,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF13,,-0.030630776895505973,,0.019314759343295237,,0.24348894054490958,,,,,,,,-0.04000970678249299,0.0019044032488086235,-0.026682895792897073,-0.014979974541214748,-0.04156469498332318,-0.006586719745554505
WNT5A,0.04859914735253947,0.07352342583644236,-0.101462762909102,-0.03021119919680523,-0.040316415894889726,0.1127869017438207,0.008424170094711931,0.00032202820775027307,0.012071592494601428,0.0002522212149555425,0.13669598582576428,-0.04413433743128816,0.001262717696773341,0.0480720415971978,-0.0060780567348909294,-0.04286620364544997,0.01816674473833401,0.019371177910653462,0.11552932967650478
CXCL8,-0.057579655902396984,0.07379073310919508,0.2540735722340048,0.09198068136639767,0.1147132783454681,-0.022238622473417898,0.007396807733267079,0.03210888553900928,-0.028313005728631463,0.02699193143643784,0.21847005158122243,0.013173603342293571,0.18487033816589835,-0.020558809540954084,0.035381077260013466,-0.0353272393413091,-0.012302177359552212,0.06857868265588112,0.17196803206759295
GRN,0.0216246178016669,-0.016129264669715933,-0.17328240373138712,-0.026750079077925815,0.013336356979187535,0.017376731991251046,0.0017658889589052369,0.020002066313026094,-0.030000948508208787,0.0033508560804386646,0.11636298211245054,-0.015198723032143716,0.018286757676759822,0.0024194543054638627,-0.06626103788994679,-0.06387680010299256,-0.030586466540681322,-0.10085931446171562,-0.08840134873119564
MIA,0.02690076418356447,0.09532807028067988,0.10968101801946799,-0.012206071564237078,0.02594828766526879,-0.02826963229814865,-0.043899398085790006,-0.019402715004792043,-0.029243940095610668,-0.035371796414094124,0.042928033521041575,-0.05383345187082059,-0.01147944000330153,0.020299830782717455,0.12102480407643329,-0.010050040187372919,0.0022803083874292814,-0.03795689991554051,0.009936190993503388
COL4A4,0.10965485355413183,-0.04151150280126457,0.08097453406195908,-0.019213696736045147,-0.025059694512736323,-0.014875241875216494,-0.01514377759617144,-0.018671159319618904,,-0.02440113223464909,,0.004355548348963647,-0.036126692276218036,0.033371726801799194,-0.039975856242967726,0.01649699192283566,0.015906795956848584,0.08031315895184925,0.14717731408751694
TAC1,-0.029205683776973988,-0.0068339345892004435,-0.11832267264624248,-0.0013542349537759403,-0.06715226371335473,-0.022700077280354652,-0.0150701894496377,-0.10779141503836627,,-0.041975354123874556,,,,,,,0.11126585401081526,-0.03353410065008288,-0.03890380515878383
RARRES2,-0.004444115986202718,-0.006904169100577007,0.061143940668757946,0.020610497973056575,0.11470159734162534,-0.019857322318335313,-0.0173219319263179,-0.02997551188542789,-0.10932073229837912,0.024587070975554296,0.021095780001371665,0.15294315389034818,0.06789347079345265,0.0423967720362334,0.08378316364739705,-0.00915788730041191,0.03955227652967788,0.1302568328571636,0.08929554727267867
FGF7,0.07376043044668378,,-0.019084128756022882,-0.012719227842150755,0.010783964773222568,0.038407664549040745,0.03518682410163366,0.030713996126188886,0.011410419335842518,0.05759118656199492,0.07983573151194154,0.01219136982960426,0.06399176282186762,0.04837214141491253,-0.04909393182446874,-0.04203952401890551,0.007784432450572088,0.014056121790275294,0.018844545274726617
EFNA2,,,,,,,,,,,,,,,-0.023729335264564524,,,,
HBEGF,0.014361723694065347,-0.08920737225590926,0.047633713047627785,0.048992401814177924,0.04400209267387006,0.05694664140280479,0.013080378329088493,0.0576835165615208,0.052205189279572496,0.088694307960956,-0.08776466596946442,-0.005924997219821368,0.04668516797665744,0.11258478432111786,0.013474444568585568,-0.006818366986385891,0.059079765872627935,0.03192575756403864,0.11410757119956705
CSF3,0.024845343458467097,,0.12519156971022966,0.18437884144673983,0.13549995558157024,,-0.016021825215226018,,-0.032395367715489586,,,,,-0.009190520813791616,0.03086538665632275,,-0.035804939153865116,0.05234743479901166,0.021331179655028808
PI3,-0.027659296947322665,0.049713144545594806,0.1880322555672938,0.10582149977010245,0.09491428971878058,,-0.01804078665754822,,,,-0.05922919802398673,,,0.0037073823532332933,0.013434541627053851,0.026775892147329363,-0.016113441976816245,0.08166526597766086,0.03250413006502379
PCSK1N,-0.08474148640528595,-0.01866783592484849,-0.15264475836175723,-0.09570298960168741,-0.06390984167418977,-0.0554615183397559,0.017973183026121473,0.062369214337034615,0.058506419603200355,-0.0410996330000975,-0.016013743902176494,-0.07634274462665587,-0.05569429615560909,0.0381031127845741,-0.031917203202669935,-3.929852743563473e-06,0.0024002834361296537,-0.018364239893412307,-0.16896582091328094
NTS,,,,,0.016124411370048837,-0.018159290553039147,-0.01969275047673444,-0.008379269936725586,,,,,,0.01218205798235602,-0.02890969205996691,,0.005866306877345341,-0.03977152918058694,
SFRP1,-0.021737313854022746,0.018737120752403278,,0.03802026304178314,-0.02378531454758033,0.037589052241489715,-0.05061798953205921,-0.0027478820896878857,0.03243350342946853,0.030077518100104058,-0.09382853037157658,-0.04470882454306692,-0.02059950898139755,0.13090614333903225,-0.0009381145958348219,0.009625059799216108,-0.06652914637615898,-0.027291168309775276,-0.04868116650603108
CXCL13,,,-0.0420536600437556,,-0.03460379845506376,,,,0.009071306253999116,,,,,0.024410059266102336,0.03175883472924129,,0.013081973282439414,,0.08714171172659764
MICA,0.017198850658407913,-0.03921879434872271,-0.0073035649605338515,0.09053807636073333,-0.03074902088071534,-0.0009251961502104187,0.05614997014005116,0.02316945026161667,-0.030677308987304298,0.052584651098106124,-0.07736273088323121,-0.1069447086354988,0.1225126489541557,-0.004953848354780105,0.09210521728448949,-0.021979698781386586,0.02114229107315597,0.025375514936610506,0.0051239062463909755
TG,0.004820652325183917,0.030387840945136347,,0.005241517252634983,-0.07405891303981027,-0.020960608328259283,-0.019336909594514066,-0.018017173376642038,0.016369204685581416,0.020469193091841035,-0.01169747788999315,-0.04122441833097179,-0.04652544647225704,-0.03378410604689536,0.010224545540477345,,0.00855071710502407,0.03993522696182144,0.1032120730903397
ADA,0.01125619035518539,-0.07189310754262623,-0.014937289710124193,-0.01187478822555405,-0.02687678319734298,0.03276783087298837,0.02717005823147865,0.001465704728763009,0.043940465097719886,0.049622859906407496,-0.10949723132980248,-0.03253011284023945,0.08627007417679583,-0.026778228690597095,0.02665469342680116,-0.025740383986218727,0.052396152445199906,-0.015633982652710723,0.06550924018834614
LAMC3,-0.07532932643964799,-0.1022515239958709,-0.07685002673116069,-0.07079890966446178,-0.06879869590081758,0.027907498514249215,0.07464553041935035,-0.0144645594914607,0.05025998384503364,-0.005877721883461134,0.06917688970248045,-0.031672193221756545,0.03859109076264357,-0.03890470372384427,-0.022792455536954838,-0.06486132677628074,0.05573087704419505,-0.15692037020464064,-0.03507971966406989
CCL7,,0.08280656123353237,,0.07441163704023751,0.07033135683434728,,,,,,,,,-0.026135678118113313,,,,0.08117726301307279,0.11045888751280103
NGF,0.0005819869972170038,0.00322321311022595,,0.055584991884458694,-0.010212155636972671,-0.020002042337141174,,,0.0029522017229080357,,,0.005706463987830169,0.008472489689459616,-0.04401045781883985,0.011364880943111359,,0.0031507757705350535,-0.013169764717113017,0.0426257925937546
TNFSF15,-0.04722912646353337,,,-0.01756552838022132,0.07492807937758185,-0.009052669574540335,,,-0.02063000691308599,,,-0.06200144040341641,-0.009644837196334716,0.009654700753921839,,,-0.02223425251958942,-0.03607952455784642,0.032539975427825704
HMGB1,-0.08025324132122372,-0.08087241048774454,-0.19493711553318493,-0.010733535430603817,-0.02436218001755411,-0.051675428027476926,-0.02311470451757999,-0.018274640078500378,0.04735645518382427,0.03954352722164936,-0.11694027425359818,-0.09738193833447005,0.018307754332289514,-0.05003007065468881,-0.04399371366741671,-0.00940723909699981,0.004358511308815846,0.026336759931977257,-0.026148368157313154
ITGB3BP,-0.009695597180349484,0.04759611007932265,-0.007431862020818677,0.028435888688427825,-0.05219309471378914,0.019616249303242256,0.021805806914065296,0.0016444685771573287,0.019234758375898116,-0.00921052189445756,0.09051728045124742,0.12020786929770136,0.1379820437509672,0.04774064517648418,0.013510064956671118,-0.035494358378720475,-0.01908753164903123,0.10880561818241573,0.07830219833355387
AANAT,0.02072140205580257,-0.03745926713295428,,-0.015982836043493456,-0.030607288776506203,,-0.01445211992549515,-0.016202949310303135,,0.009435311106861464,0.0374017533510333,,-0.006871106554995908,0.04968250881960252,0.03395573140745099,-0.03077843022414638,,0.05367599769602965,0.026669184435022433
RELN,-0.0748094780518272,-0.03568642582766581,-0.049605748921309666,0.023801755018465882,-0.0018083781171886286,-0.024368266637412667,-0.012954673717881617,0.07862979453705381,,-0.006706331609661897,,0.006521790127785607,,,,-0.038490324814553924,0.09058457907385387,,-0.007445592181484547
IL15,0.04544991036758577,0.04096683385391597,,0.02910728214404867,0.013696926948399054,0.06672389882923754,0.02705510078148878,-0.027204712949902086,-0.04850908740641941,0.0058034674334879735,0.032034180863009305,-0.014725052649621479,0.05330260390754215,-0.03958184814433365,0.10657284860951304,0.004286303284448229,-0.05423618495129658,-0.028451147504917857,0.1177330713035306
UTS2,,,,,,,0.029356875954056005,,,,0.008271173653692386,,,-0.028468545856521383,,,,,
BSG,0.2137046804333256,-0.10784434343282921,-0.01387942813924435,-0.04255521590655832,0.09714905651977859,0.029633926233347714,-0.0009583192618437334,0.04436853063112558,-0.06901132886809057,0.03256504786826187,0.08440133230409323,0.020078186981717237,0.044462029652804096,0.06972954465627754,0.08614305920898215,0.005267172247026195,0.072285206359195,0.045042270553848594,0.07911066086264142
ADAMTS3,-0.04487999357828101,-0.040889435500711224,,0.03193787805951327,-0.04211791896853581,-0.027835574386756087,-0.007273207588408838,0.0421257182508669,-0.030392206455914766,0.061050880509774634,-0.181997489653165,,-0.03563601531501113,0.03410116049705956,-0.024421281486795517,-0.04768915206919669,0.004268872902944802,-0.008147469468958682,0.016118743642142046
CD34,-0.050730853076831325,-0.1025308657430238,-0.06955188730734436,-0.00038127100151762205,-0.043850932908585404,-0.007373704804039123,0.057039265293918055,0.010555426626065102,0.044645403026970454,0.0496250559792304,-0.012628243324686391,-0.06641187414532848,0.024336642662518813,-0.018179978144208856,0.04867350150623116,0.013180790253575228,-0.007419503636198289,-0.0671069341246303,0.05868017131803978
CCL23,,,,,,,0.07499273766652245,,,,,,,,,,,,
PLAT,-0.015322037208819349,-0.08630567092765438,-0.16272684198380205,-0.06424531656565928,-0.02319247955237407,-0.00415476189976266,0.010267900885502865,0.09264911410216758,-0.056839605407533904,0.007451981824561036,-0.13438786538975106,-0.025522533789385845,0.028611676661368244,0.018386291219205254,-0.07102441526293422,-0.013822700657380038,0.036479938595541224,-0.031681606320965665,-0.019246446998352266
NTF3,,,,,,,,,-0.026572470782043413,,,,,-0.029247434868744437,-0.016903770900588495,,-0.013522237547308113,,
LTA,,,,-0.020217588553420648,,,,-0.015605128797225446,,0.04868910795077957,,,,,,,,0.03785875073179215,
CKLF,0.02633695592517135,-0.10437339429498438,-0.11367526223079352,-0.012926959467812638,-0.005949031484947868,-0.037248411894093114,-0.02788795336604817,-0.020564248560040507,0.012038557187765465,0.03827183029051467,0.06598122345264841,0.031470824769331565,-0.016828454581427864,0.031439634150455226,0.07323293133152804,-0.03159575728039203,0.07914519146805242,0.030568230959452897,0.023999837675461013
APELA,,,,,,,,,-0.03803031209356843,,,,,,,,,,
CD24,0.0444975887598168,-0.009825696411964093,-0.04391723661748405,0.016235808111447512,-0.08360897022848703,-0.001627472786984234,-0.01798487994055665,-0.062326446289741794,0.04935575536627445,0.06141312128608215,-0.08043914706357905,0.06505184458358708,0.0974821184872897,0.008087406198792012,-0.01911003513341077,-0.025309830236269978,-0.029321000531506523,0.04620758227094575,-0.03923993232616726
HSP90AA1,0.029132293651597953,0.04332240524697806,0.09985792328505723,0.03839041531617655,0.01308550859212488,0.0073536493369145296,-0.04985516823516385,-0.05704856093201643,0.015139614381345593,-0.06231193849750545,0.06813875698491219,-0.09682828028743215,0.0019207205947706003,-0.018059525809849618,-0.04622588604593368,0.002025667988752985,-0.035205082715645146,0.0777453753742652,-0.06722214808737807
BMP4,-0.0897990480118791,-0.005467557283753974,0.05983572229350595,0.06521389097608213,0.03451483109748217,0.026195670761027894,0.006422584417789654,-0.044760041083853626,0.10342868102928213,0.04001047132457748,-0.049271241711606996,-0.07354114936470038,0.06705864922269893,-0.0670048990170279,0.004924178487401508,-0.012204353391813003,-0.025837226218032732,0.003822296300977775,0.0012995120261425465
SCGB3A1,,0.0024077122738213413,0.015125364411470487,,0.01653804784048143,0.027638618029314246,,,-0.04319065139251702,0.04679322482629884,-0.008601823840431178,-0.027482110000617406,,0.02070615861336996,0.09978254860143955,,0.09123977383501897,-0.01429833926624113,-0.039682939847387744
IGFBP4,0.010659664894501148,-0.0897844232083105,-0.09389260260199332,-0.03649253024389616,-0.008762969819694284,0.011833713168334049,0.07860645989618122,0.03219666074880302,0.0407925498695115,-0.013776533903663906,0.0626983920759753,-0.007492055046664998,0.07314912605412352,-0.04062393870081772,-0.03715402455696262,0.033665137269358325,0.004935915725448623,-0.08984300851979381,-0.046234878366686834
RSPO4,-0.046137587560837294,,,-0.012404337838858184,-0.003407005721856819,,,-0.018149714807233146,,0.0170146744206364,,-0.01762916257097892,,,,,-0.031095905126227816,-0.044785424067659306,0.03009535694261591
LEFTY2,-0.011191932152847358,-0.031201790564154074,-0.06677975098538093,-0.04517444330745707,-0.022469738783305205,0.010789090587952018,0.05088776681122511,0.0014659078802222308,-0.02332613963773551,-0.0370112685407239,-0.10222877667441838,,0.03527456651598167,-0.03234847150507802,-0.02728447217210187,-0.033833534446063476,-0.0029522299762323543,-0.07574450852549325,-0.03523304155648384
PF4,,0.026477594966792684,,-0.013762823815993717,,,,,,,,,,,-0.021749578628387094,,,0.01519124678608342,-0.04643516007385518
ANGPTL2,-0.06853490078792991,-0.07139109588975899,-0.1144026585229505,-0.03623131394341971,0.0181424803754676,0.01376745511567651,-0.002434006981327183,0.001035710592249931,0.0005957124198113175,0.10704002891964455,-0.12691187326757183,-0.006232405448006792,-0.028232310953216794,0.04304899406109206,-0.04519781045066935,0.008195742398292957,-0.010783415013360628,-0.016426564106867398,-0.043574133865280675
LRIG2,0.08512328587130438,-0.014700575982472224,-0.08679570055931315,0.05476456897950473,-0.039503788146858246,-0.0031309893916969195,0.05016744547469211,-0.045513373702762525,-0.006467609794165216,0.04584934596698099,-0.12001510371915418,0.010636829004426895,0.04031160829182954,0.026910351034727983,0.06200995597747935,-0.052933456507001736,0.03689202107959406,0.04916234777828696,0.033871429067669837
ICOSLG,0.014628321073910242,-0.030097604717260733,0.027947487484409898,-0.02313273848757982,0.0933554571045869,-0.043530768123582995,-0.038309800093809236,-0.01345637077863567,0.03203204558734865,0.01239880676475333,-0.002138655881709515,0.08202541645376552,0.018958472495463913,0.02910440400800074,0.0451329677259826,-0.021594852469510616,-0.031218115263660765,-0.013646247443066098,0.01173199971082782
WIF1,-0.06909755079639888,0.0747286691596051,0.053745682768841514,,-0.001411186343887214,-0.04866842870947525,0.015035150327378205,-0.014005705028358106,,-0.02024772632016629,,,,,,,0.024915800910864858,,0.1484903417261084
NPPC,0.06084774979331686,0.044716314499623655,0.06400045768260572,-0.007616587591546013,0.03521425135875816,-0.04232241875313134,0.015528975416441054,-0.02732068038306998,,0.08404547536381508,0.04144708518350391,0.14301673824780942,0.08770851773736098,0.028409830064071974,0.001603381317292226,-0.029199754104969222,-0.013780351219972635,,-0.02538276169986823
LYZ,0.06206356042929742,0.11881621456822605,0.006855017150793289,-0.0005256272422757953,0.03791291785897777,-0.04164566385984513,0.013160857447732042,-0.013219943781966705,0.014867019600684496,0.05389449505081491,0.14327241274841784,-0.028768184556272457,0.05841928329881889,0.00842325597270593,0.04800499538675016,0.02587440575079534,0.022129638919015173,-0.016514537094576644,0.014120307374765398
EREG,,,0.08980274030630431,,0.06624604962404973,,,,0.0003122630920264977,,,,,-0.029952269026699785,0.03171273491079709,,-0.03873047411386881,0.013692129681560599,-0.0030341413919386805
SPTAN1,-0.020878723857953977,-0.12868885876114466,-0.15870550207070136,-0.09753487446245253,-0.0003195450988469652,0.004049349313755502,-0.02895500057852513,-0.031501656910439275,-0.011010695640525476,-0.0200895925806085,-0.1566349469564654,-0.10419559882201752,0.012347819489306043,0.022034323295849,-0.06647093491129431,-0.0035520086036185746,0.036065119103956725,-0.1409250294936962,-0.13053372746720834
PTH2,,,,,,,,,,,,,,,,,0.037367109819011764,,
LIPC,0.027471857251824446,-0.03278935955890811,,0.021670378286289198,-0.030913703287887975,-0.026799249624874264,-0.015457196772619431,-0.008356377110977063,0.010453164054541542,0.02218173541585758,-0.048574996407005834,-0.05152072924082649,-0.051624989259386425,,,0.05589140561681306,,-0.050670425249022315,0.023986628669171887
COL8A1,-0.01360299437482997,0.028466762198191102,-0.034588754836316675,0.030384867709754317,-0.008517645907986265,0.03328093950489308,-0.009186733536806865,0.01128277001679113,-0.04425698425239614,0.045106869207852125,-0.04466410953452373,0.04080257085356356,0.019783285049892237,0.022121910951353276,0.1134761773886135,0.00027362454790365217,-0.031649347211282326,-0.03011570049125341,0.060594524115901084
GSTM2,-0.0468566073142725,0.08775513891514052,-0.06810372269171626,0.01649144562733173,0.02946880112667834,-0.014613875783385724,0.0003164774138205682,-0.04315172601640472,0.005927783378665605,0.08867429058154538,-0.045354682647620534,0.05782241354200416,0.038457870351503325,-0.039224649160235964,0.003441802529481014,0.022632617145453397,-0.006642795039574099,0.006434495095889355,0.07381988897622636
IL4,,,,,,,,,,,0.0053346190987790705,,,,,,,,
SPX,-0.0014110960303337433,-0.011238970231842399,,0.05987568598922369,0.02217838279059474,-0.006504705663614618,0.011044348308117525,-0.050809145960745185,,-0.026774299132743738,,,0.027270496087663798,0.04380082339465072,0.09353708503968801,0.04993790845626805,-0.03542921018758304,-0.02927967498901861,0.017296337392763123
MFGE8,0.07768177354795325,-0.02232340042846599,-0.0002840439912929597,-0.011305778489246097,-0.01441065768562595,0.04101254727163332,-0.00721199911555984,0.023570050222930402,-0.04731711840742812,0.0050120915106569635,-0.03805162605144905,-0.14382234818239012,0.019590586461024708,-0.09035222615488782,0.06278992447401813,-0.0392689075858198,0.0021355610124430967,-0.07916882498219223,-0.027567387925847606
TGFA,0.11745400597453329,-0.02079885840313451,0.01853389678464741,-0.01110249386608242,0.027418992718049675,-0.02286205251788983,-0.006901360058053482,0.08591699405931437,0.05821917265863002,0.03830375978456947,0.023303823115827526,0.05384929592734744,-0.03357327917100308,0.08534580879336723,0.1014260532005499,0.09107840175497743,-0.03830920502661977,0.03374817485061848,0.05080243660943905
SLIT2,-0.1200822959555046,0.00992905140971077,-0.01247394515624907,-0.04684151750926693,0.01803366799741381,0.06658091744565024,-0.01588482762847397,-0.03320720304375668,-0.02609093026364965,-0.02533925523469485,0.057168649926898824,-0.04501697978224659,-0.005112647053567388,0.01907389835609674,0.04799164351696851,-0.04341286413594975,0.06833591213214714,0.019944243864253943,0.10092470099749401
PLTP,0.00829288938785789,-0.03731632729675893,-0.1472802352769236,-0.033165889397097005,0.03503066886905234,0.016884098388750084,-0.007594479508622692,-0.050343348150765264,-0.056461345114843305,0.03435008875121835,0.12141304799686765,-0.019024958333977295,0.0736745976106327,0.007242110940224686,-0.03319775381063133,0.0159800580424575,-0.006976623738953766,-0.14142444583389507,-0.005138570220557708
APOD,-0.01715744311997983,-0.09354668996308636,-0.18934682272906372,-0.03636176182487229,-0.09490340030813592,-0.04181979385989656,-0.03648430957958422,-0.03717984928604161,0.006857315181390426,-0.06288877428281199,-0.011421226977148926,-0.004693759991396092,-0.13546343579204248,0.07133521738691219,-0.03011748652151553,-0.014711596042171296,0.01697304490785869,-0.14500010459295243,-0.10873101310937143
B2M,-0.1755306624832086,-0.031343006471061016,-0.284732839472528,0.04400404767231163,-0.020210511037412372,0.0126961201960744,0.01512419443777738,0.036739152818080004,-0.0004604328914484173,0.06176828101071272,0.05189649565987994,-0.1225024734833445,-0.10676117714867524,0.04600326923825144,0.030019107179284358,0.04001979014382378,0.023181000972377862,-0.09615146722601321,-0.1166339065509759
OMG,-0.045568504288680284,-0.11066804832864954,-0.15602228526232792,-0.06648038497812712,-0.062140830917770604,0.010281929597820915,-0.06918041921549242,-0.03395523068699079,-0.017274217718421327,0.01258090336309508,-0.075013211850128,-0.010119434896406779,-0.05521035636429787,0.02784520341386093,0.003622545317227639,-0.027443688266002762,0.02125884432753389,-0.02780150643426061,-0.11503984379200254
CXCL3,-0.0683249817055053,0.11324341084537005,0.04965762631980041,0.07086331879484022,0.08086812074771031,,0.0013101415840550295,0.013571989470681155,-0.006291188409184328,-0.02159178348760264,0.0011547608000363975,,,-0.0014295913265939917,0.06559057267247351,-0.021674185386004928,-0.009287444862218877,0.01854859715624595,0.12807308368646952
CXCL10,0.024733754658731694,0.008287348763949858,,0.0021706511894939128,0.009163954282775309,0.08622378845583864,0.02290913338300569,0.01568556699816559,0.04395628710264801,0.015246796970828128,0.062186769222178105,-0.0955079035855993,-0.0021900652243169927,-0.039350297768982585,0.04416452942595329,0.04038203261218574,0.010916044617780441,-0.06410979582239602,0.001072449489207243
RSPO3,,-0.035071664725405335,-0.07340326813787637,-0.01598283486254283,0.003832740626266011,-0.00902121660476973,0.02732204813864691,-0.02741240063339729,,0.037400980588563906,,,,-0.04395853385352151,0.003729266339831216,,0.04761203600435917,-0.028560164055889237,-0.055456476895302156
CORT,-0.03841299164711797,0.016166747306963866,-0.08583440645205204,0.015398089043020997,-0.025144990319677915,-0.03975958105530273,-0.01054798639090653,-0.052515332794121974,,-0.05985893197050459,,,,0.08454739893461961,0.04918328305050059,,0.06742209773217672,,
NCAN,-0.043482966170040556,-0.1420383397175504,-0.026384329651538866,-0.08317819733655142,-0.09297101239940322,-0.007643169261373604,-0.042557814965176854,0.012445382405868725,,-0.02830834492495786,-0.16687024867193628,-0.14704977905275377,-0.10026468656870394,0.00699030860901731,-0.06284403927614116,0.05349595112986937,0.002719160629773624,-0.00212392638364451,-0.07823959579110142
PRG4,-0.014137747802514956,0.0875179403842459,-0.03211655613141135,-0.015774368749937658,-0.029162070575229973,,0.017182562854335916,-0.011409779700304731,,0.0010265644637746584,,,,-0.02078374477830313,0.029040451338637325,,0.001759223286995231,0.03441788486535856,0.055502342839073
ZG16B,,-0.025733407712021445,,-0.018308084135516368,,,-0.02219525540384699,0.010102734971826483,-0.030771414582145724,,,,-0.0330844981566196,,,,,0.010909173575422282,0.02752929868713178
TGM2,-0.0780583611134815,0.01166350380414884,0.10443443534809209,0.05114016597166438,0.07111648443326786,0.04331917881408674,0.007086452527560023,0.030367480038390387,0.02002754489634932,-0.02591587719217933,0.20923069608516695,-0.008580985143117037,0.041155070321601754,-0.019145552454878655,0.03768622397807913,-0.013771044542303032,0.023392608718630203,-0.05599675562426896,-0.002260565625423253
