,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ADAMTS3,-0.10558382479079492,0.03840548512751078,-0.05241297204762625,0.07928542495809568,0.025196170833761706,-0.11411348380755373,0.023131459175750445,0.013853698145535935,-0.02498243936240602,-0.009804210899966108,-0.02281265362853329,,-0.04151888159048436,0.13753830832568953,0.08821675179663047,-0.003244772146769934,0.03938207245600996,0.0026815404310738928,0.06083756919583803,0.02128277088187976,
CD34,-0.03527172048373254,0.019364079350844055,0.03509464096295063,-0.013357324786936652,-0.003466119670796972,-0.048282064399151045,0.0033894946486977035,-0.06252154855233577,0.014718548179410509,0.027014764670781104,0.07716690875232787,0.05712520531450762,0.1038731998908075,-0.0328117088487561,0.11358093250617331,-0.06002750903319066,-0.022990949134351298,0.0692735220529885,0.0025644393885419295,-0.022397350234352582,-0.08085470678971164
CCL23,,,,,,-0.01605083128679189,,,,,-0.04846189072377139,,,,,,,,,,
PLAT,-0.11050004575106893,-0.009539823785766122,0.023183478709535642,-0.016556180101868222,0.03883397213246575,-0.008515184133640299,-0.055164153673565766,0.026732607965063628,-0.0009631008841054726,0.0617206232781428,-0.11848015739301183,0.07158341830867831,0.1569762703060227,0.07958629779322572,0.19551762389719513,0.02122261542054326,0.0006509264689462683,0.020143426241352024,0.02530532815997833,-0.07447154933308547,0.04936769680819572
NTF3,,,,,,,,0.0328180569300998,,,,,,0.062417864176316354,0.24865472597903135,,0.1174859578495434,,,,
LTA,,,-0.016315237323256963,,,,-0.004002918506103439,,,0.024484645272428437,,,,,,,,,0.06116525534928398,,
CKLF,0.059553746564647334,0.013852303301287104,0.005052823157932919,0.013478727998865224,0.052150953539960083,-0.0467789508016011,0.06278493862860114,0.04912463472636161,0.0417993476426509,-0.0003858037784954821,0.006124300334815887,-0.0009771283302599668,0.1181493920848762,0.05245161675716941,0.035468942143983925,0.07261201240801371,-0.0006268035137672506,0.052261809258883414,0.02429806778851817,-0.036778231239056304,-0.07662552954329184
CD24,0.1306677833490839,-0.008818688906263023,0.00562325865560217,0.10083198325592344,0.012463084033760619,-0.02163018133120663,0.027860452402551996,0.02776025614217723,0.04272358725740268,0.0329724120565402,0.015336119037311979,-0.044514131302687374,0.06468653046635522,0.08478680706745119,0.10874287508140563,-0.08928707884754253,0.08174422476151581,0.010924040074107707,-0.031668315001422705,0.09631029206698818,0.05028912178137971
HSP90AA1,0.08464945265259267,-0.0018666074425748118,0.013895468739853187,0.06891654972570999,-0.008477046942192661,0.05520854493576899,0.020474286656782383,0.06701790889677309,-0.043206659064919946,0.0891161882719689,-0.022638865582516265,0.10341297662261612,-0.07654289625445979,-0.15786157817631039,-0.2503797964166676,0.0658848463354252,-0.007759390398208023,-0.052698058458536166,-0.05495253273512846,0.05974746933308588,0.007304307067112351
BMP4,0.0021399760110747427,0.05378191711394306,-0.030177431074163274,0.025646409504621256,0.013740195760595035,0.013295365817889548,0.05152841731862178,0.04111084875817454,0.014221553372719725,0.012352133821945194,-0.011447497421809819,0.054644502425612265,0.04142562628603355,0.051195609707474325,0.025851918522777576,0.014805551957786144,0.016773538702453208,,0.05511045739052847,0.0496172864139147,
SCGB3A1,,0.08889771781451516,,-0.008993561455954192,0.026843046430053998,,,0.06528903120865116,-0.02672667751573237,-0.0004948289636606863,0.18094884800000077,0.019304383061311638,,0.0471136824686484,0.0419982689427146,,0.012959792775305635,,0.02333009536703744,0.06580255439176314,
IGFBP4,-0.04003719159147306,0.012196193445105533,0.0022948047281657682,-0.03019387215437293,0.034177123760526514,-0.0859693132033171,-0.04466619717994223,0.03502020215696904,0.04511775197249159,-0.01958532046796394,0.06269420671709733,0.02998151807472418,0.05534216715508898,-0.028705913182111062,-0.0920844663455305,0.02176630666875554,-0.0726938916519066,0.07625375213235987,0.008182513701835953,-0.0012449510846467343,0.008890410721510596
RSPO4,,,0.04216122685196824,0.03808470382156822,,,-0.02987580001323633,0.015213721883504524,,0.009148204872104524,,-0.06436465242901944,,,,,-0.03172412909211214,,0.030929033297750014,-0.04200372356032035,
LEFTY2,-0.030223993113688376,-0.008787635383879411,0.016490471675616427,0.06106699131719168,-0.005814545000721659,-0.050510579849466795,-0.011406738120795415,-0.03871083505771232,-0.019629841429879523,0.08070678257070692,0.09940555266799454,,0.009239342115926703,0.03474415208753434,0.028394574860830805,0.009287460241317103,-0.011724540139506528,-0.007137039203625906,0.07304189252154059,-0.06439566739110608,
PF4,,0.06775543002620121,-0.025895242570330698,,,,,,,,,,,,-0.039230104869876326,,,,-0.02112404181688601,-0.03225677896492462,
ANGPTL2,-0.03313472591243407,-0.011422872404761572,0.03814639956966477,0.07528620412371331,0.059625063629244635,0.0013012219085710172,0.001010140233945744,0.024106886779433543,0.05379943541697698,-0.07785154615616854,-0.007357365033927006,-0.06534123705026476,0.05877741267767194,0.10955922149708186,0.1337320084670879,0.07915425262396479,-0.04324227054616283,-0.04049167247340067,-0.012968193608548114,-0.06684747095133484,0.023499513476708773
LRIG2,-0.04016076622006701,0.013731201680392404,0.020389279517484506,0.040582816824468786,0.024066649380457987,0.0047065406377473,0.032709918905990024,0.06402488999619788,-0.04688087607270158,-0.03886983747408097,0.005871667792053708,-0.06681557323883473,0.12140931291883088,0.1130247003055726,0.03719362194912881,-0.014400093997830044,-0.03053570146864166,0.0019258597787157534,0.032031391090986544,0.11255942099431833,-0.006412761071012874
ICOSLG,0.1398443364896143,0.018346001438261008,0.0019411815766278624,0.007190017308644217,0.012676391790521343,0.0038645978874595173,0.019579087124571102,-0.010452028011384784,0.04940869463597902,0.015575925378126479,0.029895455696330363,0.03601930936143716,0.13309564309131,0.0563713876258422,0.08587731971682713,-0.0031040296095453117,0.015556634114722644,0.06879554356782369,0.030429886460034982,-0.02201180540179782,-0.007916114899959423
WIF1,,-0.01453324239826113,,0.07643222165231041,-0.029260661109947177,0.03530080871439572,-0.02305444724149875,8.308523688362439e-05,-0.013608060286371208,0.054080552186280016,,,,,,,0.10183199511981096,0.14111860014937697,,0.06782326140499903,-0.07959111941263816
NPPC,-0.06700829433355321,-0.021012455227652996,,-0.02142878405341828,0.055784566928873125,-0.020684733506428035,0.03102804223735526,0.02844647264376959,0.03176083458013888,-0.06247928956867985,0.03236683659278059,-0.0005226214014495996,-0.03017067710213854,0.031123046859997852,0.009448498253869446,-0.02817041371218776,-0.04639955222554983,0.02842679902033458,,0.09526496355170483,0.0030832743619081623
LYZ,0.09557917691046348,-0.021025578320901978,-0.022456658723346238,-0.043423932839708815,-0.04323130598072401,-0.034815430169108194,0.012377848476036167,0.015925942208135906,0.04542013740176857,0.026705807186650242,0.06243278269225175,-0.006852506750553111,0.014679550799111362,-0.025538205044690836,0.09161380095446375,-0.033356462557585655,0.017963735508342547,0.059509593332064306,0.004867661191085219,0.0069449091943734635,-0.02148940874864771
EREG,,,,-0.014292768811764061,,,,,-0.02238869572197399,,,,,-0.0019402351820723416,-0.041608732385590465,,0.0008539176133253761,,-0.03190219624121427,-0.04315049440528452,
SPTAN1,-0.11019429471933835,0.017807843445480587,-0.024436863317935376,0.034842593032136264,-0.01867886185405544,-0.017979436048809083,0.028798480959744473,-0.018705307671348256,-0.07216550049867244,0.018144625132117786,-0.007641154466439676,-0.023969104162606482,0.09354247520326454,0.020416841207263385,0.14922089046838316,-0.05526995422643351,0.0648427042509445,0.15145736234466925,0.05012126359767682,0.1494579087312139,-0.039590989542095424
PTH2,,,,,,,,,,,,,,,,,0.003253713939954946,,,,
LIPC,-0.026913427025443616,-0.00927621071969825,0.05092389981501005,0.08589163970904184,-0.019188389452517097,0.0020753200872612905,-0.023205765267898026,,0.03949237284414489,0.06021411601238132,-0.0454038341845341,0.0710027348588815,0.004672188987980409,,,0.05164879746315924,,,-0.026708784258274887,0.030275451709675345,
COL8A1,-0.003310411053563925,-0.033612608515564184,0.005425603508867753,0.02432150384501857,0.03165574570581924,0.010791988832819656,-0.04044486597604613,-0.018252535934437798,0.020597998963686855,-0.011283964827984277,0.07744366369063499,0.0377306285851553,0.04760852308846572,0.05682024619723244,0.04033312872462011,0.058756895011788,0.036725974285444024,0.009712262446588522,0.023737622983483416,-0.02303349703363269,
GSTM2,-0.06537468050917428,0.0065091396418699874,-0.0507743473290475,0.019448549970235166,0.10362406428173042,-0.04351937423069677,-0.0012110732614894625,0.021233652676901128,0.020165405158467077,0.0075332241112222595,0.0677466411730755,-0.027735464679968444,0.10983025449153726,-0.006862715939842723,0.04552287858515944,-0.05041799825009857,0.017282070372700135,-0.06154321619404928,0.009678835191167991,-0.05832179639165411,
SPX,-0.0005788994195225824,0.024523290295705397,-0.033950617441608655,0.0035872607067479823,-0.036529229513430246,0.021384864595404104,-0.030235478386618796,0.004735796781914027,-0.03172161528026289,0.011463249417149402,0.1931328701045316,,0.09470110194818195,0.07645081242613226,0.0430477895019035,0.03318973851662216,0.021543262676806733,0.026244307654576072,0.05249408826975048,0.10425551440645395,0.004770312310133724
MFGE8,-0.04501096173187429,0.02783706225246825,0.059822449761448224,0.02428365572437738,-0.047075636709576436,-0.046600629790622794,0.03584663214746441,0.04302414122607368,-0.026192354722961133,0.027009096644607492,-0.008127640353264461,0.0303158182154406,0.11625912704654029,0.002089393716980153,0.010792025454585167,0.005074486241625303,-0.06770757569214006,0.05588653163486985,0.011747714059429018,-0.021199999883496592,-0.08089511729097883
TGFA,0.0779790049702488,0.05815055113896629,0.07337122805482732,-0.020258832879882296,0.08561044613782004,0.02474425514801199,-0.053808363041402324,0.03854767398416718,0.08868000732179221,0.04074572977042608,-0.01253370877183396,-0.042810565945163845,0.0026194715247752558,0.04793186021649938,0.06146772989789211,0.029987309887431216,0.008767213259816841,0.03117497846631776,0.11083572726205436,-0.04503394365916948,0.11178485590548821
SLIT2,0.057510969419507126,0.02460638189806084,0.03864691946262128,0.05347510998551333,0.015630616235460925,0.008746629709313591,-0.02076854922496378,-0.01057354342390419,0.0074443969743586465,0.06073090485851415,0.03774254480515989,-0.031508970912668514,0.01892890314369216,0.05857748331744464,-0.0017834224199291214,-0.011442084662710947,-0.02212261403216807,-0.03316044782256921,0.014186955237190975,0.015230494654365385,0.04533177710311538
PLTP,-0.05995078376017996,0.051027185152793045,0.055352825437936626,-0.06100994556361082,0.014007875534841114,-0.05068087747492595,0.026395577354195624,0.01110290901542643,0.06238185643118076,-0.049214379427988085,-0.03920620568757921,0.04904758342843053,0.035187885893063174,-0.01252356596021347,-0.04010279392638329,-0.002461653993747089,-0.043983578303790766,0.0005542486885636978,0.01784281854536262,-0.013368986416189037,0.0347380771072071
APOD,0.23543139183967435,0.04352517697497694,0.018089541712043366,0.08770209341276522,-0.022681316430697606,0.06896328709784741,0.07050168960655942,0.028245738515155595,0.11961098536256863,0.08997036048660917,0.11848061090880448,0.1054870455888334,-0.07319630082082945,0.10661545048605206,0.25399698995122727,0.09861330207888329,-0.11692172314969801,0.049820983892412025,-0.024736713450626883,-0.0344967000301279,0.07999180046831796
B2M,0.003560103709563004,-0.021697237665901977,0.07259159562283658,-0.047119057100079145,0.009133369471545777,-0.038826515843393,0.010045178165455937,0.0041297140135874615,0.08929136069794179,-0.06287527480609673,0.10536927718758798,-0.03286727039411236,-0.041435820417689576,0.0383213397434901,0.08428792374153193,0.03468121123372751,0.00040014953122457126,0.07798475460466504,-0.03313488752760964,-0.09003082337687013,0.022794553108294986
OMG,0.11976447453077385,0.030122032624734004,0.0249083325055679,0.1421953935849547,0.020295116603749542,0.059327770207793104,0.10639764882749726,-0.030499802970005613,0.08347037787244244,0.08679872776002279,0.100705167956394,0.058166456340820065,-0.017271147927307714,0.11961298669111745,0.2223158348734127,0.04809004241205111,0.10410953163777799,0.03547655577702308,0.07260614750684331,0.1775629549858403,-0.08734714608842291
CXCL3,0.010366628443486455,0.016892202810977662,0.07233660557145402,-0.0492923159558856,,0.017596412310295958,-0.05969548959960681,-0.03776739538372849,-0.00472767839869908,-0.02690995587302041,0.024191811220377474,,,-0.05331522875691997,-0.07247003390716507,-0.02701810448982851,-0.030834869088804315,0.005055809328363458,-0.052530453632816596,-0.039617431887028765,
CXCL10,-0.13065357549696602,0.002748117803963853,0.014546886025458413,-0.029162209538802133,0.015851073680969646,-0.060444885532951124,0.00830664724762833,0.0011526021008611761,0.017585156792360234,0.005229715317700363,-0.049580892236072156,-0.06424497773289965,0.024177138078577357,0.011417935994053168,-0.00631887879703611,0.013380582356285788,0.032377034784975105,,0.008838268325932602,-0.07376332547344755,
