,UKF243,UKF251,UKF266,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HSP90AA1,-0.0024731784706695107,0.10043610235414,-0.040359399985330086,0.01469092241848229,-0.05869439172415585,0.04306913103910861,0.0189985053767402,-0.048745856979971997,-0.04850344968633614
BMP4,-0.05132371018583515,-0.012779958305916658,0.06186351506244936,0.00752506797987951,-0.012928287848088868,0.0034586799033773973,-0.02818669579567198,0.01391509065230877,0.013212120524795184
SCGB3A1,,,0.0009268043734458347,,-0.010586965753831766,-0.047209353435764725,0.029906834968587436,-0.015998340133899256,0.08231915403953523
IGFBP4,0.01266063989081959,0.06159517921342697,-0.01122307719280248,0.026270233291241667,-0.029409613931944547,-0.09414160476713189,-0.06867992109834109,-0.036167120566430275,-0.029690350907988806
RSPO4,-0.035050308031674596,-0.019489735583127124,,-0.01597634328051764,0.01118348551592151,0.001845738077652466,,,-0.024799062553343885
LEFTY2,-0.016668929775211547,0.014571169895493823,0.018763298610346913,-0.03934415253900809,-0.018729920728841356,,0.018405974760184376,-0.023253246903745427,0.01721084801732098
PF4,,-0.010966477549302144,,,,,,-0.018536122623454415,0.025437928501022677
ANGPTL2,-0.07535874166090531,0.059641334356285235,0.01488726656075865,0.017310144264414982,0.04371488407351972,-0.10249126261091764,-0.02008691868290067,0.007843897823150293,-0.020586411405492295
LRIG2,0.04151268212513586,0.01785377120309918,-0.01050324929600097,-0.03757982670110314,0.03836208025688773,-0.06404169699461154,-0.013678098547362669,0.02841786317784992,0.028272461709837188
ICOSLG,0.03173482994762239,-0.0020059199688922317,0.028060240855628436,-0.0009726509100009008,0.06028566812695825,-0.03171895585596914,0.010829538283924297,0.010918050280105668,0.034497078985720325
WIF1,-0.018246720181544333,,-0.01620463298135171,-0.012328565698979846,-0.04401787747782308,,,,
NPPC,-0.017637151625997344,,-0.03666617428669367,0.05464825172908212,0.052531642810934524,-0.05998150369835252,-0.03784173848973255,-0.01174534206662915,
LYZ,-0.015926959158103826,-0.046310742515214755,-0.03423541400749283,-0.02195675625707897,-0.03463461592530177,-0.12830934292408297,0.0015565238340975243,0.04399856696136365,-0.054065619834696425
EREG,,,,,,,0.04216850274247424,-0.004091396685979933,-0.028396734373366057
SPTAN1,0.05321326733057824,0.04884856309033226,0.01746923199590427,0.030940007079714837,0.02249722610744764,0.10966247195412629,-0.011283243931255784,0.002244591658023402,0.06761527980433052
LIPC,0.014885908656787648,-0.01650513481041437,-0.006232958506954571,-0.010304620690647337,-0.023834119169022373,-0.037811405612404744,,,-0.02377398240181174
COL8A1,-0.05081944709562721,-0.05419602595873169,-0.016279764062892978,0.024265598793486904,0.028980437821212443,-0.01513415209986582,-0.004844680099911421,-0.0008633481691491416,-0.017597128635297426
GSTM2,0.016949633905154575,-0.024030384736872582,-0.012660781974755815,-0.03798444192137822,0.02745490039748933,-0.02302067347196852,-0.019938243265340685,0.012203498491895202,0.09773404841948435
SPX,0.04715122382725231,-0.005569154439196597,-0.010903581511819919,0.020034835302790637,-0.04131327864138845,,-0.02555820020488434,0.1177371653249448,0.11316553644055406
MFGE8,-0.015415865680789764,0.015209008210225222,0.06339329015299948,0.021123496321706264,-0.008303537846948723,-0.08572452401118297,0.04259678143342187,0.010009277423712304,0.0006239193937005419
TGFA,0.0005201245535327361,-0.017408230574447143,0.025465372843073947,-0.03038321413488687,0.030209596343405202,-0.034409342573166676,0.005985605308874833,0.004534459086898704,-0.009343957233902843
SLIT2,-0.06291838704979207,-0.02859474864671745,0.03394757424729102,0.040180804295971324,-0.034128125304338425,-0.03594679977191619,0.11446218287678174,0.061659705885848924,-0.05343513766603677
PLTP,0.055051897481095506,0.007892499536952384,0.002294063600874793,-0.00015757592759346373,-7.594450862421622e-05,-0.02751955211072759,-0.03157948170240077,-0.08640899494261106,0.019480704362260542
APOD,0.03450402436055959,-0.058697937866249814,-0.03423882713734104,-0.010419379051866776,-0.04792412094047487,-0.08320002779996864,0.027229748991337264,0.004899805636369821,-0.08485071738483406
B2M,-0.05160876365214703,0.01820179545794129,0.014025102077834736,-0.060411210595398966,-0.012972698102795617,-0.08288841680921048,0.026216428449262818,-0.025995647817472718,-0.04877704902819119
OMG,0.056691219181444694,-0.0024506621848971307,0.017383805275671765,0.03951330306862669,-0.06592670337553595,-0.011816955337183318,0.01328905274019763,0.02479107551356646,0.12753030737093862
CXCL3,-0.00993744936273471,-0.022546034181293823,,-0.003596116217317206,-0.010926736884798309,,0.020942720839619754,-0.02196091426440126,0.005234391951780855
CXCL10,0.05180007773170041,-0.036778510766978904,-0.020464930796786764,0.0004931056189817258,-0.017363907239179226,0.16424494639216078,-0.02617626930894139,-0.024862313994911928,-0.050860485142980236
RSPO3,,,-0.00572355565159145,0.021937767870858393,-0.011418229452389711,,0.01406275835358407,0.02936551003445845,-0.013400101426436477
CORT,-0.03929757076261646,-0.0195854344553293,0.03512060414439927,-0.046226786102179035,0.00463228283711045,,0.09435124983857913,-0.0193971102065498,
NCAN,0.07900928185640299,-0.024452575499589763,-0.016839204388952436,0.04303146816911828,0.06322087643855505,-0.04361446051141939,0.044906176051820554,-0.0018528506681995956,0.10051628312896281
PRG4,0.022632032345108223,,,0.007838274489591079,-0.013349797732800296,,-0.01154361986374874,-0.028621623097413083,-0.030354841105769394
ZG16B,,-0.013196373364018434,,-0.010914867209253486,,,,,-0.016708484361442816
TGM2,-0.07352349969399886,-0.028099593921220745,0.010677974887760818,0.04205955473376934,-0.013435224700763651,-0.13145107928342972,0.03169033701698531,-0.005989405043442491,-0.08043361791426841
VEGFC,-0.022091797375557443,-0.01694465158546525,0.021811533626890728,-0.029391044507126908,-0.013624000707435786,-0.055629291855953444,-0.0044750625938550235,-0.03886473941597169,-0.015073896335820217
WNT6,-0.048805428237069674,-0.012203962812672341,-0.015356585970383889,0.054471649891612274,-0.01189033984728899,,-0.03784174359526179,-0.03605039629665355,-0.02017892884889462
NRG4,-0.03637153642613811,,-0.018799300070234986,-0.020969227183333362,-0.01589398591783759,-0.034451621862307234,,,-0.013400102928268143
PMCH,,,,0.0012482973156100255,,,-0.025765685693136333,-0.02721518335381935,-0.028895712480584708
COL9A1,-0.013530697583496478,-0.030311642249319436,0.08169668495857302,-0.019775615959059124,-0.01811081909877009,0.020773638225072184,-0.020187850884271084,-0.006952705349324813,0.15151395928786224
GDF11,-0.00023714159575462205,0.0013331512338695495,0.017077930343987954,0.040392334676224315,0.03937915970047979,0.0666974705546959,-0.02112603717131047,0.030693343484187,0.03210200545870203
RAET1E,,,,,,,,,0.040289898039510115
IL24,,,,,,,-0.01921027437887002,-0.018240573572334683,
SORBS1,0.007294005580380536,-0.002547128126105821,-0.03661815487106377,0.05996228798917026,-0.0026936473102434555,0.004782905621722357,-0.007010595919241426,0.03349625190997425,-0.012492667797634771
DLL1,-0.006771218463682286,0.02458622380134462,0.02412445081926166,0.046239202344047395,0.0239859990342284,0.047625277494630774,0.03545979216583778,0.06498353910389218,0.03645951268962326
TLN1,-0.011028820800825758,0.03817020493302697,0.018798905813953683,0.008428764380729415,0.03628098879317227,0.00920809501667234,0.0120250927266317,-0.02202477312185183,-0.04650823591739011
COL2A1,0.1443560491229748,,-0.01663694972963998,,-0.011092881230111656,,0.04846277152252269,-0.02758209786856689,-0.019501676684689235
SHH,,,0.16258633289865665,-0.02049796976337289,-0.010586964828465053,,0.0452803563797452,-0.0010102325753711993,0.10620556703971402
PON2,0.037508501063110954,-0.03402263057401789,-0.0017672195167785605,0.01540303699580581,0.1087128275703481,0.04344735535669103,0.02966604532437967,0.03172616968140967,0.0784298670907783
ICAM5,-0.039248866458841805,-0.01570924095177265,-0.048115944442901494,0.047142171203687154,-0.020675770434195273,,0.08440880846443699,0.023847153828385863,0.0274829296333646
HPX,0.014498708960514013,,-0.015356587006293991,-0.021419750417936444,0.06708761881641087,-0.04481832751488647,0.055567989511415145,0.14017248617773778,0.056073661894178436
SFRP2,0.09088866291950838,,-0.013902797846107321,0.04481042922607056,0.04654466820188902,,0.030285762837018046,0.04054464115170031,-0.04982555301769799
CFC1,,,0.03125129555556612,-0.013736464309018969,,,,,
CD70,,,,-0.015074389794292885,,-0.037390012256208784,0.031654644573031986,-0.05915667010847219,0.01941272525512695
HP,-0.011955618548445717,,,-0.014695651904157477,-0.016815808416783144,0.004458894568237081,0.03616862039824265,-0.01398152660106597,-0.02004508835397052
CXCL2,0.014554346997180587,0.011936894275275957,0.04213789561655137,0.030410285526301293,-0.020954147914207678,0.07541168225774167,0.061230355151710054,-0.021813216362869623,-0.006019624672943112
NPPB,,,,-0.012028206792957382,-0.013624001698348426,,-0.02208904146588845,-0.017075118849121985,-0.013592912048311367
CCK,-0.01592450139509528,0.0033480529808885087,-0.04799073288641218,-0.009525117428986943,-0.06379495937166149,,0.003374279438699327,0.02126750382801169,-0.017633676406766576
SEMA6A,0.08213131525734321,0.06983761154496682,0.016160049327883994,0.034992352455206634,0.0025876840821486627,0.14877135821043586,0.03136207251060922,0.03841129827588039,0.05562908474719567
IRAK4,-0.009927893114986895,-0.05404801288320616,0.019991827147549414,0.025115533584453113,0.023565313171591523,-0.08689696968134863,-0.02253445120052285,0.002912149996165069,-0.02247561050619135
GSTP1,0.0015836978683957557,-0.047085775416584465,0.08061467788244817,-0.054243914798971414,0.01880156946099199,-0.10086568591877905,0.04592624312018045,0.04976795419535805,0.0432891629203482
VCAM1,-0.009924144806069861,0.019592026772754977,0.053832817137535655,0.005677672069938235,0.07694574611969941,-0.016169123474794996,0.020377868796872863,0.007631869612637989,0.07128426870537416
NXPH3,-0.036417655705554164,0.0011567884953090778,0.05862712997234419,-0.006966867359026531,-0.03658287984662836,-0.03924661310105165,-0.001043032827722761,0.05615421839162573,0.13195940373635248
MTMR4,0.010459480612535477,0.07727304201487836,0.00176655839548824,-0.025909320563043986,-0.010261860076009502,-0.006753792551447403,0.06797659195393065,-0.047988016343687434,0.06335015615624864
LAMC2,-0.03321436806389679,,-0.021041007238588483,-0.015142170435242658,,0.08163167494460401,0.08772491747384058,-0.023954991307205693,0.006728175302794007
IL10,-0.02988780642535423,-0.017480000604705042,,-0.035156662628690175,-0.012195418453265642,-0.060001244406540505,0.016349035907571488,0.0027050748393559467,-0.0506883936892509
SEMA4D,-0.03655515522720908,-0.012398298323377332,-0.02881619241071601,0.0456089807117297,-0.0011911955198425958,-0.0018169970187394973,-0.03152207928541871,0.06655331511435719,0.025792414705864363
TRH,-0.028449447252133653,,-0.028784502654690118,-0.007689993804180883,0.015157960282505054,,-0.030681019809055958,-0.008904333739000415,-0.015224973054827617
SEMA6D,0.0552236661287541,-0.022522086299323923,0.02492791545160931,0.057691768285091434,0.02923976812849689,0.08283395521001272,0.09582631778388413,-0.026873623328412657,0.06985606299563667
CEL,,,,,,0.024781089818877684,-0.014462146413418649,-0.0297801551162881,0.02054033925124015
PDCD1LG2,-0.03190918092105639,-0.0315056259348354,0.0832805536873255,-0.02747769422436062,-0.02086171183197588,0.0170602526528643,-0.024301429736636484,-0.05375727635050627,0.05146051351244584
SPINT1,-0.014436725466298444,0.06171424308693571,-0.019111938000228545,-0.026306212218058157,0.05580741857278038,0.06624468285142776,0.044964660634736725,-0.05642876934840032,0.08201840836401961
CTHRC1,-0.09684564707015518,-0.01830732140456084,0.0069221544839785905,0.020211700043632295,-0.0023590638973851985,-0.1394709197577252,-0.048777643505134416,-0.013335680598342756,-0.017215920276035388
PODXL,0.04244752061289651,0.0009127031439226887,-0.028435606243405222,-0.0010077785072550847,-0.016968996983860136,0.01879547027438828,-0.03462349924243532,-0.00867263744436658,-0.009498575981779375
JAM3,0.08176636974358888,-0.015540222999299262,0.0415870778415458,-0.0016215228616037038,0.040701166159495275,-0.0717711326598918,0.03549058932183803,-0.013931990845953078,-0.030878723539559762
TGFB2,-0.03940672426097818,-0.013464546670516277,0.0614407231576444,0.04295990890107331,0.048401952024069356,0.020346206803914555,-0.046840306240001656,0.009600224477542774,-0.001101243634788716
COL18A1,0.029281518836970933,0.0089467423612952,0.03975856904338925,0.027060218170683877,0.04247157583886077,-0.052199720686191796,-0.017446388720756222,-0.05033821148303308,-0.04791536529528737
NODAL,,-0.011754462309317325,0.07992655185846877,,-0.0009537994465728018,-0.13362195119878698,-0.028717443677242036,-0.022531405159283556,-0.020836760176777037
INHBB,-0.024622451321161778,0.01924692883940654,-0.00017905169398417251,-0.0018031165391321916,0.034082065568369437,-0.03650125424657587,0.024689396862330446,0.009363383972566832,0.05970442298430827
LCN1,,,,,,,-0.030545643165317722,0.017562632541540658,-0.01539632143111064
ARF4,-0.002538904698027971,0.021626861688206864,0.033342238114818665,-0.011741508754479971,0.07854596807234872,-0.11228368488977321,-0.01644011513215591,0.019024543134243257,-0.032173175645413374
CXCL14,-0.04617816561190086,0.05067583004012154,-0.0465391993381367,-0.04463948509291521,-0.03102149435374443,-0.030706078546355896,-0.028628135230787173,0.007483162524760481,0.04996606285471755
LIF,-0.01756727898604577,-0.014874597757844471,0.000940859462951579,0.009976125174662911,0.0068067303294476215,-0.011166016305752246,0.004013665414986645,-0.06787892639159959,-0.032251376967891564
IL17B,-0.008430428394780693,,,,,-0.03289704562445761,-0.010183483733685604,-0.010354477168402992,-0.026006541186500098
MMP1,,,,,,,-0.041996182100862776,-0.035071584391602025,-0.03800155169085244
MATN1,-0.0312797267590127,,-0.01799603336145596,-0.012179271638335206,-0.011092879849655667,0.01635303115868099,0.010414981638518292,-0.02546804666450039,-0.018516820618334928
ADAM28,-0.0008995740403402756,0.04712980164418359,0.021693923327379842,-0.025573940064865384,-0.02564464320741629,-0.006332365207186019,0.007500373248422764,0.0188800619414508,-0.020758016842477543
TCN2,-0.02957037517328421,0.008756664324570545,0.028841961626270864,0.006517285045768333,-0.032416784782396374,0.07786424537869968,-0.03717076666776872,-0.034721889834304964,0.036636649564130284
THPO,,,-0.025591144116073872,0.022240981603781667,-0.011092881123922716,0.0771060958895302,,,0.0009571387245942186
CUBN,0.09168742105354427,0.016783749203316593,0.0035364706953701732,0.01894970965490139,0.04005264608153939,0.09421131909432914,0.02883627666879691,0.001168429024447993,0.015175084980230912
TIMP3,-0.04850052981702963,0.012486154465850002,-0.0033335148216604607,0.005085274411490296,-0.003434651237299883,-0.07520845146161707,-0.0025017907629505797,-0.08300459042320898,-0.08545842337732364
PIGF,-0.013269557725692419,-0.060902213044862395,0.019166274147522457,0.051244892945874,0.042757258273130566,-0.013458743168387147,-0.006809325241170642,-0.008795640080153705,0.025088839208755504
CRH,,-0.014751819203611977,-0.015165406485594345,-0.019173016524346845,-0.015172204235366202,,-0.043440569566994415,0.027430520432869,0.05203369283140494
BDNF,-0.015764318171132517,-0.013196370848676942,0.006402708786326177,-0.003569981249575483,-0.012493433207957374,,0.048519588335411756,0.029925120824065628,-0.024529919428972223
CCL5,0.018975299572256136,0.014425188046992967,-0.022152926396930124,-0.027044341255428078,-0.015048827225552166,0.01813584827818077,0.03632682994539478,-0.05935150659275027,0.0018771767795465002
GAD1,-0.061830086898301974,-0.0059483359618567565,-0.04262213191497528,0.005674321335846333,0.0010570455997420138,0.01219450557328448,0.024682786650719518,0.049194833139513644,0.023147137146506236
COL14A1,-0.02585975932103568,0.10391700726084749,-0.02347718409463253,-0.02645601364809648,0.02169053211894909,0.018243653492498072,0.04655376420506248,-0.03511633560001518,0.004557141578512358
HLA-A,0.04436887848062605,0.00692095432388728,-0.013577172293322672,-0.08674245726765777,0.018459950449699686,-0.026992867500238393,0.006459847138431516,-0.06892826890236627,-0.08218025731532887
CD5L,,-0.05004882944175617,,,,,,,
FGF18,,,-0.003136243242427224,-0.013050569386282504,,,-0.01773332769864641,-0.007529340700786016,-0.015224974276315258
ADM,-0.0073704705782961415,0.01804252264709002,0.026971181868715353,-0.02004178416618906,0.03852258343766107,-0.01091269546705285,0.08318626826230754,-0.03249719472295993,-0.014444894047877674
CCL15,,,,,,,,,-0.013204619007884028
GNAI2,0.06498079559493132,-0.025370511289527015,0.00815393228235796,0.006189561136009851,0.014094647803960466,-0.040685436964559674,-0.03644088103475124,-0.01718470603547751,-0.0650170075456837
HDC,,,,,,-0.04102513875763476,,,0.03646159929030245
COL11A1,,-0.007811045080678487,0.03677457369982261,-0.024925146608500707,0.07385311624858287,,0.06830742790158162,-0.001042077913090049,0.005553397206818779
NUCB2,0.01732993573137445,0.02823095226664156,-0.01601399271646547,0.019757167719870915,0.017780394222444845,-0.04981844078272899,0.0370933336326651,-0.004631192816450844,-0.02649388872266252
CXCL1,0.09283944597802173,-0.01582517413238202,,0.04502682020203429,-0.015048829776953139,-0.0846670452232211,0.004374019496471013,-0.03921600551205078,-0.019164602235313483
VCAN,-0.01777636583103419,0.038455277771417246,0.044445079975062696,-0.00034196326602597813,0.09360147645868097,0.07798033716033928,-0.017816584974575115,0.018486361849160075,-0.09608061962553172
MMP7,-0.03954813141879944,,-0.018641185252360894,-0.012028206727239742,-0.017145177901578306,,0.02048348840614769,-0.033208037183704874,-0.06366939892117249
PTPN6,0.056579213167421726,-0.008621937663797595,0.052609922396423627,-0.04220042968494536,0.019853795935277935,-0.08092253429969254,-0.012865386682120134,-0.023947040208918673,0.006016939100649665
PTGS2,-0.018954743158828523,0.07813664500499372,0.004671066912754871,-0.02437353797001902,0.0006382076821097989,-0.048884958947813036,0.08167199778511586,-0.07198570358799228,0.0093954251180666
XCL1,,,,-0.01975587949642056,,,,,
CD58,0.08598959665220618,-0.013795959416205645,0.02548069402154323,0.04636086894175621,0.03506675770312493,0.04535878073107673,0.0005519127421168145,0.03930464960360271,0.06381268712312599
TNFSF14,0.030032334386029685,-0.016505134898404213,,-0.031857249113844105,,,0.04292945938285158,-0.036211388036510285,0.02238209353302604
CNTN4,0.04191574633098658,-0.012920166946754257,-0.06926630142960616,0.017602252474212998,0.034646891072631844,,0.09986951290510931,0.04183759850487169,0.10992951273428196
INSL3,,,,-0.013869787431325565,,,-0.012300527363803524,-0.02101904112969668,0.02708164039038543
BTLA,,,,,,,,,-0.01748257063822289
MFNG,-0.01464210893845876,-0.056310250987858364,0.05675536860366779,0.02132756756998813,0.00716744220327656,-0.0782664499737331,-0.014693873317337961,0.01074546525452009,0.00903491830001136
ICAM1,-0.06155781296015159,0.03577077814160544,0.012394248803516035,0.004832528930100089,-0.03779305009194978,-0.02079869903458561,0.016431042896285858,-0.051421773438002354,0.037516315730572534
PROS1,0.01992211163539777,-0.028198930691916542,0.003381937854078815,-0.014453302535308726,-0.008609996465137312,0.07574618832609926,0.06080801891202962,0.03703190130725547,-0.02738339753284994
CLCF1,0.04213885893093065,0.03079866649159587,-0.01732884320855302,0.027359001273757556,0.0003660076136202848,-0.04517562722135533,0.022890572872300792,0.015750259541357125,0.028722584053918355
PSAP,-0.03988730119834389,0.01584509586586207,-0.05589852670669222,-0.0027888996385966505,-0.06848218244925781,0.030209311248615967,0.051124818751655976,-0.016516023939246623,-0.02164714357407247
EFEMP1,-0.021263869358385118,0.007913992249453121,0.022950236969851566,-0.010200332089980535,0.026968262619595326,0.045714041222840285,0.003908151606048016,0.023942073733395332,-0.04961958723035801
C1QTNF1,-0.009319044104566418,-0.04556312288086037,-0.01911763600287871,0.021261610571123097,0.025558604918166365,-0.07411867873538643,0.05377799746931329,-0.008387978886172043,0.01646044947464483
ALB,-0.03120327266400773,0.05162624709953141,-0.017831400032675766,-0.015142170047642458,0.04883566369257976,-0.046026185172004616,-0.03047161255868874,0.011414724099416773,-0.02044428461179915
CCL13,,,,,,,-0.01866115957021613,,
EFNA3,-0.022758298721927243,-0.0178969965691911,-0.005983271571894661,0.012651127394704562,0.017823378525618324,-0.029508983096501427,0.03191508570985422,0.023719709485528716,0.023333650216001173
