,UKF243,UKF259,UKF269,UKF275,UKF296,ZH916T1,ZH916bulk
IGFL3,,,-0.031114576877333593,,,-0.019389179062560605,
BMP1,-0.003490914616337899,0.0228975568686497,0.16499943829515593,0.045215967043775354,-0.0535140930751771,-0.08804583658304636,0.07433368221836098
NDP,0.10592037270616655,-0.028408947465890875,0.05876405669618958,0.0021239325329143054,0.03724258168365403,0.18090531688199438,0.03997969514419438
TNFSF18,0.03605638096988325,,0.06731549404632994,-0.014907370580187922,,-0.05537546274017209,0.10407459288276462
RTN4,-0.09327422051364008,0.008067908409891219,-0.21038558893060033,-0.030182939004176325,0.031862541265879576,-0.04259971479606414,-0.13392681886118246
HEBP1,-0.018713855462834633,0.03100513110922969,0.08402044171052227,-0.08414391353045561,0.013768089057560327,0.0998399138544313,0.02610242884478584
WNT7B,0.042916910286076304,-0.01604293094457189,-0.06372259660803249,-0.0071209110964917475,-0.017860924184242503,-0.03896197340976595,0.04011227185272837
PTMA,-0.0893876430828076,0.02596414402512903,-0.08977765396836651,-0.00376364219176232,0.024163323235139717,-0.18320059057541993,0.0014203966390187637
FASLG,,,,,,-0.02847196811400945,
CEACAM1,,-0.031149753427538326,0.03582789798687016,0.04624847207835395,,-0.017613739720120473,
PDAP1,0.03145143192444834,-0.014824705887689301,0.1845439790479366,0.025383743405475535,-0.025825728076514766,0.029001121299000246,-0.023721863566833718
QDPR,0.02295999790877527,-0.008267683570701434,-0.20951511150347848,-0.0995983437398279,0.008190764272413097,0.10526885375533233,-0.05589525343176011
POMC,-0.03860157928085835,-0.018223686662245994,0.007541452067674584,-0.017297333974153135,-0.004302381373473234,-0.04746562606393319,0.0022299881089586295
CCL18,-0.027417010734405688,,,,,,
CCL17,,-0.018054782359879236,,-0.018592393489396813,-0.022106817223687517,0.040179047978985846,
VEGFD,-0.030890957523440524,-0.020115021333474647,0.07526854970582478,-0.01980862269667508,0.0012320122209004184,,
TNFSF13,,-0.012453784793883699,,,,0.05522721102798683,0.0692930336846985
WNT5A,0.05333984703713699,-0.005944290494265447,0.10420311873813425,0.0099200025104966,0.02994244436831122,-0.061784559509503005,0.06133621992169242
CXCL8,-0.0715306683969318,-0.039772329692080804,0.0776489663155038,0.06532092572784841,-0.015100688355910783,-5.417715499924843e-05,-0.016367904788304462
GRN,0.020837706835800905,0.01576394946981106,0.1613577668440358,-0.02380280979797275,-0.005356545993152715,-0.1546890468851653,-0.0072935118573362375
MIA,0.1445838156461532,-0.022458462975848376,0.0833430187776912,0.08241687185212573,-0.01844185024826544,0.09702650135102196,0.11682457475001881
COL4A4,-0.031097139867021284,-0.0047004776020154225,-0.0048846578014028015,-0.019411034026884794,-0.01220062612503039,-0.0469805757281828,-0.033974540924165415
TAC1,0.021689076261808077,-0.037417772982736124,-0.13642491292713838,-0.07998734076390152,0.041603222515854604,-0.02190156594507336,-0.09028008522214365
RARRES2,0.030787367999266856,-0.014674632531457116,0.24155753998748503,-0.09844675285064539,0.03395564676459255,0.047996361970226886,-0.023082409558755932
FGF7,0.07101108438571412,-0.032003776907132915,0.1690990181255107,0.037869068932626544,-0.016151413428724896,0.08851031464665182,0.0249457886552593
HBEGF,0.02223201483712313,0.018364251483402202,0.09661458810939895,0.07997046780958467,-0.04164326125660758,-0.14260386815330175,0.08955384286654315
CSF3,-0.010934780377752609,-0.021519726321663338,-0.03243886002455654,,,-0.02717041197059764,0.09312080040122787
PI3,-0.03683917024285794,-0.037136550623633954,-0.015397969243937997,,,-0.05169977679907462,-0.08300830399441367
PCSK1N,0.03504022838103192,0.012011743996820685,0.003987671531282065,0.04274716615766816,-0.06410431256181894,0.15489618036578925,-0.08560510966637419
NTS,,,-0.02931329436159919,0.0531065479434016,0.09514949230040096,0.03708605829703644,
SFRP1,0.05704334311574898,0.05653882896285328,-0.024287220274362795,-0.03440460328310059,0.003570490188363725,-0.03930069998253647,-0.044585196372663054
CXCL13,,,,,,,0.005565198878732261
MICA,0.00761894373969351,-4.584510611695791e-05,0.18702713384465536,-0.01400799908614267,0.008381200904599985,0.027284877655192823,0.1030643867307486
