,UKF248,UKF251,UKF259,UKF260,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
COL8A1,0.00807427542526908,-0.015834816412569924,0.03429923283735363,0.05739736730820903,-0.036829275330047276,0.0581488232418895,0.04469916493238184,0.007641244434512894,0.016286989200031396,0.11285389702028206,-0.0354653178700696
GSTM2,-0.021396857067735073,-0.028496064417273398,0.0016030558524091057,-0.02651403448345225,0.04285161588455252,-0.05175082666720667,-0.0478614330720693,0.026084617275111063,-0.026403035189827607,-0.029172424853803454,-0.02399248483633818
SPX,-0.02462541556069024,0.017581923678787637,-0.024840850522159796,-0.036060000246272705,-0.024020828221859712,,0.019182092995876397,,0.017028924258156376,-0.0013434347744515178,0.004080096567956062
MFGE8,0.011961099700911793,-0.043651398543067564,0.03206591300834296,0.08737999843287537,-0.006443735171260844,-0.06229773705597374,0.06789065449045466,0.04246350545784408,-0.03040389970132859,0.023898598550725274,0.04238560924491212
TGFA,0.028115325452422284,-0.016481738493319895,0.010535539195232565,-0.0035947315021319657,-0.01968986747496903,-0.003170214476972132,-0.04359823221481248,-0.06533392072247746,0.006276585559190008,0.026200712992464265,0.012566382227636027
SLIT2,0.06716727878968036,0.04261817304091907,-0.0015066086787632247,0.03616137301733307,-0.044068535013411174,0.02005177730326491,0.01786413408951357,-0.009027998883672813,0.03308360911779305,0.09978216441890735,0.007739670783473032
PLTP,-0.05869596423035183,0.004806537688967302,-0.08826754719799544,0.10014546328410955,-0.023311508815093026,0.006719743120777222,-0.018881710024458306,-0.0736629664219521,0.023165573537945672,-0.017283557445920392,-0.029721621306316247
APOD,-0.03173550801455348,0.057430302973150514,-0.06818920129358368,0.0012463734624435265,0.05930140277212239,0.038727717235468556,-0.0852676106444461,0.06621521495331348,-0.0706803603181432,-0.006717215935686609,0.039407909383725695
B2M,0.04318038619782872,0.016247990919872033,-0.0267130818164925,0.048272446429563264,0.01996422204296763,-0.14422306968028956,-0.01858709972617113,0.09066872030102638,-0.016150803348013096,0.07425428844131252,0.007498778994690939
OMG,-0.07872693294955242,-0.011738626213949624,-0.03340551036547983,-0.034360153612012584,0.022358011138065095,-0.024053041210004907,-0.03866616957082159,0.060319881608564156,-0.03269636455702811,-0.003445017878563571,0.08509198062255653
CXCL3,-0.03071218865870604,-0.02673587000038231,0.06229253483724933,0.10916460167090793,-0.01176401624879706,-0.04229513283673142,-0.0236913925526637,,-0.025457854419502414,-0.001864837729278474,0.023124753443427275
CXCL10,0.0180737726544222,-0.011187177212899862,0.0049306495474211,-0.03681889886389474,-0.017870401710279493,-0.0327747326750922,0.08715388742970376,-0.003879886606389696,0.019855722971614503,0.02823772438443261,0.03879572823771408
RSPO3,0.004426604321686631,,-0.01320544435974596,-0.01797969809717931,0.01509757432833457,,,,0.04719836845061491,0.0214291544642392,0.010334121728936477
CORT,0.0017302549748008185,0.034311491390274895,0.010470071716705873,0.013921756082735557,0.025512837338336092,,,,0.010075737554503625,,
NCAN,-0.009661857399647726,-0.02904501731096571,-0.016307212956695464,-0.07198506424044253,-0.025808467536884882,,-0.10026613114530722,0.000564888916728982,-0.022377894204901612,-0.07967838624134159,0.027768228922163553
PRG4,-0.0180301574240381,,-0.01303320409857979,-0.012873399287148651,,,,,0.004373515738536476,0.08708092143633359,0.014843288696746237
ZG16B,-0.01662524566261276,0.025568709054435704,-0.015126627313888462,,,-0.042846866648276694,,,,-0.008483282158910851,-0.019771690286412444
TGM2,0.02005455584965369,0.02144189725481566,-0.01166263274647957,0.0816859943937714,0.006830633113251484,-0.038168139131472816,0.08188191334969891,0.06471668586040036,-0.01422262362970668,0.06848352704293108,0.030009041013900693
VEGFC,-0.022892871813129455,-0.020093556070568036,0.025591782253756763,0.05217326698227893,0.013829801820219511,-0.026562227626494954,0.03638473018960742,0.07984999625353625,0.013794967573887386,0.004721574800834609,0.04487437747797462
WNT6,-0.019344129384099164,-0.014471882754432326,-0.0019800178792726813,-0.01773830483700388,,0.011440736568106336,,,-0.03469921252167084,0.02684486626124331,-0.02043008800099082
NRG4,-0.011042371491249153,,-0.015862005603272496,-0.018336473797458626,-0.003264175637235563,,,-0.006478495213818259,0.02043571129484809,0.06065365304400227,-0.03072371880847491
PMCH,-0.012726927399122036,,-0.02197835409582417,,,,,,0.05348733585021821,-0.03332420635435235,-0.026454167508145512
COL9A1,-0.03335110392634178,-7.854520350998697e-05,-0.0165667071526146,0.05524187223598989,-0.010748672167770246,,0.08356372530105871,-0.024187535664409496,-0.006456627580280244,0.08196793408117574,0.04329619741342767
GDF11,-0.025251622392537452,0.0009636318695609935,-0.045937223407454306,-0.05345791137214887,0.01687875076938558,0.010225050244550511,0.01472590817363308,-0.027079842556278405,0.052606079623442416,0.042850518720741894,-0.008091946492017167
RAET1E,,,,,,,,,,-0.022099906371248364,
IL24,,,,,,-0.02701908742823653,,,,,-0.0035682038862339077
SORBS1,0.05039381567516181,0.015116319773249572,-0.020604777903164086,0.008421350666328674,-0.0037543800771551307,-0.012171304272960015,-0.01311809868217589,-0.03285697060408293,0.017583682918434772,0.04063026235303692,0.019623165544442978
DLL1,0.02905190019707127,-0.05006884270645888,-0.0002933667383376712,-9.21116592500607e-05,-0.03455338436964848,-0.008867852171415886,0.14971463963890805,-0.03463225049895418,-0.01861183207950835,0.007764441690756787,0.03151332969405578
TLN1,0.07988566952459453,0.027376379531119394,-0.004774992305051148,0.05534101651445043,0.10444343613807222,-0.020125687799968074,0.02732400819037378,-0.003964490392356631,0.003994975431206881,0.08289243079168185,0.022141723993475408
COL2A1,0.006784860342107419,,,0.11252036446841682,,,,,-0.0025864605116292,0.12791220082243263,0.027763835287818363
SHH,,,-0.013543638928931998,-0.029147950575748777,-0.012626036918033032,,0.016041748125880877,,0.013261434931153922,-0.023177339486329995,-0.05598202137927922
PON2,-0.03829143653426576,-0.06374499928925799,-0.026189433860825992,0.020009586718507666,-0.01907710573205683,-0.017908237911633262,0.017425574615276843,0.09076681086703862,0.019185446027318184,0.0006898074927397652,-0.02758302404243039
ICAM5,0.03882392409601,0.016733781397773557,0.0800138409955677,-0.017784289955579284,-0.030795519179220247,-0.02557688605164193,,,0.007061874824452218,0.06429955359470738,0.09229292635800654
HPX,-0.017200486992341557,,-0.015545434407949827,-0.0326186710779804,-0.010996580552348275,0.03310827949092321,-0.023691380157836284,0.01688838660494351,-0.0005262280227468802,0.02770184896660674,-0.0031173098636609726
SFRP2,-0.01593952362586057,,-0.015424737017794718,,-0.025006191366193937,0.07678407819049375,0.005350569012668325,,-0.009322600238759466,0.04498487013189121,-0.02680787020294714
CFC1,,,,,,,,,,,-0.02718565699777565
CD70,0.03749349679152399,,0.06355017519784616,,,-0.0044610948120149966,,0.0618447151918726,0.005334819442341488,-0.0032747447801483353,-0.02219281156782412
HP,-0.016131961785995526,,-0.0230994004363509,0.12961543614249804,-0.009254181114949621,,0.01756545544867479,-0.024765031387370594,0.017938503421801644,0.13873352929898738,0.02058969150387784
CXCL2,-0.025117647558740464,0.0131958340840601,0.0227636283066261,0.09345344837794171,0.04147909848055085,-0.09853881916592779,-0.0425210771440447,0.15142627309985585,0.05576171656251857,0.02839529156641928,0.00312045014988416
NPPB,-0.01546708308319781,,0.056868874960092464,,,,,,-0.004012146998607528,0.06267199916365318,
CCK,-0.04552869420845817,0.045244653178229614,-0.054862459891347706,-0.03633589612171082,0.012271558534724211,,0.09520082417475462,,0.02156512770467676,-0.026510709552345694,0.022774709497034345
SEMA6A,-0.015250579108789976,-0.03042575663513062,-0.023694097612880785,0.04337940414650901,-0.029136139211931967,-0.04638156872984771,0.0013436408634914245,0.03191365090231687,-0.010583346726547557,-0.05575312961021322,-0.010922768101433503
IRAK4,-0.017811892688706282,-0.008745454199571642,0.026211795046472867,0.017522758740494485,-0.0027652716100029094,0.02547058227839981,-0.009707713026856161,0.09738374720208855,-0.014004543350804973,0.08741415575109449,0.08873443780696541
GSTP1,-0.016847479914442492,-0.008928990390000306,-0.01286706466453346,0.0020999634609491138,-0.022509346658210874,0.03722240052358873,-0.02011633673360251,0.08120479868592226,-0.046735057036322934,0.04937074593325139,0.017085505027628907
VCAM1,0.057828526330011565,0.024989875391569456,-0.010171447567020214,0.06298177619602084,-0.04507303777003978,0.03884981010440496,-0.015082764530346703,0.002057856291218633,-0.021289652923700463,0.04007410519862605,0.025209759271084653
NXPH3,-0.012558797226605715,-0.010573117231731674,0.04175640357411861,-0.021707613625133675,0.031077924947408308,-0.003974461787336475,-0.03306113790595587,0.09045819542476902,-0.041092000716456266,-0.03156500303288526,0.11052861971716546
MTMR4,0.04136272458392761,-0.012897693280975514,0.012525791036089976,0.005512926576032606,0.03595510176962722,-0.005199447799580634,0.024403559858731112,-0.06563941415776396,0.04678662628121147,-0.011611897787231977,0.05180913384936827
LAMC2,-0.01214004293315878,,0.09548824952541451,,,-0.01977610379277467,,-0.03490650098939525,-0.01929514643166194,0.029139333665045543,0.11018744261396723
IL10,-0.025650576317609055,0.026174737385721642,0.025712629828424535,0.10198260585048684,,-0.05681312749505422,0.022201685381040455,-0.060793429406328155,-0.031932637097865174,0.07441504891420687,-0.05146678779112134
SEMA4D,-0.062075083691799586,-0.03404092775660184,0.004833625342005696,0.027360376973010907,-0.0530590254384287,0.03348271246495405,-0.04560830957963023,-0.06021073677230454,0.029253406141143613,0.062267442413204706,0.01297127686319891
TRH,0.05079819199440108,,0.0049674371413920785,-0.01131480383503959,,,0.02420376652636453,,-0.013929852818837936,-0.02288943208938218,0.023822718980625383
SEMA6D,-0.02796869663111333,-0.0059376985156614735,-0.05063801325823041,-0.02290960798316513,0.007814791613698406,-0.03640907235113385,0.1021536294613032,0.08237470435900673,0.009443556373565856,-0.06310256532844065,0.07250995794562441
CEL,,,,-0.02232292934132711,,,,0.003125177114864149,0.013313136989505854,0.023543346496057205,0.00148146828767574
PDCD1LG2,0.03531301289879071,-0.03736046492705596,-0.01748148733849326,0.07918044331895793,0.035055226878245686,0.01474102200123116,-0.04178839363244091,0.026585854061833836,0.00026956918356048565,0.06352233919886617,-0.02226328421095001
SPINT1,-0.030712196776510957,0.05326593408905484,-0.03774118459431423,-0.004538067472431865,-0.017970831927898338,0.015701854164483404,0.034034713880440784,0.06717126341086475,0.012420500191547595,0.01669365380803528,0.02200526476492306
CTHRC1,0.05172963193087624,0.007813196998196397,0.03133469342448676,0.10099051928502348,-0.02856659961319468,0.16068064793685963,0.0952645931790114,-0.022559913776562832,-0.004332656989056073,0.05682700847095741,0.0962106742201143
PODXL,0.07841653704103974,0.016624493446055547,-0.10682982218398875,0.1106875911264898,0.0694525962963095,0.017272015599192073,0.06126953119734247,-0.004490242332543282,-0.03876914135750734,0.02798288608068763,-0.0059799499875743236
JAM3,-0.02812291508221246,0.021104294367616728,0.023197263382688394,0.03920906361703633,-0.022079805626340477,0.034411370335748585,-0.04187424905159666,-0.0017106220504077426,0.05173740918926075,0.08892706220520306,0.021263449933039986
TGFB2,0.054718247305550576,0.008814602109894699,-0.04272408592198416,0.06276931561489153,-0.007856558644560042,0.034337632475361535,-0.012643032468483872,0.04623510625050145,0.015528509889982172,0.0077605686318481994,-0.06035554553939718
COL18A1,0.010872963110747194,-0.0024387702492171936,-0.004450459233960666,0.11156679754868626,0.03857864756421247,0.03426173176705972,0.08289700435935773,0.07282546555846306,0.02595169267172899,0.03652521092169962,0.03963966018534679
NODAL,-0.024944388571086072,0.08065792128410948,-0.02667295378766644,0.06770228409561761,,,0.1300951621789619,0.12631311133243991,-0.02206544710733424,-0.00483782834009748,0.09105001820048257
INHBB,-0.009455816213619734,-0.04393946547467541,-0.015097938612526679,0.09469618500083755,0.04188301743459488,-0.024037046893242937,-0.03018056656258363,0.03540456272668229,-0.010820562307225307,-0.03851238167919734,0.018040823793560132
LCN1,-0.01214004566471787,,,,,,0.041015971649876456,,,0.06626239017804576,0.0503709028588635
ARF4,0.06306794596316494,0.018931786038359866,0.024215326627773353,0.010694032068952154,-0.009428472952263548,-0.047622621571371586,0.05022078986410438,-0.04616128690880288,0.016296882886316137,0.07066890709893409,-0.01942919181767533
CXCL14,0.07856216031324244,-0.03999546043937661,0.014570610637884113,0.022523361350841608,-0.05204522849642156,0.1073190977940694,-0.05788620767720829,-0.0732882042893187,0.033428415488096,0.013681496460864329,-0.03039728352593931
LIF,0.04718575335803993,-0.01763881438145174,0.03600750189420498,0.06307177379603977,-0.01303669729168396,0.027912668870551008,0.031054329119632584,-0.037550897469087706,-0.013128559062683225,0.007039823589016565,0.012194999019442774
IL17B,,,,,,0.022412238635493884,0.021955956998268494,0.2218231546655415,-0.02745146656752987,0.11387138912131922,-0.023462891052229325
MMP1,-0.016737057655669112,,,-0.011314801366747769,,0.09629461049302086,0.0737189829608336,,-0.019878458840843126,-0.05324942859132449,0.11307586321748035
MATN1,-0.015939525798003274,,,,,-0.02701909132272233,,-0.009028621658062268,-0.028291683351493,-0.02783844060205123,-0.021381968219653148
ADAM28,0.03672573870037803,0.03907220414146576,0.038949165155196794,-0.008574098032269287,-0.002121697193110807,-0.023122685415931876,0.029389881508735453,0.10446507375365471,0.03952025815008042,0.08107425738332723,0.06484596952520137
TCN2,-0.02916545308220067,-0.04521235027723162,-0.011556110111906968,0.04952828295070422,-0.0019065173708464089,-0.07054905605511387,0.010167581826814287,-0.0009712473651648754,0.0335110465177768,0.13337305238868274,0.0037132349305358074
THPO,0.09129738034715339,,-0.027476575277791383,,-0.013565921531767815,,,-0.034906518567770085,0.006077794002100308,-0.0033551571971580244,-0.03204282343426787
CUBN,-0.007974385785427607,0.08639747010995695,-0.00926707828526183,0.06714495283201176,-0.024488249831315652,-0.041571302994460296,0.09313821472637156,0.007181419085340712,-0.01884485496136112,0.037730534316759864,-0.04850151614223539
TIMP3,0.07696011717089797,-0.0342497870677113,0.039337652828392015,0.057082657480037935,0.04741353790786142,-0.003487200651586666,-0.07591380918338156,0.03783315189004927,0.0250232424265425,0.08227061475493251,0.027843450629928695
PIGF,0.04427632349767229,-0.019259161444815216,-0.04184054824978613,0.023805205698975075,-0.005396555926179181,0.045150060616323456,0.00027372746062301865,-0.047890321896695565,-0.03286149500637625,0.04561124732114517,-0.07289398781547572
CRH,-0.014223508871934559,-0.017493219309679946,-0.015276367529533428,-0.011497900590873708,0.025134006958751044,,,,0.002027766304904629,0.0648538491889731,-0.046829885284044914
BDNF,0.023108745825728704,-0.01564871465420686,-0.024081366982250104,-0.025067241033080886,-0.02206843590499713,-0.04167689715117064,-0.02876391498522151,,0.02240029859851585,0.08792549763919807,0.039040524447107885
CCL5,-0.01600142611863813,0.0565475119671656,0.05802975796522314,0.018836231470137035,0.06146090719018994,-0.09157240325726095,0.04021386489438481,-0.08728757955640966,-0.003471664896598914,0.09338353448969734,-0.020215144138659446
GAD1,-0.019523777896135828,0.07406512822208072,-0.01526481854673597,-0.002342055882608012,-0.009531548930449482,-0.040477656895396195,0.11649926331190424,0.05929500640519351,0.08524718852716197,-0.05739733458795053,0.001839933699712796
