,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.01883595204530175,,,,,,,,,,-0.04008689302873239,,,0.06218357707514488,,
BMP1,-0.013788754521357666,0.04403235802074191,-0.05351884910682078,0.06180299409074939,-0.13194599151120806,-0.03884258599224192,0.008603251231337514,0.042415035871914454,0.07693028776856742,0.08204403330054237,0.006477678804564212,-0.03001799574089877,0.03162148453678332,0.07528223222080063,0.06359931170873673,0.07881224550672851,-0.02714660024892747,-0.03680302185897147,0.07206690350639397,-0.07573237306414939,0.024502771767955987,-0.017656564809852858,0.05016758557779339,-0.045394217544696025
NDP,-0.03842480629650287,0.2266281868048952,0.011092136239293688,-0.029706330749764413,0.0037148839828159736,-0.042484361755469394,-0.0003986753524528742,-0.024257645677437045,-0.008337351403402742,-0.05995888069315877,0.06651441317012712,-0.011162338853320415,0.07652025653035906,0.1041206642291851,-0.021930266176818466,0.06844828495223622,0.007265912943352226,0.03178011577085556,0.050918046983637597,0.03064817640400595,-0.019431164612420875,0.15955137472597722,0.13003274758531555,0.042639434912428914
TNFSF18,-0.028871935914123927,0.09474149295367698,-0.036087887015186934,-0.0029708109985035224,,,,0.0857368951063568,-0.027970823316497088,0.03109836064806748,,,,,-0.02056102224414694,,,,-0.0021590162320808733,,-0.03250260357674627,0.03281218286936767,0.049597690102882716,
IL36G,,,,,,,,,,,,,,-0.020200026194480934,,,,,,,,,,
RTN4,-0.008658192250515924,-0.09060018190402179,-0.03207783513571799,-0.06154604685592644,-0.0029247478440441585,-0.006186174598808913,-0.023313497589201086,-0.009837634729481045,-0.12082707729589591,-0.06609451120695209,-0.07978812424621694,0.02078086929199615,-0.019291462678679358,-0.13322011454395086,-0.06288565819724402,0.005400569181907591,0.008690883012279568,-0.10976176732870581,-0.15086119771654125,-0.003790366074436167,0.013970938274414302,0.06063393981951593,-0.10561620892528752,-0.04292419320093095
HEBP1,-0.015516908034435287,0.06656154103200392,0.026249082644714705,0.02345449401794102,0.1094248645034368,0.025783603376833834,0.07550039809012958,-0.028138710516185925,0.042191688196723406,0.007781718261685925,0.03718040179443327,-0.06788462665990115,0.02669500683678258,-0.000746718760952389,-0.03366582516977989,-0.020170953164621506,0.04790732189181862,0.08261436018041708,0.027181282260916883,0.053775062334044214,-0.04084176567939662,0.11473992480556809,0.011793491778595944,0.08077349045459961
WNT7B,0.03165218669889545,-0.021830856747036102,0.024720242755108954,-0.0004570023784185974,-0.02955401540145439,-0.03556283039239461,-0.010698970380179099,0.022027072444215014,-0.07796142377162958,0.1440580172661969,-0.05527686533514937,,0.027843203420757495,0.004348835667406603,,0.06568226053607218,-0.06638296910698922,0.006454731696176182,0.0478367941642904,0.013080093170045198,-0.051903249836838236,0.020548676267180065,0.1247066833351028,-0.04911849724462741
PTMA,0.02964235859493991,-0.1642768571119815,-0.09009441587126649,0.01103598818561324,-0.015762950505181728,-0.021359307101946567,0.04313758735473667,0.049624250530731814,-0.025120730184502064,-0.07772537948094797,0.06224448568125892,-0.026671591420216707,0.08732997615106593,0.11580311192678086,0.020511375111631647,-0.06929940329824566,-0.10165509371698281,-0.06475571347080433,-0.05718157582096647,-0.045662500513635254,-0.023633163545054653,-0.1425505180832831,-0.08244712953189089,-0.014016248481684064
FASLG,-0.025435278436649823,,,,,,,,,,,,,,,,,,,,,-0.008956150254107344,,
CEACAM1,-0.035317106710889196,,-0.02296895107146773,-0.005921884231994187,,0.0027073228807021504,0.07505146312755162,,-0.025799965914962954,-0.038857230621180405,,,,,-0.05672217254873837,-0.04601240466660564,0.10023692722169533,-0.012547534637657863,0.03658543840505519,-0.00047187648980413863,,0.07739755367653531,,
PDAP1,0.02683378508978045,-0.05480103521856961,-0.01836157498656842,0.04164853504637296,0.03617389480151946,0.010127413119069076,0.0413505136363966,0.03857669834486106,0.12746839066215654,0.014581034370524267,0.011975841716317643,-0.03866720282561316,0.07373907717074134,0.008815064786456283,-0.0082637345299703,0.05781749165494033,-0.016269495607972636,-0.0931250408032154,0.05343366984076287,0.0055533851950825,0.06055204361647827,0.07048464084581867,0.048879770711951015,0.022030821030041788
QDPR,-0.05523071518472572,0.03450033172321224,-0.008708447101761423,-0.02735851401090764,-0.027724429371682055,-0.03409317748914234,-0.02791372292225504,-0.0958086595427076,-0.13053290712290994,-0.1234328773561713,0.03507812683479829,-0.00016551518330181682,0.05515934420544203,-0.03446493971933837,0.022731891148613254,-0.14728692674592486,0.05023185544930621,0.10087378368167568,-0.02384337300112843,-0.0186461479389074,-0.038607197547626815,0.13062747400294955,0.019780695171554424,-0.10725364201542785
POMC,0.010315504970284831,0.001869417451380929,-0.04038015403671597,-0.03342007670820404,,0.004677156016448,-0.06388942809335514,0.01523373528424077,0.011089661111631956,0.001982762343643778,-0.011378675763379314,0.03450372922566051,-0.017664867076752785,0.0014847648311408306,0.05201490561420103,0.0001846320540704744,0.09358984924710967,0.04254208042064547,0.0003429045357971349,-0.02836043852409618,,0.0029449645869545154,0.061463255560153356,-0.07472357962978589
CCL18,,-0.007334870133637986,0.06717580472977748,,,,,,,,,-0.023829019868514805,0.08426218619105975,,,-0.03262355142512585,-0.014386628091539655,0.07025058142016272,,0.003177783508630668,,,,
CCL17,,,,,,-0.01008244933454505,,,,-0.027899708309315867,0.007335530518322202,,,-0.04984160785674014,,,-0.026389933480240373,-0.0039949880534670594,0.06071207492672152,,,0.08868944852927736,,
VEGFD,,0.017788342574574338,-0.01636871791423222,0.10685282871521239,,0.06212607284604458,0.04978284612754567,,0.054020645917650885,-0.05076943925344454,-0.02540913313826957,0.04408452676615225,0.07574294228475416,0.00940718237208413,0.08790953543747253,,,0.056109447898997314,-0.01858738465561151,,,,,
TNFSF13,,,-0.021630087386470896,,,-0.02601987928692495,,0.012904980337549775,,,,,,,,,-0.03282959223449336,0.0022639219354261076,0.03744501419287033,0.015802432882927563,,0.04262802636511532,0.09403852767397655,
WNT5A,0.11432324826587174,-0.038722939557854136,0.024441571421740135,0.04639178107780426,0.019106086705002367,-0.017156810043586223,0.012551400490168526,0.041779723089389424,0.102156220221019,-0.06170348337727062,-0.01223874318301867,0.06488296162672025,0.07466433838966433,0.05691599796387645,-0.02752698305441643,0.09335573953398817,0.03197362718586963,0.0283980121100236,-0.0045199319749558925,0.03424398589731205,0.044988819389588736,-0.030626436246786307,0.031060204368451003,0.09916935490929564
CXCL8,,-0.1273235175296301,0.0653617003087633,0.037835944631610774,0.05115385412305131,0.0583468427323561,-0.04128256410504133,0.05458475749005763,0.05047889700697733,0.02446066376846322,0.011691933550638276,0.006046230249321573,0.010527092111552219,0.06982480304716643,-0.10416593701454105,0.0912873460393686,-0.046809152009809354,-0.1070102623157362,-0.027688966529102903,-0.0008432099212022018,0.04587237901248919,0.021849172900525248,-0.06668464441641594,0.08460459562020453
GRN,-0.11461077360243412,0.033455468635565866,-0.07188256545109038,-0.016611255747520995,-0.08875423310899155,-0.00011119889198991947,-0.0016838833200053939,0.04576609688905221,0.10343463414100516,-0.021691490495115727,0.01384356246306934,-0.04725389907577604,-0.004234784651898895,-0.0053300010231426085,-0.04343575850150416,0.017211159564950805,-0.06440000843204603,-0.0821917894505623,0.06796485849379938,-0.043255502343508355,0.041179667666931076,-0.15523530537635458,-0.10292080877348309,0.05598305023025375
MIA,-0.018847745736733867,0.029401168116134094,-0.0013157562574026686,0.04176956943611283,-0.039604466100493334,0.00454450207726933,0.0505239286096326,-0.025345204613965343,0.09371150506937462,0.05253012660842306,-0.007081530501540706,,-0.027872418042810033,-0.0021269223418497606,-0.025795127828246667,0.05700449765017364,0.16388279459985983,0.2234900283859193,0.1027864697958422,-0.04240378119660369,,0.1084310059440203,0.10423359798133428,
COL4A4,0.0676198609572731,0.02578824163674387,-0.012926887996648507,0.024442201294530595,0.12196252447295303,0.01753779107398953,0.03919710924577177,0.09658577505883896,0.02311562435876687,-0.009108666935153387,-0.0419135098666738,,,0.045260424444552305,-0.017687249809167326,0.10166832303628584,0.026026951303926474,-0.035799652197660764,-0.06042222024911635,-0.0002277053642350197,,0.046351353676134854,0.00981177775877795,
TAC1,0.06779987172330236,-0.0911514268453151,0.021886976070984113,0.03277984115826754,-0.030352110271212013,0.03768689233262089,-0.10095498207525705,-0.047496183689708184,-0.09406862297171509,-0.09885453344186117,-0.036638542707665714,0.004810558434096041,,-0.03118474633418469,,,,,,0.07655802656635323,-0.044412569431400636,-0.0362702993322772,0.027119548047226643,-0.04062773866006621
RARRES2,0.10802411356479635,0.07587009860854026,0.03806736861308761,-0.011166657117987451,0.03591105401408985,0.105125167794182,0.09014267859655281,0.00264705773887765,0.13766960575440002,-0.0771917784330253,0.03118133944079261,-5.139350319211761e-05,-0.04332375723398467,0.12883053924040064,0.006298070475811673,0.07116714885561388,-0.01847197376755235,0.03654498564794309,-0.029737492228750724,0.06728483880000136,-0.044075937167186954,0.1166316307721721,0.09773129138876117,0.002548749655307769
