,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PCSK1N,0.35543272682368726,0.04202435827900926,0.05551132712221715,0.10388234328084471,0.05887941770376859,0.07717270887687237,0.18605338557966072,-0.0458077303377096,0.15366807864989504,0.47204493861479585,0.4645373583282426,0.057468026908390916,-0.043042684828914934,0.11291742794303361,0.24496214964616067,0.08534836117736204
NTS,,,,,-0.09261322738811317,0.0028934931455740793,-0.052307656162746026,0.005985494412583384,-0.016589456544754584,-0.06132794422959529,,0.051630287001520024,-0.013737144291224038,,,
SFRP1,0.14682905409834934,0.02228599263300494,-0.04423309810924779,-0.02072861542787359,0.05201226697034683,-0.041788897149478116,0.0005276529584969646,-0.013305901796579735,-0.020900771157101736,-0.15955171862061876,0.019327783709361068,0.0044397397474851405,0.016830308496082406,-0.036916180051189615,0.011964495580262382,-0.00903621490117121
CXCL13,,,-0.04529558622649706,,0.04842622227012232,,,,,,,0.016200573117306022,-0.03339358292962451,,-0.013362213312176716,
MICA,-0.08324963602661165,0.10122842875250052,-0.06369357759294322,-0.008209659442153827,0.01719346063904481,-0.029032965056170423,-0.09335746889677263,-0.025560525126603333,-0.01399837840240179,-0.04078520668419109,-0.1955757597077374,0.04195995545783141,-0.010093612782700002,-0.009948561557989297,-0.040650702623914736,-0.030292026264579722
TG,0.011331688312483056,0.005914798963701201,0.005333581670578201,0.03011986188913803,0.038664672243654455,0.11557785919681761,0.03477852843568897,0.035667765021040326,-0.013367025643831998,,-0.05898606895706648,-0.021961703042994676,-0.016848513666568088,,-0.004924381804555544,
ADA,-0.0009330785618741872,0.028104219839742546,-0.01793349387004056,-0.001987439562410163,-0.023777697686683856,-0.007987071321903952,-0.18665365232141873,0.008968816697492103,-0.03194800550666473,-0.17237656010881275,-0.11488722631604553,0.007067006620445013,-0.04810036772891027,0.045536332446918834,0.011191188448187086,0.19088897472905117
LAMC3,0.08474992567395595,0.06853997091544027,-0.01840010131964466,0.010022166306391337,0.04227852618391818,-0.0213104840681971,-0.15758571360256693,-0.028969178410625837,-0.004305662984288806,-0.04626141679488019,0.08543263460781328,0.05290212575330254,-0.03240231813334316,0.046337206425119404,0.03726316819674095,-0.031003717821486507
CCL7,,-0.04237910942865285,,-0.016173083961975684,-0.08391180700623431,,,,,,,,,,-0.12219916118234805,
NGF,-0.035603048204388775,-0.04109455144464148,,-0.03705666615647721,-0.011598235628702139,0.026915318888770537,,,,0.06888278113323769,,-0.014439691628586411,-0.012555431996011146,,0.014943026742605064,
TNFSF15,-0.005052248292305273,,,-0.018009520007063726,0.020467598275813036,-0.013488169226569946,,,,,,,-0.012712566688900792,,-0.03251662033453499,
HMGB1,0.1413864467368947,0.10145824412122201,0.031150614762378834,-0.0008334313809251423,0.05812474780519349,-0.05255797707063221,-0.2656845519490754,0.04458903375089979,0.027215745745995123,-0.20430173559832066,0.011753126813265263,-0.0653516616618176,-0.08424490195785046,0.051817339822357256,0.13184954482286523,-0.022402667087211618
ITGB3BP,-0.18794024852817887,0.03261790724892586,0.0041105742278155395,0.04557108175907784,-0.019095295482043948,-0.029458849264266375,-0.20447502807903073,-0.01862080466588773,0.018972327690176236,-0.032892308993800655,-0.23801314758604222,0.05819040584239999,-0.016607763993085903,-0.05617031089805486,-0.030983875924414223,0.03669792213406037
AANAT,0.07300263221065252,0.06624329259607144,,0.05454045828187524,-0.005024187026981022,,0.0639019678613948,-0.02972052909585349,-0.03227578908510097,-0.00228426735270791,-0.05198117089303161,0.02153557278490764,,,0.019140998996351428,
RELN,0.08232860959483812,-0.036035067073685555,0.04863232390774847,-0.02844385508170157,0.009957050860984848,0.0005760671257494369,0.27093386648430784,0.017881223363194382,0.005783734999249848,0.09611830864227584,0.07006090822894805,,-0.015355402869745672,0.03041670913280143,0.072623080756798,-0.06520906600500079
IL15,-0.053404422191463345,0.004590264387520671,-0.03711404289359657,-0.02806645319790898,-0.051027196088920146,0.07536199188931132,-0.057922826813061774,-0.016839648224967012,0.04710037802082707,-0.05801271236628644,-0.038294599264930305,0.011420563408362772,0.020892622408793575,0.03409211012362171,-0.09224464339219186,
UTS2,,,,,,,-0.1232255492729735,,,,,,,,,
BSG,-0.19071903084891603,0.0817177242695609,0.038920545472429416,0.015021825843081853,0.008405766385332997,-0.01953348812149105,0.19641324268794694,-0.050319256716323674,0.03460511937596438,0.2846008193979249,-0.3157000666370414,-0.040401515604032365,0.054446560264363404,-0.027082384210348493,-0.06115382228367438,0.0948838421441553
ADAMTS3,-0.08848216751917094,0.025361302921995503,0.006355301208071823,-0.0032688915787165125,-0.017749365945470233,-0.023144623876449937,-0.2742433224030016,-0.017977890094725526,0.019383602407126024,0.11560769040367014,0.015674884252498952,-0.027003316241600208,-0.06714664763566769,-0.024516891675863465,-0.015482125243393506,
CD34,0.1418231845549982,0.04427169962266747,-0.0021528534700016727,-0.03113896942888708,0.07067781302472562,0.01173810257382375,-0.11977669617662455,0.07111651628909144,0.0423241904864251,0.0025040558265812408,0.06618605419145086,0.030235389144421598,-0.0005970929760782548,-0.11027250241807117,-0.005998997599160511,0.10737140764201733
CCL23,,,,,,,-0.0436789426874003,,,,,,,,,
PLAT,-0.11461184319532607,0.10360150945369147,-0.06371212469118039,0.02792129568238708,-0.0447982295313572,-0.1036850623859302,-0.2472058877767801,-0.10423462966378294,0.012984958023106117,-0.04404482597624871,-0.17821775722581776,-0.0031468061626497186,-0.11253772280222947,-0.11149421390648587,0.11387955099599022,-0.03669134771586028
NTF3,,,,,,,,,-0.01162703264320052,,,-0.026681158476335894,-0.03768031488734759,,,
LTA,,,-0.021423949426760236,-0.006535615836785292,,,,-0.02862396688284172,,,-0.06560637414863474,,,,,
CKLF,-0.023653895415283593,0.020699504159527603,-0.019015399428468534,0.03368522180262422,-0.06612827577249222,-0.10304982879921222,-0.2863961647280633,0.018846018196910026,-0.03310019751045142,-0.22549644295553,-0.27657237602139884,0.040395122309638,-0.01869763727677514,-0.08351723062961519,0.0041709780802922924,-0.004181088248959977
CD24,-0.08786981431825,0.032061310901157956,-0.030918303971439635,-0.05992187750497487,0.11103351182239637,-0.07268678725413961,-0.012512835508574915,0.004104008350636915,-0.22342568810411545,-0.13705219730520557,-0.03316135751192233,0.025862624947953897,-0.02575402517172346,0.11746606771480399,-0.0026511566117804223,0.1640183673227138
HSP90AA1,0.08076660421684256,-0.06449970159487887,0.0376283585645622,-0.005916261341030099,0.17183015181504233,0.149091159373466,0.3169716424705031,-0.0068962095521795256,-0.027318239817434177,0.4558655637429322,0.48846349409539574,-0.0981461058567306,-0.06131418321434914,-0.02288581184980915,0.11667212085289555,0.12283274488077424
BMP4,0.09973456950400349,-0.005652824723093293,-0.022710642264403214,-0.021853761947588424,-0.017215847167600277,-0.025174693830457805,0.10761508593479452,-0.017392331035693754,-0.02301367645754309,-0.005031411926520354,0.05065221152115803,-0.013682312489540492,-0.044052056169780446,,-0.04621300559735617,
SCGB3A1,,-0.05739233079650743,,,0.0144596370461333,-0.049779192994080484,,,0.008526567819351207,0.05425102187967355,0.10279700991091294,0.07450847111844702,-0.026399989638372996,,0.053513470266510925,
IGFBP4,-0.025534200057598856,0.043105391973728466,-0.0062361073341291135,-0.02008342852183367,-0.12404906222590684,-0.0975592306853853,-0.16521159476346692,-0.10562447298886023,0.014711715887354962,-0.21998019241528477,-0.089548432241053,0.020729676209480456,-0.09720604564516809,-0.054464559025679836,0.02365490189404793,-0.005615481196147372
RSPO4,-0.043492773540563995,,-0.014823197130118546,-0.012442278833806563,-0.05333734526959618,,,0.0373244258179116,0.010278813297185638,,-0.06810567797762297,,-0.01777926949964329,,-0.05068695847971648,
LEFTY2,-0.02938453556544927,0.1064328863773301,-0.021687068121688996,-0.018179400641514954,-0.08797668616546182,0.03359488814959191,-0.18127710293492913,-0.0431394132412985,-0.00827727905066911,-0.0045163729545271685,0.05053509123419396,0.006908215332638549,0.07033026371967847,-0.008417599737926341,0.10308833775166745,
PF4,,0.06574870559775177,-0.019487993822914624,-0.014110697128070624,,,,,,,,-0.01341530130324648,,,-0.00707256521899449,
ANGPTL2,-0.06417500366273261,0.054520917465768606,-0.006022577881182779,0.05610888570436576,0.007608248666823193,-0.14535752839498903,-0.23012762869680597,0.049491567652201134,-0.05235982891218563,-0.25687683917294063,-0.37716191934242893,0.0588076344857285,-0.026770110551080563,-0.09686539897563208,0.085828641062411,-0.07573123396914974
LRIG2,-0.09345674475458168,-0.0024328492776778212,0.013140724684614299,-0.011173386090225317,-0.007543498224522603,-0.043650362037757795,-0.09772609761958238,0.013561831219905278,-0.052411137888108965,0.130328884942301,-0.08618275564822866,0.002078681207772502,0.00732803310021915,0.04804490214946639,-0.09786802134172216,0.018911810230177937
ICOSLG,-0.07795986943242061,0.07400424184226445,-0.06145971491724639,-0.06446469436857884,0.02106868735630331,-0.04499129566663321,-0.1066845882813529,0.011595208268694507,-0.010777143207187503,-0.06396879076150236,-0.1526594180807455,-0.01620524981607051,-0.007198521522688422,0.03728949884520195,0.04518543040552423,-0.09005064539167797
WIF1,0.5644667056630748,0.0924909150765471,,,0.1736540102419287,0.10239224394244531,0.38859030498550257,-0.025690197249371695,0.0902293894674422,0.06757102893057501,0.38774772260798873,,-0.01652755313385082,-0.06516350751474989,-0.09101954698429301,-0.017246863705089356
NPPC,0.0764754887221113,0.04944844239592857,,0.1261963451174935,0.07028584028656987,0.05946050561315601,0.01339715425360919,0.05375529348889669,-0.03231827533883971,0.048169600067082506,-0.28740725213847357,-0.025382649427616453,0.007587195331391765,-0.04223959203081695,0.07958428484230981,0.07914838252892849
LYZ,-0.05745693744858736,-0.017538468469165895,-0.085387486167821,-0.02203084551371963,-0.12082989391525265,-0.04040033603425794,-0.16570304562292193,-0.02220069235784234,-0.04300107769845308,-0.30796398738181435,-0.08885916427238494,0.039488613966407404,-0.0021974842790349522,-0.10006493322469755,0.09413778345030124,0.1250956706057977
EREG,,,,,-0.052532520824187856,,,,,-0.045661150415574635,,-0.042627695472770046,-0.022144379921542563,,0.0042916183958853,
SPTAN1,0.23038521931530312,0.11140023129513321,-0.00474626261462324,0.05060157387318874,0.1866454350420978,0.057938230168029,0.09627353939872592,0.11870900277662438,0.012331256325071914,0.38494266953227724,0.2704533300802939,-0.011181364194354065,-0.014745397269449682,0.10058716424989345,0.23081875550094882,0.13734400906071528
PTH2,,,,,,,,,,,,,-0.028274961524793907,,,
LIPC,-0.033160976433151856,0.007167777359978472,-0.029330472231003355,-0.013744981834870022,0.07508689137889149,0.03422138588093339,-0.06228384962446063,-0.008818374352485291,,-0.03799697182888505,-0.05256856605051385,,,,-0.021390083267545372,
COL8A1,-0.24605163588117993,0.024269695056323703,0.0666320674677715,-0.06211072341011614,-0.07861388410727534,-0.10840377132427319,-0.04904763795920851,-0.004622558683997466,-0.030012390487642183,-0.18192175751469553,-0.24802603252008007,-0.009671142827551986,0.012001764051568466,-0.032961905968237885,-0.11498468402066925,
GSTM2,0.0004852406267628739,0.0014201743446193994,0.0716001234371324,0.002317615418431322,0.061311386390501724,0.003440707624571961,-0.03154498398673587,-0.016107701459942163,0.0456988262004811,0.042104820493414685,-0.10323309395498505,-0.019755746356895858,-0.027477102759685113,-0.03401985807737017,0.017776399294366734,
SPX,0.16948068901612195,0.017036988018153326,0.020933917657619483,0.04333434280092612,0.2705375315773106,0.005262438936529154,0.11362114956804663,0.051253760951159875,-0.00833813399974787,0.2002977531218659,0.383283846255264,-0.01665681129283848,0.08249275569739606,-0.05049651453914548,0.013370113211462177,-0.06656138491907151
MFGE8,-0.20949828553760658,-0.02897355938191989,0.03082338261407181,-0.004202791266747292,-0.007751001453470163,-0.05587828702744967,-0.07966314197459577,-0.0479401477160533,-0.02794371425197148,0.06763297057429125,-0.10675035561686494,0.00059514165949546,-0.022816292878188767,0.08652443947149221,-0.07134108833888086,0.04634003552920442
TGFA,-0.2975046627118823,0.13490155613137997,0.0033334130347992988,0.04591897029799238,-0.05117980520088668,0.021531877417388004,-0.14041544759124508,-0.05149213774968405,0.025216988253735913,-0.16339321705968884,-0.13661530781997902,-0.04698491589591505,0.0021742305594966743,0.08246212575038993,-0.0908566137686224,-0.013673771966835902
SLIT2,0.3878299006555256,0.12254207138814323,0.05250277690398557,0.03388851238663932,0.05190188473552067,0.07655762571739588,0.15943018981740034,0.010463508825869813,-0.006496969928341873,0.11957114610431105,0.35398865797584206,0.0289861454289322,-0.028025402191368315,-0.02094231813545197,0.0008226665790925424,0.14500532448227796
PLTP,-0.052020897667843014,-0.02289556125309629,-0.018058385241046564,-0.020105844350041296,-0.18802061434346065,-0.07875821187830838,-0.30509702896003976,-0.043524639235069676,-0.1029642643393396,-0.42413167170603305,-0.11681668509643371,-0.07901096818195798,-0.04102845249979572,-0.024437207724062295,0.030858410196745935,-0.02284652372015759
APOD,0.160546984319703,-0.00930526871382277,0.03984102333565552,0.05068724528139776,0.03695145436833548,0.031006827709947525,-0.2664451989371999,0.05475538024060108,-0.06048812582720587,-0.18405614023110725,0.2547280630442842,0.07291092275299835,-0.04309925857365557,-0.0947513427809774,0.032945786744661906,-0.13744656782139825
B2M,0.10331055734428624,0.08064459827993986,-0.003056737782253542,-0.038747919700921486,-0.22228891542793106,-0.12615168724132264,-0.3744657791703458,0.011832542343749232,-0.1755153059027459,-0.4550894074909362,-0.4451344458490215,-0.019255776444877422,0.044473161640962405,-0.1072274675849252,0.18778586560953525,-0.11294131793075009
OMG,0.3019390846824765,0.051828082828209374,0.05726048462987872,0.06556915222818639,0.20851596275661927,0.01755167549638917,-0.0875846417546934,0.09753537497216726,0.13500494582365571,0.097420019793989,0.38858421758710526,0.07636911633925877,0.07895916766566996,-0.011182768475087305,0.22878194123419868,-0.0863741520676014
CXCL3,-0.11115677762370756,-0.055864128820805034,-0.006768586116828159,0.028327809002846895,-0.12405274571901813,,-0.05040102321453102,-0.024858390375642005,-0.027628241778845604,-0.002692856786761886,-0.016077456560435487,-0.034930846541512094,-0.04987436558979471,0.03666167700958888,-0.1573125442766183,
CXCL10,0.012901432548703023,0.08249574004273266,-0.047525710372062886,-0.05332057215154522,0.009577814407971556,-0.005121312807639534,-0.2549255565912265,-0.029291658621312895,-0.011772872588674493,-0.04164457325753592,-0.056845062841583464,0.07041680796683415,-0.008420998358144981,,0.07008752397695106,
RSPO3,,-0.03734842847670876,,0.018596678222389754,0.22359982772700812,0.06737458314759229,0.1751195629284545,0.03245452823036507,0.054557601838119106,0.07658983686191806,0.13273229901104802,0.0010756329659374559,0.018327620723424608,-0.026514952473364755,0.1223568426756357,0.21086469340150948
CORT,0.08350095552023126,0.06680810656152773,0.04177264937696363,0.04532400729499435,0.13285706968483144,0.09086545028175758,0.25596263381311063,-0.038026778392457675,0.07365117449302185,0.11454116915696394,0.03928010694636252,-0.014038430966348913,-0.016229350872726624,-0.06666223008917324,,0.15693550395540543
NCAN,-0.01936482119452298,0.1440702839464704,-0.0861488674691235,0.002497177554125774,0.22981393638945627,-0.046687412061930327,-0.16443909475750587,-0.07509577057913353,0.09396740477310882,0.15920818740273884,-0.35322280742529866,0.054354611126476264,0.10235346993525166,-0.024915265176205043,0.14259220179546728,0.10742205521455146
PRG4,-0.03262382664915751,0.046594614506387494,,-0.01617308648231074,0.051611302704572794,,-0.05460491510129664,-0.035939519135067904,,,-0.012196076040830924,0.11586858041030978,-0.04239679942853492,,-0.032027016422433274,
ZG16B,,0.03880204441666943,-0.02345063320894971,-0.0031775965704229805,,,0.0833433736724575,-0.010478608015558001,,,,,,,0.024955324281836843,
TGM2,-0.028216114090608195,-0.06762107670492386,-0.015572346705976355,0.005926058958225756,-0.09949039601506238,-0.0052768134815526,-0.09892650328096873,-0.021008696934877,-0.016458859056343953,0.004665720240624314,0.2596889963382999,0.008195500931964613,-0.06335499856001885,-0.006645119579491144,0.036592553721677336,0.1013282968343835
VEGFC,-0.04775104744168488,0.000715166099633523,-0.008623952155288354,-0.02882477061284185,-0.0452443263062557,-0.0032074626515905544,-0.053963501637721074,0.05052794164822858,-0.006866395597666375,-0.1108036425353514,-0.004746923957769813,0.07192856369930842,-0.03034417647143057,,-0.1211325968773548,
WNT6,-0.0412921367010887,0.007397671722701589,0.07027348890651444,0.030483652950690072,0.04631949384349361,0.024390323381269556,-0.02473827630615457,-0.02648037354944746,,,0.047422654568450476,-0.026091051415957838,-0.02359599218526129,,-0.03468210692922815,
NRG4,0.04845822142645095,0.05203690937314917,,-0.019683386100934164,0.08946394040240044,0.02930015369096365,-0.02272675421544045,-0.030384626078611126,-0.03330354198360127,0.11852748802797124,0.08563151517692928,,-0.023477986669671023,,-0.0032797923254141957,
PMCH,,0.02281659028660477,,-0.005551266194103758,,,,-0.03329141446082354,,,,0.02091054427074341,-0.01351765537378353,,-0.036057608841401065,
COL9A1,0.07778466059238981,0.09756751628336892,0.047639753184841906,-0.02055786017619016,-0.026529151611779697,-0.12033641888095652,-0.06390879978161088,0.02786991603321508,-0.0027679965706231546,0.009471435382455083,0.0751845144512668,0.07749427975777354,-0.02351703931780369,,-0.05884874171921597,-0.04271581522851342
GDF11,0.03494042795733707,0.1010428664096902,-0.05893551827370635,0.04273071272872452,0.09273025929083895,-0.12300688749130716,-0.13191926857068795,-0.011007512048765999,0.026907791827697765,-0.018008489624766474,-0.18111649280980693,-0.01616127347033107,0.022999866214979323,0.08028849124613813,0.04244595359831511,-0.04208826787068246
IL24,,,,,,,,,,,,-0.013201401144556178,,,-0.11133860671187493,
SORBS1,0.07892643709630054,0.10913932549400032,0.027982831898086986,-0.0013029606944155005,-0.06224560195191549,0.016082821804637416,0.033827625860312634,0.05233401833551859,-0.019417023677436175,-0.04052461552076986,0.05684038230082576,-0.016883373957581948,-0.02877092930643233,0.060920641210209334,0.05455029100552596,-0.011938640986429057
DLL1,0.16747939339195736,0.05211160932875314,-0.007034676427772556,0.018188918346652237,0.04468278781388153,-0.04252879325885779,-0.10150144709288611,0.010846735479450056,0.010381930501987512,-0.04792419171201658,-0.13939676179785937,0.11309116031478453,0.044317195530014876,0.08642313675278962,0.010511909745234103,-0.00036236079585059115
TLN1,-0.09473312276922902,0.009157921081121845,0.02981746988482367,-0.01744192756313027,-0.1352597216508478,-0.046454843569433524,-0.2854263344162005,-0.06240246167268378,-0.01543697884838655,-0.2627174410390023,-0.3547951230380274,-0.017182480154921374,-0.024286562600386308,-0.10984857755719854,-0.058309572512104585,-0.1265848365110117
COL2A1,0.11456297222971865,0.06313915502893155,,,-0.012778184567501245,-0.05931634896078214,-0.024123360162515137,,,,0.06164830745748651,-0.034406889790215264,-0.028477118784148856,,0.033523321104234775,
SHH,,,,0.051988810758145446,-0.05032581752351943,0.049054880617698915,0.06504548408276552,-0.05670068503224116,-0.04852412322451775,,0.15343642594954487,-0.07131981852050014,-0.025629824524251058,,-0.05454956462828833,
PON2,-0.016763284430962935,0.10723094432072959,0.09274343465727135,-0.011110217855777971,0.022211507415095345,-0.0017150434898184816,-0.30058185922946207,-0.06870429525604164,-0.10478676529520901,-0.12995200498920362,-0.2858497234874856,0.06258612496904442,0.09959092349659363,-0.07873207824145666,-0.05825073938199586,-0.010292341384017795
ICAM5,0.5245106444003029,0.03556326431681311,0.05527639922372342,-0.0033445639299257658,0.297642720250297,0.10186085042168992,0.19942994524874777,0.056039107705422114,0.01144424549543607,0.27169597656608446,0.23268837780018098,-0.018552718014632468,-0.04148944883427308,0.002804851196382418,0.08639271982474499,0.11688297002188304
HPX,0.04136372876110628,0.04234102410894741,,0.057315806134620464,-0.02469389943013842,0.006166762107678104,-0.06792187016185992,-0.02573123390197834,0.03950733112806319,,-0.07351109225253265,0.041824499215785696,-0.03741748603588836,,-0.09489147181853043,
SFRP2,0.18794738094615085,-0.007049570295594892,,-0.01914077335617554,,-0.021168857426031782,0.014310963255226692,-0.029726549500428835,0.01703065841424647,-0.13970524437068532,-0.014177950859713519,0.04184590762396229,-0.04551241624003683,-0.04607681373885475,0.0017921025090207976,0.04385990362968713
CFC1,,,,,,-0.011106682291609974,,0.03248280480207921,,0.04623961738925922,,,,,-0.08419291449519553,
CD70,,0.02370361552565591,,0.041942134576514925,,,,0.003790161196409772,,,,-0.02154453295866381,-0.03418988131451403,,-0.11671230656683379,
HP,0.1212330133330844,0.0239488247107913,,0.008864016429645285,-0.07994200588741955,,-0.12236203852832603,-0.025662141852123226,0.031030135476392613,-0.19453614738301372,-0.08440137830238512,-0.020722008009358292,-0.07445421824384467,,0.0183432999991857,
