,UKF248
DCN,0.036735838945482914
RARRES2,-0.040609369238329904
SEMA4A,0.05947505555241463
GDF11,-0.03244064659079338
GPC3,0.011023073478449035
GRN,0.06830096621450175
CALM1,0.022351447925812905
ANGPTL4,0.06350518621119593
BMP8B,-0.03494208086568214
TNFSF4,0.035252983413079385
RBP4,0.012627435570601394
DKK3,0.022313248447524893
COL11A1,0.0386578206925462
COL5A1,0.06268073248450133
MEGF10,0.04662812599706162
CEACAM1,0.005636957777301451
EFEMP2,0.0031567040708417693
IGF1,-0.020034868858059243
COL6A3,0.03272923256229574
WIF1,-0.02341506103228574
PLAU,0.05316021607586486
CXCL12,0.06187264107198635
MMP9,0.025323870278610675
TNFSF14,-0.016432795465366076
HBEGF,0.006432651783164258
NUCB2,-0.007525009701512568
VCAN,0.011614417339791091
VEGFC,0.0501017114014182
LMAN1,-0.015310733633195558
IRAK4,-0.0644469991959673
MICB,0.02826863085129338
COL1A2,0.043970601787078276
ICOSLG,0.043059780541792936
GNAS,-0.014016679503585835
COL2A1,-0.05163048464059198
GSTM2,0.07121351551207245
NLGN1,0.014271611429396867
SCGB3A2,-0.020137823575044195
LEFTY2,0.005225226212477982
ACE,0.04705951769824626
RPH3A,-0.05317923549338327
NCAM1,-0.04747374872347209
EFNB2,0.0885332123914639
ICAM5,0.028697522507130955
CCL5,-0.008042225073930816
PSPN,0.009932412464565448
PENK,0.013155706740151952
EGF,-0.010802967001463994
UTS2B,-0.013760379045234701
FN1,0.030990776214081275
FGF2,-0.02423041253213033
GDF9,0.03559177050269055
CSF1,0.0265226413024341
GZMB,0.09342151668421948
WNT11,0.02805538153619124
GDNF,-0.020137828933400638
SHBG,0.009851297392681709
EFNA5,0.044577446935984213
THBS1,0.09214855581466716
PODXL,0.03364805017033328
C5,0.002404738699706758
CXCL5,-0.019082969297975386
BCAN,-0.043026715629227406
RELN,-0.020161192083004213
COL4A3,-0.021047617037617365
GNB3,-0.006306051837121754
MSTN,-0.017379360740809712
COL18A1,0.04745355835145576
FABP5,-0.009555466104556884
TGFB3,0.08615941003578141
BSG,-0.016045801688046445
S100A10,0.03393338762122032
PLAT,0.032160844735494194
SFTPD,-0.020748190757044354
EPO,-0.017278060657586386
CGN,-0.0015249116957508455
FGF13,-0.033899371811144774
ACTR2,0.0146752386471712
SLIT2,-0.023928958581350773
