,UKF259,ZH916T1,ZH916bulk
IGFL3,,-0.01860239891412436,
BMP1,0.02002201312940408,0.004127153388870568,0.02471810186558662
NDP,-0.009632966089091807,-0.05846493894201751,-0.08614551608591862
TNFSF18,,0.025130867846195445,0.0015349846169017724
RTN4,-0.05184891581217476,0.009140260046240821,-0.03491232564373713
HEBP1,-0.03232452654137139,-0.025417092545247575,-0.04157658403731154
WNT7B,-0.0013928136655959142,0.0038429379194413046,-0.016048901446314934
PTMA,-0.014544325442880486,0.06504988626756797,-0.005664665475281624
FASLG,,-0.016133854231919962,
CEACAM1,0.045392346004187324,-0.022447888531855305,
PDAP1,0.014744060718882734,-0.04888182330384108,-0.04013028117348867
QDPR,0.024298850028281534,0.015440606135979518,0.023305255955680507
POMC,-0.026504492694077758,-0.011635501293967525,-0.05289544317799515
CCL17,-0.016496630646253042,-0.014623526712876376,
VEGFD,0.09185773404004946,,
TNFSF13,0.014269324585164432,-0.023827816202451824,-0.024036007198197828
WNT5A,0.0283462847419548,0.007004081926260149,-0.04003728495132096
CXCL8,0.011946631562925369,-0.012298955649091056,0.04010051763623088
GRN,0.021882188578429707,0.06306194877675324,0.04205067988472714
MIA,-0.03473636976209925,-0.07644020041001012,-0.0022436226678729425
COL4A4,-0.022503254746658857,0.045311415110344457,0.01060914648966541
TAC1,0.02292842550272533,0.0023570590597729495,-0.02556193581743331
RARRES2,0.018410796925465482,0.07593792463800099,0.0955489341346739
FGF7,0.012370401215652133,0.09100531258030835,-0.044799746961944206
HBEGF,0.00100799811979778,-0.007083250551308082,0.012442298765053683
CSF3,-0.01966254533900148,-0.01539631768339687,-0.02825772550138823
PI3,-0.02458466900421011,0.0045717395361701005,0.03292731201063727
PCSK1N,0.005554317389595391,-0.02187339452255931,-0.023461373757845523
NTS,,-0.022799847028486652,
SFRP1,-0.014393947892861223,0.07144962908467814,-0.0191777658353268
CXCL13,,,0.157086394610122
MICA,-0.02793364509871732,-0.042664934314202464,-0.0012359181587831805
TG,0.021125292880880626,-0.03002575621289431,-0.025258899590459277
