,UKF243,UKF248,UKF251,UKF255,UKF266,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH881T1
HBEGF,0.052321245197782584,-0.019172603254733345,-0.009639189512129363,0.026977223199839157,0.012886912270642993,0.07684010205925088,-0.021047670150202646,0.02102079439349303,0.07025977238522228,-0.033450594424295224
CSF3,-0.03846187981719723,,,0.045233813596593724,,-0.016021829224465454,,,-0.07162886881965781,-0.019379408756106446
PI3,-0.045563832116808825,-0.021629888849673522,,0.01126547210170601,,-0.01804079117200474,,,-0.09914317004035235,-0.0651658568225725
PCSK1N,0.06909156047346723,-0.012588678750598522,-0.0647300999642682,-0.03844496942471973,-0.018259699441016113,-0.03071520289326444,-0.01489524259347309,-0.05679567688624618,0.040104739344304585,0.0030938275747147276
NTS,,,,,-0.013544732450251382,-0.019692755404571983,-0.0276932828912367,,0.017284182067322754,0.016829058707932765
SFRP1,0.003966966108947789,-0.0027754851836576345,-0.01621889860711736,,0.003916231993843711,0.011936783636800896,0.017135746517582,0.01659703097608036,0.06287063847962716,0.0715383164863133
CXCL13,,,-0.03744300778901645,-0.024115787609107313,,,,,-0.03501845844967705,-0.03161184845612294
MICA,-0.03556510633268608,-0.05497722417566728,0.027897726362915723,-0.06928977921348771,0.05457264257730088,0.05853305025968656,0.0071189516191650145,0.051380102182858184,0.06625686683123581,-0.005556699349118845
TG,-0.03066025718347676,-0.021917253061842484,-0.01613737765224064,,-0.01563419181886862,-0.019336914433307366,0.023102814016619445,0.06250119841247173,0.006236405015974207,-0.01594955120152648
ADA,-0.006092952617672994,-0.05002247666872521,0.008188706519673837,-0.0482415673475383,0.04341866070228719,0.04408074081186007,-0.009688262435151624,0.053960496555678514,0.019728519065706888,0.0012128700199565653
LAMC3,0.019945854952613983,-0.05218256795037545,0.01740896324896931,-0.004993744254091456,-0.014380546188574417,0.045967851894601064,-0.002782909195146411,0.005287144517541687,0.04259556101266888,0.019697266660521344
CCL7,,-0.013077837612632611,,,,,,,,
NGF,-0.02215898229925515,-0.022453997747424435,,,0.009319417584466807,,,,0.07835011107548435,-0.03327020987398998
TNFSF15,-0.027413426620650116,,,,0.002636889769603994,,,,,-0.012034280134144542
HMGB1,0.06743387486765483,0.010328404329431645,0.042587818768313114,-0.0028827165816146627,0.036020667686151434,0.07585515799023534,0.010823551686449318,0.05000618727900133,0.0012964995068378586,0.03606478571877536
ITGB3BP,0.03826900205879217,-0.03702831106600886,0.02595048097040039,0.09238480195044041,0.01509382073893866,0.07330686064975638,0.02625282955193315,0.07371123225820163,-0.015211699934498835,0.05582757445474838
AANAT,-0.039716472001218264,-0.018973952721850477,,,,-0.014452123541937622,0.030862972188406706,0.04307437389907366,-0.023370395780629136,
RELN,-0.03820687769812732,-0.0028285681973900024,-0.009934822454976708,-0.007868391299036845,-0.019222832127101644,-0.04240706497099514,0.03014920591419542,0.005588964792911783,,0.03781942493188786
IL15,-0.038967712746738624,-0.022485951216964187,-0.016400103956892516,,-0.012890037879103918,0.07279303773790516,-0.016685983495168453,-0.0026145198425912256,-0.0118072313005847,-0.0034137099543354544
UTS2,,,,,,-0.02161900503437923,,,,
BSG,0.0017497177440083734,-0.04234278698486175,-0.006156023405708454,0.042331812709061806,0.031573636394754016,-0.05212618317270021,-0.09537440586910415,0.07569312569067076,-0.01819075212026674,-0.08174749888430353
ADAMTS3,0.06792079852940816,0.0016654660077313906,0.03148541491932457,,-0.02076212209758284,0.05514830659513902,-0.017773188081831474,0.05189611148378691,0.0408708792031738,0.06237759529448136
CD34,0.06759183294915867,-0.05201090746294039,0.0014955445914931523,0.050182496724678505,-0.03900063695428352,-0.004090523920590697,-0.03234144937031693,0.05571221777393942,0.00959358481033461,-0.06821247728567388
CCL23,,,,,,-0.016444222467109984,,,,
PLAT,0.010287691204403272,0.02180363802355857,0.00884614432924641,-0.03838400955090328,0.04347134170711977,0.06245105871379427,-0.0009523044035149097,0.037303655794508075,0.09930209070108864,0.04138326818212367
NTF3,,,,,,,,,0.07175557177273363,-0.0019145779116878476
LTA,,,0.04457746182021875,,,,0.0068894413955615545,0.09963989919240847,,
CKLF,0.08487543362356978,-0.014788314542686434,0.012171989201321762,-0.06071094183611317,0.03476389271372503,0.05120334311055181,0.007210878575954403,0.0019043573386098216,0.07480606565825747,-0.024149196790438834
CD24,-0.05082207436726587,-0.0382058184968337,0.034096618590074616,0.004596131601226393,0.017184021420586223,0.015732260437607427,0.09242384982032117,0.02814447840538974,0.031988645393640824,0.013780254203735834
HSP90AA1,-0.0605434233594396,-0.025891166609507375,0.04868233023433876,-0.0650799707904039,-0.06372617423135299,-0.0686946927245309,0.03719363725135691,-0.05069003876552039,-0.13147250614379122,0.016913939354304172
BMP4,0.07856586525049121,-0.035721098008892865,0.038479794637446184,-0.02388077981869828,0.12725814743395406,-0.0010227318698912467,-0.024936813310854133,-0.016750885702919042,0.007034023059091059,0.014653924487672658
SCGB3A1,,-0.013077836304866324,,0.052317325924564485,-0.01645436132992842,,,-0.013717288427281548,-0.020186614138635112,-0.02499140249341454
IGFBP4,-0.010688465045243567,-0.055866171893083474,0.013526055577796596,0.0944024162544087,0.014999313287044375,0.032735768215086794,-0.019568240704328242,-0.048430547160270475,-0.016980009344933752,-0.06293492060781884
RSPO4,-0.02706946870105545,,-0.023028821996989527,,,,0.061272384573027416,0.13541336643991284,,0.027058279773509573
LEFTY2,0.020248205986854697,0.011310810395966108,-0.020949150053084252,-0.002314352963518822,0.04854706795408576,0.04570071124085729,-0.011950287031007794,0.0316569781183786,0.060793062041026004,0.01034595570845876
PF4,,-0.013566155866502044,-0.018824900836712195,,,,,,-0.015917456845852464,
ANGPTL2,-0.014979291184863628,-0.046846508513547915,0.01910254807666711,0.07721119616187479,0.08847048091626633,0.06006417099621557,0.04029270077307717,0.07201769427337759,0.0914362024536979,0.042214361842422526
LRIG2,0.013993800843136867,-0.03666936333726822,-0.03041475286434685,0.08601729049239297,0.04426091612581394,-0.04405718782548529,-0.004213329805205083,0.09086116565330926,-0.008332134918819395,0.023234397670518075
ICOSLG,-0.025298199000581008,-0.018652315851321134,0.07336250459808118,-0.009529368727442063,-0.03465647602544984,0.032103713508298076,0.06357604928790535,0.08016511397745554,0.033296609492601256,0.09532652477793715
WIF1,-0.01300026426296079,0.004782940830855751,,0.031017513429602725,-0.06681852212571082,-0.03582231893068208,-0.018184280134735796,-0.038357749474709706,,-0.015645715708879966
NPPC,0.04266159153960723,-0.030806012233839285,,0.23052766050603501,-0.031567634042990025,0.045773491308565034,-0.027287579343244116,0.07480310216330432,-0.016295453856021044,0.03364647420419023
LYZ,0.05764110384472823,0.010168822541879872,-0.04309779736555687,-0.05241303210156217,0.019016249878997044,0.056432895603486626,0.035974984107730715,-0.01971589195335695,0.0044004365937598605,-0.0621926190758313
EREG,,,,0.02705167513546937,,,,,-0.0178311596914512,-0.02096285336347065
SPTAN1,0.037344649571863696,-0.0651957207564024,0.042297185245363675,-0.008438137925057728,-0.02086857418677882,-0.056806784765544634,0.01532282565904233,0.03148062911188622,0.031131581161599264,0.10710954075116633
PTH2,,,,,,,,,,0.04367412538481793
LIPC,-0.013984139078863363,-0.01660854057401342,0.01961172014537126,,-0.019989143572333647,0.0057133622773302434,-0.01117501100965498,0.09039909352295467,,
COL8A1,0.04554448527996136,0.00209833395315442,-0.03297741973637111,-0.04146569506380356,0.04170979595137055,0.03247256854836802,-0.0511477012177353,0.027921733727965525,-0.028492040213518817,-0.06708587839664977
GSTM2,0.0012131131606431843,0.012929987692867202,0.054017331417937985,-0.0345700179897011,-0.010900262704042695,0.02742457819900058,0.09397023489838399,0.008815116089378608,0.07293638318390959,0.06551968039511308
SPX,0.007734821287295105,0.026537063541941082,-0.010940897807811018,,0.015395560847426059,-0.050684920127050406,0.06841899688785683,-0.03977751606245351,0.021389542445072466,0.02853340055183845
MFGE8,0.04628497553813836,-0.010065775796217471,0.03319959860994989,-0.008803018621084954,-0.0047359056862397225,0.10160407783326786,-0.016540052502312066,-1.1190342843493818e-05,0.030947006754919328,-0.00519452878214425
TGFA,0.05948194742121811,-0.041400251385940605,0.02696423670037163,-0.003841567003112839,0.0652650608453589,0.007574401108751624,-0.014632566036666104,0.05169096554711993,0.03820847287538689,-0.018432500837703248
SLIT2,0.021131945655204952,-0.04132624342834093,0.006039819343533701,0.11578025835260558,0.057894363948889874,-0.048022192666758536,0.005379933777709075,-0.036624058801381344,0.08513683302183339,0.033881090722783586
PLTP,0.01665328850277903,-0.03002731810176328,-0.028598196069050976,-0.03663886987846807,0.02924772335091755,0.0017603694593987887,0.04433468429533508,0.04717530977103686,0.0016150962741952137,-0.07486985008192211
APOD,-0.0015229877524550732,-0.001247321819129521,0.01623637344615607,-0.030566519422712598,-0.019227545911323293,0.06253219460619404,-0.027355467117048133,-0.0036386887373799598,0.1348396987182519,0.03766578306275556
B2M,0.023132032701153965,-0.028679011474201946,-0.042242931453923986,0.012579968045877375,0.017289178842065163,0.04042749918393381,0.10355661677947946,0.00814980864344616,0.026101447071820202,-0.008451174566176223
OMG,0.03989206759890744,-0.036233988594027246,0.005989667767088293,0.05238858517363161,0.008927694930350956,0.0006679252807076257,0.04031739253148558,0.026965229988939847,0.11170094360705231,0.020833780028356848
CXCL3,-0.0446290459640715,0.007838646725551785,0.004735242605009349,0.055137742939874244,,-0.018974947361736428,-0.01132802654806915,-0.014157522079784372,-0.05363762433520182,-0.027880355758787417
CXCL10,0.025100816422525533,-0.0643426121952834,-0.028352739221951005,,-0.017619221494360487,0.00485615667669163,0.12530890129123626,-0.007551290869493519,-0.02134992404513414,0.009107603713208765
RSPO3,,-0.01776457894957088,,-0.016952615462399956,-0.024547715953873027,-0.023731153170693808,0.024587591693013583,-0.014794337713865017,0.11330611674807393,0.04864564611134884
CORT,-0.03034964374135728,-0.02866947716019532,-0.03362008081518959,-0.044076751306927446,-0.029656053255782612,-0.04107207738730308,0.008464950885793297,0.046819938825202904,0.008129837934324041,-0.014963596923437069
NCAN,0.10115648012809322,-0.019716155063258935,0.09072445235818054,-0.0531597116535867,0.055935425378026524,0.06412352737221591,-0.031977240204775624,0.05687131054371082,0.13410015653225343,0.076514756766031
PRG4,-0.04142013790741849,-0.0196675059418979,,0.0347612752094163,,0.05471003775015707,0.05453048232631201,0.13781794611055678,-0.0245781418134805,0.019944577509108777
ZG16B,,0.020278312310348608,-0.022652708571649378,,,-0.02219526095790167,0.053907971696832,,,
TGM2,-0.025365153929992713,0.018485356587773193,-0.01770588066155466,-0.008676911939295257,0.03417652387389399,0.006867625217800638,-0.03489513803035531,0.004274091024397573,-0.02459561807705824,-0.019912645824829395
VEGFC,-0.02971977592920695,-0.02497181149464372,-0.029086950151037322,-0.04938331641138053,-0.02642473313832066,0.0035297141307366665,-0.009974220300281946,0.11612508533321295,0.03834388377265459,-0.02872514489272567
WNT6,0.0265296570728983,-0.02110080187627141,0.040513034203896556,-0.005781242255356683,-0.01322120716146596,0.09648025615261664,-0.003813670784461902,0.006403000931998235,-0.0032656323372811033,-0.022337013991709707
NRG4,-0.007176827299363988,-0.012045147571881111,,0.06049948198765577,-0.016185201658655193,-0.025605827433709264,-0.030929007527794018,0.044158753415203374,,-0.02222530473057149
PMCH,,-0.013882680797374656,,,,,-0.02356464610843014,,0.047919462084439264,-0.012796412833528368
COL9A1,-0.0030483277982929057,-0.03637977302215236,0.03809374350164961,-0.021343050672395593,0.06683790696055246,-0.022133495616058776,-0.017236702433489123,-0.023465772442140303,0.10762614336564791,0.04538994595559872
GDF11,0.09227169737664244,-0.026178595100684005,0.0009885132159016298,0.04342263729499755,0.008483675301567732,-0.003523167133138953,-0.06254468712787069,0.010275054085224163,0.005942676319653544,-0.04132557370140341
IL24,,,,,,,,,-0.01566366108917796,
SORBS1,0.09707925283799479,-0.02070515463758275,0.026040901078862862,0.08148577726950669,-0.008223559554717399,0.014490959447824563,0.00970229155630582,0.04254678574407801,-0.012027219308467915,0.009470045366713078
DLL1,0.003380922379269274,-0.030121476364731125,0.007005100411723412,0.0736172765727435,0.03167870980968766,0.05490638008671215,-0.02078441791539409,0.11946037680580072,0.10235156390045834,0.044363191593479075
TLN1,-0.008871953457959639,-0.04034567449444532,0.03403115697211974,0.006088116142814127,0.03802109059599753,0.09372620298055641,-0.034927911171266736,0.024982308349784335,0.0031980131658755208,0.012465722495507885
COL2A1,-0.008928531504163053,-0.00526452921149423,,,-0.014323532543930834,-0.01897495381912131,,-0.01437279149296824,-0.040824292429661485,-0.01318992439308807
SHH,,,,,0.07742811057334342,-0.01491661927928869,0.0025664631231498564,-0.013717287228305146,-0.026949821882875712,0.005304268926293412
PON2,0.11233114115829831,0.024217512241400396,-0.04503279077761634,0.036339784525184014,-0.08269222721128867,0.0844793329309653,0.00029011975052076774,0.05826967105904329,0.06929251878529952,-0.018137116218739795
ICAM5,0.006545515939795292,0.008925428140335036,-0.0013245122582922124,-0.03550026648472508,-0.02661884986922796,0.0038975273641614957,-0.0028093003686470875,-0.014420161926278582,0.09279618078638283,-0.02835114727504983
HPX,-0.007381706627270592,-0.00936104190876045,,-0.033211935223628315,0.041823762274645244,0.015178036908732153,-0.013802561379558572,0.06777592409990783,0.06268879904081795,0.08148088117185355
SFRP2,0.09221154325922044,0.002053285818689749,,,0.01702425334792715,-0.015143776926398246,0.0698615851825419,-0.013568957872506178,0.015892185907266758,-0.03875958546844282
CFC1,,,,,-0.022340606043701937,,0.0072253401445279055,,,
CD70,,-0.031765651906353005,,,,,-0.03779365407852936,,0.024388881058392004,-0.009687680504466988
HP,0.09697468762334094,-0.023558635589170398,,-0.019213448078782645,,-0.047798737330564375,0.02132041071932756,0.01930096712892518,0.03673310658268329,0.013139105409424744
CXCL2,-0.0031652572263862902,0.015452386128663089,-0.016909981634396925,-0.008066465999522189,-0.020433949400411756,-0.03205000971043585,-0.05436429203419443,0.08581234568097867,-0.06943887563061996,-0.062391829330644084
NPPB,,-0.016871674566582447,,0.006092826214327854,,,0.045717450727800917,-0.01765230616358417,-0.036657889506795695,3.749200855999883e-05
CCK,0.028121168569832836,0.010252488114202448,-0.028385114452922584,-0.0666992109401014,-0.06210690541816956,-0.0707516702177603,-0.016590569456414708,-0.05421136481799284,0.08913851474594381,0.0552159888844998
SEMA6A,0.02134616969998458,0.025524603108156182,0.006718475453655708,-0.014319663731963982,0.02081290463725941,0.1255361494932986,-0.015176401211856197,0.07553779764019185,0.02471193025692362,0.10046904726383292
IRAK4,0.07656507445887617,-0.0014122181084317874,0.016687840708431708,-0.04535770330355444,0.1005459992400281,0.08014147927882484,0.026117316981961947,0.013056212399089625,0.07487902161835713,-0.012029529224871134
GSTP1,0.0392108302411062,-0.001134063162746692,-0.018352701717612923,0.015405157016383885,0.0718214996779287,0.05134512292377742,0.040967693746566836,0.022493307615248075,0.0802174355753648,0.02479529324882547
VCAM1,-0.04031787230573277,-0.028729661040048978,-0.024241229396455875,0.007114367277712255,0.0640787117912435,0.0162442646066671,0.07016405329618426,-0.03366160137544258,-0.038127044463541974,0.005539449843180244
NXPH3,-5.737822903907131e-05,-0.05671270152293959,-0.05840637209860414,0.06003154202000991,0.060737560315118296,0.06584902811438484,0.005048761265739226,0.08041713636088833,0.06981876041369446,0.05380688507983615
MTMR4,0.012399105378077166,-0.053011076916082325,8.917410345577694e-05,-0.009962434548507372,0.0027241768323936727,-0.0005686869656576596,-0.04582287206178901,-0.030323087801867914,0.004520357635742296,0.007874781989667175
LAMC2,-0.025651566197891516,-0.013242500379085507,,,-0.01811519279895836,,0.002260838155465989,,0.019027764183527255,-0.012420914611446841
IL10,-0.04069710429226389,-0.003111337306772884,0.013201849818081621,0.02633522111570935,,-0.024899376058938605,0.1102246562500881,0.09011153115927932,0.06006024425657888,-0.018983658711253917
SEMA4D,0.03895937254826665,0.003938800549837808,0.026698138680739326,0.019834312291443775,0.00453164257157108,0.020515217764848555,0.019656550517724927,0.051463730134757656,0.09772113876296651,-0.003584603208103633
TRH,0.04065210429759999,0.029669405799284804,,0.03492518244555393,0.08177219492187346,0.0550754762657866,0.07545231975063545,0.03218630236376681,0.05351624280214868,-0.03598075916374001
SEMA6D,0.07996697740039993,0.017960956041216294,0.013464332235134028,0.039345490724960235,0.05457341013887586,0.015608519195046794,-0.02482334201959897,-0.0021410675491828944,-0.0006890843310324679,0.060525863215684816
CEL,,,,-0.02814814752575458,,,,,0.03697279347159893,-0.007367853212766522
PDCD1LG2,0.04043826513847017,0.05362505377978823,-0.00231332895914968,-0.019417235269958227,0.18673829750754045,-0.008774796283787375,-0.02153814301107781,-0.0020907855658405744,0.08291597089312559,0.05310631613946693
SPINT1,-0.03971644818445731,0.02887609907090949,0.01800776222430614,-0.03379680015007403,-0.01645436635756342,0.03625081310508541,-0.023430623814969652,-0.008751883271243585,-0.03177192421780593,0.03702293116244392
CTHRC1,0.02372280831891928,-0.05022031774076155,0.031042829308844853,-0.03013723159446066,0.04385528544969941,0.032378422325346434,0.015932189441031114,-0.004244113918663067,0.038516327534803364,0.03519551380820675
PODXL,0.060867235193518776,0.008386868940207216,-3.7907800392074295e-05,-0.026942727253435578,0.04509414219870132,0.05548631396779899,0.017617944535217877,-0.005743435650933969,-0.0055479286391696015,0.046456015948676856
JAM3,0.08478333941905507,-0.026165668709864857,-0.006357108283596104,0.027443098161964496,0.06606421770822092,0.08467824705784426,-0.06493506442430472,-1.9004218286998567e-05,-0.008074572219479449,-0.00477626749532154
TGFB2,0.043413265739574484,-0.018505434898409834,0.04250025364286139,-0.032911228185646096,0.0577773166900942,0.04770522615309309,0.038290930621701975,0.0356918765645556,0.04260985619332211,0.07540076571575209
COL18A1,0.02068065922387018,-0.0652920222468604,-0.0040524013268624995,0.030260971619310854,0.059600565345783625,0.08381565565347325,0.0003513138335769588,0.03665515893339825,-0.057462292031847176,-0.06843757253458989
NODAL,,-0.027209629894011773,0.013433271341459488,,0.02727370708253575,0.027108244072390136,,-0.0242679254936579,0.08433042113420461,0.0912043421473409
INHBB,0.0809190500527137,-0.022130226524620104,0.004855550589593602,-0.021192460413634616,0.06235602241446879,-0.000427684510389395,0.03301486657446289,0.026694020725752884,-0.012356427703806756,-0.013428327072766
LCN1,,-0.01324250335870201,,,,0.006024990904706347,,,0.026946635471285972,
ARF4,0.025814052847529183,-0.0645085720742745,0.05226417164700862,-0.01655387816011649,-0.002670483061286044,0.04901916176185626,-0.020007833149201692,-0.028417618951580098,0.0857213622746035,-0.03647564521489108
CXCL14,-0.04761233147960153,0.04004538962553356,-0.010888816080321056,-0.06289087306909943,-0.03966750782233363,-0.07190993615803609,0.044938317892891266,-0.018288990361004523,-0.07212468797453572,-0.02440136140053263
LIF,-0.03658404532430004,-0.04094241739498172,0.0001809566489786863,0.0031862334615580146,-0.01604907767988732,0.046133863443180066,0.024174674281985706,0.06324094091594311,-0.0022425422839502476,-0.0068820286019998875
IL17B,-0.03066027137460818,,,-0.025650323746423256,,0.05785885399385153,,,-0.014722016675606176,-0.017671403707761723
MMP1,,-0.018256977637582737,,-0.014072153643307795,,,,,-0.016483735514372353,-0.012796411820130773
MATN1,-0.02415743632596563,0.09993913640524227,,-0.04097632139684982,-0.01549363156728475,-0.01745809425733525,0.013369076595615665,0.10206850539227551,0.021724137479674947,-0.01821227863533342
ADAM28,0.007523919211312277,-0.032557721731439254,0.10507283357043716,0.1290642197054348,0.061744040919217986,0.03452349321914626,-0.05767961880286818,-0.004579648025416519,0.04224812223678674,0.009869531774863025
TCN2,0.0036697840339539518,-0.008897647374312928,-0.016557914807028336,-0.03236678094727919,0.01832778088243402,0.049807856319262336,0.044119391306429126,-0.009297555809886967,0.005033870300471661,-0.00931431602731418
THPO,,-0.022656007741911406,,,-0.022032619653226566,-0.02293324416647437,0.06741493799351041,0.07841529576741821,,0.030365668209946052
CUBN,0.09772229744960172,-0.013832226394666252,-0.04860166611012092,-0.04023294215490273,0.01418999736050045,0.04253469924234575,-0.014024203970490154,-0.04204055891087227,0.10175937537194334,0.08921393660178874
TIMP3,0.008048349265890315,-0.051443917058334315,-0.04229493795167456,-0.05657356335732697,0.009763087411628053,-0.015465331137528461,-0.02520916319483132,-0.05337818192891018,-0.019301268895242304,-0.0680362939789451
PIGF,0.03994207837087542,-0.014059457036877686,0.05309061123195579,0.03563833988174496,0.03395251102746904,-0.007403123980415628,0.08457762490375337,0.031897600338861534,0.06685318110146403,0.01176282537756858
CRH,,0.006474189270870494,0.025839483302385297,,-0.01305661175085194,-0.02560581681689208,-0.028279648421348082,0.014260648910777262,0.052639570853921305,-0.0010147896180381574
BDNF,0.011416914482135663,-0.016145469362734515,-0.022652704253849607,-0.029324025752259238,-0.016524326053404176,-0.08599849757906138,-0.027126319937672994,0.06630709118042596,0.02692162894728857,0.040642411994169965
CCL5,-0.03299064920985101,-0.052748409794601304,0.0731027989370939,,-0.019072496301676303,0.014950393177385278,0.10893865086575563,0.1017709326994125,0.057720341637949514,-0.019350193271136736
GAD1,-0.03054955628219925,-0.026304580056489602,-0.010119638523630257,0.06698997831460922,-0.018718336366520136,-0.03277782528650221,-9.390888408375851e-05,-0.04038652265472414,0.08285033932707743,0.0012761986963688104
COL14A1,-0.01306834847956725,0.014174244459745553,-0.03159961516279291,0.004411184436516748,-0.0020878551394589414,-0.016079670672202565,-0.024643824984588815,0.04243012387773809,-0.02596085997652017,-0.09758789905613116
HLA-A,0.11356821639113412,-0.03985574806533925,0.0006926465523798849,0.0030863428419303503,-0.00026508511424775446,0.040315729307116986,0.07738475979655703,0.022076279014518873,-0.11436534541991318,-0.047757336639929954
CD5L,,-0.015515167522417675,0.07944322538654569,,,,,,,
FGF18,,-0.014038422333983478,,-0.0256502951024086,-0.018115190160117235,,0.03779766571890941,,-0.00048532263237458477,0.15993344679808064
ADM,-0.05106707051397767,-0.04465080627023931,-0.00011010310292499577,0.03596673449593405,0.017437948760709362,0.09016670161683692,-0.028519405982185872,0.0968033874135177,-0.07758567122947443,-0.05358982293862958
CCL15,,-0.025885682695176073,,,,,,,,
GNAI2,0.07092260875161846,-0.06469713859068504,0.016254942669071928,-0.06487775824817109,0.04183730232025183,0.058592520851242086,0.013359819970255215,0.03936912618012129,0.0009155213885914612,0.00930862628169414
HDC,,,,,,0.05731862243001147,,,,
COL11A1,,0.05964637494552798,-0.015309663600815232,0.04181162596635394,0.07308337670123558,0.01997107376712473,0.02508886521235179,-0.002520975803135411,-0.0029185458725047375,-0.06509884040981692
NUCB2,-0.03411044737999651,-0.09152547283267494,0.0016830346901429085,0.005534736557248749,0.08661038992655412,0.00736164604378418,0.033335150005320814,-0.025144816574348704,-0.05261897525624406,-0.020480941254127957
CXCL1,-0.03519034011497179,-0.039381093831156976,-0.027165270929201134,-0.0252748540773529,,0.04796606859751753,0.05478009561901771,-0.019498423187853973,0.006249625708081263,-0.026493926481957097
VCAN,-0.01468724356352727,0.10733376291105526,-0.049471392532390496,-0.04177205806306986,0.0704384860634516,0.053800922794326723,0.03925398388058246,0.07451395632228566,0.0666070340891981,0.029515771500950777
MMP7,-0.006859464657922233,0.015689403286021267,,,-0.01604907317499076,-0.012154311263157625,0.13938919934169988,-0.022214613316179112,-0.08508347156345265,-0.05335398734055408
PTPN6,0.007287362607758282,-0.03877092927516515,-0.001478567948875877,0.0016330114328288886,0.051407178138490925,0.0759413699489536,0.09980656651852786,0.016689066981493958,0.058090375084537675,0.029109847859849883
