,MGH258,UKF248,UKF251,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.021694888574610653,-0.028171057680558203,-0.015356642960508524,-0.012579168266314717,-0.004151007231751409,0.03242757630530197,-0.0431761760220238,0.07122517336349615,-0.02200850434945807,-0.04865628106768955,-0.08079668636868348,0.04571409374740724,0.032664878619275896,-0.07012657812197733,0.06703036305194059
COL4A4,0.015534035602316176,-0.035640443740617346,-0.025825299536687808,0.06086835433810132,,,,-0.04352269688758498,-0.03390658428688461,0.026057794672522328,-0.033515164809175685,0.08050223430175717,-0.010679432405276653,0.0646175736581704,-0.01904713095502194
TAC1,-0.014629989248288965,-0.01050184038756447,0.013092051964353939,-0.03263507970545822,,,,,,,,,-0.0066905614578118425,-0.012011540556991326,0.06666813028343463
RARRES2,-0.08285201491258615,0.050341019076615985,0.02477697592658152,-0.019982298310837476,-0.009790952127458423,-0.060576948736389524,-0.11449741861886857,0.09716494763713476,0.04079230386078558,-0.016505101228088296,0.09521465750113009,0.004336743614633258,0.09553053764978947,-0.0011907777717463678,0.05470123164634079
FGF7,-0.04977654803079999,,-0.002773641808201704,-0.024644099789541858,0.0682622239206104,0.018957448859225012,-0.02197488104704208,0.021914580663835694,0.062125693010729656,0.023036174819209436,-0.04333708956698486,-0.03575589355086014,0.01878744854570153,0.03174996951792865,-0.00037529374309288953
EFNA2,,,,,,,,,,,0.02046395940914369,,,,
HBEGF,-0.02932123123304118,-0.026413586265373618,0.004084520748954867,0.03749381313281141,0.011427601791818384,0.07957401266634839,-0.09626226087495585,-0.05742592477081127,-0.012369270490695061,-0.035114438336613686,0.07961024745650216,0.05556402156384514,0.07083278214181979,-0.038797590603077435,0.08198425207478527
CSF3,,,,,0.13331490138929933,,,,,-0.038445580771601956,0.04522946383083774,,0.021974107735910152,-0.002459594016973797,0.04180076324885171
PI3,,0.024840205178680262,,,,,0.019407636107824575,,,-0.028459309616184782,0.14462634589768397,-0.023648204693655576,0.04813337154424745,-0.030682209379153627,0.11840482854222482
PCSK1N,-0.09852972404429662,-0.0027619328864344995,-0.05596283133861518,-0.0007063353078482547,0.043183418684113496,0.05079130099843863,0.008933860543122502,-0.024167281659292057,0.11959702952665875,0.02659768966946249,-0.07344037194624743,-0.0059326130674509136,0.017401423895035083,-0.04654841656379128,0.0030218164116170626
NTS,,,,0.06459161089705225,,,,,,0.038263283914803485,-0.046744898872952315,,0.017752500499167854,-0.03272879235123132,
SFRP1,-0.0005302085492694161,-0.0018236959709606187,-0.013785630956826122,0.04171062033640869,-0.01590505996002794,0.09044024811947335,0.1257962379209157,0.0305286602114086,-0.055537867361007465,0.03787845340830234,-0.04114879972869342,0.02018811048063376,0.054366737162300574,0.022129186753874167,0.005770462669566976
CXCL13,,,-0.02915219202316253,,0.029171042178080336,,,,,-0.054842973104440876,0.004135068832618787,,0.01283043244767506,,0.05162710081377644
MICA,-0.07550171087214294,-0.043581648894334336,0.009729828166070218,-0.029583191989319548,-0.04180216818223851,-0.01947807715014691,-0.046498657284621395,-0.017792105823660264,-0.001549776307240617,-0.09700160639376455,0.04057350146518257,0.13223415568596628,0.05482116776119311,0.10371514919861358,0.08049036894869097
TG,0.0146102568653632,-0.031045688760438353,0.0030414012964643964,-0.01091263482841422,-0.009844303949203367,0.038727043792195076,0.042697098900636256,0.0697914648846525,-0.043666299705356425,-0.017504595917655155,-0.04345089445703957,,-0.028934305660002876,-0.013932519223883076,-0.0010713559178753406
ADA,0.010199837644055245,-0.02331266187958012,0.03599626636830775,-0.017722996556021706,0.0016732542225054159,0.10083222340383004,-0.05976908291236606,-0.06575463773202136,-0.10467555524262377,0.014221391989586293,-0.037246570376759706,0.03449256973271832,0.04661966284448959,-0.00043860544871364264,0.05731692696890029
LAMC3,0.021251336620729904,-0.09690461686485016,-0.029152192132817736,-0.028585800077896788,-0.030301497061218968,0.019558012102615253,0.036203485484737466,-0.002695635320866987,-0.03300771972488966,0.012646041281484641,0.0014105112541003483,0.013524019565843027,0.05222613344760836,0.019813557223757966,-0.032388318699140585
CCL7,,-0.026659311087258282,,,,,,,,-0.02104708545355854,,,,-0.0049958824567201895,0.048164057970877576
NGF,,-0.04577271325979425,,,-0.04998150191640809,,,0.01336331600090659,-0.03985353843310003,-0.05631484998050082,-0.026943958431611948,,0.08208600221900084,0.05109198200637811,0.031064281057996135
TNFSF15,,,,,0.009478423174382281,0.02054991805510086,,-0.0625448139320297,-0.022608837495219188,-0.004440108286566532,,,-0.021831557226896336,-0.012675115273055764,0.03458575069110617
HMGB1,-0.04695550024045039,0.05937509497128484,0.033508823303955,-0.01644615686284851,0.03446385737901614,0.049858537901425276,0.26731680031091704,-0.001485972848525005,-0.04431260612192136,0.10998724311758916,0.1828836294476386,0.009180680145043661,0.09276627268642793,-0.026699576764114195,0.060502336145949895
ITGB3BP,-0.014638793756848454,-0.004507643594201191,0.024435598692704567,0.024180060543297265,-0.03498313560988296,0.0061573253789382245,0.0365770591553075,0.04885804236984847,0.006269983753619277,0.056307674599693616,0.11062589200766434,-0.025464475223106537,-0.0011576658609503908,0.029654541971996674,0.0070740395573853435
AANAT,,-0.038678604456606126,,-0.012579168966000172,,,-0.03537300663823544,,-0.027932279512369505,0.0394041298908293,0.05678767813385225,0.025892930624385448,,-0.024504102894742086,0.0502793717223519
RELN,-0.024699607617644812,0.017963364072601802,-0.03847037691425044,-0.019369592203054172,,,,0.10453656673760363,,,,-0.020316455868718664,0.0030888864355213567,,0.01791208565639451
IL15,-0.0013184211120591876,-0.02603795522483187,0.025813091710146684,-0.027036756548087088,0.03335372015796197,-0.0029957201901686884,0.053753784764125234,-0.06349050104265763,-0.04721778692486478,0.05995323602107697,0.014177910281881784,-0.0428736322301215,-0.00902764815811045,0.048618918519292814,0.026753254329958433
UTS2,,,,,,-0.015637090498042475,0.09857195074361896,,,0.012816060794890794,,,,,
BSG,-0.02558480151162768,0.006170269942729784,-0.006359564398670809,-0.00190466699035057,-0.03149293091432914,0.06641329880598464,-0.28104508903244774,-0.008925980192892622,0.030728976171215,-0.121755641942843,0.03358526847645169,-0.012673842784556421,-0.0317693570594131,0.07537436971381552,-0.011116910263781692
ADAMTS3,-0.0359371397107705,-0.05072134996442435,0.019011796329075962,0.00486607128028487,-0.029909678603052086,0.1508194603379044,0.07200127650344548,,0.030820830778926573,-0.047060205787547944,0.010546835417525538,-0.034620055180305254,0.05739522828500409,0.0480616135079875,0.03973394798711944
CD34,0.048125859599091235,-0.0037676725640616677,0.08647740104910073,-0.010714981424263498,0.06146422463987643,0.05411305214601008,0.03226376728311238,-0.06000223274531307,-0.010781331620455711,-0.04435616043948654,0.09118784615372945,0.0018847438101961644,-0.006750229596643941,0.06416542881905948,0.04972756724001502
CCL23,,,,,,-0.008742340206854335,,,,,,,,,
PLAT,-0.05844162472787502,-0.06168752134326967,0.016619331889208337,-0.04668206292347248,0.07838790802915796,-0.07595476269903555,-0.025508777040223408,-0.010119565483822288,0.03926690674678943,-0.027157052232230965,-0.08935873619166912,0.02980603808577021,0.07802365304062017,0.0027735028322948122,0.015262559268555763
NTF3,,,,-0.02030577952877278,-0.03247240722992082,,,,,0.052792266079778404,-0.06447630316858077,,-0.0557998022885003,,
LTA,,,0.09273545640786322,,,,,,,,,,,0.06160070870768888,
CKLF,-0.044983554159238055,-0.0618895646146621,0.015819671946019437,0.019481187938680273,0.0522444340286335,0.03664230014906778,0.0318314784601709,-0.001449286150360363,-0.03373619128881831,0.014429495805526714,0.0008325905497356334,0.025321711594138676,0.05253741818176562,-0.00845101426271796,-0.08738325356911737
APELA,,,,,0.0016301814891227704,,,,,,,,,,
CD24,0.01287929685531218,0.014061576999226617,0.015151254207329696,-0.019915222803268063,-0.007065692561662189,-0.013229729547762123,0.05926156477050524,0.08946496987927391,0.02071621456301224,0.03482782134572001,-0.04776588319160351,-0.056761018169177696,-0.03112871846102361,0.03271866171226773,0.07355899947872085
HSP90AA1,-0.011236784743981003,0.047333979945330944,0.0059899816475210135,-0.0022735793513747123,-0.02499333243073218,0.07605092356688169,-0.19120468530987145,-0.029634470686373978,0.07352364094402236,-0.006386093411286757,0.07322277668602249,-0.02283257530314804,0.05074526138717971,0.012180533870823889,0.06297176961009025
BMP4,0.011047706682442425,-0.009012544306278594,-0.012779958305916658,-0.03334277681878097,0.008969382066531044,0.032015753347222425,-0.011714581269869018,-0.08345919246902417,0.08509927263139642,-0.07347061318828112,0.02552602100325162,0.02436196679522968,0.04336607967894,0.05113262954198642,0.031184913780196902
SCGB3A1,,0.08684278284501505,,-0.010610652055766544,-0.03191634634274052,0.023671152626462074,-0.03934047963059637,-0.042746514850314075,,-0.0128770578817525,0.03871428419963108,,0.14364129088108818,0.0027833444809542644,-0.03162763415488233
IGFBP4,0.012567312519547603,-0.09018255180417686,-0.08279822678941083,0.03445865438293891,-0.02675520467094598,0.008208423183550907,0.01258980918441225,0.049726766394925494,0.03564459479232257,0.06838106413299233,0.0921243900977333,0.003402011572378201,0.04801313379061672,0.03725691171465839,0.022298227379532062
RSPO4,,,0.013199986902422698,-0.010610650503718651,,,,-0.0014985617334225035,,,,,-0.03053271216053985,0.03610827021813056,-0.013797089532691266
LEFTY2,-0.019173792841236922,-0.06275116013608822,-0.012203962492385409,-0.01163470804843445,-0.01723718275863003,0.006060931261841915,0.03840233823665703,,0.14769772900114603,-0.03321598841739201,-0.044117034862952584,0.002795735188322167,-0.03233115923940986,-0.008762938622145342,0.055716187710555136
PF4,,-0.027654753042197142,-0.010966477549302144,,,,,,,,0.02711326244806355,,,0.07499034300134687,-0.0675872527039719
ANGPTL2,0.06710735519080747,-0.07431263657279884,-0.00490548958724785,-0.0387892231867108,-0.06582833481337386,0.005135985451421606,0.011838504792874757,0.038537679115073345,-0.01157660091727426,0.029761023887440233,-0.012606764021369636,-0.05073963642844074,-0.007496829295569158,0.015843127326546858,0.01821846893463728
LRIG2,0.014633394965356653,-0.04274133018825112,-0.058370362523141164,-0.034293079328502,-0.0025842784045289908,0.09126699450138077,-0.08144371938422036,-0.012439053517877822,0.030612081651094636,-0.05737788046571924,-0.07592209419984852,0.0031086777534228374,0.0003348348214734629,0.03036699781353035,0.042361802576479896
ICOSLG,-0.02875603489419388,-0.026565304267581514,0.016448062519135786,-0.020137033203001257,-0.030821583147067778,0.005806608881578403,-0.1484947106049111,-0.015442443983897748,-0.05368224111055113,0.05629570384033542,-0.04027461994023201,-0.0074341233558149564,0.03848917575186627,0.0037071518633468763,0.06770354916534194
WIF1,,-0.04976023936490088,,-0.01996704736307799,,,,,,,,,-0.02838311340991935,,0.02250884650763057
NPPC,-0.025136349057065823,0.05433253419814267,,-0.01474620754863668,,0.03802425806128103,0.002934373350229111,0.1525078474226064,-0.03344599685697148,-0.020390056561047646,-0.06653928451448374,0.09644424971011879,-0.0010506213768504743,,0.0019221167326094063
LYZ,0.039494994121622266,-0.06452596555213232,0.003520023010273309,0.05496643050822854,0.030984519553026425,-0.03323469878720353,-0.1833241902694437,0.03846954274560208,-0.003548975059398669,-0.031076748547798197,-0.04379561997587349,-0.005835261510367538,0.05034625889899815,0.061227425117520044,0.08955436658595248
EREG,,,,,-0.0014168155507480714,,,,,0.0052166005941812555,-0.005669273513507284,,-0.038029007779631356,0.03689594063890322,-0.050162704146466654
SPTAN1,-0.05071928772370346,0.028576662285367344,0.01347641396743537,0.03727278729299505,0.028130165144343133,0.0776407399204934,-0.003351705120253064,-0.0846067257300639,0.032760890372110496,0.025485831851766682,0.004852760439993382,0.02300440104034768,-0.042135713358686676,0.023419826592295072,-0.04750837970088239
PTH2,,,,,,,,,,,,,-0.04855718406226939,,
LIPC,-0.0064358740761229875,-0.013807246857737454,-0.01650513481041437,,-0.02520273242325212,-0.049015386838644856,-0.03692506249061815,0.10218476401203071,-0.01378864527209389,,,0.03756331820828707,,0.06394103714597289,-0.0394438729591694
COL8A1,-0.0156715186227274,-0.06959254114955916,-0.012778587788948574,-0.026002059456332192,-0.02161666322682292,-0.01771638895100935,0.02285370232506299,-0.05226181085098799,0.01192371099046366,-0.06710659259074256,-0.0318077330029437,0.03352033411797564,0.06218188584975695,0.08220582547652626,0.036176600801810545
GSTM2,0.029829266572757675,0.03797152511939184,-0.024030384736872582,-0.0313616412769164,0.018746424013236992,0.010907714616143977,0.028768875807015006,0.027136326217953376,0.08045143542568647,-0.06340518262539936,-0.065313926471833,-0.049132715301704766,-0.026291847647478744,-0.004671277935545962,0.007501716549198727
IL4,,,,,,,-0.0876644251352695,,,,,,,,
SPX,0.05982551249424466,-0.04158477636699499,-0.01122821828166132,-0.0017357275714006944,,0.06145068365131619,,,0.09895846197191846,-0.014116697261217302,-0.021906469050670285,-0.0642050983153004,-0.06485889136510378,0.006524607304830332,-0.09266469832385504
MFGE8,-0.01582237643376792,-0.01583845052490352,0.03448764784655158,0.0006462162253377421,0.010349810689090527,0.08788203321297025,-0.16889390668361767,0.02614141793794001,-0.07965955003195511,-0.05467211822570527,-0.032857082982117425,0.021477535675539457,-0.042444092159844835,0.021694648306984015,0.11301921110788124
TGFA,0.01213160482095276,-0.0787477091960906,-0.009546255890472373,0.04812641070615323,0.0006069428145268374,0.005566355278150503,-0.11953383373758922,0.009287800906900581,-0.009029148174987714,0.09012908915112133,-0.030096263526630397,0.006415762690319726,-0.013133932470589268,0.018627262967680906,-0.016578374180536846
SLIT2,0.06070900789076272,-0.0065565491546202125,-0.005125662376221895,-0.041875941270806204,0.04161209382320146,0.028793710051642295,-0.018499709528495147,-0.045411503441578294,-0.03782446457062623,0.02869022276110004,-0.027476680578457202,0.062146538063085524,0.09413947143137869,0.03362569293535863,0.07166206299878448
PLTP,-0.041951045735282,-0.007330794980332527,0.0018451796134187036,0.011986615988902802,0.0343027951960855,-0.010221423975319978,-0.17643109973508977,-0.05171366443616551,0.019806162061238645,0.05556095875610305,0.04788189266535979,-0.0032118943913502554,0.07237041892624241,-0.03169120830671565,-0.007073190103192053
APOD,0.08868636212103638,0.012033027874843494,-0.04408205457525781,-0.014586136775254596,0.07515167865442095,-0.05250705971430634,0.026781032157719167,-0.010720087554700086,-0.022613383849486385,-0.05646517654029718,-0.10480528248372568,-0.030415669497039777,0.04434320399244528,-0.006011521066977956,-0.13094728653387205
B2M,-0.006140891239822039,-0.15247299904709533,-0.029218626172509015,0.035221128140712966,0.09260288641141354,0.03155031724428588,-0.1462239049581572,0.034293815356500605,-0.05303663292184798,0.02219192789752407,0.03158858118281111,-0.010748736054573141,0.10775728643948206,0.00517485589413039,-0.0028275005388404086
OMG,0.09537371829093975,0.05634043859926858,0.019951483689922247,0.02866562423769748,-0.01276502895245892,0.025077877881996724,0.04743429567250323,-0.0008477778063288045,-0.03641113497873722,0.02915686385396588,-0.04319310101742134,-0.03150012287246137,-0.007036012826588139,0.02594017730624211,0.003291820505631873
CXCL3,-0.04459064200171612,-0.04095492206952417,0.006150209879242852,-0.011351153194819243,0.008737828313802543,-0.019532352548478283,-0.03012658498903935,,,-0.034230444205374945,0.04263642231740671,-0.02424410597374525,0.07677758030191097,0.042928396074489596,0.10572749963701933
CXCL10,-0.040514495580462107,-0.05777115501247165,-0.002087868928694838,-0.017243232513138095,0.04981991652223868,0.005369229317000785,-0.06231290657763532,-0.017260448423275926,-0.029094093103429898,0.007538250881200104,0.15842170373642778,0.07365598438068872,0.02169122655557179,0.036320412418842395,-0.04412513373893962
RSPO3,,0.03520493911716851,,-0.006118503179430586,,,,,,0.0532129555283438,0.005819641666331878,,0.04996211685331075,-0.02350273419606303,0.013392416887511183
CORT,-0.05537126004586617,-0.058033683530776634,-0.0195854344553293,0.021013338731420073,,,,,,0.022496744511112124,-0.03680101066165755,,-0.0343232938622106,,
NCAN,0.028579003921236478,-0.008044037556534395,0.07624967813378092,-0.012663255927263594,,-0.017312283915551306,0.05879750529323948,-0.024606990316962903,0.052593542922235066,-0.012185029354029781,-0.10068281988786713,0.01689656769337744,-0.07288122061105944,-0.023500606007659238,-0.04482365317405789
PRG4,,-0.0400924200732608,,,,,,,,-0.014336416198398552,-0.014186432351240615,,0.07130716636355176,0.07744520637419529,-0.008843159805910354
ZG16B,,-0.036968414487495126,-0.013196373364018434,,0.09616034254588081,,,,-0.031051343332507718,,,,,-0.029305380181028726,-0.05765885829239785
TGM2,-0.004307074651950054,-0.04561121062376409,-0.017295737192809503,-0.011670331725670781,-0.00854455033248707,0.02612703772366818,-0.15471456779133377,-0.045121277727815975,0.02136110924565919,-0.07871050256570308,0.04676660763039358,-0.035527206961269465,0.041914010132667226,-0.04367128116257436,0.04985639721771139
VEGFC,0.05628531159448207,-0.044158002839456936,0.05931870358209669,0.03095436627751057,0.013291806916829215,-0.06773292076307978,0.08189564672733919,-0.030157632273744607,-0.022367755791619714,-0.015159203915379591,-0.05060613294796665,0.03311093809022101,0.018326398392669377,0.09340132813315145,0.06243923204895133
WNT6,,-0.001959957985188031,-0.012203962812672341,,-0.009985422112130294,,-0.10503770833875832,,-0.029529831154757193,0.019906917187347377,0.03513220344899932,,-0.012113415765544382,0.02367656127139356,0.014190806957029086
NRG4,,0.004338272722575436,,0.023523256990307367,,,,0.0221038584013896,,,,-0.02567817345230875,-0.030474871141013975,-0.0235027368301588,-0.04191784170161332
PMCH,,-0.028299992480776408,,,,,,,,0.04337662312219293,-0.01865869207102415,,-0.02321415289989209,-0.008295240537865532,0.0024796017026584055
COL9A1,0.052818603595925336,0.030987836689103244,0.014264725482214413,-0.022476683760558447,,0.04311766453662747,0.07431179908078167,0.002741856521091212,-0.0021416421014056274,0.07489731894851015,-0.1417156413760512,0.012418290545677944,-0.015770457435039287,-0.005154350425991473,0.009651714588463011
GDF11,-0.035123023226847086,0.042735048093682816,-0.01975858535274907,-0.014202649137887435,0.04482486570893503,0.05147083493326104,0.07844548119715626,-0.01499146947751644,0.0045429708389996505,0.00031611033888740564,0.02506096943878753,0.037598861807337854,0.034646765522357854,0.022235409668112743,0.03346946658291553
RAET1E,,,,,,,,,,,,,,0.042781658522117315,
IL24,,,,,-0.014339119543311497,,,,,-0.04614854789941322,-0.03460678087417219,,,,0.011078074969831984
SORBS1,-0.02063712577823996,-0.08182850048245242,-0.008644456412784114,-0.018992057485921938,-0.03901049825243321,-0.03373448869401598,-0.04126047391087337,-0.051755069327609926,0.10777571354411966,-0.022190416480178443,-0.02434897132961335,0.06615401275633233,0.05808786462451386,0.02947976279215626,-0.04051994514997949
DLL1,0.05897891431995968,-0.011412361628366076,0.015104869910753016,0.0026756267373752125,0.009715498036723195,0.030505062048628108,0.013338690236381574,0.011835526669835101,0.03721191778943529,-0.058377553177682395,-0.09248921498625207,-0.0017611328809259213,-0.029819054195489764,-0.07095765749566785,0.033408994126285216
TLN1,0.0799253090941567,-0.03343669592026966,0.042403386567733174,0.0027948000031539364,0.03232311287466547,0.04104823736661836,-0.10188264475521715,-0.06357576108746567,0.03739915280630808,0.011830637367075996,0.008195854378743631,0.044218008577691606,0.013340483141507034,0.06028575761748492,0.10591021110127136
COL2A1,-0.011737547680046888,-0.027554085817767606,,,,,,,,0.08089586542060737,0.022306157899965946,,-0.007922673266112991,-0.00829147930097631,0.08888122614729241
SHH,,,,-0.012182920889342676,,-0.024758004656465667,-0.08153317237040186,,,-0.07072801040755707,0.017685437054293655,0.007497223997877308,0.04289927839723197,-0.023106777466778885,0.0501557618115414
PON2,-0.0635713581420028,-0.007649820909255181,-0.05573052698380582,-0.025847362915087914,-0.030498147859601775,0.07764393105903444,0.08653568257032264,-0.02964199730551196,0.056338616578543436,-0.006624949514798112,-0.03655766895304198,-0.007658247639170405,-0.03115740198061838,0.004968845689703417,-0.006758323429612699
ICAM5,,-0.06113496248664009,-0.01570924095177265,0.013608260271306937,0.043090372900890635,,,,,-0.05217124472603974,-0.005590531005770732,,-0.05000919361780983,0.0193828487753145,0.023537972258577695
HPX,-0.05085266507339121,-0.04976349460030706,,0.04345755782616246,-0.026952162938380184,-0.0004938613597774537,-0.06141059050800724,0.014952038900163953,0.005828907921946934,-0.03543916126975428,-0.005897515928312292,-0.034427832243354974,-0.004015431392618095,-0.037208830231574785,0.028697008561224972
SFRP2,,-0.03544362159166008,,0.011789522412469647,-0.0141514444070223,-0.035633524610841114,-0.011461295656080313,,0.03674444900853982,0.01616192291711356,0.010576097883551757,0.02593286385712586,0.09424875013444609,0.06333746702745,-0.02902721074307353
CFC1,,,,,,,,,,,,,,,0.004433744348525444
CD70,,-0.018379397802136682,,,0.012802415889346183,,,0.2328650033143958,,0.023321330193917078,0.05468795942557833,,0.01571034858680205,0.02532260288629684,0.047565647932957124
HP,0.02128454970681991,-0.007229991815535535,,0.018534385479076557,,0.11970097427908954,0.033970642183666265,-0.0450285187105283,0.01911796097709792,0.054265416470532755,0.10956493223474993,-0.032887128721779464,0.0490400199514203,0.01147072720034921,0.05106768185308995
CXCL2,0.019399512229422218,-0.008284936365111063,0.041259509771205814,-0.014746206394552949,0.018195621717222346,-0.01876960814130969,-0.02333098907733223,-0.04287679936249026,,-0.040015308246988845,0.06435241058268595,-0.00603475426585862,0.0038715264381774047,-0.06323902330542584,0.0654217371037814
NPPB,,-0.03439308807436411,,,,,,,,0.005179409979749723,0.052109910481187904,,0.033019891766395026,-0.023840909009215035,
CCK,-0.059437310371877425,-0.032566264362372664,0.021800133728664187,-0.016807582815399152,,-0.05731034966644561,,,-0.038647234750335005,-0.038244579327002315,-0.05293456129610567,-0.019928290692402224,-0.028132563010123086,0.024010950423481756,-0.08528792117840227
SEMA6A,-0.035901098448031125,0.017191643729246423,0.013946970100207913,-0.023842786732384567,-0.03182297116992601,0.055494648119907904,0.06674035625470123,-0.11674506950991208,0.13736659726953643,0.08350808779921129,0.03844187456698932,-0.04962875032285954,-0.0032784212709028675,0.00412377149197462,-0.037102430622899245
IRAK4,0.028775297541182836,-0.06125117422683176,0.05123461531099281,-0.00655703602776606,0.0016825697376138546,-0.03635211300634427,-0.025495156463629456,0.002047192396441232,-0.011887532930439372,0.015153091002098837,-0.0415618321280837,0.0046352634425965945,0.06062753938133841,0.05611947557825039,0.04826703160719225
GSTP1,-0.03378167486445554,0.007999952690399251,0.014013181486681006,0.004772153463078491,0.06601937980051134,0.0890940868070353,-0.033413560380376885,-0.08037499546025291,-0.04568563759758058,-0.009790073008125112,0.013371929996048927,0.025469811777291757,-0.003199641453246399,0.01696838132809965,-0.018463928923689688
VCAM1,0.0035719839976621893,-0.06256821289266001,-0.005534091709690714,-0.01350070778862571,-0.04576610779671935,-0.02861866328127759,-0.010201362109156694,-0.0639253230273696,0.1372073509260555,-0.07179350608912621,0.04180712562900686,-0.004266651289873157,-0.032974271880714494,-0.007148602162252374,0.09713861867314827
