,UKF243,UKF255,UKF260,UKF275,UKF296,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PDAP1,-0.014770969188323303,-0.04453985560827031,0.06532559966887246,0.00620585492864496,-0.03796321482850907,0.05907633056812622,-0.07516351318309121,0.029494246920406305,0.009627682648580589,-0.03076934589298446,0.02192985797096586,-0.0035064379092000523,0.04389184025501986,0.05277827723905067
QDPR,-0.013757398645293104,-0.05640214915325262,-0.07115778043049306,-0.021114777901577248,-0.013735845947712032,-0.15886929055888646,-0.05426891578862363,-0.014302580064076757,0.026583039830097764,0.06213995563867495,-0.033738944263072036,0.07443172602500238,0.04170574246799181,-0.2530713505283421
POMC,0.007550142164870418,,-0.05758472137161977,-0.016638026355228753,0.07929121592658772,0.07055463591883245,0.1247685031606082,0.023042244576830292,0.0648865366899852,-0.009724214168839725,-0.012137067553311011,,0.07628562894047235,0.07066702336075852
CCL18,-0.04986808725961696,,,,,-0.04880081643875023,-0.01876386346453636,-0.008805804416838644,-0.0315417077341088,,0.0041747332235539635,,,
CCL17,,,,0.04571056743066996,-0.011063534701329777,,,-0.0452748291270053,0.0756425799933176,0.01251046349900694,,,-0.020637880466071134,
VEGFD,-0.011697213706215296,,0.012659710326569993,-0.019053594442966653,0.028261799792729934,0.09330321147887606,,,0.012026082928295061,-0.06714831495389416,,,,
TNFSF13,,,,,,,,0.0425966273854064,0.028574554395247125,-0.021902443682374075,0.05415062686375736,,0.018960393455216093,-0.008556830662924488
WNT5A,0.06325311413238627,0.012709620754936935,-0.09271682148561528,-0.012102708043724077,-0.0732062584722604,-0.025745527453600325,0.017177290535520806,0.031968222808899174,0.049069232967724835,0.001188945159243766,-0.05202666743647457,-0.016548614445523475,0.024326772510157513,0.18390957224289234
CXCL8,-0.1286565004313189,-0.007079175720949575,0.042652939610010536,-0.03842153898285137,-0.02095786174257141,0.016918640237086727,0.03501024987129874,0.04137515477969966,0.003300707377805281,-0.055646791148893815,-0.009097636705912258,0.006096614399601998,0.058948465588956465,0.24441544444730356
GRN,-0.10611126045039386,-0.07470405986974175,0.006902914930194322,0.044095967413056665,0.03820900541727355,-0.02625943629599692,0.0010363359242665919,0.05989486499015702,0.09144438934911993,-0.04055228817826391,-0.042958409442608494,-0.07600855547828884,-0.08639200617183888,-0.08444802190337969
MIA,-0.015448417612433688,-0.01698692648985361,0.027900519986303038,-0.03515069451291068,-0.025594975452166525,0.08441176329289456,0.032162937174147394,-0.04452722065252213,0.03356086887154312,0.016441223152382434,0.013459512700811825,,-0.022827591313779844,0.10190336132800436
COL4A4,0.020985664138946074,-0.011233078836174458,-0.06905311508061605,0.010188696379351561,0.08645028044925733,,-0.023723386249699073,0.00624535107249005,0.028382187368071226,-0.0644091998592736,0.002204416682263399,,0.044661559874066,0.0808478707816901
TAC1,-0.03497413431114684,-0.04860484609101121,-0.07909432969532572,-0.006370433329517388,-0.015210953468712176,,,,,,-0.015353693164484703,0.06130453223729312,-0.027130592420664353,-0.17260638481619417
RARRES2,0.10208291792284789,0.09873601485062443,0.15374217538129054,0.0525863015313843,0.06342087544514069,-0.07756019974684719,-0.0062476317428681585,0.037672111724448586,-0.0035459808535487345,0.05715895148302696,0.05795984062782304,0.08883803132307078,0.029213602383038374,0.2907993926303135
FGF7,-0.028768465297061948,0.08945135260596394,0.008199890879466971,0.006526078773176144,0.016510047370022807,-0.05200147738636142,-0.019919817050027974,0.05695873455783729,-0.023440224047744766,0.009548618349245525,0.027882898792331908,-0.022018134294948657,0.048294274935296096,-0.04529940710441225
EFNA2,,,,,,,,,-0.021717438431269127,,,,,
HBEGF,-0.11537789995333937,0.008335199297812412,0.041020042659246074,-0.03471914674394786,-0.030846311249268787,-0.051735582615288433,0.030131188293553806,0.023510804491443986,0.025708333953998064,0.038497081836374916,0.02308058514226417,0.09404162671486388,0.026903243001481076,0.1585749516879195
CSF3,-0.04510132705393199,-0.037354618300616184,0.09217812406094471,,,,,0.03353592760928762,0.026846017243236563,,0.009223619634070175,-0.03548312916714909,-0.021728504361934624,0.1189019425053848
PI3,-0.057348054449841326,-0.04149149118960914,0.033244845976496525,,,0.011573694051461216,,0.04861562836093813,0.009822880666498142,-0.046352929248961616,0.028020731625665422,,0.144851673816153,0.3183373842797696
PCSK1N,0.010246123571247592,-0.0044001707634870445,-0.10087566621892777,-0.024173664559436932,0.00709689354849852,-0.014059636004671984,-0.018270106681512407,-0.011420323165080569,-0.0018540138592915102,-0.008900380407169811,-0.02262716761652986,-0.15004039942301417,0.017150437362783707,-0.24420756634823795
NTS,,,-0.03821951275152729,0.031649301691766274,0.022985418264897924,,,0.0223053565230778,-0.0018515387496365677,,0.03718906479088667,,-0.0191662618361799,
SFRP1,0.07936435971190227,,-0.019389145074780758,-0.023696114485683942,0.007049599632702025,-0.09574100979849821,0.1236455033103314,0.09042979711449053,0.07418281778580603,0.05950380640754341,0.022030477789863688,0.045405726255424196,-0.03142924118786721,0.03974617906599485
CXCL13,,0.05136881357771356,-0.03095442170903976,,,,,-0.012257596446699987,0.06991584673676857,,0.024375355276833963,,,0.00645938053748023
MICA,0.03693661230622522,-0.03140720418188674,0.05229884524556232,0.027109134424341225,-0.002856646695326068,-0.006459656154087381,-0.0009318089001646003,0.11311690663059581,-0.011714511391849028,-0.006339977681798697,-0.052149852616163714,0.01241290841143934,0.034641789888298455,0.004094366961061262
TG,0.04361660485820988,,-0.022223724167353357,0.043947427183704924,-0.022204061082454037,-0.04757311071602214,-0.030551956671318027,0.008388311948607298,-0.037973422634107565,,-0.009697303041151262,,0.04062498563640406,0.024909222780302196
ADA,-0.006323514357353062,0.041508128969259525,0.007287306562726688,0.017260726207245215,-0.002196483300408211,-0.10888070121285617,0.026101789597507977,0.05115013673001505,-0.04830945582267184,0.05658278022305347,0.015113998679904615,-0.0319740042376159,0.018774803364361936,0.021213484266744128
LAMC3,-0.04840520212599632,-0.028234750541579364,-0.03989639035976865,-0.00907181477652974,0.0008203322416295724,-0.05473240109352047,-0.018249997401243844,0.029351844710088174,0.039754443995067675,0.04440813243129057,-0.05167028699088385,-0.01280669125715563,-0.09615465557499929,-0.14647938517911938
CCL7,,,-0.022335623347930128,,,,,-0.0048420996488189785,,,,,0.035290035489917264,0.17184471974978696
NGF,-0.032586822566555,,0.018422281089067655,,,,0.07286594817691884,0.004157877467533499,-0.002657341375575957,,0.009247458616740803,,-0.02655831438894175,0.1461428995583008
TNFSF15,-0.010632327085568445,,-0.030385764312748195,,,,-0.02816077105124999,0.02404069251637,,,-0.01881024436719404,,-0.030329990667683892,0.027726916250065507
HMGB1,0.004554574629884621,0.0343604935902604,-0.0767207368701824,0.026704982774144424,0.026745489974752245,0.008734830272761656,-0.007024473241225061,-0.00012161295427305316,-0.009629319318981259,0.05489224780161976,0.006808195684448473,-0.028455624125417887,0.03787795283187412,-0.0643924554850518
ITGB3BP,0.0013785237346790877,-0.009430084667164983,-0.015548053568159081,0.000594542950989951,-0.027289342353495012,0.057277855179619856,0.07444487697861989,-0.020710308950691862,0.005187528710304032,0.03557508840479214,0.0191613701044505,0.008171136315128091,0.031780160079942894,0.031615125115798455
AANAT,0.06020089073962246,,-0.027379390889374744,-0.01620295017751476,-0.00182184255512339,0.06004848013541073,-0.019543350344576483,0.007612307478832443,-0.058185163246044044,-0.016705750814433325,,,-0.024090939104516138,-0.021173484900792905
RELN,-0.0351591623160338,0.013531407545392005,0.01146871249108995,0.10017556211531184,0.03208193553064754,,,,,0.008524964900510579,-0.02272073668559874,-0.06433166182516128,,-0.10598560323577164
IL15,-0.005594705514813231,,0.04260634011485478,-0.0033377259380302075,0.005834645377182055,-0.029312942424946545,0.07046312698114432,0.006909180879968379,-0.025203297633280185,0.020238720824064332,-0.01167149323031696,-0.03752880153075296,0.03932976474524592,0.10999257606164982
UTS2,,,,,,0.004473181004188736,,0.0570972200502216,,,,,,
BSG,0.10534908403742967,0.08771285695247502,-0.016320389428187525,-0.09227507981697196,0.012451405320698525,0.004663680742926363,0.03569802986921586,0.008499762033885352,0.09745734579221534,-0.05621410591645784,-0.055727557370901085,-0.03485484969259993,-0.02346275334699398,0.08162400582577008
ADAMTS3,0.10149100940374449,,-0.05100932982564241,-0.0016993593256653824,0.060778318591748114,-0.06542251030409249,-0.02340117244209281,0.06673816938637621,-0.04628395435837522,0.01062455896378285,0.019351118418805435,-0.04314714400646879,-0.008705630436347367,-0.02521124706904447
CD34,0.0727083784952267,-0.06193806769069226,-0.048052882928084205,-0.0046685201944045435,0.022886375377818093,-0.07056191589459028,0.017990410783119838,0.08562032387993045,0.05941722533994111,0.009230115426128425,-0.03171342351981873,0.02280326354180283,-0.06923092287407095,-0.07347585847915816
PLAT,0.07380220321995187,-0.05863617371912869,-0.02323835718140222,-0.04538792228750309,-0.024630212019699563,-0.06376123879399603,0.0008380911293543589,-0.04983684053124991,-0.027665118955121963,-0.058369877716308964,0.05470590929443078,0.14807417823690433,-0.07491366999272553,-0.07000053301161695
NTF3,,,,,-0.004040688357597134,,,0.008028702536817608,0.049148468871864026,,0.021291516412539176,,,
LTA,,,,-0.015605129632440621,,,,,,,,,-0.0067253415683074455,
CKLF,-0.023945856786047198,-0.013484742895603974,-0.02288786756758646,-0.011331948050623297,0.014057704127245002,-0.10912090018133047,0.06724731031603215,0.046150910236966526,0.022581201070724352,-0.007812392338347295,0.04954996800039601,0.21937261788733972,0.008829476926907817,-0.06954618128185384
CD24,0.011532185630300899,-0.017408945850750084,-0.07057554051496953,0.0732302095584492,-0.03633493262475251,-0.06724837674873234,0.037681440682777324,-0.04201733840518599,0.015755636082197117,0.004167218034199742,0.032282894586534855,-0.021682021213202247,0.04496030725295192,0.08545677420068566
HSP90AA1,0.050958537015293535,-0.1045691564919099,-0.08954017392782894,-0.011747464128489775,-0.005255758700766186,0.13978786078924468,-0.00047749590005141847,0.005699316002139182,-0.0018194010971219416,0.00976057945422593,-0.030245704741122904,-0.006452493292983794,0.020621133373256363,0.047125418010954975
BMP4,-0.00785685834598581,0.03825127301868258,0.06887529644501125,-0.015484227279765082,0.04103585687542676,-0.050229142502844604,-0.03524268845828768,0.01712481074617306,-0.011806909909706223,0.02398417697868595,-0.014565880837402859,,-0.059022784033178934,0.012288120537148024
SCGB3A1,,-0.025640466236131063,0.05849141448627008,,0.03382670764631929,-0.054979521295069736,,-0.0041866917739851635,-0.00885373198445229,,0.13758432310061156,,-0.019787745338987972,-0.014236602258041202
IGFBP4,-0.07599798919695705,-0.02172094498703141,-0.024525579229599054,-0.01014270836311598,0.0209206584856622,0.004820016426244485,0.010564329412705527,0.09194851114382528,-0.031775340642254866,-0.022546483572233038,-0.054476500995331946,0.1057188839996433,-0.088230156454114,-0.11349661290801143
RSPO4,-0.010492044911719312,,0.0320746340939747,-0.01814971577863924,-0.02158961017330926,,,,,,-0.026307229070466103,,-0.011691724853356148,0.05427470377508422
LEFTY2,0.12675958360941392,-0.010172380133064518,-0.0038766643132240263,-0.019731275911256927,-0.023673271601767576,-0.05651025125408233,0.11636455769035087,-0.010528351504765146,-0.009027635707375298,-0.03914836755789114,0.00518596016546654,-0.058107927053103435,-0.002532719912808667,-0.04613437811890141
PF4,,,,,,,,,0.048701233520654294,,,,-0.03242276594015091,-0.04571912098467683
ANGPTL2,-0.005696286717676872,-0.012728222921796848,0.0051836427637658635,0.0053989547971475494,-0.037744709276344206,-0.09563841017883662,-0.03647128407558952,0.009658618600915434,0.013572378021104892,0.03570463453815771,-0.009175803368480638,-0.039560453593572256,-0.06797547545733419,-0.11949034729225215
LRIG2,0.044012088691584315,-0.037511703190622005,-0.008159846564541868,-0.011435948365620044,-0.03185143242328779,0.11309197270206023,-0.04283788374781776,0.001730795941833278,-0.008428888243173446,0.06452805562002557,0.0007249963568777063,-0.014959323328708873,0.01270887340584637,0.02619701939770798
ICOSLG,-0.04109389424036862,0.0034807665901686086,0.023223144919280257,-0.04197599122723896,0.016961960180331255,-0.0223128112566872,-0.009599555940464763,0.10929179483441047,-0.005926492073209557,0.03008013856252155,0.018895039892455542,0.024914486821580373,0.003046655073158123,0.04638686839275434
WIF1,-0.009630979382098934,-0.05617874575437539,-0.06891051363160226,-0.014005705777969182,0.029620667363098423,,,,,,-0.008969837494249433,-0.038188807368249165,,0.061104710689474664
NPPC,0.005328657321376171,-0.05009347408278294,0.010226926552656591,-0.027320681845323005,0.0006653150397089605,-0.051530888758672025,-0.023401127498739835,-0.017895905893534157,0.060889895552298005,-0.046576535702012284,-0.011281453288043985,-0.010496037400201389,,-0.05843132933885704
LYZ,-0.08366020345205184,0.09817568135793757,0.08794728699732068,-0.013458049575109219,-0.022163006685325247,-0.02615921669856951,0.03718080942037132,-0.026274587825728078,-0.04340318093833365,-0.02769984322564953,-0.03658571875124075,-0.07643304749237799,0.008275484348878311,0.03771961189110652
EREG,,-0.05035127463417319,0.04756213539191328,,,,,0.03505246031917252,0.08755944857844547,,0.026063677104341113,,0.08468287313564422,0.03834317829810998
SPTAN1,-0.016920321569162077,0.0007742090811935694,-0.05273118524932933,0.007234395383584161,-0.006554020723518985,-0.02224630190098552,0.03334276611228761,0.027574575882532076,-0.0020517756818214444,0.019211631498760574,-0.017015300608047616,0.08776039209768252,-0.04862084895626591,-0.26647909313557444
PTH2,,,,,,,,,,,-0.02334353922287781,,,
LIPC,0.030904110998459685,,-0.03643398715169618,0.03173334660746197,,-0.04951936123070934,-0.018174298617867114,,,-0.03913954961437211,,,-0.04099464809143664,-0.06439671080109964
COL8A1,-0.016270609740275763,-0.04663792268566928,-0.012406637623096338,0.0029550166246348135,-0.029500831990265174,-0.05052820649158966,0.05140130639148367,-0.03199188840463653,0.023402749188328204,-0.03581681120927492,-0.02834423687129102,-0.08094001749195753,-0.052463907090562055,-0.0012202862398165135
GSTM2,-0.03891993301730976,0.0032905326838244867,-0.02192313754224548,-0.015093228740013698,0.026843314358833012,0.003992427697213116,0.06357592877104165,-0.056046309103122784,-0.013858700567772891,0.01386576529660635,0.02496485498866338,-0.03118589805327632,0.05653142295475421,-0.03383380260451709
IL4,,,,,,-0.047335783302634035,,,,,,,,
SPX,0.011171644379385946,,-0.03773993489203354,0.028968726025191772,0.012282717403854046,,0.008789767138682568,0.006584599391291955,-0.00712096522583391,0.004871377505570941,-0.01759618317897732,0.02199203931734855,0.039025930627121265,-0.10796478808094429
MFGE8,-0.016452295472112247,-0.04019947831155162,-0.06581293767066894,-0.007214545201562511,-0.011184453599245893,-0.08550632092272548,0.03382446858007665,-0.04419622525630728,0.03063044777658919,-0.03488960864016425,-0.08894699643861295,-0.06499492395433343,-0.03943810832800707,0.06472714591432929
TGFA,0.002879237941764577,0.05025280197116205,-0.07086873683103992,-0.03994101073787283,-0.0022572133459718992,0.07147538732033411,-0.04560181649520294,0.0029076889155701608,0.1044712459629368,0.046794816114022204,0.0017186620425406664,0.02090294386700685,0.04888520310529193,0.04710450153620341
SLIT2,0.007971556992375674,-0.01074355750156571,-0.02821574737473097,-0.0133326259400433,-0.0674843553870855,-0.04433852359726896,-0.02646460566787666,0.03169163939024977,-0.005836420854788981,0.014395497525876733,0.0392685049787454,-0.06921821656347621,0.0008608499068665105,0.13414537543449387
PLTP,0.047427243901912226,0.00158708682338335,0.037948494232772384,0.009817675728892071,-0.009954023901391084,-0.08724808094843806,-0.04285208935377465,0.052385988097636414,0.05252451643625943,-0.040083872361024016,-0.055182050591148245,0.028907242703859196,-0.03396481185409045,-0.028953337986482395
APOD,0.00834381920290484,0.006770994453786717,-0.13840446385447228,0.01910081792650252,0.01921734787833347,0.02017836989582804,-0.0007516630037246406,-0.01982252174830204,0.03493361215321561,0.06439765750828125,-0.020478739182009993,-0.06261028970308156,-0.09686845923924857,-0.25415276620831256
B2M,-0.13441268442043866,0.022306915476583523,0.07313941640472521,0.07874488499275051,0.0244693512243508,-0.13863700712417062,-0.03727530212856932,0.08107100160710021,0.04262073452144014,-0.03885044916402387,-0.07087299791834471,-0.08930751577954085,-0.05817194885968477,-0.1145986651428333
OMG,0.08095666962402513,0.01396373258752399,-0.09267134753497541,0.04139028940997713,0.05211632322086225,-0.09943985246599381,-0.04703795673056005,0.0006054649174877266,0.0378417114351359,0.08284444770388141,-0.04237572835025575,-0.02616674795773404,-0.016287555422775813,-0.24639053187483523
CXCL3,-0.05154777081128658,0.008880564852006693,0.01855841763912522,-0.022175156348158254,-0.023096319345149885,-0.029561483095888914,,0.08676595070598749,0.03993805483577464,-0.03721531796004501,-0.03755440514630498,0.06742533939990956,-0.06757096726992287,0.2757648982049383
CXCL10,0.02321241150013903,,0.012224486046267299,0.02892960649521959,-0.017690263145252596,-0.023057945614036766,0.011478939704090335,0.07960560676896614,0.014973406670536593,0.0506716978233545,-0.014599192450631718,,-0.030708575320188176,-0.011999722587772356
RSPO3,,-0.03735461946574839,0.027665192075423877,0.034720772101989844,-0.041137266022349094,,,0.055874794662413164,0.09087359362366608,,0.06561725242362923,0.03503332746301113,-0.005384170664826246,-0.09021094371338693
CORT,-0.0446319439314237,-0.03839233357775982,-0.035483179969534026,-0.023212410232195436,0.05921359776128475,,,0.022461677573355116,0.00912146116832047,,0.026149206185895668,-0.01410776453675794,,
NCAN,0.08992725733674176,-0.05503496014737095,-0.10573400707389803,-0.028493947586525705,-0.01153881808560668,-0.07574636995451978,0.03672771075201216,-0.023140769516131802,0.017725132047170564,0.005514693747357258,-0.04728258516865572,-0.07138292034808322,0.06297787617637524,-0.3093018490794732
PRG4,-0.009450872343103532,0.024981620048435686,-0.0260865879122109,0.026289838251373602,,,,0.06423209715047999,0.07056100835634746,,-0.018623525865864035,,-0.028637013806842894,0.02799028913212127
ZG16B,,,,-0.012399692102955457,,,0.00964525535785025,,,,,,-0.013614111782528623,-0.06158580585714299
TGM2,-0.08516417063776487,-0.040162314077631454,0.0330835516341823,-0.04612234055570108,0.0011012495166498725,-0.004181389707836363,-0.01999386527199867,0.0707785745772642,0.03891949551129183,-0.004224190489209452,-0.00039352307442006165,-0.03188717573378256,-0.039908858430867965,0.021339416809440123
VEGFC,-0.043705665352482964,-0.027938686805025394,-0.020645729758556542,0.10917270539166739,0.005345881822297089,0.0325266633904981,-0.028160773562533093,0.030644458952903707,0.021024503277933784,-0.011534508527080302,0.0341655801137447,,0.021834035692380124,0.07826058768864835
WNT6,-0.0069588544798383075,-0.026062527780602234,-0.03594480666858804,0.026040080442739227,,0.022119544120273397,-0.020661107720121502,0.009241829082587553,-0.0026858705703793166,,-0.013206284799710087,,0.03773847916097646,0.08357262817852357
NRG4,0.05969335151539596,0.011555904284464322,0.02366595383897714,0.022788048776322768,0.026508204070674234,,,,,-0.04355102423647643,0.019629011995146294,,0.013247501814580608,0.0035780998998505985
PMCH,,,,-0.003101880161853906,,,,0.09898925058006612,0.04034222103764806,,-0.02000149986032189,,0.022379919025301925,-0.04858200501192591
COL9A1,0.001050446248558949,-0.05114141495652314,-0.028921100594010513,0.00013412543839318126,-0.04573356178390199,-0.0006468830119449063,-0.04055262965421537,0.04642941007221526,0.029597801026924185,0.012611680104380081,0.07250586033598543,,0.030024398921065575,-0.03674645912853483
GDF11,-0.005714829624905527,0.0006157155397620785,-0.018472784098059983,-0.0338055822430658,-0.0606895419128273,-0.018501533107297047,0.02453755819526197,0.0719600648429397,0.02265487041489196,0.005120874726571035,-0.039672181552962774,0.04882594924552182,0.020240356450735318,-0.006067727428050463
RAET1E,,,,,,,,,,,,,0.04438699516631973,
IL24,,,,,,,,0.027383679953728115,0.07733958342402568,,,,,0.17893993962726834
SORBS1,0.024739227119649144,0.0010450000705747148,-0.08377493060163653,0.02622457613097243,-0.03018722122715774,-0.03899291697778703,0.009212400013101002,-0.01833358975805872,-0.01589900100085846,-0.02235677285987935,0.005587418480415578,-0.020753672005829404,0.027595369038423825,-0.14966423481244986
DLL1,-0.04540308157577962,0.03235852415399227,-0.06442195411638216,0.04783487738490751,-0.015815929638322155,-0.011852045612868622,0.024006999814299095,0.013501039460656037,0.06778946939385684,0.02137317234382217,0.03347805050720464,-0.045201135921670146,-0.009590580487260737,0.050582120929005034
TLN1,0.030889360784074345,0.028895743271340108,0.023541574987055922,-0.015421257722019374,-0.0545828934018477,-0.010754852986363448,-0.07405505455865836,0.00550625931002873,0.011541484777059373,-0.04655328256736835,-0.07933380881503214,-0.0021064035719760583,-0.010799284135153003,0.06943389408289094
COL2A1,0.019013756991213545,,-0.007454406816720175,,,,,0.08799826609093869,0.08137345254225745,,-0.005766207738622008,,-0.033627701046034485,-0.014357310870002837
SHH,,,0.05411038085342631,0.001851316968006607,-0.024788726448109276,0.07813729917979564,,-0.01854297653462672,-0.05050599201455196,0.05618756520535217,0.04578279862016446,,0.048034324359483176,0.05453464809173151
PON2,0.09279641368362118,-0.030609433308885787,-0.10827032988726519,0.018419100812947155,-0.004232247003165576,-0.1420210200971794,0.011000129873877848,-0.0008895248101237225,0.01464153273755971,-0.0727370689739499,-0.06069518312456673,0.0030673500723617988,0.015195182958735188,-0.09462559859737896
ICAM5,-0.03688957605612317,0.02669121674188407,-0.030353299418367723,0.019673730841624736,0.027609538475047175,,,0.014799423083503318,-0.009703163045325919,,0.017233317052189313,0.06561512160543814,-0.049826297278811396,-0.026175184429828083
HPX,-0.06733166152469428,0.10204565909480239,-0.022607389410587878,0.08195791467997676,-0.02158961113026952,-0.03632694808604059,-0.035605068177470646,0.06427912250429099,-0.04820447738742037,-0.07243135318165525,0.08560060237052738,,0.09949266001007828,0.11379500952575117
SFRP2,0.13289626526581597,,,-0.020280487067031557,-0.006515570299880717,0.14202777451012605,-0.04050538577907741,0.05211363392739053,-0.04636582287659706,0.0009407695695144867,-0.016313590937123586,0.009834438774946407,0.006479745053546131,-0.102198232281207
CFC1,,,,0.05527427250682822,,,,,,,,,,-0.07843856978140867
CD70,,,,-0.029109032382706304,,,,0.030820088489242017,0.056925805582263116,,-0.004668898296682202,,-0.03525307529105149,0.14030379257569722
HP,0.06311804927585642,-0.043512001294749504,-0.02391269531573471,0.02332221858043817,0.0062555859231759655,-0.04186738842336468,0.08464026845910039,0.15296589470246483,-0.005215297240072659,-0.010999563829102731,-0.00690078260115587,,-0.022776390381738114,0.06605061540623611
CXCL2,-0.029110626856381522,-0.010231337568455923,0.08132333003091548,-0.043743927191837305,-0.0008327347039407614,-0.05003543103627985,,0.052509917794972764,0.04409196155259038,-0.015268527941407551,0.016985323868535115,-0.07078270791236144,0.05376334593771101,0.12790945111108526
NPPB,,0.03689299240830238,,-0.013664486972127769,,,,0.0006700397910830258,0.1035320138373726,,0.01939322778211672,,0.048171258382474984,
CCK,0.0207381960844916,-0.02378337242619921,-0.06882689190215571,0.033059598935836314,0.05580395907496176,,-0.02704027246470926,-0.013506804252943374,-0.07224327436774121,-0.01084764331153876,-0.06454957307464224,-0.04636485446625424,0.02637175042780508,-0.27707744475220675
SEMA6A,0.06502541730952033,-0.06041493515110375,-0.042679728144934606,-0.015782154334025657,0.02893057754378992,-0.059514735805479675,-0.029610566827727468,0.0036194535981450716,0.06955861604772727,-0.016068111956474982,-0.0190012989283278,0.013797648926831801,0.042473027817601566,0.08270621637047533
IRAK4,-0.004351665951587677,0.02148240381418256,-0.006873574480167864,-0.03522959113347013,-0.023975512255508293,0.06343168414258281,0.028222464416510024,0.07557862961357087,0.07653009498297728,-0.041089933938261075,0.01990420773295141,-0.09163803133128083,-0.0077178828454987905,0.046943139763854856
GSTP1,-0.029600030685534216,-0.05653356986853628,0.017568419895551902,0.0010142588634574582,0.0026523296633127217,0.03983990517859571,-0.015337773353951966,0.007397644598834019,0.012434299855881044,0.03898596186360954,0.05949095074557143,0.05462912233301683,0.021352875392446215,0.017851182131894096
VCAM1,-0.05912335410977415,-0.051377796812628586,0.01665272453178628,0.0934140191691381,-0.04625824097655427,-0.04297999965295572,0.07251206392458676,-0.03410840129472653,0.07269136976865412,-0.009827035279038445,-0.05360096640795434,0.05429778298474212,0.013635617593475608,0.10539597655150054
NXPH3,-0.011420875865147838,-0.031061233066462458,0.061618003643886796,-0.0025309288860501334,0.012362051683512591,-0.07934027508253835,0.06666405173172846,0.0211969826548726,0.033382555384710896,-0.045796134536800474,0.040740411182837284,0.01575618454312553,0.03625849652873785,-0.029435037934336303
MTMR4,-0.010078315689508996,0.012741598781562715,0.0055681509466169316,-0.031774263736900614,0.04238311581223229,0.00025919006161789375,-0.012128951538721493,0.004906950047812109,0.0868018174835941,0.02171630138869301,0.0029265235321575362,0.07129860381575512,0.025147462650554515,-0.005279498347951834
LAMC2,-0.0377229885811601,,,-0.01720206463055317,,,,0.06830940921782093,-0.03170740025295107,-0.0239052617300649,-0.019414575404677867,,0.033590968825517674,-0.02590830122018284
IL10,-0.05984883685696908,-0.010504713762921107,0.1043705271051439,0.018051755119977322,,0.027357674724649804,-0.03738428852827184,0.017927845111668055,0.033059943150941046,0.0463949481034521,-0.03186227999659351,,-0.0038268017942069015,0.020514506515651752
SEMA4D,-0.012474191716165216,-0.04127403665843769,-0.019173984672168385,0.05880227579568728,-0.04293531686674526,-0.08939971309655952,-0.023047786435914284,0.030429706955204527,0.0015914133338070658,0.03228935310264287,-0.05861016616004459,0.014605878413350157,-0.03376531592606214,-0.06283759378935885
