,MGH258,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
NXPH3,-0.05216952508314985,-0.03809943626725317,0.07103122723594439,-0.040065607657153,0.13364735122880936,0.03896361467649646,0.027611113401920667,0.046642096133465774,-0.029525275346234267,-0.026449399355718963,0.09333999798835721,0.029936091943687706,0.0874876239946419,0.1295702120435174,-0.009748790320043839
MTMR4,0.026090804342165687,0.023282751763761978,0.11641746639203802,-0.042737239095978874,-0.0037966638405061734,0.04182297140370093,0.0014169050940463894,0.04750321449558748,-0.02706453255464008,0.003347581698461322,0.03716916345134184,0.045619675456064386,0.030761204653731666,0.01128423229736812,-0.08222752857064562
LAMC2,,,,-0.01779460330746302,0.023957397307784768,,0.007857086014852672,,,,-0.024324941272580915,-0.019240572147808804,-0.015771348431845234,0.061255719476637265,
IL10,-0.02241773076211905,-0.02177748128082835,-0.0286319923014279,0.022172104415701957,,-0.02233416052321071,0.020991931492507793,,0.08265393622502414,-0.018258400720013362,0.16730798274556952,-0.018559379600291935,-0.02900752160583531,-0.024859600465124018,
SEMA4D,-0.00025940602409751484,0.037490461000937614,0.09993967241244692,-0.007785615657241552,0.0026526764086140186,-0.009683142347299924,-0.005307185875928161,0.043964066776028134,0.049518709504299305,0.0934611829499464,0.07002149991499426,-0.0647443305606626,0.051165190209558446,0.02893371296952433,0.034137104709709244
TRH,0.0036679318980973115,,-0.02119065365274492,-0.002630077367945877,0.11315895752279322,0.0392983984411577,-0.0068616785275789184,,0.07225959166651548,-0.020847542954808694,0.05325760017011734,-0.017536466035234892,0.04882628175731604,-0.01732582345244014,
SEMA6D,0.007358277955713861,-0.033113063662476,0.0962871551721047,-0.036711597472483294,0.03076138696604376,0.08149202117291052,-0.008814642808064155,-0.009170112012766936,-0.06376392631006046,-0.00626670286171002,0.009156441353344284,-0.0033971266691257096,0.07321461939579998,0.07623918889848037,-0.03193993407750929
CEL,,,-0.023254195583703247,,,,,,,,0.06764374649492168,0.07031323871485476,-0.01968664903109392,-0.04958018561119062,
PDCD1LG2,-0.02644561065946165,0.012443796484585773,0.008257980712898258,0.00739090071584087,-0.012721404463614016,0.01550174680054962,-0.010585257559821242,0.030624911706860016,0.03348070221308213,0.036880981850764716,-0.012921970175277757,-0.01370065533573097,0.008167903167131991,0.0036949831183233765,
SPINT1,0.01284600810218126,0.022788030261344634,-0.0279207503823854,-0.007229091019668492,-0.016454364062537686,0.0038134605744891675,-0.026259058867511755,-0.028944961704556415,-0.03490116303715283,0.07680781023021083,0.05290290915806482,0.01551983965462367,0.04681255455701968,0.020452347322383668,
CTHRC1,-0.06708166484554832,-0.008143935986810198,-0.024897449368834156,0.07600959268785212,0.03694749250550943,0.09564018325390065,-0.0006329434070254228,0.05459002845037707,0.050427036642090216,0.036294349910399336,0.004156745186292459,0.0186253423982965,-0.04017081857473473,-0.08731079012179888,0.04318822809950954
PODXL,0.01676036073699288,0.07272250591885236,0.13634684175078174,0.0211490255529899,0.06119815216706324,0.10424878219089495,-0.05345466646233444,-0.021788215998278807,0.06566439041207887,-0.004409438658661263,-0.03467129752039515,0.0633287221982584,-0.027928356601468713,-0.009313188736806281,-0.015436822813347238
JAM3,-0.0054271652657222735,0.006179391444011567,0.027639579993277423,0.03050507664903194,0.03250519265299665,0.10266019089658042,0.02762308940647697,-0.005597032666327061,0.0570740766240399,0.03754764470957107,-0.024911194181718936,-0.06478631323775408,-0.043640122924521595,-0.08366481660613005,0.027142853829801774
TGFB2,0.06667074714307254,0.010688235669516528,-0.004537978085875848,0.0384992257324704,0.01909624770649902,0.09822104586892368,0.03698739479819655,0.026257584612618477,0.0852399847482287,0.09084455054802083,0.018209292453859386,-0.023712840319440837,0.024861245243341535,0.0011408487323912512,-0.031197832239405077
COL18A1,0.03336516696505167,-0.05141059453587315,0.06204713127732758,-0.04288807023794185,0.09294265137760226,0.10181365604273934,0.017078854458782204,-0.02503720266939705,0.04903808829307324,-0.04131215170917832,-0.040024613148230644,0.12379276305982714,0.022154652475699397,-0.11413577923564538,0.0024554848625293556
NODAL,-0.031351435606787235,0.05020646950708561,,-0.022151035960178492,-0.035599966232599096,0.03726920949645322,,,,-0.015029029787151968,0.06749951426017593,0.14712000582654416,-0.018035719804809246,-0.023711964996168063,
INHBB,-0.03742429220143327,0.011077752787502441,-0.012038813072669798,0.014560273410543141,0.0755566672746484,0.08161162023421745,0.010595687501541287,-0.013488467036417637,-0.019644838451236834,0.06110233391198017,-0.0010270609813494587,0.045724150804656055,-0.0004134843311676853,0.09813778673020512,0.056841360068630574
LCN1,,,,,,-0.005605170442444057,,,,,-0.02160667101613526,,,-0.0175208157000882,
ARF4,-0.06253799447486551,-0.044351888501278795,-0.13612340851131066,-0.01829585472945616,-0.005023973067032049,0.01917492025909945,-0.025231997450519184,0.06170838669883116,0.02082743005527771,0.016931602654764823,0.0971543705355483,-0.020625097268869998,-0.0441508252208569,-0.09154278960655793,-0.057927982080814816
CXCL14,0.04537787408259271,-0.007068085560485842,0.022356823932232383,-0.011094187909666124,-0.048809850377536074,-0.011894411496814401,-0.05405188285434669,0.008442062294680022,0.00014883768762243092,0.016544081248908053,-0.04904503328043105,-0.004779049437043663,0.00013985265538959946,-0.01429518897120626,0.06956647308724012
LIF,-0.026766516930829456,-0.018531536786338426,-0.04047274590741014,0.00016901484940368573,-0.016049075441390528,0.09999103404266874,-0.020345881853914016,0.0076278016606638605,-0.03139731000993782,0.016546407468272836,-0.0912055241343794,0.018692744807325728,-0.03363267145877909,-0.0632617658018046,
IL17B,,,-0.02119065365274492,,,0.003374066700186323,,,,,0.14826769626966194,,-0.02243811135277159,-0.029595109271017064,
MMP1,,,-0.03722474273458283,,,,,,,,-0.0356132139528461,,0.07676648368445942,-0.07463939125685284,
MATN1,,,-0.03385201072970027,,-0.015493629406260595,-0.023789384386435984,-0.01602195049622851,,,0.06701298875996689,-0.016414334671775863,-0.01946276855631309,0.04027078275102835,0.0989414575275996,
ADAM28,-0.03870917996460516,0.040011913052673376,0.021170779894015248,0.00094740546659737,0.026955097570339173,0.034277409082527424,0.02059014851383723,0.013779173095573489,0.042802328217950845,0.016535269380470976,0.022965238804513104,-0.04351147875206685,-0.02404697902412365,-0.015457519667734567,-0.0075677705756627784
TCN2,0.010318563383110055,0.05786382807879308,-0.059979837236558094,-0.041028165700097305,-0.017682560212136215,0.05120045084387046,0.0011093141615645607,-0.015604476101187611,0.08403602024191549,-0.018165068671721032,-0.01505652089937766,0.045623554901932595,0.011679125832816696,-0.022405798781058184,-0.035529299708655156
THPO,,,,0.012864234658482663,-0.02203261658015599,0.007232372197962261,0.036379640779758825,0.030127640733646554,-0.014285646748365716,0.0042576733939036805,,,0.017748978916902962,-0.0044882035537487965,
CUBN,0.02326622640109363,-0.035273765226641524,-0.033237878440202845,0.052032961890899176,-0.027562719083500234,0.056958911079720405,0.013166795699136482,-0.041709887118848474,-0.02396663120831791,0.0026038720960055786,0.025144835112381227,0.032669866426615526,0.012363736018819996,0.08129479981268475,
TIMP3,0.038541207316303526,0.029418775249991844,-0.012842349749604513,0.03465586445858975,0.013611545997533843,0.08456609594783558,0.024110791153747726,0.017500730448157992,-0.019227758651874986,0.01154089911068989,0.05247410522947287,0.05773345677537575,0.006921504805320901,-0.11992742698098117,-0.09163956716224632
PIGF,-0.07183587049740084,0.03094602045199912,0.06881713772085805,0.010575175523541362,0.040628369627596236,0.014239566176046322,-0.014826710197508561,-0.027427617536964117,0.007435221056664412,0.006000198997761278,0.11984408954648318,0.07413681660113747,-0.012188956300442678,0.09567882259781456,0.050410459317709704
CRH,,-0.018378572966316273,,-0.022278342456835788,-0.013056609929738972,-0.03489193091793345,0.0090687521671572,-0.039533265770958496,0.012211920613853034,-0.02271510287217907,0.02673210636004342,-0.03280425238011348,0.033340843770295316,-0.025981127240872398,0.0013983466613154438
BDNF,,-0.016440715628726968,0.009807503937078098,-0.008784340126011503,-0.034018993786837155,-0.062733520812771,0.008148632571495286,-0.01062349717092756,-0.03093574723549639,0.03699418749971791,0.032843978876171825,-0.02823836396330098,-0.0670465280537772,-0.0636523472926032,0.06487238939350204
CCL5,0.0163599950557319,0.005780788799024566,,0.033877715877512836,-0.01907249364147846,0.0538186037045281,0.019341347644424804,-0.04423338244944079,0.06252465436969176,-0.02253038867861087,0.009591421739369886,-0.01069735428107333,-0.02305454241676949,-0.05957903502806262,
GAD1,-0.047942501024865754,-0.013410606541947699,0.029184557280303017,0.04640460194331687,-0.0476300290744839,-0.05684416117026164,0.06313294662619053,-0.010488803128014213,-0.03036581241365731,-0.04824574870142113,0.11854783791029447,0.03874964605794728,0.022132362447945215,0.058689936183833696,0.004680529051113581
COL14A1,0.01408984234143083,-0.022934139829261208,0.06376458521322324,-0.026239387955850065,0.052011785058329985,0.008536532153505076,0.033607419738343705,-0.028620617270442208,-0.013799667725508823,0.007479991088291399,-0.011471503408617642,0.058035355170599184,0.009411530298746529,-0.02082263476563192,
HLA-A,0.006559408175043047,0.0025034180390056376,-0.0794856722794314,-0.017125297906142242,-0.055848336515892986,0.13321946589353606,-1.1015690519922363e-05,0.020769749374261175,0.06426661403356008,0.07321803465652285,-0.11647291842144314,0.06595403807182265,-0.08418527482636355,-0.024521323824834317,-0.04425339288328426
CD5L,0.03774483110307179,0.003532282335727101,,,,,,,0.11623526995874794,,,,,,
FGF18,,,-0.021190629988895697,-0.017699976479387015,-0.018115187633442754,,0.015761175987732794,,,,0.12531340548948894,,-0.028077929574693093,-0.017325824842477362,
ADM,0.026843267332453933,0.023673126227576603,-0.15103179034832387,0.02351632415002333,0.031532346554716505,0.022601530519987412,-0.06360535047310172,-0.02688173442784018,0.047966266661679934,0.11968712810898627,-0.11451742438249213,0.029553435212211477,-0.03741816927269071,-0.013116608421260743,0.0030260584146814627
CCL15,,,,,,,,0.02609721841167054,,,,,,-0.01502668654082057,
GNAI2,0.01368607478044701,0.01768093698387566,0.021288594501026794,-0.008474681530453611,-0.006678384644750882,0.13102411262415253,-0.018360940778878142,-0.024517987011401222,0.00678254467089011,0.03924167805352373,0.08287589496979786,-0.07201909169473462,-0.036453883705856456,-0.03238862265032026,0.03257647188895096
HDC,,,,,,0.03965497487883026,,-0.02659972729178464,,,,,,0.10974295601026852,
COL11A1,-0.005624825363694948,0.10583346721576409,0.010275587336829645,-0.008314966245396991,0.0692290871329164,0.006194194605728733,-0.0327892731955869,0.0022518448580878185,0.014322511942525755,0.041051347466844156,-0.040237339283326914,-0.006472736469474474,0.023209555171748535,0.004965091321554615,0.033091127308465515
NUCB2,-0.026336249310283097,-0.026196039345547296,-0.04596937605304794,0.022271923566946104,0.045154251981474824,0.041603732645953045,0.005938497661016298,-0.012287556788965887,-0.05765117368394462,0.023923145319878072,-0.0833802383690976,0.053436419232169144,-0.006531651631615926,0.014699292243280567,-0.010391732956459614
CXCL1,,-0.019715813587617086,0.0043114524898141245,0.02511075213929292,,0.007739056989521788,0.012852242303775891,-0.01988375205796156,0.08146679288949521,-0.022530392498447113,-0.07512718777141604,-0.029255383239216913,-0.0197573889075074,-0.0378014266927078,-0.0375087888819695
VCAN,-0.02745862282255706,-0.005301687615062635,0.07733719018671213,-0.03858309019247942,0.10196696416202727,0.0866327080625739,0.061058283250578486,0.009384045832654373,-0.005168865391736483,0.02225579113358102,0.09321095731844241,0.01946761194041765,-0.06389651794033994,-0.0814631797874794,0.026095915161335703
MMP7,,,,0.04326552476742465,-0.016049070936494596,-0.016562150388789287,-0.015823223133939423,-0.0008356501023007682,-0.019141386398701003,0.0007367228807983378,-0.051252086935759146,,0.010302538903079205,-0.10808496748849242,
PTPN6,-0.021887150879926168,0.026212262690146943,-0.0005100871647637753,0.029770270307634218,0.08746296561131738,0.06503669539911171,-0.015461501608397162,0.006383136449402227,0.03858538074062341,-0.000380889581183778,0.011377942454814697,0.05550140043635783,-0.0014124820737674592,0.030128433834087105,0.036374089806752274
PTGS2,0.05096505614550321,-0.0175953294107299,-0.10911965603190704,-0.024798938178879182,-0.01702241641697771,-0.05784012749900212,0.01734927596767714,0.019769737105825122,-0.008562115412288551,-0.01989728152355454,-0.0593751388592858,0.01697685290994829,0.014080998884916698,-0.018042109454708445,0.031129549025189017
XCL1,0.004456341848104772,,,0.07332311378630386,,,-0.025989051948296354,,-0.025108052627911697,,,,,,
CD58,-0.000831492417464107,0.06540221985624996,0.05340175120771641,0.0083462606158506,0.03303995884721096,0.0705085282027409,0.016895901555811287,-0.003921034592837708,0.06245053751141695,0.0050476118938308084,0.06694596560325958,-0.02972794286314008,0.01160021566078423,-0.02316528403531493,0.03880649761945909
TNFSF14,-0.000884878622345087,0.0438331762824141,0.03417219525455441,-0.021414250301291057,,0.06831209373218103,-0.027240940832581696,-0.01942119360006443,0.058267616990435075,,-0.03677062020564349,-0.012026211857814146,-0.0234614509715263,-0.03604118191955189,-0.04073054587778074
CNTN4,,-0.016096606641557144,-0.02436092563734412,0.015865957535326863,0.01762829942360507,-0.03334135233555875,0.051770942677400594,-0.017771130742058296,-0.029524506346509927,-0.01945168740746896,0.05686813347806646,-0.02442426908769132,0.09848437630828265,-0.02556884162526446,-0.05685932110124395
NTF4,,,,-0.024360789583019283,,,,,,,,,,,
INSL3,,,,-0.017699973007639938,,,-0.018245840491680355,,,,0.07327773459517777,,-0.00792044252394558,-0.020574942313187038,
BTLA,,,,-0.028095236263831314,,,,-0.024801528481440932,,,,,,0.021364369882780582,
MFNG,-0.029840407466273484,0.03986517186584609,-0.05225052363460631,-0.018033666720279912,-0.03591933433819607,0.017952549217382582,-0.0653421029690275,0.002827649690234832,0.006622351387933617,0.013879667333967723,0.050749875570100925,0.020797005040555035,-0.05720522168862305,0.010271192396281327,0.040278354529409414
ICAM1,0.07740779752315856,0.05130751516435701,-0.10167131621427973,0.027855389489150794,0.04608093231102122,0.055453016598619585,-0.05806007037988667,0.02502049029353413,0.002982047482831784,0.06102149755572783,-0.048778767834742304,-0.005544848098249131,-0.02667074861212043,0.011924608116408837,-0.026306818559510017
PROS1,-0.014013200263094104,0.04330254505523388,-0.020801685989712698,-0.04364836576751303,0.02244505601273458,0.07979817974502737,-0.013471454181636814,-0.03145560058826465,0.0008368441267686912,0.013441452682114769,-0.08815144340655795,0.08317584745882158,0.014370097469312369,-0.03569262066933358,-0.029772366633401715
CLCF1,-0.04343459014478119,0.010610319914420926,0.004192383536737504,0.0587803535156539,-0.01491921410234563,0.05078820336986553,-0.018276412230480172,0.04249489914989534,0.04281655533762308,0.032043269514811006,0.03625748989186519,0.06725332837760463,-0.05265471733518901,-0.05158712017081232,
PSAP,0.025604198337138267,0.01594109744159359,-0.08163148002507133,-0.024018238432175244,-0.0895386631246769,-0.047796787727961115,0.04818436547241114,0.013704594688222785,0.04067480891691081,-0.028292272488098354,-0.10843397758010594,0.015059063241083236,-0.01375806260959378,-0.08762669282364202,0.01779123898682565
EFEMP1,0.003697950796904487,0.016107451310875393,-0.06133189139235291,-0.027063777882565653,0.014466738075537127,0.06953445805939457,0.05469851062029242,-0.012885741299716908,0.11160997087418648,0.04382236257464983,-0.07025410580510091,-0.01322036864082015,-0.004302705605770576,-0.16509005476110847,0.039360457449464245
C1QTNF1,-0.03746764558604407,-0.0054168883657739015,-0.05427160098200459,-0.03542592384166799,0.010753853290059307,0.09342477713516308,0.06256672631156077,0.005815076459690495,-0.01725307902424849,0.0752904496888381,-0.11376581240090654,0.010101441871171115,-0.10797962849444691,-0.01960255112335263,0.11011867739199452
ALB,0.004523401014724598,0.022564716480672868,,0.11147037728406109,0.03193018553147756,0.028161893373505647,0.03708741090683514,-0.022058374031433427,0.03764848202379541,-0.026737055639681845,-0.03132954357193443,0.048493650702907946,-0.039273883081788245,0.05016625922879518,-0.04848904803846286
CCL13,,,,,,,,,,,,,0.003124736701277046,,
EFNA3,-0.0522136230157024,-0.03638879871445081,-0.01046583295083019,0.010217132859039364,-0.01462246315008788,-0.07526295001940916,0.0038805587111979106,0.004982385318675958,-0.04098108764350978,0.009512329640912831,0.03997845014071897,-0.01528203158771822,0.08123002502379381,0.12381404978309843,-0.004043735184623227
DRAXIN,-0.03903472399746175,-0.056448407006811155,0.03724339118245125,0.016622843955908337,0.047182836280334074,0.06547864280363515,-0.01258462840616217,-0.017711791902306685,-0.0262041923002474,0.0498614521231117,-0.1048087257788194,0.010386811380810284,0.01617950330664348,-0.007225047887284384,0.13073961967608067
RAET1L,,,,,,,,-0.021213856865240705,,,0.14938180655821065,,-0.002925597718660308,,
NPTX2,-0.011014126197854083,0.013281070385894824,0.035346186650050376,0.03325142141255454,-0.03391726280422007,-0.08512384047657671,0.06925056584910508,-0.05062768570675885,-0.004074910256467178,0.08112217391606463,0.02866090858313509,-0.04312882333967667,0.002805758656938186,-0.0552229156091954,0.036311865377940934
FGF11,-0.0440985906615649,0.008203442412760175,-0.055431625577448115,-0.017474891191440096,0.005835231166393485,0.04963766682395268,-0.02594363894433373,0.012416412494195787,-0.05113503545733847,0.09613379108969299,-0.05331795416103977,6.44817582119814e-05,-0.047551379152852215,0.0581698210659436,0.19279493486499488
CD59,-0.0018524220247017988,0.045572093944743125,-0.03632788243408153,-0.011192819105127545,-0.02658120912038693,-0.07083257077834994,0.004868837854368088,-0.045135374813213495,0.0007173804211561081,-0.046406590104482066,-0.03005655602045513,-0.013815228131318993,-0.0025246511856234855,-0.09821215328529369,0.11641451931006559
COL9A2,0.02135442855462043,0.03452844013319629,0.09670490419931106,-0.04114794716448143,0.11390146677184765,0.044358656437376104,0.044657530018157324,0.02290723616377304,0.04060604075888816,-0.01480717235820473,0.11998162930696181,0.034406204336230144,-0.008071418711692717,0.08595153269429726,0.04481497496713388
DLL3,0.0014821680607508458,-0.03535706514741932,0.052830537538631615,-0.01501283388257598,0.011661187200002103,0.02831901429278969,0.04486219512083552,0.05425977993956087,0.010319228429376333,0.008656671293899907,0.14965630785970102,0.014380755389863258,0.0580406755534207,0.18458359035736224,0.059980863738249984
FGF5,,,,,,-0.02212179299566527,,,-0.018409275054829758,,,,,-0.043854887594457374,
LIN7C,0.0382785697189565,-0.024456576094377954,0.03967387940571918,0.01881669387594579,-0.004386542919847678,0.050645100872899015,-0.0374408543156294,0.06325556023055826,0.0011742256380790567,0.006935831137204683,0.09529471642883253,0.027346391005823947,0.05532114942970636,0.07653559353030155,0.09632441283360502
GDF7,0.003297878968932113,-0.017272804342033727,,0.024000860466988325,0.04402732324850205,0.05197648286931346,0.03059898843765538,-0.019421192845356813,-0.03383911092862502,,0.1360385960580767,0.06588137008173728,-0.0190727883643689,-0.029349171057495155,
PSPN,0.02929756174800074,0.07644484108775544,-0.004505334950704318,0.04067465105898097,-0.006172154843846638,0.037870810758801596,0.015762551682466843,-0.02383758180815546,0.012517619670148616,0.04567582759599628,0.017368434887657356,0.010363942551017677,0.04280174643592016,0.007756911941224716,-0.06633510173263384
ANGPT1,0.031873428405194866,-0.03343630174726814,0.017415387712027296,0.03309012174054186,-0.026424731834434976,0.042651592762267536,0.07436265239980631,0.031699869883342474,0.03302591650419336,-0.01366288524676653,0.035032007476539506,0.037649322125757965,0.034475339919354725,-0.014334415231120771,0.04569419732035682
PNOC,-0.028308334300257865,-0.03614659629347184,0.007275708189150089,0.03192066793628836,-0.028598021124101623,-0.055165384241633794,0.04431943676719581,-0.032495205855271464,0.06417751161738343,-0.03286114363827879,0.08666835760748165,,0.009969720963824516,0.03880061735148567,-0.0641663553231507
L1CAM,-0.03010132411606191,-0.003493803820690546,0.0030136574214523785,0.06378970566426168,0.03672045965619493,-0.07988633802602765,0.03471466170355057,-0.024007723815823872,-0.021714784567071613,-0.04762630567303899,-0.11596202664859805,-0.031070131838359577,0.017551513622302384,0.006054671907407335,0.06613693810387142
APOA1,-0.042219527091272455,-0.009815827375705785,0.0060283513995171584,0.015882849218672543,-0.014390752826513172,-0.0034444808943597254,-0.023759258327520422,-0.021670784997828242,0.0269306134983402,-0.02433443652128433,0.1138992363093158,-0.007718139776797313,-0.024216961112995518,0.012242874026014728,0.0007705736486717863
PSEN1,-0.011596591108543785,0.030583618801423334,-0.0003192490137808428,0.08064719676794693,0.008417913428232535,0.05710102459649648,0.030149143934713896,0.007450152831012242,-0.02003218942856058,0.05423396082421149,-0.015041924216249707,-0.01339086592267007,-0.0642201898553516,-0.060069280434571604,-0.039894585512929306
CALM2,0.0071391658345517865,0.05103914371394224,0.0415498914127308,-0.011315199622245439,-0.07407367498279784,-0.08879019211818509,0.04922837975324155,0.02946955188768891,-0.011771091623133646,-0.06380668901063449,0.08185479136894691,-0.0072989059686707275,0.03319824369570722,0.08323129125215302,-0.027105162266923496
CLEC2B,0.034360503269002814,-0.014996458911149913,-0.12375250893609548,0.03528935578466284,-0.033048189157049455,0.07632031889886,0.032005959491217414,0.012934604022629055,0.015454538811619964,0.045687963194273054,-0.034802186047808645,0.06562796411864272,-0.009282161488907894,0.03561449857570111,-0.06372696139232477
NTNG1,-0.0738522607756913,-0.014617978140220055,,0.005958001793361169,0.019716359166656632,-0.05268596570431404,-0.05579113650825304,-0.004640740946966847,-0.009197941319929341,-0.02288885381702998,0.05406057920009548,-0.004131397711738663,-0.022106040195784816,0.04556518033759311,-0.06284160973363764
LRIG1,0.024683920086161902,0.05328891466409798,0.11494939419704699,-0.012574626923333105,0.008057989701847507,-0.014920283304984254,0.013589232280756501,-0.06785191216793089,0.0828595996603291,0.00422065484771765,0.09952037559873565,0.026716693393530694,-0.0013151397667842556,0.06686445752583312,-0.003350957446611809
CPAMD8,0.00932414896883081,,,0.035181806234769415,-0.03054292387500573,0.03991436416754847,-0.006435376086690103,0.01271693233707804,0.0232729593679937,-0.030674261745772907,-0.020808284074781757,-0.039021261877414885,,-0.021558586707926618,-0.02082905947816021
GHRL,-0.028140592392110732,0.052431262512238265,,0.019575492861610984,-0.016320281195475437,-0.006691633123123526,-0.03548588357557486,-0.017711791902306685,-0.020531605460684964,-0.02119596498706222,,0.07090865741376146,-0.020630923622524205,-0.029595105554576055,
NPY,-0.025876031063401868,0.028089241071533544,0.08721458997303982,-0.0028696001251406218,-0.06122651282467233,-0.07479575565933087,0.028219474026937506,0.04062549197099261,-0.0014738837574874222,0.0417883443078245,-0.023582128750959202,-0.04696884827635733,0.009046211350619232,-0.025981119977565196,-0.05808119842419977
MMP2,0.0038251255940268966,-0.013023396293022422,0.136593610361087,-0.008460916389585167,0.0703386127547087,0.08205574749525014,-0.052169266107495754,0.005037901692450707,0.0653658437573328,0.004973328652301188,0.004459687999666528,0.05018772399017038,-0.030952691013913188,-0.024003216574268318,0.05655850751698105
LHB,,,,0.0439335621500916,,,,,,,,,,,
PPY,,,,0.04932408572805883,,,-0.0147913065799462,,,,-0.05198866692828374,,0.11580320698633297,-0.030082515568482467,
ALKAL2,0.02827562814661928,-0.01386425546508417,,-0.0013649627779802438,0.0020527308521366507,-0.02269043694780517,-0.01976526438340809,-0.03487154697837761,0.10042079536725923,0.0277946082542853,0.03400153999218858,-0.034333654070545706,-0.029924461697181298,0.021958142704209524,0.016340051921418332
CSF1,-0.02612261549954058,0.0028487070540432653,0.016387814785502924,-0.024732706731408226,0.09065909474304841,0.07567708498944424,-0.025002269392380018,0.02769667791677698,0.11105594069734816,0.031002651731034087,-0.01940122507470104,0.08248646514500994,-0.054127536909520456,0.01695491531609342,-0.01864962988267166
SEMA4C,-0.038360254392289427,-0.018117988247566264,0.00831187928447835,0.01244996536876959,0.053515577035357594,0.014929502375911731,0.007910902976621394,-0.039407543759263135,-0.017366703993872475,0.0457026955044906,0.039092280874848624,0.04045709358231165,-0.037238516790060947,-0.012577033980310542,-0.03494511347414964
BMP8A,,,,,,,,,,,,,,-0.01846711825889446,
ICAM2,-0.02685858138017119,0.050148905226455986,-0.04234935700435068,-0.044477533922033734,-0.04620709408962892,0.0893437387774649,-0.02722722560331199,0.047260025538147496,0.04048845296195586,0.03262814862523613,0.004376963279769997,0.020430992429664164,-0.01611223928473249,-0.0085978321273413,0.0691667150924944
SYTL3,-0.048200048295976225,0.05972757593108642,-0.01495266719099311,0.045261608156502986,0.015375326776468263,0.032805338545009916,-0.03196869598857323,-0.018415925046805108,-0.03213803772971775,0.07447189718933335,0.02846823068068107,0.06602972664025149,-0.03963143790666906,0.03494885330284484,
IL1A,-0.02049538672551713,0.018931237045999885,-0.05682428167153564,0.009811403234495367,0.04590732652727044,0.017381714122054814,-0.03697857427505708,-0.03803245649554377,0.05203476151427963,0.06354682341384568,-0.04880195385878725,0.05998133110583595,0.020802834345122763,-0.02140387585100143,-0.02685305090129734
HLA-G,,,,0.04124850529771784,-0.011844246525602202,,,,,,-0.012235634358603545,,0.00800821000350439,,
PGF,-0.030163263830175008,-0.04395500645427527,-0.06849004314182917,0.009355215553019023,0.04852950748808307,0.1255294933767419,0.0038631656311355215,-0.03202603066033434,0.037698272130702946,0.0524370549848698,0.07966296315697809,0.0686105548966741,0.02379265274947949,-0.037586119402932924,0.006130718915124678
LGALS8,-0.06577713470563526,0.0019249914545883208,0.04638974141578878,0.02135199733707662,0.004044836924883349,0.04462743851000549,0.017389897198596592,-0.033849139592721296,0.017975248413633745,-0.040201369721837216,0.025777525271163143,0.014668856897717984,0.02672433451664699,-0.007031169780228846,0.05370679554236242
DKK3,0.004166272071829856,-0.023846415032076004,-0.028983977603307547,0.011208112329825522,-0.05828438289425903,-0.07034360539491413,0.043254346544409815,0.05859060360898967,-0.027152938145943238,-0.044402209561557625,0.051886127555590814,-0.020363349846107555,0.0436853567803317,0.041657926862691964,-0.03706673079819777
COL16A1,-0.044817827899556816,0.015298203588753879,0.08102854271949708,0.01042696423662869,0.03610617636555756,0.028685221898949134,-0.09512137065554219,0.06027413412215511,0.057003561242261164,0.04628005964498057,0.04648727246290467,0.06613166309403447,0.008432259626175925,0.04177720148990325,0.07685547967624717
TPH1,0.0103078197521469,,0.11596664719910446,0.025671662512098008,-0.01255063088098259,0.07615396663712776,-0.03420918832622545,,,-0.019986681117822765,-0.004200201994605082,0.06489583699390501,0.054691555188473656,-0.033190008015209174,-0.03253888875149521
TNC,0.004255528664540341,-0.006495708785919557,-0.09432570279822318,-0.001624245703328233,0.03756591370861861,0.10070094426336333,-0.06440932147582955,0.049019764935313466,0.06505541899870816,0.0715546486730187,-0.12717421849237506,0.05227688363256267,-0.05192860664860911,-0.13458688913024192,0.1319282288192488
TNFSF9,0.168739373390375,-0.02318419584059032,0.06686503054860764,0.02475214968836816,-0.013077012052003852,-0.05370226912408104,-0.032970553045120754,0.009553642944061413,0.07489704882950697,-0.03390981625968817,-0.037797955448890586,0.13694201422797037,0.033218253381998034,0.015249086102532523,0.10985662406862971
C4A,,-0.013662602316680289,,-0.02161698648256852,,,0.04392735501831589,,-0.02215422675969965,-0.017569051954779556,,-0.02651350220012569,-0.01927394231507705,-0.02486879699495227,
CNTN2,0.01150606123704641,-0.0011311236965779736,0.06527028652291046,-0.0039222426234935106,-0.027654185238476407,0.006941750590957147,0.04154031462819645,0.022261979613330145,0.006737728550579259,0.05795786843862048,0.08572192054461858,0.013526274645342933,0.0631397909866688,0.02157657278369382,-0.071297082911182
F7,,,,,-0.01090025873423876,-0.020012127208067193,,,,,,,0.05858264932607144,,
LUM,-0.01022078780799757,-0.004001253124393633,-0.053437297934104136,0.007219876110596058,0.07039244039042691,0.04346182256632329,-0.01849044255078984,-0.020257681801372548,0.055072999060070696,0.029572384655938026,0.01840712755686902,0.06102675714665126,0.018120661528630705,-0.1236009526387765,
IZUMO1,-0.01685391812391305,,,,,,,,,,,,,,
BTC,,0.04111956595222073,,0.024658556781768738,,,,0.02577619116333538,0.012507097777498007,,-0.018107863990430073,0.08843347255182031,0.02298608427267439,0.02585059895865228,
