,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTS,,,,0.016229589859945624,0.03089172103817217,-0.014310377118957074,0.03498181717551573,0.12150192271736195,,,,,,-0.03354946417707165,0.048802241683507414,,-0.1387056330853196,,0.053823807619641145,,
SFRP1,0.15829294483506295,0.05615654154804541,-0.01639314677984647,-0.06637407450778958,0.027411913444186965,0.08408626237774779,-0.03166991305626838,0.12391294730877304,-0.0001979893708793526,0.019382423919492433,-0.018909557199854436,-0.06634544648174522,0.010563560383091024,0.13724839265659164,0.13678568606323013,0.009402713192008203,-0.0592001216413848,0.012213010398225784,0.13966929885066612,0.0008254184849369594,-0.04306963218668579
CXCL13,,,,,,,,,0.024666025778122644,,,,,0.02210429343141205,0.09562145116119707,,0.014460482942248058,,,0.07366838741027615,
MICA,0.01443001661598528,0.0453939192780762,0.014194546757543844,-0.011680024765148164,-0.024095284369036254,0.01627339460276306,-0.04679315038306965,0.03784939825601234,0.039035123830920386,-0.017795095329326577,0.10751846744980433,0.026261800937866144,0.11343336074161042,0.06577934596232189,0.15880875908084616,-0.019212397266990113,-0.014690600330500205,-0.06493617009747733,0.14563842414742775,0.07624709403118275,-0.02308833876358445
TG,-0.0037963532546396034,0.0649278424333514,-0.017690802611263882,-0.03231609550613779,-0.01640661183304959,-0.021241466013165757,-0.01202059794114552,,0.024317994908078393,0.003752485098959109,-0.019001559050979246,0.022649872399849287,0.021289709461251794,-0.028949979269605394,0.016210325037434192,,0.00943646933496727,,0.006692977617549858,-0.028991378489297205,
ADA,0.028635884903057535,0.034812750127150446,-0.022024562140141653,-0.010034524491975606,-0.02897225777114721,-0.030571843810751363,-0.027466462545574683,0.13003797396565586,-0.014798454600124956,0.04968383198860426,0.051008134752827734,-0.11489325145101105,0.10646610302823421,0.04722083348272397,0.09749787161190093,-0.026085656048660553,0.08253424481374809,0.05694313070047143,0.20385885397205847,0.12170866736882109,-0.01808484974841902
LAMC3,0.026251218621833335,0.10812714455674229,0.016913864855447932,0.04926405261147404,-0.01865432598999308,0.06206627509825217,-0.005024866344830538,0.1432260210482642,-0.038623256975282814,0.043306148446491416,0.06850337020639516,-0.09767860227289485,0.0439304570913824,0.050853712641105234,0.1479739633900714,-0.025373124759251135,0.2569796443836774,0.015369582075982944,0.29107565701488053,0.3179203835798714,-0.06863362665421673
CCL7,,-0.017844642681840377,-0.012790422022830008,,,,,,,,,,,0.021365755651801325,,,,,-0.028228845616119352,-0.09423547750481524,
NGF,-0.025781674841133164,0.015980387099240326,0.012009494070369728,0.05461039146805456,,,,-0.06896552836417723,-0.03572340136869102,,,,0.10506639582171905,-0.012779289555112467,0.05200321882206175,,0.015133607965923189,,0.23799977192338015,0.03394963105222589,
TNFSF15,-0.031895149419322484,,0.025839930398835975,0.005509318657151594,,,,,-0.015452360461032226,,0.05500448929998205,,-0.050617262492634284,0.04888849593609132,,,0.012773466121959995,,0.08335315778864252,0.09551923417481879,
HMGB1,0.03991302908885843,-0.00923975162266274,0.024643886895099183,0.02646889534642299,-0.009861297993113416,-0.03584832039918348,0.055202254423450066,0.10715524678732445,0.0656761573022107,-0.012129138258718253,-0.11478322833327152,-0.1779715925417647,-0.07741760248474017,0.06194826330708949,0.18833569967976732,0.06118269661882395,0.14247286480525315,0.039116509829613365,-0.15835752125348213,0.04173551972144639,-0.030711454258823004
ITGB3BP,-0.06556460506646224,-0.05855875076262696,0.029840671231025087,-0.00883893296790221,-0.02238809662352946,0.017047563096076534,-0.040170000532619786,0.01607097448061939,-0.02171157405863012,-0.04165028201994661,0.050448182476687094,0.0055841645181581336,0.031549617064374334,0.09628512054288291,0.04118889393720544,0.03702848872266751,0.04322631138200559,0.034642837830875906,0.09040390612207488,0.0021087856237541475,-0.056471733831072034
AANAT,-0.04620957556371159,-0.012570826149901394,-0.012959456775456402,,-0.012262058765044305,0.010903610005631335,-0.03044310313934622,0.032171454350071245,,-0.009394664732453654,,-0.05039590351911436,-0.020479077289926605,-0.018691191496828397,0.053868418506484175,-0.07636866393643424,,,-0.008423415510188931,0.027000551605351357,
RELN,0.08651374024073298,-0.003961141006827803,0.04282074599342314,0.05865495805979596,-0.03598072776076457,-0.0280003891112079,0.04131340872335499,-0.08196384034221942,,0.058596717308688206,,,,,,0.05324983391315959,-0.027417140947093122,0.09338019622384451,,0.09038596024137964,0.027229949750820617
IL15,-0.0316724077385324,-0.010911896481134884,-0.030814296507255905,0.03623997944592503,-0.03198444599677158,-0.03421091465856873,0.011049735571463484,0.07676691734590273,0.029126529487734698,-0.0038271425201521123,0.08125513103995591,0.10915551289351348,-0.014460179889493528,0.03655059973836937,0.1293917259307775,0.01714165575755364,0.042672704602953825,0.032604805183439514,0.14237528931673127,0.02490583952929993,
UTS2,,,,,-0.01974197894476441,,,,,,-0.03173444675063592,-0.02181912573224671,,-0.011208024783426376,,,,,,,
BSG,-0.01383134794418374,-0.03076880810776557,0.007778079674187228,-0.0798455773014888,0.02200311112096212,-0.04821554295325836,-0.0663628962593629,-0.13791539396755254,0.06818256508617077,-0.051856960724717065,0.041381777788818866,0.11873886901958736,-0.003880686216347769,0.1444064241995917,0.028422747227334726,-0.051372485426385665,0.1510706731970652,-0.011959360309953801,0.061239632339815026,0.14227588918999998,-0.04053049713555377
ADAMTS3,-0.0437272198680998,-0.03583795100141731,0.019488918317837542,-0.04246650859792025,-0.0022565371855946966,-0.0012707319940782633,-0.011508035764858518,-0.09208936454596837,0.05020818057930225,-0.0113115054208053,0.07505541941652093,-0.09796904392996418,-0.05880985621516766,0.028605219852660877,0.07338353414648081,-0.03978976360879619,-0.02414640282658815,0.016266815758420643,0.03634853944828407,0.10661754593547748,
CD34,0.15011214589800426,0.08394634224597576,-0.008244222503939535,0.04523229554576595,0.03107278449790818,0.0013161865080788325,0.01640978867003069,0.05106890930342511,-0.011595225555858546,0.09066204911105935,-0.0008376736134960287,-0.08097805385157719,0.02880716855745497,0.04680040760396958,0.07353040649507103,0.009480077177897757,0.103844246675175,0.18314773392126882,0.2509601605044278,0.092504395100514,0.09090356671965479
CCL23,,,,,-0.013952276400906703,,,,,,0.08104135962691837,,,,,,,,,,
PLAT,0.04461567214678955,0.042106486456402636,-0.00800493257333144,-0.003868343078198221,0.014197165154091338,0.05624721346379116,0.0231254021194411,0.09553221582966738,0.03955265531779425,0.015896933683204766,0.047785924362854636,-0.16059678684343504,0.03522413335476893,0.19786185621487845,0.1791621505657751,-0.06371775428423512,0.2895767287697217,-0.0661767548332967,0.08977054331927155,0.2743902761004282,0.04428587447437153
NTF3,,,,,,,0.026046224452459382,,-0.009078595495528552,,,,,0.04036298082935727,0.06492165378360672,,-0.08157931082865434,,,,
LTA,,,-0.016393146012949295,,,-0.018397770063481377,,,,0.006895764248707445,,,,,,,,,0.021129132033063335,,
CKLF,0.12828431851613945,0.002341528740020569,0.030558904561939722,0.0517564543557546,0.029411984541352,0.021532763514075785,-0.0709451669167735,0.11214502434830903,-0.01072730127316855,-0.01849690451899161,0.08139749302237283,0.025821523683808262,-0.03281854779583785,0.12871443184326228,0.11669952241968701,-0.0006595826644038662,0.08123356617334268,0.07782127945399135,-0.012390524657114566,0.057458758188041845,-0.047840382790337616
APELA,,,,,,,,,0.07783038624213962,,,,,,,,,,,,
CD24,-0.03575973008789915,-0.016443818367142576,-0.015548101509415845,0.018271715285537872,0.08267898858076256,0.01947237685493755,-0.016285881055561276,0.1468072222634,-0.06090274978450096,-0.027169681547184386,0.14520002032332188,-0.12685643780978656,0.038569647962392595,0.04254823056197554,0.0717798186446701,-0.032650999099299464,-0.19141104333383266,-0.06702697809315318,-0.11079781127916508,-0.006369769117006298,-0.017024597737823454
HSP90AA1,-0.03354346365204506,-0.031714680878767276,0.06646256412361605,-0.1167783832130589,-0.018691590502216006,0.10774400593722533,0.00864722753973305,-0.2674115263935864,-0.05521204540296153,-0.009538242833646236,0.03412469278770954,0.10243806967641546,-0.07772396641541798,-0.15906220815927358,-0.18730354650955486,-0.010848229737980875,-0.0006987717728633765,0.046510878423503745,-0.08717229180594807,-0.07425665076596874,-0.009674754837245733
BMP4,0.11935945285505388,-0.028551973105155296,0.004728666089498321,-0.028207229132570226,-0.03755910428153277,-0.04194349753001311,-0.010455492237166028,-0.04946121538319811,0.018382610490796935,-0.02457335327855382,0.09276571943199273,-0.038088216182660485,0.03790599149778176,-0.004454334824123962,0.023858005566761018,-0.0295556825163984,0.09564196202105824,,0.15562550263027303,-0.002142976938950935,
SCGB3A1,,-0.017844640897399948,,0.03199075942106995,,,0.01543521093106578,0.033098498204567395,0.029996656250522245,0.0478553121870202,0.13177796461038746,-0.04169037710701929,,0.03274347314207576,0.027646130536698357,,0.08510206336238106,,0.04864459049819758,0.028325963562153104,
IGFBP4,0.10063702256671923,0.11780882204170894,0.009300605834969389,0.005447561254868766,0.04728670816114839,0.080837593036414,-0.01838624399612492,0.27681682896342336,0.03833088549233687,0.01665557334643512,0.10797926379584806,0.03340913802625362,0.07616162338136499,0.15271693726104016,0.08777723640446149,-0.05722727894781144,0.37183996153953297,0.17801413985886222,0.3944066776594463,0.3054778445659587,-0.08022403544026113
RSPO4,-0.031494959053074464,,-0.013552485838786201,,,-0.0079531695451995,0.04441412569008223,,,-0.0037738088458648656,,,,,,,-0.008562396791157003,,0.02304163629252228,0.05187885602444743,
LEFTY2,0.03882203105760211,0.03342112158384729,-0.01216027404221659,-0.002640345726071179,0.05424259184279539,0.017601082665848127,0.011707826967263189,0.018819957748054478,0.02645096812074281,-0.01639334923600164,0.1905869683911115,-0.08720536171439347,-0.04116528586134712,0.02719064317227276,0.07222721019199692,-0.044793454379659745,-0.0751315694649606,-0.06242951475206611,0.055694670781194576,0.1192286543605816,
PF4,,-0.01851095044719319,-0.01115939122857996,,,,,,,,,,,,-0.04241127295429786,,,,0.023076083133915185,0.015050382870127032,
ANGPTL2,0.020759538204776707,-0.028032163697530487,-0.005970471135462192,-0.026177929702738495,0.008886118805920015,-0.016379303094629052,0.023486928588892442,0.12744444976944558,-0.06253210422219821,-0.028883956991887408,0.04778923944208062,-0.012812304866976914,-0.02189316341101688,0.18378983397513632,0.15725674914781362,0.03136727610738409,0.11858764409306738,0.017480555233847724,0.0787888811614411,0.2797687701144225,0.00961310336826839
LRIG2,-0.044716957717902704,-0.004466926623373993,-0.011527713677082246,-0.03231134793548099,0.03210326975753373,0.007504462139190607,-0.039151000899526646,-0.037891000495497464,0.024638589802480255,-0.03269397074504949,0.06926758426327029,0.018957674366520738,-0.02171655718413391,0.058573883712785074,0.10429254835808001,0.009344323816691978,0.03474289986430333,0.05984735381438205,0.09069852737189489,0.030936472791795,0.14982457491659057
ICOSLG,-0.02807475054230827,0.005587788104580363,-0.017174411591743825,0.04682751563762439,-0.0008136273064641519,0.07228932763185454,0.031768784214532594,0.03753792198034431,0.013064257811082771,0.09461468305079843,0.04962023696024805,-0.0038186816041596247,-0.054391824766300355,0.0742751831553268,0.13672694687552536,-0.007703612657757984,0.004366417151920199,-0.03883855874928305,0.13514922564620216,0.08229478277935737,0.03746878360451572
WIF1,0.14891119335293238,-0.03330745075606616,,-0.012785277834973241,-0.005863291481737861,-0.016512118806381856,0.028085021550992413,-0.10800079668385655,,0.03320457611084199,,,,,,,-0.1092536541353209,-0.050206277950096787,,-0.01087517398623572,-0.11282765034070028
NPPC,-0.007273514030680941,0.013274862807230213,-0.01731096777310904,-0.0586411469735554,-0.033015107996201304,0.0033780959064271514,-0.01576838433597624,-0.09722480567564347,,-0.01286543166906575,-0.04354908001861495,-0.006394053589923962,-0.05880974326731717,0.029611781394149245,0.07401959792248464,-0.019391002675727225,-0.022070948658065085,-0.07439749620328993,,0.10042258488489031,0.12544282300797774
LYZ,0.03972681095514778,-0.03851803564399549,-0.021209323689235664,0.021151883388737823,0.008742646695744065,-0.028439297080159052,0.05389951861688206,0.3264124182371016,0.049795703182127546,0.0801229463347473,0.07834277447597819,0.09381663799553848,0.08462801074206107,0.09128806266124904,0.11163199844918918,0.005286294660575915,0.03023883493677056,0.1110441560041286,0.14398260699765078,-0.0001266241049463535,0.006612479657744218
EREG,,,,,,,,0.05749619797495618,-0.0017009384080685717,,,,,-0.011431598571024089,0.02294206565522972,,-0.0453831428667433,,-0.056286616696317994,-0.035125281907790726,
SPTAN1,0.015514417321533955,0.02803712831751403,-0.023086924668609808,-0.03183550382972234,0.003919586167509058,-0.031523952884402615,-0.0045497049424656445,-0.2069625446858619,0.12522914183580433,-0.023433396343647644,0.015200101034906977,-0.07211103047024293,0.056043433933748936,0.04783030594528439,0.037442834005746786,0.01771833814786246,-0.17540306271596068,-0.1371200480285485,0.046856359522293375,0.024434977508600502,-0.05411693660727537
PTH2,,,,,,,,,,,,,,,,,0.041426167320502603,,,,
LIPC,0.050206218244181686,-0.02266226885428168,0.0396116602692704,-0.008907178952075516,-0.007914194446923777,0.05781817752038064,,-0.0024406864552307932,-0.02554580956681291,-0.04530253636873638,0.049951537808058485,-0.03754999671108658,-0.033105556520667004,,,0.0023345047160794902,,,0.06722325833074824,0.046607422355010766,
COL8A1,-0.0378669431917214,0.12687114416905065,0.03624792064791418,0.028030758372339596,0.006889466162176612,0.060998439705214624,-0.016884411293797474,0.24127005947826616,0.06044777993900181,0.050138370162248036,0.10307911775023265,0.014438306421268313,0.0739631970692478,0.12598843021578784,0.08417314611449504,-0.025351243488549217,0.05328408324109871,0.07516347128021163,0.025837482961124283,0.019762874680676317,
GSTM2,0.03594781543534841,-0.04568065576566957,-0.018991350009863104,-0.00021623882724493398,0.015525642271789876,0.050726959435661204,0.00289399540629226,0.08518127605669029,0.06859759913242498,0.03783262897304196,0.026924686923897392,-0.07604513370122874,0.06167599238940637,0.009511048486557181,-0.003627417708443345,-0.031166191094289593,-0.03923476553989536,0.018218489664107856,-0.04783436495806725,0.027327076143094264,
IL4,,,,,,,,,,,,0.18605739117437975,,,,,,,,,
SPX,0.02452936776854884,-0.007632746177446124,-0.015184359399637923,0.07025250882406278,0.018866653339042097,-0.033052195745983705,0.05153935568322859,-0.2448103844627012,,0.03701133336319231,-0.028089627959422415,,0.06570301314267957,0.030112402023256036,-0.024127024274272955,0.03321120312076246,-0.21526401403642775,-0.04417177046560732,0.0652899938537498,-0.09494066473015486,-0.0029817809451197
MFGE8,-0.044967693133401966,0.1112255797829824,-0.04303476941344007,0.04985474225596473,-0.02676717784802469,0.0041438238390721,0.05156126714043532,0.03173448127419252,0.09982794941995624,0.08403952207730139,-0.035810949435210945,0.027864861342796688,0.14034060522403521,0.009414661256523503,0.0194525851204103,-0.03171609365281835,0.11498094365913664,-0.10529189231257975,0.22816231264056824,0.16379594587450313,0.011746872525132325
TGFA,-0.07001574454138931,-0.029864335336929632,-0.027593202915538663,0.01896345660281883,0.02763358595362074,0.02549894993344804,0.02274646720973736,0.024495405127176993,0.002004699793972386,0.02575014878768111,-0.13638686292367921,0.10072567293669057,-0.021453967484929403,0.04283102953924477,0.061359764540462436,0.03937747313656223,0.043461813837838946,0.007368371069661333,0.1024626068411499,0.11369213196738077,-0.0018773622739624912
SLIT2,0.16994492605740993,-0.0016265355706849328,-0.029571138454554592,-0.022660911868105822,0.0013323027335714176,-0.028583268436683094,-0.030590538075495936,-0.07799924278485015,-0.02135539807486604,-0.006367683501946325,0.04247037464226727,0.012691952241508613,-0.056338846928092635,0.15913311804707556,0.0559347012005527,0.015903782126343507,0.10124202156066281,0.08879903913492078,-0.004008149243265458,0.015007807484721915,0.03391019144817532
PLTP,-0.061082663878952115,0.05820071675383993,0.0004352551986621578,0.07851609061296115,0.03349427908716504,0.01960733775265211,0.008361873712772524,0.392409667480604,0.023593344383492754,0.04965168219960177,0.056438869650434625,-0.016842727842397147,0.039788716964906434,0.132994619364693,0.15268902273409699,-0.11288052767455091,0.1886665800954231,0.09570799485133805,0.1548442108186792,0.02667924352954088,0.04799678287040328
APOD,0.09550772449197648,0.028251924842308734,-0.0041085410655785646,0.11187931703155148,-0.035881154232979134,0.08166707927833478,0.05456628669122039,0.02576702052651733,0.19406154732407851,0.03863284856293343,-0.030868647818130396,0.06353113855967177,-0.04648981600111246,0.18175625338566515,0.1605838232326139,0.13407462398539444,0.1894456477395987,0.1842121319595112,0.2513101442020813,0.1568112020681658,0.0502325437784484
B2M,0.10727457679005796,0.0991672356593044,-0.00249641133843069,0.12456418826273839,0.032005191511484746,0.02331193839461467,0.03915766535870911,0.42666253490263906,0.059625015842232676,0.05633228902549674,0.2532696737404127,-0.031039253231236165,0.09919158992169445,0.2843998685130865,0.30322301900704396,-0.09116784262312222,0.26976440439475724,0.050609381009291035,0.09854689470983302,0.19010691901061771,-0.01175785657461776
OMG,0.06577213035867739,-0.06688475997860356,-0.00024034029627559387,-0.07005839942510038,-0.035336600818559355,-0.00712138710743881,-0.0011384424612537675,-0.13747549029532946,-0.012938795415433382,0.019540599165040442,0.05660509112660699,-0.05879892674405671,-0.0035795383510893166,0.07340898737833997,0.11812344037554798,0.010165491064858905,-0.11294428770836704,-0.004143564562328599,0.05831756775827942,-0.04135958611591861,0.05600512610662717
CXCL3,0.011183026465933157,-0.00445016853870152,0.02525403373508407,,-0.016099497000427645,0.030958035107864983,-0.028392900915930414,0.05948306124391302,0.09584183132227873,-0.020768919195409595,0.1199730072675664,-0.040196115412066906,,0.02374960884190486,-0.03061611696761544,0.03702839904290955,0.10195772525155135,0.07643599440375792,0.028241611363349826,-0.01815372168308246,
CXCL10,0.06468587365826318,-0.006673713834168811,0.06962215278746642,0.019063346412322987,0.037130663877055936,0.05234503121478907,-0.025423178655176563,0.04608157380921181,-0.017630434221438365,0.07352358593341468,0.1196622160443018,0.040835532145520145,-0.011380513235893203,0.047029376097374426,0.029289461184636524,-0.007718073372623031,-0.020565735521107357,,0.12503835299697436,-0.024801403478317188,
