,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
POMC,0.22805293626037398,0.05520097934870021,-0.009552777478431333,0.01993371169444836,0.17936521133071023,-0.016951212218928514,-0.012537461519794076,0.021093509015692125,-0.032790537278216896,-0.02303326613006849,-0.005459986837081933,0.015185225945737665,0.043492156710196725
CCL18,0.042241419622556516,-0.055004322397590295,,,,,,,,-0.11225081865108157,,,
CCL17,,,,0.061347486557780946,,,,-0.013803541944682316,-0.008336763520729396,,0.02596116474359791,,
VEGFD,0.036406145520180025,0.012436811725786381,-0.001992154340415028,0.061797538474648576,0.020092454027133198,,-0.05187571326584355,-0.009182873085414298,0.0015177226902874379,-9.737049828400259e-05,-0.01849060278247571,,
TNFSF13,,0.002369773177468394,,-0.022257562682268226,,0.016719947251314243,,,,,,0.04117662113093474,
WNT5A,-0.056015687809576366,0.040370186618323714,-0.05765055614973858,-0.009414435988444656,-0.08455952053112478,-0.18925005198125605,-0.21315037697804703,0.011421256543091183,-0.08429494006548648,0.012378641968669907,-0.07380359988204564,-0.06157984457093422,0.13516476236250333
CXCL8,-0.16642615495172303,-0.04026395381292976,0.053511065784576345,0.032339555816493414,-0.09711454267161639,-0.025250729291675267,-0.07874883045601809,-0.0587764340451649,0.01641237703323334,-0.055522718239463184,-0.08678303673759308,-0.1636699433069512,0.023677627293480146
GRN,-0.11981601459126183,0.008990533117449814,-0.0695297958850887,-0.010311751426205185,-0.08079450651203827,-0.17234537577251333,-0.3153563198111686,0.02070271703043494,-0.09522768530952233,-0.10891464236938518,0.020633925826349184,0.11128959873786613,-0.0021697433920054186
MIA,-0.004043529001300482,-0.010539665520673853,-0.016840953564665313,0.0020760993111358247,-0.08797682810216256,0.00993282374786194,-0.11635697582550003,-0.04124000807780883,0.012998828253188661,,-0.02539973324829917,0.005548858662577996,
COL4A4,-0.06764399054499838,-0.01226155315098678,-0.016928611746265063,0.046994113688676405,-0.09547363752696315,-0.06414675711920473,-0.012079328654559587,0.06593066761581783,0.00029081853462947956,,-0.03647739394350691,-0.05542885466199937,
TAC1,0.35902675763642206,0.14956812523418445,0.13679557606389206,0.06812485583388955,0.2749849525025184,0.3673194952576143,0.41402488257974823,0.1689210429962808,0.1493361045328722,0.13019460829683077,0.2901873578158027,0.24723534625950966,0.15220372655702227
RARRES2,0.11148313189923846,-0.02601656781916569,-0.05224823096837718,0.03422475491614448,-0.18556743596838318,-0.16515893555390826,-0.3324327416672886,0.07181152215248658,0.024275871331381874,-0.06853553444812248,-0.15180669834046395,-0.20991091769519013,0.07730142935247504
FGF7,-0.009752932422764569,,-0.021373538155491922,0.02436090300461838,0.12146555492336844,-0.014572377618572977,-0.0486481122871658,0.06102728028645624,-0.011463134203083047,-0.012060768425528171,-0.03493908118708259,0.06339048020572054,-0.02888076751566128
HBEGF,-0.07229694830750506,-0.0006572854641692363,-0.031214463882780846,0.022724130064828728,-0.14110541398240803,-0.13312286054507652,-0.127130549533622,-0.10862832234801183,-0.033480812788115516,-0.11635668067046724,-0.08099865699123643,-0.07553850012136257,0.03517775909762071
CSF3,-0.06764393699104901,,,0.01594339279050276,-0.0024072354407318423,,-0.007519563839459874,,,,,-0.10318484344770505,
PI3,-0.04742584475652146,-0.057866866240985984,,-0.014466565577756474,-0.06388273609187,,-0.05165749763877003,,,,,-0.14582498681999476,
PCSK1N,0.36644612904707985,0.03720460210627123,0.06433998941423066,-0.00520436672114296,0.11752268299019003,0.10930654189350071,0.17062312446796213,-0.09141697796720222,0.12358094556598243,0.18128227615716377,0.3321540946616293,0.2506233109985386,0.1578008810036508
NTS,,,,,-0.06420117509690093,-0.003052741939879784,-0.05638768588991489,-0.024685463029338543,-0.05465407966256172,0.029210615695317327,,,
SFRP1,0.13679337683865458,0.08577611733481483,0.00024711851662919396,-0.007959644678336356,0.18637816956355877,-0.017013758652007435,-0.05950631250082956,-0.018097395100012965,0.10281068035386275,-0.04867247013399096,0.02649348080549549,-0.05454015945010199,0.04564005460047494
CXCL13,,,-0.011963810426358648,,0.030040947443912808,,,,,,,0.029942030239225027,
MICA,-0.03434987364287906,0.060733430431077436,0.05082196462101814,0.012262158237038667,0.009454155241306559,0.06105598254527144,-0.06075991132940784,-0.008494412528597246,0.0004954483232131986,0.03449489838263944,-0.11856336946310737,-0.006906028206241862,0.09198902804031023
TG,0.03537869444467469,0.02608414490665543,-0.017978127849304894,-0.001932287398352029,-0.020443589218212644,0.05470972276023702,0.0019808346869612664,-0.011004590597816341,-0.03256645792950932,,-0.025762792928334527,0.013039650364447779,
ADA,0.017473389319870955,0.050565464407981306,-0.037140418480320715,0.0007773879611532003,-0.0465602497077395,-0.06211735954342922,-0.17404730915384103,0.013730749730773708,-0.028487741275818265,-0.0538225308317374,-0.1134995789149418,0.03311038870696286,0.08816930020762452
LAMC3,0.08173100279980285,0.055902421506156014,-0.0002587838140112186,-0.030147990667619695,0.0888751602306934,-0.06623331291342131,-0.16982762886671268,-0.07627816874122122,-0.027013118923100952,-0.007860613419905925,0.02118381148564207,0.060821390501748555,-0.04347312914362051
CCL7,,-0.03498739568710124,,-0.021967251808632838,-0.03365214781790803,,,,,,,-0.11475323352560406,
NGF,-0.0389715949808148,0.020672485684355524,,-0.021735548334300383,0.036957506897660676,-0.032942379732307375,,,,-0.03603462475541541,,0.05644295612712656,
TNFSF15,-0.03617218606139062,,,-0.024461609293435688,0.017600779579362513,0.009066315134954506,,,,,,-0.01965866667403012,
HMGB1,0.144215752371382,0.09035185027411263,-0.021426209883955525,0.015055622492177062,0.0145862567891868,-0.09227427002784389,-0.25041231930181984,0.03507010177956033,0.020109437206239922,-0.031644524084900275,-0.028161778083401746,0.0592991739893392,-0.08555500994119566
ITGB3BP,-0.20925708129715206,-0.020615229507828306,0.08748638350640968,0.0035696983089450584,0.03658053508351148,-0.13816702136632467,-0.25289867250234954,-0.022709881500488912,-0.03257743325211926,-0.008147855988477361,-0.16963719183738854,-0.044320960004196504,0.17467024740115575
AANAT,0.007434057544000911,0.051573698718559324,,-0.022257565057775524,-0.020393748006783913,,-0.0017593992253933024,-0.0372393956426893,-0.030159414655710867,-0.017750010933334906,-0.01336117996011349,-0.022182271809546353,
RELN,0.08851860914478725,-0.02131020913462321,-0.005702444665787313,0.00011632796636159867,0.12247007721398481,0.08612371495329153,0.1432565317947829,0.05473099070219092,0.07433078443524772,0.03649963864590428,0.15475233876082925,0.05149586410736736,0.021879392944390664
IL15,-0.04138282692642457,-0.02676178260613723,-0.022903859830692087,0.030788024238045324,-0.04145001345445665,0.07362420056141664,-0.08788214095131784,-0.028812633877395924,0.006224294647770029,0.02473602932389157,0.0026859854894968247,0.03317356102611251,
UTS2,,,,,,,-0.11327601959474802,,,,,,
BSG,-0.20450349389746125,0.07719648005097156,0.04299151335903563,-0.012438451897182823,-0.040151327418981156,0.006427742781026112,0.1637418139707198,-0.0795544300621337,0.045730853230933795,0.15109627132376557,-0.1851481316934799,-0.05704769781760526,0.10464639274281087
ADAMTS3,-0.09631467562699791,0.018096914436294163,-0.020664339762821355,-0.0027956684837682,-0.014788214728738263,0.05103088252679484,-0.26802617627969894,0.005461343898843408,0.053541962708580186,-0.009686690916774147,-0.008769661780776122,0.03925840518574902,
CD34,0.17079537717269636,0.048665049719579155,-0.01365374041583768,0.010342879579463745,0.08251243947207657,0.019272179354307018,-0.16521644016728804,0.04831388699642523,0.033883288414544604,-0.06983404668155875,-0.02730335541886067,-0.00681046989338885,0.03292058647645102
CCL23,,,,,,,-0.04708592739459928,,,,,,
PLAT,-0.09730852536992318,0.04661318377880828,0.0023674868771896384,0.06047510135805202,-0.020394814743610396,-0.20598403325745349,-0.2276018917559978,-0.14350232751439437,-0.036981365477499605,-0.028735174611550573,-0.15937983667530445,0.043299834567407276,0.006078130296955934
NTF3,,,,,,,,,0.03779032209766321,,,,
LTA,,,0.03631852947971616,0.02390595301272009,,,,0.006954722845026559,,,0.025497455007510564,,
CKLF,-0.011821823368557235,0.04439738293881623,0.06271388359452557,-0.02191979119539306,-0.11545870727750049,-0.20797163337967947,-0.31045875526994143,0.05822097035924982,-0.054599944256950785,-0.050201400279159286,-0.2308631130036529,0.028340198365658133,0.03018867473055105
CD24,-0.11323153819604763,0.034505934716076714,-0.013637596146748174,0.011382056998941365,-0.006357760494081397,-0.014496057143609487,-0.02053687967812962,0.058197740071331806,-0.23470782209201613,-0.04936174441674047,-0.05481888839469747,0.03792801747637007,-0.01750882273889509
HSP90AA1,0.12888047159329086,-0.03043542687469645,-0.009339104276217938,0.033340483890174924,0.25249603310052504,0.24653052307858309,0.33132553815266486,-0.06913334737433596,-0.015358603741512256,0.1961470167397691,0.3220195708166823,0.12275956611764029,0.13874898280496706
BMP4,0.16505996011357596,-0.0024357651021401595,-0.01401521705894855,0.05008986404117142,0.002038345340492624,-0.08263123420365832,0.08955099131472607,0.01639937742419215,0.00609916122545545,-0.03208357838951753,0.01270793952239717,-0.055634836756252457,
SCGB3A1,,0.0319864308877333,,,-0.015349537180589507,0.0023936243904204408,,,-0.0316652540117112,-0.02057794366424427,0.11848285653547483,0.0683837663051109,
IGFBP4,-0.041676978619412476,-0.03223024877776005,0.019784464392907552,-0.0012440413686410881,-0.03435994502917201,-0.1757209702187002,-0.1359581439880501,-0.04553876246450921,0.04434974232428148,-0.03322963232637447,-0.029981712783349976,0.11532150019715945,0.0839480828657021
RSPO4,-0.04760779878410014,,0.03925165910226318,0.045058635779314876,-0.02280449598482748,,,0.0032116445224953253,0.017446570974046414,,-0.03854480170124933,-0.05447443712025494,
LEFTY2,-0.005226801676207519,0.020916074566873367,-0.013383547834491945,-0.026642857918744916,-0.04518822458419053,-0.05614108957892909,-0.1994636460289471,-0.030436319291592028,-0.03472133321962578,0.023356199565849955,-0.026475020204018804,0.049708966989519085,
PF4,,-0.00610324306560188,-0.012026452633605172,-0.019165994422365794,,,,,,,,-0.04051716138834872,
ANGPTL2,-0.029970355945073742,-0.011393316372206135,-0.005891100167194783,-0.007533846632164301,-0.09377766110173762,-0.2240468516437121,-0.249231242333157,-0.014155036460729905,-0.08972355661024232,-0.12379016738709185,-0.24446930782332785,0.06980968156504903,0.021235058227298594
LRIG2,-0.11178708386082854,-0.06703917556776011,-0.01990501432428825,0.008246338092008934,-0.05539485399700966,-0.051941295776974775,-0.11706200779160174,-0.026120574210299195,-0.1309785922753932,0.06684378448327248,-0.03165167914838271,-0.02204146794213859,0.0352824828812278
ICOSLG,-0.07462395957683358,0.0343336120318281,-0.020641927145447,-0.00037311351237753195,0.008146941853444277,-0.09738487930064187,-0.14642109858072738,0.0036242299195601404,-0.010913829841441444,-0.05691724631566961,-0.12760863376469175,-0.006060750839394354,0.0555326543168374
WIF1,0.5175581593944322,-0.00037935986168399684,,,0.1310135321960571,0.2786389749996036,0.40203599193023815,0.11169696801954529,0.15445900833316012,0.08600564018330695,0.3832082382214287,0.02060511452126161,0.13531947267641695
NPPC,0.06704134788002533,0.06705962376771271,,-0.010608752568777994,0.0916472423451588,0.12962200044478936,-0.003665427694852951,-0.01014456171159381,0.03256476456043503,0.03490312011716549,-0.15990969756534174,0.09445579993717736,0.09774447028910038
LYZ,0.011520221186907325,-0.07552006430771696,-0.05550191636416191,-0.04637371099726146,-0.07265760980213791,-0.0469384399411425,-0.181742617260153,-0.01641941537797522,0.008456315122336631,-0.15809767752845663,-0.04974357166059697,0.1029040687700152,-0.06141456980418285
EREG,,,,,-0.06452810036906066,,,,,0.057175688801214986,,-0.00962505113434064,
SPTAN1,0.21875441632416803,0.07279106715603297,0.013421424862939168,0.028780787924171717,0.1479629860301765,0.24157173015081412,0.1178593474282957,0.0849937735728682,-0.05435463091155392,0.1722454033295795,0.20280724372491069,0.15774476154669606,0.1977879503374864
LIPC,-0.008530517908895868,-0.004715823347115127,-0.01810045396220665,-0.02587331886909479,0.04827406517065731,0.08797417948808194,-0.034873048281116606,-0.006518015126424271,,-0.030423177748755803,-0.06373660091388016,0.032317091109688084,
COL8A1,-0.21623796172474305,-0.034124046734412584,0.00674765003220953,-0.01882757697021754,-0.09222528367663783,-0.12549329266338077,-0.09758177371378798,-0.05390357605086722,-0.05204684229642915,-0.09487517582345273,-0.16803530265871455,-0.14417221451753237,
GSTM2,0.07113023091020505,-0.016543616321307915,7.587861401903034e-05,0.03514217564517327,-0.032674890382639786,-0.007302720614927321,-0.044615019457492605,-0.05165576524309215,0.016774658254203847,0.01813032690915899,-0.06681272809841779,-0.03445118597354286,
SPX,0.16109482745277384,0.013749089758879895,0.018736111908500407,-0.008707479003699326,0.2516127830354871,0.01777432563887159,0.18377711922610931,0.09927593270771701,-0.0007994467551713623,0.10029038353509676,0.28752910015614497,0.056782037780911704,0.02075084440908705
MFGE8,-0.16465150651927418,-0.01989158395037768,0.036572297951604674,-0.018187164242783705,0.0853993858313018,-0.05309414987616935,-0.0980752252960224,-0.006186326265675483,-0.0384164089761826,0.03819532319124193,-0.1026619447302015,-0.10331010302120892,0.08984260294828451
TGFA,-0.2474714861545382,0.09970054752978007,-0.03285227085672484,-0.03413476922612509,-0.1165314907284726,-0.09649282492766732,-0.15690223932246478,-0.12443977970752383,0.0009597949968796761,-0.0627368618593024,-0.1277493084437965,-0.03735215367647249,-0.030249879754714888
SLIT2,0.4579136199249672,0.01966918375471649,-0.03135860066493974,0.08785128274254159,0.04353188653514769,0.11320051175212091,0.20415844866727,0.034560383037413045,-0.09129698331030887,0.062287650699897314,0.2694333872877377,-0.009642859844140934,0.27758202219527645
PLTP,-0.05487206004121836,-0.058878244761541396,-0.02275737413454625,-0.07370767951017781,-0.1496773718059491,-0.17918468135198765,-0.3042731785236658,0.022496528671123762,-0.16765509231548625,-0.16649622309109208,0.013075601532901278,-0.05583063625216533,-0.03441011118305275
APOD,0.19072100024455368,0.047217067372343956,0.021556897704254056,-0.013729632786870092,-0.04167105424604512,-0.08674074260110873,-0.2735492441953992,-0.004603931574196535,-0.08437241430778454,-0.14705810683316514,0.1321594649920428,0.0634024049678628,-0.1624617927826369
B2M,0.09588162247010502,0.04331798264066978,-0.0551710616789309,-0.009776963251297018,-0.11958617826533577,-0.25808116171604545,-0.38651075970465315,0.006875853041187686,-0.18227676837247644,-0.19994082364075416,-0.3572198065155436,0.08751232229703974,-0.20899813854341515
OMG,0.30826642589541425,0.09654052196653003,-0.012386955340560016,0.024785710024839966,0.09070340534698045,0.02370719500905703,-0.05924113914370611,0.059010751597703894,0.08521895448604887,-0.06512183997219495,0.18815933162162457,0.2271829389074319,-0.05462341353885226
CXCL3,-0.12016593644444477,-0.015883864127925012,-0.02472524207868624,0.06481790687226734,-0.0611935584446984,,-0.011773072524028896,-0.0678435507281879,-0.014349976057477747,-0.02942203873161323,0.013816414438241548,-0.12579618569978795,
CXCL10,0.026838579973620533,0.11338031083195721,0.01362955433721808,-0.014822179907003843,0.036750513542141615,0.03008162653021968,-0.23660114076878602,-0.026105796609959226,-0.045388499204390136,-0.06958606463627512,-0.049977209154998245,-0.005674074971224658,
RSPO3,,0.03311126296650659,,0.0940817132957021,0.26527908866802913,0.15104657596224763,0.1833718032473719,0.027625069564086967,0.056164895265340645,0.10770553578484068,0.055248085921655476,0.1582565779496908,0.02938978010237306
CORT,0.12464616681287649,0.05857133756806274,0.09959441361713384,0.002439278464950757,0.19041013805694113,0.07924664237853273,0.18900004362299672,0.07470624159488376,0.04459456737855085,-0.023633221388854538,0.001692582272772462,,0.04335590153134812
NCAN,-0.003927724738891433,0.08531709522509022,0.013836299770033438,-0.10784495647441773,0.24149265659050528,-0.10806644268719542,-0.16847262145529476,-0.02090453534146637,0.02134453503992904,0.04369337056500734,-0.2935582910608799,0.16902198309469593,-0.083739626656052
PRG4,-0.07284670463551329,0.04221740205516854,,-0.021967255231902943,0.046313001220281855,,-0.03341285505565078,0.004869162758752525,,,-0.038423704082205114,-0.05761071272088016,
ZG16B,,0.0108540287309529,-0.014471881101679358,-0.0023482239667133578,,,0.06226980351698911,0.07670032405174296,,,,0.009132316272501158,
TGM2,-0.05581647327905217,-0.03959286083016477,-0.014520860582356453,0.008351979772313741,-0.038968406112769055,0.010873613330884354,-0.030947323902090134,-0.07900270679578698,-0.02303459266248934,0.005081755575584492,0.12227960211346925,0.011903573855708881,0.032721998683747484
VEGFC,-0.028887988136872895,-0.04424894295565869,-0.018582452639818562,0.007642965368610577,0.04962448127726133,-0.00958851479960849,-0.03455098269483895,0.03498890313087946,-0.036556186103735115,-0.041887919532439415,-0.0007366268906285114,-0.052288794962971334,
WNT6,-0.05668022050852179,-0.022873412404884236,-0.01338354818573651,-0.03038354255242205,0.004818606007596443,-0.016575871762118156,-0.026224205547651282,-0.037054215143562504,,,0.039413646890936085,-0.030891745012651444,
NRG4,0.04796218699810858,-0.021049819093846664,,0.016138366437050914,0.04768298493743416,0.01638050223063344,-0.016653030302058607,0.027918393000107122,-0.025804567721268802,0.012031496111535828,0.07915265817897617,0.08923053304371781,
PMCH,,0.019885738991359068,,-0.00429175416475591,,,,-0.035032682368202915,,,,0.06345555966888099,
COL9A1,0.07841258920358177,0.052693204770171,-0.011195675802000447,-0.01761811189560801,-0.008382412989213302,-0.12599971984562042,-0.08369604896750259,-0.008794754956043233,-0.007494785508387607,0.02286379396771432,-0.03049274976679109,-0.05437529594969814,0.03456272097387219
GDF11,0.050682376166105485,0.07155534919546575,-0.05687444748713063,0.026502603787645723,0.014120658302751605,-0.1241384191036436,-0.19815978013398547,-0.009534077689384472,0.001498378539002141,0.0522470921612144,-0.13190463715806425,0.09741024346239939,-0.048923977321094214
IL24,,,,,,,,,,,,-0.09372079258028342,
SORBS1,0.12482101136011324,0.04610591227565125,0.08320824790949483,0.020634025279233213,-0.00526605023880659,-0.019626511481378547,0.006909055291074193,0.12736574184846114,-0.0037796688281811564,-0.04189089508723298,0.016216151646276968,0.046688869418396346,-0.008720918714602016
DLL1,0.1720286502549016,0.07401675995080746,0.005897859531351812,0.02389270452041751,-0.0009177931601058815,-0.15543393581158826,-0.13471162209184606,0.08537803733702445,-0.007885563029648818,-0.012086097017096297,-0.12028238040274822,-0.006191866952464702,0.14458316864441706
TLN1,-0.12734719693234334,-0.036160913667960926,-0.011057242086746374,-0.04027340397853463,-0.16028850255763252,-0.17180302850894777,-0.3179267482354491,-0.0001438133353123755,0.006641949540177494,-0.12759630535477018,-0.2819178279736781,-0.029489058733639745,-0.08695502223458604
COL2A1,0.10526475414392004,0.10235081090575825,,,-0.033135234804283153,-0.03200992759661406,-0.05433235287530392,,,,0.040799216799587514,-0.046311475748472185,
SHH,,,,0.07772860905658936,0.04049818303913281,0.05237236573496288,0.07922252464951397,-0.04786193711944174,0.01955252119290447,,0.14507667166894195,6.721076304404513e-05,
PON2,-0.007426007417797221,0.08870205948932358,-0.020975183706906424,0.0036779363793564414,-0.06021389992987296,-0.05401290649481298,-0.3566735567535536,-0.056512226524029395,-0.09943543436029302,-0.06860533658216048,-0.19724955291466412,-0.031812666432789,-0.13092753197759985
ICAM5,0.5371181952071359,0.040592212658297114,0.11529461142410301,0.006597917439174903,0.3534994146934692,0.0624349425468404,0.24127663095422108,0.06813410006972577,0.1139015106156858,0.17104550045404696,0.1709624722602803,0.0008269757045542249,0.2134838977600771
HPX,0.05906775752292489,0.019867708878784644,,-0.00701654149773519,0.03619159754619405,-0.07132969667318302,-0.040050539260737164,-0.04585751295894413,-0.031665250783514814,,-0.05281096609358002,-0.023076268895647418,
SFRP2,0.1789219703249938,0.006251831655004414,,0.019787093681656282,,-0.03527879793141987,0.005011215438775646,-0.04661083774507234,0.024680198943735385,-0.1251692024409315,-0.014275137985281168,0.034236114091515064,-0.04958722895222811
CFC1,,,,,,0.06217224393151278,,0.12176387720476159,,0.06280222154606864,,0.04906880991261311,
CD70,,0.006113848023100289,,0.003374402940246366,,,,-0.021547205958295613,,,,-0.1331714022814569,
HP,0.10540073210278982,-0.025654125498212464,,-0.007027618046466679,-0.08730313340876482,,-0.12235515398298834,-0.021449701464491783,0.021450813370967683,-0.06525150227695845,0.0178477319372215,0.014545312241521436,
CXCL2,0.039270093464332946,0.04493487605827782,-0.033973289444794864,0.020140450298312212,-0.09237316788494342,-0.047834891145163067,-0.046888609640360034,-0.07268905204980522,0.07620874096886136,0.026466430181907915,-0.05409377247563368,-0.09566349987130739,0.026195464346911272
NPPB,,-0.04513712216420419,,0.04382423034876373,,,,0.06515110386035439,,,0.01707334607082279,,
CCK,0.46163931836771754,0.24057934843767984,0.0886397380340082,0.051846696698670466,0.3108323849676513,0.2776188444823786,0.33609775084857085,0.22230419891376096,0.2400658716044436,0.21634508766376945,0.3993236540395397,0.2845601223601729,0.18411830811940694
SEMA6A,-0.1337938785069568,0.04757559260285139,0.03317999575840717,-0.029087425501188195,0.08237194358903564,-0.14419223147938268,-0.2856358415233617,-0.01681526971734049,0.017378947378916532,-0.09327383887732733,-0.2784244570150179,-0.10282088447564748,-0.004671371186074984
IRAK4,-0.10501876424429503,-0.005921039158629469,0.03299358246217768,-0.07866262509400022,0.010923809332232942,-0.09189741717895411,-0.17799589116190478,0.050895087346763415,-0.03160657326949448,0.013881122543867065,-0.07557110370648976,-0.03947289642380435,-0.04161356585258963
GSTP1,0.037571418804220956,0.05923446748302607,0.03954231752552879,-0.03644163895751322,-0.08100575399549112,-0.1655885178288305,-0.33510373631199447,-0.04426776201052536,-0.07001591322062783,-0.1525761594366943,-0.2623980450019812,-0.08348265397896637,-0.031896669980477195
VCAM1,-0.10685813009696243,0.01653139940677244,0.018374418320845746,-0.010111623038015,-0.15445671745215844,-0.13826685920255566,-0.2783804079454569,0.1597757188955579,-0.05827708395089852,-0.07627302613368443,-0.09124901757205209,-0.13049640454181521,-0.04820659530379699
NXPH3,-0.18585906430517038,0.07660514968994059,0.013663752229203543,0.03557170276117086,0.0493404075727693,-0.05365807793282414,-0.13560652417024838,0.030090626002776764,-0.06373016060307933,0.07056620718776513,-0.009172557592108761,0.08286983051739116,0.08585979615836947
MTMR4,0.053266943412455206,0.06672626111650302,-0.01960625462915532,-0.0023308194470069944,-0.033834020052469015,0.035735409712458366,-0.013268517354927041,-0.01037476791594278,0.005864873691455645,0.008124261774402293,0.03478457690488352,0.029706162020213273,0.09169075975772333
LAMC2,-0.04511409571916084,-0.03542792121857406,,-0.027684372100838028,,0.08088920180261054,,-0.024438110782548837,,,,0.04300111042752558,
IL10,-0.02718331541060079,0.0837124267776642,-0.01916954631628754,-0.003730614196293172,-0.01728835879355352,,0.041449853678673314,-0.06583984530944148,,-0.10922156326018849,-0.03510114229338582,-0.06818247422378411,
SEMA4D,0.24178487458796794,0.02195025251507373,-0.04188557263724896,-0.006030695847193412,0.07129769098365821,-0.0253507541510242,0.015750290074836186,0.0403561828500615,0.030095407982509377,-0.15696061505092013,0.03156262458639416,0.10720945587889315,-0.10757862612246945
TRH,0.004173691807299336,-0.055306998080450295,,0.01915061573092792,0.12880608049144493,-0.13237902628660433,-0.045589651844835585,-0.08329832926391935,,0.007068510095145893,-0.12146098242593141,0.10455782865190619,
SEMA6D,0.07702130223193814,0.049015849710829715,-0.013775467151753174,-0.008931137889392171,0.12228579746818223,-0.13264232014248878,-0.14103193556748142,0.00897019128412606,0.07261852472012474,0.037985688497435485,-0.15711638724141985,-0.00840983166772452,0.003207032261518081
CEL,,,,,0.05895494087348191,,,,,,,0.0022615331180323105,
PDCD1LG2,0.010318741984199955,0.03150674300029689,0.004694397620128167,-0.023921056800468618,-0.0067358044053283566,0.01360411289794526,-0.08079389285703108,-0.01643253328255668,0.005011683712169305,-0.04654805457395484,-0.06004467319460542,-0.02521929748255117,
SPINT1,-0.059795077645085966,0.04876395085305924,-0.006750335266227059,0.07904556421666024,0.05704619032333779,-0.015818378797790897,-0.07645981959004147,0.10167288439704324,0.051000985425261776,-0.05758810557648523,-0.00923951907588142,0.041969817247715674,
CTHRC1,0.09135351729974311,0.029745010285522223,-0.020076832577307177,0.034113921057252035,0.04121657030448861,-0.23380785386401357,-0.15500838919148824,-0.023712958218407538,-0.00028388887453804256,0.014273932404775976,-0.11028322829920244,0.057260654156373436,-0.048300766286659996
PODXL,0.07345668277406683,0.012629808107559424,0.0035287039713700033,-0.05907095485456544,-0.1303633353315119,-0.0885934442519052,-0.25744370969929964,-0.019905467373887403,-0.006096653024918294,-0.032586589316637535,-0.004669191665147631,0.08543767542040462,-0.002993784499934967
JAM3,-0.13418027265780383,0.0048215316850674485,0.01866886745335798,0.04355739862516502,-0.008888024230340833,-0.1751622083025908,-0.3452502272713417,-0.09999930999977968,-0.09590044949202163,-0.08399099228051853,-0.2013001569276693,0.0003291366398302324,-0.04387870243303778
TGFB2,0.01907652727902705,-0.0005325276745205647,0.013041260131450228,0.022446483712336273,0.11793285548165387,0.034445937101972884,-0.2563599826450416,-0.004377798907250446,-0.07598646524946072,0.001895288141468492,-0.0992241441600597,-0.03961690156438468,0.03715491502516624
COL18A1,0.06354724211076677,0.019283436105949472,0.002996110755992016,-0.02702757098683031,0.017289599489048863,-0.18283579956596163,-0.22330163430111363,-0.10957688228947907,-0.0318727583100192,-0.04516631121814054,-0.05763346884322221,0.0646221949391147,0.05393866805802687
