,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
SCGB3A1,0.001212750998554412,0.08293949203153969,0.06226096689385112,,-0.01296645823486058,-0.010536044394519628
IGFBP4,-0.0844539728710328,0.009577307796023933,-0.0806786780452131,0.013217379043578502,0.08244615527417759,-0.017740944921076394
RSPO4,,,,,-0.024799069994110766,-0.02358662169656157
LEFTY2,-0.015500934721649208,0.10188452298966001,-0.01846120261880672,-0.01933400935346969,0.07494261128582955,0.10931999215034899
PF4,,,-0.01471618638614811,,-0.0188029055997259,0.03621037020181741
ANGPTL2,0.03546709190030444,0.024118598124730727,0.01803593380274718,-0.026825118949542853,0.05530676732258469,-0.01820861870170473
LRIG2,0.00588338230279408,0.00291932732904541,-0.04398767975095601,0.05328115115492399,0.03476305859413801,0.013271479824404719
ICOSLG,-0.0353148131673021,0.07239682475918756,0.05808858458988758,-0.022383602250214567,0.04138207474719168,0.04718361931915078
WIF1,,,,,,0.05785779644580854
NPPC,,0.001295161922631347,0.09262557571678552,-0.025688617229723355,,0.07146569077084904
LYZ,-0.012240630457612357,0.028076635575443702,-0.015694385593076638,-0.0460968346956681,-0.0031175305067032634,0.03264969707966006
EREG,-0.018125923776305432,-0.05098201364512406,-0.028672497058483733,,-0.028396742893586534,-0.021272195879353167
SPTAN1,-0.025489354215765283,-0.01708015594712758,0.015314683608158783,-0.04529119161576399,0.004576662689584836,-0.03799314906238678
LIPC,-0.02266413923727941,,,-0.03153148181811735,-0.00662317609923428,0.039259504049448155
COL8A1,0.0008890646404095175,-0.0024401423696633045,0.04163026891192653,0.023060183477356676,0.022562809656673732,0.0370346938448518
GSTM2,0.01867588398209077,0.05721629247414489,-0.03649113996311264,-0.04538929474394614,-0.018169856764130753,0.07390440685282126
SPX,,0.046186620135029215,-0.01827202640055412,-0.008479869896455942,0.05348095332797531,-0.05364296694025015
MFGE8,-0.036870570989215264,-0.020078418741918812,-0.021251921819157176,-0.00378108003602133,0.08763649563173806,0.04458187799116041
TGFA,-0.024428156152155926,0.04759881015622912,0.027306427736639594,0.043661873311333636,0.032917972065194534,-0.0010357930514113029
SLIT2,0.020964893926990493,0.04284999788248973,-0.010650499682881927,0.04410517301831389,0.010527744651851308,0.10189951062440443
PLTP,-0.021960650087901473,-0.015367356102186073,-0.06934560518698392,0.05751991026362892,0.00287471785625885,-8.61080765859916e-05
APOD,-0.04689511894853149,0.017696184347530036,0.050525037518017415,0.050553229602643746,-0.04289515072620617,-0.018165918802887118
B2M,-0.10595690422948376,0.024800802154265132,-4.357093849231168e-05,-0.0009915574382130061,0.038529022111796915,-0.03357182346051761
OMG,0.054779424230641055,0.03739881576691919,0.03374660453665856,-0.007536243122377226,0.06921912626556473,0.03873781986602092
CXCL3,-0.06394077946599473,0.003978261547097573,0.024511525216618122,-0.0190679637282422,0.04528112336837671,0.05519389438290805
CXCL10,-0.015641650148659834,0.1266904204614189,-0.019738672114582557,0.13326395628798357,0.0330521544946429,0.04747003061649438
RSPO3,,0.02392757764161277,0.03595390940987691,,-0.01340010544703325,0.021877693799028323
CORT,,0.06553543765272511,0.03675275911626165,,,
NCAN,,0.00968034841327683,0.06380040243496689,0.063034767361745,-0.017214594226935966,-0.04695040306558252
PRG4,,-0.027509529975369807,0.04847213399263211,,-0.016934958671999418,-0.025717098479986485
ZG16B,-0.020448548115480244,,,,-0.016708489374694296,-0.015762550280838044
TGM2,0.035356315600661506,-0.022044398127674135,0.0032041239660991166,0.018796566909891226,0.016529167863318768,-0.02767804408751726
VEGFC,-0.0009216407301478116,-0.03232350675783326,0.05380997949363259,-0.025150958362304694,0.09082286470330501,0.06949749881108871
WNT6,-0.006196331017571611,0.03846702200746493,0.0025338817475603985,,0.12419735128387069,0.014400973826058634
NRG4,,,,0.08259889846617208,-0.013400106948865367,-0.024493816943194094
PMCH,,-0.025529204510259664,-0.02160666062174348,,0.20201400685526913,-0.031367857681132476
COL9A1,,0.03580921624543241,-0.002103884246269719,0.06160327567976683,0.006271732045591384,0.020615846568087647
GDF11,-0.07644610716502304,0.013500745935745819,0.017891072428159852,0.019178617004809124,0.027048409803731386,0.023375006810466857
RAET1E,,,,,-0.014699822112577181,
IL24,0.01629081830351796,-0.01903395970738776,-0.014481544276205238,,,0.11054122885669969
SORBS1,-0.03866503611737083,0.015454609294196175,-0.01576664066860773,-0.004180007123053441,-0.04755113275452124,-0.003596016179637632
DLL1,0.03421108193932638,0.026510316286359286,0.059912555324939054,-0.02307203730639984,0.07932116476062297,0.006926159443614768
TLN1,-0.03883901705379668,-0.035130849186404044,-9.226567471203884e-07,-0.06610948320740645,0.039915537427500605,0.018796880061417724
COL2A1,,0.05839324690552826,-0.014597777908559068,,-0.019501682536016463,0.0008054368000833707
SHH,,-0.011174612572941714,0.042191887041240723,-0.008623732073668514,-0.03778194644975101,-0.011175838695709359
PON2,-0.06163832673738499,0.05852677779839936,0.031658216401145044,-0.05059255921108915,0.014202447941444929,-0.07803048694355569
ICAM5,-0.01220649783715727,-0.05320515300689186,0.010124514353009229,,-0.013164159529990508,0.08632628107998341
HPX,-0.024237355034477152,-0.04820455710432509,0.09656444638263914,0.04864111187184648,0.06596430535422575,0.05006011527787236
SFRP2,-0.012726013237892636,0.0309468349418777,-0.004493398697906106,-0.04393444268437419,0.046929999807228936,-0.02304588273477582
CFC1,,,,,,-0.021673174075538742
CD70,-0.052190679725326566,0.01299516805232419,-0.05268133175518422,,-0.020444284365536327,-0.019931313163055627
HP,,0.000688129102802949,-0.03707766147059219,0.014196958759235026,-0.020045094368344216,0.09882246443140584
CXCL2,-0.009974654899952813,-0.015255489407066643,0.04721565698538281,0.028999255039769183,0.01660458605612946,0.035755540519375316
NPPB,,0.048249066561693345,-0.031872625744932,,-0.013592916126759474,
CCK,,-0.04967723735918022,0.044440904649429465,-0.00951723346193117,-0.01763368169761477,-0.032355279314694806
SEMA6A,0.030682964410590548,0.012009736002561056,0.04673501312131049,0.01676433319022702,0.0007096923748809528,0.05285578569895717
IRAK4,-0.020650463176594986,0.009202321718410154,0.03086994955692665,0.0076791552124837814,0.0914068878803515,0.015823237810986983
GSTP1,-0.004471146281866846,-0.017797979110627984,0.04852444042015293,0.0110589992832646,-0.0064917005156226405,0.058286661452237036
VCAM1,-0.016524257481385078,0.03559217906305239,-0.0253206065393377,-0.04693001377008559,0.042571129584052896,0.02223514560346707
NXPH3,-0.024332903931371892,-0.0029922921069635805,0.018776600912357673,0.0044038483863687895,0.01722851696894948,0.0632773230653145
MTMR4,0.04093789259707063,0.017537788759787797,0.006989880818016679,-0.03641912572658455,-0.015036711485218306,0.056912526205622496
LAMC2,-0.01873026145005247,-0.023400517134389266,-0.01901833107800727,0.03317190119504014,-0.025898673656621195,-0.023586634680933347
IL10,0.06844158029890335,0.015652356882394452,0.026895855640188593,-0.018834963745296696,0.04439794302112636,0.05925416106694573
SEMA4D,0.014404151862462073,-0.028705757747351433,-0.008175987987357643,-0.012669972869539225,-0.04132543489964573,0.06520148258074399
TRH,,-0.02769671223397926,0.04950853605785798,-0.04315883957573478,-0.015224977622963005,-0.022861659542037904
SEMA6D,-0.017376128665924424,-0.008476556017325157,0.056999783130195665,-0.020261808870366695,0.017359662115465576,-0.014263122785220276
CEL,,-0.028824022552605282,-0.023643041330831734,-0.02336921930055024,-0.011647784782087335,-0.025199101245073064
PDCD1LG2,-0.027421756910304067,-0.012604587372964524,-0.0382396554682076,0.0634660794755617,-0.029740282628737773,0.06288024953221516
SPINT1,0.0053410378800935465,0.007059563168032837,-0.0318132497615574,-0.023420081003917997,0.005644884255583505,0.06000057271559631
CTHRC1,0.07896581864131794,0.08573076334069298,0.016879547762928472,0.006656701909020704,0.09359679828274636,-0.01043170013874735
PODXL,-0.01925342637153783,0.04068885141594274,-0.014906163476921754,0.013496360721742656,0.058991427278590976,0.008109501715045169
JAM3,0.010498647377591038,0.01680443479271928,-0.060149221084056625,0.021059460696890703,-0.024235974888926072,0.026153463442908826
TGFB2,-0.05326095327727947,-0.02250057024153132,-0.05540694553190967,0.024608535543776063,-0.014716321157907166,0.009460522641898816
COL18A1,-0.07569046570420429,-0.06230610337979561,0.009869656578612641,0.02510245572419186,0.09108892142032164,-0.043302821972423126
NODAL,,0.11307371372869016,-0.017888118491743283,-0.01159377466447779,-0.02083676642868574,-0.0017937370860364556
INHBB,-0.032598051310965256,-0.0073891059165506635,7.565878367065051e-05,0.02591922786319429,-0.000305766725069125,0.009033206308455884
LCN1,,-0.0006250955046063842,0.03038350198623945,,0.09013741010404656,-0.016544011865110203
ARF4,-0.10406018949646428,0.042684134371679366,0.08337817819142093,0.016743001548881854,0.0031954061820240504,-0.010143656206260121
CXCL14,0.004196972710185514,0.02839176585237203,-0.0907852946085029,0.04437791414961117,-0.07857261119643344,0.01355843506043717
LIF,-0.009771128641468695,-0.03463486794070934,-0.030006130474464182,0.021978502578587807,-0.003919817131874643,0.005178340431054008
IL17B,-0.0027988365164973573,-0.026337206003204713,-0.02704844062527897,,0.006402555412341375,0.03375221415381763
MMP1,0.03226417553819098,0.011130615189244832,0.0032072382967744846,,0.09637434801321057,0.02212608659023913
MATN1,-0.012894786297552141,0.04939739555877814,-0.029879146815375998,-0.01975176692519891,0.025061023173819738,-0.017046309358648083
ADAM28,-0.035880856271646645,-0.006066685639362442,-0.053117223836090396,-0.018722973090248417,0.08407745733718398,0.02592755479185674
TCN2,-0.016202226167299102,0.047320480528524625,-0.0021538089682141925,0.011386506057502986,-0.01359412709147591,-0.03916001622740044
THPO,,,,,-0.02004510047050561,0.05188341323265431
CUBN,-0.04098769861651753,0.013548065434685317,0.03091016376944715,0.023113719480968742,0.08641623602593118,0.028566220910392237
TIMP3,0.050995250806925956,0.01921040307040595,0.029136779926360344,-0.03308465485120145,0.04767823026667414,-0.005402864577761127
PIGF,-0.06348758213874839,0.07090700272754524,0.005932955842882711,0.02536431540717379,0.02749475801950792,-0.005456091089568286
CRH,,0.04906766521936622,0.025500932128324872,-0.03329135550744818,-0.022830780998517354,0.016500079838289227
BDNF,-0.01989018342217356,0.014730396664289873,0.018189922986392857,-0.04231833222243629,-0.04448295452357322,0.040957883205261156
CCL5,-0.04595719489239017,-0.04918229301766121,-0.02659232021170102,-0.000674309515803866,0.06452583799059775,-0.01415948600121775
GAD1,-0.019317849340581835,0.020430342804092234,0.021157584515372842,-0.05009497632894759,-0.017566039214860746,-0.00931915578120941
COL14A1,-0.049919952694516656,-0.000882056817866333,0.059873339760738296,-0.03934731236554268,0.08308617335095914,0.038978674332785325
HLA-A,-0.014057468508850875,-0.029211767459353544,-0.03322762376463706,-0.002798764622168717,0.023780539664120103,0.050940167247309424
FGF18,-0.013389057586467343,-0.003590692854281612,-0.026370136401731248,,0.040509709512634225,0.06413773120380893
ADM,0.06454770673857212,0.001463912813594262,0.043202581230258115,-0.02766459428482354,0.029905998390801526,0.048255936827282644
CCL15,,,,,-0.013204622969827813,
GNAI2,0.004291164132589258,-0.025224586084043064,-0.07032359085582911,-0.006346527594981742,0.006526026399503988,0.002607675299859516
HDC,,,,,0.05539946847035491,-0.017046301638535905
COL11A1,0.0005212814584616659,0.0737709765322065,0.08438194425810545,0.002652354204642603,0.026683470951567718,-0.03380167248660669
NUCB2,-0.006399096913930992,0.028056849194557802,0.02729602324379732,0.0002567950826291799,-0.005750286209479077,0.07945298137119491
FGF16,,,,,,0.10004192789525312
CXCL1,-0.04876696081606395,-0.015313638841454183,0.016412581611006494,0.004335513872484173,-0.033217807920782924,-0.035685832827254294
VCAN,-0.049601016356933154,0.0825234858814912,0.034240235487823456,0.031468870886918805,0.04541252250311096,0.08967115597362985
MMP7,-0.012086795148111083,-0.005268912864164117,-0.008379548199268325,,0.03535501058343656,0.06993316681746502
PTPN6,-0.016247505821099847,-0.0021222863848520384,-0.038106326743501846,-0.059781795940452714,0.07026664742347465,0.013195091137339287
PTGS2,0.02842465053396901,-0.011019747649223687,0.023841879277102702,-0.02441821445639601,0.012189817421872078,0.09863788256570392
XCL1,0.09236392502075942,,,,,0.022722120337140477
CD58,-0.01965677312525883,-0.021198715585445383,0.0243691259980051,0.047780412271135705,0.03145118603688067,0.06532608310438891
TNFSF14,,-0.024907871176735014,-0.02874892157716577,-0.04109814038706068,-0.031671001943231435,-0.0038223915137071615
CNTN4,,-0.05086332628429818,0.03475464339770369,-0.024786939686539992,0.0523052594985017,0.030361524418066152
INSL3,,-0.027700659220749442,0.007633594152949504,,0.165280796587316,
BTLA,,,,,-0.01748257588373297,
MFNG,-0.03984831657617605,0.08588459599485136,-0.03314941791598972,-0.02371160053532434,0.022291842711722226,-0.018274439615844497
ICAM1,0.02202367873813131,-0.012714850837176042,0.0010364504316477034,0.08548883066616844,-0.032528634776275954,0.005693509803347476
PROS1,-0.018719048401295266,-0.04300901716500872,-0.017115803591205753,0.013224615448429254,-0.0248741988718478,0.07582285871333438
CLCF1,-0.03980280724993379,0.02475198712927789,-0.020061227253368074,-0.04091556785554339,0.0038967849110342957,0.04170966355034881
PSAP,0.017948896634696194,-0.06489196110345091,-0.0028413921581152864,0.03283599991940088,-0.004615188246094623,0.08480103369154975
EFEMP1,-0.05747416738179244,0.0551944785159379,-0.02343742612101165,-0.023569314444391684,0.0027333117518701794,0.06645936371449496
C1QTNF1,-0.040751246067489665,-0.0019120588238810221,0.013008262247727751,0.053137927546560305,-0.03580131752569318,0.08018643420674744
ALB,0.11278807709566298,-0.04106175696117724,0.03528003016832992,0.01483486603600129,-0.020444290745948595,0.18412341829487702
CCL13,0.028434049653151196,-0.01848988475371899,,,,
EFNA3,0.038876911186136114,0.01767418372146712,0.009768078700972793,-0.015352420353483453,0.08796954580393702,-0.009317515982342138
DRAXIN,0.0027623496577192136,0.002920303372433211,-0.015156969730153335,0.028915365371425424,0.041387787304239816,0.11694717862584351
RAET1L,,,-0.01689305429238693,,,
NPTX2,-0.028109769274401585,0.013121658209100424,0.0002877797047118595,0.025520522993658975,-0.0001458108948879111,0.08141680611366144
FGF11,0.06107901761188213,0.026319341882377584,0.03168828672882021,0.011512297381476924,-0.009756927674399082,0.061101686967114405
CD59,0.02774078789361384,-0.023911233312710646,-0.052690848862864896,0.10467182106850467,0.057717572386497155,0.002714612926187149
COL9A2,0.047323680927496156,0.08375309966103098,-0.006459851713666296,-0.06816024603754464,0.04651864544086252,0.010169297732590047
DLL3,-0.015641651158126043,0.055608085234432635,0.041707332923085254,0.021891621172496482,0.0014906097855567574,-0.00404999106624112
FGF5,0.02565367067443795,,,,0.10694042577940914,-0.028813354205358462
LIN7C,-0.02988933669267905,-0.015345050436239661,0.0029635043956392757,0.014869572793942317,-0.0065505073371226585,-0.02846267454423921
GDF7,,,-0.014481548864251686,-0.032273908743810066,0.0369343167378049,-0.02605754445886792
PSPN,0.013068196264953315,-0.007956855352677532,-0.03442189393646035,-0.047151629336366005,-0.004521286403965525,0.04972783316025584
ANGPT1,-0.04194390102559751,-0.07226604058646606,0.09521771127519622,-0.0018652401340580242,0.08145145626665046,0.0646459223441832
PNOC,-0.012206501850179978,,-0.015399742762129924,,-0.018660366409962235,0.05077209618710653
L1CAM,-0.01599038489984642,-0.0010316580053557648,0.023734852234607494,-0.031531485391240455,-0.02271055688751193,0.04852002479632723
APOA1,-0.00529149300422153,0.030776661271813225,-0.017228179419593058,-0.027246821910954996,0.05017839482331554,0.07641251240916513
PSEN1,-0.0071517402387117155,0.007424470360836883,-0.0016895964496379525,0.02010156555152163,-0.010852615287266089,0.07349211144847088
CALM2,-0.0647558143726195,-0.01864613236930806,0.02502819043341713,0.01845629614167448,-0.07241076207753772,-0.07195637316213324
CLEC2B,0.020607286954647426,0.025970450364543787,0.02884617734227188,0.039137027855082517,0.04258695847474906,0.03046793101884566
NTNG1,-0.020002932139255376,-0.00694890552981674,0.010579755261530177,0.07640604301018254,0.07984058145089447,0.031442679955595985
LRIG1,0.014757902487001418,0.06025187514772731,0.02819858951419468,-0.06316694388483146,-0.018231168444871514,0.03973891154248316
CPAMD8,,,-0.01626885061159439,-0.039600680011161404,-0.018944496410914495,0.14184920170834864
GHRL,,,,0.04068460400417552,-0.02600654572375831,0.04574905052854368
NPY,,0.08143298320225902,0.06155071926640703,-0.0030053278007345836,0.066570205003369,-0.03637468057920217
MMP2,0.11057299485100804,0.01131347995354327,-0.02366710558179093,-0.02180954902744109,0.06080388469421351,-0.026310072905333798
PPY,-0.011290469895182901,0.01182164746898155,0.06237255312365327,,-0.023759328479783046,0.04156334403981643
ALKAL2,0.026840533736107165,-0.03493298611363143,-0.033143886404190026,0.010670419030645233,-0.018095666615448956,0.042584567903503345
CSF1,-0.03562342310730294,0.02681810591527208,-0.00900118108247351,-0.04407991265811974,-0.038743364474067114,0.041862597914918795
SEMA4C,0.024809421064191838,-0.012196729110071618,-0.0037095978541874125,0.04319193011447908,0.07641230421747656,-0.01727304876649828
BMP8A,,,,,0.10927915573137839,
ICAM2,-0.06633399186087352,0.04826815925971055,-0.0061710623402921735,0.03729399983728398,0.07771471597465307,-0.0018909606310124768
SYTL3,0.006714166441835234,-0.02398138676836103,-0.0207664726702957,0.03655907192052939,0.08146337200791427,0.003656939266879691
IL1A,,0.03525549944823487,-0.038155558335766296,0.050884689895079625,0.04622411177873787,-0.029277201690852437
HLA-G,,0.01579271703222527,0.09470954789005312,,,
PGF,-0.06711897981983864,0.018443954649806946,0.02785301134839951,0.07130937175552185,0.08997502374703337,-0.012333733991693288
LGALS8,-0.009018412448108705,-0.014385950442285333,-0.02326936293231305,-0.015391690079278316,0.009536523814093594,0.09952232476136277
DKK3,-0.02123714045278769,0.00883804153123485,-0.01626430959149391,-0.0026673148742427225,0.015961628889799743,-0.028419914041962206
COL16A1,-0.09269142723626253,-0.08670646888154342,0.0516083255199945,-0.0059355088951431965,0.043683468316819664,0.02456630582956153
TPH1,,-0.03435882159542933,-0.014017491474074745,-0.02443122402108494,0.07449227118454672,-0.0384688997743736
TNC,0.03930409038777931,-0.0021661449249858896,-0.05354199573941794,-0.03899941058796504,-0.00825305572888478,0.09040468228923189
TNFSF9,-0.026720277737622027,0.06376599083804298,-0.013236274821134802,0.025863304649644692,-0.025681821218121965,0.1027069317078882
C4A,-0.013389064852330585,0.0633438852731389,,0.010375135751611676,-0.02185332655602194,
CNTN2,-0.014176883620178351,0.00726731057982624,0.06783031431326995,0.032857676972671876,0.025396336032001622,0.014851043041305145
F7,-0.012206503563056727,-0.008158668862859505,,,,-0.02283830963807775
LUM,0.005462891881544732,0.023941425348759794,-0.003105903206774913,-0.002349670595930559,0.061563032512146114,-0.046946871777026694
BTC,,-0.01876379454830063,0.008627618279442757,-0.023087389091387963,0.009203057408432046,0.08255430477845077
APOC1,-0.09075134590416972,0.0028800313479962554,-0.05745193509765729,-0.05596189556657371,-0.034718073352029186,0.002927025817684662
PKM,-0.0054688011716446,-0.004672478109074578,0.006499443767095002,0.002660530135018924,-0.042036461614743115,0.072628431889651
TNF,-0.017376130077627755,0.005148794306716974,-0.016893058899971287,,0.05318542065953095,-0.017774867015487656
GNAS,0.06784423663986536,-0.07213155967273266,-0.016690462347005542,0.04200194510672727,-0.0852353887835789,-0.06839528004801546
BMP8B,-0.028449037826776873,-0.0031358787362713953,0.030326145311781967,-0.040887806119791245,0.05749971934271976,0.03309601757166742
LIPH,,0.07675093110480304,0.0025375195894980023,,-0.01994395698337707,-0.028343299486967743
CCL28,,,,0.09355181217801979,-0.01260098742198532,0.047144808043826585
PTPN11,0.006172573272068295,0.008720108261812439,0.022674044485458004,0.0011734224940880059,-0.02018603428923563,-0.042852845717513154
ADAM12,0.00864095900456155,-0.041684769497855816,-0.08477917488858176,-0.057168290150475684,0.06311310376741965,0.04605639553449494
EPO,-0.011098624057923598,-0.020080494435803023,0.02172665871087144,,-0.01340010288140455,
EDN3,,0.06106692462741477,0.05526290554428913,0.0048904690969651405,-0.0071101084935268595,0.041774338374066446
CCL22,,-0.0038233616129177846,0.07255185654414559,-0.023087390113146384,0.04059366426132824,
CCL2,-0.026153628115449926,0.05406826192995973,-0.07285852552377493,0.017548824798814665,-0.030784538772346735,0.0369676902685113
DSCAM,-0.016328570288404617,0.04731986624656185,0.05251670692076723,-0.018366487388377484,-0.06178468633801072,0.025484148065775473
ANG,0.018706213201942747,0.044254094915823654,0.0012067320236650286,0.0248480282829928,0.009805781285225471,0.03222242059532537
FBLN2,-0.05500982191913764,-0.014327592035183866,0.023929547215109977,-0.045620057849782646,0.02590083434910278,-0.053783341499715524
VTN,,-0.003699615748209225,-0.013754805217735495,,0.14828850644146663,0.0056755410024011315
VEGFA,0.10003553936026775,-0.019416778414764968,0.016964484017054356,0.03393234741646585,-0.09121560522918513,0.08192491904139776
F10,0.013723019983719213,,0.011550789921768568,-0.01997494037874747,-0.02365781106829317,-0.02340151397132907
SERPINA1,-0.05602655754553086,0.0035781688356467823,-0.04890125949583937,0.09111974197781329,0.017225350993269294,0.007913330725713234
VWF,-0.051992673712637695,-0.001106428603356818,-0.012517209387277173,-0.004600734607996932,0.08679144272321072,-0.029048833935649943
GDNF,0.09914773096378764,-0.041761500256306996,-0.012841118117665024,,,
VASP,-0.07173812949620205,-0.018422800928946947,0.0033305333880465256,0.022696677635961306,0.06290358092459167,7.000852107708126e-05
ADAM15,0.005294613058691508,-0.04153035688333217,0.0001249508533162,-0.012384597875724723,0.05999044678496594,0.011595151344554806
WNT2,,-0.024907859888775467,-0.00026225062322510917,,0.07242098688642419,0.002293556673323015
CALCB,,-0.0021564048227383547,-0.0064386638326778016,,,-0.027383285936966033
OLFM2,-0.008655356042013123,-0.0509479708319731,0.033718357763554,-0.00029893523496691963,-0.012959095831512626,0.021956064441471326
