,MGH258,ZH916T1
IGFL3,,-0.0004049171779493895
BMP1,0.01310220342983357,0.038774164853858976
NDP,0.07410691395479306,0.04453288035122152
TNFSF18,0.03234762705774216,0.09945140422162392
RTN4,0.024901314526904104,-0.024757298420714748
HEBP1,-0.02482551635649091,0.058741075896227735
WNT7B,-0.01648514273597777,0.032150979403309014
PTMA,-0.0024186281885933557,-0.05318234522402393
FASLG,-0.016485147396285392,0.0051447123318708946
CEACAM1,0.016739958802230007,-0.02504377262364934
PDAP1,0.021810646766929342,-0.01988200412872459
QDPR,0.06685797358177147,0.027344457221266383
POMC,-0.044992414527818,0.023258017876145037
CCL17,,-0.016314598027045248
TNFSF13,,0.050399626989731064
WNT5A,-0.024836547832872934,0.015070003692690561
CXCL8,,-0.019071946066999624
GRN,0.06101211871170508,-0.0025073092619220462
MIA,-0.021577636062275963,-0.0013941081449794209
COL4A4,-0.01909180938940911,-0.047910845695287876
TAC1,-0.016485138427394994,-0.021447198044703214
RARRES2,-0.057079865994359893,0.01401889017987164
FGF7,-0.046067807957445125,0.05218899730697714
HBEGF,-0.055435920783914384,-0.004623507149719748
CSF3,,-0.017176754898675303
PI3,,-0.037319381977430184
PCSK1N,-0.004417365723648594,0.04615714929047922
NTS,,0.09246582010001236
SFRP1,-0.023986292822944157,-0.02484535352930657
MICA,-0.06653655565052993,0.0690388524253141
TG,-0.019091805086996358,0.029843144477217653
ADA,0.028601799654165337,0.02163429448458059
LAMC3,-0.025012621365963075,-0.007170191078251632
CCL7,,0.07229061869009944
NGF,,-0.05389018238797155
TNFSF15,,0.07152543192428963
HMGB1,-0.03164218544286857,-0.02120563845289287
ITGB3BP,-0.027881098083916714,0.011726662415586753
AANAT,,0.15268708478629786
RELN,0.012901241050519777,
IL15,-0.044115338842647206,0.028345577410843335
BSG,0.000944068452059595,0.027178910412339614
ADAMTS3,-0.02095588515928676,0.016322289060068943
CD34,-0.03722503775430099,0.003930466546756693
PLAT,-0.0011199847317772068,0.03229564864118909
LTA,,0.040239365609734394
CKLF,-0.009776473405706924,0.012910082761775432
CD24,-0.009749262546795758,0.009375333516967255
HSP90AA1,0.025806311184497367,-0.08918817144284269
BMP4,0.026718498472459308,0.11251930207729002
SCGB3A1,,0.019558459575363202
IGFBP4,0.01335758194426391,0.006449350838737437
RSPO4,,0.052847665297171074
LEFTY2,0.0051055625945363,0.06414658003457605
PF4,,0.006433482997098535
ANGPTL2,-0.013782847020658122,0.04642715519434164
LRIG2,0.038925383735560426,0.035989194031145144
ICOSLG,0.006601071344671876,0.04994409639430729
NPPC,-0.02892225190833587,
LYZ,0.10638609115305851,0.0035831166206156504
EREG,,-0.017138986715254743
SPTAN1,0.00264855530264243,0.020339915757441467
LIPC,0.07188872716784749,0.09698057254347835
COL8A1,-0.03256823933117428,0.05020278960828493
GSTM2,-0.04302064902390706,0.026725783452166238
SPX,-0.04894198272174882,0.08082211331268434
MFGE8,-0.043011959156910876,0.023081490095618967
TGFA,0.0665711945972867,0.06424614422554475
SLIT2,0.02667588724424306,0.06612535044303948
PLTP,0.04239924600944939,0.011632622052127287
APOD,0.025034065382947515,-0.09086531079280587
B2M,0.04634443692058537,-0.015948021567932007
OMG,0.036706214759289015,0.05817491657906471
CXCL3,0.10812580783504726,-0.0479113595558705
CXCL10,0.010205382412562988,-0.050212115152999566
RSPO3,,-0.01826604807707454
CORT,-0.019091809082093816,
NCAN,0.033937354304858856,-0.009232791852200134
PRG4,,-0.04137752165935598
ZG16B,,0.0491835682987279
TGM2,-0.004319159713673817,-0.02630819514630094
VEGFC,0.10098435120378246,-0.0020924034681871597
WNT6,,-0.027506454822095728
NRG4,,-0.018266050124262734
PMCH,,0.002272440216300423
COL9A1,0.00015804555994956314,0.05113077882649242
GDF11,-0.03468118462799553,0.043513250357187824
RAET1E,,0.06106250040690704
SORBS1,-0.02491260386905483,0.015233536987253807
DLL1,0.0656617777163474,0.03937634311146884
TLN1,0.033800562857647404,0.011469213393367246
COL2A1,-0.01793209128522634,-0.02658327370592353
SHH,,0.06453926625380539
PON2,-0.012951423124465069,0.08186637029522573
ICAM5,,-0.017999449990093345
HPX,0.0021901830052860473,0.04873654801864684
SFRP2,,-0.013835217709573258
CD70,,0.03139935939987022
HP,0.058893949491462774,-0.027324013149667797
CXCL2,0.027096103551335265,-0.0032532816249145804
NPPB,,-0.018528873557036148
CCK,-0.041025521186437625,0.02734092923205128
