,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.009845679734855325,,,,,,,,,,,,0.05240616657477718,,,0.08470084934758806,
BMP1,-0.04654522620123865,0.00045761128300712367,0.1149802533893824,0.060350717638771235,-0.028816045619876423,0.07379720457361384,0.03458682037570389,0.19493160658638445,-0.0003627622086216991,-0.01282700508120192,0.0905057494733216,0.08602417865594521,0.03648249273211336,0.116412998731829,0.05031082372881547,0.05519577958737583,0.14409081430366813,-0.04397993311370434,-0.039536361682483055,-0.0017105653160275486,-0.06513457387195294,0.15772499804947146,0.1674323101097831,0.026736623912133984
NDP,-0.03333139230578223,-0.007074799554937012,0.009859999765733348,0.05810282544668883,0.02674589373011081,0.09325269588340157,-0.007001697877268144,0.03333728095491715,0.01867627506316136,0.030299160423477918,0.0452108257936502,-0.037172372658965086,0.08135451392266371,-0.014813916803924103,0.10197442935069022,-0.04221824221145091,-0.010087083238287251,0.013370036765690001,0.07253161315674252,0.01573048105995418,-0.011170424583456438,0.13641316763423736,0.052304840728697476,-0.099895049910541
TNFSF18,-0.010746378133354332,0.1568092718716025,-0.014101019780434895,-0.0009151331685794776,,,0.04384360101506444,0.0567505673467999,-0.022543081698689085,,,,,-0.019191056385706385,,0.08935400417732273,,,,-0.026344817177407373,,-0.03314018299682983,-0.016141183597275167,-0.036428829137969174
IL36G,,,,,,,,,,,,,-0.02972204370791613,,,,,,,,,,,
RTN4,-0.020933813487355544,0.0020901059038035577,0.06024233829704908,-0.014623916570691196,0.01149024357893743,0.021431579567042038,-0.13976203222216793,-0.22220136445967975,0.03456706619155678,0.0002460214037098244,-0.08998723040981979,-0.021552595717631327,-0.01925130853795312,-0.017456837084643823,-0.08003227353200933,0.005530628793776728,-0.027154849596643393,0.017642586864524842,-0.07927861370193819,-0.02355144159264575,0.0028872363786738636,-0.04710923288024957,-0.05948316594177518,-0.01916197787308597
HEBP1,-0.002342564206897129,-0.01475944757289416,0.03608448362711525,0.05647834976357936,0.004068058144538236,-0.007202559465063846,0.07555476524013768,0.09062428759522076,0.07350457810830913,0.022192772987451998,0.04887082655196781,-0.024992232304797933,0.04982934946536267,0.125741070756828,-0.009302877414511352,0.03108845569906065,0.026496902749493324,-0.025343241149991796,0.06208024297293844,0.08204242289856806,0.03939571599704697,0.04415240417175112,0.10068746444308571,-0.012586672922443866
WNT7B,-0.033042767079824745,-0.05838903903629731,-0.04262245364834099,-0.009600954749859072,-0.03675264346203948,0.00015120423857513832,-0.03186463249557851,-0.11511366957768898,-0.027551317944733856,0.0495585477469739,,0.021032409702061532,0.04165890817595967,-0.04272960861058722,0.024251335747112954,,0.031667907601747675,-0.017105441703099286,0.028909692870267227,-0.03667436521705295,-0.017924782146352552,-0.03314014863294955,-0.006069010549117492,0.12029464381993552
PTMA,0.034726174923153975,-0.010373574715012747,0.03899654312763966,0.00501776968275928,-0.02121382634810207,0.020118715725595954,0.16669623083319665,-0.1447469965239499,-0.06565710550427298,-0.052085092025856,0.12703212354841842,0.035743681494910653,0.06894680388594183,0.0355857031357246,0.015595942386971293,0.06193177616882387,-0.13296059250091638,0.022747584112601048,-0.042140596602550665,-0.016856596305878373,0.010960895509889318,0.029214966959313075,-0.026204456467748716,0.03767811781106814
FASLG,-0.004325766565621034,,,,,,,,,,,,,,,,,,,,,,0.034697843821586305,
CEACAM1,-0.0037817428421778264,,-0.028370263902462133,0.08598402653587593,0.0057322586148475276,0.05032939461935737,,0.027982766071971907,-0.02741076576589579,,,,,,0.02219479043889631,0.024988672554986765,0.050535634429939615,-0.01244944219900743,0.010979718086841074,-0.011936797312190574,-0.014191114687353424,,0.05261193057625731,
PDAP1,-0.015826698944940036,-0.05728623644903284,-0.04321324065503859,0.02973951405534628,-0.00788284627866465,-0.03134274551371973,0.07162792947971411,0.14790648007571117,-0.03771572127746878,-0.03957844807904283,0.033555445974529204,0.030069336824108256,0.033463795547549614,0.028523102255659964,-0.05694088495486635,-0.0020990962770158325,-0.029109412824379424,0.025106664245009076,0.014833460659102996,0.06782496087068045,0.02084468193499078,0.005099821683484171,0.008182946755502173,0.013185418819210301
QDPR,0.018911167075906364,0.01872060792110879,-0.006685262114870906,-0.015684225472160276,0.025877372507254335,0.030418560063912317,-0.06926439582126101,-0.1651852442189622,-0.023877982798855796,-0.02764603719882757,-0.007576659393899156,0.005896609249616173,-0.039979842478447235,-0.06554542532749695,0.05349645216782564,0.05223729455193777,-0.08904104819552944,0.023728852880439927,0.07589812745907672,-0.012204716627262925,-0.004342477213526561,0.05985276285505357,0.02930092688323109,-0.11623056166578104
POMC,0.05021678083330325,0.0011473859916445136,0.0286311950024082,0.023715815568071435,0.010287248026871771,-0.060172227016629276,-0.048271459351048956,-0.02982504993823958,0.052642416980211236,-0.019291304351446298,-0.004909766274804922,-0.029644671563629172,0.021828571951275706,-0.00264075102502893,0.06784550123431933,0.08231342401043941,0.07173041070414543,-0.021039685357234994,0.07301193913506579,-0.031337505707476974,-0.016698540191204512,,0.03588740970983135,0.017594585635689913
