,UKF260,UKF275,ZH8811Bbulk
BMP1,-0.014763320228589314,0.0453805524998041,-0.0061652010783935915
NDP,0.014316596912432675,0.0011420632589660838,0.0006796947463711228
TNFSF18,,-0.017684542151890453,
RTN4,0.022661208755500133,0.0023905801146393477,-0.029775724401758828
HEBP1,0.017893068936328284,0.013225875302560313,0.009553841081057859
WNT7B,-0.06030892716939757,0.054704989354160176,0.025038272926956193
PTMA,0.0854448454285797,0.0764257178494122,0.03441367202676706
CEACAM1,-0.010600340245976865,-0.017395975158020337,-0.01729748173556414
PDAP1,0.07852562038909479,-0.019989978225611944,-0.05281873501396463
QDPR,-0.08698060448415235,-0.054639386176550606,0.062133520387491877
POMC,0.10003306114485071,-0.02051974425240202,0.07524391640148735
CCL18,,,-0.0036808713398778603
CCL17,,-0.009177103923276295,-0.024970000811397972
VEGFD,-0.024177489138023964,0.0262868173218975,-0.01729748173556414
TNFSF13,,,0.003376722888527257
WNT5A,-0.021060359791244723,-0.010703371461401427,0.06633625216951251
CXCL8,0.06676062662063627,0.09129844104332026,-0.08691353951425083
GRN,-0.026435084667791677,-0.0655520671863896,-0.04121620928367337
MIA,0.06298044266551886,0.03729421928201345,0.0939096975874388
COL4A4,-0.012215477857135455,-0.010759372864035888,0.031412141386291934
TAC1,-0.03519277116618749,-0.026735678041030202,
RARRES2,0.14292089248537262,-0.05738411179729609,-0.05259335141576719
FGF7,0.010298172869790928,0.05672866253059876,0.031304950813380916
EFNA2,,,-0.016440098788948553
HBEGF,0.1315888943899558,0.034851791718124046,0.03335689419455021
CSF3,0.04657670542234707,,-0.07769040098238933
PI3,-0.008759713303167991,,-0.08651552913130874
PCSK1N,-0.06622224577254197,-0.06397291156430567,-0.0042563115179153925
NTS,-0.025817236924705438,-0.026305918083104347,-0.02002914064489955
SFRP1,-0.027582328125609228,-0.009818821866853842,-0.019974418521491583
CXCL13,-0.014293612558304572,,-0.04223930036863461
MICA,-0.023091058889222915,-0.036316713365636084,-0.047718095836338764
TG,0.042504053003571185,-0.022220652962911987,0.14251387817733202
ADA,0.006036952769278362,-0.040468981120717944,-0.03524073769567549
LAMC3,-0.047781314239526,-0.04410575515399615,0.04023184419025431
CCL7,0.004331798269004799,,
NGF,0.05017524227368554,,0.009275962844599164
TNFSF15,0.02897537872916106,,
HMGB1,-0.006381397496467636,-0.009156905386001245,-0.07119393528524702
ITGB3BP,-0.035075694155388915,-0.043039580886423755,-0.007334935336318082
AANAT,-0.02417749258949679,-0.019983163067446866,0.05088314222471674
RELN,-0.02320135581842689,0.0022936182308486803,
IL15,0.0685309163056414,0.05397380301328662,-0.04011046162007811
BSG,0.030387556208971822,0.08811304030938916,-0.0023104984193102183
ADAMTS3,-0.03472363977508443,0.042869185975074074,0.018039864527255273
CD34,-0.015883486046907105,-0.014874062154173492,0.06449721216511127
PLAT,0.018874075600267586,-0.023512746523907658,0.07834781524184803
NTF3,,,0.04497563166726963
LTA,,0.04004074855137878,
CKLF,0.006458598839632653,-0.061899776513747645,0.047883375292658924
CD24,-0.04913714373723173,-0.11574530719966535,0.03300005220117985
HSP90AA1,-0.05751469023372588,-0.12108498159566572,-0.11061730379839882
BMP4,0.0687307476942446,-0.008989287418103807,-0.007988049118359007
SCGB3A1,0.06619294481785236,,0.007963300347262668
IGFBP4,0.04350773009166807,-0.018202725808139635,-0.05775233730119247
RSPO4,0.011626098119802409,0.02647159190176218,
LEFTY2,0.07846042798674437,-0.02121606938355884,-0.018903159861520222
PF4,,,-0.015068488741134149
ANGPTL2,0.067011566554141,0.013638920848145955,0.10354812414358057
LRIG2,-0.0046815725468198005,-0.014106095056926914,-0.03790950913893453
ICOSLG,0.03220917165307921,-0.03648278896174141,0.05731286564951851
WIF1,-0.012564097235459176,-0.01727329278739837,
NPPC,-0.023710590103121928,-0.008226642239059105,0.01464440690106487
LYZ,0.03249386325945749,0.062307154963212485,-0.022135870094344846
EREG,0.08981384019398901,,-0.04788076948644356
SPTAN1,-0.05857978489887521,-0.07678926727354984,0.04706742537765371
LIPC,0.015482467369230328,-0.027700766689099824,
COL8A1,-0.018791483033968676,0.02711376283475539,0.012176710854970517
GSTM2,0.04368113750439888,0.02596502502791166,0.0334021889518721
SPX,-0.022334477001645852,-0.01940058628723171,0.06727784243826421
MFGE8,0.00933918996462437,0.04732532289938723,-0.010463736292451736
TGFA,-0.009537521366074822,0.06436091264037795,0.011971074147821559
SLIT2,-0.007183295456087738,0.028310313953545878,0.021882677629238338
PLTP,0.06648297182456958,0.003852437742053457,-0.07983923619221711
APOD,-0.10213592599796334,-0.0890167846064439,0.12754053654335562
B2M,0.12671304818266768,-0.03700007984312204,0.01641874053999105
OMG,-0.04498311462382018,-0.04775549441334551,0.0835158476189732
CXCL3,0.014210774638935858,0.05538396676625196,0.003715254336404608
CXCL10,0.052427862384136,-0.0520660641058306,-0.020211211703834445
RSPO3,-0.021054433604789282,0.03550796258181982,0.06660450964254419
CORT,-0.03904700450663079,-0.042520563361211995,0.1644927641160589
NCAN,-0.0765382168241223,0.036056003437038305,0.09832973667380254
PRG4,-0.02303587718518229,0.0008597067961130132,0.0817232381261351
ZG16B,,-0.015292589717602757,
TGM2,0.0700882469095555,0.007373771051903557,0.010992460040016269
VEGFC,0.008100814848394224,0.0530168427666674,-0.03159414189328139
WNT6,-0.03174122099253643,0.032822995056449984,-0.02930629030378696
NRG4,-0.032811594590190576,0.029014419720721177,
PMCH,,-0.022384115766277236,-0.022123919456382143
COL9A1,-0.0018750211401045251,0.020650622684695884,0.04242632016302541
GDF11,-0.06932147022789827,-0.012466091364229822,0.03342468233940867
IL24,,,-0.014828229349258124
SORBS1,0.04886352019176431,-0.04726513461434927,0.060080089773113216
DLL1,0.027896121067147003,-0.03073177072727149,0.11574982415599543
TLN1,0.06062078277908438,0.009386064426899167,-0.05431313894324226
COL2A1,-0.020574532910269814,,-0.03864690175060294
SHH,0.014174040815895152,0.042102432682871435,0.05022367015545942
PON2,-0.038755284085712056,0.0190966296379662,0.016581157825240583
ICAM5,0.007223509041148902,-0.013537852238542834,0.0450572258584587
HPX,0.021341287936926988,-0.0010909224491453967,0.11197595104547667
SFRP2,,-0.025012005573536833,-0.02768617757578082
CFC1,,-0.01924586976836781,
CD70,,0.051726782382890746,-0.06439230867493202
HP,0.036883628979640294,-0.048112025721394655,-0.0810915830848015
CXCL2,0.04906322358158534,-0.017256636136614118,-0.04765995889551418
NPPB,,-0.0006372053817836928,-0.02461861609001981
CCK,-0.07215152026633952,-0.029909088319944144,0.0679502417744122
SEMA6A,-0.00533228578695941,-0.07115227632946922,0.046842308045222346
IRAK4,-0.01659356854001163,0.038049879942092975,0.044697749356803144
GSTP1,-0.07524032212835174,-0.01601007959817751,0.06693217735019658
VCAM1,0.08530219132848964,-0.04377281067841576,-0.003277171818771594
NXPH3,0.07237892698832456,0.03966491059035741,0.09880868020630312
MTMR4,0.003022810009117829,-0.050590904688631165,-0.02572908564511879
LAMC2,,-0.021215374906610334,0.06503119251079868
IL10,0.012182157254922976,-0.04204263987404923,0.04438243555812278
SEMA4D,-0.03335736018462827,-0.028700741596961402,0.054167881434053364
TRH,-0.002639813896576879,0.0038077317996202276,0.018940394109877773
SEMA6D,-0.05451078549478644,-0.057455341894943675,-0.013737979893540767
CEL,-0.03994502518333762,,-0.02420905068416016
PDCD1LG2,0.05172827982857585,-0.011634070235592106,0.005886510573388854
SPINT1,-0.005510535640292166,0.027948375770400973,-0.009759654818171135
CTHRC1,0.04201924152045932,-0.03510222981824252,0.03341550716079948
PODXL,0.09251774926966802,-0.015041848540533111,0.0001309105261042196
JAM3,0.08349454223511714,0.07366535481889334,-0.03468794744508395
TGFB2,-0.047264117152666235,-0.0046985425035149485,0.057453893710754475
COL18A1,-0.028707372879106585,0.04527728981133569,-0.054003612276284974
NODAL,-0.018715758352799716,,-0.018316356223010564
INHBB,0.047550340562351814,0.04716999321177009,-0.050053151765571006
LCN1,,,-0.01729748173556414
ARF4,0.03361136853101116,-0.019316226833552535,0.11029186843056205
CXCL14,-0.04721516094444536,0.05407012241585407,-0.0953114475566343
LIF,0.08233183188584699,0.05772939371552365,-0.03774039182447111
IL17B,,,-0.02769597450946213
MMP1,-0.002212738735615744,,-0.028510589041415388
MATN1,,-0.017064120034955006,-0.0038617474567759083
ADAM28,0.03748905383713144,-0.016981420708733194,0.020745097030366137
TCN2,0.017757933632027757,-0.0053324922398459386,-0.01050830003968214
