,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
POMC,0.009672864271901328,0.1564745896821117,0.008511055512462893,-0.021421396063632473,,-0.0033189378508461237,0.014251833914224157,0.05229055289758987,0.027355593706903394,-0.007993322851434828,-0.020530838280334248,-0.026048442345159427,0.05405524483276631,-0.019932468138628586,-0.05949914634175829,-0.006726554869053396,0.0032032587969754445,-0.017421677100575583,0.0012261236448059827,0.04199647058529038,-0.008053605775281586,-0.022436683868052438,-0.05355063750632812
CCL18,,-0.006314641493545491,-0.0064040111377645,,,,,,,,-0.05981010394404227,0.04988805474705987,,,0.0902506841397523,,0.006738012510202789,0.1344702045819528,,0.07789410628237886,,,
CCL17,,,,,,-0.03193404751667378,,,-0.014560703655432758,-0.01615820897799655,,,-0.01122437075549675,,,,-0.03437308160715638,0.02956279315223499,0.06957257924172706,,-0.02418538063187818,,
VEGFD,,0.06073846014164114,0.06379696285733208,-0.017267646046789112,,0.06244364872790814,,0.008555428318564734,-0.0155131981836042,-0.011852241693457652,-0.019515866642114153,0.06874687248446776,-0.0120295057948812,,0.03812129758470596,-0.06801094114642715,,0.03720658350733394,-0.023420622565791846,,,,
TNFSF13,,,0.007568816551639689,,,-0.008351020631284725,0.027770353382046496,,,,,,,,,,0.012293836591946121,-0.040722146111439164,-0.023813212138161254,-0.0025009730702538384,-0.03940805906794688,-0.03989567474587582,
WNT5A,0.005620939308279607,-0.02806979912234162,0.025749427456673087,0.019574507745347376,0.036561974908600026,0.011238307895578222,-0.01771445203875631,0.02316334158380511,-0.004314065166514274,0.007978922555813527,0.08388351275084534,0.0030174496184635874,-0.011730271771406103,0.09154488695441522,0.06646370317546682,0.05242819168378844,0.035945758227443135,0.023665076342272003,0.038197783180141796,0.029197508308654117,0.0178618301423969,0.14405461284168308,0.05531224525775587
CXCL8,,-0.034303651508241745,0.04165646265831135,-0.016168400272191304,-0.0073332668655427605,0.06886285629515691,-0.023405258708031763,0.009407693379215116,-0.00555758914700482,-0.011037322817549636,-0.04447013455179475,0.038758647235612044,0.04254844088396931,,-0.1399056125050508,-0.0238925804828598,0.009536691530099861,-0.0784365420494187,-0.014028061481504343,-0.08408559936020374,-0.049849109685210086,0.06858136084800984,-0.014476098441147896
GRN,0.017393865356149167,-0.005437828218594696,-0.022366257218627502,0.0413631422482264,0.022029001794277456,-0.07149463856562034,0.0053032657330215885,-0.015203527165957456,-0.005397366026742975,0.060921678779290195,-0.11072285164928727,0.03947039370428008,0.021940362006972323,0.01642909964153707,-0.14047847771921207,0.0023189779702435715,0.025458337201805206,-0.015389953943986222,0.0029202135537013513,-0.05497562459660805,-0.033444091164464985,0.03530587372920894,-0.0014700548465678691
MIA,0.02153886648711421,0.04926006782229961,0.03189822328593947,-0.015356636818771372,0.025687853026997443,0.07964370769650046,0.059930633052761986,-0.002560263748306461,-0.018380056105013053,-0.013479428867448918,,0.024552523615975586,0.004382873693499293,0.1440756373054863,0.007661830678660143,-0.0209501958595331,0.10057091524394142,0.17715485088526237,0.0852168950682831,-0.07546812440328746,0.04358369791124985,-0.0018686546331839718,
COL4A4,0.005349249356753831,0.04412393210543739,0.10466241851885258,-0.025825289208115214,-0.03837098590154602,-0.04290290893215608,-0.01565559579286659,-0.014128250757091013,-0.015201825105098968,-0.022644368513897162,,,-0.01598132189106427,,,-0.05325390634086678,0.05142203610198933,-0.029001930800818535,-0.005158559985872865,0.01635570122774276,0.02143701303636194,0.07951969179411017,
TAC1,-0.016229755793904715,0.14244146501840863,0.06251095407805493,0.0887036082425228,0.024826852559976662,-0.00711196585120756,0.012937037537458845,-0.021592850626291498,-0.018969180244279165,0.04362058669790516,0.15676106654053232,,0.018117659918205162,,,,,,,0.022913078035608485,0.02053751360571228,-0.041855668621471304,0.08053648129316682
RARRES2,0.007985848107202365,-0.050729766669342785,0.04744656080256376,0.02069274221762555,0.014756448543990958,0.03304309182919137,0.00527202525334603,0.007691503711970465,-0.020539916602121285,0.008522430405424036,-0.07890362271889291,0.009473103050012218,-0.025967347692340426,-0.00575006645055155,-0.07791500203226444,-0.01875361247347749,0.061287797736336226,0.028231258365595414,-0.09712259864479937,-0.01901795708749898,0.04648532004560588,0.019984901513335065,0.023920312473973752
FGF7,0.020124480286446114,0.04750681804931683,,-0.019489731488524828,-0.0456298369788378,-0.00010661304275144857,0.06621537081914844,0.003464232241193354,-0.0018901370666714878,-0.004114507679262466,-0.045307691984992314,0.0720802389909279,-0.0015625695177922756,-0.030938976909620646,0.02410959813062569,0.0013496394719507043,-0.016590673799607183,0.03474839443134782,0.010412312249024704,0.01929496911546373,0.039091476017035984,0.045973610723334286,0.08319341719022208
EFNA2,,,,,,,,,,,,,,,,,,-0.03732673772184337,,,,,
HBEGF,0.023353654639270405,0.021696932105161524,-0.05897625097096451,-0.0410648369500087,0.032468132472100376,0.08152891609103577,-8.29761080471241e-05,0.016655810566304018,0.01934192714810166,-0.009672969422717654,-0.07754973370578484,0.013959797456027838,-0.02310255848934485,0.09751448673755053,0.1674785988439549,0.029106764657304652,0.10557998890063408,0.04711670581811786,0.025766928936673927,0.036666500075544214,0.05401442448720477,0.13914591011505822,-0.04601995506301992
CSF3,,-0.031944425317402526,,,-0.02685823155138841,0.14895561466467988,,-0.01494741736594335,,,,0.002345771514472079,,,,,0.0020513491947174475,0.014732346413605662,,0.005018119265862001,-0.02546347477003566,0.09335603645623802,
PI3,,-0.03784293537257824,-0.03140098161228455,,0.0538052423259909,0.09195726586269456,,0.028308218688917676,,,,,,,0.08470824673427521,,-0.005407626809738187,-0.09240143617941432,-0.018867736683372677,-0.048657231648510504,-0.04777463396891033,-0.022419799409663096,
PCSK1N,-0.018674120893811447,0.0927098218455742,0.05523575967493498,-0.023380984399023905,-0.03675738606580512,-0.02839371488373086,0.04211803147031739,0.05823457097220697,0.01914740924736034,-0.029574174539461477,0.16969935435800393,0.08729050353254926,0.006554104517653634,0.07430077230129689,0.13876167447989807,-0.003703348770682467,-0.03481552747691552,-0.04154099209970778,-0.013115706902928279,0.011416608512336756,0.07150491417296659,-0.04759273038934096,0.022408574722218372
NTS,,,,,,,-0.019111925383698283,-0.018372173987979506,-0.017366318083614038,-0.03134200881674184,-0.017570549003090588,,,,,,-0.04235111675822157,-0.04547554666451572,,0.036276010226764605,0.04379830489833035,,
SFRP1,0.07346967514264839,0.07825829181191653,0.024721050959191228,0.02202271843636961,,-0.027863690823893242,-0.05166778359251997,-0.03744347521620808,0.0022082631244018927,-0.016158209140722985,-0.034065733678440874,0.046475809871207134,-0.03205054963979105,0.03772919990251052,-0.013877555984000294,0.12922626712966206,0.05729914612212842,0.04645549548097168,0.010801062992736981,0.05227213367556373,-0.03683169705093163,-0.022653012476016046,-0.01027691547635349
CXCL13,,,,-0.005720177510238866,-0.01950225404725983,,,,,,,-0.019070254661044766,,,,,-0.019662785092180467,-0.011216609126095144,,-0.03140045702489011,,0.05459023539220675,
MICA,0.06590988617252837,0.05069041059585367,-0.034427584254802024,0.08316007234116914,-0.03639759828599795,0.02472762308273726,-0.040565688509087885,0.038657440612715234,0.007982305366566488,-0.038628202845376935,0.016122335665330716,-0.02463121815416835,-0.0018142028870350901,-0.026686146669866722,-0.008912240401184903,0.01816674405507124,-0.03331789848911338,0.07036133524328315,-0.010682506332464313,0.07473038337920512,0.07261495108647352,0.03272648516323126,-0.03070116285437604
TG,0.053930194900853365,-0.0034339211809635084,0.05330958623097257,0.023575864435451902,,-0.011062220353222692,-0.02206020005002739,-0.018040195445524883,-0.014669357904956706,-0.011693625668396393,,0.007541312184297038,-0.016860588666455796,-0.00746652317053097,-0.07904775910621364,-0.009669929147787302,-0.04567323169298482,0.06973033962529003,,-0.0303830248051824,0.06639630817953383,0.009809677336968565,
ADA,0.09087790221583653,0.009337251629576045,-0.05136185364197654,-0.023655170749888217,-0.033764456181842976,-0.027331362923284055,0.040105269254429164,-0.031329874319396184,0.009525638845032564,-0.01899138848747791,-0.0754765272671616,0.03040436532715001,0.0037004930407589904,0.022118219418574694,-0.08162537355095417,0.07112441801658213,0.09611204583751232,0.0619225562475075,-0.01961366661703068,0.0773805179557625,0.04768322094380656,0.022100821116805024,0.06606484351395313
LAMC3,0.0040168370708657765,-0.011299101860958866,-0.06636195006273739,-0.029152180473687422,0.1267642390737726,-0.018738759939123387,-0.00284462212727635,0.029189534618550082,0.028650945389214262,-0.0064521201447749555,-0.04378015083151832,-0.018338279285286006,0.03880025888258542,-0.005404185851635165,-0.023058904461050866,0.03161142624997684,0.03009815609091554,0.015529495429280346,-0.058240717552010664,0.052301171190057935,-0.05425414510530553,0.038179486894450616,-0.048972213741616935
CCL7,,,-0.018985624071245207,,,-0.02174008258069097,,,,,,,,,,,-0.03323030797927195,,,,0.004133901488705969,0.012640545711462782,
NGF,,-0.018404091493513047,-0.0013679189486559711,,,0.031623443900272816,-0.021051347768926906,,,,-0.01757056057213132,-0.0552032452560129,,,,0.006703341543683916,0.004775997940193718,-0.002280269564871528,,0.05793915735985799,-0.00933599019804836,0.13810476732221488,
TNFSF15,,-0.02276815807078422,,,,-0.012122526285914826,0.03383904930573732,,,,,-0.016837518887802324,,-0.019207672440565062,,0.042210552126594206,-0.021368777510787623,,,0.011466262946599276,0.0439792424582572,0.05840139327866946,
HMGB1,0.04415581456532196,0.06257201920804499,-0.0267375985967359,0.005567092998841296,0.004832194812012519,0.008810282616102784,-0.013041109549143169,-0.016849510275030594,0.023811003984978596,-0.01262285200434418,-0.08394314216740376,-0.005583441492310553,0.07947913356965537,-0.015380518499539886,-0.10993787741837838,0.009640749836968387,-0.07605312022062122,-0.04422303642044473,-0.05231990706481352,-0.02172869038798407,0.065082446412986,0.012771618836337827,0.02779412540447725
ITGB3BP,0.09107238896125723,-0.012337425390432748,-0.04941447064388703,0.031408105278522974,-0.0174701896407147,0.028314437473536548,0.05293360079663996,-0.004091277992400215,-0.022097272825290535,-0.005539785903789307,0.028867540654378687,0.014624258576974622,-0.01110991451215494,-0.018641541212100123,0.012864970131615956,-0.03462267617192394,0.019695514710096645,0.002641097114259774,0.04068538817373526,0.012912566058765717,0.11145184374256031,0.04447362833414645,0.04201591493215496
AANAT,,0.07315152210976396,-0.015242101008722241,,,-0.022027393622855582,,-0.013482974969902313,-0.013192239291922002,-0.013479429617209169,-0.01651891097331796,,-0.015056419745839666,,0.1162968527881827,,0.08618176356769232,0.07071904192345664,0.0884673972732138,,0.017098777610029873,-0.02863891860574514,
RELN,-0.015582416134215602,0.062088251239762964,0.0443357650240998,0.008699888260944387,-0.030246472465306724,-0.03823462240369518,-0.0519508311369417,-0.007632566513359844,-0.019014366651270032,0.0006179628934921987,0.011356698188700132,,0.0467958080480639,,,0.15682065835041067,,,-0.03435077951020953,-0.00021465797940651576,,-0.03789096698792311,0.12022744523178525
IL15,-0.043431917744269966,-0.03236454368700944,0.04269983714335782,0.010033897190221446,,-0.021213697956168443,-0.018188136461411337,0.021194851038295767,0.021599689076954556,-0.02897171172059078,-0.033850938342937224,0.02910501134765214,-0.013964133417865862,-0.009200599830015053,-0.042965120621898605,-0.0005196306246813878,0.07374992644714343,0.015676337699437007,-0.03420675751317032,0.07030049727079048,0.028629406882546934,0.07043758217815321,
UTS2,,,,,,,,0.14033528161059775,,,,,,0.028601980170554993,0.009760453276870043,,0.01995659288692515,,,,,,
BSG,0.04574262826142029,-0.04085075204457901,-0.01102598682565563,0.01176401849179925,0.04028077465139688,0.007682238927365317,0.07390788046177196,0.0403682888628451,0.0018111227987833301,0.013679208787162696,0.0656070949156924,-0.004755210242043705,-0.007687430174395965,0.0403841349048937,0.10256716968838687,0.16426839287510853,0.09583250947976145,0.014303021515034651,0.02585979070091211,-0.05481967823019216,0.022167302289571977,0.01785466276837667,0.08484855269279559
ADAMTS3,-0.027062491376917373,-0.05114252544859196,0.04732557248232484,0.018502257016862974,,0.06318552092835161,0.021850012366178184,0.011644950972569805,0.04218058313194417,-0.011389316225246015,-0.0265254895053873,0.02569797243907487,-0.007926250614761328,0.0753454775216964,0.008380543680433792,,-0.022494706980723807,0.009436302765993674,-0.017749400689049597,0.051333921909797256,0.06648441237307799,0.012095825666944044,
CD34,0.0282047133896634,0.07434624054883901,-0.032814975959612344,-0.04106985435366623,0.06765745221313087,-0.01669735065688243,0.0025794214993500684,0.007078227754366438,0.06218011104773409,-0.025219646819078526,-0.04338707019719037,0.07427429852435309,0.051778261114541084,0.030521264424750387,0.0011311749621791623,0.08302844758894294,0.051265121942763066,0.10891309305298952,-0.0026476515184260634,-0.037570813759682395,0.015603112874098303,0.06646698715548856,0.09006100667403881
CCL23,,,,,,,,-0.015341485234343854,,,,,,0.16389212533071876,,,,,,,,,
PLAT,0.03558199355610682,-0.020576433444357937,-0.022655205520401536,-0.012512107447965805,0.0009498430733892385,-0.04930941369597006,-0.05212472196604901,-0.026349389785140828,0.006828781775485137,-0.023747480676330847,0.0464972439185174,0.009589342898633899,-0.0024910539403440127,0.042548747845996805,0.018796609535865795,-0.019918562444725667,-0.005692267478386127,0.08728136782617954,0.0529130678984376,0.09787471203995393,0.018477922091843187,0.087352434623921,0.0037019447315113506
NTF3,,,,,,,,,,-0.021759014981074045,,-0.035864913850817484,,,,,0.02596333401423013,0.05193653844237931,,0.05385801252482969,,,
LTA,,,,0.09463508966324205,,-0.017044353082521783,,,-0.012705501284470143,,,,-0.013964135141605011,,,,,,,,-0.014080634613200357,,
CKLF,0.0032987819505371774,0.007793763369959396,-0.05283821896180274,-0.0034033144421228307,0.01874203673701349,-0.015044258542549668,0.008468452738298533,0.02265542124715834,-0.018459415786555345,0.038110407290870195,-0.07855400175424787,0.07188070317797328,0.04006440697832314,0.0557648426301345,0.03577362938863453,-0.04745362445577895,0.028502917766478873,0.09349439584516454,0.003173299330187101,-0.009421838473220177,0.08317245155919614,-0.011432334827568358,-0.10917838317378102
APELA,,,,,,,,,,,,0.036170901314003516,,,,,,,,,,,
CD24,0.02082584366235849,0.031246392065697244,-0.04695987330189223,-0.035221984461233015,-0.0036537577120922676,0.05125161803690438,0.0204636887785024,0.029065006506791054,0.0016507471378058123,0.006829890330597949,-0.028969353957186566,-0.01311494003210429,0.02299368896512385,0.09829502418974567,0.01230810743641451,-0.018498791294843806,-0.032370495358305135,-0.006450825420542607,-0.028044549146589215,0.03756547805341905,0.044047917739407305,-0.007211539759034667,-0.028177384692444376
HSP90AA1,-0.03826426423336817,0.0297246000032076,0.03449062235380662,-0.0275401475339646,-0.05453607915605805,0.014775306620814917,0.022119367612836307,0.02599176316667483,0.02958030872132867,0.0035560858327371454,0.16215846023481306,0.0331348953625711,0.037108747067343476,-0.06952443142919211,-0.004012184125283431,0.08118841914217165,-0.032618819921539276,-0.12549775897581064,0.008625131973692832,-0.061774535252734276,-0.04428358902117296,-0.01954743210304335,0.02923986790393536
BMP4,-0.019343854690169627,-0.008671779804651097,0.017451136221429533,0.011996261842459667,0.06072950695563142,-0.004944929884575626,-0.008919007680456992,-0.0023506686056793684,-0.028164407497452724,0.006188011060604607,0.036204941565556474,-0.04376104537202852,-0.011898885418322756,0.033991282485765995,0.06961896207637772,-0.00735820685281584,0.08248521368111224,0.015463488101303945,-0.036902608789683045,0.08564871873735375,0.06078727794017719,0.05264949369494662,
SCGB3A1,,,-0.0014672596201802768,,0.09935200963502275,,-0.023217477874076863,,,-0.0113700307202312,-0.029077906097231557,-0.011682768705841588,-0.00974398883384804,-0.012828736081249391,-0.016873534674410075,-0.0016498278416375858,-0.04324993270721695,0.14934595935734515,,0.08184834848559468,-0.009610443889744087,-0.020444132016224623,
IGFBP4,0.07709324982997554,0.036950174457686176,-0.05811362061175938,-0.03931958169287944,0.02998679665642875,0.008248737096120546,0.05468690396943025,0.04885679084288454,0.00932661795785362,-0.0500733927064901,-0.014769103945994047,0.0013655561838232329,-0.03998092269226591,0.0399957005158473,-0.003240208721596356,0.012602838289728548,0.028841156419297742,-0.04567059407161727,-0.007873759383407413,-0.028043218872509174,-0.0033047888845532877,0.032965521876576594,-0.012468427839126632
RSPO4,,-0.022482484616261383,,0.04953047358266072,,0.02863142448339354,,,-0.014777271485068922,-0.011370029057107,,,-0.019370453840742055,,,-0.05140839314907126,,,,0.01705183100832536,0.05444307209505114,-0.03611254194842216,
LEFTY2,-0.018610199097672312,0.02187971087244037,-0.01680926320731499,-0.012203957611531563,-0.03174956300188491,-0.020313000849683044,0.02862807491378045,-0.013896773340620089,-0.020390789569592376,-0.012467375919628541,-0.01757056057213132,-0.01903801188165162,-0.017238568885956294,-0.0348882188405191,-0.023874689422581735,,0.00999952850489792,0.1559037836077302,-0.021781622184805154,-0.043601470600156074,0.06826451485679175,0.007551967079891997,
PF4,,,0.050665207485591036,-0.010966473163368138,,-0.018967793746487167,,,,,,,,,,,,-0.034212539372510474,,,0.00849052031751858,-0.028288997525152355,
ANGPTL2,0.0026591599644196855,0.015080768084656342,-0.05694026653976504,-0.023767395063701204,-0.013241946462515164,0.04820061816422169,0.03339436399509596,0.018794304395923576,-0.004279905852517451,-0.006671613334316364,-0.07630997289918902,-0.04761419349404425,-0.036201527112090646,-0.012903151752412578,0.06356063155311409,0.06179036624545465,0.04787081228082266,0.09248237326678838,0.019585731261892104,0.03508518628270312,0.008158561123162773,0.10189340156217461,-0.03916160211626594
LRIG2,-0.01469378227621544,-0.09611535883880876,-0.05285319963550907,0.036302188917369985,0.010128020969574759,-0.003953840814973795,0.035735181651645846,-0.009980554194952607,-0.021461772823943463,-0.0057757916412916055,0.09035933277043946,0.0444639619010754,0.011214044971045658,0.011508632747477555,0.05363896818421387,-0.07325909891065455,0.016819408348669514,0.022289329194772084,0.03849779108784732,0.025158383830180073,0.038670492306480155,0.012211153153569299,0.03825598493695587
ICOSLG,-0.002131272662835464,-0.06265525102583958,0.000669500034774447,-0.022260579833685786,0.07316016743571693,0.008947712723689296,-0.011838166814779434,0.0392739292651816,-0.018653969127861582,-0.02157819188953693,-0.07663059570468633,-0.041119970468679184,-0.010479269530968578,0.05251678453311027,-0.01557682545614343,0.013291933237653902,0.10360702511210125,0.08617487747506425,0.025632412877489536,0.07025380511389326,9.82215848410436e-05,0.048957298443916254,-0.0031865570747689974
WIF1,,0.1141487725382077,-0.035437119705944514,,-0.04655458606348075,,0.017914517190819115,0.024319628487171636,-0.011403270395265997,-0.008158282341107407,0.10083177945532328,,-0.009542023318323602,,,,,,,-0.0298042347694546,,0.09932593983325282,0.12879324213764046
NPPC,0.006029031649794161,-0.004465681156084759,0.03596099269516755,,-0.03601755786396737,0.14162340407682802,-0.0010799807891969698,0.04206726752769785,-0.02224415730304074,-0.015801557901786435,0.010718821060327139,,0.004683692775906991,-0.032577047225756446,0.04115013156782783,0.08070967931060466,0.17810282850607992,0.05199105071830023,0.07626911165215632,-0.045408399216703345,,0.03420140003161309,0.08215426658910432
LYZ,-0.049703002590531495,-0.013724315925465656,-0.014573113171771231,-0.05019316808706823,0.03400370829391118,-0.012386697999915505,-0.02211018321826178,0.00625859903211149,-0.02469225134458441,-0.008506448135706453,-0.08861674390510142,0.046284541102193204,0.013555035718504992,0.04668783306148924,-0.015547342597759688,0.002819012484515292,0.0026075058031290827,0.007760806083413564,-0.0022218550359528423,0.017260426123484128,-0.037295810661211924,0.04104165515748792,-0.06952928558829471
EREG,,,,,-0.03620291826164545,,,,,,-0.018074972036870824,-0.02226198344911808,,,,,0.032849544880780186,0.04590573872088949,,0.028258604449498015,-0.011556655141229498,0.06592353223416,
SPTAN1,0.027619661874045534,0.07080147034679782,0.012324554967969538,0.043784023836742035,-0.08242117855792591,-0.01990300675602707,-0.015299556489900733,0.019857724367200895,0.003925733481910862,-0.009652675834743949,0.14037965360210633,0.07111203500689424,0.013378915767830771,-0.024480248694978824,0.03581128972671984,0.03995536391627959,-0.048721832674515714,-0.024961946291690688,0.00785073405440805,0.03757831287730997,-0.003991874678180173,-0.07381960579336652,0.07631222313334214
PTH2,,,,,,,,,,,,,,,,,,,,0.010336327453695246,,,
LIPC,-0.004475715654745851,0.016997417184172293,-0.024111287894082224,-0.016505128209349285,,-0.03408653803350229,0.04039493012166648,-0.012850779149024147,0.014630255165051825,,0.0018516069058453135,0.02589133244769662,0.0411528626729663,0.11801647068509527,0.0890319711151288,0.04739835884474635,,,-0.0319865844403957,,-0.030430234467064606,-0.032307392666878085,
COL8A1,-0.01792792032869231,-0.015042999451433458,-0.009596454214952537,-0.0456251966556462,0.03140394654204744,0.002479277427165806,-0.004240053439061012,-0.04728604567174061,-0.012777228973068825,0.0022947828906762406,-0.05529782065716108,-0.0427482403699405,0.009067204130716634,0.07770523842510771,-0.004161051463969721,-0.05434096019367874,0.04068911335371791,0.09276423653050048,-0.03231451647399368,-0.025790755837253796,0.010394628361983412,0.08983630004538155,
GSTM2,0.027966917837332902,0.03644778116654806,0.0645308318675773,0.030710349368011116,-0.032303313685494765,-0.016486921921789032,-0.015380518458192714,0.028891878640279135,-0.026350913176213197,-0.03360611797289303,0.08127283912188284,0.018371593906084418,-0.029927409891212575,0.06620360224319256,0.031961078863267614,0.03240467295683313,0.00016081487262206161,0.00033131215874790095,0.0058204952484383924,-0.022431121299978773,0.04099217988621023,0.08040893155378584,
IL4,,,,,,,,,,,,,,,-0.04403218706568715,,,,,,,,
SPX,0.05079339795258402,0.03183353898354203,-0.038996198855403244,0.005564095007954324,,0.09330913119440346,0.02636615005295053,0.02437316390041119,-0.005876037683705938,0.04010459680112149,0.019462581722087584,,0.03717863125722131,-0.04318712526588663,,,0.005775753937125777,0.05634256894298788,-0.02318802690574954,-0.01942343526669726,0.03190433232156927,-0.05718499269638608,-0.038056208184035635
MFGE8,0.014609691277996308,-0.05072388614736649,-0.031409207240481234,-0.0331045187630614,-0.03967275214540846,0.027165966030573585,0.006297237565037216,-0.062148185648946246,0.021157106323553207,0.02308312154865012,0.07822425055698065,-0.008692124162046387,0.04382747125830115,0.01798144592365098,-0.0033065221041663384,0.056042493086650644,0.06770984722466959,0.03335223396069777,0.0442591858600685,0.007925258167125063,-0.0299688124462254,-0.004374373645450359,0.07056817759177435
TGFA,-0.015947613614182413,-0.09669668378038565,0.044413218282044385,-0.003381305427434223,0.0279419988652966,0.042981757748589186,-0.019886653516404548,0.005392488977215727,0.010177765188675395,-0.03794200121032826,-0.07208765221292777,0.1208778279248701,-0.04602063302716544,-0.014974351086444548,0.05307503666108218,-0.021608764897287674,0.0522936039703811,0.051957787869269155,-0.04026034410130169,-0.003196476252609664,0.13315589400556702,0.039198698121223216,-0.04885494055597694
