,UKF259,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
SLIT2,0.018420685471840455,-0.016588357292061637,-0.04218892453485598,0.10755751269503055,-0.028584670443838164,-0.03295974987931981,0.04102722502760582,0.12112421611993769
LAMA5,0.027218599669958314,0.008250944342784918,-0.020371413173265268,0.017512771654037123,0.022996453604928073,0.0445819973277295,-0.03009038207952079,-0.008542895868932084
TIMP1,-0.015806885708791036,0.021459928712669406,0.019374484852648952,-0.03281519264350543,0.03054549164651326,0.11230966311512755,-0.07574976125437001,0.15375064010246278
PLTP,-0.009847153883023084,-0.03552327044902166,-0.0303486541855772,-0.03785036552477616,-0.04610899170951244,-0.023120516292894133,-0.06289462918922416,-0.06118742540586978
TNFSF15,-0.012659188321147246,,-0.03266101479436166,,-0.023793517440558236,,0.01819490652776015,0.06760797974058887
PRND,,,0.002510518676064969,,,,0.006714655306867669,
NPW,-0.015499546804597971,-0.012399692689873135,-0.057635599971785835,0.0996159110495021,0.0027891595697263276,0.012417287493861881,0.08155339320269117,0.018302497870150546
SHANK1,-0.02254668074869824,-0.01308278215089641,,,-0.03497374995381725,-0.02695253383797301,-0.024552496313873403,-0.021613398379685487
PTHLH,0.02590604791758594,-0.0179563053523151,-0.007954063036502555,0.03450270332506333,0.059193515451870876,-0.0077920362783928075,-0.022827236283205092,0.08083032178313006
SYK,-0.024000289219328987,-0.04672990241266951,-0.02778417523968386,-0.0388046950369884,0.07384952573577781,-0.036438088532952516,0.06914909338875778,0.005202253748497337
FARP2,-0.021443249277106172,-0.004923567676023282,-0.016989154933739665,-0.08623456647043663,0.022190933954601505,0.0035857182052360524,-0.008372409492913098,0.009021398242718413
P4HB,0.019785538599737668,0.008260128797292408,0.09694761382335532,-0.1079186310937999,-0.0018450800706175125,0.12209432139917552,0.045557803036330176,0.1660063052977263
TAC3,-0.022546679299265966,-0.02585541586812032,,,-0.011276977550947236,0.04708822683594774,-0.008143984332876828,0.02244639657380713
C1QA,-0.04101713567290498,-0.010939971745039618,-0.058716361964959746,-0.14389002325055916,-0.005625193314633166,-0.12667789803638568,0.03523248281704966,-0.0672665009080862
EDN3,0.03482947553588966,-0.01427095846253588,,,0.05791264683285262,0.007548944662934558,0.03324513934083392,-0.056747433088072625
AANAT,-0.011518567901915534,-0.011679504699215656,,-0.05039585640855552,-0.021411315666536916,-0.02478952638145961,-0.021004236125206747,-0.02412089047623879
GDF15,0.007280703416166333,0.03162741378199267,-0.044656904956080254,0.03008302161406774,-0.02841596726219813,0.1789075729778558,0.06419276923310582,0.08571840230305575
LRPAP1,0.0011442435585293207,-0.017509302837963543,0.008078248092103519,-0.09579233660465637,0.01943312205487858,-0.09950161017584287,0.024934259766291895,-0.006381900219120677
LAMA3,-0.020261406013450174,0.0064930089195744285,0.022982618195408595,,,-0.017668266100294944,-0.014220161428762458,0.05256150771376498
VCL,-0.04893377658210011,-0.03390083161178988,-0.026085538483113832,0.013432364159516897,-0.02122867650415065,0.007668356573515174,-0.07294037198019217,0.016650393004052324
COL5A2,0.022129637723802116,0.00439434365382981,0.09500611559260008,-0.0711567749104991,-0.048291518472231565,0.06550835879154542,-0.06078140372492293,0.03935579140138919
DKK1,,-0.013691170793134115,,0.06361369716589266,0.05756801921272035,0.07450066777405447,0.005634473729835541,0.07922668661109226
COMP,,,-0.04093773854691467,,,,0.0947321460167886,
POMC,-0.026829562242784637,-0.011993118837780311,0.0027762151277532067,-0.06074460630515699,-0.03128975553679133,-0.04540410616306592,0.012761838398313997,0.0717911161075357
CCL13,,,-0.02584342723618797,,-0.017967139850730923,,,
CD34,-0.04496091611542176,0.006929504688326025,0.01607180529407423,-0.004386280204902953,0.0650409419497214,-0.021889645279195416,-0.002820578460463294,0.06857994935351189
SPON2,0.020094942987432564,0.019312120070918,0.009496690331764453,0.017744033578650172,-0.01599013941091624,-0.01270150679277489,-0.019037093378224002,-0.02166520790584884
THPO,0.026373936547687993,0.0363088089034781,,0.056299972258762335,,,-0.015884657932825886,-0.019650640110589344
SFRP1,-0.014570485289733877,0.058447951789523056,0.059390461139803646,-0.10138751491132739,-0.007261184365388309,0.08954599974620889,-0.027402302595264282,0.07441650857683016
ARPC5,0.0005358060501636447,-0.018706322305970434,-0.06381214404485504,-0.13060969333312455,-0.045911050996491114,0.04932722048787155,0.006567181168223276,0.10974989490879604
VEGFB,-0.061246976993981454,0.05099519034117756,0.04405878146282074,0.0012268428299217265,0.045401964594921296,0.07128163846464484,0.04953012945904179,0.013276856850165789
GDF6,0.02167522677409068,,,,0.05563039375410778,-0.0014068956555878225,,
LAMA4,0.018320207838419124,0.03539616430532906,-0.02855997107330975,0.061734334756452076,-0.03829903747605338,0.023720060081956314,-0.013545301893758865,0.02428519125571121
NPPC,-0.01538625894567295,0.008802576818964103,,0.05366270921345841,-0.024213910669896775,-0.03194569666300314,,0.03091688844524376
HAS2,0.0016704932878298018,0.0156134003728124,0.0768215585342321,0.02280761955897196,-0.05483101193325183,-0.05203660284403036,0.0101852263986622,0.1242914553692712
JAM3,-0.030804074512599297,-0.029473271823008556,0.01758658809870279,0.00016247408479596885,-0.05158749109427405,0.03390736233182614,-0.04032591215624577,0.015675728798847547
MEPE,0.012556650664310167,-0.005809590738226046,,,-0.02057347286915665,-0.005601317715982042,0.03239769588525603,0.04141667123007109
ALB,-0.003071388859620581,-0.012399691867518832,0.03105714731299795,-0.0034529766997814146,-0.029237412142050282,0.05048287559814749,0.025154509541950608,-0.004299636467824645
SAA1,-0.023951191429254486,-0.03944320233312935,-0.017418883643376713,-0.030768957821251303,-0.03667865257964062,0.04934029635515525,0.009575665244356484,0.12536299581795676
SFRP2,-0.01345436493772104,-0.01461869853370791,0.022745789364107444,0.054065413068379704,-0.02422617247250988,-0.0018936983673327199,0.01732573833007944,0.039712946716606405
CHAD,,,,,-0.0150865051332326,-0.017858793753542886,,
CXCL8,0.016116373168796935,0.022699584550475844,-0.014768682703837554,-0.001904207632525156,0.015254284520140979,0.13899624534556407,0.02721407513692144,0.12475510631962482
VASP,-0.019880824500980207,0.019436298290524914,-0.036723315254753315,0.09272101500054097,-0.05778476751556882,0.07032668781219427,0.00017113013221147345,0.10780362952023596
PDAP1,-0.0008013753159309013,-0.016236989118120618,-0.01178723929594088,0.03218818792479444,-0.03408635627624638,-0.017504229847531593,0.0409947067064939,-0.06719479907702479
VCAM1,0.012657689994029954,-0.0059810343957179485,-0.03836156025850998,0.08352172662372437,-0.04022876113725685,0.05120469783883431,-0.029849982638881722,0.15196619241374096
CALM3,-0.005086554875840554,-0.03650810488072912,-0.02300711772089805,-0.05238990559773497,-0.023507335861859567,-0.06250356064429004,0.05158950286476915,-0.07311275020139946
JAG1,-0.03385039719563037,0.04691614595851966,-0.040698966496132964,-0.06685387091097915,0.023680588155571072,0.07426273385431675,-0.0013975765382310487,0.12005485447686735
CFH,-0.028857908688891133,0.0017891360236710757,-0.02076045072567042,-0.03885784087180773,0.02007410851004056,0.039601629520911265,0.009543844382016211,0.048535839470822975
VIP,-0.018218245045129835,0.033096286308093595,,,,,-0.028692856040258827,0.07402941579566419
IL7,-0.017524051681558347,0.01919751796955865,-0.028458714699604246,,-0.03714759855087359,-0.03370932635004166,0.08306793180533739,0.026283455824269476
FGF8,,,,,-0.019778068430758133,-0.026426500854417643,,
IL27,0.028861125805441347,-0.011679504149887089,,-0.03532727806123912,,-0.025161477309491937,-0.02292923415092665,0.03549438934159915
PROS1,-0.0024501688990767215,-0.03920877828275982,-0.024007176173918735,-0.08220866101609539,0.04573255656992105,0.022487912411751663,-0.030710932379764976,0.023279349196305116
TGM2,0.030081844047417088,-0.01874679949142358,0.021096691818707273,-0.007094651629622133,-0.053251037798185574,0.09681631190427376,0.01711280457142668,0.02806886397050495
C4A,-0.012929383249551573,-0.010914866468074014,-0.030686166568301854,-0.02456229878410456,0.00167632618526098,,0.09687789969109417,
GPI,0.02464610006746523,0.04505855145984763,0.03164254986851555,-0.015466189702728636,0.0469483421610958,0.09734807290267197,0.06277622238257691,0.08058684577585244
DLL1,-0.02587369493781034,-0.027870152502599728,-0.015423779581761322,0.021171739131463044,-0.017118031330633006,-0.07071511666126809,0.0083457723124266,0.000414076826611346
DMP1,,,,,,,,-0.012930628457947025
DRAXIN,-0.042242054327977584,0.01815010438785791,-0.04400734009809439,0.0011599649848241887,-0.015661320581660428,0.07196520232936297,0.005622045134791792,0.10383495219415145
PCSK9,,,-0.015152402138266217,,-0.01926326602029354,-0.020299659147027423,,
NPTX2,0.013161130832935948,-0.022053543335512717,-0.029057878547817783,-0.06535211208070027,0.021533453676878398,0.035286721578316325,0.012629431810342717,0.04591977209779232
PDYN,0.04071997347941686,0.05548184620603542,,,-0.03714759555586214,-0.02324857566856704,,0.03848788255666946
RIMS1,0.04811765589295681,-0.019917807084780553,,,0.07607359708854577,-0.005497909832134379,0.03863181451878709,-0.03149770960665848
FGF9,-0.02986026397733984,0.007737496845709634,,,0.01826818316457688,-0.05691223058242084,-0.011930685834467537,0.05967011674858859
COL4A4,-0.0022802818657645793,-0.01345865427565257,,,0.0009546216058258976,-0.031032929189083725,0.028529663781550568,0.04094277676550697
WNT5A,0.003353799384635077,-0.004457796588058095,-0.05461524434630475,-0.03901232649240782,0.012158554188946737,0.037631715856592855,-0.047330855046583215,0.08317556224229403
F12,0.0010915519816830923,-0.005231374344861204,-0.03693483250476489,-0.06945684528253245,0.02194261011184897,0.0012482754778038022,0.04108742926253822,0.05061144749051158
BMP1,0.018894386865707487,0.0410022859989961,0.058037599418648,0.01033887533964102,-0.06231368415820968,0.07537178247067727,0.018743016085907973,0.06806182001862328
CORT,-0.025831271066238615,-0.013229867026033215,,,-0.02782977594636085,0.07237222395351431,,
FAM3C,0.0709095351762489,-0.008185455470291276,0.0035112155045839695,0.018117480897545307,-0.016667327523077022,-0.062361462343213124,-0.027703796852029026,0.018683170565895305
DSC2,-0.03422965711031346,-0.007290134641997476,-0.006588201287409083,0.02603452371257308,0.012652901583425052,0.021307069587087432,0.12061574888327396,0.1342855207698298
IL36B,,,,,,,,0.2529234464817425
BDNF,0.0008479320675257434,-0.033262014823187566,-0.035171154232653795,0.14483859125098866,-0.010163501891042818,-0.01798127011210977,0.025699939739993953,0.07141588447036791
NXPH1,0.013819881615673638,0.0007693757140689052,,-0.05423425061236376,0.029240798299422954,-0.11357808371535531,0.024002057220311096,-0.027003038364526416
RAET1L,,,,,,-0.019381560506979766,,
HSPA8,-0.06415657979194515,-0.06452246137057324,-0.018744846810001065,0.09498929478836901,0.06250800875253353,-0.019928150546358988,0.011808406388425974,0.09427908604646017
LAMB3,0.018608776415560267,-0.002843787127437419,-0.09046339443688246,0.00673647398443586,-0.01625395170707248,-0.017355055837521942,0.012489558703710756,0.043912040784304905
PON2,-0.04423079393327816,0.025123324457186635,-0.00024467006328812864,0.08347152902331893,-0.017569720405498902,-0.06039203830386184,-0.07704388824181135,-0.1130023925115917
CFC1,,0.01304402834650061,,,,,,-0.03172650078779735
TF,-0.013790403233980078,0.01710797560892405,0.010541361163488484,-0.04158032372019938,-0.025206170137692704,-0.036248168590476804,-0.02013101534016406,-0.055661039387118465
HLA-E,0.011571432211634947,-0.02378679065474977,0.0040607714452831475,-0.05329851731782529,-0.07137800957577492,-0.039845694750746875,0.015915302755025257,-0.0028644085705899665
OSM,-0.05374976984716826,-0.014899798099454995,-0.008770547567786618,-0.02886471684865493,-0.016876276501712344,0.00905789360073325,0.03249961050414785,0.06035307128286353
ULBP2,-0.015885930043256488,-0.021122342835345382,-0.01783366447082798,0.006105130452769534,0.040758813245942174,0.023168195403694455,-0.03158138369137904,0.11146897077681726
VEGFA,0.04081630487681363,0.0467484571763387,-0.009672687201144694,0.019788207306424457,0.028215522523030123,0.1533761954871413,-0.008394057606351413,0.13251281860774305
TGFA,-0.011418790976024645,0.018599066390505885,0.013377963115455086,0.03648074014149249,-0.006097196973433932,0.04279347032946147,0.026346732485753907,0.07484652785263196
HLA-C,0.011451718932731876,-0.010804567327976519,-0.0920416649520945,0.04782578172398357,-0.002144933300146706,0.0572196051270836,0.03024599049443,0.044987973244778164
CD200,-0.021649171187199147,-0.03318917646357574,-0.023616442105418918,-0.0738057153377856,-0.02040501726409394,-0.04924489940605854,0.018531751749363463,-0.010562907568865392
BMP2,0.03297240361455001,0.031963215622739995,0.030715703775697753,0.016504976406031036,0.04765833834590439,0.053769499740347684,0.003240339768489697,0.21252039207600384
TNFSF13,-0.011518566672560836,,,,0.025026151191951396,-0.017339401153392938,0.1300030486320863,0.011118561369996423
CSF3,0.08256557367716752,,-0.02784970695856348,,0.01914383874869991,0.13875344841797058,0.13774756424942936,0.19555159355323282
APOA1,-0.016486833197907176,-0.014789775605470382,-0.04840657609455806,0.15459385178609314,0.05156011577736607,-0.05386963416687988,0.1304411156987609,-0.0072440900164182555
IL15,0.006794758357978854,0.012551641303273478,-0.02844767906706842,0.10629062811072962,-0.004488990234472405,0.058490409037929694,0.021236484459273924,0.051555846680862584
FGF16,,,,,,,,0.0597751403364394
IL12A,0.04078134545464612,-0.013944173953076948,,0.1085937439150615,-0.04277354889614061,-0.039501672197892135,-0.0013927885592950747,-0.0175165218813721
ANGPTL1,-0.024409434543003667,0.0017372364923429902,-0.03760774546209315,,-0.03221199197945264,-0.03370932148577695,0.05915669623884027,-0.040520759904477684
FBN1,-0.03576172414988671,-0.04163727903331123,0.1067204264597153,-0.007868012524974873,-0.0072634292348795135,0.019817671786070003,-0.058513102304037355,0.10565587679311997
CD274,0.007376586041014226,0.033970851843033265,-0.01637718847242233,0.03810521879781747,0.017324834597233586,0.011773329899063188,0.023935888587850486,0.04546716566281386
NPPB,0.007950632720031825,-0.009849714900982078,,,0.013577909728982152,0.06300733978914234,0.00017197348562955506,
PMCH,-0.019170816098487448,-0.013082782960716955,,,-0.024807444385043415,-0.024789525502373053,-0.022913366333105173,-0.04620432099200716
MFAP5,,,0.08730002182826378,,-0.003497734213709771,-0.011670673729698483,-0.03840520357942385,0.128629727523139
GDF10,,-0.012399691521264439,,-0.028360875445331446,-0.03008882147831013,-0.03456338850112309,-0.03632125259750898,0.008644236457988941
COL4A6,0.025112365434317403,0.04859797789008257,,0.02827954717513353,0.05376032049860663,-0.07499120337940073,0.022355140175870012,0.07911945347104217
