,UKF243,UKF248,UKF251,UKF255,UKF259,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFBP4,0.046703508664331886,0.016543876818379682,0.03751850103467361,0.024119125589278614,0.039390901091451366,0.12693826702792535,0.03224560378229392,0.0997686796780355,0.005891147168113018,0.08614757205870954,0.09845459651112994,0.1431748913820707,0.05993974493270237
RSPO4,0.010072139208805833,,-0.019206259610756744,,0.029724759009084244,,,,,,0.001814948635887741,0.04354100491192988,0.014764408546488805
LEFTY2,-0.012295596465407206,0.03168057557941008,0.042314286754367256,-0.010810629072242957,-0.02755825828572637,-0.003242784710714856,0.025772682039819344,-0.0006520656467811582,0.08560939217749544,-0.016829265656750872,0.024455539002373686,0.07930280335370297,-0.02338404656694334
PF4,,-0.013013155454645703,-0.010806971389071952,,-0.013133883688668588,,,,,-0.013415302093832678,,0.013063065854700271,-0.019124840781495393
ANGPTL2,0.007606468350518631,-0.00693370803041843,0.03250285455961179,0.016885766305412168,0.0353069956434343,0.01110463548233741,-0.06949622566104699,-0.1131565277630127,0.028364484239514397,0.00811468464588053,-0.0573697874722838,0.07559776854483051,-0.021285385098262857
LRIG2,0.026340077939649622,0.028858247773079607,0.009498338766037348,0.020117263774657883,-0.04485848259646298,0.06400200136410956,0.04771963733844015,0.022594987276914478,0.008333407372302684,0.009453310228887447,0.034228035375134476,0.0331746941636519,-0.05229110184274698
ICOSLG,0.04539403886580005,0.024334723026435127,0.04909391061288684,0.00634710694617973,0.04839429735100478,0.10046548824354676,-0.06996247600620625,-0.0028097129709310715,0.08141759582521409,0.020486941785231146,-0.026689416170399723,0.04647681707891401,0.08435986238850557
WIF1,-0.06858142015071468,0.052617956930042176,,0.044510127419628336,,,,,,,-0.009842523337701893,,0.05500120508784339
NPPC,-0.026416213012611083,-0.02129139856128989,,-0.014170569718303336,-0.020373892501234243,,-0.03897715324834535,-0.06843533900405131,-0.04212080771199288,0.04288949734480276,0.0706101819245462,,-0.013208126950869129
LYZ,0.07564151150015165,-0.035652677178193794,0.041155277829575745,0.012669662799990437,0.04163609392970144,0.004533269776919982,0.10435992595752269,0.04578606790728347,0.04013978544790593,0.02531504559814194,0.02343319520797084,0.06351061083089296,0.05481297277133286
EREG,,,,0.09494300116067315,,0.05087930076134192,,,0.09170176782609812,0.09852282426181302,0.05417240079754012,0.02472514824091938,0.02248810720877919
SPTAN1,-0.0718419340520129,-0.06042578570628698,-0.05044659854278293,0.0027066039651168663,-0.05811423080552282,0.07718155022247974,-0.009563770601238225,-0.03597529826050153,-0.04033090935263585,-0.015523000245750273,-0.049809094587204034,-0.026223148385384462,-0.12659550278032483
PTH2,,,,,,,,,,,-0.013580642434486073,,
LIPC,0.040824889096422595,-0.01593152271662311,-0.016265069514529232,,-0.023602567165425286,-0.024160753095876585,-0.04133128115784356,-0.08661860301133903,,,,0.052237217108401006,0.004086202127162349
COL8A1,0.008958899242964771,0.012986846986136509,0.06402086909159334,0.027043252045178982,0.033501335777845455,-0.11780513058761995,0.032051486651872615,0.07606249756624181,0.03733564978707253,0.04359883636654906,0.0653937359083018,0.09156139633010636,0.023819634655684204
GSTM2,-0.015010002111721764,0.07424919039624919,-0.023680865542491276,0.003311994412913188,0.008134648986076246,0.09240865950075858,-0.013864266933553488,-0.047091292676735626,0.010078558492000915,0.025210788446670598,-0.036681925361296046,-0.034615024469235575,-0.01585773946208086
IL4,,,,,,,,-0.06828036986059605,,,,,
SPX,-0.034744670969388644,-0.025766720992091454,-0.02433813613174548,,0.008062207590591449,,-0.051671693514109274,,-0.01336665462199671,0.08315389640938312,0.05781963163378888,0.001122083645654047,0.005101096019020603
MFGE8,0.07104699513770736,-0.021743227947977208,0.032424075411494016,0.030808416494535352,0.028180702749971517,-0.05899555818712703,0.018338953115857627,-0.034939347488069275,0.03868763922433123,0.06861880901832121,0.058726996073392726,0.0845232331997666,0.08865549083415855
TGFA,0.09296453293703907,0.010974344437474085,0.021185890925885558,-0.048332134723739074,0.026482691667215348,0.015408392024478542,0.031799062310874794,-0.11872886327749899,-0.023464604863999636,0.039156076340296435,0.07540033244432202,0.0800607932852416,0.036930779599360225
SLIT2,-0.05972296326116299,0.021635921037259618,-0.004302668248735529,-0.018358297422224532,0.010698943804779787,-0.05832289189795025,0.0072568603273820195,-0.03990801339457241,0.033831137496385,0.10856472409572088,-0.04775102886466608,0.09697504439462937,0.05061836866711802
PLTP,0.06875611460444317,-0.03237254102596017,0.041478819837479704,0.04546893379324504,0.03296037426784588,0.0975894139224524,0.055967574735085374,0.00033649580814777556,-0.005031219649228085,0.03487672351208902,0.12034139319957449,0.021009100522782143,0.057227530860105943
APOD,0.033700663071835696,0.0619471470344608,0.0045276987480438865,-0.009486894699033835,-0.07068195910189287,0.04877158907515799,0.0577574604395254,-0.07604565747764855,0.03138077147333224,0.008097678953637116,0.05772003678626803,-0.006630065097423822,-0.023454328223443625
B2M,-0.07017609140495772,0.016409880836903586,0.010925287784319912,0.005739592247229653,0.09224667145002419,0.10930687586008896,0.11951875307295078,0.020640973075390267,0.04282559568878666,-0.006150358568346876,0.013943437262966948,0.09614468092853261,0.003661456853646403
OMG,-0.12238018317846641,-0.01666642725415798,0.019958235002695685,0.02690921389972554,-0.015487624382847244,0.06485959137462562,0.04223539927351695,0.09277802062728702,-0.06432496310982505,0.021979654396888853,-0.04814625726561858,0.01565059102712408,-0.06861987550353384
CXCL3,-0.00579837158324737,0.01059778620753476,-0.022218104695776775,0.060365603244572116,0.01944075809541684,0.1419755096700784,-0.002961646030654906,0.03909801562147285,0.10595279673304142,0.08697840336509795,0.07492584587766869,0.06514338495187667,0.06558147150455272
CXCL10,0.0053731520837877805,0.012939142433374516,0.11245198315183627,,0.03211320170595126,0.045995222564282075,-0.056539897289350736,-0.015971170363514184,-0.013883728588641378,-0.017993809156799233,0.0036942078845075338,0.10137034662618795,-0.008657587408766048
RSPO3,,-0.017040437227167086,,-0.023107245350039343,-0.015252443605061025,,,,-0.03331518375242131,-0.004585112369423098,0.0023276381726517912,0.11847183201987231,0.027186158947962915
CORT,0.040760902032562676,0.0755545526219755,0.0160961967919663,-0.03066646275148273,-0.03420477594534399,,,,0.024295565079422182,-0.014038431793657187,-0.02780464135449269,,
NCAN,-0.08580483596777434,-0.03175372716538549,0.03842251004208342,-0.04826910271367676,-0.02124844640302125,,0.01854917104028115,-0.08430105766052101,-0.05633318924579183,-0.04205629199784678,-0.10826209428771022,-0.04723736751449301,-0.16104095704692534
PRG4,0.021119146399867603,0.01853414277735051,,0.15825431316511254,0.04277757522163239,,,,0.0694116615300492,-0.020714565179978228,0.06870424974457866,0.09050374565343175,0.018505961834548505
ZG16B,,-0.01739577004732238,-0.013004433624499018,,0.048049415039803825,-0.02628467809111171,,,,,,0.0014167555922165356,0.13274312536256644
TGM2,0.01771505484527094,0.0006031089723776078,-0.02680174942516965,-0.01623588478563831,0.03888496877458918,0.07016371156430529,-0.027867590140369006,-0.07578814435493376,0.04011188108127101,0.12573734140151435,0.05646107473249712,0.11659842344517582,0.07381252884497892
VEGFC,-0.032355347037534773,0.005382408807792106,0.02197788144601848,-0.034358513011286076,0.05356377583830762,0.07298133028637366,0.004076901585856144,0.005806410415971461,0.08704812442423257,0.03411385390478844,0.0912390094887379,0.017264640550948993,0.12169034134916298
WNT6,0.002079095726712047,0.0792379583982068,-0.012026457570985569,0.08393795227128309,-0.020820934470665773,-0.006786470799063491,,0.027108533983048518,-0.031040528142042317,-0.02609105295354724,0.007883882377156847,0.10235202166531282,0.08995832374795393
NRG4,0.10466081163370292,-0.011554148379945825,,-0.01732012252986143,-0.0183208030972863,,,,,,-0.035790967554605375,0.024581132535405812,-0.040875631667625326
PMCH,,-0.013316777805092599,,,-0.025385257568497983,,,,-0.0286792186607046,-0.01969667085437593,-0.02060696139343206,0.083714515082181,0.05122062817592246
COL9A1,-0.047641205472279596,-0.013965252837840095,-0.006782564895878143,0.06768233857698648,-0.019134741677990473,,-0.044900732369906465,0.048821054560661124,-0.030769268908386153,0.0017017376775328719,-0.05214865188510692,0.083786357548563,-0.0005728742116375578
GDF11,-0.007588771880803543,0.02891132957466465,0.042578030073676214,0.03370917193467789,0.08077449570571671,0.056427424910568375,0.023410728709369444,0.11612121448976262,-0.06074345398729591,0.0017231861342391268,-0.04309406233357204,0.05934864851813022,0.052548167406161465
RAET1E,,,,,,,,,,,,-0.011323158940264375,
IL24,,,,,,0.012506464461743787,,,0.12295285610434106,0.2330487922434549,,,0.033065302425905475
SORBS1,-0.07848982683641377,0.05003202516859431,-0.009246671879320156,0.07394491019284129,0.012185870534940017,0.031002163708596136,0.012032627609805167,-0.013356579355263808,0.0037337876350769803,-0.024111081435433696,0.025441388390827362,-0.05373068097203124,-0.05558662197497997
DLL1,0.06124247481632224,-0.05177297984034353,0.02735299888002845,0.04914624403615748,-0.006379470448411107,0.03339008271381699,0.08461180100903606,0.054642374390325724,-0.001119320183799241,-0.03398920383418746,-0.006839410032664556,-0.0007732515930429183,0.03685829870656805
TLN1,-0.02709060734097746,0.01203922789439516,0.08253889156422019,0.06240162063265663,0.0061677305819521555,0.04088233981894118,0.027989477936957097,0.045600065217747766,-0.02477611174270667,0.020713405211203826,0.05038277606015272,0.09297558035967922,0.2080579403385095
COL2A1,-0.03130155118937281,-0.005732649059745079,,,,,,,0.08974534137547749,0.04233978839264318,0.011583025284120993,0.03921907243150162,0.024715182891713008
SHH,,,,,-0.01564306231152212,,0.08386683862036717,0.055260446191435254,0.101360146358924,-0.05060941413372499,-0.024258081509401612,0.019782238333701144,0.0717965045551376
PON2,-0.11914024331990133,-0.05780348689900974,-0.059648339941267586,0.07780313223881305,-0.04225941950837837,0.13524814420327927,0.021099444064414715,-0.0456999605615614,-0.021434948278443184,0.004332776124151667,-0.008555348463597899,-0.061021483963643874,-0.07257512285469904
ICAM5,-0.05516729890103808,-0.0007903814799514702,-0.015480751840927058,-0.024699361172075055,-0.02438082289731125,0.011736799247740294,,,0.012265025217740257,0.021882414097288902,0.05109371966687477,-0.00691758541881536,0.030503423017085286
HPX,0.04929433646713808,0.04122765127659074,,-0.023107251424856725,-0.015032390019006763,0.09089888073236231,-0.0024867968227489687,-0.1104095440197287,-0.03715681234683068,0.016009869997101023,-0.004298506628962371,0.02083777664453134,0.04940932705075836
SFRP2,0.021592965083391796,-0.01667826709369396,,,-0.017815752736346165,0.00022260460745811964,-0.03643977467771911,-0.005164782123917303,-0.011965865832940238,0.05692361011857514,-0.04534908654620577,0.05955815991023463,0.07417416222627785
CFC1,,,,,,,,,,,,,-0.052323636241677476
CD70,,-0.00840868588004182,,,0.007981659044744021,0.07303682098724273,,,0.012855078094178076,0.0698895303140127,-0.00781115837330178,0.04056208540108801,0.193021743302324
HP,-0.03166105277693552,0.0008999454589722471,,0.003659384625994621,0.002191597882361687,,-0.09409671441687348,-0.05230811105739469,-0.0017011748684450344,0.07860884553154496,-0.005762425153346106,-0.0014855969141938082,0.042252351368753896
CXCL2,-0.0031141555371684425,-0.00460326864111795,-0.0197783466659192,-0.006335355122195004,-0.016420940458772713,0.1856230784404367,0.05394296739720805,-0.05027288046268302,0.05252242590381896,0.11144227725207739,0.013741643759722028,-0.008161880508513424,0.1721666302180951
NPPB,,0.004368589455890565,,0.01653732040591059,0.07601696985202173,,,,0.01983447559232341,0.03899548318839438,0.01989545918958989,-0.0044435716857609865,
CCK,-0.06465458686795807,-0.04340077463484109,-0.05393409548298896,-0.06409427849802667,-0.06469050846300602,,0.03797481071316369,,-0.011817023779797358,-0.023422277804240287,-0.04089415261664836,0.13497332228918507,-0.1352196124833625
SEMA6A,-0.009255178525971222,0.055602732963506186,0.005061441005392464,0.01552578284579236,0.011760802630465654,0.07615673422541153,-0.018626440742435125,-0.011498194948597287,-0.028574506039321646,-0.014346832322806334,-0.03627825572073016,-0.0449438606345058,0.03847910341150079
IRAK4,0.02229482410654507,0.015057783060003913,-0.026564956534617105,0.07070666623603959,0.048074812777149034,0.060813264882692356,0.07448776207666093,-0.020943932253188285,-0.05953835466372741,-0.009392936042170525,0.004202571517495479,0.08896311807089405,0.011245040825508366
GSTP1,-0.032700089262576115,0.01809660848047079,-0.020637789410100277,0.014064628429778757,0.03615296030273354,-0.03781883749677736,-0.05986279142159784,-0.03092286054360909,0.07637238751924842,-0.003919004610969177,-0.022335811447468344,0.006902756697232771,0.018691933849909637
VCAM1,-0.0049529810488878855,-0.03864576447582347,0.02261927483538805,0.0182484521007251,0.014990637478152132,-0.022340348915688514,0.06811282602739731,0.03219506033925387,0.05435593982087276,0.07867931813232254,-0.018125540673058983,0.10895149778302589,0.04385104294919835
NXPH3,0.05948304290766878,-0.05373157973899108,0.022947060283228248,0.008802588745115563,-0.011054743704846421,0.01811363689292758,-0.09248440616842041,-0.016311973550221844,0.07226602580127059,0.03660884552941739,-0.03884857404910787,0.013716875580921743,-0.008140921326024605
MTMR4,0.005649719823846574,0.022274280219268916,0.04441156411252061,-0.005277543304270022,-0.006478563733369647,0.11602846198233352,0.04191232894719987,-0.08784681814351901,0.023651099934573813,0.05740732590290903,-0.050832733680645434,0.048920957262926584,0.060975883257792504
LAMC2,-0.027926365540778948,-0.01270269321221339,,,0.03404997200727108,-0.03276141703731119,,,0.025950454872824283,0.07784424820847449,0.016610669787841745,0.08590911323115043,-0.056943135735867685
IL10,-0.04430615277637058,0.0633501412056656,-0.017225755997469658,-0.024113162555637932,-0.031482908534543066,0.11415891383046363,0.02179691104889459,0.01961785276242064,0.07763037654882646,0.017496594919349004,0.013484617588480421,0.07024398761069876,0.16271078595940197
SEMA4D,-0.026982892443667198,-0.01764009879022597,-0.010367149695097532,-0.05983578056114875,-0.09009800663342024,0.02249318036256491,-0.11350470953193284,-0.006192574238986334,-0.021316358311582368,0.04162088286007593,-0.0029464700616012003,0.0646103023602664,-0.0016438086394688566
TRH,-0.01247591612655054,0.05199120297197218,,0.18143990059644183,0.04001722033411332,,0.07945220207031974,-0.026425344190099644,-0.030808100046229275,0.02401715998464731,-0.03479298907830012,0.025690827189019248,0.05439593162764659
SEMA6D,-0.09498824833309327,-0.047003925432770675,0.02487232916817362,-0.032006755794608904,0.0666488824947681,0.045770040095451756,-0.040190004985173174,-0.03560985315508969,0.011430571519476683,0.0738906540246172,-0.06483793208173484,-0.0547592626318356,0.026130812515880324
CEL,,,,-0.019584113892852296,,,,0.04607191809013277,-0.03238057986237032,-0.0016598914849386085,0.02797142981897276,0.07547059737273715,-0.02453755444646233
PDCD1LG2,-0.021906093405429976,-0.015089221902750475,0.04474193948114785,-0.0022011375848455723,-0.015848091332316606,-0.04410135495107423,0.044154190755152145,-0.06123940088591919,0.036533942809802496,0.05278401448301879,0.01580793301205483,0.07961889884494054,0.01120381078799297
SPINT1,-0.04323853137948858,-0.02175813381545181,-0.021778707104130976,-0.0235141720337873,-0.043591512252909116,-0.03240857853442804,0.05308694984755912,0.05863067272057514,0.007327301475018909,0.045817626671678054,0.04157681172904458,0.1195561098485616,0.12120138300302886
CTHRC1,0.012669874731587498,-0.013009705039817673,-0.01804104351102452,-0.020968021978041772,-0.03669050825069666,0.012064593043488617,0.06877583875734497,0.04820467650794971,0.055395529112620516,0.08179171576515343,0.068133230709411,0.063612821801189,0.07472406487067745
PODXL,-0.0865683560338939,-0.019595058517115866,-0.004553947897722933,-0.019322362408764965,0.009257822846465326,0.14411828308264177,0.032937764558106986,0.09028023942840409,0.025616260545222685,0.024957939182855653,0.018936003995425936,0.10692852970248558,0.06264792684285644
