,MGH258,UKF243,UKF259,UKF260,UKF266,UKF269,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
SEMA6D,-0.007354267512284123,0.06908668363805877,-0.04059099972702599,0.010452166501724607,-0.011070495091284762,-0.002497668090360961,0.09869409709030005,0.07992545389190478,0.05184359710226264,-0.049234244713571164,-0.06941217317015222,-0.04180881282687444,-0.041902134089010536,0.017246007119117092
CEL,,,,-0.025308443567045827,,,,,0.19355508475455072,-0.020296505266779175,-0.022562497495516236,0.0031403897216100143,-0.006116050272710476,-0.022452515465485247
PDCD1LG2,0.007249455842791355,0.04341558600651706,0.0030565754286303913,-0.028522099188019175,0.006496662389532363,-0.0009174210540004039,-0.047545772102648994,-0.020861715328656404,0.03211763973151784,0.05258284365277735,-0.03755189982390595,0.0006767459251786557,0.022117728312238728,-0.021750119502497625
SPINT1,0.08558850200290459,-0.032111430035005224,-0.03211763465812646,0.05677499811800499,-0.020844182327275595,-0.03930352156408926,0.06676362851777662,0.13094953551943667,-0.08475467891354084,0.10937677799396674,0.11534219109146011,0.08345779575802974,0.014915245079028852,0.01838406601791137
CTHRC1,0.02543696115122215,-0.01805458815280417,-0.0005037928580743559,0.01440871966556031,0.00136084924957165,0.02772390189739801,0.0444293147925317,-0.0037619425727480112,-0.1555424750623827,0.02655929881114727,-0.002035234490944568,0.09573463114619686,0.018824510927995256,0.06206417979898657
PODXL,0.0132449423837579,0.04043752745546035,-0.04781897175728438,-0.005693848941871911,-0.009760418293329666,-0.005353953527721005,0.006680133581044341,-0.01033998768835807,0.007518224676111474,-0.02128034163786976,0.020067642625663552,0.04200338650658525,-0.016050907354540414,-0.032121326734709604
JAM3,0.055770790108910215,0.033890410596893815,-0.05190240652130824,-0.024495824285708564,0.052637492262528555,0.03214446122163103,0.018939433055471615,0.02885973823458739,-0.030292388141801255,-0.010368545487106019,0.0034504648497457294,-0.01825909428815204,0.08511249903869544,0.07132048722694435
TGFB2,0.0053120983660281335,0.08881614967292092,0.02490236765706266,0.02606075289225521,0.06088866665391387,-0.02284859721765199,0.036655569673279764,0.00465714309917793,0.0337968678806152,0.02083701572734582,0.030804072849634056,-0.004648343849087266,-0.04686079646732811,0.04456026393353867
COL18A1,0.06657664657740507,0.014639896562202277,-0.018207593238899502,0.02973717615330244,0.019291681173497787,-0.03152820998480411,0.04593081888520169,0.017691471644565984,-0.10871803172720608,0.0254033682266052,0.02251313084630912,0.02626284621281445,-0.023368464119509835,0.06803981512983857
NODAL,0.029098459161404775,,-0.022698603507384882,0.006729693233064594,0.01988242617035208,0.03435695521290328,,-0.01872992177305976,-0.07216918422823775,-0.029401596578457093,0.016421785254369464,-0.0006610344933677125,0.011757792931424918,-0.02117444159953577
INHBB,0.06344504821536912,-0.031775979576133734,-0.012476377421188008,-0.01469966064904973,0.0034456643920857885,-0.006291890229787643,-0.03954712951128355,0.006578201684070955,0.05858522653716853,0.11400848165202082,-0.023221177134153802,0.014404504425206641,0.0005146416963093494,-0.03510537064180953
LCN1,,,,,,0.0019197303730131066,,,,,0.08823628983844234,0.12907481061629203,,0.08768203124973858
ARF4,-0.07076065648490577,0.004141379333381358,-0.018866257717201407,-0.07032685211954767,0.030808603910315303,0.024998837832162165,-0.03175333552720515,0.045285510061765184,-0.04827071612703918,0.04587526371208474,0.1178817008979758,0.03880501864807407,-0.028976452602397954,0.06382163263762
CXCL14,0.07148130887517455,0.041262806601133566,-0.018473329078051142,0.08817987774963743,-0.002145703101589358,-0.04354648723179078,-0.04952494164848492,-0.0355153850767897,0.02738415069142098,0.061555394915926875,-0.052909957438828696,-0.05069763995036102,-0.007463679746203965,-0.026856873831521744
LIF,-0.006956428117200492,0.07884333935475359,0.03712239754877156,-0.06342497143788886,-0.02033076777766105,0.059138023574574795,0.04443925474234399,0.07324860429216096,0.03284595406046335,0.07426317165199355,-0.06222984827680967,-0.04044837053476509,0.02845520471927121,0.047068163108446505
IL17B,,-0.024789355647499643,,,,0.03356312587864825,,,0.06918714445887031,-0.03624606267310958,0.022526475669035262,-0.030743401078684493,,-0.026428004300457636
MMP1,,,,-0.012828066042950826,,,,,-0.08098749914658346,,-0.03257151580042663,-0.031647648779801044,,0.009164909738319712
MATN1,,0.13197648818051866,,,0.01740880624866255,0.019272934442999483,,-0.011092881708959315,,-0.014095949162082707,-0.029809712236997604,0.10721938563090762,-0.026900461186628883,-0.018816905001814873
ADAM28,0.02366923240858358,0.01900126874443964,0.054507314661879185,-0.04514097843601799,0.0920792106201754,0.013674286891317868,-0.03627612991699268,-0.00425526705390808,0.01941009705934286,0.13326898670575507,0.01824854326985258,0.05740582454233216,-0.02757636521245702,0.03540547189037966
TCN2,0.04377073322792931,0.012970990248723216,-0.039359992060072374,0.012306676022713943,0.051270150483424405,0.0011304125763339208,0.0010716604618284018,-0.02261489216815213,-0.037844056281720405,-0.018127732937782606,0.04159465340960663,0.053220821957768394,0.07595270191949842,0.04627774003121793
THPO,,,-0.023382482980186074,,-0.02791064275703756,0.042023642994533185,0.08263602622161739,-0.01109288298322658,-0.04622542916431877,-0.03795894126585161,,,,-0.02036994611050691
CUBN,-0.019756058288003663,-0.009035677442838114,-0.007213784409206933,-0.010038989670547822,0.0505147285084999,0.04167822301635674,-0.02214843926976404,0.008252407830714611,0.07547586018986471,0.028476725266720026,-0.050895982172229,0.09018984770393862,-0.015675208662421163,0.011106613330959185
TIMP3,-0.038170621821806604,0.019773122578867153,-0.0007784350139625733,0.04447040583912913,-0.04601992190833401,-0.005597212026382956,0.010714899249902961,0.012041087976335407,0.022378811742638526,0.027666491238627754,0.001314646271870748,-0.0076363388014792765,0.058885384884193884,0.025657164251098135
PIGF,-0.022346478733515363,-0.0032488900474540645,-0.030985839668845036,0.05032492661019491,0.0417824725636546,0.042343028217723205,0.061253934038980204,0.05247279880354174,0.05401501604226077,0.023566525637737583,0.08750363371445236,0.033069228474964726,-0.027660617768385295,0.04173862596727326
CRH,,,-0.013000142854306073,-0.01303565333179209,-0.01653994994380979,0.023636573868601084,-0.024708690407705753,0.006844770378773108,,,0.0031832585158820524,-0.013841819342901943,0.08560947456550654,-0.023200770646416874
BDNF,,0.030247788495467214,-0.03486562485034469,-0.01575527937566769,0.018613947245630758,0.02725765045186507,-0.028588853934230142,-0.012493435302011061,0.07012953353225691,,-0.0010895741091422996,-0.002950093233540257,-0.05763447177883553,0.031851114372077376
CCL5,0.03272556455793562,-0.005875936503516544,-0.030658031165252012,-0.044751376899721154,-0.024160796089585785,-0.005234384084464202,-0.051022653413676636,-0.015048829747921447,0.032881742209827126,-0.064849329756308,0.009557273643735643,-0.015474487963751287,-0.015707142312036813,0.04794125281625596
GAD1,-0.004552489978407203,-0.03858957182109616,0.02686040208191057,0.047482354096419516,0.01768562995383883,-0.07757083393981175,0.0047285745246486875,-0.05832589954341142,0.1124580470800651,-0.019633847590935977,0.05411729000267662,0.013882387880858126,-0.005343583955223877,0.00920830601494232
COL14A1,0.06636285794301476,0.04220184215916029,0.04314968199568167,-0.019974287849688896,0.003197310329022297,-0.03374069025592054,-0.05080250892759672,0.004859191591358136,0.007013372033287252,0.03496885325744522,0.052407248510297655,-0.015002424058254223,0.03692819379560478,0.10897712163685916
HLA-A,-0.0014886050460886575,0.07213206624652961,-0.053252861287971166,-0.09826574716769108,-0.02201564642236368,0.038997422023064644,-0.016541589372441042,0.033943462127432954,-0.08274981394972213,-0.011571233315345871,-0.07613428950065478,-0.08984479728240122,0.010771660781579078,0.00922891983041833
CD5L,0.05390121082027781,,,,,,-0.030058938379883212,,,,,,,
FGF18,,,-0.010328516279687816,-0.017785977851921524,-0.0229480928274814,,,,,,-0.02437293107149697,-0.02997243690049804,,0.03830150763988589
ADM,-0.030067712993682383,-0.06385440309467649,0.012467430397370097,-0.12900365247743661,0.10739036777598077,-0.020568643451846794,0.07541756042779836,-0.0013998370603852262,0.022021592625340404,-0.042649215662817555,-0.05944110122030315,-0.11554057402867741,0.00995573246371526,0.04232407712053406
CCL15,,,,,,,,,,,,,,-0.013418613625844783
GNAI2,0.018917462452937836,0.017459653634216126,-0.045516639753978176,-0.09816966701966261,-0.007481412650465117,-0.004498606265840657,-0.003768084025481105,0.10316682599313332,-0.014044909000666244,0.10182169339305681,-0.03534091172117691,-0.012136972122632149,0.01146635068340918,0.023011925414473913
HDC,,,,,,0.05289656579512257,,,,-0.04520161985235303,,,,-0.034774718122763455
COL11A1,0.03290872980099722,,-0.03764948635837139,-0.021242166285959277,0.07798601799465389,-0.011138646907053722,-0.036486598269336284,-0.03342364340579664,-0.09026841073347071,,0.04734335874557508,-0.04148828952535971,0.006844510235226294,-0.00047082242018911557
NUCB2,-0.038430804590300786,0.02039023747152727,-0.00613064461167594,-0.05770580262617926,0.018034360407414622,0.016322672506455943,0.0013466507364179286,0.04264243231263773,-0.026789720125015622,-0.010968280436404156,-0.04027224511264245,-0.008759467957749036,-0.02818670788434716,0.012300568675049035
CXCL1,,0.05007411329531734,0.036287045421254695,0.035636052247049965,,-0.03174537606070391,0.0005162305879999433,0.07374577295087038,-0.034701463436565556,-0.020391530585030515,-0.04463332511763474,-0.04252187947507601,-0.01453742055532735,0.1399656229475893
VCAN,0.046072280737971864,0.00963955623478641,0.011455733930069165,0.007493045751113661,0.014967843373948743,0.01007075125433122,0.01658081409556125,0.06848021373774975,0.04327567075909777,0.051838114079746665,0.05418832447535491,0.04149499816233156,-0.03223842236770394,0.056626658042281015
MMP7,,0.02741207343795944,-0.020533792939095057,,-0.0203307620709153,-0.013883158937595855,-0.01768925430135458,-0.017145180775321848,-0.0661477063447155,,0.023193490147250174,-0.016282237567385102,,0.10442522956901351
PTPN6,0.014478311133863166,0.06696761626708576,0.041380106527747686,-0.02094380786475693,-0.03727873997799177,0.03952420890390063,0.011715031248140606,0.07931057252707864,-0.12530087559371622,-0.0514565795254218,-0.011657056274437768,0.04921478692714506,0.048328992421839786,0.08197801054489967
PTGS2,0.028897430271454926,0.041586599231153556,-0.041739856002265104,-0.04885345507739587,0.06934897201914195,-0.043057456368424625,-0.029364615814880896,0.003461216558307663,0.02868635069509969,-0.020023516628344274,-0.050759325966099444,-0.07958895296747306,0.012700539810012451,0.04909334477175721
XCL1,-0.018877544881755467,,0.09284822415474182,-0.013640310672155634,,,-0.02320326849350187,,,,,,,
CD58,0.07475808619279348,0.03768503865363849,0.0141399894696687,0.02075298825340104,0.04226577820791812,0.03851324038568808,0.12027880690177079,0.02073529230688307,0.013019119237447186,-0.02024634895812097,0.04621618611053107,0.04397343291046244,0.010318100438839276,-0.00250563788384321
TNFSF14,0.05791111438439676,0.025430977275899068,0.0614366128639078,-0.038392919735537885,,-0.028927601934794395,0.11195483589559514,,0.13730954352558622,,-0.01949706291056623,-0.032676176747891104,-0.05597265978844154,0.06322022373713126
CNTN4,,0.04431662533564125,0.03641039622685971,0.14542242649142495,0.06892015572997946,-0.014636480620333308,-0.025229528993794922,-0.03488608184709884,,,0.1291016946717399,0.012920253456955555,-0.03375799803117439,0.013720559295082696
NTF4,,,0.02720126300703988,,,,,,,,,,,
INSL3,,,0.017222600691524762,,,,,,,,-0.0014480421667370208,-0.018967013977278926,,0.025636199142284495
BTLA,,,0.1050312808975263,-0.01422047796030448,,,,,,,,,,-0.017765893922481582
MFNG,0.07752669099239576,0.0296453096617141,0.017029533233864552,0.02154129402685055,0.022714844690360093,0.0016028103606811643,0.10196818539074758,-0.008934933922090429,0.07063523182673231,0.10975704603145102,0.05225088197191674,0.036526367421294295,0.009898747510042796,0.007815234686730578
ICAM1,0.0775652905414217,-0.01989436488114181,-0.014536955031930381,-0.0433101428818253,-0.0003623461665189648,0.034524488893187204,0.014040836952429378,-0.015179533201186184,0.05742929828948066,0.04947291469309059,0.021276783703715146,-0.06612066519916321,0.01038142528402195,-0.006913327394019965
PROS1,0.0031862017751152416,-0.018300636903740085,0.0449807532549706,-0.06480347761657075,0.0014948297939921494,-0.029131767707540345,-0.01075012410576445,-0.0422577537996509,-0.06953450760164108,0.05070419527612994,0.06167719695356732,0.006141129256528404,-0.06118786361346506,0.05148699980369671
CLCF1,0.026643225259058767,-0.013222662053291,-0.036575067421651265,-0.05707050118832001,-0.018899473583240543,-0.020733178993185584,0.042060458342688074,0.07199811692167363,0.032802354774646644,0.057326021103587005,0.09016734653685757,0.010158768671720855,0.007567852423608173,0.021697895388327986
PSAP,0.04746408662945357,0.05038776612733467,-0.016333497879309867,0.01839596565742682,-0.026535400648402707,-0.03631515150266254,-0.011699844198105425,-0.0364018500489524,0.013433462341293164,-0.009021791841408104,-0.012178106492641207,-0.04266664536009314,0.04612122853089223,0.04013383325598292
EFEMP1,-0.04278271809344051,-0.02852068927413552,-0.04299751312389367,-0.13345821629960922,-0.0007197592971402471,-0.006892849069850564,0.021397410809471346,0.04342824363404768,0.11361058799554614,0.08103939309950195,0.0318493189323327,0.03920497818349506,-0.053237092105669195,0.1155851193346621
C1QTNF1,-0.08595320418001899,-0.014876706198985545,0.04164756024448196,-0.033928312745505444,-0.03145242259612215,-0.010713872847334245,0.09990819907626357,0.016967991283725132,0.004592986633801396,-0.03767583990185035,-0.040163683648408104,-0.06274615119719593,0.020305478220645358,-0.048421012669523054
ALB,0.05443057295818542,-0.027645009021376662,-0.018336802478777534,0.0730059676900101,-0.01944758053459764,0.04581933900495101,0.01712429024493563,0.08671962960501109,0.20965436244365077,0.032760421901870986,-0.018786286944015834,-0.024456028875414083,0.033472738994957854,-0.02077560555883827
CCL13,,,,,,,,,,,-0.014473274078480815,,,
EFNA3,0.02921841609066434,0.016117933126467,-0.017316647294377104,0.0672686882796306,0.031149864166276478,-0.012629721745540902,0.02859120070147076,-0.03866073685060886,-0.023275264356153274,-0.01909157757118728,0.03315744651553337,0.03899350633987,0.015555462833308387,-0.025030492706099663
DRAXIN,-0.03640632080611716,0.0789709841349245,0.027962336502415565,0.014482229050191303,0.09027696597974369,0.06982241350122617,-0.024216251200703556,-0.010337889728516705,0.03513530260160217,-0.026337813277380762,-0.029935914250748655,0.02069547799063757,0.02897889521240111,0.05163349464619135
RAET1L,,,,,,,,,,,,-0.019200735108901957,,
NPTX2,0.04711864083213547,0.0002339993246309311,0.0004388325458958269,0.12745478691842485,0.004445754415425896,-0.024331462609731142,0.0225817092571323,-0.06355425024293052,0.04960442796293962,,0.04088091863373127,0.019751112059085155,-0.03268983645761519,0.06822232264409363
FGF11,-0.04344556596059052,0.04902011608366141,-0.02083531820171765,-0.0315959956441567,0.01364103925066006,0.037432571141763606,0.05278572382457804,0.01642904876766783,0.03285613167308445,0.040499059079158746,-0.04578590155309432,-0.055371350714482716,0.058702408512626134,0.036219975926305846
CD59,0.0790634114576248,0.07327068474621504,0.0015003133345770818,0.033380748688898614,-0.06541193055136767,0.006986590878983418,0.09906875451846431,-0.006790492408344835,-0.07964819518005943,-0.06754065169642799,0.013697276356514448,-0.0027073892418586648,-0.013571360138089288,0.07202339466087715
COL9A2,0.03801598445649414,-0.03498037108792157,0.002241546442072374,0.01630764406923196,0.04091407343590036,0.020696348116726788,-0.008449291838061078,0.05843565512807025,-0.10632839007831646,-0.004327577385081898,0.06100283910115486,0.10104188029217505,0.04079055004214717,-0.0009241427257930375
DLL3,0.0481097121584587,0.032890983761727624,-0.003889499261066734,0.08320391080512744,0.03386343959712794,0.002560309451799021,-0.04886040577285452,0.05748514143564431,0.04810880852617251,0.048893753111031446,0.06761388595144634,0.0792520580297535,0.022774278568334513,-0.027712667513735606
FGF5,,,,,,-0.01854350799466847,0.10697348629509587,,,,,,,0.09781388669012242
LIN7C,-0.028031090023217665,-0.06255032279891569,-0.016777881616562233,0.05161692425776139,-0.031123490143558183,0.03350509212384535,-0.01770860304390333,-0.006907134306142375,0.06849457525577062,0.024475234168158364,0.0024558701069073477,0.010096699241083328,0.06147660840747714,0.051208425351064055
GDF7,-0.019553448173803143,0.06995891097430412,-0.01842908484662925,,-0.014471721972874368,-0.033171305489392226,-0.013098032069188172,,,,,-0.016459805248742156,0.04235862468548249,0.03545980817611397
PSPN,0.11624561305314907,0.06062785983035179,0.03492435882965422,0.005102158296848586,-0.005618057066020186,-0.01748765428133644,0.059424920640999704,0.01885336348711059,-0.0990765914666674,-0.05129857695263969,0.017743601080552982,0.04408725646156509,-0.01757077319339279,-0.002913323995097821
ANGPT1,0.039425893779987876,0.05000322659479614,-0.013862132137525993,-0.009690155704037355,0.010447804823207087,0.06127631488648335,0.005276423131502007,-0.01758019890365104,-0.06901752445888654,0.11520330590444511,0.06276616620574368,-0.012498941348145278,-0.009942160676601693,0.08182868765290376
PNOC,-0.027613533925670296,-0.037196726805284464,0.0357766790822936,0.08512522039777595,0.04630705682109335,-0.08857815953483017,0.016401472979474727,-0.02194910007939284,,,,-0.017503429303139202,,0.0710491802359992
L1CAM,0.01758929892241986,-0.043631772555178354,0.03337778358335359,0.01482226693304065,0.01809617060702329,-0.016274786672197172,0.06867299072824369,-0.05288226183833737,0.07474418727053744,0.009676597468005716,-0.010854394012583136,-0.05737978516354015,0.029465223308560648,-0.02307859821500564
APOA1,0.0658929007538945,0.001770635759021757,-0.016084954446730252,-0.039770841269072515,0.05124363807390251,0.018924015030330112,0.008167540197814951,0.004135580862957261,0.06518409793669906,0.04288977479593035,0.00042106547761283354,-0.034776877755508674,-0.009374549419761208,-0.0031931612557210562
PSEN1,0.05204267586296214,0.022779351444740425,-0.01855154330847848,0.06348142987240037,0.005936767880127702,0.016642142481860075,-0.04561254760637847,0.07947028167377361,0.022932938266101523,-0.013483402897505423,0.006286259760683446,-0.00264390639248331,0.028663777978299065,0.047180418585873476
CALM2,0.05358342895491484,0.06458391388355927,-0.0023558536782304113,0.04289688320849101,-0.03854892680758834,-0.012356492030593365,-0.01872263654023947,-0.028988414324773643,-0.03637724766121447,0.09053531936561279,0.06555792522735937,0.06057045143740365,-0.0802600293321931,-0.09006927663507702
CLEC2B,0.026896912068429205,-0.018608489513923625,-0.024425967968850548,-0.06754793047261967,0.025071637601849765,0.025557008358100684,0.01767068135258474,-0.04137012354166844,-0.0834235120095578,0.008741998219583038,-0.0054947598572180085,-0.0568237591052805,0.00017737329497670212,0.048792098496525486
NTNG1,0.0452685799194645,0.03915535458026811,-0.004359476637957794,0.1120426655195021,0.057101239801532505,-0.010489876503545704,0.10826876877116093,-0.0335524477279279,-0.016132841454108073,-0.03506316140070884,-0.043671200124857985,0.12625654545997084,0.016526280921003056,0.0315223330447958
LRIG1,-0.021755999636404576,0.035645142855600075,0.01791985119388068,0.00182913246729512,-0.07435172344704669,-0.01490114760334923,-0.01320467781832955,0.0881104337282159,-0.0012193248413873365,0.07775617563168678,0.0907104323529836,0.06625886005808686,0.020092059508929828,-0.003479797732927926
CPAMD8,-0.01720535630485949,,-0.012216789384066251,0.06739795539116783,0.060286240188486766,-0.01677509850303765,-0.03837840075361334,-0.020488405648036834,,0.06231803184698017,,-0.01849126189455845,-0.0008397406593662411,0.003046231403071766
GHRL,-0.027449909078575876,,0.07183503222185675,0.0712964901510851,0.08455862715355703,-0.03567461283600864,-0.01897400651364438,0.08022759192758382,0.05895385099963665,-0.07207664050708447,,,0.07216370437491554,0.02207580505467184
NPY,0.10763331172435313,-0.03463494373584223,-0.03580049358552907,0.05923869579445218,0.025052685124144942,0.012031869172326428,0.03411468019440803,-0.03998137993000898,-0.050745858734494456,,-0.03265848509247991,-0.006368405558486051,-0.047409961332681404,0.01164103603123751
MMP2,0.00833896682494653,0.04271384510522964,0.03438622333587526,0.09283316262802782,0.03189599413981714,0.04080166250161217,-0.023956898478599914,0.052695024040049616,-0.11528507172672438,0.01548077147667946,0.02303294133744155,0.0015309340824487805,-0.024249327857381313,0.05394548749797663
LHB,,,-0.010639900938383361,,,,,,,,,,,
PPY,,,0.01245093847704006,,,,,,,,-0.0040638256312982395,-0.044595437667388015,,-0.024820571551487616
ALKAL2,0.01250826005862364,0.041687585731017614,-0.010485319773145183,,0.025922134954485514,-0.019020171603024823,0.06322629656007024,0.04870018924301082,-0.04715645841259878,,0.023739317529477305,-0.007560113721991452,0.009995284991370392,-0.03745084432932839
CSF1,0.013119161771764897,-0.010397183090895408,0.01625976055675862,-0.07338207794466611,0.01048653288309179,0.01592871873310689,-0.036695846324106114,0.025289096982422654,0.12320766918530071,0.11491096432764696,0.023852809962481333,-0.014499124952167599,0.01547957743214501,-0.025516539717513238
SEMA4C,0.053088551795901294,-0.004745408757018377,0.012597572560201626,0.01399512962486978,0.0035063912443682264,-0.029795943984164887,0.07373462441475227,0.0469784111986112,-0.07619652258593518,0.1165509217000456,0.015476780865345438,0.03899457328730995,-0.02316624080137047,0.032090075483254425
BMP8A,,,,,,,,,,,,,,0.08158012603090588
ICAM2,0.021295260949856384,-0.0066885826732454405,0.02593114371842158,0.06988598712395859,-0.047075754371581034,0.018963715506066847,-0.04428774972677581,-0.016456978601748957,-0.1144060176349884,0.023947794714132848,0.040546595389680376,0.08718341257789493,-0.07109108849058354,0.05225920435018168
SYTL3,0.073238539812484,-0.04771637873779954,-0.04197086206970223,0.0035296627569801112,0.0733466949648799,-0.04051980898640558,-0.025396117570489436,-0.025006283025922844,0.16925910448028647,0.013453233155329224,0.04827180591442516,-0.02177773337450703,-0.006679544080635584,0.08362615619070812
IL1A,-0.019992347506636757,0.040097703530441044,-0.011908990866041013,0.020435043524528226,0.05291046513410599,-0.028773526880657214,0.14817342382325344,0.04309169426197232,-0.07311147444807102,0.0049327745488595,-0.012980545137144472,-0.004727683338818618,-0.05201559113122784,0.0677526344068689
HLA-G,,-0.03089092190269955,-0.011237794337480308,,-0.015004143166550122,,,,-0.04132243435765638,0.05723971605961146,-0.01855578057091102,0.03150780539826841,,
PGF,-0.010715593265422681,-0.013189390485176566,0.017018676391027863,-0.014891684930443346,0.03678867283253762,-0.03565263813211504,-0.03208386869945431,-0.014135920837686698,-0.04757229542351015,-0.06774127115461868,0.0036369385669372204,0.10904174627190788,-0.006508150231266493,0.018471471759444368
LGALS8,-0.030090671583423996,-0.022243781205223204,0.06065060051358351,-0.010689287078641327,-0.00860330334783818,-0.007986046365484781,-0.026973859881263575,0.043660565039593195,-0.06890030520628157,0.028769937121895153,-0.027142026846566136,0.02684399999488552,0.003095117222887769,0.021355697850088
DKK3,-0.03223259797109769,0.061858810473834305,-0.001375986011880982,0.12061452459930432,-0.0208631077857125,0.0033644486042129487,-0.0789660778339766,-0.011135335842823014,-0.1002870970298882,0.023765242619649442,0.04605105375542095,0.017146224231635046,-0.02099162163336841,0.031113254501559703
COL16A1,-0.013557971834137048,0.03938721425188838,0.023520626117773558,0.021064462374030576,-0.00916031739448644,0.0669452674545539,0.019383197989816886,0.1025668731785636,-0.029100429012637402,0.04593094661629956,0.05063713345149436,0.03286640341223485,-0.012900370610578023,-0.016534016545630234
TPH1,0.11895928807989305,-0.026012670461962,-0.0204498835572783,-0.01700044930407637,-0.01589898202150208,-0.01994135988345946,,-0.013349799049567736,-0.009757405587937092,-0.037958867534692346,0.00559889743264222,-0.041386042043896155,0.11990547683680479,0.02892130188274582
TNC,-0.009637978572723083,0.053205553927830815,-0.029678172205565893,-0.08308600171062891,-0.0095204997382649,0.007854525515094987,-0.014769948005817579,0.05956689706347367,0.08898238224007728,0.044975792972372315,-0.0372048297051898,-0.060334857292638974,-0.04418056559218294,0.09894426228932149
TNFSF9,0.08850574867989103,-0.036659371955552286,-0.018429086086277097,0.03455858147702518,0.019039579037913274,-0.009486581405667101,0.05361869266767993,-0.022649544974774432,,-0.038514830288644275,-0.03557156588982911,-0.011305619878915037,-0.06306833963940842,-0.009768631892288215
C4A,,,-0.012614219971592455,,,,0.08255287737095163,-0.01173498049551471,-0.0019471865612397086,,0.14419108873233902,,-0.02290564597006827,-0.003281192002672989
CNTN2,0.039649448010288586,-0.017685170783899817,-0.00532815450888127,0.07825044591619461,-0.011868960083690724,0.031229568999223523,0.029700626033934432,-0.023242383733850656,-0.0201139538354852,-0.06060183160954795,0.04406160289594837,0.09025124930449845,-0.015079655160820316,0.03199826890136106
F7,,,,,-0.01380831125453473,-0.016775088752789248,,,,,-0.020301859573265742,,,
LUM,-0.016267218071328197,0.12117421057087663,-0.014076978980352265,0.0009974891973992801,-0.01473185841673849,-0.047997642580091385,0.08415276602666726,0.009071805513993236,-0.02331726558381768,0.023262501928453687,0.012921986584097968,0.08043901680493808,-0.047981360213578614,0.03960377123326486
IZUMO1,-0.016440255189825958,,,,,,,,,,,,,
BTC,,,0.012062826952961464,-0.04350117711557117,,,-0.024951634638418877,,,0.030411593476866915,-0.014687681663090727,-0.013794037798973665,0.08107291658213955,0.05276857063544456
APOC1,0.038115040151599604,0.020484400225045853,0.08118648843717687,0.06848109995438377,-0.04529028957826695,-0.0008171937577973707,0.0034584731792583925,0.031126425435237248,-0.04109722739053596,-0.06889881841545349,-0.0061719516636879225,0.07290194627390446,-0.030544583300848457,0.002601326172927161
PKM,0.02699910756060353,-0.07288610955211353,-0.013651505261449799,-0.02961724524120312,0.0022604526800998797,0.004895312032650985,0.02674460866367427,-0.012315512740587281,0.1339940535936367,-0.05106812930352652,-0.07505222194615925,-0.11119851180907635,-0.04817094159335056,0.03256218860338791
TNF,,0.035373072141514035,-0.005392652402873099,0.05886575927586753,0.07630238508630194,-0.024619524261674103,0.060910313373065295,0.019719718231135483,-0.05797974070164586,0.1023715536687784,-0.014255844697009377,-0.01920074034590678,,0.012373332908223154
GNAS,-0.007783230737106501,0.007728850894012667,0.037406333433774634,0.09515958632381076,-0.012592173575209791,-0.07132950139039893,-0.024287364435221614,-0.019037674694937137,0.05499072395963253,0.013445441570602526,-0.048079727121639694,0.02011607014379091,0.03339252216247542,-0.11879049925549734
BMP8B,0.052125836056682945,0.0814495012625901,-0.016291907077533748,-0.033610383110018204,0.05716445581486597,0.014114128391916938,-0.04058535625633622,-0.0388676518739295,0.045876117892418015,-0.0010352625530388063,0.07663748201306382,0.04765651914648364,-0.03856121634829013,0.060629967727305736
LIPH,,-0.0056237994595497555,-0.015980561298501453,,,,,,0.06804860401691856,,0.04504738257480633,-0.02140717362158084,,-0.021637308552641014
CCL28,,-0.019531698045767883,,,0.019496387334678077,,-0.004106678454686947,-0.010586970563542998,-0.03758172553555939,,,,-0.025330869226499617,-0.012805195718659419
PTPN11,-0.03129577204439985,0.017257246750061957,0.02129747634868148,0.02250815417531578,-0.03451442382989855,-0.028515907711579917,0.0678317499240043,-0.00815065120857869,-0.017858923447153355,-0.05983167902361071,0.024302780609370262,0.04663491272827053,-0.021263861938246774,-0.019516747571008703
ADAM12,0.04866012429474477,0.056516324072471764,0.010280165970700854,-0.001926821940030625,0.06729204530456902,0.008559516342801264,0.03198191968245082,-0.0029790121195039754,-0.03427302774570031,-0.014425800604399203,0.016809658676882853,0.05308908537346533,-0.032663226411651355,0.08051895251803173
EPO,,0.037956250224839366,-0.016291907533724302,-0.01824234495785446,,,,-0.01334980101003094,,0.014282609007523399,-0.0157183510590746,-0.02223298175176947,,-0.013617261433590312
EDN3,0.055686449827545136,-0.026955986176335028,-0.006357954125008662,-0.018688505088681636,0.05429084031604849,0.024564145986098285,-0.030467797092772742,-0.013487551088934673,,,-0.0179372360227158,0.007720307093531358,-0.01562265142165176,0.046880422433545246
CCL22,,,,,,,,,,,-0.017789787942486587,-0.02033172139035873,0.0025929316725040994,0.018826876805813356
CCL2,0.06412689456368813,0.0044066002914588025,-0.01962396605275375,-0.11034136134728131,-0.022209865970200134,-0.021660900945406392,0.03856651627981591,0.020397442478576406,0.027872744460585193,0.022764985047311666,-0.017896550686094238,-0.009315558243529438,0.014971024359159278,0.10685004217049769
