,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
PDAP1,-0.01921965921622647,-0.02013355095460383,0.09676412909603449,0.025160180778071115,0.013106575162117134,0.064227862843355,0.012546486481247753,0.1675537755170799,0.018810039815942127,0.002149756664510441,0.012714920617565134,0.07243847101165811,0.06987142379876524,-0.03650723148920694,-0.013060404212038388,-0.045538158544021844,-0.0029559524917059147,0.07226700997722511
QDPR,0.05752840496665431,-0.05051896487681047,-0.03368279052477341,0.045296450814702155,0.012995204131484748,0.015273616167945177,-0.041331428254989824,-0.19484567653943574,-0.009660282315312109,0.03479816936148003,0.03379122034006073,0.0840937661393126,-0.04302114939196497,0.14390640576716754,0.12975216282768018,-0.051310475989770815,-0.08110750237653555,0.09740052701809938
POMC,0.03716353472835385,0.04262507363370775,0.046620975026092845,,-0.002666551326490247,-0.08831467270598128,0.02658911681598749,-0.044903195642814815,-0.010585515987982987,-0.023392606712518933,-0.029557615480682014,-0.0056601693623566434,-0.009552239696420058,0.07117921855972419,0.09097954090295647,0.10427470433227443,0.048737411966497765,-0.02500675498250752
CCL18,-0.02117499552814458,-0.016587745337980016,,,,,,,,,0.06461131121833694,0.050779933464736714,,0.0274243765728763,0.06403841984634631,,,
CCL17,,,,,-0.02601528745244455,,,,-0.03148649730364718,0.014901015306781588,,,0.02783777869635163,0.011374904338165659,-0.027479851945260144,0.0319640314922802,,
VEGFD,-0.02839265682158205,0.05752853700339183,-0.02849301810631756,,-0.012178405269853946,0.026803668166934917,,0.04029249124220511,-0.04113496353357692,-0.023905275239090334,-0.044048584166375006,0.032613042729305076,-0.003799621205832174,,0.05383575182258428,0.027282658367843826,,
TNFSF13,,0.02225574104448576,,,-0.032133144427303716,,0.010389832421112594,,,,,,,0.020646041576184618,0.013193009902266023,0.09583518522276785,0.060563496615607594,
WNT5A,0.05572945487457769,0.08112295648990431,0.04035064198997054,0.08514420876368962,0.051978458554067575,-0.009492520411548808,0.0940614882282338,0.1893672457944449,-0.012939843528451473,-0.026666928239889177,0.09160103751862377,0.0028034755588514683,0.009620403785310422,0.07160288534734889,0.03430107633203789,0.030709554193828183,0.08420581945683028,0.007267511260333693
CXCL8,-0.007817524295603466,0.03721779072976018,-0.03041233631310828,0.0023832464423148513,0.03163951026918237,0.09056351855017529,0.03400032937782239,0.08920350825875643,0.011942401580016696,-0.022261631738564644,-0.024057834275477512,0.016542009798038184,0.016759415179630376,-0.09975689672529542,-0.19478712908927254,0.08720411671302335,0.01642804253494291,-0.05704051721220526
GRN,-0.007356178747010639,0.10497589430619186,-0.014293278808408633,0.0598375516559429,-0.022114422751815487,-0.006282454259408977,0.01383523433281044,0.18154366748953843,-0.04330271066171151,0.021646295149280553,0.04175459403222591,-0.007014129690773472,-0.03748829636984693,0.030460226017891886,-0.012156995351266481,0.05614685795154129,-0.023513194654481206,-0.013761603895617569
MIA,0.05208864263438813,0.0179335110206148,-0.010204743138272226,0.09199567079526579,0.0494262134962387,0.08249882105865772,0.040792578932997516,0.06611074519717351,0.004188636379258184,-0.02718721618037661,,0.005427981120144,-0.029303865676364917,0.19689190120601605,0.21057165857386956,0.03131466071769872,0.19659779262420932,
COL4A4,-0.031008736079223876,-0.02240077348167015,0.01979005624936459,-0.018108142331810007,-0.02011468503283685,0.04801157966836204,-0.009377475488609073,0.0023704764391455696,0.024370498870020085,0.08748591712713562,,,0.036179579056388265,0.10653127230467675,0.09965424631118618,0.004662895367660921,0.017706342021168442,
TAC1,0.01083005515037376,0.04344742689509375,0.011603189746594814,0.0785429674164737,-0.008574852681512757,-0.020870022430656093,0.01800710813418496,-0.13802019747102165,0.035187951923135424,0.0747867321503665,0.001812697462658334,,-0.010782085228043423,,,,-0.09648695453648283,-0.02238400055087447
RARRES2,-0.03910685814527058,-0.015904600503156882,0.023963729730225283,-0.032879429512426644,-0.03626931019719362,0.1348168294775559,-0.02200070658669146,0.2452770569994884,-0.013926551311655553,0.09806590217539074,-0.06456558542978955,-0.09758565551494194,0.11684176267984366,0.009694955133256317,-0.042325920514208755,0.036602778798646644,0.11996800731353874,0.12924464899980634
FGF7,0.013389152716232392,,0.04869718041279901,-0.02793431224761574,-0.0019232083795322355,-0.025633254401942064,-0.004718962871579481,0.09588933003944868,0.012966940508917137,-0.0036276631967851196,-0.02228562423851384,0.027800404978476273,0.12049077090405813,0.045779115631096656,0.04439964375817984,-0.04661324432393407,0.04808011920855773,0.04305030981031454
EFNA2,,,,,,,,,,,,,,,-0.012592201140267264,,,
HBEGF,0.032453159275586826,0.12090014881623658,0.07088878900108651,0.15025310044115747,0.08792300501943165,0.11903981924459048,0.005885524896834914,0.08583523094090335,0.08179146875869199,-0.015338651213907926,0.0600748438067711,0.05194629479995436,0.06961697971299649,0.1421932332891467,0.018491180594557517,0.032563733871503325,0.19379761295683595,0.03971447617054075
CSF3,-0.0009230364065609762,,,-0.00042580640254615844,-0.0008272349322177749,0.06495688092020509,,-0.00043951603212179994,,,,0.01027809688766325,,-0.02131302298678578,-0.08078088825514401,,0.09688990039330074,
PI3,0.004714080275248067,-0.0416163898617145,,-0.09844776095550464,-0.012520563383957638,0.02155322113015434,,-0.018749927688263602,,,,,,-0.09894535382569897,-0.1679848644208619,0.17332341166554738,0.06411703786405354,
PCSK1N,-0.030196932402419933,0.03517193932930486,-0.018319312060861567,0.05340968413880258,-0.05844596687002232,-0.019308241434514366,-0.0007820755046259499,-0.06609259713045981,0.02600961042943923,0.00012849450251106544,-0.01987297926387147,0.06286552448518112,-0.02975092889670915,0.016632158679700432,-0.009005639343254072,0.08771555814313753,-0.1679375538237576,-0.035974852896415645
NTS,,,,,,0.06580751203715739,0.009056369595492218,-0.011082977275149383,0.022626317268335007,-0.03014852452262196,0.057179917005829965,,,0.023907218682646798,0.03650883212176437,,,
SFRP1,0.10123300140704361,0.09799885366943004,0.024886255455792684,,-0.03162840918610796,-0.038652182357804925,0.08724812111382431,0.031661185856816335,-0.026594600664800586,-0.006328879087305013,-0.0010693516355173979,-0.0006972046503309518,-0.0408312919088241,0.10784804575649247,0.07703983731337131,0.019039681934089187,0.01796464649059516,-0.02420446888835154
CXCL13,,,-0.0345329175869775,-0.038466640322972805,,-0.040504076100036285,,,,,,0.04243292350849699,,0.04154288167819446,-0.0590189200925415,,0.08814961754053433,
MICA,0.04202229510011047,0.06992134032872091,0.017424032235651653,0.03643216050491859,0.009174504095171178,0.08161142479199313,-0.02940377147859545,0.11516974641614428,0.012556539275522818,-0.006998572438005427,0.040381070639217795,-0.025755941287031254,-0.007676822974441837,0.06877200730093046,0.12165767462961946,0.06857605162672153,0.08326688205555324,-0.02340229639865967
TG,-0.06579488146235414,-0.0269577649137925,0.09005706890650567,,0.025066133407893456,0.010397671893191074,-0.022508835658291145,-0.008986679142733062,-0.038897427554244544,0.027032685131109926,,-0.019913282757541794,-0.003890202258578394,0.02695187352694936,0.07464987564051263,,0.020929050195190754,
ADA,0.0006380460885017292,0.08362600231809322,0.027519786648222522,-0.01939425495096731,0.04387736002329319,0.08285084552348176,0.05536531069243172,0.12421198078168243,-0.0590250533850741,0.015171297976526976,0.06411228777035236,0.11588592004806327,0.07895032287337128,-0.007408070015780133,0.11300265605421639,0.028406142554273536,0.047703167717928235,0.06784536417430283
LAMC3,-0.05022594889246675,0.14921365980422285,-0.02890796456109561,-0.027428395931299882,-0.02093088340810301,-0.01906223627065193,0.09413730141452718,0.1559849699517111,0.00286595619197696,-0.010798045908464227,-0.0464287002386233,0.11368620453091231,-0.011714602673128958,0.08001505176627977,0.09799202780749332,-0.03903188147544501,0.035062887616632454,0.030381515727305262
CCL7,,-0.0048435675999736775,,,0.06431003462195004,0.11096273620869723,,,,,,,,-0.007187629153439413,,,0.05410424243805884,
NGF,-0.015789634751352616,0.11580369972469327,,,0.011546562724366584,0.009434290933633105,-0.006694009408337539,,,,0.013013773157198082,0.11677741870887406,,0.08659706568058306,0.03946354845163328,,0.06669169334065446,
TNFSF15,-0.023395670353696673,,,,0.001804472399241515,-0.035853427332419925,0.05227273893029474,,,,,-0.008925725802854015,,0.033549019450927337,,,0.025391912712518862,
HMGB1,-0.056362910490708205,-0.008980464169583273,0.02795043740063606,-0.05828744555722918,-0.04657599648523792,-0.028128821982520723,0.03561418969626189,0.2006548362481032,-0.007476601764931399,-0.04255357508067231,0.07125624643715045,0.05994728271513448,-0.00698560935416883,-0.09837880097985567,-0.07304834212159522,-0.033790303659302946,-0.02184721881721127,0.03674978100033683
ITGB3BP,0.0029838362622639923,0.01949540233164323,0.020582417561022876,-0.019829495604391754,-0.001836576340443601,-0.04124365042391016,0.09868612501993237,0.19583675726173755,0.005180478413946331,-0.009358251653230478,0.05014249822071614,0.09348679749373193,0.05169662087027219,0.05173969149599362,0.01998096153692876,0.02091232704100822,0.05134749879474903,0.002609247882695641
AANAT,0.016109387652113123,0.022949042586371836,,,-0.017698076360365377,-0.019154516222819887,,-0.037165437583321706,-0.0349806839168063,-0.027187217692598985,-0.008900707434806135,,0.01421494562236258,-0.028765178803260655,0.0031541077927599854,-0.04099371704939056,0.03194393455071877,
RELN,-0.008861504573788209,-0.03154837945079754,-0.007740378786450056,0.04815808393804308,0.024283619061095572,-0.006818821102064457,-0.010450621841414577,-0.04157816868561583,0.0071546386558467715,-0.03319195442305753,-0.03562249401890222,,0.09622134822721043,,,0.03841281812515816,0.018836935248712997,0.024596651064052667
IL15,-0.05356145934534155,0.06457844462025071,0.05462511240311846,,0.025829757753071603,0.054524529764093534,-0.027402513137772932,0.0742342600052558,0.019561948551607845,-0.01420920615383428,0.040228921752637384,-0.012329571444374627,-0.022200667121671912,-0.002709627508258597,0.09996369589917248,0.028137490651691122,0.11688343968292815,
UTS2,,,,,,,,0.11109457586519043,,,,,,0.0692546877963076,,,,
BSG,0.0528347647673304,0.029698252663674686,-0.012474278899068636,-0.06317569738001445,0.0011605216208004738,0.02645778134279122,0.07072179203811103,-0.004433661299550164,0.0023586026473644754,0.04789683637502893,0.019468397975234128,-0.053688865920887376,0.05356885425195916,0.12960597141510521,0.03545999661686489,0.17407261283124675,0.1361883339748068,0.022045693310503163
ADAMTS3,-0.007982851032647044,0.07136233549615788,0.040938823259379344,,0.0382418788164254,-0.059344963595502113,0.021247374957744567,0.17810598875402958,0.04449588189392095,-0.03624607746172244,-0.039435597059116714,-0.015710278918173084,0.04606345870494316,0.12750529113008913,0.050356967674186494,0.13699573697468162,0.08116710628143062,
CD34,0.013817630127406546,0.12282999083379158,0.0066335130311643686,-0.027808205259908413,0.00505766482882066,-0.01446768126753167,0.09215131497683383,0.0889423289678311,0.07206173345291363,-0.020058994788534273,-0.05349460970647802,0.05108292185706628,-0.06570795196630713,0.054005488922175195,0.1300200945418444,0.0840095005075395,0.0572525787936802,0.1236811797814128
CCL23,,,,,,,,0.07278487864480883,,,,,,,,,,
PLAT,0.0829951691713025,0.09433709291395122,0.033197527969407246,0.02885935469726409,0.011526583214223117,0.040424738406996695,0.026506958720633123,0.20188860919331114,7.920052605845022e-05,0.014418299680978562,0.03411471297618989,-0.043962302601759345,0.01813563145752553,0.14145274073575978,0.1396782258107953,0.09158838019228448,0.04197408407048535,0.02021376034064941
NTF3,,,,,,,,,,-0.030434002226399734,,-0.010389428358370822,,0.1262788169522296,0.1151193269301312,,,
LTA,,,0.046572073279481895,,0.015150953085089127,,,,0.001966555369513809,,,,0.010155831858738095,,,,,
CKLF,0.029022506792771723,0.023547519023406346,0.02354296923341863,-0.021369049011501082,-0.047959033078904,-0.017678553747344537,0.0396734711613167,0.22844998523203247,0.03961692014367118,-0.007062791658393444,0.016655036871161336,0.05390408248243613,0.013683358108630478,0.08695665489867507,0.10790323319554262,-0.030428932335493295,0.09637640715936174,-0.07186121163659252
APELA,,,,,,,,,,,,-0.0237254487284007,,,,,,
CD24,0.0231042878910164,0.08356797528844727,0.07293141077291586,-0.0332755097692542,0.03056031631222034,-0.05826160652396476,0.06908432185417507,0.13468599218675475,-0.024721805023110027,-0.029746853957922537,0.007795900877227781,0.1313345135376311,0.08225097202303007,0.16233859332613038,0.07039972485561578,-0.014175524727489891,0.03827284686985595,-0.0596839430297897
HSP90AA1,-0.03394812145022906,-0.06066240194311522,-0.014194144499466623,-0.06283104543305212,-0.07856493716449683,-0.06216839726019694,-0.046469464768186496,-0.18974582714590502,-0.01311751769275376,-0.006497129414117163,-0.03218984340916737,-0.031910226926621495,-0.06401124865544341,-0.19311349097655986,-0.2608227316975118,-0.05334878731325414,-0.17610763222299655,0.0680157438887906
BMP4,0.0030094026252911557,0.044356581126134616,0.004981524185735693,0.024184505218904622,-0.008856675038328958,-0.03763605159157294,0.1064013431312655,-0.03918284166660802,-0.004354810958475139,0.0013858254831157957,0.034874508495339324,-0.019039312228257194,0.046707743292048895,0.09655503919639989,0.09086036702316432,0.07578962104645638,0.037498961632285686,
SCGB3A1,,-0.010673927535288341,,0.0012950757486172215,,0.013855630799951875,0.011744391519991815,,,-0.022932684033440946,-0.005125502726822383,-0.013086059872096954,-0.0226069552495503,0.034028378011661836,0.06458452675367966,,0.05801793430546498,
IGFBP4,-0.006019017600359276,0.1080458840980204,0.03461496003581111,-0.028962761330260926,2.5886444109441963e-05,0.0792417427519014,0.09106584416922103,0.19329562396905606,0.043315768295505555,-0.008542684946579709,0.09594857881723594,0.050108822579543306,-0.01562701157557839,0.01885410143906726,-0.06278844883179968,0.13479139639192528,0.02223582496590446,-0.0061200291555463335
RSPO4,0.11441928822273507,,0.035665306990393913,,-0.017340671394009535,0.05841520696650631,,,0.09212636914582147,0.0026254020464872084,,,0.051139698845716154,,,,0.0859491947948993,
LEFTY2,0.08585257123935226,0.14799340454113266,0.007678386605106794,0.11785440939147838,-0.007244611427622811,0.009621162667031346,0.06391476556935317,0.16061327927590194,-0.008449332267285345,0.022489310990940665,-0.025828415919674854,-0.037528601041852204,-0.03999507409299867,-0.0005526172434251135,0.055328926592010795,0.0624042479399142,0.08101390788440042,
PF4,,0.0193550617551907,-0.030788654780711685,,0.032647615808109855,,,,,,,,,,-0.02630085657259508,,0.03417973412143221,
ANGPTL2,0.013478920370493338,0.0938107466239505,0.017141766581853988,0.017503398343403417,0.006606328114074555,0.02866915968237248,0.08226601379686796,0.1483058291436138,-0.032421177942268266,-3.9934973505607474e-05,0.0379924688139316,-0.05873302117001457,0.0581539172897297,0.1614036004694086,0.14016202780296003,-0.06367183827951181,0.05566251705003321,0.054743058919985585
LRIG2,0.012237434536815014,0.06319751176658538,0.042659031216314876,0.03905699827204281,0.007745362960037575,-0.0015649341032960963,0.08682880942443505,0.09657674642763649,0.022728572446095354,-0.0409137477302661,0.0671808209425895,0.0854401663522614,0.04491225806536873,0.1436626431941558,0.1301512624537143,0.021120795870125122,0.05117102291999505,-0.07253044889907369
ICOSLG,0.06771479283038487,0.06489076739831937,0.021998153475654512,0.0006853426105543495,0.030494032642596203,0.02800616516342638,0.05824628677680065,0.1287844560934554,0.07625151647731103,-0.014708158465618279,0.024092657784859504,0.03499750342885059,-0.0055659971038781175,0.13233810361829346,0.16736277665213187,0.0940986920221015,0.03902224578426506,-0.0005596684876879034
WIF1,-0.035409126239062505,-0.06323209931948358,,0.07115125901850444,,-0.05924769215988758,0.0016762244037489887,-0.1471228865998079,-0.019999268526821223,0.05796960327028831,-0.007353863239653297,,-0.0006163060593399292,,,,0.004835627373005304,0.05255648693318335
NPPC,0.02218932746217914,-0.009980473132731241,,0.0420666084717966,-0.004276345239000707,-0.03170565387522667,0.0195564910851269,0.009931863473453107,0.009272411190091612,-0.014164667308389015,0.029860086202481102,,0.14195351326484795,-0.003064719213884058,0.023955826752247708,0.13078715420404374,0.02731167344449916,0.0720211570541253
LYZ,-0.03877118945012819,0.04116216315465325,0.01607573081397062,0.0040729896022313585,0.003566094255856802,-0.013223564415498124,-0.03062157286263492,0.1049849302888943,-0.020463667215232205,-0.0324856109429274,0.041525842810158656,0.02061564019271832,0.06303522288940207,0.037863602171059614,0.08735651269479967,0.059758517002726344,-0.03607017711348822,-0.06524930567175696
EREG,,,,0.019179278963534604,,0.044242358728185,,,,,0.03277978506511624,0.04130645713600934,,0.021395095270266888,0.00887284344362163,,-0.009957054876117243,
SPTAN1,0.003465619446766025,0.001835107225597198,0.016140746089009006,0.004215948860961922,-0.08137635260966093,0.03067580406256115,0.013762195963008496,-0.043889427423145236,-0.028155543909084327,0.02742186047503734,0.006122125641373977,0.05946576944056539,0.027742549686074466,0.08086420602304474,0.029615872666192925,0.04176318678046909,-0.09904234846558133,0.00784896614239556
LIPC,0.0795051024745228,-0.006733263659492891,-0.04633857093149228,,0.013274797660358462,-0.025974398711816154,0.022927024527107518,0.08293801857305722,0.007967399219264273,,0.02089242683200335,0.03868038682628247,-0.010173136170416373,,,0.007050740991845042,0.06270962198806568,
COL8A1,0.003563340943957641,0.08090462277649911,0.034518842041818244,0.04471244158188486,0.010717987958898102,0.01763142478548023,0.010677959444207994,0.07889794076557581,0.046159957045326834,-0.0010073358060865543,0.009779150467258002,-0.14008157150575815,0.05205602852952521,0.13671691344426842,0.1343136149238594,0.0902550148602837,0.1609620747818129,
GSTM2,-0.003990936390764433,0.0013301366330335542,0.016028357436011966,0.05960944941903073,0.023612818358422986,0.02055963150450977,0.10353058118953037,0.07503725615431193,0.02976474556631316,0.04943042585306495,0.013974384995798025,0.0017771890040013721,0.030339919978356434,0.026242023739222162,0.014363257531196145,0.0257925234250148,0.02765735668425487,
SPX,-0.046239990739532666,0.05555909548601702,0.0040177090237172785,,-0.04157830577827415,-0.062326632571589845,0.030989128389534576,-0.07184568178038586,-0.0035800680099582565,-0.02235315098420496,0.022328337562683143,,-0.044128455782556246,0.07790708002329115,0.04594984430525044,-0.08599432604099039,-0.01722406975939379,0.10824463516347595
MFGE8,0.019535566708117597,0.08926355820817858,0.011662452692000325,0.060643313991008946,-0.02120383639621051,0.05041785156075025,0.03599692531545075,0.08801939899639868,0.08357084106517507,0.011558792315653505,-0.01405439688986573,-0.01097965479985684,-0.026347813959705587,0.030840640503419343,-0.02032528567626755,0.1494927643231686,0.01703093808160113,0.04116439653726327
TGFA,0.055667068560344334,0.05196127621649381,0.06782447151927952,0.06025864835894034,0.007318020485010957,0.003076711315989833,0.08469861289081478,0.06499965717347138,0.003226807751285131,-0.02437235497235222,-0.04274960087804762,0.014807304635447563,0.00072543424437385,0.11825953556404693,0.10903665980814108,-0.009197931717575958,0.018255260310226513,-0.07017570916045651
SLIT2,-0.0017955593751299928,0.07358502520668637,-0.03482597891074459,-0.013483388765083808,0.0510459802726769,0.048889778984520155,0.07653219570415312,-0.03378688020914113,-0.05530454312463438,0.011801461516795541,-0.012666238520340604,-0.03959847299237536,-0.020743453087235603,0.06507809792940304,0.13234860985474006,-0.06105235296275425,0.10709138540610949,0.060749662043061405
PLTP,-0.05842021642745783,-0.006382775191158801,-0.04149097539505189,0.050487280807004174,-0.02166740405411775,0.10142818451805946,0.016089556385019434,0.17887200127889288,0.022283170878530212,-0.05542532938937461,0.009910656391750367,-0.02203424889717222,0.027941722118838393,-0.020908558935142017,0.036038468582813746,0.06821862860388439,-0.023574495330241783,0.06900548742263111
APOD,-0.13422247670066642,-0.04752661066932434,-0.04088754496250943,0.04093075137109586,-0.0412418818202181,-0.04831144973793991,-0.07246146028151557,0.07574160446506277,-0.0047973747991725746,-0.02197192561536078,0.04311015033484656,-0.0011505811189231464,-0.037995666325105835,0.19358801530368297,0.16013481842076363,-0.12172414562427565,-0.13956870799951884,0.025890529793870968
B2M,-0.06422721843858954,0.2284207748999253,-0.0635386971543003,0.0616264731478152,-0.015778740251496504,-0.005560251433890699,-0.0023085965558747134,0.23250698317534976,0.024215278754141544,-0.032713900970919155,0.015839024824695576,0.04666179697224246,0.006651587745246052,0.1148378996006512,0.18100383629172237,0.10341843742258858,0.00831497362358174,-0.08389599067556154
OMG,0.07644442985434155,-0.021550566757208286,0.00386514336883404,0.031725785010896006,-0.058055604701688995,-0.08104838631057616,-0.04471006090760059,0.00554951038416639,-0.025850875578853627,0.004941248318139042,-0.00763917762786606,-0.013059726152087999,-0.041055718516530296,0.1575564473607478,0.13994932195931523,-0.06072503380244225,-0.09803610704971423,0.04812752429543289
CXCL3,0.1271327883185375,-0.021842609860056917,-0.01531299102938701,-0.0038793591140478052,0.09404260414965482,0.020546160407324047,,0.06182402736337567,0.04637013464007109,-0.0011357070908663044,0.024207991268538682,0.05505862823026328,0.03797188393598502,-0.014383215369712479,-0.05259610764131772,0.026421928293718023,-0.012736489946251522,
CXCL10,0.0692306541632756,0.09475399915056702,0.027914150836132447,,0.016839648793289447,0.027205978338948746,-0.01986461331842022,0.23174380248275325,0.010674061690906523,-0.029273255314622316,-0.046312517562263664,0.015198292593474112,-0.027398951346486514,0.02842633686826498,0.018760214221624806,-0.04623873968297465,0.028155248581278543,
RSPO3,,-0.003417592077338337,,-0.016660630002233886,0.01404897337170755,-0.02596231180647466,0.05368209680252479,-0.06102761918594971,-0.04452635462426818,-0.0017810530228334787,-0.02006599333426438,,0.05074652886591388,0.11241332788488774,0.09314301324547612,,-0.06442688890093325,-0.03205224020089468
CORT,0.03803871433509482,0.03859984846799527,0.011624885718473709,0.06389461878603457,0.021169141557790202,-0.02220469128024628,-0.03188867608812218,-0.07115884036125587,0.003687858059863611,-0.03557078207488157,-0.0416154394717208,,0.047544649160883794,-0.014472707851770501,0.06423711896021936,,,-0.03422660106766065
NCAN,0.06323822090203314,0.08967508332390645,0.04432806047789407,-0.014101544355982683,-0.12339789099778274,-0.052636631261914014,0.04292623410985014,0.039242874964094794,-0.03085095959086653,-0.01996894103373251,-0.06284985473501631,,0.019298871714020303,0.14678572067513124,0.15805429147842387,0.03281907054508599,-0.12563214571722287,0.044725728176050715
PRG4,-0.0012484456719576017,-0.023276804064806176,,0.019733521597203197,-0.033609685479237345,-0.008365747849545684,,0.07863086731396932,-0.0034569699871066745,,,,-0.028506588852120703,0.0912291865505994,0.0022861238059976624,,0.13165431387618112,
ZG16B,,-0.0037410470525034325,-0.037049141990720395,,-0.036436799008319726,,,0.04181159668079328,0.018632734446662805,,,-0.013984531704508894,,,,,-0.011517974122944169,
TGM2,-0.020277167867589027,0.0495066402151536,-0.05949492200939315,-0.023870629001803145,-0.03637441171835903,0.12651892850625054,0.04829183194372862,0.14043352837061965,-0.046079506863052365,0.0059699229766808125,0.0779215719419501,0.06261959883953462,-0.06522797391406181,-0.03912445351749908,-0.06166934743757671,0.12889083361977904,0.05331004603187538,-0.008831147332869467
VEGFC,-0.04230340993287454,0.007672489344559128,0.014914055876240874,0.06748853596889201,-0.004301293179817265,0.028830376773516908,0.02707164096380669,0.028452424832297804,-0.0031201846589971596,0.04872086467720707,0.018915189405763904,0.03045439670528187,-0.005213984257324398,0.009007572819187598,-0.01986699787390068,-0.0415305655489179,0.11603471894508699,
WNT6,0.00015155732730749778,0.043558625644570546,-0.023942368926213157,-0.021192593817968126,0.05758875564354903,-0.002776403962978698,0.01949008651371283,0.029587747065191343,0.036781839591875955,,,-0.039860692430217164,-0.025390124713713925,0.057075876287518215,0.07147615308271214,,-0.0016206505293711322,
NRG4,-0.028968751840322077,0.020950644057376795,,0.07062319834403,0.02094354062429148,0.018898953354520506,0.011003420985230463,0.009345169792017364,0.007075792796318715,0.00903791622221649,0.00578648076159128,,-0.03393933981995638,,,-0.0004918511015486552,0.024094174161825358,
PMCH,,-0.017828798026138386,,,-0.05460093779708209,,,,0.005598442805400505,,,,,0.07496573169562475,0.059900984622313524,,-0.014264711929605767,
COL9A1,0.0684416211622284,0.02984289437039239,0.04262665740251266,0.16058538916768555,-0.011498327790052845,0.017747552029231405,0.08621560707025816,0.006858154256758278,0.05465306917059889,-0.005444403919695885,-0.013007839829464183,,-0.028995409717589484,0.14601140673961385,0.1714501673069122,0.0678469618612954,0.09801362702463194,-0.05214895867870559
GDF11,0.04414990892400313,0.030144763965361306,0.03701672080895238,0.047319259228176834,-0.02764816448974918,0.021095534483266887,0.020319708800829596,0.13380117783873471,0.024801870461818747,0.012563084521648725,0.0869043688512668,0.01770756661107403,0.01817058359929871,0.03891441884701048,-0.004571641461426276,0.0186308691330689,-0.02448653878722747,-0.0447714936758829
IL24,,,,,,,,,,,,-0.018137396851780563,,-0.07714664519149483,-0.04593917633617782,,0.07866647388848225,
SORBS1,-0.0658485441932584,0.13612519736127043,-0.011406585867035616,0.0766911495186638,-0.02690763320341437,0.007761750159382283,-0.029965907317688736,-0.07104337493071808,-0.0010392648520950471,-0.02180841771298808,-0.01606679502618519,-0.0065149159799201195,0.006242056279126052,0.02620075101559607,0.11882297265398606,-0.05411596580997212,0.03084623763060539,-0.034778616861280025
