,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTS,,,,,,,0.1622925648230925,0.025177850518609216,-0.03711855589205017,-0.02964548241828868,-0.06566518619167419,0.15394784795964483,,,,,,-0.23594560979219112,-0.06580602790188751,,-0.13345796382630623,-0.14655026908585078,,
SFRP1,-0.03725700033116512,0.043837255253750464,0.06681142465643865,0.002471674977452683,,0.0029750044091453503,0.045512410963766445,0.07040160439320813,-0.035818666634321136,-0.04102154385748392,-0.00959113628008573,0.2054710846246787,0.09106448760103587,-0.008321711935676825,0.05689001792494583,-0.08452317339176424,-0.011623586849393136,0.025335925991805234,-0.00045100534433781546,-0.046189724348340865,-0.13652997834001573,0.04093445962335629,-0.01221089675828866,-0.03284868514524492
CXCL13,,,,0.014488731601296538,0.04477131957227411,,-0.047808052230596094,,,,,,0.14527246121554854,,,,,-0.01815621497703788,0.08196395668112465,,0.12209993520510458,,0.19296156517083163,
MICA,-0.020429114839923157,0.08739028843336999,0.10221074025265445,0.013508789215051524,0.010072592154768705,-0.005490225836145402,0.08922276073898684,0.051279606406489334,0.1413426881394515,-0.03594153700469642,0.03924960873240779,0.05523432870357965,0.10126595866419213,-0.031075113123655466,0.08384441755061839,-0.11085902331343461,0.11733738927790156,0.02827791457897434,0.03698156077280402,0.11775103229850913,0.010358172494021572,0.05127705112108955,0.10139674982903016,-0.05094939420180719
TG,0.07977698650499133,-0.008637982666505692,-0.0463246640801609,-0.023650860118131882,,-0.013470392105021581,-0.038675981131380835,0.00018896486506166156,-0.03644783700537266,-0.014655072377282436,0.04052500850511275,,0.06292215003557626,0.02635971550893332,-0.0319304116854189,-0.007201651561781655,0.0493662144572909,-0.058224411745244946,-0.03685815015321448,,-0.02960135336497772,0.018516976600135057,-0.053681068828002665,
ADA,-0.0869696102081578,-0.030694682995216663,0.027467977545651626,-0.0026955074694978974,0.06416683158327752,-0.003822325105329656,0.04117090438218452,0.017140368148378122,0.07875868297492616,0.05780666844262288,0.009110174733159757,0.2013993678328953,0.2241708100996079,0.02894398620168809,0.04375704426274572,-0.1619593319566426,0.055874659153084615,-0.03613822000678784,-0.03637171239526291,0.04078421746770744,0.06939916440875998,-0.030154063864897787,0.03299023782902522,-0.04804124139906925
LAMC3,0.010755724609794745,0.08338587270510611,0.09801874715775204,-0.025305500934016296,0.18671503449040835,0.08042727207223561,0.05623828919005034,0.07421364576580941,0.1616802296427463,0.007425187615618142,0.04932025261110775,0.09714088035556445,0.16162727619438613,0.026540409338079343,0.08638923406189242,-0.16583076415997222,0.08212786905854724,-0.04913848393042733,-0.0032464409372016446,0.1316483892775362,0.2722229164433549,0.01001802670433441,0.10387776767452757,0.012060025222697033
CCL7,,,0.02688448393917279,,,0.0873084251666669,0.09646711004070353,,,,,,,,,,,0.06535752125298333,,,,0.10759909300697112,0.12741550823486847,
NGF,,0.12416591026595382,0.05241603826396454,,,-0.016880754610783418,0.016335087948867344,-0.043413642534539075,,,,-0.054305837523371286,0.06325039384823672,,,,0.09437149962732778,-0.03236843254119838,-0.07641301669082995,,0.16184786354846117,0.07150158497833431,0.13576203527743333,
TNFSF15,,0.04271090141192145,,,,0.04167877329092671,0.05711117253636557,-0.013459072368774985,,,,,0.004199131048411812,,0.03273936468564818,,-0.027198233925811062,0.05046065717817858,,,0.0418067133074487,0.030450642686054567,0.18431242984887275,
HMGB1,0.07510640202385341,-0.02960184572553802,-0.07341422873789383,0.00029446094473606355,0.1438380005203419,-0.008637142430698007,-0.050017011455196665,0.12028126237280519,-0.01735745229973974,-0.018970435378233164,0.009959349312196893,0.23190321354689353,0.3582713944596528,-0.003322664314290264,-0.0813813448063164,-0.23911775311216554,-0.038714746911047704,0.23108459245010893,0.22177330951365565,-0.052118693839488195,0.13875150224530533,-0.17773252131577172,-0.02226284519111604,-0.16672986526674682
ITGB3BP,0.008507822021515957,0.018939777180633388,-0.041754553563064394,-0.008250798315751373,0.016687232667174555,-0.08842778165339761,-0.05016334433734231,0.17211198531561145,0.08146211036418696,0.015011096023748663,0.006601570107720278,0.033162714585119706,0.10894033944384282,-0.03467048904233649,0.04019952813376115,0.06325951691995482,0.10532780523885464,0.1186176291302052,0.05768367004234766,-0.0293977283575188,0.06800264844896538,0.0462038950240607,0.07445312838059853,-0.023808440906637987
AANAT,,-0.04960053872682452,0.010770213444783825,,,-0.023270812058126394,-0.021043668334588934,,0.014727578641841781,0.02549486738919468,-0.04253582815290761,0.017838447862751034,,-0.03338891647575883,,0.07841282735940762,-0.030858649396189507,0.023508159703553008,0.027890125484956063,-0.01608487504771942,,-0.051696368195786165,-0.01661984590764343,
RELN,-0.02458443126499878,-0.06485601463965625,0.039959520518519885,-0.055500808227262076,-0.0011917169538055818,-0.043604391766601434,0.05799848033701773,-0.04662194692377783,-0.07993239031335536,-0.03656635447917691,-0.02141885058330538,-0.18224418289007144,,-0.03696441245424174,,,,,,-0.02097194586063174,-0.02750461308690711,,-0.05793530003996781,-0.009258607838893002
IL15,0.06852422206683506,0.054299885035857705,0.08578693019040572,0.027799566613224313,,0.04737156813364843,-0.0322946626001279,-0.04996564017760879,0.08486759042925265,-0.010375633446156374,0.051917594072637796,0.15290002964937055,0.13325492001970085,0.023915899232156184,0.012200273340199828,0.06476555872462401,0.07191429695964242,0.051933089000524166,0.028020133036223315,-0.031561778579459965,-0.02538379685969188,-0.022965562859599217,0.08065649841924012,
UTS2,,,,,,,,,0.14605304549381462,,,,,,0.039331820189177344,0.04668245621366766,,-0.009360119160731949,,,,,,
BSG,0.007266293105085999,-0.19949992269424163,-0.06633511507716956,0.012101101034521852,-0.027109982745525407,-0.017788012306040355,-0.07264830189057325,0.045090166146571554,-0.002085205643282958,0.07119191218355526,-0.0211454393684627,-0.18232337651285974,-0.023724967013925742,-0.06273680374411832,-0.003595767500442106,0.06832838499967978,0.03022443416548596,0.11434288320819652,0.04483118009122773,0.1685564923832488,0.20356672886189264,0.03154743765752849,0.05650898799256679,0.10772937431272897
ADAMTS3,-0.06270568678597536,0.03440340812320491,0.02489776550264918,-0.02545600804618229,,-0.07412099954692562,-0.009026413530948926,-0.009045660543991805,0.20215380102997324,0.015296942674194255,0.0011114017859574616,0.003833468406432305,0.1185851058640273,0.03663191717097287,0.03391274690285219,-0.2153425898888876,-0.036950091111205674,-0.03411109085702082,-0.058528694533996145,0.01272625455110776,-0.13401182127185918,-0.18691302559761022,0.03722205261091459,
CD34,0.030353397388579957,0.016687732512147193,0.05406828001656868,-0.010926307859796001,0.14646650773978648,0.028384756496663503,0.08231484559756483,0.027221721926998496,0.14164497863742406,-0.05711190362255835,-0.01989937314143887,0.13170387723410726,0.22827773054226544,0.07685889328982945,0.0067009554277014365,-0.1292426650147712,0.024255638314820402,-0.020300740726834573,0.007754880902076324,0.14988546026999294,0.18107976784263258,0.1046321756631425,0.12688175668286808,-0.020029046961353315
CCL23,,,,,,,,,-0.030995448742790886,,,,,,-0.01752253053708009,,,,,,,,,
PLAT,0.036804712937457906,-7.235723400767736e-05,0.04686100022790544,-0.011071729107415076,0.13603842149059825,-0.14219945800586586,0.1271229013583403,0.16258480151601817,0.12369181656235309,0.042069375898750025,0.09256319357033783,0.18646275325192,0.11854399139641256,-0.011267604206698572,0.0644082571347836,-0.2817124400104413,0.03865004759045116,-0.22982258141649778,-0.2442738937619528,0.18038227321415562,0.08906036035395248,-0.015247923617653881,0.007454632260213909,-0.06184590446977603
NTF3,,,,,,,,,,,0.046121476048909926,,-0.021270072880489595,,,,,-0.08828925839960286,-0.21076294522182473,,-0.11340934020386216,,,
LTA,,,,-0.01739291687125351,,-0.003476034607145493,,,,-0.0068602422271581915,,,,0.01169330738141693,,,,,,,,0.07892006704724888,,
CKLF,-0.012342253968463845,0.03877243293057707,-0.011206973687776412,-0.06704936131583235,0.12960354646543856,-0.014353164227378154,0.04928648751643867,0.13643848422406016,0.07722436477915934,-0.027975011669534814,0.01813471463248743,0.27678914419338113,0.1963051250349654,0.003478155264247186,0.012160221588446317,-0.019755703899479664,-0.03747393242226283,0.030807941386614482,-0.0019528874889630304,0.049829476891674086,0.03087745531976102,-0.20398911205930637,-0.0700255986121361,-0.021525273422493725
APELA,,,,,,,,,,,,,0.029094499464166108,,,,,,,,,,,
CD24,-0.016503145092846387,0.08019571432329742,-0.022854282472795345,0.012299405435625639,0.005478988431590322,-0.018610111600084474,-0.18777221893288648,0.11786257161508185,0.06421384367137968,-0.06364881946967212,-0.022667170882213466,0.17460082195608792,0.18800105279653012,0.020193269175318506,0.1024021936298675,-0.05532654449774033,0.11716424767953007,-0.12191912942799137,-0.11511448418832099,0.03625342025458677,-0.3186950897987518,0.08313739799305438,-0.07913608759641814,0.052078978287831014
HSP90AA1,-0.04006151066821163,-0.21015036564930356,-0.007257512534564741,-0.06379734683850821,-0.21746839548077077,-0.030057460564820344,-0.06943417417017857,-0.25204296919395275,-0.2081835993287004,-0.05387406438998354,-0.034667270993238006,-0.4194799766251611,-0.09014077265732531,0.0652107311623434,0.07048510828711052,0.1861834747060441,-0.01518761496360709,0.1745845160081467,0.19916082468409427,-0.03006937866081076,0.0862899862878262,-0.03580562699653592,-0.19394741019623038,0.03886590170617985
BMP4,-0.03051886574806446,-0.03221052363777241,0.04095956947543446,-0.01843751145641474,0.023922356785660404,0.043580404261626605,0.04315444588785,0.12797162474575002,0.031093278050324972,-0.003747855099857329,-0.03796997625677291,0.04819398753290446,-0.06430940057325796,0.02895216444007864,0.0448380447961102,-0.11762593674025305,-0.008300496093718425,-0.102567198060405,-0.017995349564810293,0.11161518079002707,0.09783553854077785,-0.04638655545328332,-0.028318887072465156,
SCGB3A1,,,-0.009518707731748144,,-0.007476056886571673,,0.014544808593051968,0.021729649899028126,,,0.039257661978642534,0.05579266199927821,0.04895934091174382,0.03951928475026877,0.057208422717529954,-0.06850521417976645,,0.0025642423704769638,-0.0668698759634156,,0.06368499776046968,0.05318873296055327,0.02067734941402456,
IGFBP4,0.059074224825354835,0.07510597713583017,0.12301204550256722,-0.02013661551198678,0.1287813633027381,0.1361685122610678,0.1286591547780484,0.1704442554327273,0.21642698894159704,0.004881369492569516,0.027973599412608595,0.36273256049140834,0.20946055630349883,-0.036464750353354225,0.02968444919379264,-0.16680946825036205,0.1007968796754387,0.16987030515137036,0.2796386244363571,0.17818685784068775,0.6017793555714255,0.10682582687460145,0.12328349448885455,-0.05305872523870333
RSPO4,,-0.04794913605717701,,-0.028117636575546407,,0.0009060622619646857,0.11404823229107328,,,-0.029689965493966568,0.009595482053029925,,,0.004496931175364264,,,,,,,0.00336600439977062,0.006075128554040099,0.01367554898788127,
LEFTY2,0.002597636679883184,-0.0023711169049073725,0.13009778424054452,0.0005488692843289575,0.1909899746630146,-0.008644287057574723,0.129122025776466,0.012315944483310765,0.1530958206865468,-0.03673583478489982,0.06599784840305198,0.07033116346147154,-0.003411411374885535,0.05921940055765774,0.2247365160797478,-0.11333833773018924,-0.03943473866294948,-0.06015842086792385,0.037992938934849584,0.1083754784539366,-0.08158997854533417,-0.03418785933848333,0.09810806712172483,
PF4,,,0.010255902433936233,-0.0158212218390544,,0.030454704167238583,,,,,,,,,,,,,0.0586275680337534,,,-0.09424327737937312,-0.05016310394856219,
ANGPTL2,-0.03673549054273465,0.06594225129468673,0.07678590504736346,0.016375947887744276,0.10301550704035382,-0.045774333338338906,0.04943094845102259,0.24962137598492984,0.17673847441306823,-0.06957957503444968,0.0161716817113942,0.1956518939410692,-0.22872941693109894,0.037462384422345084,0.11858909119367725,0.01588353335904867,0.009088611329938488,-0.10338863016357579,-0.15507005660667916,-0.026052838069236483,-0.07467100040004553,0.12439119740928323,0.12500291830791618,-0.10028092339101706
LRIG2,-0.024576262382726696,0.0011598391386854275,-0.009313487762103794,-0.014295969627744659,0.027022439353097255,-0.029742572178731254,-0.08788098274925943,0.13388954978071174,0.07148877150294332,-0.0025913593079760857,-0.018195538378706085,-0.09841827314712966,0.024988460289891806,-0.00828750273218613,0.04980504871504149,0.06564484841569859,0.037290414573097744,-0.033239862582395634,0.017688227153312773,-0.027972605452858828,-0.007912143492529895,0.02370187100176404,-0.024895987941062223,0.038613273265643705
ICOSLG,-0.008167211586737944,0.054092774197250844,0.10000569242385678,-0.03756335153840152,0.0698710458902869,-0.03438092942624733,0.0446021104675204,0.1336702271094514,0.10737361280614574,0.040132966471531965,0.006534886917696732,-0.04990163994485992,0.09749818168532441,0.020980014282169654,0.0418839519546611,0.042512285723825816,-0.06852985585235763,-0.012397448990353764,-0.04832641435764113,0.0032369714092578285,0.0022684339307868957,0.027455512989626476,0.07661007106859635,-0.041734616152571215
WIF1,,-0.08701749695138591,-0.0442921409211886,,0.04040626853517843,,-0.10645661540474596,-0.14204425598162382,-0.08755900774866834,0.0026296852546476386,-0.05880089851126362,-0.1318496496221894,,0.036369766418720625,,,,,,,-0.050531823722927326,,0.009336772687470348,0.19337383791567575
NPPC,-0.018213241088433176,-0.06061428651120552,-0.06817452247900467,,-0.0474268430306617,-0.03642825740065896,-0.04298104868806957,-0.03261327191297482,-0.027198531903294437,-0.012803676751166818,0.04717170667622451,-0.14739923739238892,,-0.03832099349599557,-0.01733390801043985,0.05718124555015278,0.062083918746530554,0.011352306085680865,-0.045895208082926256,0.01811104387884716,0.053826465602915215,,-0.052579245772378935,0.11524089896056385
LYZ,0.0008819222763604646,0.08581134619522846,0.10987145177814388,-0.018650577133944166,0.042414584593437596,0.059094883447018284,0.2580860782043334,0.07125777611494011,0.2289184228140971,0.022409455440541088,0.012447218325137819,0.45876494585508537,0.24556198978705698,-0.018131122272612387,0.16701729070314766,0.12989302482669382,0.19402422572954967,0.11959726100772694,-0.03278311111876818,0.024884236358776447,0.05128682762748698,0.12883663585468536,0.055931695708615455,0.14243190950953227
EREG,,,,,-0.12439358984930947,,0.2134308069095972,,,,,0.1682342436893452,0.03787291092210175,,,,,0.07165327749622795,0.04433238163990074,,0.14622234963537017,0.09012572236288045,0.03709265558478478,
SPTAN1,0.004506075114221758,-0.11302165318117376,-0.11463538794529529,-0.01959268493877452,0.12372824207640426,-0.014862733532749526,-0.020751272638145718,-0.11484791361015995,0.015291064836677123,0.0006010254070031034,-0.020369809804509968,-0.30123832620120394,0.16970425623160668,0.02684878225352626,-0.06128209314123208,-0.16272003304551025,-0.04849371988453219,-0.10420297659129533,-0.21588443261538906,0.029411920623646386,-0.2983866483204147,-0.24325724253532646,-0.3013640796926268,0.18844974611439103
PTH2,,,,,,,,,,,,,,,,,,,,,0.019130501180344702,,,
LIPC,0.015128083564860485,0.0038255652413696564,-0.01875569904410996,-0.023811784426229186,,0.021140235088252878,-0.015423466676796832,-0.020394734388529054,0.054270425652187856,0.003318871736410585,,-0.03042134352324953,0.01951166191325308,0.08294820462037382,0.0055324978584909736,0.13202528438047173,0.12999315797567781,,,0.004924300096885281,,0.0700760592133831,-0.018895861634777543,
COL8A1,0.03311369747710707,0.2522999740489309,0.11424821343338219,0.02039014411843105,0.025513782192686393,0.01597369707800542,0.06675881253482313,0.1657931097618083,0.09919671328983798,0.041981066158821016,0.003054251009000704,0.30564139804103785,-0.17480384200958357,-0.03323139448904351,0.17284684446366774,-0.15828530091911044,0.14625558599268162,-0.06633002405324002,-0.0486616531812621,0.062089382352781636,0.23990416222618938,0.3917454869838558,0.1496741319778404,
GSTM2,0.005367365597172049,-0.02767824018146882,0.03758195292126363,-0.034668383361080385,-0.019612786167255734,-0.022755962172184705,0.016626494967750913,0.03246703583279156,0.11784298551287865,0.025271669554306403,-0.05608789282752646,0.03584816894171651,0.02930178484152124,-0.018430995108022843,0.047923024887166654,0.05623287183607128,-0.026619206516601872,-0.09758013166185708,-0.04294757577623989,0.004201390967947003,-0.11220489414108065,-0.07764097720588072,0.022997933115222965,
IL4,,,,,,,,,,,,,,,,-0.0021001054742694875,,,,,,,,
SPX,0.045429805478899396,-0.09648731405796296,-0.02502166258029226,0.04233150569066988,,0.0033564383584949392,-0.07503255090321324,-0.09651417573245252,-0.005025289877124433,0.014096472253677515,0.0014517589196951144,-0.36825965796705773,,0.022530498273639607,-0.01801766794480522,,-0.03579005255318411,-0.02650396392994513,-0.0480136307165442,-0.043629280750217235,-0.2639356813125031,-0.3710003585479144,-0.2471075225338995,-0.15809784722515272
