,UKF243,UKF248,UKF251,UKF255,UKF259,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CXCL8,0.08170291376348736,0.1303315096096167,-0.016168406738585335,0.21962441427038745,0.3172214650103691,0.14747598250800326,-0.054101517611251496,-0.095406607304353,0.44985800320499647,0.10345530780732869,0.12272302995738618,0.0912569746043296,0.03169135334408272
GRN,-0.03884701282542112,-0.08434683622154257,-0.009950259456398497,-0.12533177380746854,-0.11084020699077521,-0.04226775788430158,-0.01474129778618634,-0.16765710223467942,-0.059734867188070945,0.06179991043538443,-0.019555997841699264,-0.08479753153547459,-0.03836039111273969
MIA,-0.009879657352362249,0.020496914215832426,0.005855802502552788,0.014413253839956237,0.18929483608393574,0.036469698655176574,0.009367789390220252,0.0120093304499285,-0.042240503151042295,0.02686420467057774,0.05623981595531065,-0.04510348018686209,0.08528303407105184
COL4A4,0.020611915483782165,0.014230051361050596,0.0005251376272365845,0.019448405974320272,0.006395639147826877,-0.003932743001243423,,0.0026019330911703177,0.09917056418005922,-0.021500300080748387,-0.028014513733627948,0.006680279764704587,0.02891051574022319
TAC1,0.0026589908358360197,-0.04475574685427148,-0.00234981362772269,-0.12751099193662147,-0.020038994879848424,-0.0664890874424246,,,,,,-0.01964551885789663,-0.009473453246684912
RARRES2,-0.019995462514710537,0.0011905333845551292,0.10547158328211041,0.0765841856408661,-0.10228161702311181,-0.08791117996667279,-0.04033557573617627,0.2446301445786496,0.04736707535305245,0.10270776912082583,0.1051348296846668,0.11428652714095787,0.06870629410278156
FGF7,-0.05358095188704493,,-0.01948973928325289,0.06319747154539254,0.07131223978773232,0.02768834634248843,-0.03877665847307606,-0.05156839513790598,0.05210656344225354,0.005194373802650666,-0.00392646389110137,0.057338298172656954,0.0004655109911694912
EFNA2,,,,,,,,,,,-0.016629181989715247,,
HBEGF,0.004107074108509592,0.03238420279191509,-0.004170572611433842,0.02734842064942076,0.1248417223997253,0.05146706432661189,-0.08754820172918219,0.007941459055534684,0.02414062172481224,0.0860870695849427,-0.0236680554846208,0.06060641496931898,0.10500992841232544
CSF3,0.06393000718634452,,,0.11771580482553003,0.18831049175091458,,-0.026737165732435637,,,0.10555553040337419,0.0863678941563085,-0.015733815744883865,0.06438377839697522
PI3,-0.022779477385930655,0.06063072614792479,,0.1750622732802678,0.21020380176418435,,,,,0.09872361190295918,0.08021649619600024,0.05118083129047002,0.11473664598013752
PCSK1N,0.01322842413406616,-0.04665459164504904,0.013908838921121415,-0.10648499389823401,-0.2538117001358901,-0.02721678809747572,-0.03433313653792519,0.043858699788554265,-0.03244963138240883,-0.039781352501008824,-0.10960857285820641,0.0056495054173358455,-0.05834218865374914
NTS,,,,,,0.0047520800694922155,,,,-0.031055511145936448,-0.02025950264395821,0.04802401759863756,
SFRP1,-0.062067389346662324,-0.008520770010759984,0.03664936091994842,,-0.03286067751094153,-0.024262619999282368,-0.05785604686829276,-0.09422184516834531,-0.03884481465960852,0.002650631382411855,-0.05998101953182984,-0.022758211131996622,0.1350577925027859
CXCL13,,,0.016994836247393435,-0.039841928016758454,,,-0.050326199558587394,,,0.04415196532141066,-0.011452084433470096,,-0.02370964347366031
MICA,0.04372042890597115,0.008050610198624094,-0.013290150254671226,0.0716898400291033,0.15279833752042216,0.029306892793995655,0.0017236653565197752,0.059419262836034395,-0.03648401388547696,0.10702179818499988,0.04355787805072433,0.026401969354682933,-0.004381647277664843
TG,-0.03204480658619535,-0.046388507920827216,-0.016393590150347106,,0.014073013958016339,-0.002396726505954668,-0.03798689109221664,-0.05578978350853254,-0.029529875442306786,-0.01768832030709835,-0.024951792202457888,-0.030683941807977278,0.052582697638715814
ADA,0.05589927204341684,-0.05623619970880534,0.004887568256279002,-0.07579627323924522,0.05633585225162387,0.0034875851756489443,-0.06318603048573189,-0.15650584566961828,-0.05270299433294746,0.06148604053886968,-0.008831422963314068,-0.09198828092195799,0.013651871054563012
LAMC3,-0.03602884333868111,-0.12436876289537431,-0.018095180957769807,-0.096790429386316,-0.06061978481475191,-0.03619539094997604,-0.07552883105306916,-0.2092260240124682,-0.006118567606491054,-0.028742007120676257,0.010887326274056745,-0.11347246641818039,-0.0448089048947827
CCL7,,0.018569221533601292,,,0.1285884868127744,,,,,0.0015262529690258828,,-0.016487513748082293,0.009448059391124352
NGF,-0.02315963293058187,0.010522891212375185,,,0.24502149330595102,,-0.05582366440544469,0.00542604570619938,0.16454454778043706,-0.023042524010583345,-0.016405657807079116,0.0018098267301413817,0.05689751871861245
TNFSF15,-0.028651356336208588,,,,0.046733972428808286,,0.052342128367191744,-0.02560675663631671,0.07557258566632497,0.023945625044949202,,0.1015325903744182,0.015240672172945197
HMGB1,-0.08966148805631655,-0.14215532592674585,0.039143684103582085,-0.17808898973759063,-0.15304465174121826,-0.06209498137102767,-0.11670864129039035,-0.29891854655965305,-0.05462350405666593,-0.0546155987342714,-0.03174611965735535,-0.019444462793958908,-0.05176702979094616
ITGB3BP,0.0034206171181979292,0.057313792509862,0.049094396430699,0.03957325166921203,0.10522521507962973,0.007147103527413868,-0.04790305061605437,0.010163682229003662,0.13794547326441745,0.031941841720888126,0.027367639580921418,0.0623934713062962,-0.03388561849675331
AANAT,0.017132206472204124,0.023494978544986028,,,0.01798997553681726,-0.01620295017751476,,,-0.01888954961573694,-0.01750320050782655,-0.02237837501681347,-0.0174444771107074,-0.017847909571218543
RELN,-0.03993221579232938,0.03212129283292008,-0.004039023191454256,-0.053421480863498544,-0.04509149934591815,-0.035673665961225266,,0.001125832949210193,,,,,-0.06063427834501737
IL15,0.14711247523264126,-0.02858105546446832,-0.020885183044233493,,-0.019926363474630122,-0.026694781227907943,-0.04003644968334452,-0.025724009525217074,-0.03193161261570326,0.026006430982391093,-0.019211188543355615,-0.020324188063881587,0.03369824223121806
UTS2,,,,,,,,,,0.013871013979077222,,,
BSG,0.04723792928647777,-0.0954986460430999,0.0024878935882202244,-0.05804277891619409,0.12162219652759604,0.16103696920055516,-0.04961727441519294,0.10243624893029518,0.020070162517575558,0.10042392778424564,0.13600796959508984,0.06688948284049252,0.009074995132325563
ADAMTS3,-0.04226068908151314,-0.04771349967192797,0.016228982424826652,,0.07310416507976844,-0.0012795007210030052,-0.03340571605078889,,-0.02261831262898067,-0.0014023993486020178,-0.0553356045048216,-0.058882147013457384,-0.008453951320406564
CD34,-0.0596424971441718,-0.11054215196440069,0.017798085191943286,-0.015045815948493432,-0.02321259693927755,-0.061981674359265375,-0.08387035636233275,-0.08192807118899745,-0.06413470534025895,0.05665740067542833,-0.01752532131821739,-0.07389811402206874,-0.0313180135848646
PLAT,0.029375818052602903,-0.15611048426493512,0.07380338223574504,-0.17019219989023554,-0.2079467356527197,0.05820918072593011,-0.03432339447144787,-0.15721756103116888,-0.08762349997466123,-0.04490939212428847,-0.0808516033524774,-0.08162534201336151,-0.04984005688404979
NTF3,,,,,,,0.009413508296499186,,,-0.023202285120198583,-0.039396559109778385,,
LTA,,,-0.012055897725588065,,0.03098926997630729,0.001924603242634542,,,,,,-0.023477637245216666,
CKLF,0.031780935687652404,-0.12061286592151498,-0.0009745932683382689,-0.08352599095568988,-0.061357627588743344,-0.04260568725782692,-0.04327876925300478,-0.27693636684872086,-0.03438531058965025,0.029510602541991737,0.003662475880351146,-0.034969108057442175,-0.04869558537072542
APELA,,,,,,,-0.031387906018915314,,,,,,
CD24,0.03843024549789402,-0.09006991501728626,0.08500809851963351,0.02207534883964999,0.16643808265464974,-0.09962037980499006,0.0080694703308241,0.41647138890544416,0.16782204120585428,-0.07305081896663188,-0.07918469462002892,0.11334724043869294,0.029317307641591465
HSP90AA1,0.019885784877087944,0.09416022993911394,0.04384298894118481,0.16139334954041434,-0.14937821795057357,-0.1276145662416654,0.04449094404957162,-0.11021701929786261,-0.04521279667693344,0.04707156438989595,0.08334085692887785,0.0557507352421074,0.024971770092674136
BMP4,-0.027347007480136184,-0.05123057181546068,-0.012779958305916658,0.04094679164983761,0.14945476171327854,0.04714545780770914,-0.018323061691750665,-0.021068474861100334,-0.027482279291608173,-0.0075652989587686355,0.003905454748044762,0.029176296485643956,0.06879759624454942
SCGB3A1,,-0.018737493715583014,,-0.05865033249957564,,,-0.035646936145794186,-0.07626765771903973,,-0.0010424098567989812,0.022615531779761368,-0.03456990826842358,-0.03586547775644894
IGFBP4,-0.032372298659176665,-0.10428315110417975,0.03315126538742174,-0.04200374158699929,-0.004917898549545521,-0.005883664899975572,-0.0664836986583536,-0.03835793845960883,-0.01909709861863815,0.05113978795661823,-0.060949347833256506,-0.10605542757903114,-0.09431287344787963
RSPO4,-0.02829186603770121,,0.013017285536521636,,0.01619799275643484,0.08695639232099694,,-0.02092977131388081,,,,0.025716350145053392,-0.022505506997494578
LEFTY2,-0.021113822645969806,-0.058286328266730365,-0.012203962492385409,-0.09742738858572032,-0.03267001087745511,-0.04469640978516129,-0.019251976605712838,,-0.024139243522737785,-0.01693666615397823,-0.019120571570361265,-0.011786798671211405,0.002348042106164113
PF4,,-0.01943714192221646,-0.010966477549302144,,0.07195652039513066,,,,,,-0.015241796585476657,-0.023477631812317264,-0.017629837098250577
ANGPTL2,0.006303300199758152,-0.08521967071032113,0.06496099290677952,-0.17352173827266443,-0.09741297195092237,-0.01155509734394634,0.08180329672550134,0.0001887610291725268,-0.02135182954721736,-0.013452044972005608,-0.051135086900084115,-0.01716775114819363,-0.003621233064752843
LRIG2,0.01712439947249063,0.0076960650687529575,0.1129926993531404,0.06466172175552146,0.026872270902618886,-0.0006648307217403916,0.0025694016071636386,-0.033551081225707394,0.038446841595028064,-0.042403044810671094,0.027267026582184068,0.06259196557695007,0.02481998487477415
ICOSLG,-0.055171477731672545,-0.08266079218069396,0.025728137449775507,-0.045111054895062855,0.07471734523662178,-0.037957814384410565,-0.007380013674927301,-0.03554977901965231,-0.08062837143169153,0.05031244679094591,-0.010123679754008515,0.007831877671004076,-0.03328139839726298
WIF1,0.03768527751159003,-0.03497398198216555,,0.0038317363802272465,,-0.014005705777969182,,,,,,,0.04670865789771378
NPPC,0.004545095504081962,-0.04408279409863957,,0.17207176762910156,-0.0004151591526958442,-0.027320681845323005,,0.3029485693891649,0.13410603837235266,0.030242978908997107,-0.028838500949849848,,-0.005467977379334437
LYZ,0.046023082967628325,-0.05271415374343963,0.028217878883035254,0.04562464775420812,-0.04684734916502256,-0.010236189105825647,-0.0842562055837016,-0.05250568698147592,0.09856008928844291,7.74211545586688e-05,0.03953667742854258,-0.06258913967167401,-0.03889974882210503
EREG,,,,0.012281868828975839,,,0.048835315987420753,,,0.036392125575224005,0.15562063848737298,-0.023327143577465938,0.005498964955053032
SPTAN1,-0.12698904685674317,-0.06799194661735228,-0.011153951199704304,-0.14148242257835614,-0.2604930130798928,-0.10436367775881923,0.015528542476662173,0.05688449391154807,-0.07044046050135065,0.0022263769529390965,-0.07526950061898002,-0.05223036104340934,-0.07199329469506066
LIPC,0.02382555458839864,0.09027134365745267,-0.01650513481041437,,-0.025995362539477006,-0.033932741973505334,-0.02814859143786516,-0.024715787923676145,-0.046473182016251474,,,-0.0016708687783755821,-0.02749267565090833
COL8A1,-0.04951817120864038,-0.06544736959984043,0.011568748684769646,-0.03432006561674127,-0.03697946959776123,0.0346646871460001,0.0462636439230759,-0.13803074729029577,0.012796536533024367,0.03536041885662571,0.04590549656062518,-0.08618027034543446,-0.026710405906731793
GSTM2,-0.026228984217582536,-0.043167402905478595,0.018494725610519833,-0.02023432320349527,0.019353929451547118,0.09947841870993196,-0.03110187780008628,0.15635925881669946,-0.008577721711627732,-0.028005409460117068,-0.04711658500193426,0.0574864565506955,-0.0021834572820759544
SPX,0.013458610190081245,-0.0384865465212466,-0.015265193399771714,,0.029873334437719567,-0.026392448809286404,,,-0.05339606745022517,-0.020116142481888807,0.023140380431300806,-0.06072431966132322,-0.015546477634083265
MFGE8,0.05864049630192903,-0.06152319557491235,0.009784306426418289,-0.05173253052273973,0.029752532338158708,0.058247690508448795,-0.011969154890921813,-0.004503494082890831,-0.010778730035287513,0.0021915302354972824,0.04506067823948484,-0.03970140576407799,0.010873499250456685
TGFA,0.06485043589808052,-0.05462410833172803,-0.016038960010217495,-0.052161862820868696,0.06074658780330704,0.11672441964974152,-0.030339479470562532,-0.041599486960354135,-0.035759127848734557,0.02395668593839812,-0.007022624653671378,0.13946144549025202,-0.00147901800674616
SLIT2,-0.03563496243626565,-0.07207129386208541,-0.02859474864671745,-0.04359304342479456,-0.035620232318321184,-0.023279073070767334,-0.015552136891261644,-0.01023874307235253,-0.02557926215363573,0.024956833084573103,-0.01651697044026696,0.07545689368871322,0.005761047676242679
PLTP,0.0073917882828935895,-0.0769475959591202,-0.02756173109267529,-0.16723428561239329,-0.188760092888032,-0.03565148091613268,-0.03549085607440075,0.14237497684788122,0.08422299691035556,0.035194788555558965,0.013182556618464866,-0.06699859749785704,0.014461626038102606
APOD,-0.0105574281169824,-0.07378245772230273,-0.02144565278777341,-0.258223206407943,-0.13500199298615964,-0.1265505455885919,-0.024948567287542387,-0.08733405759478802,-0.16009042968559267,-0.042875038555963176,-0.1097989161543409,-0.035239246164431436,-0.13959729831281703
B2M,-0.09739736960883427,-0.10042737827980712,0.016873485546139686,-0.19026213029563507,-0.10187833420417976,-0.04094252048303346,-0.12900524703478836,-0.16925750466884634,0.030393491090237156,0.07735584412988492,-0.036272741426138615,-0.16179910340934453,-0.036992807918257396
OMG,-0.10932652529850038,-0.06403347919142953,-0.016989037531956054,-0.12505971284464446,-0.13609468356338575,-0.05833488863376219,-0.01425708842362579,-0.003000430027548325,-0.10242488149695031,-0.03904055429049252,-0.057102689603891026,-0.03696084873715917,-0.05133151177893149
CXCL3,0.02737876232260376,0.0980659186870752,-0.022546034181293823,-0.0026637828334801234,0.2721870315745375,0.08585584947297184,-0.07941368778949381,,,0.1449669818888769,0.09542888162412438,0.008106204346814076,0.026229491791249764
CXCL10,-0.03966754837877872,-0.03373979946930153,-0.036778510766978904,,0.025518687405157302,-0.09327222538161134,-0.019426743492840487,-0.04607378682001075,-0.03050932630437979,0.04427760521150898,-0.02044366776443326,-2.5989350126333408e-05,0.08592372777365197
RSPO3,,-0.025452504425652007,,-0.05486974782052462,-0.02597771520430878,-0.016809662534135968,,,,0.0626255635476463,-0.01829133864628975,-0.01673160247830313,-0.013677238484072003
CORT,-0.03172016652801753,-0.04951845683809399,-0.0195854344553293,-0.07281963090933745,-0.028388930241949273,-0.01083185030502373,,,,-0.02275012689847601,-0.015949765445563722,,
NCAN,-0.06640309111386294,-0.18238919298947387,0.014215738855345845,-0.11992162781179298,-0.25008385195372684,-0.018427242722054097,,-0.2361069495726525,-0.14882391088844632,-0.07803547505055002,-0.1324054911059371,-0.03572626998623513,-0.061126225218741365
PRG4,0.01366417222868298,-0.028178955631244257,,-0.006116032458949719,0.08289282126694546,0.037573697365430564,,,,-0.02185254522480905,-0.023534854945605203,0.018452741434594442,-0.02453833139999724
ZG16B,,-0.025983248446888933,-0.013196373364018434,,0.011386151585604042,-0.012399692102955457,-0.025396853609750206,,-0.020998855115098695,,,-0.02086250763737314,-0.015040059157580622
TGM2,-0.005966251265818317,-0.011812780948034615,-0.0017071313499357579,0.013401213046956992,0.05956647131740973,0.04454610232837579,0.020863468202638482,-0.08309940022617386,-0.034193634355348626,0.058535888501198396,0.05606663719633259,0.011611157132686987,-0.003202346969876149
VEGFC,0.09869475021773776,-0.03577879016374438,-0.01694465158546525,0.01853093673833673,0.07529883271192943,-0.02479480271709815,0.02379438192311759,-0.06635823106567494,-0.027218686665698696,0.008362545404151295,0.06443224388618905,-0.014832919532954765,0.021165860426008005
WNT6,-0.024880092036244233,-0.006643421316594685,-0.012203962812672341,0.0581216421465998,0.0086832791382566,-0.027595072507493306,-0.028398873704567753,,0.014136648728841251,0.09110543145821176,0.11255017219407126,0.10815562333440826,0.01613830333339393
NRG4,-0.029358333605050073,-0.01725789126504128,,-0.02749574024116349,-0.022090715126097622,0.023868979897361305,,-0.00014673741071305406,,,,0.16022000064102337,-0.023371120107919727
PMCH,,-0.019890648432375486,,,-0.043235760024947556,-0.018149714902719424,,,,-0.020279448489790085,-0.022378374223231197,-0.036079695158028106,-0.029930082808003543
COL9A1,-0.01907383217074963,-0.052123742222042135,0.049331921776536725,-0.06151154377697434,-0.03258998247690064,-0.024034274058992056,,-0.011670669467129127,-0.040950467643707696,-0.06002377073017702,-0.11128570318096566,-0.021965402455359665,-0.05743143160599625
GDF11,0.04614681751644056,-0.042995630560249486,0.06737873006628109,-0.08449500162713065,-0.03818242826397678,0.009838233853534942,-0.01963162140960399,-0.06246783924186063,-0.02586775609415277,-0.009383471511019677,-0.032725736836870425,-0.014483089633712675,-8.207211370416933e-05
RAET1E,,,,,,,,,,,,-0.018354451094551992,
IL24,,,,,,,0.15457379376392769,,,0.04094829579935013,-0.014998773888135543,,0.1568031547129844
SORBS1,-0.053330152290448664,-0.11040194814316039,0.013947095112989888,-0.11377290254371612,-0.17048562194687775,-0.0798558178871652,0.02423141764795952,-0.09209343157408538,-0.0216632215732547,-0.07469484987955029,-0.08157001937811671,-0.045621259242387135,-0.023617577731079115
DLL1,-0.0639757160648761,-0.12031873619377396,0.019271659403083338,-0.022175493643211818,-0.12798359336354226,-0.014594957624873011,0.01090711301800898,0.10702537010908336,-0.019910934630931708,-0.04922666206440006,-0.09985045044282932,0.006160810227763523,0.04810675569580001
TLN1,0.039334765087664,0.0033252071285639843,-0.013099037806570324,0.05527462517396245,-0.02991072122455088,0.011741100857353049,-0.05354366235892694,-0.037575319213167466,0.07482974398853252,0.02980664704249692,0.05935971141124721,-0.004410712452904456,0.0045653350928660415
COL2A1,-0.030050187745188552,-0.08759908906671753,,,,,,,,0.021128695563689973,0.005886524610804971,-0.02435013673141913,0.0025553857219646936
SHH,,,,,0.017804133060755265,-0.018190067102887036,,,,-0.01771700671023286,0.04435967557369731,0.11881616266773452,0.044271470518510866
PON2,-0.07167942240064441,-0.18020687533158464,0.01943359730359991,-0.15743938851895542,-0.29568783011021316,-0.015274887202982704,-0.06105597646435414,-0.04988335317542079,-0.113360234846519,0.02660849513960796,-0.031852844322768005,-0.08563250282830903,-0.025505678920868465
ICAM5,-0.07002284397679144,-0.05050144594637339,-0.01570924095177265,-0.00947735338403231,0.0026569332661654085,0.029662186955590406,0.0346344324881244,,,0.021795974781697276,0.06043617126435588,0.026092327250583795,-0.06600154143873185
HPX,0.0020371097680232843,0.05097007222487201,,-0.02442700239749685,0.07520826707576148,-0.012289061674616205,-0.03010250675118417,-0.005358686887774498,-0.03441394080604366,0.0791148220321733,-0.03828469608095359,0.006347579669396565,0.10431967997661049
SFRP2,-0.03912360565382573,-0.02491154782916472,,,-0.0209056325720706,-0.020280487067031557,-0.015805557118934457,,0.09231770702812363,0.004515978876548203,0.008194268880259897,-0.04211942858233784,-0.0456305330077555
CFC1,,,,,,-0.015605130575539217,,,,,,,-0.020679764024284203
CD70,,0.11608746156246226,,,0.2205334788291789,0.028926584769832862,-0.04866402107353155,0.11476321246711475,,0.11645975759646823,0.13764430572706357,-0.008458643884243881,0.061059456967071477
HP,-0.06793961356738762,-0.0718089959366106,,-0.1315741270109197,-0.0034637499472907917,-0.019952069233951028,,-0.046803179247571984,0.010156453981616598,0.06961744580221786,-0.032502851997541375,-0.0250286501055454,0.0028922122660358512
CXCL2,0.04055637860858747,-0.020777410353365923,0.010862761563938539,0.02449216798679838,0.16840673966854072,0.031888722595180406,-0.06992197683727928,0.12941929092686688,,0.14768196989526644,0.05011538685193103,0.04137661479867896,0.03809175111368353
NPPB,,-0.024173180394150205,,0.21096582983612136,0.42502559689620173,-0.013664486972127769,,,,0.040535682249760945,0.027933517216477553,0.130395349490494,
CCK,0.003723937283192188,-0.058764022060918866,-0.02909432576942082,-0.1293999753928108,-0.09976979215505676,-0.1007897834186867,,,0.08230531712207113,-0.03970899434639574,-0.056407139531864256,-0.0028442131346168007,-0.07903955787486965
SEMA6A,-0.002436412435490488,-0.056177435973022966,0.009652310751398793,-0.10170401854510977,-0.1632825799672109,-0.11068170372961857,-0.0355426466764678,-0.21592619762358725,-0.14397392131198924,-0.043488768575400245,-0.09713447145766162,-0.028072091789861843,-0.003466510635532729
IRAK4,-0.024190634825080177,-0.10245974452668719,-0.0317066246174044,4.678246868627887e-05,-0.05275105779572357,-0.020020835368372635,-0.016199903282972612,-0.07059148977426581,-0.027935939347201674,0.031967979245847405,0.02587861645082675,0.03963569408247776,-0.014583723862145792
GSTP1,-0.05634707954509822,-0.040242451108368396,0.032547581742802825,-0.1086241549470024,-0.011196293581958857,-0.08386845600099951,-0.09407287763027557,-0.2178327597155928,-0.059435366984321454,0.012617761066645496,0.0715516232320809,-0.03018878095187614,0.040224769823048324
VCAM1,0.01546641813603746,-0.06202863928549503,-0.0034085292463926944,-0.011981603652573853,-0.10328874574355655,-0.06546338628404264,0.09300527346341102,-0.13117126466108342,-0.0576828894272366,0.09107859518343978,0.06484634608299364,-0.018506009644067782,-0.014274967619910114
NXPH3,0.029300163947798122,-0.06218283029080192,0.06959329524420751,0.03253662472193527,0.08823413979993147,0.006879129416372388,-0.03022117734497425,0.14140242332957328,0.015225246370889534,0.057525253739034006,0.003883435896220532,-0.05768789601427465,-0.03668208160543752
MTMR4,0.06387235289262337,-0.03387171111311509,-0.01178556093902421,-0.10462374354585942,0.00503698264782536,-0.0018820316208740576,0.05846976431415173,-0.005149005037361868,0.06037732777542825,0.039681436626685294,0.005138895595370485,0.07275407226456217,0.03195047090484908
LAMC2,0.1279323268138802,-0.018973418985171846,,,0.17460379998313247,0.080907416013995,0.0802344903353307,-0.054977723022283084,,-0.018588498582891043,-0.01969759869031591,0.101076769614997,-0.022505519386715623
IL10,0.01569640692457578,-0.0305081619142446,-0.017480000604705042,-0.016500973330820304,0.06009426564393803,-0.02971354948780708,-0.03778761198585754,0.06900967513900419,-0.03613363934806539,0.04599777909407157,0.02766320083788289,0.0280185286874429,-0.01339486743540292
SEMA4D,-0.03653071724265946,-0.05040608965842843,0.016650914568277365,-0.15139076843925484,-0.08089005665205397,-0.08281578377301818,-0.02584301818036637,0.043486495406418024,-0.05840366200602175,-0.045419677716600486,-0.06723529967731508,-0.019755443522974873,-0.03736534775010729
TRH,-0.0042168788779136995,-0.015254419609103372,,-0.042377150142324335,0.014548125336358629,-0.039311762937899564,,,,-0.034322249421505996,-0.1100051022522573,-0.01901016931063598,0.0020410951667662724
SEMA6D,-0.053509453791836054,-0.0924847596583884,0.011439434367093581,-0.18252509454127194,-0.14658456549014817,-0.07119524164670697,-0.021580945186939142,-0.04764638283016538,-0.05273995375236678,-0.002817389440046057,-0.03896858676346429,-0.04940547419792502,0.009602168004625785
CEL,,,,-0.02183340020054827,,,,-0.024731883836286446,-0.02902982702671498,-0.02289672913189261,0.008942561112479144,0.053133833046321764,-0.0028896308830605975
PDCD1LG2,0.02533879831473518,-0.008189738721567105,0.042341891906057874,-0.05725833793386315,-0.10480159550603314,-0.053382647029350874,-0.03405749601586287,-0.06812832475117564,0.11506872353351183,0.03874551015017207,-0.030288428191700696,-0.011952233421792208,0.012031649892606388
SPINT1,0.02100822215286941,0.011758194855173904,0.003342062140846948,0.005832443183915812,-0.04310622273300541,0.01936924056460366,-0.05839772039194133,0.08568472495734736,-0.051095452127460014,-0.02854706611196168,-0.052533338003116166,-0.012809911579176223,-0.010996502557118572
CTHRC1,0.015795775348171268,-0.11499808776691782,-0.01830732140456084,-0.028218982867827355,0.014771561955489168,-0.043643261128983,0.03237678974620563,-0.002552140410064107,-0.011775074275894217,0.04972110418538662,0.0123833868070138,-0.06739596906225233,-0.035067449458501855
PODXL,-0.027729925932734042,-0.11839226217977494,0.006049079674982993,-0.15977722925004467,-0.17967602243818137,-0.030491598943043968,-0.038382799588525515,-0.10310755421917839,-0.049061963042954744,0.02620107779751945,-0.08231274458776833,-0.14043372226831063,-0.009152341865499661
