,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,,,,,,,,,,,0.032156445616047254,,-0.009832715446382714,,
BMP1,-0.008568495128538715,0.025682195266022695,-0.03709321774001845,-0.055623471687721374,-0.022187829665489083,0.01392911807267242,-0.023450663254348202,-0.023493885542201033,0.006279119291145328,-0.1070368024284931,-0.03656978489254365,-0.11950348692380637,0.019649921295834337,0.07427272933635055,-0.015141707164769274,0.05046126572612045,-0.10831372809556417,-0.07888503114787418,-0.05748512172140793,-0.04745216361760079,-0.07030842441268034,-0.035432224817996315,0.07731845531505643
NDP,0.020525592311229437,-0.020024051541642964,0.03365140358938968,0.049735155249547636,0.010092674428427376,0.004889472274148375,0.011347478089170032,-0.010605993516800366,0.028985681053970643,-0.04249074877006111,0.016035668031647254,0.011230931196051546,0.05520355916338112,0.08224609467386715,0.09345047169220241,0.004156557216515505,0.04213180166584357,0.0912520823825108,-0.018811710579893864,-0.018997431883442103,0.09564654218324997,0.03438305926417685,0.0305860959827889
TNFSF18,0.07922917902898068,-0.046382849972772866,0.04512442359147769,,,,-0.030072416636576237,0.003304970845277168,,,,,0.12771453782890443,,0.011674605036613899,,,,-0.034877108586244474,,-0.03798290840921293,-0.025062372723450847,
IL36G,,,,,,,,,,,,-0.037345773460715916,,,,,,,,,,,
RTN4,0.008428262887731165,0.13901291437815422,0.05628652878170955,-0.05184057524044048,-0.006622152217682587,0.0015930223607946096,0.08566098014744326,0.04771723581797778,0.06743605749856138,0.28297003289708017,-0.02091626517793853,0.12838880789909032,0.01683404030845968,-0.07592841946876575,-0.060798402605010946,-0.0070214344960949065,0.09818216365718016,-0.05729556154688037,-0.004025626360411481,0.15394106821288714,-0.003459549270770343,0.09395196310904383,0.16099285378073316
HEBP1,0.018821691786110588,0.0031195655094704423,-0.02038287341156276,0.00036473071858767625,-0.02726846687652882,-0.03352878673497593,-0.00221228499291597,0.02846235999359787,0.01015465819526583,-0.08994674297188326,-0.015203577506845546,0.03515394823563448,0.009833951757211981,-0.049363516045815466,0.0005746104693162816,0.02238563942735951,0.1106562003341878,0.05614853155498658,-0.041998448177137514,-0.0021823607998683867,0.07702933502317572,0.001473175278717962,-0.0070544013394147126
WNT7B,0.05007897084034234,0.17890144065118574,-0.017840745626085022,0.030126980684029525,-0.007080460149906841,0.017380051777037206,-0.003353288133292285,-0.0281071876145506,-0.006220411069905626,,-0.03546025274798834,0.01061224798205555,0.025424973596982703,0.13435741708729526,,-0.07833483272306947,-0.03764011573736757,0.026703016400106614,-0.04958637534915338,0.054575571178731366,0.042080900556165285,0.010787393788993899,0.06722955494902844
PTMA,0.02357780383407586,-0.012843850514888133,0.020426794672132226,-0.09622084859465448,-0.006842190918220968,-0.058018325429316106,-0.06198994476893322,0.03464727045148026,-0.0637320611001337,-0.31808394034095294,0.000919496726119172,-0.11844799305695518,-0.0032431573263107067,0.036007520111493684,0.01708643424707599,-0.05033553587058848,0.005509872370045181,-0.015301610479886863,0.10912217261580653,0.028126512615812324,-0.12158985411906138,-0.041988930946817354,-0.11577329401768306
FASLG,-0.019567343382403932,,,,,,,,,,,,,,,,,,,,-0.03573807119357467,,
CEACAM1,-0.014964589684511026,,-0.013691699219426423,,0.022048298482310304,-0.027661378401240454,,-0.023445741669703934,,,,,,0.10165260685438361,0.18968219207021927,0.047400069179403155,0.06848307782920876,-0.038292203708179144,-0.030185316312269356,-0.050057155572170116,-0.04972427709862881,,
PDAP1,0.05038210082303506,-0.06444542762352382,-0.021813314193413477,0.104822745488626,0.03181381679444275,-0.020514646034032198,0.015378464920255987,0.023994122879047442,-0.04274060447338303,0.04616567340709216,0.029006775091187306,-0.053165788120323576,0.12719219294736608,-0.033270485320743275,-0.0021588073824720558,0.03989160350693576,-0.0524174651258877,-0.09598571503673817,0.06852109509360992,0.00659893230224756,0.09481376281786041,-0.014635466588679463,0.01203967872138258
QDPR,0.03523710559516158,0.04842457443744908,0.0033763545411226938,-0.062072854537754664,0.031234257704346506,0.06693719973449185,0.05143312519073884,0.046100309206436485,0.09419970808242495,-0.2638332794058097,-0.003239224560743279,0.06992211181854309,-0.03201944180487494,0.03937625543578347,-0.10535064877812882,-0.064592374939179,0.078059556311283,0.13872669779057104,0.09992692601436448,-0.03852708161955453,0.04963507383162836,0.10820307783819878,0.027440986839848094
