,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PCSK1N,-0.06229209689523117,0.15409571334322184,-0.007903317897964151,0.04276938767490176,0.131823658508639,0.045278349213923,0.06633258420204272,0.13467745582758217,0.1862053615924153,-0.029945470212862427,-0.008288412216942456,0.07427673800486347,0.03643777247121737,0.05863255794784527,-0.014692181985553962,0.09071942387678027,0.06095414496474158,-0.049630546341357155,-0.017923427168337384,-0.06836427596699508,0.09971193325877703,0.06290213460244609,-0.00023554455251281888
NTS,,,,,,,-0.09441598189827276,0.012862509187382874,-0.04783237576246206,0.031132336442263365,-0.008320693853783862,8.847468828117678e-05,,,,,,-0.030602177743893205,,0.006038817138794189,,,
SFRP1,0.06157652446652042,0.1103077889394243,0.03125008084947017,0.05963084577303808,,-0.015279784400838312,0.2039486516127128,-0.025474672861412438,-0.005551886262458715,-0.02550134459113237,0.006005064386581422,0.043547158537171136,0.014297429315891631,0.06350744330026481,0.017240350062333716,0.0037446832320782745,0.0028502569519651823,-0.005459640570860568,0.04377327638794375,-0.03593751386672117,0.06973814793021287,-0.03144685682918004,-0.012218657602154973
CXCL13,,,,-0.06232372444306803,-0.03188539229273254,,0.02558856735520948,,,,,,0.07227543545190461,,,,,0.04303724213033215,,-0.04941104865845979,,-0.024785052761214697,
MICA,0.09890165203237168,-0.06439341495652542,0.03418578678743857,-0.015307404384219457,0.06283196647886842,-0.020716174822233722,-0.0384563032511388,0.019994437118782137,-0.193522162471338,-0.0018136388953362617,0.003482536566012757,0.02750367968467535,0.09552299839571514,-0.038472453296497545,0.03878711285520709,-0.0729583213384365,-0.08434426121954694,0.003934616958892915,-0.08488151078649002,0.0027164906843572868,-0.020201955947201356,-0.09663883342329531,0.00856956127428057
TG,0.2114369334744989,-0.023384841670662924,-0.014201392001125846,-0.009354317853360338,,0.06396394239015879,-0.022589206775188067,-0.008437728793139577,-0.06289892526335489,0.0075279455197331535,0.021063982984968168,,-0.031043918487351108,0.046693259007949024,0.010113335324714538,0.04597287038569136,0.03483196138547647,-0.017430114722151897,,0.03326875044226164,,0.09588208501050709,
ADA,0.007462574347813352,-0.034582360540435834,-0.02521160431071128,0.06557832720500842,0.036538978311483075,0.05042937055242136,-0.011565157707828337,-0.023726445016788677,-0.25162884224573845,0.007172436786453674,-0.026627194117833583,0.04386245763897264,0.0859675312423525,-0.018914048478998004,0.02150166351149854,0.08655155574913102,-0.11378192594746099,-0.05473158131883976,-0.02407008139015522,0.02806323562341176,-0.04834193819266969,0.04154280139747241,0.07327626184540392
LAMC3,-0.017922688313234268,0.04024864366145907,9.453085011106789e-05,-0.030371452407321035,0.0948567122086606,0.02954659710173886,0.053006127601731186,-0.04983649144743722,-0.2311525334768445,-0.0916220962320234,-0.009181623270849886,0.035440536806423575,0.022577558495752534,-0.04433049151211422,0.03852154062113229,0.1221030375521475,-0.03789456864444236,0.04173736463508782,-0.0714060641918735,-0.11726914615210297,0.02252038994553728,-0.0005036724542486282,0.034904815030272415
CCL7,,,0.038895811583490515,,,0.017045644340769123,-0.04507326730874227,,,,,,,,,,,-0.019660375990917984,,,,-0.014433220339280323,
NGF,,-0.016900846250251306,-0.03851369983507923,,,-0.011815579227125748,0.06196948108788394,0.035375884098187885,,,,0.050292053612603256,0.09810210050596821,,,,-0.04995672171852508,0.09271451674612807,,-0.05200315828549648,,0.07302438543553384,
TNFSF15,,-0.02090845609474256,,,,0.07498429910617262,0.037282718757508056,-0.02370787203831511,,,,,0.11067194928902538,,0.040807317064192807,,-0.00851772090137946,-0.01916665892132656,,0.02046111630051647,,-0.06826332954631541,
HMGB1,0.0027132296105236873,0.05348662760290803,-0.07780459519512653,0.050223435957130094,0.09275443036325796,0.0764376261236333,0.06133060427027126,-0.07445391688503597,-0.29462094283943324,0.06815818769750907,0.07910519656998156,-0.00394441495948414,0.03744921100925801,0.02478591895132722,0.004655870496863029,-0.004644683479879455,-0.039756111354139555,-0.014359524296640773,-0.02452080551522005,-0.09020964926864505,-0.028371967233325513,-0.025478308281628517,0.030560091652912316
ITGB3BP,-0.011317999603259798,-0.09919165598632446,0.011511084459797252,-0.01844710688098072,0.02689929209972853,0.041225807101622006,0.013432313593705869,-0.10751230174592578,-0.24274800015658785,-0.028570811452268117,0.012655659859849842,-0.009326925385051787,0.018562583778738106,-0.04196712291978956,-0.021882701691891982,0.09887876618451501,-0.041461987948207844,-0.008665168952620357,-0.01251294420569404,-0.05491022432099032,-0.007409762721053823,-0.017791123884003685,-0.015726467751059348
AANAT,,0.0077526644211036045,0.03346608520075453,,,0.0020573280353125786,0.03870569273793423,,-0.026598566764364322,-0.03559780819318446,0.01680460746819816,0.0010712831522687175,,0.033927208078674,,-0.011709245274766893,-0.04942604806428369,0.06015629873447276,0.06309212317524382,,,0.019524657588556676,
RELN,0.10657167809702273,0.05123380514355236,-0.04884052840706311,-0.04463193475440257,0.029588518717100557,0.052309462017546736,0.07869518506957561,0.058123244304079516,0.11829269180289655,0.05038946266039232,0.053712197585853445,0.10636026991979859,,-0.005047000779808448,,,,,-0.04588686471865493,0.01102359634026104,-0.009259934285952884,-0.0012636195105797552,-0.015788954885285533
IL15,0.0042639404601467245,-0.02972100942915258,0.06458827660667849,-0.032072556549420886,,0.04221234345279264,-0.040230849638915274,0.020340141939296803,-0.13524378374001342,0.020215081472747063,0.00538018802855846,0.030077272115905326,0.07069016618433399,-0.011838694253300346,-0.03407659626550022,0.02667870000108964,-0.030137441708189723,0.06710916088966705,-0.07626678211350707,-0.029849182252090066,0.07716085719015668,-0.0019401127900993658,
UTS2,,,,,,,,,-0.16038982933001703,,,,,,0.014248602410473623,-0.03960139393186467,,-0.014687676493888161,,,,,
BSG,-0.07377449357784341,-0.07184698579687775,-0.029248744261028026,0.013301704706715396,0.15632229320357433,-0.05885597571849917,-0.0809011259527842,-0.024885827636285454,0.05646778719264847,-0.09365010658981172,0.025638051985169476,0.127936402361645,0.03650203772780738,-0.09701354852462576,-0.045496818329542686,0.12878360846454256,-0.0220990917052039,0.09788266979148867,-0.06418832558093578,0.020997488771672984,-0.005229619336019013,-0.04241019325653422,0.06512412100298522
ADAMTS3,-0.05676344398270297,-0.04370879934652531,0.003115713475666791,-0.028017473636026427,,-0.011559987453086147,-0.021170496330159227,0.06695789127919331,-0.3280471537787041,-0.023183016623693323,-0.017978487341444697,0.018137532816950352,0.04234557482943858,0.040717066089777966,-0.01651707197000695,0.014716711615432298,-0.059182660776710076,0.11189242255980919,-0.06755695013444056,-0.009309328348780958,0.057888048522501546,0.019247248751124046,
CD34,0.00955140300456561,-0.008758055427871872,-0.0136646225802654,0.00786082301090169,0.17982711200109347,0.006366778319262489,0.06324303630129417,0.000866971297037006,-0.1712040539788899,0.04177805196516651,0.010195982925405396,-0.017484607371291615,0.05896551820306635,0.07831125598948561,0.08554075395443093,0.009195857619379764,-0.06990493019650443,-0.010739807055622268,-0.02999726636431803,-0.010588651044737258,0.04174277027997763,0.0664043919066059,0.009175112267841097
CCL23,,,,,,,,,-0.05153752572892293,,,,,,0.05052672345190636,,,,,,,,
PLAT,-0.01330512567757639,-0.05921821876259398,-0.008386162493832606,0.012672885301024365,0.029806292007591037,0.05123319291137487,-0.01887079569242519,-0.1226991385112906,-0.3110322026580008,-0.13572541597199933,-0.04177510279319085,0.008227849756145744,-0.015552968361904545,0.023403131179446993,0.015083967023271883,0.04570574084603312,0.0491137169334469,0.032057125987752746,-0.041586899264443845,-0.12301619430003007,-0.020285670181923253,-0.06154542023973108,0.08093871140759074
NTF3,,,,,,,,,,,0.00796741521671793,,0.033247665915698006,,,,,-0.011693366419296298,,-0.05721396196946173,,,
LTA,,,,-0.02393230788478479,,-0.009553554741804261,,,,-0.017395875587625387,,,,0.07846305931141113,,,,,,,,,
CKLF,-0.007611184485056795,-0.06790911611210732,-0.07606423179928833,0.01976542867786269,0.05919121912499607,0.05064148844958065,-0.060446339001825874,-0.10392141556304603,-0.340454469780377,0.014972683320092361,-0.013024103204088554,-0.09175051149498553,0.0610623571349643,-0.02650498623306045,0.11369833573780067,0.042660447888581574,-0.08149723854239083,0.07767967485286446,0.0016376242046346075,-0.0003739811156255082,0.044868460226198656,-0.011284648326862164,0.010394468444382288
APELA,,,,,,,,,,,,,0.017221259875931205,,,,,,,,,,
CD24,0.0807822836452864,-0.06237958546667907,0.018188516793232225,-0.006546091105069466,-0.033173534631065094,-0.11836075156930902,0.002213650634901302,-0.05932616522431403,-0.04946850315766393,0.0626721202393026,-0.07446086548075237,0.009463030485661314,0.004823731939006822,0.04519886920687567,0.11343134803226787,0.10316416700433315,0.015767088596644746,0.0059292391162441465,0.0993089430426628,-0.06549911502246412,0.04298618128725154,0.06666880075464297,-0.010288406716944455
HSP90AA1,-0.006553117046879743,0.07876319075111742,0.021552048170929743,0.03957323291901285,-0.10556043663438142,0.04506490991966146,0.29707344448381573,0.14153549121089304,0.39168934309688413,-0.00680768170063131,0.05843459260153345,0.05899790460131086,-0.0493493700349355,0.08888392115688809,-0.036378457567172784,-0.04142400267807631,-0.0012744714064258326,-0.10990278891383935,-0.06507951204852344,-0.07612642682435283,0.004370595646208362,0.10578837462395851,0.010005315729428687
BMP4,0.031991621442337484,0.16530483885631952,-0.005434258039653398,-0.035728626495779875,0.09047316202221221,-0.04113742503500322,-0.041572155754317434,-0.08817050660389301,0.0715556128009855,-0.024906791138887774,0.024578987857966077,0.07904884092539348,0.017896072300641955,-0.022436672075403404,-0.008874186216610543,0.015780659437773497,-0.04309450052064569,0.0861535986973379,-0.055497731543019305,-0.057903016283212885,,-0.05333375510974599,
SCGB3A1,,,-0.03854656032116416,,0.04533078510257873,,-0.00980307256757536,0.0003406785914595268,,,-0.03955012815084321,0.020860488326711665,0.0824266724418561,0.029098863637973628,0.07271568687410866,-0.045467000665268674,,-0.029923923398305068,,-0.03906292940633401,,0.009506412305549897,
IGFBP4,0.04771808490299556,0.04925662763167332,-0.0036523251328492547,-0.014150832428356078,0.05810567900205753,-0.10635835759705546,-0.07581855857396086,-0.06395586680290143,-0.257765984613763,-0.08397999869904317,-0.031222263883856755,-0.038062878600935074,0.029182432703356454,-0.02131386790723264,-0.05778602363258764,0.06088589048393373,-0.06525753281822233,0.030688105989251372,-0.02601092317654642,-0.21202988033575895,-0.02788220411667564,-0.02532969694373869,-0.06796586155960646
RSPO4,,-0.020646116433240092,,0.0009014420019448974,,-0.047584253436184755,-0.02229776017259842,,,0.04025977641569073,0.07046524095875195,,,0.09735711480829067,,,,,,-0.026307220528271207,,-0.06203370228986756,
LEFTY2,0.18229216821052655,-0.03458237857864978,0.06465161967954924,-0.014294820158306909,0.04568797777975223,0.029575472232523766,-0.05897482027814631,-0.04639842869627799,-0.28204823066629364,-0.032366491005671745,-0.04336719288266083,0.0021750111365975537,-0.020492077808993533,-0.0017948856367116313,0.016630580487514257,0.047192573074851765,-0.039480370557085136,-0.0166894328545238,-0.07475454806928934,0.188019772827927,0.036523407928512185,0.06050991489894368,
PF4,,,-0.03998586870519643,-0.03065872133181956,,-0.019364200057084537,,,,,,,,,,,,,,,,-0.048594509161401636,
ANGPTL2,0.08034570935341726,0.007841714236624251,-0.01935828953935134,-0.0102949742432929,0.03612292487678885,0.057628905017128876,-0.07542758743433578,-0.10933489610041834,-0.24935569171163977,0.04653345750163099,0.0014225617194735002,-0.028349788095380996,-0.02620517243889231,-0.0818182592278005,0.09853552941527147,-0.08706743662534466,-0.037867682255997036,0.06491511079248373,0.02408040994602336,0.0015850167571225028,-0.054841333363089016,-0.04943197819825786,0.1774278529012165
LRIG2,-0.031227521241868138,-0.009621661856708243,-0.03202966100459245,0.028170613256375716,0.07267745303604708,0.07459477164100932,0.015570140997796692,-0.022069277172691405,-0.1336370344623437,0.01128533118262907,0.008605685248441752,0.029457602971817126,0.023160532430590616,0.0142587330704336,0.027061860987371678,0.010269867592278433,-0.01921207927439307,0.038431200216240094,0.05426112835447734,0.03710442025639849,-0.054592546673944156,-0.06318670404986683,0.0007074828278635301
ICOSLG,0.044860626115106904,-0.04449475887362161,-0.013995313646998917,0.0401139026311931,0.010795833093723976,-0.014668110558890154,-0.019488511954397825,-0.01457739165153691,-0.12483480968063741,0.017231304985635194,0.03377542014742203,0.03711907199766682,-0.0021731070537237686,0.06174684597239449,0.07786652488750061,0.023146082675276416,0.0001714948652259273,0.016614378205999192,0.04619946146406504,0.0071814831996101424,-0.012651168490193042,-0.04821728821395403,0.10277471978976174
WIF1,,0.29042168869874074,0.07611753257410951,,-0.010465742429074474,,0.18808808572212565,0.11482151962301942,0.3085902941080238,-0.008478949360798205,0.03362946346630621,-0.02638679871696291,,0.06819234340781762,,,,,,-0.024455109648552034,0.09954650046609297,-0.04786501120828046,0.07919759043583384
NPPC,-0.06151798019649769,0.019740658459629797,0.026044480650939294,,-0.05888724242519826,0.16848682636595197,0.21481220099475304,0.07865153532605992,0.020065435068392246,0.11386228648327465,-0.014472823646091839,0.0399962893388138,,-0.06427623690805165,0.0006206305469363269,-0.05680106654437686,-0.00814447766753809,0.03138064228662169,-0.0017672172555339967,0.009276043017898687,-0.05919459374356062,0.11637592115382392,0.040935085593444775
LYZ,0.04964621359033345,-0.021732973172808603,0.027365259302297478,0.004473509516839885,0.008240575526282877,-0.032366837176575326,-0.13655975533110096,0.00193983622731531,-0.19824206401483402,0.04507183110382078,-0.012117493710894205,-0.04241661175322323,0.028853043393080795,0.009400758273916354,-0.03138833142217982,0.015294437169970344,-0.005454791629910864,0.04366070327675835,0.059948554891115675,0.0649806865880702,0.0919162057436786,0.07002065181969086,-0.07228331321493016
EREG,,,,,-0.0591902991375752,,-0.08357953875296435,,,,,-0.0018843764557435424,-0.007586642721495709,,,,,0.12538918846980843,,0.01246494885838864,,-0.005729021244704516,
SPTAN1,-0.026170850288684027,0.1201926179447538,-0.004154239491111025,0.023876066661057314,0.17964422848829398,0.11148953294575865,0.1409998428739623,0.15307996985697359,0.17109137940181596,0.0890793728537397,-0.05258545134279517,0.03493691986365962,0.062273671208098805,0.06730488379435529,-0.0353594788139813,0.09909580175209018,-0.009291344696281654,0.030015128950427614,0.01629779039666384,0.10643365596259134,0.07628253900271192,0.07929536273309887,0.009123001422116696
PTH2,,,,,,,,,,,,,,,,,,,,-0.04183724467847572,,,
LIPC,0.02488275249992106,-0.04330179062757923,-0.005807346931410019,-0.023311108817014037,,0.034736560748046874,-0.00019555650592925075,0.011796182746061624,-0.05361059607358851,0.006830526340776451,,-0.01864636941667822,-0.00411559669224727,0.026808807478618652,-0.0052165176464897215,-0.04095155390562201,-0.08426479911583672,,-0.05157931801063357,,,0.0535439639811407,
COL8A1,0.12419750569395524,-0.12671561767417636,0.03834332366723396,0.004465205637811644,0.09329051033856184,-0.00038547960779848893,-0.11512889205177053,-0.0790727067943951,-0.13036698856135912,-0.02859693270964378,-0.04996016719840841,-0.04019093516811093,-0.04368987352987051,-0.006652373407737898,0.06903525677845472,0.012526582770218802,-0.057464333988646414,0.027026077957326734,-0.050732439323292015,-0.05559471836626936,0.0313048427818038,-0.017671374709899653,
GSTM2,0.034717700693092754,-0.024448247408628946,0.02526071887821307,0.026182231485744327,-0.009226729777437678,0.018508324557100837,-0.03804265515648514,0.019684400967146732,-0.10695247923068672,-0.046929757366912794,0.021405621769990946,0.0015644262318520947,0.01896434306470896,-0.015215038583893904,-0.035041266702698894,0.05208262329375545,-0.005257819350136989,0.07923917411287355,0.07765914598469813,0.10201107856655021,-0.08198188816336231,-0.006961379134183638,
IL4,,,,,,,,,,,,,,,,-0.039145777195133104,,,,,,,
SPX,-0.024333611231497364,0.05649228118401175,0.005862242675574534,-0.042191697901988096,,-0.013808058191653528,0.27426732019456734,0.038459035615404084,0.19113877589389605,0.0775729067973132,0.01360305086411361,0.08787638031780035,,0.05851392519931505,0.05236820381723906,,0.05147058696265853,-0.01982249671755256,-0.03671032288589939,0.15837235441950012,-0.056990610074782504,0.02837330073727261,-0.03389994297575796
MFGE8,0.018721193700894402,-0.16201856396033937,-0.013655868543614776,0.031916091806517055,0.01818336420644296,-0.026899354849874477,0.08119474086128711,-0.020742829041602306,-0.0647825929641856,-0.03928227299481312,0.015114176247357171,0.04094644615131542,0.05844932402303659,-0.01891123860875219,-0.01350180296131529,0.11502689506929507,-0.026835415622627624,0.030511169478244102,-0.07922859955262102,0.05523593327936878,0.06819703344153037,-0.07280551969840203,0.09008469202531398
TGFA,0.11457658176807929,-0.09391361306196033,0.004285820215243553,0.02371283032753971,0.08929696698955843,-0.022076609580646275,-0.15304950060706962,-0.048811897097780665,-0.15000542951388043,-0.15638437610814232,0.06930885390085877,-0.012265205843764681,0.005199562677333775,0.03762153056136567,-0.011331128022475274,0.015098844191725963,0.06723705470790585,0.055193421865766444,-0.00029787918891491477,-0.04673785441315956,0.10424103138707261,-0.05850811783719872,0.040841707919180785
SLIT2,0.02987743144324649,0.1567796716972524,0.08433909026629861,-0.026705997113498837,0.10173146296316564,0.060710093921739705,0.14517896001988523,0.08316180506840286,0.20302459513446258,0.1232948212970191,-0.030777560124521382,0.07612649222926766,-0.02064994014887695,0.0450178566599236,0.141118804156657,0.08844666179585822,-0.0027656168038014736,-0.042673903061050865,-0.017251224444887647,-0.0335321956825873,-0.024794143889291277,-0.038399385768901444,0.10034030770921351
