,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IL15,-0.005269991233411297,0.07085750920083121,0.05981249720043517,0.03685499719821375,0.005216080359706242,0.13104367578694948,0.027729766114489397,-0.022385681701962732,-0.006192327766039983,-0.05423240794080795,-0.01972092225674699,-0.0005436319312326096,-0.04157247562054937,0.0404575639323675,0.0832462250272203
UTS2,,,,,,0.040768795132401156,,,,,,-0.019280966700643096,,,
BSG,-0.01974490742542969,-0.04299501408557249,-0.004331054452842829,0.006253883398456255,-0.02455466833429264,-0.054085897971161256,0.049665174068275704,0.004353534950631662,0.010650166047500308,0.05764267659398456,0.07332083778596896,0.07281359421011846,-0.024940385422783182,0.014057691374834085,0.07650392611029946
ADAMTS3,-0.005823183380075142,-0.0037323532322747757,0.007447736149844897,-0.03475882176748609,0.0008371400914371723,0.06089551071177589,0.04152766386790652,-0.0020964789524921972,0.021890893340392202,,-0.027340592212945686,0.024256550305844712,0.08783669443210697,0.010570544995639159,0.02862866735894315
CD34,-0.04846242600694231,-0.037554514780121,-0.039725989126652365,-0.007826886376809875,-0.04400798465870933,0.13358363791197483,0.030846363662231487,0.061119417987076465,0.0521243619709266,-0.00829218993245557,0.0967282667769761,-0.013714128395116855,0.08638296011028548,-0.007106443063917502,-0.00037934352249870964
CCL23,,,,,,0.01020644066250898,,,,,,,,,
PLAT,-0.05868893672526162,0.02477028645050159,-0.03672908208990527,-0.03362867314161857,0.0007236458609516356,0.07678608823594205,0.06225742652432701,0.06796050862765336,0.03273483935350214,0.05145516571054363,0.035887189633851256,-0.021621422512383644,0.08336182376207198,-0.017750161898307068,0.05786028719170171
NTF3,,,,,,,,-0.019357555368470093,,,,0.01723492384383914,0.02446525311610161,0.006270447999204583,
LTA,,,-0.015712248806745578,0.011715961177436932,,,0.02694450639120694,,-0.0061018924629802716,,,,,,0.10206166416670878
CKLF,0.050809595233333074,-0.10318319691613352,-0.04509232456595653,0.01509008070118076,0.03167511080166917,0.026026660851919195,0.017287813930544692,0.05928733741606815,0.040631367420045736,-0.005530786542416219,0.027211424999476,0.02346532777518254,0.07979791531493388,-0.018452314198960006,0.027610985939867824
APELA,,,,,,,,0.04877596423260844,,,,,,,
CD24,0.02469965759892165,-0.025528292885081922,-0.042285233063567754,0.00968146414795846,-0.04873247999820036,0.013430940849295447,-0.07313530367835791,0.029407871079775664,0.01680688238551717,-0.0464587336782402,0.11145083603212523,-0.04442645870945287,0.015153818604438738,0.02185416960097258,0.00486871871668035
HSP90AA1,-0.07108309941499463,0.04635460821468342,-0.023725145956019524,-0.10565627240194704,-0.08154770587431491,-0.07226608090785284,0.006136548058943117,0.010856775200746356,-0.015007396985075553,-0.03614272874511895,-0.09242527915790967,-0.010563672026994623,-0.11495907005691913,-0.10704275180811174,-0.03703656977574053
BMP4,-0.03423986047031105,-0.038622117822879054,-0.016655904787264815,-0.01283454174466065,0.007296955623780408,-0.021239285101675293,0.02922871877123785,0.015031506291398546,-0.011363393933956698,-0.09766545931104198,0.05771388912833255,0.030143319490900367,0.10352139511636717,-0.0479324422809894,0.07364679915294184
SCGB3A1,,0.016868047764146344,,,0.007648935025099502,,,0.018598727481415812,-0.020569271746108002,-0.00864309075446573,,0.04223272995319949,-0.04410010867119645,0.0147129563856555,0.00798695954466053
IGFBP4,-0.047606773374340085,-0.0024329844306533645,0.040427018317303325,0.0015099704305416332,0.03719706463565972,0.09663062266717622,0.054101992423256993,0.05098462316501922,0.02069808972215506,0.05965050892113613,0.07952814224276784,0.013908066809329173,-0.002050523944478206,-0.06657384776866138,0.05094702088084616
RSPO4,0.0335356934596374,,-0.025400644699384155,0.01690545693092405,-0.027855725634309166,,-0.026309384402689043,,-0.04089045417535816,-0.011680135316623775,,,,-0.022324488552090335,0.014322959655880268
LEFTY2,-0.0038862112606100024,0.0058409313822998694,0.06666473246313402,-0.011374485304873509,-0.00878408879577955,0.09539037850868776,0.017551694563971813,-0.02955588788058032,-0.027250583330364602,,0.017495885670806788,-0.02190873411833348,0.03646111938577687,-0.0175105199836929,0.07076212752335108
PF4,,-0.030503078584259293,-0.01429242580770317,-0.022772826968279446,,,,,,,,,-0.021115661713549665,,0.0065041680627905205
ANGPTL2,0.06664205758694935,0.02276273025329414,-0.009681145992297411,-0.02459340714742018,-0.04202810237439435,0.09068316622562973,0.005009939305509225,-0.06816975680990878,0.04180384967320733,0.00352472441079079,0.03618489531730319,-0.020055305641975385,0.0864912651453923,-0.005285491579401309,0.05154813048098571
LRIG2,0.015660780515560604,0.008285250471418848,0.050175182794755954,-0.009528091541136999,-0.0037128040755799994,0.06850986568235155,0.04039168227028763,0.05307171708317519,0.08812949352527477,0.02834031474635693,0.1489617350157592,-0.04394024365059425,0.05182370548562555,0.0020905772125354096,0.010196129775401056
ICOSLG,-0.04637864349694551,-0.0038301000801657915,-0.02330884208564334,0.046062711356950864,0.03410454620123961,-0.017043025523594154,0.008692763891462882,0.07192484129596206,0.05836513765003678,0.12214088330970706,-0.014846050714820062,0.04665813952035048,0.08461902560616844,0.014206350004830655,0.0493204291152379
WIF1,-0.05203763462589202,0.04067724233562509,,,-0.0656149355718077,-0.03323015041752971,-0.020302328787827485,,-0.05231259649474538,,,,,-0.002728515433865624,
NPPC,0.005745343987147918,0.014029310621998931,,0.01403271783665007,0.06185487490375445,-0.011950102991746557,-0.03182922063624799,,0.03756052895471242,0.023718388284114586,-0.027340539703701143,-0.026556832903479054,0.0024957391004193164,0.045094803534392706,
LYZ,-0.0005786359989367822,0.059112709214400705,-0.04503345603154457,0.07215023341319544,-0.005641644475108842,0.08225155027342013,0.023578408671251088,0.04859315872226599,-0.029626374539971828,0.06518817958382232,0.004909537068046175,0.12050456263342352,0.05088131463821274,0.013485023218231999,0.0050387277114855005
EREG,,,,,-0.03919961528138814,,,-0.02341716313373603,,,,0.12845685916186422,-0.03491904830998271,-0.02780552688407893,0.02301304481467779
SPTAN1,-0.058720148592212015,-0.04264740217069436,-0.010373701779613657,-0.03232604635158049,-0.07045121630881718,-0.023856427140071832,0.05788084873908436,0.021379017887198048,-0.0002031754943373946,-0.0487617225441711,0.053108270237771316,-0.05882067502937675,0.06694239894745736,0.0388305355962338,-0.013883727638449427
PTH2,,,,,,,,,,,,,,-0.012963260670433909,
LIPC,-0.04249837142495936,-0.00790538402552838,-0.021510864693193823,-0.03382400542201352,0.026620957779394733,0.02347038153477775,-0.0052154754812639235,0.046846848368097015,0.051496361316454874,0.0372061510999062,-0.029150031644923528,,,,0.06777721741883436
COL8A1,0.024208956494566756,0.04575169528183978,0.011809572755598036,0.017839972298097247,-0.013060172473186572,0.01783915467575503,-0.02420134194005262,-0.10294788854641015,0.009324781687045853,0.05136906288686591,0.01566704515965666,0.04511309522445627,-0.04645517608031693,-0.046028063079861035,0.021261414801640656
GSTM2,0.03222418509765406,-0.021483499098833098,0.052578165309653035,0.018756926953408685,-0.032893584820826015,-0.040302842961257884,0.022418255579445566,-0.005249767699294262,0.02428072005458049,-0.07710227453825991,0.027895541779836566,-0.04844684400995519,0.04447367565205501,0.07727352871845283,-0.035347320040495435
SPX,-0.0858553318537837,0.042177973289150135,-0.010348390920447767,0.0067808132947237325,-0.005411386739738722,-0.013461617286704782,-0.041206077803980216,,-0.04567164704439085,,-0.0645441651585015,0.11002528832317184,0.005590297346806468,0.047161634469802476,-0.0311414922947895
MFGE8,0.06145915460690706,-0.046965350081065636,-0.00380259485799904,0.025710809447017396,-0.03053367695459673,0.01671612506329749,0.05311276537093535,-0.02218454482344113,0.05509123301244773,0.05990123610799166,0.028094246286384024,0.030264090459590148,0.0423984350012649,-0.011844949598854375,0.03752134109061702
TGFA,0.04889158950608455,0.018103172060803842,0.01885292600038774,-0.035552504638787834,-0.03830299719478727,0.08053739652048994,0.06329522515303866,0.016281197977045577,0.024107880875705614,0.049395264501240446,0.006846816334230766,0.0875128605844518,0.04619537354639004,0.03131263834548409,0.035150855033959996
SLIT2,-0.04581043611216359,0.014430790597390065,-0.027676673280260976,0.026502703538565747,0.02683207867003138,-0.026783772785869558,-0.03271749412426861,0.004959849578441961,-0.0611364441950358,0.025622517260279032,-0.008943229720236442,-0.03787791994497479,0.014055076855119104,0.04991932077824018,-0.01853272966237173
PLTP,-0.011983948311984497,-0.026930174817422322,-0.0008069963587375217,-0.04221679162347101,0.011670508531079564,0.08447053502775817,-0.006741499741401009,0.06838413123379737,-0.014217356253862496,0.07407755308331866,0.11732141992216256,0.07458122030493715,0.026824041477127622,-0.04994373249435033,-0.015744812983961992
APOD,-0.12020609762154223,-0.05371068167174508,-0.02991529739189629,-0.04098218437819112,-0.03758417779507166,0.055943040443960576,-0.029007551822289503,0.018791951805961653,-0.0029412825669862626,0.013721924551954437,-0.153082261938553,0.019130849408479755,0.11777488096265404,-0.05166430213976242,-0.032912854514632946
B2M,-0.035238791704056846,0.05062869370173932,0.03437542683762253,-0.018558662313466964,0.035410106786560175,0.1468833028524826,-0.08615731311198144,0.187941946884397,0.034436495692069496,0.07123670803383228,0.0034630977336638467,0.11508219329123563,0.0763834688967184,-0.07226170539970214,0.010905195170329514
OMG,-0.07082545759337847,-0.020653122460269062,-0.010325305536628339,-0.04012673244117013,-0.05069115225161306,0.0013887144489447135,-0.0086259872740187,-0.021887669800469356,-0.010516502099484702,-0.019020895147671874,-0.07474609478527561,-0.01733747411590498,0.11349140791179578,-0.01612775253412118,0.052373638774621104
CXCL3,0.006718643070625089,0.013384245580297487,-0.02938386727601401,0.05845651975655024,0.016621859422914727,0.16185695060565405,-0.021760670283481866,0.17466734162808564,-0.021229408454475435,,,0.06588963231808058,-0.004450490611517056,-0.012694477432836571,0.023439811428326275
CXCL10,-0.060568032734403615,-0.03464040335135678,-0.024361686730488434,-0.01033039552167999,-0.027246677434798,0.11377307616750582,-0.03645589827690966,-0.01614060122846468,0.00525388945352499,-0.05379455506828921,-0.03687910158739975,0.005043521249228364,-0.02832222371405391,-0.005093258213801499,0.013848237958349007
RSPO3,,-0.02161022668311692,,-0.026446195755575923,-0.02696891057649385,-0.021863998726987945,-0.03247824793412158,,-0.007358702449598452,,,-0.02103711011726938,0.08790390525460852,-0.021687570585896675,0.025570270925712058
CORT,-0.02618910913428839,0.0021087154265730114,-0.025525367430514676,-0.016248806790837567,-0.010566988765503714,-0.03784054829748885,0.019083914809885947,,0.021900123176929857,,,0.07856773189434656,-0.022096466756412546,0.03516890669159746,
NCAN,-0.07145330292485101,-0.008773937180778938,-0.028495024646741623,-0.07446184324276486,-0.02928491047516016,0.03570238695961752,0.05548100478902866,,0.05517828057119424,0.04874276925661505,-0.02689917313509122,-0.06656088094631334,0.125633895330606,0.05258669405955491,-0.015762473756446033
PRG4,-0.032614675026573496,0.020296250006329435,,0.06728014541405158,-0.019309643149407398,-0.018940163059219556,-0.016539344002016364,,-0.025937140414585804,,,-0.028267759356332574,0.04314379645573119,-0.017077165568394396,0.01970707532337332
ZG16B,,-0.023134457414165456,0.060195645464487635,0.00809397753714123,,-0.020448949692339784,-0.017974290616472755,-0.028167969624526685,,,-0.025383022334965203,,,,-0.0058213291093006745
TGM2,0.04231532433669722,0.031374916969713756,0.027541538940107784,0.01779857678423414,0.057375049309611584,0.03460557729021933,0.023343553967454585,0.06729811339738817,-0.02367957987265862,0.05315167444911183,0.022405432748515912,0.10615910936213135,0.02896367227899215,0.03303236930058621,0.02612534966557149
VEGFC,-0.03935421454549409,0.006077582401192726,-0.022083679516405264,-0.015663050074570667,-0.02972393940416025,0.00647741807281622,0.007031254012957316,-0.011875362642884538,-0.026469885643956855,-0.00985496810852458,-0.032901438091597714,0.01959109720250754,-0.034666659671695674,-0.03810157781075605,-0.0006007038715530323
WNT6,-0.025479223627390427,0.01282491887349298,-0.015905219545284847,0.03267170063596553,0.029314979738675122,-0.018625170261707676,-0.03286771578395945,-0.007254911323948648,-0.02310157954217843,,0.11940454683035272,-0.02672761769985706,0.07489236862062018,-0.02962823964312186,0.04408269854741492
NRG4,-0.00474555615069486,0.025781738738449682,,-0.0317664210179033,0.053447838767537934,0.15512687282412616,-0.026279862279194693,,-0.030880209030098117,-0.015998068390556182,,,,0.11140161211684983,0.004056452094512758
PMCH,,0.08378036102715918,,-0.015985591233419038,,,-0.026309383132977083,,,,,-0.0262328513173704,0.11678350460275888,0.027676131476186513,0.05956739058523795
COL9A1,0.06629212929739216,0.06020000572932994,-0.00534299746880858,-0.015561105687398945,0.015299731314218109,0.03919690220923045,-0.03068638753968077,,-0.02562062944958461,0.13577861276268186,0.052540469953609184,-0.022241377359624358,0.11052594353391443,0.006527079186670692,0.014441557524941445
GDF11,-0.03232299726407762,-0.03223446941500697,0.02137523475743679,-0.034888427425332935,0.0032407801764570386,0.05925482031505461,0.0003748116047957263,0.05658199045291606,-0.00928996126682079,-0.012433152336698523,-0.027491203860973406,0.02221846127846724,0.04717864154581344,0.019483344147049046,0.025512394469617367
RAET1E,,,,,,,,,,,,,,,-0.02057075584749862
IL24,,,,,,,,-0.008006461066465128,,,,0.06817972191679737,-0.02077898322312426,,
SORBS1,-0.0931801400800918,0.01662976753480438,-4.035488255348251e-05,-0.019636181734850728,-0.020196739482796624,-0.012019009200152668,0.02816719698033417,0.0388950814512133,-0.011087877632369734,-0.10113344327197622,0.002057653601606174,0.017649868231020382,-0.026726376718964266,-0.007810058026132277,0.0022430529936907305
DLL1,-0.056995685695906906,-0.008463009722398213,0.028308630654872546,-0.021071243317610146,0.04185936916498242,0.027635944484434183,-0.0017742740004069795,0.0343192813822032,0.06618503833464977,-0.008002638747266337,-0.024350120888663635,-0.047288003814000994,0.09312604511285812,0.01909175762135339,0.025884446539144873
TLN1,-0.03483712379753219,0.01049879368261213,-0.043099723112513526,-0.023598286094688954,-0.027438750404991403,0.05942292001343155,0.0027651498867303855,0.019851189071503416,0.05127905180958967,-0.04075616962543802,0.060167609345305344,0.0721672494528959,-0.001200012048431975,0.005008385041710903,0.00017209884717080397
COL2A1,-0.03807246943401044,-0.02376391606877928,,,0.024386543863366042,0.026866166554673103,,,-0.021552208042883717,,,0.03175852286366149,0.019081816467580046,-0.014265409906992392,-0.02729042208752892
SHH,,,,-0.006268250121179457,0.012261335238465914,-0.013742987649503961,0.06615151318470364,,-0.020569269948225603,,,0.09783805827020792,0.0779287175083439,0.004219342687270465,0.01744400776606571
PON2,-0.06598678157442038,0.007776710804233299,0.07556161022465983,-0.06254967969869894,-0.08753401569511875,0.08903806667133396,0.025780469218418343,0.08479011131133726,0.04498652036399911,-0.027177348685661056,0.03686823382046539,0.013436788724773472,0.13074848845673953,-0.026292266218935816,-0.02581168989485281
ICAM5,-0.053379348139817394,-0.03125740024579093,-0.020473589608801093,0.019576191120863232,-0.010822996103282115,-0.03416156491622027,-0.009100294438442937,-0.02327433073991955,-0.031150980357416723,,,0.017715411411887302,-0.019692522207116165,0.005846502101507477,0.03504383844058518
HPX,-0.02315060333102666,0.067905126779091,,0.07981691412764959,-0.01898221095607871,-0.025457455432476846,0.02269558610473932,0.004339803699282711,0.06809417317102123,0.041163302216572224,0.05986480103030816,0.06983860097576809,0.08463368613228513,0.0035505625923930705,0.00854845334690544
SFRP2,-0.049568152220348535,9.732362387699052e-05,,-0.021734995104669502,,-0.013952272654387848,0.008306411162860553,-0.02426489932253052,0.030941045200861477,,0.024873388222734095,0.035213845584512765,0.013241506070211495,-0.017384768190655035,0.023705989675236974
CFC1,,,,,,,-0.022620815883475996,,,,,,,,
CD70,,-0.03480813273075504,,0.003612550745611683,,,0.03205843097508284,0.061663190512774906,,-0.02764363527958077,,0.03319898847932756,0.05750837328029961,-0.04293042602332506,-0.014188418583113758
HP,0.01503827117036807,0.021503887934682393,,0.037284758502154895,0.0022760209151849527,0.06374693816292178,-0.0559530048267004,,0.0121422751250091,0.06656567489151725,0.11374660445371808,0.07094868013916382,-0.00022370799595841274,-0.009245645172043918,0.0018576878296380117
CXCL2,0.005240005500655984,0.016410054555121338,-0.02290995810747148,0.006864118649354597,0.03412897612190458,-0.011106737270296686,0.0051472361245352895,0.11532671650778666,-0.0323218394470903,0.020365520469890225,,0.0633967639138621,0.05289308014459741,0.03425820087710177,0.03923058167027933
NPPB,,0.03543811361833796,,0.06600383059693016,,,-0.01980770634647368,,-0.026469887569187545,,,0.06791670224397385,-0.00453385678410235,0.048560310899097084,0.0035709116140547775
CCK,-0.06810826596344045,-0.0025910606635611583,0.03236104142969219,-0.027661926252085307,-0.07557810213312975,-0.0870678093289107,-0.058371452238545625,,-0.033115864270398775,,-0.031592308659490524,-0.0017483950919008305,0.05231570563941459,-0.010157896066270638,-0.024676363980199414
SEMA6A,-0.033917791987212266,0.03889153491144559,0.027745827122944947,-0.021229723299719554,-0.026731723169350123,0.06615010247476119,0.04767188860739964,0.03950464466065997,0.05980817371608213,-0.14130883969630736,0.04646785432512069,-0.06629384029851262,0.023474271263054465,-0.05947908956544482,-0.03012312172908944
