,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.030203420155346685,,,,,,,,,,,-0.053138837824715346,,,0.03600954809946786,
BMP1,0.031747771100263736,0.016711596346164252,0.09564395500546682,-0.01973214902854546,0.06447093607676149,0.06279782798624414,0.09334375722886859,0.09270630277721759,0.2574848972598604,0.008258885969820197,-0.0424064809460674,0.08448789060385939,0.07394757457009317,0.07815908656179192,-0.04452338892903881,0.018363991341798298,0.14453406294937643,0.056025413418334745,0.03754337343197199,0.1287751802920615,0.010407411187627082,-0.026413125784030628,0.14067404683998896,0.16438734387344095
NDP,-0.0037291864865635085,0.10266375094937118,0.005711437838551328,-0.06910993155261244,0.08290478583516894,0.08992891942483036,-0.011325627908984765,0.029678496822950335,0.06012801445504154,0.07279596319208821,0.02598706654734491,0.06746128296060167,0.05734197317530216,0.08220132487684244,0.018893868138257757,-0.04497724403160982,0.012136142518081877,-0.034434513639903776,0.08452681186516935,0.1528909220932095,-0.011382147747603167,-0.028614895999163677,0.10887296261145425,0.026127537622783616
TNFSF18,-0.03272894436220977,0.03611519382731795,-0.0474643961317191,-0.026363841510333764,,,,0.03376954329606591,0.10446464986420642,0.01956762156403728,,,,0.020974146978180133,,-0.01180465268835926,,,,-0.022810171477045466,,-0.023797740238496727,0.06102421896410551,0.05709151646703973
IL36G,,,,,,,,,,,,,-0.009148693100677936,,,,,,,,,,,
RTN4,-0.06927187439161955,-0.07356218428602847,0.033934783466542606,-0.009346276501711413,0.09258788373905175,-0.0033393273240305958,-0.06477033273403016,-0.08689086078655811,-0.32224862996879877,-0.04781506167854625,0.021734602425273284,-0.08539967643191909,-0.0197273415461585,-0.04387709060451485,-0.029767751398548464,0.10291474045219091,-0.07039906190527505,0.0014469118967636847,-0.04022639850097131,-0.15196010443676608,0.027026087226358825,0.014930339674806318,-0.036294444755210896,-0.11971587995855355
HEBP1,0.09181033492349776,0.05521104166306084,0.07560950870254286,3.738419321869759e-05,-0.02275645532924304,0.01650708525732268,-0.04722695411456112,-0.0029565590519703786,0.11577675419380298,-0.028966768664621435,-0.09119110278914226,0.007550011532936892,0.011194006815514876,0.04162443962343603,0.013005109222508728,0.000591286821497889,-0.01026590056709962,0.04185130137793612,0.04884611156299782,0.05454542676370012,0.07515659112640345,0.04568344838474145,0.14709518205896085,-0.03337436881539514
WNT7B,-0.0288331748840635,0.011227122290885775,0.020317685421367863,-0.0163764010999161,0.005765671676675444,-0.02172039228724866,0.06997906753034845,-0.018968156694208246,-0.08505430424708266,-0.06754110617584178,,-0.006416581762714654,0.01824891578055003,0.06832261016309894,0.045047178772726154,,0.003973928616312294,-0.040543727008039813,0.032432932252133034,-0.0019388477044203019,-0.05423379019517506,0.0005293648127199503,0.006322831312291571,0.03063470937396347
PTMA,-0.05511015830049492,-0.06915710434259623,0.0162237464504989,0.018552144508827136,0.024907793542014365,-0.03682009081748845,0.048990159738564666,0.12956749650048935,-0.10439740301911526,0.004503846357151186,-0.06719674237222102,0.09250001932240146,0.02005638137440582,0.041668130390503676,0.091717836405575,0.04357929711564303,-0.08956728895241148,0.022923437407528887,-0.046909020283451994,-0.15083954860560822,0.05611814245087247,0.08996127119843245,-0.007570466976334807,0.08436675038872628
FASLG,-0.02883318303512818,,,,,,,,,,,,,,,,,,,,,,0.008334624452005232,
CEACAM1,0.08714104019958795,,-0.013626826320989525,-0.012567902869984384,,-0.00926181347593644,0.015795298874301332,,0.0571905326428164,-0.011746876150922379,,,,,0.002904526500790868,0.09041777296705555,0.014635287312169712,0.014493050151853029,0.052899811074331914,0.14026118451246847,-0.00042106543865172744,,0.05619734311259041,
PDAP1,0.08107126952806652,0.041869691475912345,-0.03643105207444954,0.02860937701978158,0.003192369155529492,0.011104656356532322,-0.04633761717610185,0.10953256320691128,0.2115548502048368,-0.011790758156947165,0.009018962507337736,0.0863632208152889,0.009312284660135402,-0.005592991131409041,0.04953219052772759,0.004945776013157928,-0.015323746303386676,0.039882358959296246,0.0042700655639306894,0.0378786319253491,-0.04660750852865448,0.001259417580508033,0.018020352585863916,0.010699404821407838
QDPR,-0.03810496381756707,0.03080529872798457,-0.03930984151353732,0.014548999222122641,0.05507371556770447,0.02540144652903338,-0.014949555049982813,0.002851834047759552,-0.2874483068831535,-0.0057242171783702545,-0.05361754667584699,0.051218552747180235,-0.03904686347985953,-0.09103561061812342,-0.06639521959461887,0.046401091647340874,-0.1034743146101183,0.054858408423171294,0.05074736588655529,-0.13930375110051785,-0.004472885320882142,0.025734817201881737,0.05525898524242023,-0.07142129393551357
POMC,0.06614080653602604,-0.0037898213996720577,-0.04435933016604901,0.03680293197894525,,-0.040580412007315575,0.0006665987614098245,0.03976317725094638,-0.006764093261097168,-0.008539577177564317,0.02922495483824498,0.057248194070898796,-0.025538818256255924,0.02220126312324244,-0.08347609089473243,0.049060441126242346,0.07237967318354512,-0.02647274309388711,0.11426488446079233,0.005286949171362783,0.03549116480988349,,0.019981755490447353,0.0002883612534207045
CCL18,,-0.011689078278001733,-0.008057030044030142,,,,,,,,0.0066097031018527526,0.1264013361780675,,,-0.03981914686671867,,-0.0375451659356209,-0.048246675783125,0.048033093288594834,,-0.005780229524204482,,,
CCL17,,,,,,0.011314795711420378,,,,-0.019349652279844917,,,0.01831904983837082,,,,,-0.031599019101999276,0.03701746404705121,0.03255953508150037,,,-0.007374138214922883,
VEGFD,,-0.035918134606898564,-0.016923487411255805,-0.018000999370866418,,0.03643066530373674,0.028734632944711985,,0.142987660279612,-0.01362214273032475,-0.01756401813440059,0.07623725525705914,-0.03072148632179981,,0.03480111155456957,-0.03644233371001895,,,0.011515630275655967,0.06448631580252114,,,,
TNFSF13,,,0.02176588000883928,,,0.07842645091829385,,-0.024309866170811472,,,,,,,,,,0.04206841355554205,-0.013989484740984154,0.06375095038260002,-0.011271808825990983,,0.05925953060924184,0.06990142684748653
WNT5A,-0.0527042970211496,-0.0013991658640161195,0.02375457430121368,0.06532310864057564,0.0570078035828845,0.03593582563639741,0.07825291186582943,0.05350016983037643,0.1866486489339484,0.05121700816027702,0.03391900067826835,0.03517582984651624,-0.022621749583822924,-0.036027408076598426,0.0202956723972323,-0.005339584055838192,0.040318514443241915,-0.0659941756209615,0.04146288797913622,0.04484536722024314,0.07668299965784621,0.0385225962219192,0.01480884886358672,0.08983718666287488
CXCL8,,-0.07012058665225322,-0.009792692153821817,-0.016855068857619525,-0.07135436348109668,-0.020054388199291007,-0.036781031540752934,0.05035128900780649,0.08671281900736047,0.0009503271315662234,-0.012131464238645978,0.012627808098230206,-0.02215895973646428,,-0.07435497201991045,0.05243637312920131,-0.019484722473880153,-0.06466193948654007,-0.18478660765800423,0.048041805667407324,-0.057071654519869834,0.07640273619792602,-0.025736974682361503,0.060607857416620156
GRN,-0.09263337363817647,0.0388705199360432,0.09594284707866928,0.03497394389886911,0.07468946933855244,-0.011757767111142445,0.026654143113906462,0.027158657806748726,0.21973373535791607,0.013108510143241256,-0.05278788495747991,0.08649505915123884,0.04603980639400536,0.10940282280861685,-0.023851784983251304,0.14537768463424766,0.02876068903345483,0.022546421306214613,0.05290347016342044,0.1260983780666579,0.03398024409305713,-0.04568419704434709,-0.016364014678795828,0.06763364225168593
MIA,-3.893452151084704e-06,-0.07041168700995978,0.0520089197258541,0.003956696751686198,0.0065675476212120375,-0.05639193092427014,-0.03887196236591215,0.10269793046586359,0.07819312032280688,0.04236586328762327,,-0.0009592364475426957,-0.001347392128222044,0.05531013398145846,0.021079821001442036,0.05586404759175895,0.05517330475295117,0.04311658529405748,0.1019874705948614,0.05264862017261258,-0.030686284680446377,,0.1497773626450221,0.12750486664822847
COL4A4,-0.01935291946214262,-0.0022741555064786697,0.0069850116355165085,-0.0022165641099225254,0.05322944563931937,-0.02431998416986666,0.04643972722662618,0.05689712898530426,0.018545500486914623,-0.009801567480660085,,,0.07269204002135704,,,-0.05227606775204301,0.011027645888071988,0.018774525448033593,0.06611102616870687,-0.003793730258248364,-0.015153358796790268,,0.011882310715795518,-0.011814333203304401
TAC1,0.24830241233247316,-0.07174006734391448,0.05037471922635435,-0.03567595715946265,0.09660918302350802,-0.04316973129255011,-0.03925162704897429,-0.0066871236407863065,-0.1712514974144665,0.03550962111807512,0.014609815872969861,,0.011782372444117725,,,,,,,,-0.011441355573545888,0.03628847415628801,0.01946047983076921,-0.047223559865055505
