,MGH258,UKF243,UKF255,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,0.036315336996184805,-0.0019873761257703246,-8.737455993239989e-05,0.001500342849159415,0.01474975614099738,-0.05370452427845298,0.05749842453694632,-0.028832296473718398,0.016149639644227436,0.04377846168214558,0.05255988995078803,0.01375806025068418,0.04224548465844074,-0.023261734267720494
CXCL8,,-0.10036692643685037,-0.086589431914872,0.036292681080991894,0.03134076734479922,-0.009370632917550322,-0.04155485398181999,-0.008148866646876867,-0.05126982934231603,-0.11152569802217632,-0.011050513151780511,-0.021603551374031978,-0.027374628581345494,-0.057462775403007205
GRN,-0.04265810939597119,-0.03094437669591798,0.032725680130918984,-0.015122303069627014,0.03629411134065583,-0.014725006834755024,-0.09154917163066939,-0.028935985724387932,-0.01775923768669861,-0.019307303387210782,0.05255145006434483,-0.0022597263731032966,0.015793726076287734,0.03674703366918334
MIA,0.06559296277943202,-0.01376342961663372,-0.043454573426017155,0.02332359234319984,0.004253517569013104,-0.011443968971738097,,0.026447925491676492,0.21217253787089896,0.15531512521661797,0.004189785562498109,0.0585019233261815,-0.0007526684592698844,-0.011028950569331997
COL4A4,0.028814450709534225,0.09654563499839497,-0.041592310220204085,-0.020882216444001053,-0.014452029736127954,-0.019224957763858627,,-0.007464805769656794,0.07539681858684522,0.03719877796286542,-0.01615100521021893,0.0010892996751844406,-0.0033876051956942994,-0.011811959039520828
TAC1,-0.016985060434957754,0.15451606011476227,0.07466958652059487,0.019388794101493266,0.0603720929253649,0.015899048205113706,0.11394896692822286,0.06138093618887083,,,,-0.020299512265210037,0.014602655937446763,0.06472880832931395
RARRES2,0.055313076083601746,-0.054394051758399384,0.023512401480404378,-0.01480625408004019,0.0560803636787304,0.004267816565739693,0.003504942753722769,0.06146575675266719,-0.009085664654382604,-0.05786529675074417,0.029196262435816314,0.0035159419706672374,0.01372956389124405,-0.012621831972358792
FGF7,-0.002602043611801411,0.047540632186283134,0.07776535476780927,0.024323454357919022,0.043209712538443516,-0.03990706163215567,-0.042337504567178025,-0.03867395873309221,0.0534830300782734,0.03516977740622238,-0.04131196652803998,-0.015000055435474325,0.04165352352431993,0.05777207621974429
EFNA2,,,,,,,,,,0.008390644305686869,,,,
HBEGF,-0.062392536254238413,0.07532399632607294,-0.028686441821605672,0.0038157518552031674,0.005557288454037309,-0.025841452093312817,-0.09533721146878106,-0.023109265540229323,0.02362136113065947,0.04411386599790182,-0.083068155783997,0.009924674147637855,0.05995813341701362,0.029994379053023663
CSF3,,-0.03155934827528469,-0.029113036123640766,0.03194119690295062,,,,,-0.05045066145959561,-0.04901522125250406,,-0.06153694497187542,-0.02768654396038761,-0.003860879567171127
PI3,,-0.009656417221186283,-0.0016998759493621423,0.005743521600217136,,,,,-0.15161490189275267,-0.1270800809735926,-0.022765550039693598,0.006894884185607454,-0.007944588081034655,0.012025916602311042
PCSK1N,0.060675742149070254,0.13362391197370055,0.03988553192892206,-0.0016265223315833268,0.028328719176038637,0.03761920539972323,0.16499221115195142,0.025692986872141194,0.05556817348259437,0.062157607199787676,0.005142760480931048,0.05932288156199867,0.06650954260208154,0.08429872943634263
NTS,,,,-0.0132729483452827,-0.016509764032692626,0.03148563558345888,-0.016418695503460642,,0.05684051150547013,0.013292716798906118,,0.08763037582992778,0.03290973541130694,
SFRP1,-0.02471369197187137,0.09260441694530462,,-0.020815599421517016,0.0338167355771316,0.02848534992886844,-0.07432144242555298,0.011052586456681274,0.04909797871791703,0.07489791903970885,0.03948708813483228,0.014230516285087022,-0.04004726019310951,0.018338551263538613
CXCL13,,,-0.021139508961487995,,,,,,-0.017237038296904112,0.025605772867326022,,0.030789249719352516,,-0.039783683663343596
MICA,0.008949944463315793,0.021284831592503384,0.048283505131927404,0.04722949762628609,0.05827333443349699,-0.027766801311194748,0.05139095808560801,0.030112409066622315,-0.007528285927521338,0.012753778665744323,-0.005883127132664262,0.005433090787748084,0.08705208958200586,0.05049614971514643
TG,0.07595849991449989,0.06417358938881913,,0.0017618199406838715,-0.01394582526681146,-0.009927830817773748,,0.04414490561226532,0.02819326331575881,0.0013695132126103674,,0.11328259959703493,0.017571699549902977,-0.032169223811931894
ADA,-0.010186209500690827,-0.006830761269696488,-0.013047446540178373,-0.024650628244558975,-0.009395188100107107,-0.01612359564475033,-0.07052859410597791,-0.012061958033957168,0.003640609133342389,0.057303158529660454,0.03048893998288484,0.05284152092875049,0.0510209533405317,-0.04968574620337698
LAMC3,0.019498764600968266,-0.0020578994165625347,-0.05434372775135975,0.053232517376771704,0.06580169840235538,-0.03189531461284315,-0.013233660327420507,0.06502446905751678,-0.007078343987952233,0.0544311034594381,0.008561291845091204,0.06047043279116014,-0.02350606932568607,0.03716137320952372
CCL7,,,,,,,,,-0.014280252356078164,,,,0.07469359930099392,0.010705782729321087
NGF,,-0.02596032066328585,,,,,-0.01641870631408227,,-0.009263775337700975,0.06981504465122307,,0.0009776782600112307,-0.04080359091358977,-0.05558517081637166
TNFSF15,,0.02308846594809587,,,,,,,-0.040288474003055824,,,-0.010006204359976024,0.012074253170849359,-0.03490775060270739
HMGB1,-0.029557747092076724,0.044350309023218605,0.014249232090988261,-0.049991788753790706,0.03572333432460514,0.028112483772062394,0.009560088138692588,0.032918840219327186,-0.07725667703244674,-0.007088253358341661,0.04248654854090822,0.01329020758778356,-0.08284727500665055,0.06935004475131108
ITGB3BP,0.01548848532692656,-0.09939953478508956,0.02670630893802566,0.013677883265047154,0.048393724845911805,0.003150858377668337,0.006368774337512198,-0.003198469732704768,0.00899335432556672,-0.013513980154336441,-0.01830349425306413,-0.015445277574816218,0.05505870307694013,0.07294345329343979
AANAT,,0.03244992619713489,,-0.019928468603180455,-0.012541562162100086,-0.01144396960828087,-0.015435998571927142,-0.004476522187768961,0.022813161084426423,-0.010640552391523067,-0.017425610561534292,,-0.030696767409941532,0.10109668284697815
RELN,0.0975346197614307,0.10360975535414534,-0.03278572693106671,0.031584973163602495,-0.027612471451252965,0.0028247217503517695,0.08063441415327019,-0.0313798764565368,,,0.034842499987280194,-0.04696700769119018,,0.073386679209987
IL15,-0.034068707098970204,-0.045652562232253335,,0.02444486784749125,0.07762034139328726,0.033914969082602074,-0.031631808946968355,-0.0009127316194255436,0.02757992062247945,0.02735104059426136,-0.04127340035161769,-0.044870872257139344,-0.026327151534503507,-0.023513774381462106
UTS2,,,,0.05008775472298848,,,,,0.0238633269390864,,,,,
BSG,0.025932865268265024,-0.06316826334680732,0.07708988917589714,0.09904745950660794,-0.04752784597363869,-0.029603112061461486,0.11909348968763338,-0.029729932195134354,0.09324110032387264,0.00863312296127936,-0.002039250453458527,-0.04351147703006175,0.04694346934057762,0.002144543180320067
ADAMTS3,0.10398431440170537,-0.08514980772617442,,-0.00175773454105323,0.041379346600628135,0.006769445415124457,-0.024786586645220356,-0.012450148668917353,0.048010115507789636,0.07077525140765308,0.05897005228133552,-0.0075459121203032995,0.05986588170955285,0.007691797906912613
CD34,0.019412058114889774,0.13210651053475664,0.04802168992028848,0.006653742589409473,0.08660274938319276,0.07233823457973347,0.0019001394844355016,0.04054009165138711,0.12487617475916243,-0.031484487990511976,0.04357667761044672,0.037326135997727064,0.03804573898315099,0.1099273097661792
CCL23,,,,-0.022675433834243267,,,,,,,,,,
PLAT,0.08449728588330384,0.019674313439322806,0.012613025427980462,0.02034157306140571,0.01642160800335593,-0.01357713978673559,-0.06587543601520937,-0.011903484122827051,0.15472848928897728,0.10936099343135207,-0.04323208225493639,0.06943993776736378,0.08306295976653263,0.05947396308260921
NTF3,,,,,,0.02829984766123209,,,0.08751846603440262,0.09694607670159033,,0.029354606333398568,,
LTA,,,,,-0.012078831397289583,,,0.08245015616067511,,,,,0.012074306244822156,
CKLF,0.025686473475331414,0.04831727307519861,0.01332699149636037,-0.03860386463468985,0.018050202399146075,-0.009904534169705081,-0.06718322729237165,0.015292212292757042,0.052412749557725985,0.05704010299270121,0.020535526502657414,0.017015784892758824,0.0517797308646048,0.005848488119315014
CD24,-0.02165036402119711,-0.011843531753738177,0.006176145603995682,0.014678502258002376,0.011781199337545244,-0.08639251921845754,0.08243802299404682,0.015027005555374395,0.07667567768047795,0.0672468242116438,-0.02760579037078634,0.0700778300995834,0.05617360225307495,0.020659537383825984
HSP90AA1,-0.0027478176510494583,-0.04249164743675521,-0.052120482692845235,-0.00447861030848426,0.021797225921483275,-0.031069786202060877,0.13800274141933047,-0.02160035278842322,-0.13304229029153453,-0.1681461118540522,0.07713094576126947,-0.024936967862290764,-0.12774503764710013,0.02490796072158693
BMP4,-0.020244084084183545,-0.02322909235508007,0.0035015110426276225,-0.018811676568788575,0.008319160447865228,0.006843812089338794,0.018709266068374895,0.0676646917543536,0.03710967411242306,0.03164290131816138,-0.058617927924374764,0.05453618156306544,0.0671053561546178,-0.012499821395485097
SCGB3A1,,,-0.031118956616444968,,,-0.009653100294497912,-0.027171677219914418,-0.01834361013820663,0.06167249432793771,0.0943483436197119,,0.10514949044200768,0.019009723646115695,-0.02388007086402458
IGFBP4,0.010715485712780227,0.030279882385303478,0.017682663707286057,0.07848991747942577,0.024813286589998606,-0.04251206472304943,-0.04022509021710088,-0.015432067842344023,-0.09432321598960865,-0.06590296298489273,0.020287313344450216,0.044272225706842416,0.0021293078695743535,0.05075307939542472
RSPO4,,0.04360935230324608,,,-0.014048416255586268,0.10735314706792626,,0.011126877553310483,,,,-0.043262179872518916,0.025992681266962123,-0.037763198424563445
LEFTY2,-0.019476285434884603,-0.00603520921958511,0.021857960376585724,0.04002442765488816,-0.01816365321995763,-0.0105847409846695,-0.01641870631408227,0.009296057982075402,-0.022104381074736515,-0.009326454830429836,-0.030004393001626602,-0.013171764794067476,0.0637042606178167,0.02208983675852313
PF4,,,,,,,,,,-0.03644225242959142,,,-0.04131321325971931,-0.02958205014479709
ANGPTL2,-0.01466733330135151,0.052756231773824894,0.03397886589475182,0.008723569559232551,-0.05508268255181813,0.0016718260621194248,-0.07659841772222652,0.009380136859437152,0.07745322045634594,0.07220549981742952,0.010383699562141597,0.05387166092393814,0.06053777298143785,0.024016239890970126
LRIG2,0.0638496391429114,0.024328214298597543,0.039832871117083446,-0.014226026625023322,-0.03112469102236894,-0.06323867326879214,0.09296091035715265,0.05365638380688934,0.09304536294172631,0.07983375505185002,-0.00431502466895354,0.03146255319100542,0.02369639136334568,0.024433880875993894
ICOSLG,-0.003969923256857986,-0.05544240535936768,-0.028240887465221937,-0.004189009350709015,0.05109434725959734,-0.018319779040965146,-0.09241750615610078,-0.020692024734486072,0.08234779278714092,0.10482410277161915,0.061184236731287485,0.002427718900813539,0.08711586267313244,0.07134020122157429
WIF1,,0.24367140001106366,0.021180054278150392,0.020069981937027817,0.014554987339767555,0.05860605690175524,0.25633088436169954,-0.03363496812041345,,,,-0.027836889378538343,,-0.054282429975236975
NPPC,-0.02146486865677107,0.02177616220226053,-0.01021345102958125,-0.005921360183577484,-0.02114701495222601,-0.013415445128380336,0.18336422068411393,-0.003999938284353376,0.034777065624136266,0.14985010107289784,-0.031442897220414434,-0.018801841330208083,,0.047734016745918116
LYZ,-0.06312288971597722,0.000599871883745956,-0.02170769920149579,0.007697822555580119,0.0765362121429239,0.008992558816739328,-0.12116126936141053,0.08169225540992586,0.049770689650294624,0.00867903228584285,-0.02852348982712283,0.012278388512616275,0.029900346092132348,-0.03704453151777024
EREG,,,0.07332518453031672,,,,-0.016890050621340726,,0.001535890500581682,0.022510854879263548,,-0.04188692491139772,0.008627934438437235,-0.0042105675860769996
SPTAN1,-0.01662544067179149,0.10222640328184415,0.015219846318299828,0.01876437402161685,0.027303352386650222,-0.004133351306215785,0.1777449152092965,0.03138702046248428,0.06894187449630564,0.04016364871931699,0.018800363224651777,0.046737447162267624,-0.03910091151142026,0.08698975988393978
PTH2,,,,,,,,,,,,-0.04051784790559082,,
LIPC,-0.02518448154298258,0.058564171763448004,,0.03952266388817106,0.007371467893042057,,-0.03024977282198599,-0.04129642054106631,,,-0.03859457023896444,,0.09259265044178315,-0.023536436293518356
COL8A1,0.07907640276204518,-0.06679011612284247,0.06445594193712703,0.07292571982034854,-0.00442721823140924,0.00908514437931397,-0.04516861667536763,0.019846125221444418,0.11225037616255491,0.08287902909290029,-0.032437863845527486,-0.016300356042436497,0.09486407379831736,0.003535875187091477
GSTM2,0.019417859910389777,-0.025021876913254647,0.04242817163324756,0.02540282214297565,-0.03340071266485535,-0.02853142927079697,-0.02686383360014118,-0.015065738835851418,0.09653753042094995,-0.055166722499632836,-0.016207770272521106,0.026138460883818587,0.07932578793587519,0.014810244886296026
SPX,0.042425516073191276,0.09857912403442919,,-0.0329884344997348,-0.006230967386040167,0.0035954044627705337,-0.02715592958680779,0.01569854248777441,0.08172658028714702,0.0708014555460786,0.04369865814373392,-0.07133429458018764,0.024767565124736563,0.032257004492312606
MFGE8,0.016222284335152628,-0.06523244700724247,-0.03061163038764344,-0.004997015690321255,0.005171958210686911,-0.036443490051062656,0.10242576157289311,0.06282550375711607,0.04356638759174318,0.009418743386185693,-0.032355955573323984,0.00375850443528187,0.05030931751874837,0.021150910358126586
TGFA,-0.02458573606309049,-0.10644277873737049,0.015341500483778895,-0.02712246684280502,-0.006132285015070212,0.0025554825366743803,-0.03038872393427195,0.005997381407179915,0.028009763208194982,0.06980195560593715,0.0353599688089848,-0.01801138183995881,0.06403115268247721,0.012069713071800214
SLIT2,-0.020244080844826505,0.13293137709530467,-0.02312979260816294,0.0014508460878942257,0.004476001277473878,-0.02666283988423385,0.11549283033438079,-0.017660542728659617,0.0635547303461069,0.08714499045961778,0.006476536634627744,0.03317597528038814,0.03281803633271723,-0.0200249738727609
PLTP,0.02336531776538473,-0.019695918386728607,0.03338352284506244,0.03172461581297355,0.027419511137883695,-0.044967822176096475,-0.11193647033825534,-0.014866904018528583,-0.010747128518230006,-0.037240527051605916,-0.038191798388432195,0.0014387876539228028,-0.02608790749563458,0.03811735399237054
APOD,-0.04767768343114936,0.04795265386332282,0.03423374167903682,-0.0802691926911903,0.030504807272616896,0.009057283214582967,-0.14337841983585967,0.01384930258198331,0.165366065281012,0.16230019839811147,0.021331241613825505,0.01237164215276855,-0.08212635839389151,0.010536886827459808
B2M,0.061497967258807316,0.0760424359686179,0.02452753155353212,0.008766605964513244,-0.02208765467534482,-0.06502989160845127,-0.19186333790412102,-0.02284579439186155,0.021766368128077924,0.02195727468554497,-0.008573227923789456,-0.004646763968515107,-0.018845798914410666,-0.005992157845967805
OMG,0.009534410740659017,0.12878813374020695,0.05540668802773557,-0.04344451022602694,0.013124534978499539,0.039872563932515245,-0.061020621510099134,0.00933439768370444,0.047277316121881185,0.1686178088320813,-0.06306844901086676,-0.00850417669881986,0.06944995794448929,0.08404066375413592
CXCL3,0.10123978819335765,-0.032012963010127335,-0.003782304742170426,-0.02616512664371177,-0.03975242913733908,-0.010326775364220027,-0.02377688088999886,-0.0189323179235711,-0.0707377795391213,-0.039258582594919815,0.020621252379466288,-0.018025860795530143,0.007082601645272918,-0.035989337154173205
CXCL10,-0.047828542808138,0.06541647615757891,,-0.0035883399738372325,0.0009201720500885199,-0.01568712761250227,-0.047181098891922055,-0.007421805300360738,-0.0167670878589067,0.021865285082025017,0.0019627108301106875,0.006758767283599856,0.011004784231181924,-0.0028967053987791077
RSPO3,,,-0.029113037031708828,-0.008256939091235458,-0.021218009139702232,0.04151286610150582,0.0756393212403519,-0.01978390734544674,0.019502978675472172,0.03463651479698976,,0.036188595819798414,-0.00013622515561646705,0.005758781250639705
CORT,0.09965169531311496,-0.035556077120410236,0.0571740243955369,0.042326071514171726,-0.04064842135141703,0.09303345613973739,-0.028785990123257367,0.05503545144813223,0.032451353954749844,0.006922918514004583,,0.08313796045649455,,
NCAN,0.023043279067061124,0.05366696205200774,0.08824035674442873,0.0036774595660960512,0.017210856967289058,0.05164060199574286,0.17848067861727293,0.042518540288706025,0.11383469551785072,0.14186671272240278,0.02780708051517636,-0.05683807454662717,-0.01757065628734915,0.09024565035007491
PRG4,,-0.025049846157142966,0.0006038496738698585,0.1251557657362575,0.013320330315987585,,,-0.00877722721716573,0.029198588327587146,0.03612824007409328,,0.028915458886118402,-0.0072283845240560555,0.032444938275304744
ZG16B,,,,0.1351928197049532,-0.009597728043126651,,,,,,,,0.09077492468445278,-0.025236522703004104
TGM2,0.06806631466619976,-0.04270425995443008,0.022083558778967376,0.0577242425058799,-0.037534509815869414,-0.007352448265482125,0.011223198278292802,-0.012730617968517715,-0.04342515013761459,-0.014335983103127413,0.014589710594422302,0.02380724727562047,-0.007192468880896674,0.0631971145043649
VEGFC,-0.01967078125423774,-0.034818156481362904,-0.043288615605162034,0.012960009472114769,-0.025844313693865688,0.02075440773995761,0.1189768332688251,-0.0236057585630143,-0.01765328621378754,-0.03731537409401826,-0.014491520594996804,-0.02631685224709157,-0.02487225138780279,0.03709612513437509
WNT6,,-0.0441586982761465,-0.00794895990789368,0.0007467407608204385,-0.02135940143176257,,,-0.020601914055546167,-0.06884411845311339,0.05673102263548901,,0.02418869296804858,-0.03455501893435563,-0.02607689945536411
NRG4,,0.03924700646592915,0.024742007389162334,0.009962622634779122,0.10506660707456246,0.09197268846856342,0.0037978555321110047,0.04686423103067871,,,0.05764577431466297,-0.00246547483280348,0.05959646126825989,-0.039215657133959664
PMCH,,,,,-0.01404841557759845,,,,-0.05116173335945445,0.013317823241625396,,0.040224247055851425,0.04675269333755734,-0.029296567550022957
COL9A1,0.08011410750560984,0.05278752358986387,0.059855464359951246,-0.01669923204963033,-0.014284692927723192,0.008976589294567093,-0.0166559076969222,0.056330068657809526,0.08449605557551242,0.12306196557662007,-0.00431383719441417,0.014682774533526243,0.1040862696098811,0.05608707421203148
GDF11,0.05218732202286135,-0.0001878048775013001,0.006385797774449851,-0.004036773834372738,-0.0476386003304045,-0.0025943545252474567,-0.007777982574170714,0.004305467660357106,-0.00220817661003019,0.05624618775129967,0.012698031801494815,-0.03806976900471487,0.07254445207681165,0.015175320492597977
RAET1E,,,,,,,,,,,,,0.05769126281925186,
IL24,,,,,,,,,-0.038144955552086156,0.05412107669461657,,,,0.07806749887171355
SORBS1,-0.0005552266063439745,-0.011879031063586325,0.054538360105288106,0.029087383763605118,0.04732492049566046,-0.05268742420051858,-0.00498801046946317,0.05283792150007059,0.037208440352784575,0.030458898108016063,-0.01601477313734831,0.012948555765171845,0.024090786394143426,0.07254894193437912
DLL1,-0.032214165410920474,0.10964037848147797,0.08212142207052402,-0.03606132467582663,0.01447969231965338,-0.03033190629054076,0.06047958483136593,0.026829242287203986,0.06103027404030436,0.11737014520021817,-0.007191124746555915,0.010789597227899076,-0.038208674985569936,0.07483009321833918
TLN1,-0.009052667922839944,-0.10552676748391034,-0.03158037360177992,-0.024491661336257197,-0.015658641620755427,0.0028133781407001044,-0.1341209285867667,0.036421873940389426,-0.052006033206032524,-0.02013842619742215,0.07477293061646359,-0.010648256908223762,0.08708171721446442,-0.032681128008230045
COL2A1,-0.018475893032150806,0.020551502639531285,,-0.02616513554799435,,,,-0.019220189554400975,-0.015308903019078631,0.007454277030498635,,-0.017102189670034792,0.06887927034825862,0.02293881246958862
SHH,,,,-0.001664569165268028,-0.008541512723688175,-0.01108348069531176,,-0.01834360853486091,0.07159415491528741,0.050845145289121325,-0.03421836001014408,0.06425531752921593,0.019497059991989904,0.005904427596980222
PON2,0.023144427288384586,0.07682786739183936,0.03815670479777135,-0.06895816354793102,-0.021163692346086966,-0.027993589696815483,-0.006491950207008724,0.048660232329504234,0.08710166609499795,0.0929282830604052,-0.04128096658485595,-0.0672143636228577,0.046593039044619554,-0.0406493903272727
ICAM5,,0.19796952209345228,0.001991910918386463,0.02024118692861875,-0.03118557573959649,0.08410222771483954,0.19468416468310604,0.005374213971866558,0.07523806834394378,0.07317409020596795,,0.02592501692220155,0.04833285441657623,0.11318857566453228
HPX,0.135238919175084,-0.05363982697002418,-0.029113044685428725,0.014063599705722324,-0.018834946437892852,-0.009653099310387585,,0.02085603558768281,0.0651513413146251,0.053305814269828035,-0.016832790278144355,0.001877316076557351,0.039528175330129964,-0.007713756491876921
SFRP2,,0.1506503867404993,,-0.020882210294947023,0.019512939292525216,0.017339186033513775,-0.0615726584697703,-0.03598546556798891,0.023851444322355374,0.0720728996470334,-0.006032344047559401,-0.04455388317532413,-0.005081111104654397,-0.03480815125001589
CFC1,,,,,-0.012078832127275759,,-0.017349532632886987,,,,,,,-0.020224622781419354
CD70,,,,,0.028412220310157946,,,,0.012332374462745935,0.024271732261912288,,-0.029723410913839506,0.039123492341140965,0.007093602414943561
HP,-0.036660283867082345,0.09137939739648357,0.021677399827339846,-0.013176226870903349,0.026189959541827186,0.0359859192348002,-0.039149134929169396,-0.04082893663974795,-0.025890064658597806,0.000817039912605702,0.04745443982699269,0.004505452738561368,-0.004093438888840162,0.014525692117438514
CXCL2,0.05353282490373129,0.055515494944187185,0.06668026959020211,-0.06042658687229533,-0.009010032228485494,-0.01341544407844618,-0.04495782687483486,0.04992521700250385,-0.03209799661567242,-0.005153584847135365,0.04800874103452133,0.004597876863841387,0.007127754802382866,-0.05427848644619128
NPPB,,,-0.058916773260365145,,-0.01057671664089711,,,-0.023605760279928816,0.04666727940805935,0.019450329301604872,,0.009934121658782378,-0.014859292398956106,
CCK,-0.019544176232186728,0.15535968041629739,0.06533356033856376,0.04453014955265849,-0.019711861443348303,0.04148728721110833,0.1566673061068277,-0.0016194409819092353,0.13310255869062546,0.06993354608941577,0.01188939831093843,0.028855739034940757,0.039653507138209684,-0.009432260367824952
SEMA6A,0.03991806411476501,0.03939552478850738,0.03846394769447626,-0.05320911399811757,0.014805548575196717,-0.008304208385451643,-0.08536813460446477,-0.026044731656936437,0.040561431303554135,0.04154752785461856,-0.03191778209371763,-0.07508792011910713,0.01434964938085981,0.03699507777637936
IRAK4,0.053940219079830556,-0.013538618915352123,0.0239212241842711,-0.04050076298297152,-0.009790995135201805,-0.014970052941618356,-0.0006257305277300192,-0.007112807674313121,-0.015408139311848597,0.02449054833074621,0.004743752689610518,0.05375305002155222,0.1199120086205203,0.0082712847086647
GSTP1,0.058726129376618044,0.04781734584958694,0.06626464160052611,-0.025112991840610416,0.007641653264763882,0.031822552181353804,-0.04376000967799142,-0.005167652426668314,0.0878849309686482,0.0860272774960163,0.042042604451354805,-0.02737346448144515,0.05457617064038322,-0.0428202811835445
VCAM1,-0.016695958431153186,-0.06471049123904377,-0.04741111818511752,0.04139586993271378,0.025124255226817327,-0.023073237920597775,-0.020776105870780527,0.07049276866612311,0.05037162237919951,0.028294671109094793,0.048037212890014405,-0.022951590096239954,0.12083069024496332,-0.015058004906651622
NXPH3,0.035704561843610635,-0.06837153368251504,0.06813146281577544,0.015557644543776195,0.03135352592655403,-0.026961625343611496,-0.0427634976874849,0.07595408184704376,0.05569179865777253,0.05468445752329721,0.05953548777055399,-0.04320896828886917,0.052775292439493825,-0.028654117797506585
MTMR4,-0.04781888627763705,0.09364224544502148,0.07896583782031306,0.04687607307855211,0.021537271051645948,0.026925379329517298,0.05956641195364409,-0.006036519006215935,0.031468763763063054,0.056384937444289324,-0.0022181844126445255,-0.014703485892031883,0.021584547392679246,0.04862916071445484
LAMC2,,-0.030052051805427554,,,-0.013314906268114966,,,,-0.04689574317217109,0.020381983365887743,-0.023900178512549556,0.012832971777569958,0.03854180363405128,-0.037763219213102564
IL10,0.07004594149640198,0.11737712016580502,-0.03038040163591834,-0.0014624304132660748,0.012190731458143221,,-0.06213090560182624,0.04256017252911908,0.09632577068021339,0.04900461392617822,-0.02305401742326377,0.03609138401524801,0.09660400012596293,-0.06569204452053967
SEMA4D,-0.02401752255067833,0.11013680356894676,0.08983804793959885,-0.03920951826255999,0.023430587418472874,0.08749520244885142,-0.1341145618509927,0.01103761267175882,0.09445308666661897,0.13748431798360888,-0.07162823750227341,0.0015411336113987364,0.08879326103359679,0.024976749630794264
