,MGH258,UKF251
CGN,-0.031212451539407497,-0.005978001970851488
GDF15,-0.053961515850373655,-0.024243580175778053
SEMA4F,-0.03576496269603247,0.05290292089329409
NXPH1,0.04551750024681458,-0.026960998746423635
ARF1,-0.03677617518965612,0.03396820937376947
EBI3,-0.00040162621969823387,0.0835984427962883
TIMP1,0.058036422590587534,-0.014510163503241148
SEMA3C,0.02866940614341077,0.08045968811244064
GAS6,0.012970868884662118,0.0024594325168788727
SERPINE1,-0.05084437702839286,-0.008613519634299046
RSPO2,-0.017945693141551085,0.028738800995475672
SHBG,0.073581892873838,-0.0233623813264469
LGALS3BP,0.013436473431364575,-0.0597071394257821
LAMB1,0.05501597832747201,0.047086899851671325
SPTBN2,-0.0015440617610408898,-0.001645653082565477
COL1A2,-0.07102727144737435,-0.012042777533200617
DEFB1,,-0.013709351867452955
LGALS1,0.08901649691708508,0.024144989196277153
BCAN,-0.11061853706903603,0.040327276247094604
ANOS1,0.004123521633272135,0.034173466084568574
EDA,0.05209760053043917,0.05376311271567339
FGF22,,-0.018877565114071727
SHANK1,-0.021389029922848066,-0.015300316205781431
TGFB1,-0.07204518418161455,0.06290099691757367
MSTN,0.011250615205886856,0.011475232995418186
WNT4,,0.053819121208257104
TNFSF4,0.003161806168370972,0.007083866981086519
NTN1,0.0028912767394951144,0.03257884335976555
CXCL12,0.07258840700117394,-0.0170076694515289
GNRH1,-0.027580639748442673,0.0013418418316605042
RIMS1,-0.022933611737283293,-0.03690958777139883
FGF14,-0.016936227324428003,-0.010289917744720978
IGF1,0.09610907069661578,0.05316210923475007
TNFSF10,-0.042312519795219126,0.0003333259013609224
GDF5,-0.017945686058219158,
RGMA,0.00594978423628028,-0.007941889697250645
WNT16,-0.03345388459148357,-0.013917715008039497
CX3CL1,-0.004354808632479292,0.0012428477292134533
FGF1,-0.00811649621917889,-0.018957917863651415
ALOX5AP,0.08824010369131338,0.015193735423766107
IL1RN,-0.015970524224353525,-0.029983790712251917
CXCL9,-0.0060512432520404575,-0.02204974581071185
ANGPTL4,0.04653144283603103,0.01644293787017617
COL4A3,,-0.013435558432063897
NRG3,-0.028986568443889662,-0.03897868011915335
IL23A,,0.051009991379577194
COLQ,0.0030384595178872213,0.032787656072388094
SCGB1A1,,0.07652611745444664
TNFSF12,-0.010359158651924336,0.01369662788600333
DKK2,,-0.016573308289394136
FYN,-0.05777897500114347,0.020831970396966385
ACE,-0.007087054520535848,0.03446075156560651
IL18,-0.003654260543212437,-0.010492170921052544
CCL27,-0.018178445967206504,
SERPING1,0.01605625971225076,-0.018005645055204408
AZGP1,0.037958337821855676,0.0348273732853606
INHA,-0.024917744230910633,-0.021642121563274906
SEMA3G,-0.027580642619457044,0.03916239557805174
COL6A1,-0.09112385360396139,0.019029540544174984
FGF17,,0.06863731891639943
TNFSF8,-0.01973637185827752,-0.013709353278828976
FGF20,-0.02627813566804543,0.020365997534749332
ICAM3,-0.03171719914885791,0.02331372837671985
LAMA4,-0.11049237629360956,0.02898934472301552
DLL4,-0.04554295268180623,-0.03363313455963664
SEMA3A,0.004783550468503215,0.052664224342045096
RLN2,,-0.014722936051946805
C5,-0.04578565287749484,-0.03308849976125754
C1QA,0.069281032477223,-0.0005353867112295106
UTS2B,-0.01673685312874694,-0.016747708741248382
COL9A3,-0.02215519000839217,-0.016215230559106265
HGF,-0.042860550348396496,-0.049142287074627714
P4HB,-0.011361375391418153,-0.02113055151142879
ADCYAP1,-0.018408450826702276,-0.020805343556809415
GREM1,0.07291162629185105,0.011162259967076038
EGF,0.04266827928613283,0.10693360915586311
VEGFB,0.03747840104109464,-0.0018309401054682909
FARP2,0.03317648905654142,-0.014387031325481907
LAMA2,0.023258077743692474,0.0026199196100336578
NRG1,,-0.0011580939474409569
EFEMP2,-0.03525485618059794,0.00024114232004348384
SELPLG,-0.04478480074342711,0.010668348149254487
HLA-E,0.06619668621925888,0.030109880997911155
PTN,-0.10241031762297342,0.009742570035291588
CD274,-0.04823168872791914,0.01613730919548747
CD14,0.05662265487348834,-0.027429428171468484
SFTPD,,-0.009664135187387318
SLIT1,-0.052517493481942804,-0.0012831018409674888
CNTF,-0.021587524960165017,
BST1,-0.08670361175193006,0.011924173862173305
AGTRAP,0.06381262950293759,-0.0422174598938199
LAMC1,-0.015579358040002803,0.034224620123764246
COL6A3,-0.03545372598342664,0.009119599596649234
FN1,-0.04274779339494613,0.030859955105311997
MIF,0.043557879163913654,0.020724523034575507
JAG1,0.000449910709910528,-0.00616166021929767
NID2,-0.06836866844330791,-0.02569235168757684
EFNB1,-0.058657844001302355,0.037206103937297674
COL4A2,-0.05839733179852174,-0.029165521699463536
SPP1,0.0896626795445773,0.018990419250398443
PODXL2,0.0032399639729388456,-0.012871337211883948
FGF9,0.0036093078661176914,0.006354065759676458
ITIH2,-0.0573115116401768,
ADAM10,0.00655494255779065,-0.008629183414089133
CFH,0.0073047775452899375,-0.0568114673855191
COL4A5,-0.0007752752305614303,-0.0019650026485345325
LTBP3,-0.03741300257242863,0.04508606282746561
GNB3,-0.015122279966342909,0.015652756500485823
COL6A2,-0.04629710955403084,0.0022216642535481464
GDF9,-0.0211888679202401,0.009052977760121296
NCAM1,0.014932711146786367,-0.001504417090628996
APOC2,0.0986973909377105,0.010841005376022434
BST2,-0.144895667250821,-0.004284744383344103
COL5A1,0.0006343110474863845,-0.033443978877873884
CALM3,0.010711945473540119,0.02597927487027803
THBS2,-0.05557326957481511,-0.03494146280526915
SERPINE2,-0.09517413535449605,-0.014500100883878663
EFNB2,-0.013737244741207829,0.022964783397582945
PROK1,,0.05445221760345668
MMP9,-0.03922046587267147,-0.013917717667541518
NPPA,0.011082558216900027,-0.0051783576072693144
APOB,,0.031807437179842565
C4B,,0.06306145047805806
NTNG2,-0.03584768594034156,-0.012718514912951454
LAMA1,-0.03087978649530884,-0.048992073219990474
UCN,-0.006249406964139438,0.01979562875281048
PDGFD,0.051545337672400014,0.08433997883740725
EDN1,-0.012638757107555194,0.2019041368632629
ARPC5,-0.015097890076650692,0.004380521074593749
GSTO1,0.0329448663111656,0.011859140723686424
SYK,0.05776370572733655,0.0810831064389617
ST6GAL1,0.03591605650598831,0.014188802755012699
WNT3,-0.029593516186930197,0.0572292052629887
HSP90B1,-0.001879833450070403,-0.03504402548413788
ZP3,0.05489309541122537,0.022575673396284357
ANGPT4,,0.04519188158556097
NRG2,0.018109050916660003,0.03690698691628416
MELTF,0.00044356143957010143,0.00039373931328424777
NLGN1,-0.05449613280454463,-0.00497555905116382
SLIT3,-0.025091290452196574,-0.028613493780540802
CCL8,,-0.012843545696152826
S100A4,0.06213050118837914,-0.03332531585671514
TNFSF13B,-0.04567802552736597,0.006315474958673444
HSPG2,-0.06955851651135601,-0.006819666591452742
FAM3C,-0.030547973656981996,0.02923052877777121
FLT3LG,-0.05461272284082197,2.3019336333356196e-05
A2M,0.047063853973730634,0.016220809939069075
VCL,-0.006852012315582515,0.04876441569994026
FGF2,-0.00693567832623754,0.008660413833124235
AGRP,-0.01648514471755762,
CNTN3,,-0.014525631183259181
RNASE2,0.01316122605125085,0.052785172209004395
ADM2,,0.029428172307933816
GAL,,0.010912657783118982
PDGFC,0.03244332754039891,0.05392357303154562
COL8A2,0.03522817920070902,0.05227705241908929
SPON2,-0.05417622592901885,0.03812299601402291
SEMA3D,0.14818559726262187,0.009846201054544763
BMP6,,-0.013917718526765575
TIMP2,0.004508016145325937,-0.0019706399647880894
EFNA1,-0.023616991765467946,-0.002088156388718625
TFPI,-0.05184073738360127,-0.033821463928090136
GPC3,0.016050668680700063,-0.02191462008912873
NMU,0.00498337281248713,
LAMB3,-0.050912366504450704,0.009428377875101682
LGALS9,0.07176419890163803,0.020445023063721326
VIM,-0.07799574626186656,-0.0286287848714726
PLAU,0.04071416470857068,0.05023754715156289
TGFB3,0.0005006435455079768,0.0030363789444577067
APLN,-0.040155999108985055,-0.030382564486327562
SHANK2,0.005172014830569843,-0.008497053793275464
PENK,-0.01698506095256623,-0.026043597568694222
CTF1,0.002468950462000735,0.07616541666520327
COL3A1,-0.05660417364769303,-0.03804349281376718
S100A10,0.09729585533816637,0.022850385011932046
FGF13,-0.025263785580472084,-0.02870411932110334
SEMA4A,-0.027739801485034087,0.003371016699425335
EFNA4,-0.03399600045167637,0.05169619857065929
HSPA8,-0.052586254813773624,0.003907540493503342
NPB,-0.010755234738463071,0.023837627674774126
ULBP1,,-0.027962357701149083
SEMA3E,0.059830485336334824,-0.007417798176509683
ADAM9,0.007010488499982125,0.002000001232814905
ASIP,-0.005943594919775453,
FAT4,-0.058248677685082115,-0.005076515450635564
MDK,0.020276715991889606,0.03912161923506922
CAMP,,-0.013917718526765575
HSPA1A,-0.060048113059617034,0.002564780054691791
SEMA3F,-0.03413047934769622,-0.02763197893094286
ARF6,-0.050568206822098054,0.02661555378018241
IL6,-0.02236560126893372,-0.018406449779219288
CALM1,-0.08550123540867004,-0.03187661360998245
VIP,,0.011155209630255254
NMB,0.009892440447981786,0.012957764790665037
CCL26,-0.025435275292140444,-0.01452563212591626
FBLN1,-0.060463379453571706,0.04613704812926175
SAA1,0.006929049562000708,
MICB,-0.0164774832066743,-0.020437685293284963
F13A1,0.012546928275978008,0.043730012154058015
CXCL11,-0.05247320881223706,-0.027962355684446567
COL5A2,-0.03952103958366364,0.05123803367034575
EFNA5,-0.053678250446273626,0.019794032980965177
AREG,,0.08800019232009358
EDIL3,0.07984437590094424,0.02782612176810728
CD86,0.0797109687270595,-0.009388276353077391
HRAS,-0.001868949782273117,-0.03200346189323889
C1QTNF5,-0.027580638965438914,
RLN1,-0.016985062363309423,
COL4A1,-0.04809576184345312,-0.017668854846769087
CCL3,0.08616957975243181,0.037967244944254866
BGN,0.016067262528711726,-0.012388497926656104
RETN,,-0.013709355561938167
S100A9,0.014678499247194582,-0.01550445640849217
HCRT,-0.024792344597795855,-0.023490047537301936
FADD,-0.01583837607667825,-0.035968863749861205
ACTR2,0.034994439097473296,0.03339762449213414
BMP2,0.00583492505539773,-0.021087605214960555
PDYN,,-0.013669042626573376
CD55,0.013372318398867104,-0.005588766765418717
CD6,-0.010793299163928962,-0.025574353379495273
IL16,-0.028703024897918726,-0.028192632036095337
LAMA5,-0.007594956206214439,0.026721611250003354
RGMB,-0.029806336916152653,-0.006904669767543031
INSL5,-0.01648514471755762,
IL12A,-0.0323485303366618,-0.0120764837948269
S100A8,0.05023237766418454,-0.04039146086200257
TAC3,,0.032407652745003554
MFAP5,-0.026111441580316006,-0.01530031601886634
CXCL16,0.030845522181325673,0.037719423764678274
AGRN,-0.02660700417310153,-0.008749269345110373
COL4A6,-0.0227456797741149,0.012654294580300568
FST,,-0.02796236030334653
MEGF10,0.02429628123308358,-0.011110282660670373
C1QB,0.046481772355500404,0.09600216682460855
HLA-B,-0.12510456505449222,-0.012677802584059608
PDGFA,-0.061148771865016445,-0.040696711854889565
LAMA3,,0.01241369328363589
DKK1,0.09541390890015264,
INHBA,-0.021188855346009543,-0.013709353569406446
IL7,-0.025263783119023837,-0.002070382814979626
FABP5,-0.021345789414743292,-0.01845253323929885
CCL4,0.04540602058719036,-0.005807332185862585
FBN1,-0.06418447032653478,0.003941821363168762
TCTN1,0.0066642577532827416,0.03225626799266618
NCR3LG1,0.07371984930644321,
BMP7,-0.02258530426461364,0.02413457053368308
NLGN2,-0.014664789996640688,0.022416135077792824
CCL25,-0.0164851425412301,
NPNT,0.04762573325937519,0.027830056463580465
KITLG,-0.05023875546893316,0.034237170656200216
MADCAM1,-0.016985066595541113,-0.02557434928541131
F12,0.02285783607758289,-0.011229080845422212
S100B,0.044033120610859254,-0.03263236837295409
CD99,-0.028091202854452404,-0.020849061993681885
PDGFB,-0.019837091382082832,-0.009534494480942169
CLEC2D,-0.0416287537099884,0.023282788345643526
F8,0.013639688544259067,-0.0018198410757810145
C3,0.0869189671506029,0.02307668953890374
DLK2,,0.025476356403737882
TSLP,0.18395097398910812,-0.0141231377850067
OSM,-0.01597052700062686,0.017328058188572755
PRND,0.03726759568928754,
SLPI,0.011362310888618683,0.004838439642411101
AFDN,-0.06264657318491793,0.053556286568356155
KISS1,,-0.01659812327412075
ULBP2,-0.031926279763846835,0.07339398419167346
ICAM4,,0.04142989017451201
ANGPTL1,-0.03725171226438849,0.04349108593948736
LTBP1,0.0012297903332581862,-0.02750337028558739
CD160,,-0.01603943291443751
NTN4,-0.012684477704784192,-0.031603145257992175
APP,-0.07307755512583117,-0.04086437848884457
RIMS2,0.0925150797893414,0.027608370149309527
WNT7A,-0.01747153856793777,0.05705434209106568
GPI,-0.11845178053953104,0.003560925757940401
IL1B,0.1821771558741139,0.03798102704294193
HAS2,-0.03571971103469907,0.06245557020069598
SEMA4B,-0.03315880314825299,0.019687029892722866
FGF12,-0.04264594518632937,0.05532818433313086
CP,0.06418768180681794,0.006272582863986238
NLGN3,-0.07854433053313452,-0.029824402312730255
GZMB,-0.020986971331599207,-0.0141231377850067
PROC,-0.05186517287989171,-0.028827808376076635
AGT,-0.04051651468508086,0.008441063611390567
PTHLH,-0.0016903212738330114,-0.0025205053475228383
COL1A1,-0.06667397950807234,-0.02707380360837311
LAMB2,-0.044407578788851564,0.004125601663778114
DSC2,-0.0072077858320560625,0.0018815553750489837
WNT5B,0.001304107389888796,0.016713695952776535
LEFTY1,-0.01886067047616919,0.07855151279706242
CXCL5,0.056524920808651805,-0.035317091795980964
S100A1,0.06500818449065726,0.023660888312398633
NPTX1,0.050616670544750365,-0.03248537672569056
TGS1,0.022757910996457777,0.0449066468569069
SST,-0.021784378427627725,-0.040318886755194905
IL34,-6.8036098944857125e-06,0.01570558432713209
XCL2,-0.03192627918494405,
TF,0.10033805540029145,-0.03826712600300503
IL33,-0.06290502194121282,0.09410241965649298
RBP4,,-0.006511177878577266
CCL19,,-0.013283232819415751
CCL20,,0.004220161219258438
NAMPT,-0.06533034037170714,0.035052276902639734
