,UKF266,UKF275,ZH8811Bbulk,ZH8812bulk,ZH916bulk
LGALS3BP,-0.011198697060514086,0.04954877187335051,0.03531407812383042,0.06125302870316564,0.0448659449148013
LAMB1,-0.008761345177749862,-0.03836870317593505,-0.034302537087278644,0.115659093215473,0.02758862111916271
SPTBN2,0.05331358560161101,0.025377033100282956,0.04246971942595752,0.051934001246021134,0.016852188813179493
COL1A2,-0.008219011924626075,0.006667231136407175,0.010001456032638252,0.1161679752368481,-1.5922724495601195e-05
DEFB1,,0.030511387405219643,,,-0.030004661741714553
SCT,,-0.011679504158796459,,,
WNT11,,,-0.03715986014112698,,-0.026937265292302403
LGALS1,-0.05702116955023414,-0.039294824612746394,-0.05217934470602906,-0.02062429963725446,0.022393289790357054
BCAN,-0.04714454644213227,-0.005928381037273237,0.09127662541161158,0.13531689519046008,0.11369669446821168
ANOS1,0.025218991642186633,0.002476561431930202,0.06377641675435974,0.003763248401238497,0.014717636122365594
EDA,0.032860908458970065,0.04302175312571143,0.017689209007889523,0.009774972679955323,-0.037522563442927016
FGF22,-0.0031809121605069052,,-0.016829269196074498,-0.025150959051876254,-0.03745242544651579
SHANK1,-0.015655596122767918,-0.01709555884234585,-0.021415303868527056,,-0.0014495247156867809
NPVF,,,-0.015212280996362872,,
RAET1G,,,,,-0.024807947209747317
TGFB1,,0.015066298921182645,0.03345221060580488,0.11022688522367267,0.025002530822284826
MSTN,-0.000729530261844769,0.006459106241473284,-0.031285294282389436,0.0891315132705015,0.027773940831258954
WNT4,-0.03195268497595771,0.028775639241690545,0.04898142785190574,0.09034780044655505,0.05700043742624512
TNFSF4,0.05689306650057937,-0.003690434944577314,0.08176201265201913,0.0426540472471511,0.030303252193555584
NTN1,-0.010471005382940164,0.02184802860447093,0.011285538512340265,0.07777116536850913,0.1017647469374212
CXCL12,0.0328919126712742,0.03872531081158722,0.04572123738032853,0.07797588509676062,-0.053440308685483856
GNRH1,-0.015926106800911152,-0.01698752603482594,0.07654344651900075,-0.018360808051607478,-0.01860114110926735
FGF8,0.01074932125272778,,0.017289151274593826,,
RIMS1,0.027838444291560512,0.020748101530777496,-0.02389684088755078,0.01578183268370946,-0.017611142375484116
FGF14,0.0013961144118529237,-0.0520422785714843,0.06265873157269093,0.010200366567043066,0.01565361934060197
IGF1,0.04019786213023439,-0.030406450656533173,0.07147031542774668,0.06259510651498797,0.043765588486980894
TNFSF10,0.09565123207634875,-0.030242392535598964,0.11443256462815606,0.0047568475762819725,0.008526407218532426
GDF5,-0.018423177400027975,,-0.005308529737939867,0.05236534943445171,0.029723415010661194
CHAD,0.0656043833437249,,0.03293384765868452,-0.020414594242039123,
RGMA,-0.035938698692181414,-0.02006631732346024,0.05390969483111354,0.10364663023175674,0.037108699219664074
WNT16,0.14959882486469434,0.02265636547930173,,-0.016864628784150168,0.04634378394757348
CX3CL1,0.04696591028738838,0.010277210980251061,0.004761261916060823,0.1031417737775328,0.07753274167869059
FGF1,-0.02777672171166282,-0.04859022684898245,0.069576802191679,-0.01468830207711439,-0.023903929342889957
ALOX5AP,-0.01050063611356666,0.014904943668910403,0.010585499574313583,-0.05420412086280185,0.07417762831972069
IL1RN,-0.021861864422550857,0.07241636381083055,-0.03795890210374471,,-0.05240403043749896
PCSK9,,,0.03435229427610708,,
NPW,-0.022645610805053056,-0.01620295083734979,0.030827695175885815,0.007328998619944705,-0.037833548569825945
CXCL9,,0.004262685183117051,,-0.022093734999578913,-0.03790426752702005
ANGPTL4,-0.02829371473681806,0.0045252680723294365,-0.02853234567370154,-0.013492146287273337,0.021783895544452626
UCN2,,0.011498386795438272,0.08981903532756398,,
COL4A3,,0.07296048081981545,-0.012763381502288933,0.0849246682388298,-0.02973758749467454
NRG3,0.03644066480511746,0.02013890238515891,0.05583130318840737,-0.02266646417799752,0.0022052313676904976
IL23A,,,-0.020714563422363663,,-0.017507785115834798
COLQ,0.06639622107669998,0.0711728325824368,-0.014536762202896467,0.12874494761249594,0.030451764093625367
SCGB1A1,,,0.0630492619652029,,
TNFSF12,0.0412690474959413,-0.0036936660455733523,0.004606262729697208,0.10300602370548124,0.05491942344312153
DKK2,0.030827443213243738,0.010333224078358686,,,-0.04205378773152178
FYN,-0.022685896612695527,0.03888383239010863,0.03685200188514189,0.1344011161335643,0.0006286839274291294
ACE,0.013973641594122569,0.014407959122440387,-0.010847159280229543,0.09874389489815483,-0.02733451762272538
IL18,-0.039769180205865326,0.06633277324719909,0.0826327041826,-0.042669019669820285,-0.0400509172336629
PPBP,,,0.0240149914926338,-0.021684919147199333,-0.027804074431524654
CCL27,,0.01623822791841784,0.02927760098867272,-0.023281608466835253,-0.011238469104925227
SERPING1,-0.0422238388248134,0.047662508409457474,0.05659207249489828,0.07076913524760835,-0.027900599460401968
AZGP1,-0.035963673925098374,0.015353577902438352,-0.025782024735744237,0.12024221344658538,0.10005154845992982
INHA,-0.002469414660555629,-0.0333208841825153,0.049950263718257115,0.007251322309433156,0.0721582884541667
SEMA3G,-0.008662086073535163,-0.009404010153442974,,0.09572828554307361,-0.03152641296551793
COL6A1,-0.03784077789668185,-0.013437194142304456,-0.033639721615536626,0.086668512519849,0.03821563071093699
FGF17,0.007108361973135532,-0.016192523636555822,0.0870716184477324,,0.017363948289159936
TNFSF8,,-0.014982810018029388,-0.017668263837111016,-0.016864635340608676,0.0700537194844256
FGF20,-0.01911193146859833,0.04493698470384513,0.1393983823217341,0.02233735175472341,0.0624130235585758
ICAM3,0.004699956733959587,-0.04160173699293392,0.06454361569532747,0.02454261216755596,0.00648559753453575
LAMA4,0.01131208047760544,-0.04155207534668025,0.010419581975018792,0.08419345158256655,0.036469435702492795
DLL4,-0.0016495607972916593,-0.05593732242143697,0.05136531614376728,0.125488833157703,0.010926060623603129
SEMA3A,0.014438850589426469,0.010653423832496903,0.026252196822642248,0.012145447968794292,0.022461789256526952
RLN2,-0.02245203339333322,-0.015261862916140876,,-0.010591169187687377,-0.02722897921653596
C5,-0.011330667603998966,0.041652460208521834,-0.028998415806213484,-0.029087389939810446,0.06575442850181014
COMP,,,,-0.020195853037963455,
EDN2,,-0.018532987526304206,,,
C1QA,-0.012763014876229732,-0.023987322854823984,0.07924837805216614,0.030309027562437276,0.02367567241061269
UTS2B,-0.016712501045330962,-0.013192239291922002,,,
COL9A3,0.013199764308701492,-0.02286834132385463,0.08342843918286802,-0.07113517459281894,0.05267970496520634
DLK1,0.02133340381674313,0.08424641583184313,,,0.022225335590646524
HGF,0.013774144480539426,-0.021524421963027004,0.007910004533606177,0.08280138328019576,0.02596284545035404
P4HB,-0.05506356819502805,0.010590590976297987,-0.04615421847130886,0.10828082650508476,0.038874390432227325
ADCYAP1,-0.0007473607775787698,-0.002064603526854589,-0.01589563922165354,0.02574508161662131,-0.05611241218639489
GREM1,-0.03571343229040913,0.002993695374994787,-0.035629684274973525,-0.05692562273548885,0.012206560789398297
EGF,-0.026746195659707404,0.012258160166409987,0.010853242354883377,0.024511289398596953,0.04500658998899874
VEGFB,-0.015912804853198473,-0.04042574473176193,-0.02928535198656268,0.006153133302010933,0.00348698409301474
FARP2,0.016279135310667756,0.017774702288751002,0.02828441759340688,0.028670431566986215,0.03308253631286714
BMP3,0.04528391535690869,,,,
IHH,,,0.04672640311192276,,
LAMA2,0.01623938837925781,0.005039358905023314,0.02580452623919609,0.03396310934067902,-0.016609224455091803
SERPINC1,,0.02548879193621248,0.011451101528498037,,
NRG1,0.05155108851486867,0.02233991960991493,0.005663336331249617,,0.0514162793952204
SPINK1,,,-0.04205142039468877,,-0.0411833555835671
EFEMP2,-0.004371991939786209,-0.007587098793990348,-0.015281417613514054,0.1111228379805895,0.018363291466705484
SELPLG,0.02088492130002078,0.020824062717563884,0.08401855713072832,-0.03547843687751667,0.023161739512370227
GDF6,0.021940785240946142,,0.04423458060585486,,
HLA-E,-0.09445567689206831,0.007637431782654844,0.020861712678554894,0.031586959650942506,-0.012102282894874064
PTN,-0.049831310472240445,0.021708360888672822,0.03168671869331804,0.12793739858960856,0.10634659926813082
CD274,0.0584484733274736,-0.024841731673372808,-0.007645782930416391,0.05571258076384939,0.003050627785612893
CD14,-0.05966002694631667,0.006351997649989059,0.061923374595701866,0.0741198479272105,0.03384274627806463
SFTPD,0.04472925413900605,-0.024225612284447615,-0.02104068776476341,0.06186869980793434,-0.01388059029459493
SLIT1,0.07772107576201687,-0.010489576482050064,-0.004550577980517056,0.012216385665132496,0.03469756367884972
LPA,-0.01671250523522158,,,,
CNTF,,-0.01203146228234595,,-0.017376700900734125,
BST1,-0.026911734887158607,-0.03368468106857662,0.1093441445897144,0.03469342229254162,0.05619931599273225
AGTRAP,-0.03114027846162223,-0.008097926814039518,-0.02156338325790986,-0.01860146554095488,-0.028400138468716113
LAMC1,7.716305385434106e-05,0.004020082952629651,0.036797867172998995,0.09520773334060305,0.00720219183393078
COL6A3,-0.027485073376030383,0.04297722841419402,-0.016874487118756363,0.11627961135643268,0.036749932337599454
FN1,0.007815804480986044,-0.005675528217226474,-0.08051155509964222,0.0868468915070333,-0.044805890475098996
MIF,-0.02773628596003596,-0.03202850642272773,-0.061484141635353554,-0.049567420073132286,0.0432435987793499
JAG1,-0.009629110859932129,0.0411266605489788,0.06487113775220749,0.05037402753108887,-0.023846139556284007
NID2,0.009725972860864924,0.012500415220467838,0.026068569709079694,0.08478718811561009,0.02042375887383453
EFNB1,-0.0261882814556682,0.012991766081940663,-0.018611284805005113,0.06058907547329642,0.09896586530706236
COL4A2,0.00909921948461556,0.046777004433602984,-0.0056693660738363185,0.12704699872147404,0.0026236425331119524
SPP1,-0.08051961944359835,0.03869599162346032,-0.011986054431821725,0.02864411942938835,0.056399398840373274
PODXL2,-0.02345813003202447,0.05363556755636998,0.047239265214341346,-0.028320001271722753,0.008270446832039681
FGF9,0.0945309908101886,-0.007305853592367297,0.06746188400042802,,-0.042560239830937104
ITIH2,-0.012893004373866514,,0.03925674623208334,0.1372470956624062,0.024177779504919783
ADAM10,0.00196969337364228,-0.042966691221738504,-0.03343806533561389,0.03599473109929796,-0.007050001161929044
CFH,0.0156882715650307,0.06172251926334313,0.03002531091425725,0.07675829464220477,-0.028942925087730734
COL4A5,-0.022171981258550178,-0.01112773743529778,0.08183681868475975,0.03901325135207806,-0.004840514395169888
LTBP3,-0.02167979417084979,0.02004623974119703,-0.03225848822875546,0.09768371579943598,0.03974027064772444
GNB3,0.0006484864579712873,-0.008219959766219472,0.00460649044937874,0.09200836509049154,-0.007429704227478989
COL6A2,-0.038426726638642564,0.023698485935032196,-0.0384797992411533,0.09437619407271053,0.007734193299258107
GDF9,-0.033897018555160155,-0.007439726964146249,0.07714711345636394,-0.025510477286924994,0.004441657970371496
NCAM1,-0.00184830978013598,-0.017183719504083914,0.010843944095459879,-0.10722830630541004,0.017847386234951513
APOC2,-0.009613120690311077,0.014090294868086882,-4.761501965828871e-05,0.009954070759978473,0.047367853445556954
BST2,-0.01315609678902658,0.02782943800055421,0.06460934446471027,0.06760255319347935,0.04723656425862992
COL5A1,0.05359639593786977,0.03044581860767995,-0.03184902658332957,0.1107472317257412,-0.0031411109397041313
CALM3,0.13392871229425993,0.005427453802633718,0.021107226973992196,0.06497410667116892,-0.03534471015431587
THBS2,-0.001144665520060733,0.0482174487232154,0.0014308901027361152,-0.005097092440650109,0.05570255733931203
SERPINE2,0.03724082663892575,0.0005196317851751032,0.04394361955676626,0.016040583651486716,0.0770309476467766
EFNB2,0.01833294310691083,-0.05096452544673287,0.029478161305718002,0.030708497208514776,-0.0016567897607419415
PROK1,-0.00884660696409166,0.009556928969855783,-0.017000110207225656,-0.017376683938811362,0.035866664984038836
MMP9,0.011340905190627013,0.00739562085374246,0.03618428889915784,0.11757586615178034,-0.020018101811532463
DMP1,,,,,-0.007280660171106164
NPPA,0.06903201073482011,0.012953990198764018,0.057136486189051205,0.0188331626006001,0.04948510349616964
APOB,,-0.024407162091859773,,-0.019067966708603754,0.06631377826584628
C4B,,0.0016768564480161522,,-0.019298353676349835,
NTNG2,0.005144696779886361,0.036603502171125776,0.02669258028129356,0.06333863006070867,-0.012331344799764188
LAMA1,0.00801656591082445,0.008335388636423368,0.014364342128218594,0.006711862819058123,0.02851349892090964
UCN,-0.018087510449544552,-0.03578941265670631,-0.013048801851500015,-0.03727714609716192,0.048742336069120804
ARTN,-0.027403024547935344,-0.020090780400887336,0.0038639244096381497,0.05882315282260809,-0.021521910149253
PDGFD,0.037328348695307975,-0.02793855514336709,0.07018512060538219,0.17740921848182503,0.03430954610679551
EDN1,-0.020126396242344365,-0.04089842413795191,-0.035526986426200356,0.08637142170658171,0.013686368665857023
ARPC5,-0.04337862709315762,3.966385687618473e-05,0.010340616214907176,0.03638639756543017,-0.049455636124176416
GSTO1,0.037135961316333045,0.0016420051917143896,0.027118098115866393,-0.08623836324461379,-0.05671972614903174
PROK2,,,-0.01733714235543957,,
SYK,-0.0108912619192961,-0.012920552511264071,0.007279723957138899,-0.06158425640909632,0.08154240162587413
ST6GAL1,0.009809393919115672,0.0007611973540207201,0.09141103208515712,0.05342856726553983,-0.006337375395475748
WNT3,0.04889547857161568,-0.019796725189179767,0.07765581372347737,0.014993010962369336,0.0037489129177322835
HSP90B1,-0.03727370339393613,-0.0057771827563542506,-0.060898172244912945,-0.02300037455555803,0.011916081071657753
ZP3,-0.034435836379712405,0.0055720851354981,-0.024534788117325925,0.008348332121599874,-0.02561900461986279
ANGPT4,,,,-0.024044585003682832,
NRG2,-0.012492979790597911,-0.023714027751869562,0.08180193200546934,-0.018550327230288825,0.017091507613218006
MELTF,0.020516047958347296,-0.030906527237425804,0.059367523224946726,0.11889873869973562,0.022594487868562076
NLGN1,0.006012913910448575,-0.0075461204424402874,0.016962419583413588,0.06763201504306283,0.037684774677539924
SLIT3,0.06539236041057368,-0.001500851677831817,0.008653748326262251,-0.024418213041467345,-0.049780376216011175
CCL8,-0.028832766098234063,-0.01636438526835984,0.12558978489764103,,-0.04686784391104773
S100A4,-0.051701789158543864,0.048123373308357094,0.04615161690624379,0.014675122980070728,0.04815354702363725
TNFSF13B,-0.05770105640912707,-0.005997154610616012,0.0361629017814959,0.09729054283456508,0.024125568690478497
HSPG2,-0.008570644248477768,0.022525387921279096,0.013667687898819864,0.08795158427104707,0.00376574164893448
FAM3C,0.09984245677805487,-0.020366981946913474,0.06925292825140339,0.10034665358586353,0.02717898777029687
FLT3LG,0.008055547113540552,-0.014019161831045037,-0.002068039323092273,0.025744571322884272,0.08577954224021135
A2M,-0.07699125645915032,0.03500420856009373,0.06466196427482451,0.112513628581905,-0.03535789058545771
VCL,-0.044307510285213764,0.00610755302551592,0.024896022637019177,0.04592542812438246,-0.028312525566237843
FGF2,0.0478722410036458,-0.04861436043876235,0.07712893231641993,-0.0010677995592682072,0.05433147453031489
AGRP,0.024415618465673927,-0.014262697303464704,0.04705702359179012,,0.02140653049787207
CNTN3,0.03742366866256831,-0.019786350632875854,0.04919169874249852,0.08185358963232037,-0.0018060402673057638
RNASE2,0.018638376005402888,-0.010060623629614372,0.0871480108715795,-0.0364364565982662,0.08231226495427037
ADM2,,,,,-0.024807934816423207
GAL,0.007547710864194276,-0.03457607937537034,0.03747685349715834,,0.022212413874206128
IL36B,,,,,-0.03330349077159827
CXCL6,,,-0.05318491707533923,,-0.05521259735643658
PDGFC,0.012830067574345707,0.0023915376451773347,-0.014518711102819833,0.14877182066454733,0.039837768680164344
COL8A2,0.08535244433941491,0.02266998020812963,0.009155501772583284,-0.03359101111666306,0.020418767111173314
SPON2,0.05063339527161091,0.04557866431494205,0.04801452060283035,0.03265709091381387,0.04715871294025891
LCN2,,,-0.027796814300315605,,
SEMA3D,0.03178820296273754,-0.027682175724822077,,-0.025869057206923094,-0.009287536995853917
BMP6,-0.022837684960686656,0.07155789489038925,0.038629389713007244,-0.022891725474188444,-0.025433001757681147
TIMP2,-0.013653538667534238,0.01947454642326983,-0.01773415970056808,0.09440685773938397,0.07667187136148625
EFNA1,-0.07105367891076458,0.006853166486227675,0.04323116850630946,-0.00983056629427385,-0.027066886971064137
S100A12,,,,0.0870685879053777,-0.02179146172975427
TFPI,-0.04306748266034819,-0.007097315997614099,0.05470710293543078,0.04829360110906152,0.006107259200008649
GPC3,-0.01694079945562137,-0.017095566877574717,0.014243224889743455,0.15359058479416762,0.034001654072990134
NMU,0.05518198440271593,,0.02903919741785161,,0.08833682419403899
SCGB3A2,,,0.13354278379852194,,0.013296613354388354
LAMB3,0.06304037191081288,0.08642976805090336,0.02271570696702104,0.10719825764994703,-0.010906547428717314
LGALS9,0.012267344596285493,-0.039680314828289015,0.0579895440324159,-0.02237272685811066,0.027682308605111335
VIM,-0.06483251176828715,0.03913207703457033,-0.05045085161957701,0.04165423793334388,0.012132554270094015
PLAU,-0.0343130765738988,0.048251610550331996,0.08606112603908642,0.11531593130442722,0.05434895224650197
TGFB3,-0.026160182155964582,0.0666372199782103,0.05239779552377578,-0.044529187924300426,0.04851558254220573
APLN,-0.05366131077029093,-0.012905750694144473,-0.05062108804336542,0.09149965076338795,-0.020774306725313777
SHANK2,0.04918450084143506,-0.010143558960749949,0.0029881741721886333,-0.018119426867749314,-0.03806736167218118
LTF,-0.015315269742116524,-0.0027845970315397623,0.03171865391600318,0.05233136437083229,-0.06103808926736861
PYY,,-0.01620295017751476,-0.018939800603713912,,-0.02317737154675852
PENK,0.10331005684523208,-0.003450549003024922,,0.04931875174341558,-0.055523968512920636
CTF1,0.036320248260876216,-0.039014774460717355,0.09918798525698808,0.0025015933656730507,0.012495878819862668
COL3A1,0.05599295553619162,0.014318778941111691,0.013827153402839382,0.14486445456068522,-0.009217180430441799
S100A10,-0.08518743224720955,0.023799476252683943,-0.009261089051894556,-0.10089267901537165,0.051691835387931255
FGF13,-0.01671344099685476,-0.0331592773109896,0.055242818652138204,0.09967541755666708,-0.04235596762918715
SEMA4A,0.05791321929976734,-0.045315379246567776,0.08818354206819651,-0.04944277545843379,-0.04531229007038848
EFNA4,-0.0325180525602904,0.029339634677477605,0.07712814261597957,0.03548104744230704,-0.048178354882489914
HSPA8,0.08094339269164944,-0.03631281729413349,0.06507892921002659,-0.01941430103407445,-0.020326063645823404
NPB,-0.02740303821476681,-0.019326124673059338,0.003365318126732351,0.01258586008816362,0.04303786463452093
ULBP1,-0.024683383020298766,-0.01987501915045909,0.009669623309867502,,-0.012637775277322084
SEMA3E,-0.024874698254901188,-0.019901384072655143,0.04319812861887909,0.0869574415923988,0.040237477861098624
FGF3,,,0.10289118896208091,,
ADAM9,-0.015656158603839773,0.004525829673602783,0.027402452333176144,0.10370624347019018,0.04054113704991573
ASIP,,0.012765604623808569,0.03719806254199383,0.08006825538259175,0.028277077666062748
IBSP,-0.02804839738856961,,0.024342513443732058,0.09534982008244959,0.044278496009411826
FAT4,-0.0008654590474005241,-0.004558833611936025,-0.016638899634731353,0.000809728903449478,0.13507125533818978
MDK,-0.015548909202007393,0.01061312469349804,0.024849146028669923,0.0991778667742368,0.09210573500374303
BMP5,,,0.016861573524937213,,-0.017393112990380363
CAMP,,,0.01828832208591208,,-0.03181834141898258
HSPA1A,-0.050700133199185995,0.001323744402723889,-0.06537135769530088,-0.0193696370771003,0.10545887817612154
SEMA3F,0.061896228594202664,0.06807992451924888,0.07480326609937915,0.080607667456505,0.018430124040529145
ARF6,-0.032285217970224954,-0.028882740200720316,0.009891994472824484,0.08673542429509533,0.0542546303362332
IL6,0.002177377901599413,-0.017709808980516783,0.030918072169000832,,0.06256592895094137
CALM1,0.020255669711581773,-0.015735368070038534,0.020476458144887914,-0.010254204316677687,-0.04607471245674436
VIP,0.06675984538998303,0.05461136596258999,,,0.014391537348052071
NMB,-0.024787883132695615,0.0025037535037681934,0.06310958304493691,-0.03669457353537696,0.0840968714432126
CCL26,0.06399562674238109,-0.012031462532429583,-0.027683771527051752,0.08177218094383368,0.001994451317420103
FBLN1,-0.01656936682677435,-0.033284473666031246,0.0015298467942800355,0.03003019597671715,-0.03628063466876163
SAA1,,0.05781862482256175,-0.010867992899974113,0.01768370985616949,0.02900727153777724
MICB,0.03609947524373859,0.01760576384692806,-0.01657990622485597,-0.03329134927417446,0.05551007266256345
MMP13,0.027433235955500176,,,,
F13A1,-0.04553306902842195,0.07168638044903546,-0.0174340781865767,0.050974972633137786,0.001196034674346229
CXCL11,0.17258209296914812,0.036941425025268024,,,0.017686677851330133
COL5A2,-0.013624048203317715,0.04524166253984755,0.029080858562927706,0.06338988298142528,0.05200686588881762
EFNA5,0.030291594491033205,0.025483001134308163,0.02375899915609827,0.0006801357769655471,0.02678031371107751
AREG,,-0.014082698924785192,0.062230995953023394,-0.0011500388609637043,0.008622339854373
EDIL3,0.003343339537449893,-0.04910037565050204,0.036404698025868855,-0.15824631753242274,-0.03657019993405823
CD86,0.012821319539113387,0.01859956115772775,0.037010502139508364,-0.00031998779954080014,0.00490969867531559
AHSG,,,-0.01594976531766391,,
WNT9B,,-0.014262697303464704,,,
HRAS,-0.0024713368312985766,0.0016392142623290033,-0.06779064801864298,-0.032635793009863336,0.030609094247279017
C1QTNF5,,,0.0299325731184765,0.047774861812553776,0.07376321803351643
RLN1,,,0.04977935537174647,0.10475003334601735,
COL4A1,-0.028674124278352135,-0.001849153962133149,0.035860071520326664,0.10139209293266657,-0.0034283700633852545
CCL3,-0.05395907299373405,0.04430638395608086,0.04653444540110328,0.047521436413321544,-0.006856989300015237
BGN,0.029875944373904388,0.005052167939885071,-0.004674273581129299,0.055221485048332374,0.012948696745638399
RETN,,,0.01234455646828614,,-0.03130962584890339
S100A9,-0.0042693463235041655,0.017869792670073558,0.05471419722305088,0.02298741328743079,0.019086842646782853
HCRT,-0.013011485377400324,-0.0170955607256016,-0.01668727377007094,0.00965069340360656,0.0180471116892233
FADD,0.03032470777379689,0.004654153667973952,0.05515017629245254,0.03949452220250023,-0.008880985898557339
ACTR2,0.02717186041624309,0.016639651782476658,-0.02820474084140205,0.049423619223347565,-0.016833699245261097
BMP2,-0.027480732572114065,0.011110652228822281,0.07420136627959024,0.08426404155214022,-0.05792591290666137
PDYN,0.052374144322642785,0.00433027288923895,0.07235079125195418,,-0.034094853391098995
CD55,-0.010440100254279735,0.030846785805830945,-0.010106859139599451,-0.005386386642703957,-0.00917159967692836
OSTN,,-0.026418366841717576,,-0.016864633608713233,0.036052732745400856
PDX1,0.005441695246743228,-0.003255231790845072,0.06656335843181956,,
CD6,0.05561743661111881,0.021806336600731616,,0.07156204321730789,0.0008420566780807307
IL16,0.037361197686834456,-0.02912541419131997,-0.006147877783431498,0.030764098402921315,0.03727119426887187
LAMA5,0.05152356164875005,0.04911348511199512,0.009416308705875141,0.09542877264041001,0.08325441797303625
RGMB,0.022203894679792627,0.017260919918664967,0.01155181964097701,0.03295321702829803,0.02600594001388913
INSL5,,0.0034462757530224577,,,
IL12A,0.09538363999994132,0.003751350789337853,-0.00607456094841878,0.03543472010353381,0.09589105180230954
S100A8,-0.025184790492625654,0.05259620477801139,0.04986103176632313,-0.007891416947922196,0.031149518557970362
TAC3,0.10174209887582601,-0.03211853555431239,0.013655743369488025,,0.008579153304331935
TAC4,-0.02146015072085232,,,,
MFAP5,,,0.08930795852771789,-0.02328159500517084,0.002609242391735474
CXCL16,-0.0034018432014862048,-0.03411482409673105,-0.017416394320716486,-0.007310322214848578,-0.0417091610167899
AGRN,-0.017106597639418266,-0.046188492437096225,0.04871087824246794,0.13288600771673356,0.031542136283113954
COL4A6,,0.07908617544277083,0.12536106513236678,0.12340698003373421,0.007719975862975406
FST,-0.03567945555348633,0.012735159225947614,0.06090861321806107,0.11469239810118419,0.02197490074781524
MEGF10,-0.037036327256140374,0.01344980289888126,0.04607255223993771,0.011463123846430938,-0.014198295192153378
C1QB,-0.05168074464332904,-0.002896083834024724,0.09412834724015823,0.09199320700937323,0.05038018262819922
HLA-B,-0.06120243849510621,0.03393144276257335,-0.0055044072037877196,0.12206891630843691,0.033835115078558825
PDGFA,-0.04600526992698862,-0.0032384164657690033,-0.05997815935192642,0.009233714369288505,0.028925684818882247
LAMA3,0.02775369747983102,-0.016594087200050574,-0.014038431029988366,-0.019067951254892343,-0.03678857680501737
DKK1,-0.017709227559612455,0.024776240583831585,-0.005987543065223682,-0.01712245579669177,0.04484401919744608
INHBA,0.05395208001835475,-0.0030934393667253718,-0.030018911197736874,-0.04766630871250403,0.04344838597145823
IL7,,-0.01625074955284608,0.08554963291664426,0.009585393904435323,-0.015588841711241695
FABP5,-0.07403614053167168,0.07155918915022963,0.12389407671006097,0.03261652083695786,0.08616951306715323
CCL4,-0.03500658905844362,0.04414534385498257,0.004915829551899412,0.03638487060000993,0.001694277527757116
FBN1,0.04665954234975006,0.02033116513829044,8.271685742643885e-06,0.060281513221221536,0.04743968240980941
TCTN1,-0.027529729226828288,-0.0009921436868984678,0.022818445351365787,0.00480834807496645,0.08449059354285032
NCR3LG1,,,-0.021137464719411463,0.03797237438957417,-0.028647101349155164
BMP7,-0.014161768060403587,0.01060216073811827,-0.03259098725127023,0.06341233649546842,0.037940236139631704
NLGN2,-0.014806148337009701,0.019356605698137436,0.034479579522361394,-0.017840554984196007,-0.00859219825491263
CCL25,,,-0.04552364446184469,,-0.029468370966432855
NPNT,0.01869978960076419,0.04023144398452184,0.060894354884343166,0.15602936664289963,0.021296328675944207
KITLG,0.032028860184160575,0.034373752309141456,0.04547838869856018,0.01684970066439568,-0.06017757865796297
MADCAM1,0.07256073637502042,-0.023951078723795767,-0.016482684806066836,-0.023665797786927328,-0.03580439539484971
F12,0.06697314963455224,0.0002414199319905454,0.06037264117693856,0.06610637361984086,0.026422195448187615
S100B,-0.08582302067463345,-0.02428488235519702,0.10056755611284506,-0.12209149905279165,0.02993360763919501
IL27,,0.021267714631664738,-0.01999220873269637,,-0.02448989745774034
CD99,-0.032695256401318464,0.049529663272359185,0.09787203567287156,0.09060745202744697,0.06237840438025226
PDGFB,0.026479721228684604,0.042671448824618055,0.011912679210135712,0.02491675537548796,-0.020158837854120933
CLEC2D,-0.01377773831514007,0.09628454718114414,0.031225379621254462,0.05157664204674895,-0.004142824664876051
F8,0.03740174762736942,0.03475901274221252,0.031807404938887236,0.06753421830792063,0.06164692318360373
C3,-0.08355608162287619,0.011073072472625218,0.024956745673922007,0.07060070942448193,-0.027096513182455505
DLK2,-0.01175021609840789,-0.00011915063697499022,0.10445028448276807,-0.0190679588713597,-0.024205209832929286
TSLP,-0.022060202975741135,0.05009793745204244,-0.015500324689829937,0.09617995554965932,-0.002250840344746361
OSM,-0.026244056620248358,0.06453153471447219,-0.0086548342065519,-0.04146670406713759,0.022792546416957042
SLPI,-0.004711347651557059,-0.001247341141741393,-0.02720422391514529,0.06118561732333289,0.029334563888929986
AFDN,-0.01936875264027231,-0.029321424219924407,0.03822997988263761,0.06403355979082205,-0.005796804652272154
KISS1,,,-0.01576841028066536,,
ULBP2,-0.03975293744821997,0.029254080253645988,0.05289437289014405,-0.006976389269867482,-0.023216071684621854
ICAM4,,0.029607282321254962,0.1911498448620957,,-0.027228976885666195
TDGF1,-0.018884969419614473,-0.013192239062981266,,,
ANGPTL1,-0.03190124474242574,-0.00749889775729764,0.03788240467101454,0.02663321701448085,-0.02751790430689648
LTBP1,0.021480339458848623,-0.07201813174543666,-0.008059507316533331,-0.040264436986291424,-0.03897175806680344
NTN4,0.009442553835066947,-0.02266441733079748,-0.001843640238249862,-0.03372615202362615,-0.07251299041770391
APP,0.07266760977634862,-0.01426291809149764,0.008475414145322853,0.049692097278869286,-0.018696435941953405
RIMS2,0.07719398608707158,0.017693229754569363,-0.00886788576672331,-0.025150960948198343,-3.76725033654689e-05
WNT7A,0.08915094889012597,0.006822554109639087,-0.046171775248754356,0.0647456184097697,0.059005120197274025
