,UKF255,UKF259,UKF269,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
PLAU,0.018497996363731537,-0.01989829281806456,0.10602805241291771,0.040970020552492006,0.15013467205265454,-0.05091990981557169,0.00367645908269996,-0.011623558981152183,0.01868092538326554
CXCL12,-0.01412255551275399,-0.0050400555546631365,0.018618161133156463,0.012683721453734347,0.131746197237668,0.07583986490220501,0.04893183185053635,0.07129083174185813,-0.030911412526412847
MMP9,0.10968530229962427,0.06859127545472685,0.1391614589424398,0.022620341253172416,0.1326036362355933,0.021989939079393124,0.09596659588031888,0.08943208622899107,0.02591257384392106
TNFSF14,-0.00940632734992193,-0.0012882955372025293,0.011290521233031023,0.002671099329744637,,0.042316176895998044,0.0010757858350463542,0.004655720743739742,-0.02026662963732873
HBEGF,0.05227952469809634,0.03792413444922033,0.03389389279698473,0.05007250140829698,0.13403961126295222,0.08194422962993231,0.0993554881205205,0.07465809226465044,-0.011855488451197986
NUCB2,0.012403523928933223,0.01496288077317345,0.008153253723722016,0.07029339555617353,0.01195668173019707,-0.05855944001000073,0.07333623813467247,-0.008332736442075281,0.016923712882214437
VCAN,-0.07862496299445389,-0.01601174888284005,0.0711681438915177,0.03781994511500375,0.08636990031801409,0.001977339725310538,-0.11648536691999369,-0.06915982992501311,-0.037601938426742275
VEGFC,0.11454485736363161,0.030634080576805417,-0.024003234104629498,-0.02257644328272292,-0.0066944950235435195,-0.045546650554973256,0.021136987759242727,0.033831437375202104,-0.03150678881190381
LMAN1,0.09506647720615806,0.004641708118383562,0.08166512724978868,0.08756357874206583,-0.02358379609929617,-0.01519163171296719,0.028160994475517977,0.10267134379059992,0.00984431626102874
IRAK4,0.025914482992030256,-0.044449099047697116,0.06704294336094639,0.007349094697614361,0.0630278528202822,0.017998898604170317,0.00915918714527366,0.032840213361623787,0.012984666157922669
MICB,-0.052100270495807295,0.014430405683904333,0.0652491770949592,0.015566765946246713,0.04605137173451542,0.08894106427615407,0.040547768049997594,-0.025635606904726115,-0.029568192511325562
COL1A2,-0.018059637405534297,-0.008837119912385978,0.133084254892701,0.02997192588882029,0.03159859749441487,-0.045642438361186775,-0.015896086858421792,0.07665130236561664,-0.0019197455100443332
ICOSLG,-0.026214687950906267,0.06466842515315167,0.08300040260153677,-0.025644754101884513,0.0300918988698146,0.11589665702776969,0.06257326860874171,-0.0052309994092007185,-0.03033333932230384
GNAS,0.061348474701780835,-0.039001753033502375,-0.036829653285819504,-0.02984382453797028,-0.07736872395524541,0.06158510967535509,0.012764622286840294,-0.0008987497743310651,-0.008052381723065664
C4B,,-0.016720212412657823,,-0.018953179115121985,0.006815241031528576,-0.04203339274297054,,,-0.01782154727571516
COL2A1,,,-0.01680420894110834,,,,-0.03075833841365899,0.17642391898962467,0.06541496879960725
GSTM2,0.03390395022695814,-0.013168943599192346,0.09615415821637636,0.050243284652260516,0.017983753564215464,-0.026448720197791365,0.05342612799476355,0.0422526347214774,0.017577966401503057
NLGN1,-0.03107292180517387,-0.0038104425151522197,0.03421024560135372,-0.028704079747960336,-0.0284268067046103,-0.025882343892820642,-0.0680969893379805,0.003004016683359762,0.054814825078231356
SCGB3A2,,,,,,,0.022263188892804757,0.02605613005296973,0.06482803222542358
LEFTY2,-0.06264802886306084,0.09581002317873753,0.10827350493510711,0.021393004540096187,-0.0603950295171687,-0.1295747463150061,0.025815230280168654,-0.033587829692442256,-0.02510501645304191
ACE,-0.042481216762906227,-0.06099667438501953,0.08716593356562727,0.04792856630976254,0.09761263434215033,-0.055438449643703265,-0.07434612505075233,-0.03144967579081603,-0.010968193849196353
RPH3A,0.03223784679597889,0.017027394491292185,0.02351992546116669,-0.03895573825422233,,-0.04342522993985317,0.004795972775853303,0.0037103434045071618,0.0676916331397358
NCAM1,-0.09511578965274935,-0.03044237641430881,-0.03620146448633212,-0.04483731280125239,0.029039256418852993,-0.032020158314259,-0.10886514317444032,-0.09665156436551291,0.0544136955175281
GIP,,,,,-0.01482083636195405,,,,
EFNB2,0.03528872531057955,0.0023995699761801092,0.033188475661861255,0.05112440201009086,0.10726176986894917,0.002701749977481565,0.0021708838854597044,0.06508802953266007,0.07559639231444949
ICAM5,-0.028202728748804085,-0.01654747048561831,-0.03283706642648701,0.001083322200806422,-0.00865401003680768,,-0.027523291173773546,-0.031669684409642164,0.07091346197195392
CCL5,,0.032973181647717835,0.08766159324140034,-0.02182024377968664,0.11316466493047501,-0.07019174239957097,0.06274332311152098,0.026967127853351463,0.0424466180776148
PSPN,-0.05383684623623115,0.033950632698929555,0.010100093107119887,0.03122857074225448,0.06322517563779026,-0.03643692325899515,0.04124318127401571,0.03161453995472095,0.03275350108596412
PENK,,0.019904790811982927,-0.013217902457227919,-0.0713204657306679,,,,,-0.019975892897518967
EGF,,-0.006469773066987643,0.048199919291226766,0.008547257211296231,0.02907529040983856,-0.0688316211217991,0.008243134936946043,-0.030734796852016036,0.019158145619424295
SERPINC1,,,,-0.016924823760192685,,,,-0.030734799297036892,-0.015018262958779517
UTS2B,,-0.012434484473390364,,-0.015818927842680186,,,,,
F10,,,0.08742135537575227,-0.01581892822701494,-0.0008341827566038806,,,-0.04274064143334169,0.08417331330791455
FN1,0.20097238147640362,0.04836724269514865,0.12832786484874548,0.012028557775815357,-0.011724495364314313,-0.08871047619606445,0.09751788432621498,0.13976349582621375,-0.020398318862240573
FGF2,-0.0036218812175761107,0.04314255063989332,0.013161132084814424,-0.009971470589676668,0.015136241531321183,-0.005604403542617932,0.04176896435029908,0.04722385201874588,0.013134960881073725
GDF9,0.07952298364207737,-0.0073552699855118754,0.05666709895754013,-0.00879260580392412,0.014731495264738763,-0.04017979950868988,0.043150645090775826,-0.06820645305770953,-0.023756723908722892
CSF1,0.027550982300504026,0.015791048521062525,0.0973932204656965,0.0023374322028301186,0.08189898971188293,0.06685735600053448,0.10904047509910926,0.048116014435049814,-0.01905334617248225
GZMB,-0.029117299740301392,-0.012091701717999198,,-0.004073280580730569,0.012870344223332305,,-0.01898586039912071,-0.005447011562462854,0.006122066613297087
WNT11,,0.13553232593033976,-0.01418892881281785,,-0.013738708937736417,,0.053925066908624766,-0.03258128781723024,0.05189507959038003
GDNF,0.0010137920632244067,-0.012206966841730402,,,-0.0006846025455926466,,0.023481921478260375,-0.038674542179109435,-0.022072595341276962
SHBG,,0.10960868502449199,0.007069143661074523,0.011044742593761668,,-0.03890175894263094,-0.033953676499413867,-0.05205504762039257,-0.02233891300273843
EFNA5,-0.043218113402015305,0.0006460954913538318,-0.04283687185278007,-0.03465074875156871,-0.0006508380394600157,0.09352920091506575,0.1017014515711747,0.024609827501012975,0.0032492115614191847
THBS1,0.10599985511470819,-0.029881043273334067,0.12140225616254981,0.04756430522055866,0.04405145560177221,0.10309643619860819,-0.03531047222385096,0.021843403573800383,0.007292874900358707
PODXL,-0.03528940615432507,0.027675646942630337,0.088444290913209,-0.004623700923958067,0.1373534891864542,-0.06436580755505075,0.02879896496738295,-0.019734857484582036,-0.01662401299443164
LCN2,,-0.014720874060588066,,,,,0.06836355600281806,0.040984742849818644,
C5,0.10263313439133347,0.008713963852126897,0.05494829085609715,0.0682264304154451,0.06913918833982186,-0.11539375067561378,0.003215492703732768,-0.012345707712240677,-0.01163475267052711
DLK1,,-0.006543202432762547,,-0.04881177126740397,-0.018635113980341622,0.11227770295701013,,,
CXCL5,,0.020175166500983555,-0.01580664894981742,-0.005015259611492284,0.12913684435314912,0.1290654345970539,0.125001857562477,0.1481719603429672,-0.034487339656481555
BCAN,-0.1367511293868648,-0.025533504538719196,0.0756701433147615,-0.06561636414516787,0.024713814318607915,-0.04417917776909611,-0.15586525902040876,-0.09627890023539627,-0.011918222917621242
RELN,-0.017924833667051457,-0.017968689674809392,-0.0375556740292904,-0.011820665520785997,,,,,-0.015943732590478505
COL4A3,-0.06155296066836246,-0.004889587787582166,,-0.028387471529521778,,,,-0.02547314099944394,-0.021531275804499688
GNB3,-0.038344647216423014,-0.0032244989800370555,0.10655847001098166,-0.027555470605993167,0.04809308333189751,-0.029018423320008868,0.07518617744533289,-0.061589382456542933,0.025492834896435522
PYY,,,,0.009359890484112185,-0.026519404079300236,,0.09339749659255435,-0.002443956257340369,
MSTN,,-0.02747646503755205,0.025281729597804323,-0.037000962255612314,,-0.06502195579639335,-0.025623258425808607,-0.018691784656898136,-0.023882025270089327
COL18A1,-0.10452848649557568,0.015090879331802113,0.12502397337621282,0.07722432013767581,0.17746939136479958,-0.04188044908329705,0.03917907161930638,0.11797745164470881,0.017788292996925765
FABP5,-0.04453974115232206,0.02707387251510509,-0.03321274652385736,-0.025439450058310845,0.11288298353374925,-0.09951197818389744,-0.03082740101954905,-0.047986594196017286,0.0754865510584821
TGFB3,0.04586518337018167,0.027144053717152908,0.03945999129587386,0.05032745914362906,0.19033027963813343,0.027092539961975675,0.017776701736891647,0.050730982985272656,0.007010500696443258
BSG,0.03242973528432019,-0.004442661123662477,-0.0046206962782076545,0.058004899191950864,-0.015187510231287565,0.06994999147395353,0.18294735533808132,0.09931303683138465,-0.032368611516515315
TDGF1,,,,-0.015818927568155377,,,,,
S100A10,0.1406450975818208,0.028580696247717887,0.09609237496518926,0.10075425754500339,-0.09170809753634475,0.08743338685555217,0.20019821047505573,0.0016937358434450662,0.0029932193073816562
PLAT,-0.04917787234204346,-0.04490230575560724,0.10274372561192671,0.05425301660974637,0.12736843787785285,-0.060666160433718884,-0.07881538656615576,-0.11562013459712735,0.016234211308013117
SFTPD,,,,-0.02904914049785941,,-0.004044040127633119,0.030618703932505743,-0.02626373550082413,0.035517743454003665
EPO,,-0.015007680447153676,,0.024196192838151293,-0.011794889093700118,,0.00019332953942511813,0.09621078014403804,-0.015762722434468458
FGF7,-0.05692848351448667,0.021018086071170353,0.02429365381502005,0.003211905768204523,0.03273327403145122,-0.027446554536264264,-0.022860991291992917,-0.012027564580344638,0.06160061600768206
CGN,-0.022436275087295895,0.05335877400976705,0.07999306314680033,0.042024683774670626,,-0.0565764312543297,0.044597731464825034,-0.0706479152220485,0.0522574509437269
FGF13,-0.015800455372540836,-0.027065869261066553,-0.05324878966535732,-0.05378407418161567,0.042527912267351226,,-0.0017656931755116823,-0.010624542903291363,-0.01655847908589506
CXCL13,-0.028066049221737794,,,,0.09632888232324067,,0.05544667742129123,0.10263369197697726,-0.03467303078819964
ACTR2,0.03660137796174951,-0.0229458142333258,0.04011608456374556,-0.0021033434612821485,0.08253018481778235,0.05984616969682871,-0.07618061475707769,0.022089934759301218,-0.06756870065555912
SLIT2,-0.030708466266266297,0.08993729385785092,-0.04252842810975234,-0.021485537168975215,0.027218747128496597,0.14091671256441982,0.07216688127097333,-0.03249323410856155,-0.04351289056039431
LAMA5,0.09199724777538885,-0.01554743492722345,0.0843826811115721,0.02830712076812529,-0.020846307803729085,-0.029853333827109824,0.11229761938736561,0.06464533223166459,-0.05335099410917895
TIMP1,0.19614362630129162,0.07889593803467616,0.11205514180130552,0.05838904148255961,0.025484707036770284,0.0320254164038652,0.1638384700739615,0.14265896390711988,-0.029175617120362055
PLTP,-0.005231843605361493,-0.005287649364373743,0.09173474434865206,-0.032806500719661305,0.07274288507041354,-0.034348511389625414,-0.009353842535904225,0.04052468340526718,-0.038257182151486324
TNFSF15,,-0.01137706106537512,,,0.028573760735777113,,-0.0355319426850057,,-0.013199638299676601
PRND,,,-0.015976916794016176,,0.06942531912195885,,,,
NPW,0.12042124060963035,-0.013929746995466933,,-0.019429098006998633,-0.0011537582067684485,-0.03691277369829412,0.12099356578456964,0.02457183398635277,0.15426301097343326
SHANK1,,0.008253621847973359,-0.012374402212376536,-0.02049943195943668,,,-0.03515019288158752,0.006062315077856715,0.010822000547795004
PTHLH,-0.013262448820124083,0.05740967068451464,0.07725394231702269,0.03152168699353682,-0.013865361147465498,0.022143324904590676,0.03013126470843017,0.07392712976166828,0.02081481981234971
SYK,-0.05037070880210576,-0.026841628811922952,0.06341115394638579,-0.002547366288496845,0.02855448492303046,0.10016201887873392,0.026743296821968507,-0.019418288988412163,0.04189817478175009
FARP2,0.015586510545987343,-0.019315698556620714,0.0669602902994117,0.01824150053199967,0.09556320153648228,0.0784779836347364,0.003247456279487758,0.008427286973418147,-0.018210420011945363
P4HB,0.07846425751396441,-0.04911962622415721,0.13031813968882333,0.08018174094617209,0.02338942496885461,0.05321639229865252,0.16245339210285373,0.11621198343357672,-0.012005515559091033
TAC3,0.016058067618393616,0.02366245716640561,0.01891146589016337,-0.04345495452682043,,,-0.06385661097101893,-0.005785884645479031,-0.026850383946839702
C1QA,-0.059464891212306005,-0.01620254182260937,0.07594471064383294,0.005280688668733701,0.09682715363281502,-0.04911208647495946,-0.16015195006181257,-0.04507761135572429,-0.02040339864463513
EDN3,0.02712472350967571,-0.018682476151147827,-0.02304482223419746,-0.022361187293687117,,,0.05367976808612873,-0.0444704333659813,-0.030924122466841567
AANAT,,-0.010351963102314175,0.01694991926390878,-0.01830063431004142,,0.045042988402092476,0.06592406523468353,0.025626994840477972,
GDF15,0.030693578386002115,0.02929966379279108,0.07282826979291068,0.0389158454378752,-0.024333638104622288,0.03503319968377602,0.21213484142913533,0.11053455354330605,-0.05939444917098916
LRPAP1,0.013908824148132045,-0.042022948466612316,0.05812134702999433,-0.01551573109006322,0.07238238581711472,0.02087365158587283,-0.01697234826002895,-0.030293984532855776,-0.056300792722625635
LAMA3,0.053676842875867874,-0.018209323349768346,-0.010069768171029536,-0.007289490951733269,0.08347558209455469,,,-0.02801788326813953,-0.016300100715424426
VCL,0.06635153549122816,-0.02736954019123956,0.057220440886003955,-0.011625936799786503,0.09716241629090683,0.004431525607683399,0.07600502474796748,0.10932618127109546,-0.02241934566330407
COL5A2,-0.0011070570367249627,0.008600371880396872,0.12728430561826795,0.09820908138681152,0.012177298676817872,-0.042651510633514536,0.027497735516705035,-0.002225003292819449,0.011478665634146254
DKK1,,,-0.014426576054088706,0.018575467461967952,,0.0944133231601234,0.08879516091599281,0.02458687917549716,0.021798928101845614
COMP,,,,,0.06932465335905487,,,,
POMC,,0.06362330873886296,0.010150613785249837,-0.018792036797744157,0.06385678639960095,0.020180818770292236,-0.025604991823294256,-0.014131871634778626,-0.024254469669081048
CCL13,,,,,0.06672571891741631,,0.16157519485913394,,-0.0227332342683898
CD34,-0.046013660442876934,-0.03291522884055213,0.04313195798171418,0.02441486793261373,0.12225385935583982,0.010806733527844404,0.021948869514215333,-0.03378260346891831,-0.037724728469829834
SPON2,0.036695990559861474,0.02130434169212794,0.11713512809083058,0.02205820730293303,0.0677250095210732,0.02675113884260134,-0.0417086946220082,0.06398787071130106,-0.02952858586615382
THPO,,-0.021539333678468473,0.025556770230161955,0.04554156459675075,,0.0848353729294513,,,0.06641936509423504
SFRP1,,-0.013094781173018311,-0.03638653182302392,0.06459775342307858,0.10679565220845678,0.06145852724191106,-0.016957103981643858,0.0248901455027973,-0.014356700726815023
ARPC5,0.017603393131069928,0.008624576801449499,0.026210329290993022,0.01098831728710829,0.008004510381483492,-0.0014131139660614918,0.04801839792920082,-0.06351032350699312,0.027588673842071997
VEGFB,0.038582010285594596,0.006419670433919434,0.062389342806568736,0.07151956749747751,-0.05816417964460043,0.07944241543772043,0.036036123939190694,0.026196206732240736,-0.08499976952267059
GDF6,0.06069745147022875,-0.013929748200653137,-0.016965181930044294,,,,0.04476187372736118,0.023326835537343136,-0.0365812358185004
LAMA4,-0.006529668269083048,-0.006209981052426904,0.1283710807270152,0.061301201707955166,0.009155348792934101,-0.04997387272649677,-0.014240015125765941,0.08729896790910145,0.01691700706818057
NPPC,-0.040812892991058766,0.027971779351939032,0.032842647711404854,0.005376858700981568,,-0.01705261456314803,0.002923525190139387,-0.018221888014531,0.018125631840483037
HAS2,-0.07937652976146274,0.002110401237281631,0.06406962524063113,0.008168071308625976,0.038738607640364416,0.053518958913347126,-0.016114535910708036,-0.06450019344121956,-0.028503097840801253
JAM3,-0.004938226902184162,-0.05907362394095295,0.03919233340590461,0.03541247432389445,0.11629854836132691,0.010566688463816682,0.03601494854147743,-0.02473067399427346,-0.020985010788876466
MEPE,-0.02284127442556688,0.018602293809498162,-0.02292260738597885,0.01693321149555129,,,0.13178212595499975,-0.016352906455831387,-0.02375676100352497
ALB,,3.118498731648069e-05,-0.01805500671108879,-0.019429096718450382,0.005924997888252583,0.06103761477915725,0.04053803251890864,0.0026146632094788055,-0.02314028990458558
SAA1,0.042388826336361776,-0.031225893292172353,0.060082350359202244,-0.032865689480342686,0.06633915746759556,-0.044813286928715015,0.09515583454106234,0.066637173079594,-0.001106590985082698
SFRP2,,0.011268697626909838,0.0429959796875938,0.001553360715801144,0.08046026845447245,-0.04017985237158463,0.030842069249393766,-0.06319522030679621,-0.02327987986209418
CHAD,-0.018516459269730844,,,,,,-0.053671400395787536,-0.0007058875153873232,-0.02193836960238031
CXCL8,0.08735268331748083,0.01700713696334385,0.07184319859389333,0.06617044952338663,-0.007135379988359681,0.06052904096229208,0.17871060623163762,0.14067283152889082,-0.009623151557559103
VASP,0.08618499278890784,0.0406549919588962,0.048217195762261154,0.0089853167002146,0.0042458602321516084,0.03513956206406398,0.04499540023098209,0.07240150539798257,-0.09275748221842035
PDAP1,0.032123173818555464,0.02446660926275745,0.07953253078572715,0.04589564956399267,0.07198003257338596,-0.016846491706098383,-0.02805668231892351,0.009377919484532714,0.002279065109631249
VCAM1,0.008742639634282637,-0.014476046856126848,0.12274786327881408,0.029467493487380172,-0.00648416060995264,0.11837190443533727,0.0847021362491392,0.141041103219353,-0.003092198882112284
CALM3,-0.036344308974616754,-0.032993185677124705,-0.09381604861912805,-0.07456429643819724,0.08690842179105057,-0.06329300956684368,-0.08706525698227036,-0.07326682369192777,0.059188774985034574
JAG1,0.13506445966987793,-0.02769450778783776,0.05900071082683918,0.02359540193749758,0.14466563918194375,0.06396471046198593,0.04807978117965531,0.058371421582560375,-0.008535597805356588
CFH,0.009133954987490126,0.048444007219087065,0.07222072675082467,0.06100086829503213,-0.006169908344680257,-0.07870606201895881,-0.04894069728414943,-0.01027482435560849,-0.02876465167111452
VIP,,0.12488677087439709,0.03712913150404884,-0.022753269801854645,,,,,
IL7,,-0.015749209272827268,0.07269362819472047,-0.03238241841023494,-0.005397013252084992,,0.06754665542318727,0.06137472436716368,-0.02730002563571048
FGF8,,,,,,,-0.03185312963461017,-0.04190646733083236,0.012999070330018878
IL27,,0.0924592782501001,,-0.018300633449297624,,-0.039545240969523276,,-0.029304195324079397,-0.014035573300032798
PROS1,0.03399918893746019,-0.00805877093527583,0.08711076483230294,0.04555790207005581,0.07295257550391554,-0.023349528630545867,0.058455570230828306,-0.012903197812832496,-0.01761027045004456
TGM2,0.14839448180581544,-0.008327276745938505,0.11579933959404393,0.026687822250675636,0.03310335472969062,0.10299894303540472,0.08295632091755992,0.09919624021897708,-0.008302000132100178
C4A,,0.037191372595258905,,-0.017102521461254277,-0.004880824104541596,-0.05348713662635952,0.04573862300673544,,0.006044134942849097
GPI,0.022266627234458623,-0.010784085042627508,-0.09646941225099134,0.03741233336286568,-0.07033783846718011,0.12009108176865518,0.13237182581969703,0.05525309240144424,0.011405266446073587
DLL1,-0.088373989063338,0.048127979670668085,0.008701003899547215,-0.003648400656679454,0.044037819890657484,0.02250596672247512,-0.07482076477275101,-0.038489050030217686,0.02584372521215977
DRAXIN,0.06664181693385766,0.05063792808314484,0.023384149785180337,0.027390223306528523,0.0022096691255848165,0.07312733949366913,0.1370624715070574,0.016066877829077744,0.00041235636368258313
PCSK9,,,,,0.03623871204025032,,-0.012989076407334679,-0.03219067887793135,-0.013623714650362188
NPTX2,-0.06626870478028019,-0.037399628982615396,-0.08835863804311804,-0.04520548725049025,0.09137031064161714,0.08715183583504965,0.05410578613700463,0.012779064222448346,-0.027281148238495517
PDYN,-0.0020172347674555697,-0.02865064698779294,-0.05028625905016642,-0.046941992304407786,,,0.009452415063101403,-0.025545036319077247,0.030834836378705738
RIMS1,-0.04000325388018508,-0.027981852595849687,-0.04826589698616621,0.05874817381842111,,,-0.07267101161888545,-0.015714732961873083,0.014149120572595137
FGF9,0.03262696444954505,-0.02683600544364355,-0.041202341056072456,0.04465920319626214,,,-0.00832664407928805,-0.03576264994398286,0.025954028127542463
COL4A4,0.02196895805345523,0.003656053988764868,-0.013411324685659445,-0.007511030720192856,,,0.0552971012463623,-0.015646853936650024,0.10037623309991354
WNT5A,0.020500406916030584,-0.0012245002070173168,0.07653154779045147,0.010292978123799462,0.04052364560455752,0.06275098112706667,-0.029713752449018003,0.05984575637446147,-0.0015978498355572498
F12,-0.05901485201774076,0.018394405699127238,-0.04011561476665642,0.009332228542201313,0.08961612548735426,0.014441167149501947,0.006084610634798299,-0.05821910973231338,0.06375523599463451
BMP1,0.004267368862119381,-0.030563110850893103,0.09786977920878541,0.0633968587700515,0.14543686367269024,0.05329599816489805,0.06987292251998185,0.08027369712839065,-0.01310132409680988
CORT,-0.05129669790454392,0.02894006045069177,-0.036373409740059794,0.015283099377670894,,,-0.0415594712439223,-0.01350713039141182,-0.03070223362797584
FAM3C,-0.0352119996179596,7.918467336350869e-05,0.06558140392849314,0.019999015561763228,0.006646903074161164,0.004783242789959132,-0.030497510845377173,-0.03285232578417506,0.02257603287558932
DSC2,0.029180583199773673,-0.030642735493642895,0.10047985842106391,0.009998653772380205,0.030584003332457758,-0.02703310048273228,0.005441312782321899,0.002837832689101395,-0.015424913894933546
BDNF,-0.022098732734642437,-0.03211730457352398,-0.016136565318706886,0.03303459906019876,-0.0038207372155756292,0.02662599190351223,-0.03763231803435671,0.05195337664170737,-0.021245965545227646
NXPH1,-0.06599106196247143,-0.008475235360662865,-0.0017335648278732452,-0.025697976303874694,,-0.014703126632157388,-0.018081738868130692,-0.09806494594241981,-0.00400951032926143
RAET1L,,,,,,,,-0.03073478159975625,-0.02462206296844641
HSPA8,0.04380067981218134,0.0770797032381854,-0.0062785544936937035,-0.07432749895086083,0.11665366170333287,-0.039907173529510134,-0.059824987410401036,-0.004899788206680673,0.027300114142952647
LAMB3,-0.026393956994425646,-0.00032135474013879724,-0.059935240759407704,-0.028794386136283788,-0.019007907213027527,-0.04340907402320777,-0.031703802820872665,0.07937202302817016,-0.03812397891929691
PON2,-0.1296945547806056,0.0033965379258746233,0.04790124476460178,0.009006347458279182,0.12387914853488399,-0.01568221646663299,-0.019072890709650382,-0.04267416171222905,-0.05721946215779047
CFC1,,,,-0.017625419130134778,,,,,
TF,-0.09733293106250651,-0.03195827121024706,-0.09405505791334663,-0.018433394930568055,0.02861816796880335,0.07798943394619808,-0.11561519418167508,-0.06278510684128971,-0.045321344665335286
HLA-E,-0.04869160490574722,-0.04047135760256599,0.10476746367811625,-0.019353235031630757,0.018341037151299755,-0.0797156899406302,-0.040838498936632994,0.006136118759967911,-0.02321690507041694
OSM,-0.010140229261294502,0.0021739720530440996,0.1414249024773734,0.03670425640833855,0.051059988630347934,0.011589720827350202,0.07994312273310838,-0.0314028552785001,-0.07357922629129632
ULBP2,-0.046511258614543534,0.09000151634226496,0.029842479394531985,0.018193970475394634,0.058257744209362874,0.07640178013504649,0.009263283819152075,0.07593571946108314,0.06821330651911642
VEGFA,0.06953780720194755,-0.023283355831096454,0.07393978669803515,0.06318169379253138,-0.10511857832129805,0.09065834422145846,0.18170488671898133,0.06612172498079869,-0.005661353495860543
TGFA,-0.012042290343862613,0.016076964126843528,0.013507356863693885,-0.005098753010664169,-0.006959552898914469,0.0784790848326322,-0.018125051717960743,0.01492213980676078,-0.03268653366595602
HLA-C,-0.0927470518774235,-0.025782310398131583,0.11693620957402213,-0.03496916079779716,0.048224691125430943,-0.111954712179883,0.16185831590608865,0.017334118638528073,-0.022993526565255423
