,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF14,-0.05307162296139769,-0.020858782724492615,-0.025768637198251933,0.033353014913841524,0.010169866947496217,,0.10306973087279481,0.04524798888182194,0.0022969368659811855,-0.0168705700513963,,0.0056260436469879665,-0.018906955692257824,0.0016682232047042457,0.015694442440004102,0.028099287355510427
CNTN4,0.025408675693951683,-0.026539185283984017,-0.020171606996313998,-0.019939475110667428,-0.009650743933150486,-0.07413720607386004,-0.09529273131661346,0.02316181713045712,0.01152630437159325,0.10324235066420202,,-0.013488693857838008,-0.004199737441411775,0.15149379058194903,-0.020500317301631828,0.06820021260553552
NTF4,,,,-0.014034523018945743,,,,,,,,,,,,
INSL3,,0.03665970263248152,,0.10205842726000497,,,,0.056844849430854584,,,,,-0.02102689277685976,,-0.02677421599395541,
BTLA,,,,-0.01618597947015269,0.04518526272802193,,,,-0.008670827832178644,,,-0.033126402021525274,,,-0.0258893281377079,
MFNG,-0.015470047597738226,-0.005099130076684345,-0.033093907036676265,0.000977187698533005,0.047680370959335576,-0.0175882353552073,0.12077058073590913,0.07607820277962543,0.03838992063444175,-0.04037705356787691,-0.061308822519890796,0.1168268418366436,0.04156858235469856,0.017541830941675773,-0.030774724885172144,0.018280986803960404
ICAM1,0.022270484924109064,-0.05977481678331209,0.010272895580381206,0.04330950136482901,0.0327515583077661,-0.03029226124300502,0.1487827751849637,0.009952627328143416,0.03959650610547828,0.00796606677328425,0.012560476292772646,0.014199476661143485,0.10051630415034468,0.06071885022939913,0.03211916818997949,0.018844626770969822
PROS1,0.04839789873653014,-0.03002982029264565,0.002636139575946194,0.012075601995615705,0.06593206144849845,-0.04993076067938735,0.18941591739869007,-0.015604813444694887,0.009050243480518342,-0.009376247627095387,0.009782411828392543,-0.06286407424998085,0.07389229553380669,0.038150719111818054,-0.0011673777515317947,0.03684977498358108
CLCF1,0.0685000194221593,-0.016759236394949636,0.011733636946024426,-0.02087686790272179,0.026233338205186644,0.01365345969561679,-0.005750618855091657,0.06255727194240836,0.0417862956146604,-0.055219811955307015,0.04834446759890329,-0.016270612840503573,0.0517947545683235,0.04773449446368267,-0.023654896877796976,0.09436404571710781
PSAP,-0.014332261725460716,-0.07503138471248397,0.04000160441653443,0.04172033371377828,0.011682268388018743,0.009975454675605337,-0.062020096264450014,0.04857404254418048,0.07699531782559933,-0.0018231963268650559,-0.016319149701520357,0.01475665780015881,0.06347264216864953,0.08718055253730421,-0.09987723352646839,-0.05757022509033694
EFEMP1,0.03831626384392097,-0.07838453870572203,0.013806959182647516,0.006473308211662746,0.1447768510683648,-0.016268882973848542,0.09909313605569578,0.0834897929627012,0.02467058932401656,-0.0674727711485438,-0.020469282594565447,-0.07172077185142327,0.03129292966300962,0.01692196827842613,-0.0839857605828585,-0.0021381302069308095
C1QTNF1,-0.020733366598569794,-0.02117268890861576,0.025418059738509365,-0.048335227648564,-0.05036007744820539,0.0345880604548933,0.148932917836323,0.0362177784666422,0.022495095733892256,0.013348510371858836,-0.033185444903389816,-0.01871024694197502,0.02456234631887302,-0.024609196342300795,-0.019825167068794773,0.054392952728395255
ALB,0.11889007130571581,-0.028670471380328123,0.01669553237142737,-0.0181035878715396,0.038658128832773135,-0.022011003984560573,-0.02789018935619493,-0.01844795235865775,-0.0002802800617819344,-0.05744406715151009,-0.04763724180822155,0.04405109490751876,0.023856670802003595,0.007772774544886873,0.026802156964386616,0.11199181516928061
CCL13,,,,,,,,,,,,,-0.014035219200910574,,,
EFNA3,-0.03429565695999796,0.0312691391295386,-0.002319529245437965,0.011782008445386072,-0.025546895651824546,-0.00466040294402423,-0.08675509897428635,0.012812422344499301,-0.030105954792948683,0.16945778435537032,-0.06790359705054623,-0.02630724188981752,0.01869268699667942,-0.01940001182156354,0.045844924831800714,0.04497027733985557
DRAXIN,-0.00576601998533021,0.051857998795631584,-0.027444398182496377,0.019816647512335056,-0.02256819757466602,-0.0024236787920824845,0.11919789179848175,-0.020166922620730644,-0.01597476013977641,-0.03286530593990334,-0.043844794896386395,0.039750804940992986,0.006325981167311362,-0.015597670044587333,-0.02397047191114994,-0.045123489898851024
RAET1L,,-0.014446441572346896,,,,,,,-0.026177114572639517,,,,,,,
NPTX2,-0.020433089968750474,0.06545293020344689,0.00024298952973227285,0.005483283437436067,-0.011480053226777425,0.051740232600106434,-0.1537065529571657,-0.022244319461617746,-0.008283756820516575,0.006274737915821694,,0.061835870006462755,0.06300406137825702,0.05939052757320026,-0.010411523694323877,-0.026216346219833115
FGF11,0.048692408363403224,0.004597802460467827,-0.024227911516125383,0.05113784806657801,-0.04790592676997409,-0.03503070251688439,0.13415579311755432,0.00907855874831887,-0.036000202114708266,-0.0017087241878439917,-0.03300274728307294,0.04372713770818823,0.038193950036072254,0.0672730655130423,0.04548221617402616,0.036034675253855515
CD59,0.010161802491604541,-0.02890189961701638,-0.021209973501027712,-0.043737406823746224,0.0028561622895601573,-0.020218483141484386,-0.04653002987614875,0.06113778929749376,-0.0374960196417008,0.0018692030701263618,0.07812192250665694,0.043701745092429224,0.061675578492855265,0.019234972547174094,-0.08598952557007636,-0.04246681296559501
COL9A2,0.039303107446257673,-0.020394943099619527,-0.03188429497167577,-0.00573554262238496,-0.02518990766518569,0.04609030478100166,0.012198465092001126,0.016191452557519317,0.045428048246623,-0.07081017330807414,0.041658346177616074,0.00828711816520537,0.025826791960361663,-0.0348022003604474,0.1423131924943568,-0.03817565478146362
DLL3,0.031994611788267145,0.039491739588475676,0.017368802422596752,-0.06892181375483632,-0.0865520403149639,-0.022721585586695025,0.0359008764511983,0.020718117090374355,0.009498287378558254,0.0653698890863386,0.03526454273508398,0.0005202566824586783,0.010573593616197224,-0.06765174110444368,0.13219750651704978,0.0029002559624398574
FGF5,,,,,,,-0.0015291057713568673,,,0.07163546667705771,,,,,-0.04292219607437481,0.005957895686121539
LIN7C,0.012946559827585944,0.03777650971015316,0.014882715242601666,-0.010164034747500644,-0.006334288151387422,0.05368892269124538,0.00012555857880095024,-0.0014820007741013247,0.021348234399598476,0.04804861363556249,-0.009520997495666652,-0.02495360458718078,0.02090738190079696,0.04131694865262212,0.07180706016798477,-0.011617851699803209
GDF7,-0.019799471280350728,-0.0016003277925530394,0.037235041381118966,-0.01819469655623699,,0.016621599508286046,0.011618747742381752,0.015214422580267931,0.015047450556744746,0.09769246377571121,,-0.03756400831722289,,0.013341033467364826,0.01901525420727076,0.06393116092465483
PSPN,0.06370668916565629,-0.015659843409142844,-0.0389995886957637,0.015527062382993949,-0.04931759420305278,-0.021508837984704595,0.03650108255309123,0.013861162607285767,-0.007746934488061605,-0.0033402931076176993,0.08053740469945299,0.0833185266012876,-0.04408720580775566,-0.007559651330797366,0.018200538056216915,-0.009559522080556387
ANGPT1,-0.04065404782991914,0.03823581826005127,0.002107210022090316,-0.03194442082935572,0.06236724462943897,-0.037886860919333326,0.07460800811740086,0.02831663313052262,-0.0027793934252962247,-0.06650893419746443,-0.020921282539577087,0.033448510484271145,0.015464717880637616,0.02322753781001097,-0.01942166842293918,-0.01756266582923007
PNOC,-0.007033464803712174,0.012575149063214962,0.038593881076753836,-0.03978361639500127,-0.044380161999970386,0.0010371940958680014,-0.13859980575936062,0.007160523881306487,-0.003623693176034366,0.1785746405001284,,,,,0.00278668860814139,-0.016364693767119964
L1CAM,0.08508434275663432,0.0901092925166076,0.04757480188421255,-0.026746269414263873,-0.06557206157621345,0.015818261784652708,-0.0187972016818404,0.03578765662483149,-0.052188688187537226,0.09367069065100914,-0.0202750936783053,0.007788123728625456,-0.03415768990590537,-0.026222933722432867,-0.020827476376734738,-0.04148844062943592
APOA1,-0.04253318642226466,0.05359904102556229,0.015652846993869426,0.019690931559751546,0.07370197473177156,0.013171040732606564,0.03351589411387708,-0.042194287023555814,-0.04884131059825364,0.13097724134991764,0.09709070207831264,-0.03343942003631826,0.09535849548313688,0.038976887800114934,0.07191811247567563,-0.012807921820609197
PSEN1,0.05714468498566229,0.07315575764427062,-0.029152486088098024,0.00147717131931324,-0.0352850524876953,-0.034162881960758465,0.025036500229164843,-0.032738077440214106,0.017448529461944494,-0.035942595468340686,0.0980190492120587,-0.07235841225544906,-0.0406452196497774,-0.018105411869246336,-0.03326447622104345,0.03634488109077726
CALM2,0.044609961974559444,0.041520776448759386,-0.01648325328725458,-0.08635415377924549,-0.024226342246061714,0.04425461603101309,-0.2131775231225124,0.03677340382559236,-0.04924281795775152,0.09788173350456694,0.11225544373106588,0.007296083099908254,0.01721057533559632,-0.003397349009808919,0.14475518813134033,-0.009135197585002754
CLEC2B,-0.047325859925990275,-0.05618653652234687,0.029446187811660012,0.0337243083392077,0.08049117575860952,-0.02097162989906365,0.1178160289309086,0.006518243496259408,-0.018277153039890023,0.008775031675302152,-0.0791545667253982,0.012768620280687391,0.03433116569024701,-0.012655099713499438,0.005663175883692778,0.01933920362679074
NTNG1,-0.011663330207887793,0.06406215627111056,0.07574911808522743,0.025645983191466288,0.02210496788306622,0.046121101532972615,-0.007279174613715683,0.026219320449345405,0.008761261162235618,0.014610968771540956,-0.066454509878539,-0.028819785106781303,0.016076251847949932,-0.006842516339037285,0.09060371553694307,0.016311919461016244
LRIG1,0.07184688436588493,0.04443559240783595,0.003244275551637538,-0.022974385291390002,-0.04214264245489488,-0.022945125120268008,0.11598094266215957,-0.033900739670300106,0.09726756217784147,-0.01852228695346496,0.0004815256340605868,0.020727717084395823,0.023069840179163678,0.04326961275751575,0.0939895202335346,0.0480112582032126
CPAMD8,,-0.029024394888241243,,-0.01206141149082608,-0.02632723492067271,0.04167704333469285,0.006157743291809312,-0.012926629131572715,0.01963526049100082,-0.00976465084349483,-0.03286910174577199,-0.061420942833866475,,-0.04988669939884697,0.04661582279763649,-0.026943406590582204
GHRL,,-0.0015083441461055985,-0.02745506750620944,-0.013975467759316492,-0.04458710934916007,-0.023399451229685876,0.02836166871258175,0.07411872061164704,0.0044968945350126735,-0.025750745803236635,0.05858371634816317,-0.03485052648113369,,-0.05004577148820362,-0.01622440526837048,-0.0013829411833584085
NPY,-0.057539323750014394,-0.003785739155193061,0.005378018845881202,-0.03215107824921397,-0.02615617624191307,0.012492404139217022,-0.09533796707838738,-0.008537523365055899,0.009672025050656247,0.020027662377253144,,-0.03343755884123478,0.03868625357463593,-0.022958671531574874,-0.008113075249312386,-0.059451200618113154
MMP2,-0.04260339841259486,0.003055801337039051,0.027506206262284234,0.002552973221530022,0.020858261240400435,-0.0402887090451057,0.15419678932930217,0.019722697755350467,-0.0030982646702602946,-0.005510124771408107,0.04569453434445601,-0.015268703047603943,-0.045265340109550224,0.005097839755542562,0.01049007837979459,-0.07923413498696134
LHB,,,,-0.01050457852755042,,,,,,,,,,,,
PPY,,-0.024359555343991982,,0.04349318312118838,,,,0.020143774546944847,,,,,0.031723909347496755,,0.012980644954118986,-0.015867302239619793
ALKAL2,-0.02587953942188291,-0.02709203191056707,-0.017374116095758833,-0.01035196338587492,,-0.030568386699427116,0.0051711818946876785,-0.00891961326354421,-0.06522517900345179,-0.005471620251466376,,-0.046325711681440215,0.001298222845651332,0.014193810377936626,-0.03625305484746911,0.00171099723205272
CSF1,0.03053843358136502,-0.0248451825055363,0.004409478931090583,-0.03600518103974208,0.07864357731680015,-0.027575286153214994,0.09329582925622862,0.05912541742219215,-0.0422278530587575,-0.06813549813922545,0.04271113563165902,0.07462004295567101,0.0410112122408981,0.06705076452013281,0.04885476819359192,-0.001111502144071586
SEMA4C,-0.009059865593349672,0.055484367879214125,0.03703805928942349,0.024372042531072183,-0.009283537654380818,-0.011396927311123791,0.031196460103142025,0.019261574992963805,0.03730119779880917,-0.019312085334649537,-0.03548156569638464,0.04850028722676735,0.012358757793980279,-0.004225177240928449,-0.0030778717179370707,0.04740212146590891
BMP8A,,,,,,,,,,,,,,,0.047222436777267965,
ICAM2,-0.00988583504657466,0.009029252994966791,-0.03257216767372896,0.03299385287322826,0.06332749778757873,0.021219341609959055,0.12308759213643394,0.030882333521427788,-0.018974728208588032,0.05655180628708727,-0.06647887476205884,-0.0010963472557605925,-0.011340068060589318,0.01131025030463495,0.013655092197250387,-0.01085590433960718
SYTL3,-0.00022860287313406478,-0.04322282053987373,0.015920799346735036,0.026679443106072724,0.004608732022234192,0.018755058511091688,0.02635079600217062,0.0720943324845619,0.062130960048743224,0.002073837051279686,0.02673899604264714,-0.041887616664655236,-0.015794757602818413,0.029219840429886578,-0.00997928450303355,0.07512783411268609
IL1A,-0.018502747704621448,-0.016137585793937804,0.0031579042921855856,0.06053446763770329,0.06763791669751948,-0.006824803903470733,0.1174523017435032,0.0881391452678261,0.029206795412495875,0.010239911576061855,0.062412305159167236,0.03832569029541589,0.032283852181019354,-0.014142995838036911,-0.0064623337419935,0.0775508848888756
HLA-G,-0.031314398918446035,-0.02222962403003045,,-0.01109486768515532,,-0.01698186848674155,,,,,0.01683813850881388,,-0.0011944794396716394,,,
PGF,0.033038901590303704,-0.054022038417275965,-0.021131184624024395,4.481345479314068e-05,0.03272411011006006,-0.05086962178391769,0.11141648648750324,-0.019145352695599617,-0.018639324873798612,0.006355163600332128,-0.11984614953493984,-0.0011168564573220759,0.04631392387832353,-0.0020320090470778403,0.013885218735036562,0.001454064263880811
LGALS8,0.025453166463639303,-0.025841806679274385,0.04088948588431078,-0.018929772693820405,0.018791538453541815,0.057760920833416746,0.04047076222880812,0.02634817099016806,0.06676441689764492,0.11899726100759923,0.005041006739147909,0.004881935718923806,0.03117458348532673,-0.0009482424633340114,-0.0031965746862901915,-0.0022240022745016394
DKK3,-0.018646300534411457,0.063372270346768,0.009090565176644187,-0.03335165117006592,0.01872600607308092,0.01609663387421688,-0.1470717435256476,0.007531341069309076,-0.03036892386912413,0.0944774232306343,0.0787518280224287,0.013130015100300468,-0.029487303331817847,0.06323687868616899,0.08612703088681647,-0.06568751173179203
COL16A1,0.00502035818456405,0.08618813621235027,-0.027883189489301925,-0.009931966122084282,0.03236919019061812,0.006031958377705403,0.016704649618554692,0.000746509913795105,0.054274984910791496,0.05055606321135748,0.0029141140262335516,-0.01896407876400855,-0.006079764599627547,-0.0029298204758342974,0.04048186916996099,-0.017947682228821645
TPH1,0.06141640132358513,-0.016322189618659225,,0.08483122306087634,0.03212158738240471,0.0030683647763483134,0.02201280281084135,0.0009240502543230798,,,-0.029929766245005894,,0.02880117213747839,-0.04827610277538607,-0.02067783243930026,0.008273019055515527
TNC,0.07375782909474589,-0.05983617728730055,0.018168829777151875,0.03956113942535386,0.0805587730143927,-0.0654034787125221,0.14681022464806365,-0.006157945870306735,0.06638130529190707,-0.08147551257027612,0.04218863970818438,0.0072282885567796565,-0.010890417221670468,0.05472535414394697,-0.07521269061206098,0.0342929760607166
TNFSF9,-0.03716192741452424,-0.01644956339885239,0.015288350359084832,-0.01819469778011851,-0.03312859733278715,-0.042039385593871846,-0.058660604192747955,0.051618776205589634,0.001981301884488991,0.03563187008237359,0.09267538984510834,0.05187017897585034,-0.009190305217160827,0.016627544154136736,0.005419489740473284,0.0351385483203447
C4A,,,-0.01712141264404679,-0.012453787401099717,,,,0.02607058767817008,,-0.027785837929171678,,,0.039043081283352536,0.024234665145821576,-0.03236181818239775,
CNTN2,0.00040630337270844045,-0.010774431618552127,-0.02803042203058955,-0.018072771674864922,0.011221867434842237,-0.000617853890872127,-0.061849505114404665,0.03994371932627664,0.00042473277749551587,-0.07471663939880799,-0.06254474597257624,-0.09117328738038259,0.04272842194658561,-0.07541097161907967,-0.024294407817118228,-0.08818868164757315
F7,,-0.015923526120903902,,,,0.12934256500455074,-0.03242730784659862,,,,,,-0.019687394003029775,,,-0.03330357313841604
LUM,-0.04714990615896137,-0.05565726322150477,-0.025242921083702734,0.0030237766787320573,0.04051941196867613,-0.010342103939937905,0.23205747815947012,0.02727214781883683,0.0669749928461908,-0.05580229061647023,0.054438483922070006,0.025232004020500066,0.06298626613669908,0.06705162447861296,-0.07597325178684072,-0.048903653518972724
BTC,,-0.014446435554939683,-0.014847061291910461,-0.018566874929959235,0.03227706205840844,,,,0.011658397502942655,0.06186909843491161,0.12737103661635307,,-0.014243137425357945,0.00721690662186518,-0.003123629619799025,0.04257031526180693
APOC1,-0.08420932234223225,-0.01737838680991879,0.03297383161123045,0.006686359140913758,-0.06512162358019583,-0.05646631449468305,0.24101651568081153,-0.01879955671841068,-0.025320593663658325,-0.14318964608612944,0.024743760668626047,0.06745967556277513,-0.021396193973005337,0.07788045984274945,0.08052949480435032,0.014812203953476051
PKM,0.06605714300612359,0.01805586129005949,0.00152680730378604,0.08863371905085878,0.0425014081467079,0.019534482489276958,0.04106049283543353,-0.05250741126011577,-0.04181407728535108,0.15230596901615023,-0.15806232411073945,0.03661222243079739,-0.010686790331711202,0.07497058079947547,-0.042836509906226485,0.018893666838581902
TNF,0.004624148392360887,0.012286387943538361,-0.0023882019037088573,0.005592111036661975,-0.008171207397804053,-0.03839462635655052,0.08001572186060334,-0.0027210554732975613,-0.05315862332621566,-0.001365466400022337,0.021065042362530772,-0.006098220078849843,-0.013824370638717772,,0.07810904621141031,-0.02591989481957722
GNAS,-0.03728326240692256,0.0034399981132810487,0.0031576805028677205,-0.019503972306251352,-0.11847743863571016,0.02215222071809942,-0.07729538066499728,-0.07318310172973966,-0.009105608418994897,0.09845322179468907,-0.052944529472730005,-0.015383461134612114,-0.002054826175125711,0.021345655215487983,0.08509751288902885,-0.06688084667057352
BMP8B,-0.02929339645156886,0.0021731812462116753,0.005172346742487446,-0.016084700247736602,0.021733997514800433,-0.008404932742666418,0.006077347082525372,0.03228602233713647,-0.00016905986080850813,0.011582958067568738,0.02110412857216669,-0.0074504187933944754,0.032734646957261214,0.05418208066056204,-0.06654550913331525,-0.001129520632709608
LIPH,-0.027089221039506183,-0.01632218560026376,,0.002973215242321247,,,,-0.02510688359277696,,,,,-0.014035224362722776,,0.06695570585833399,0.03150785304686263
CCL28,-0.019799453900608867,-0.008130418133023721,,,,-0.0004062515165990842,,0.04000704810195383,0.040194816198507614,0.04551212410532172,,,,-0.023430332238881618,-0.01866035648273413,-0.02588168393824173
PTPN11,-0.004232745961832545,0.03293640757664863,0.008403397663532238,-0.03539618316430427,-0.02791805632549583,-0.0012617727910778388,0.06483824041949099,0.027292884555678194,-0.03873566462176962,0.026964496660905116,0.03393495249039345,0.0683114329285999,0.011101517246513619,0.034016459626969975,0.010589576236745838,-0.01593962962975261
ADAM12,-0.012321516618736782,-0.05839754099134451,-0.0039881851435890235,0.0532411431774936,0.057508572187829725,0.006101953662590894,0.13714967303946177,-0.04545025616579634,0.024112146672927194,0.01921741769053039,0.045919706927913743,0.00974321704291573,-0.015126415117217688,0.03810981187811839,-0.09061652650998957,0.01536158288198257
EPO,-0.05463045488051091,0.041331695198177,,0.0015455377814443429,0.02582541495447241,,,0.01833017064870267,,,-0.0822159014973006,0.04995415355021898,-0.015242612099703517,,0.0009094278835329214,
EDN3,0.2028708389873472,0.018567440273339782,0.05804866255147883,0.037440780741684034,-0.0026316688740964777,-0.0061965862008865865,-0.028152922628287547,0.08355785945923327,0.011748848050958419,0.05144179443058692,,0.08817024075931108,0.09447718513133073,-0.0403017220617332,-0.024292655222812796,-0.02924800856904226
CCL22,,,-0.0216455691707759,,,,,-0.00677358046769567,,,,,0.007747387640932821,0.006405646828481783,-0.001833635244052279,
CCL2,0.037754566000328935,-0.07685842664631917,0.051743041717896635,-0.0769145015370801,0.1016877579598429,-0.0466605687852071,0.033072727993220696,0.04201417475669725,0.061253628448094496,-0.06522504953587951,0.1220852284722771,-0.007843031750564548,0.08376948867237104,0.013671174485026742,-0.0442634696711816,0.029128886820371253
DSCAM,0.016045991317668682,0.07721811464157842,0.08582746673875519,-0.008692923319006843,0.05825767899023134,-0.07054355740943566,0.08076552230925597,-0.044095713432075585,0.025537107832665152,0.11289652516728327,-0.01299961881404542,0.01605207373428515,0.03209059583942786,0.07245977125245476,0.036825852298932,-0.013912265090186072
GPHA2,,-0.0181919052246389,,,,,,,,,,,,,,
ANG,-0.015427522747059566,0.0083748536089131,-0.01755195126535095,0.052739022867391426,0.015264151914022115,-0.03659324112134476,0.10351265903089274,-0.036332394407845844,-0.05647980959556213,0.010809004566259852,-0.0910425444252248,0.1086105707231164,0.0007334360013924664,0.03023577626389815,0.021985581086453113,0.0751968979749721
FBLN2,-0.030284839809479453,-0.06037274514038482,0.0035735392908098967,-0.02438903865371915,0.1153551124954535,0.002882038694820445,-0.02397196370868407,0.03533363740663308,0.06511256767670495,0.0046404252782792695,,-0.029546487243532947,0.08800302195489118,-0.05746957152929381,0.002228220711936907,-0.040935750194547614
VTN,-0.025631583000610712,-0.03085461902062225,,0.007641324626450381,-0.027959240129609274,0.02362900310540699,0.026455427281121602,-0.006862938837095392,-0.01816800250567136,,0.07736303845645522,,-0.01742334873284146,,-0.005900576215194797,0.01138682344442903
VEGFA,0.001680446168270252,0.034849144846761285,-0.03915442667247842,0.10909521203373554,-0.004381764534633151,0.009271520464538517,0.053968014683515614,-0.0450223013580418,0.028960396310530406,0.03258675670076386,-0.12736349391509372,-0.06454687798642328,-0.05039566794546345,-0.043858645502346645,-0.026152269691354074,0.05806260169734232
F10,,,-0.0247070481447896,,0.05901769331607819,-0.006989943207697061,0.02463341301482483,-0.02880231570714445,0.035427464631232496,-0.023764622148537008,0.06537083530043464,,,-0.025163301385319848,-0.03503401545860523,-0.019609596868054247
SERPINA1,-0.00511255722515685,-0.029260058411252125,0.04741358098662887,0.03309655659583353,0.09521627221473483,-0.010639992004984035,0.150312175023563,0.021135471105445475,0.025156120407247427,-0.037907862050940405,0.03720168747223105,0.09394412101096893,-0.019465727291145384,-0.034273414432428956,-0.045504544485021205,-0.06886867855378064
VWF,0.0005870858418430406,-0.030191546756303263,-0.017740768034728596,-0.04044899876192416,0.011481447644096275,-0.026699951012962075,0.152684681571583,0.02274471405162838,-0.014325360946509557,0.07688149524935091,-0.06547849950955834,-0.0474103058257415,0.05767048748222721,0.05113986813773396,-0.012544968351296912,-0.0345313961087209
GDNF,,0.02915471362086625,,-0.013082994988636633,,-0.028009373410180373,,,,,-0.033093093712142994,-0.02881977705950824,0.05671533447434461,,,
VASP,0.017929074359705966,-0.037883249405418234,-0.025675178921708064,0.025792202322511355,-0.026428924897775943,-0.06507647837854931,0.1093721816577582,-0.04677509731251313,-0.019791593489073854,-0.03615680383165344,0.06695590219348505,0.04032311394207305,-0.01850617935842806,0.07717018792760921,-0.0914448754260095,0.06906929144918722
ADAM15,-0.01208565290963454,-0.06247492037868784,0.013736159404112989,0.007278344071964153,0.044700265293769054,-0.03161548351909274,0.023901459518746768,-0.023201049994362132,-0.001689619164595728,0.006342168610777414,-0.007984304167111083,0.04612413669315952,-0.01064113515713058,0.0012911035991396084,-0.003461552033701369,0.07503334672265594
WNT2,-0.023022444058437147,0.030985671189454687,,,-0.022466709846487642,-0.005089423955227294,-0.04660028101746121,,-0.06804208404194274,0.10078343347921168,,,0.027732420037094568,,-0.039622002458018654,0.02713859233141594
CALCB,0.06956513338211671,,0.021962167588989837,,-0.01067267343985992,-0.01823950473975112,-0.03584577373185565,,,0.055872500968579444,,,0.0853518275966285,,,0.02525104792999803
OLFM2,0.06792384516412713,0.02443687768964101,0.01715517976556467,-0.029184902717620972,-0.003087345622442826,-0.03550828685168411,-0.08834869712753769,-5.88485071983284e-05,0.05563354205769587,0.0867733829309601,0.0351043329207248,0.03679750928462897,0.0243019710585694,-0.026660423613540443,0.11696899784960402,0.06951394925057015
MFAP2,-0.030892892859605215,-0.03972745639086189,0.022563213782635188,-0.03059050417694748,0.03663618740013405,-0.045148758050229755,0.12589861275258168,0.006198358226382765,0.019892002356592726,-0.03042260447060846,-0.07856076060104576,-0.007771829959986773,0.04741211049064975,0.12410205170920766,-0.03391016831522844,0.016758854724774373
HLA-C,-0.006893051805597359,-0.026437222895610103,-0.0038721945762758884,-0.0208835946279042,0.06202438952708944,-0.03251859277478378,0.18174280608192678,0.047869276271010314,0.010209092822690261,-0.07355375002752974,0.013151265239051704,-0.0328022817413357,0.033363702329161894,0.03700813262608937,0.0017999220980720796,-0.029949653727158656
THBS1,0.04664035192262089,-0.06314871980811936,0.002177583216725537,-0.03520116843021965,0.07220963071043067,-0.07121277637715638,0.03428103585426034,0.04658699916097294,-0.024012317301005625,-0.018616852362846464,-0.049420094944906574,-0.04237029586758749,0.019726284275409806,-0.027551594817722944,-0.14251785403571246,-0.004183498637175527
HSPA4,-0.08421518046655914,-0.024016962579534805,0.010615018501510745,0.02248934602702776,-0.0004476679622488556,0.011020775260834146,0.07971347880165691,0.013361409844765422,0.007582990216854403,0.04516285323296471,-0.05452892297993488,0.0894204002933865,0.001907017280142587,0.01053897640217473,0.07369998799344545,-0.04109368966139084
LMAN1,0.02827971525709348,-0.014973587187397346,0.07988876065699047,0.07887895023194127,0.00039474847454990653,-0.005286486332338684,0.15172404068788423,-0.003162354318408466,0.022039698418297136,0.00938700804069923,-0.10878394840736036,-0.021415961349611413,0.01560586569567788,-0.016367089324329516,-0.06279466083647861,-0.020296046829570914
LYPD3,,-0.024900131706128203,-0.019952710125157407,-0.01179295994925499,-0.001265460699355928,0.04187546709656596,-0.032999523827236636,0.049417120919976146,0.0012967557993838943,0.002821093550918357,0.008203286310226902,-0.0367124678236446,-0.031792527993194354,,0.0014885615839432965,0.05780884703428481
APOE,0.028927373610232565,-0.03798131786378405,-0.03047485757345647,-0.04036925418129634,-0.01732995176494632,-0.026342674083174335,0.100298067993115,-0.04242895314766445,-0.004814645965723251,-0.12976213161930808,0.01516705580234423,0.08323789704098233,0.029013717434489557,-0.011437830021173816,0.04886747751150908,-0.10724449806795862
SOSTDC1,-0.0091841104984331,-0.006474040857174503,,,-0.03490506203914563,-0.0213505133288825,0.00730886153681463,0.008689208905169075,0.020842937129561513,0.03189383192398879,,,-0.017306235447242656,,-0.033092301422926136,-0.05179310769304381
ANXA1,0.04406671329733943,-0.06235824387294566,-0.006076667804245767,-0.06205098847773014,0.11404503536525745,-0.039749846197866694,0.14752071478777726,0.05377971307688097,0.07619209712410333,-0.0210902321993587,0.034950954973047135,0.060496069327098057,-0.010530417042550057,0.03536926784868938,-0.051754858636875796,0.11672848279025476
WNT2B,0.01358860814809401,0.010942906532211513,-0.028104136420137604,-0.011838054760182218,-0.0018735040943463589,-0.015855109767301437,0.09724416345011824,0.03350858598248646,-0.017583462870269195,0.003846824540747279,-0.05561731469538294,0.1364332163933789,-0.040561819958317605,-0.009457501347993601,0.04158866283663296,0.002876464393469001
AMH,0.04176909820688074,-0.030405597759976706,0.02246565885560321,0.10676282254061457,-0.01314463022360389,-0.03275597709024214,0.0038860798093997154,0.02294557371836384,-0.009979613758556194,,0.0065707456212520275,0.041403387261099496,0.06670625552938177,-0.02343032925101621,0.03266365223069164,0.019148068244812595
GDF10,0.15676075781084975,-0.018891211706273593,-0.022447125259096243,,-0.01942017275178285,0.036052002401969985,-0.027818619078578133,0.06589647203351563,-0.010616213943964734,0.07256532905277749,0.04565275504153447,,-0.023504197576998828,0.05842169228113961,-0.01797182724075723,0.02106812334902568
EFNB3,0.010750230165706275,0.010887240591304718,0.03146984613048794,-0.020002280390891043,-0.026338516885027287,0.034130515242784966,-0.028335771740751733,-0.020799622359759407,0.04618293262106145,0.14673908125281188,0.13901146461783268,-0.004431576715332398,-0.03176108391700806,0.05339535651307538,0.05835130096628129,-0.01134026656299605
