,UKF243,UKF248,UKF259,UKF260,UKF275,UKF334,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.11493111484958107,
BMP1,0.07238741839401454,-0.004686381274892385,-0.03724718052546387,0.015615403996751693,0.0190866391995824,0.06736637645323916,-0.010096988512550732,0.006322540621635657
NDP,0.019074455001253064,-0.012350950588332523,-0.0537384715813551,-0.01920862177554539,0.048880029057114534,-0.01018921297619189,0.12106353407399449,-0.022109982684349827
TNFSF18,-0.0189858635152387,-0.01673609732186381,,,-0.01167476423610172,,0.034240232600937316,-0.026018898669917436
IL36G,,,,,,-0.017771279056772653,,
RTN4,-0.10033465979548432,-0.054614492626047215,-0.007427416280218029,0.013425517363353043,-0.07758401793642875,-0.06891892200918437,0.009276327409179797,0.011010924971873623
HEBP1,-0.03862233637973095,-0.007682579882847001,-0.00023869301496878486,0.038589410432070995,0.0056055879676342535,-0.014853485679386484,0.08058395630908088,0.08685835769708752
WNT7B,0.010958004344774522,-0.019960522050820394,-0.02912802358038886,0.05145656244458841,0.030785253154658052,0.04980252451774418,0.030189756140482724,0.050119234886627624
PTMA,-0.07153763584403632,0.04229293152837087,0.040994716983750436,0.03186423001928083,-0.05467588662304031,0.01568497184747629,-0.07218718516098303,-0.0032503284114819286
FASLG,,,,,,,0.012397889672793514,
CEACAM1,,0.006552484866199704,0.001680968321982482,0.06203058350405656,0.08473826162234764,,0.07266081042813781,
PDAP1,0.03053550588263601,0.02652039235907252,-0.028174392038361484,0.027811402989476115,0.008743490686534445,0.04242707279941554,0.005417619451622913,0.028530185496595892
QDPR,0.0751774346315277,0.025978234676063233,-0.0027559510853079113,-0.02949822546395781,-0.01203182165945375,-0.04319726053863499,0.1104207711412612,-0.027071746381242948
POMC,0.06453651649364756,-0.0013610386249732762,0.041732764084421926,-0.01612682454450635,0.02734404459994793,-0.02065839535850822,0.00619509994457418,-0.062289780286256875
CCL18,-0.025461604071878356,0.01894424424397636,,,,,,
CCL17,,,-0.019494981687700173,,0.06181211423394543,-0.01623456794480318,-0.02122496421955045,
VEGFD,-0.008137611949252874,0.06412306084442437,0.005082367743707826,-0.017786455952164642,-0.015513198560510985,-0.017399089305185682,,
TNFSF13,,-0.0220811234739972,0.028491512349591405,,,,0.026165771817185452,-0.028304850425328803
WNT5A,0.043997311264481635,-0.03701311795640897,0.03539051032448736,0.06055095030861614,0.029931939589213002,0.022988642046897816,-0.023792644468662243,0.018536346356795862
CXCL8,-0.021848481084072398,-0.02296019301075747,0.034813015513111646,0.010583713016928412,0.02018202564509696,0.008401642578726682,0.0954696679485323,0.0644053819928534
GRN,-0.036597428670017675,-0.03680673339139123,0.04789185550796365,0.059361465339680085,0.021979632918256078,0.0041375380251500934,-0.021935189379286565,-0.033414904432600416
MIA,-0.04177952463110308,0.07872324957852586,0.00109915168628466,-0.012902113561727003,-0.01881347264279727,0.03550979008535816,0.08659537521576251,-0.04190323398041019
COL4A4,0.05618464235352042,-0.014006936046377389,-0.006576386729469916,0.0552735061163132,-0.01520182547444067,0.03522668476774866,-0.05580299208170232,0.09655109217675907
TAC1,-0.03616902542438171,0.035089302939632215,-0.007610123120036309,-0.0327658526773556,-0.031889640870174096,-0.04096438484215526,0.01787389514347503,-0.02006073078091245
RARRES2,0.012264053662925701,0.017356280686531302,0.02563862189126425,0.013265865050869274,0.008621583934738806,0.028933601493100997,-0.01291082798421646,0.08141904750275027
FGF7,0.06654243350588904,,-0.0009596690020469319,-0.010474414923424644,0.01482713696310959,-0.010283325744189985,0.09485991260268901,-0.024140751744705882
HBEGF,0.026092745010262687,-0.07244338821463187,-0.011338741806200692,0.06602972342609922,0.05518094394031152,0.04758932962936994,-0.034729836713193,-0.03369673407636499
CSF3,-0.008400908746948392,,0.0648492194255519,-0.044083578723955116,,,-0.022346612985989694,0.07946773020738533
PI3,-0.03421176641562504,-0.03078356434940717,0.10737257067556284,-0.01755629088632414,,,-0.03068242767286382,0.08892856252501691
PCSK1N,0.05430233515233655,0.035964566858258586,-0.03007010832482886,0.03533862657701214,0.014013242831674032,-0.02424898788234911,0.08157621709173839,-0.05444803651953646
NTS,,,,0.01585687232945317,0.10804835148789553,,0.09942754825824218,
SFRP1,-0.01520620875419481,0.06153894889278081,0.05158716613897966,-0.020291266039398032,0.061340961878389784,-0.028864679026855335,-0.01972616995235097,-0.04151493137181387
CXCL13,,,,-0.020108903776348067,,,,-0.026991643635398542
MICA,0.018104147309030427,-0.01675075689532327,0.12792869203976437,-0.014338979556975454,0.036040990816808116,0.0314448934085305,-0.002766286400555461,-0.015581162103248758
