,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
POMC,-0.05726544201022442,0.2832242290682756,-0.010082534935421484,0.0035882463788608054,,-0.02304799063144111,0.1468531815436074,0.055933769157409295,0.02612633657290325,-0.006793494250024195,0.015524706026186042,-0.07444985415786723,-0.021912644545108682,0.10968918102604883,-0.0351208779007149,-0.07303627409550974,0.15326805605778304,0.12918210539142885,0.014283319129045851,-0.02169127680461756,-0.04889340152478684,,0.04991430870303948,0.0794740603425734,-0.0915463074076172
CCL18,,0.0290929067670168,-0.02412190405460995,,,,,,,,,-0.16604558091319208,0.023334107759111978,,,0.02702115433354958,-0.022715262447184963,0.031223523873085468,0.006695713403918694,,0.011001923275176117,,,,
CCL17,,,,,,-0.026077941133484973,,,,0.044145988964547744,-0.008377210361777096,,,-0.0014457072483170716,,,,-0.029810405365511782,0.03334773666892851,-0.001506063103168752,,,0.010083768244755311,,
VEGFD,,-0.03740896071453737,0.017328464581280716,-0.00401678724854542,,0.07570452433303308,-9.570618488545747e-05,,-0.10682293065073532,0.012167209334473966,0.055070950412313316,0.04784538839471754,-0.014805068439432354,0.003850295035919162,,0.044026730469292334,,,-0.02539481694398348,-0.03849725377683036,,,,,
TNFSF13,,,0.022624859723072738,,,0.016172163556524132,,0.06683357073428747,,,,,,,,,,-0.03992001184286478,0.06658329609945725,-0.01854151691465423,0.041751352284943685,,-0.03509499430490011,-0.008633255294256632,
WNT5A,0.0010730071417906894,-0.08969343142285276,-0.028667508096052324,0.007385496319259217,0.10873456094419184,0.07477988328664735,-0.12169045624127078,-0.2437412407120961,-0.2802982886767707,-0.017703950373669675,-0.009267105876355927,0.04390320020876715,-0.01743621061370621,-0.07033373357147886,0.0693205832105022,-0.03014414083029652,-0.012077510283599735,-0.03463921786214717,0.030056449938327078,-0.010031919460355922,0.0511736587220302,-0.07696816858582368,0.008567905463784447,-0.20429187166883717,-0.0668879028266218
CXCL8,,-0.08645667006060184,-0.07095554927161697,0.0007228262519015056,-0.050986732255176435,0.0855288048023378,-0.11618567420403826,-0.004808907194065739,-0.11560840676325063,-0.09150008250645128,0.03253532553162144,-0.1881039555340234,0.044841398047325925,-0.10619773430074174,,0.07021961523297275,-0.00569716808514203,-0.07768529156284404,0.004860508689565317,0.006270970295249427,-0.006767442915182392,-0.04022754923260778,0.03154708470508102,-0.29195900261513774,-0.022710147482815624
GRN,0.05228445557721257,-0.08171368175180849,-0.07207989312452612,0.015395742442376188,0.013978301922586592,-0.058171392877561505,-0.1780560855875532,-0.14434549945836808,-0.368560141772729,0.01078426639480462,-0.04274374350347171,-0.31341593130194306,0.015137961982699637,0.0861075340122385,-0.025084202292194414,-0.04172686413198605,-0.017675410264477363,0.03572296213131717,-0.00704692188692877,0.00042828724457118255,0.04465307679497481,-0.019234004875578223,0.013898549260187942,0.09145095067809433,-0.03728865249140501
MIA,-0.04343010572414522,-0.018283592067430438,-0.006211838892180985,-0.007880333126131294,-0.011919813572976543,0.05338233280229767,-0.09663364093411146,-0.036974360973065584,-0.135040717984464,-0.05038481964658488,-0.010060235687689314,,-0.0011227975373848836,-0.02609160458902933,0.13259787345583307,-0.04398544655179639,0.010569079942203114,0.0621004731663622,0.10052705075149294,0.04238480333147775,-0.04221147188311768,,0.04840164986614771,-0.06752676132068884,
COL4A4,0.01649813804768136,-0.0726840356208555,-0.03549872636316523,0.01386295074671199,-0.004593989461733185,0.006593068697793327,-0.0999390648618694,-0.04681105362981491,-0.011992921947961357,-0.00015417418326622588,0.017612686710494128,,,-0.07234924023921634,,,0.06790164774428958,-0.021688250392838355,0.020884791061727054,-0.013032695399960615,-0.005731662171450075,,0.08260030803512433,-0.10668333861530159,
TAC1,0.02333359351485812,0.33371897453512384,0.1627513894320268,0.07804135798245948,0.16054932755961726,0.06342718295887749,0.33040588846091573,0.2900926425831464,0.45408691086817227,0.21938655063709966,0.06956566544524537,0.3110586165980462,,0.39197235413079984,,,,,,,0.05506246039585115,0.049863092709474345,0.031982952656028144,0.3012770400729675,0.154982765452965
RARRES2,0.01363000749759233,0.034225117290910975,0.03826356110631238,0.013594151976988052,-0.1235771946575808,0.02573315749936765,-0.20929110202556558,-0.18850415471849957,-0.40772349884935155,0.16909090976675603,0.022135560738746132,-0.17309095233563526,0.10340235661684681,-0.17652440145974127,-0.047912832815958144,0.017034365650329415,-0.04071654794611524,-0.010269041060569568,0.015643903166503954,-0.011384910354412643,0.06348649483960665,0.061164246133417526,0.032814992336131325,-0.2123205453624101,-0.05887354815089076
FGF7,-0.033373356609102754,-0.021124982239722076,,0.06080833563088184,-0.0126943655916574,0.013061447975461148,0.10958599043791713,-0.057369146817013175,-0.06633854523278233,0.003903129773751777,-0.005356949007962804,0.056324094803821646,-0.03225742420336283,-0.004086131492190309,-0.13333916202214505,0.06971225113998578,-0.04326528985648908,-0.005227754291170169,0.07515982576793885,0.0862617848058133,-0.04548187873845413,0.006636661096073471,0.09043394132744484,0.09661676670558371,0.03712091695158064
EFNA2,,,,,,,,,,,,,,,,,,,-0.006932072230077577,,,,,,
HBEGF,0.008197043170816303,-0.03656609568370943,-0.05156728172341388,-0.0027891491072010413,-0.05195984334450943,6.646579057184208e-05,-0.14619454811832003,-0.1422654049348128,-0.11632006606742876,-0.19227770941500935,-0.047319924590231176,-0.16536232397929285,0.06648021737212782,-0.03595376520741679,0.06079142984454589,-0.014305244036248952,0.03288556129379302,0.059259055104077155,-0.012913783361916538,-0.035566480625279645,-0.023898701353636045,0.0689104825118725,-0.018668352195814364,-0.27132827674331095,-0.03763217684653963
CSF3,,-0.06576745337868284,,,0.025464815564725005,-0.006085403700249107,-0.03295929139470768,,-0.01902587596441003,,,,0.0656855507803991,,,,,-0.11565065869656446,0.027442706217749087,,-0.046061178848276825,-0.05785117502382298,-0.03321781022008302,-0.10411769346686328,
PI3,,-0.08302005361378233,-0.01111774574575008,,-0.021727072888208198,0.03557564223610932,-0.09508753864106892,,-0.06476106095448592,,,,,,,-0.025768692696198355,,-0.07718487260612954,-0.01982306811226094,0.014780865930059197,-0.014301945471879974,,-0.07217126607265426,-0.11275318754492229,
PCSK1N,-0.01111042767268553,0.3405554861430308,0.08967585357872816,0.03654086751830494,0.0823834891337599,-0.02861688969788971,0.06929599412572483,0.12767954814182614,0.22072592770044144,-0.06765452285362589,0.07945143493146604,0.5292705759027303,-0.0019602237319361836,0.4009703101745942,0.014420910435235558,-0.07758682419403418,-0.041464120106685154,0.006433670118431594,-0.019363468293625896,0.03800705681718266,-0.02338735718105103,0.0697380227144621,0.056674345569037936,0.4324936850190149,0.23280305107091626
NTS,,,,,,,-0.10860189547235155,0.043159593329620285,-0.053827772780818545,0.032164233358863016,-0.025033653604345042,-0.07957586647509775,,,,,,-0.035843161552058425,-0.014843079231945971,,-0.055953633399431914,,0.01554948877525493,,
SFRP1,0.022814435766841563,0.10101069998511175,0.03530082075499563,-0.015994518988862626,,-0.0016282020869645797,0.07346869569298005,-0.12221240807347054,-0.00657198962811086,0.005771672135514668,0.05069240883744232,-0.1556991129567575,-0.020570035853998036,0.06196574699017102,0.05304933843467235,-0.03706291903231214,0.08368220823478213,0.06898211845777574,0.07935018398475084,-0.04956440501000061,-0.018476413169933897,-0.07768308312388382,0.04752359541542276,0.06337310463994619,0.10566110480915639
CXCL13,,,,0.04130069518802586,-0.025152348140918317,,-0.013082632679052764,,,,,,-0.010775637037216266,,,,,-0.03895957016406052,0.0046096074109013745,,-0.041237556445390566,,,-0.064832904907906,
MICA,-0.042330032195882,-0.047215755939014475,-0.016718028123930445,-0.022695073015460945,0.007394982565542972,-0.014860067408805484,-0.018260497335708715,0.02832476404769941,-0.15359808578949136,-0.004927227798381186,-0.061226916116972806,-0.0726901269261945,-0.018189227380358764,-0.14902033820090935,0.03590990998799476,-0.03492305330088714,-0.014326965184165236,0.05829529390387818,0.10755042253246384,-0.0070927646649089505,0.02974533927519781,-0.006718000640205483,0.04079602157522353,-0.12151031600238967,0.09794807124343013
TG,0.012359198930761851,0.004717543082040206,0.0017295582333560254,0.09674357573321524,,0.03045991225033562,-0.04310365334948001,-0.04506840198521426,-0.021063521186100158,0.015347793065476215,-0.004253119186495286,,-0.03160043460112442,-0.0025965738228766627,-0.009678363843179882,0.026670674283192433,-0.01856696708094231,0.015905594080640493,-0.01222804140861488,,0.05343525400434694,,0.009254504309196287,0.0738467538557825,
ADA,-0.001957365790974106,0.023731339336370505,-0.05747287016641461,-0.0021370719046447787,0.04064577277506086,0.004318283784280301,0.04816822601751408,-0.036102957925909555,-0.2860795953938589,-0.011484046614503385,0.062286421654698165,-0.2628485140168993,-0.024727931942395368,-0.0884878221542331,0.08762225233412209,-0.059324961962188054,0.03534081200125056,-0.00016765660532928626,0.026138657865369033,0.05963462073591746,-0.006066370399428474,-0.004438254060988371,0.032375278460425004,0.01676510369074907,0.09682514478715293
LAMC3,-0.006600221192456534,0.06878151001257062,-0.0265689427008222,-0.01398263538214426,0.1078506290227833,-0.0297370798662195,-0.018862737290747913,-0.08603963752372465,-0.22083468626811886,-0.044909352999127954,-0.03235574992773694,-0.0713677461362622,0.045780778880451435,0.10038382426098447,-0.011428916520181496,-0.01622653303822876,-0.06899110244631518,-0.019345439203700573,0.0321835157143562,0.009044130766495467,0.08421228762856829,0.04771286004680959,0.018081985932117618,0.017803603489914374,-0.1338290473686946
CCL7,,,0.02032404586616677,,,-0.016040758682995364,-0.04967695154490834,,,,,,,,,,,-0.04467892632592747,,,,,0.012186443766188925,-0.12176873537313354,
NGF,,-0.0204019364843347,0.08522562355356565,,,-0.005202463664328914,0.030385862717666797,0.06839977209717954,,,,0.07972779602245107,-0.04643844246050499,,,,-0.03375631412822407,0.0024259502339868773,0.011809788425411819,,-0.020081770928844368,,0.001249671940085367,-0.0016695837271173903,
TNFSF15,,0.00841267194064725,,,,-0.030569130523605638,0.07363860573356865,-0.054145895062162386,,,,,0.01252429487940524,,0.05343276422862601,,-0.01278132149171885,0.04769473182838731,,,-0.02077600399839742,,0.03670792074086565,-0.07782904065350084,
HMGB1,-0.029851629391925344,0.16602064623121252,0.005850503587944533,0.004937613596582592,0.09255198979827817,-0.034132964884109745,0.04963423871012021,-0.11149104939975026,-0.3078245228921204,0.032054819112677935,-0.04937126827840021,-0.23903982845295121,0.0145046267863231,0.0465098208052138,-0.06705063783379545,0.02192282105638427,0.06448966270397045,-0.00642485178571453,0.018309549051014215,0.03140485050475668,0.03119606254711473,-0.023861576468740223,-0.04111841725613383,0.0914432100493858,-0.10076444374265804
ITGB3BP,0.06362932480287381,-0.2235193329883403,0.04216551919990211,0.04820563542788354,0.06684032189763889,0.012835183680756737,0.027331209186955287,-0.21365528090005317,-0.2649405062844665,-0.04157385017992305,0.03791084822862181,0.001979748759966569,0.052005177199458276,-0.21304125890355974,0.07190258932962226,0.01863444677060939,0.08078146088189722,-0.0006930695280506577,0.047738825048147096,0.0007372829488301265,-0.07268928611537995,-0.012910356753734996,0.036295706223375274,-0.12411324769368083,0.04977430251655144
AANAT,,0.04621616695589893,0.12878618824666757,,,0.015139725166137052,-0.027208988590224272,,-0.030102814368042515,0.0026343111185406177,0.03983636397663982,-0.05243794175115329,,-0.05187606996577565,,-0.06059345521876782,0.005945875653718048,-0.017161045118732798,-0.019476556450052772,0.05686481954996918,,,0.010846320770217667,0.018185134957022148,
RELN,-0.031856820914562406,0.11302317421738585,-0.04263391189894773,-0.010781477745721605,-0.024866758096869328,0.019892725719166546,0.07463427007232656,0.05488599422248309,0.26154603759269573,0.08575984477257131,0.0012431494199392295,0.050826437223740355,,0.10313463963060819,,,,,,-0.023356197462349244,0.07512240035470734,-0.014553781652140505,,0.15287279321481392,0.05394834241977061
IL15,0.06904625391603172,-0.00982953641622102,0.02049452791733784,0.009497966897193257,,0.027242929880841975,-0.07531311081141057,0.0528593179376917,-0.09361115600179606,-0.02946081850191711,-0.018043624605907096,-0.04249098785339905,-0.021241445034891376,0.0006300911866068141,0.0026531462348980206,0.07744901886867091,-0.004549618311097371,-0.0009325254311245259,0.008109141931208467,-0.07233754109840648,-0.010129857727369983,0.026706824685872346,0.017653054817665284,-0.06098723354372569,
UTS2,,,,,,,,,-0.11040595599620315,,,,,,0.10244798940986084,-0.00633945720782244,,-0.03337828413213603,,,,,,,
BSG,-0.030226164494862356,-0.15058752912881654,0.09152317283540094,-0.0019248799139570001,0.017281940875231692,-0.02778662572949839,-0.06355571765331261,-0.04951687138799682,0.20332098719885597,-0.16592449226698838,-0.012592958321023988,0.32303554816665714,0.05081530991891273,-0.3056326986817893,0.06222300005613263,-0.09211251713602757,0.012893900068270757,0.018488853504311842,0.05398451586698086,0.05285490450473213,-0.03383035313468304,-0.061107934727553895,-0.018419605171298505,-0.09109684097922084,0.15473673015413178
ADAMTS3,-0.04634486128386592,-0.03189478423939945,-0.01992246750774786,-0.03855527501192133,,0.019827712459495578,0.03497230297159101,0.03813108995389813,-0.3493187706244767,-0.042683462714347586,0.006235028657091555,0.06190728074538107,0.08495274215845836,-0.007353290833736978,0.06979246725531281,-0.011697457834453183,-0.0038103720886480336,0.1024385449495277,0.08465534549968838,0.01806987649469296,-0.0007314106119076922,-0.039497968494752685,0.10723432790054192,0.006535881808219206,
CD34,0.015015957201935439,0.14057982201488267,-0.057110965729382394,-0.033123405080014864,0.11653886261563039,0.005420521196239539,0.047111920992290994,-0.039886813346093807,-0.1713640714408395,-0.012911824349356388,-0.02147895025454361,-0.02000108168694289,0.052476405005289786,0.04417882307520798,-0.03279602997865407,-0.06612928206447224,0.03952988620200702,-0.006048387979292141,0.009571485275818708,0.024518131983890436,-0.011949195814448357,-0.016965828927411806,0.04494417416977192,-0.03354278611625296,-0.025141957542962848
CCL23,,,,,,,,,-0.05724714604659346,,,,,,0.1266096175408869,,,,,,,,,,
PLAT,-0.01812981820394604,-0.0025814772787262283,-0.02352739975885381,-0.02400250490156551,0.003583941333031946,-0.023036403554278162,-0.04185415251761059,-0.26474023642265987,-0.3176781810067514,-0.21547057281521312,0.028135267458913624,0.01586067731911028,0.03636031866218841,-0.1585382315397786,0.08275020083341529,-0.01575586077706554,0.015720812536576645,0.0835019934536185,0.027485638133183794,-0.01132173414699762,-0.026377965783802606,0.10748921947215521,0.030779877537434653,0.030323878370380666,0.0076920153399289565
NTF3,,,,,,,,,,,0.027045045783365026,,0.03611452675635711,,,,,-0.01086054005948845,0.04140862532668534,,0.008279899053800055,,,,
LTA,,,,-0.011418046755371494,,-0.009827777011401041,,,,-0.02087585059685766,,,,-0.058015030826024494,,,,,,,,,-0.03153443959106172,,
CKLF,0.020631354160944016,0.007207313429727648,-0.09622481847998114,-0.0013033266219286393,0.05998665758566326,-0.03596260028763181,-0.09390269838703293,-0.18996762247539778,-0.3651387748989512,0.004754824276572051,-0.04440822020069174,-0.25232771884322486,0.0692318813128606,-0.24033640647255858,0.1370991751898259,-0.05026614720499779,0.06827078034907988,0.048602375913846356,0.02120279322714621,-0.08540204311422328,0.027347763050522386,0.05796933819674369,-0.013445364921955926,-0.06043659152402649,0.0111219944853947
APELA,,,,,,,,,,,,,0.10912876137660527,,,,,,,,,,,,
CD24,-0.04844172537457572,-0.0948110957540406,-0.0032136648912905017,-0.01538050290527059,0.012044615433160119,-0.010467929049268508,-0.014760960948976044,-0.07065885210245343,-0.00435498914652666,0.11090721156827256,-0.11996128332952474,-0.04262445543899154,-0.0562911711196705,0.0007420372448355589,0.11466454687660432,0.02286739569118079,0.13009619936977734,-0.003617152906975888,-0.003273986032083026,-0.0821906611538105,-0.025258100443891925,0.057711107239917556,0.0760900595220999,0.03118913236706145,0.21154033067454914
HSP90AA1,0.03911006616197574,0.14445793650152347,0.03319303017376849,0.016230311904480432,-0.11804757500397088,0.046440252664691865,0.2660096217810044,0.3402122260660795,0.4482342319244288,0.05857608893546318,0.02722037137240055,0.5384048550440466,-0.0036815758492694307,0.4510028392345847,-0.03598611348811781,0.17433447054493606,-0.05665474852311587,-0.07206921010741904,0.016213329353352606,0.08868659647556226,0.04297369995530768,0.24459371351886663,-0.03912890235008577,0.22844144018238194,0.17640572486976033
BMP4,0.01953486886287929,0.08991259768853625,-0.028481508623289045,-0.015960191132817377,0.021217657061939513,-0.051708475625300065,-0.05285467737551277,-0.18871845964106443,-0.001701344343614949,-0.002286149647819167,-0.007954469318038856,0.05515050887321557,-0.009326477802655666,0.036364555936698004,0.03866455988611924,-0.045795321850940485,-0.0847169679479974,-0.009774231034355969,0.022708419027443076,0.020662611841771955,-0.012124302158975265,,0.07313367661283339,0.029016348749242443,
SCGB3A1,,,-0.0132508048330399,,-0.03702615950185547,,0.02384552938443621,-0.014752752661469807,,,-0.059023676667262985,-0.03903296265093162,-0.029653879062412507,0.10761041112889151,0.12891980207046594,-0.05012637579420683,,0.020827880446809978,0.029427427412619014,,0.09032250929219815,,-0.040769819781197564,0.06405577296774258,
IGFBP4,0.1437489172511732,0.05246036138746077,-0.08159042384141339,0.006453037608144993,-0.006224302640998516,-0.044571739139918756,-0.062375718188793616,-0.2378411203300714,-0.1767973752494417,-0.1251071979049194,-0.02614846506288517,-0.18058432677825353,0.034191480711388604,-0.08797090181548842,-0.06969392150896656,-0.002618091418323978,0.05244966721013547,-0.023388028065947735,-0.02926660961005642,0.00500376635753701,-0.037718784837360415,-0.005116184136064334,0.0681695379099518,0.03520043882569878,0.036510885697074544
RSPO4,,-0.012326033432230694,,-0.022723045505211353,,-0.005288876015983056,0.0011652299226678677,,,-0.04472097121063309,0.05356573213760275,,,-0.04359548253576379,,,,,,,-0.02865520309304267,,0.05214739067013808,-0.04601558250969874,
LEFTY2,0.013650594167217246,-0.0490296793133653,0.018986865502512783,0.05804729376128712,0.0063932817137380615,0.04253271463291397,-0.023892789319070885,-0.10489157076722166,-0.2603507811240277,-0.07912070257455443,-0.04139390450069226,-0.051158600352820625,-0.016015283435391707,0.015653140665384688,0.042364477061482816,-0.09211188362997415,-0.0067609365057882806,-0.004366643266761668,0.0012969511689107822,0.05860953197248629,0.04403409221077667,-0.0575062855655433,0.03426539381196394,0.09557915626892419,
PF4,,,-0.03465450551426577,-0.03013503886085142,,-0.011281806095211245,,,,,,,,,,,,,-0.022122382844712834,,,,0.003393068053034525,0.01747962144609585,
ANGPTL2,0.003979340915736138,0.0033963405033342665,-0.042997386672384875,-0.02172535933641866,-0.02196911467898605,0.023376433043187834,-0.04067679836821446,-0.3500602229662038,-0.3192843899610177,0.04010689759883881,-0.03138238636242194,-0.23918385447659032,-0.055375836136136225,-0.35800897172958857,0.08068536289893621,-0.10394006178413306,0.05453489155892654,0.05527671545432994,0.0011301169983556135,-0.01340590669831136,0.003913420627225887,-0.02280001822474216,0.031850399934831596,0.012406845476903723,-0.017827496744682404
LRIG2,0.05864770172476702,-0.041227013908830684,-0.003748615529940451,0.06844274637725101,-0.05065897770890976,-0.027616032120399234,-0.05057057627016527,-0.12121385726853988,-0.14541419851294926,-0.056317398728860726,-0.01294817183927251,0.0635410379908305,-0.017678645420466165,-0.08975037591481508,0.0509343650335441,-0.07314507882260542,0.023492654442880543,0.05757641931695634,0.0829630852048162,0.028964478395367595,0.04579771546276092,-0.0817109963835563,0.021518253633150568,0.044656714713004184,-0.04198020480635451
ICOSLG,0.017903946856991423,-0.04896580623196464,0.003757691520153068,0.05138100591601009,0.027603565398281456,0.05913504597175433,-0.037626905939257764,-0.12057103654630288,-0.16991478754140998,-0.039208296381907044,0.025514061905055344,-0.16278439770983122,0.0016049672583158766,-0.10551382658767182,0.01122982328586,-0.02015873465971107,-0.01855635855339703,0.010751162805766068,-0.03200782630386903,0.01600029302153194,0.0077471386346466276,-0.013462670925820422,0.15015381310588088,-0.022224161351016323,-0.11716563816882035
WIF1,,0.5026050745302845,0.0427385529407077,,-0.03949570230238842,,0.11984237297461231,0.24965296268376636,0.42898622689289334,0.05378249763026246,0.029201192333700002,0.25434216826372424,,0.3600730328590017,,,,,,,-0.03343306041885948,0.0007278369910807025,,0.017179414833973294,0.17849449278623863
NPPC,0.00852101754819016,-0.018433425779589025,0.0535541723684226,,-0.04645238198542825,0.0039471372813889025,0.10934773474492755,0.05930287961021329,0.05367702511881764,0.05644472602821843,0.055862860691624945,0.11082846760594478,,-0.25162806378012736,-0.013633947595708835,-0.04544235150184749,-0.02832906739587848,-0.018149051079540464,-0.04185703142686584,0.021569784087977502,0.003202911240997986,0.012168809671548025,,0.10806345871699019,0.11545614263322111
LYZ,0.03113405976695352,-0.027003918878164508,-0.02943515656526537,-0.059583776824335966,-0.010682139787706763,-0.014823450294557129,-0.12911275193474736,-0.04357950410882897,-0.2464424518964585,0.059022462685347485,-0.07053578955883784,-0.38480282792527293,0.09640829160959759,-0.08999994097096223,0.10667005344667017,-0.08342287488469426,0.019343753893315628,0.055395889750717034,0.02086298649497206,-0.03792299060386109,-0.031831293902613356,-0.015032503979975818,0.015137866109554584,0.022377107017866545,-0.03550980099758044
EREG,,,,,-0.04669144405705546,,-0.06193979783637292,,,,,-0.052858499166075774,0.022300073627353804,,,,,-0.05369705085528469,-0.06354226961839578,,-0.04434219441943709,,-0.019234771836228196,-0.0498384099623795,
SPTAN1,0.07187828989299637,0.2075705485036333,0.0953405175972305,0.04588093807617719,0.10205181077513428,0.009432889673496923,0.11819596810591945,0.18049959701769244,0.19076887323876776,0.12715153863322087,0.016375114953434862,0.4834604581699919,0.043385314532737244,0.2992007558191409,0.057599685905331634,-0.09225115974481349,-0.025573144443823418,0.00814990832310165,0.05184940302037742,0.0404475771610251,-0.025297235266986903,0.09306550977940219,0.09266286554988638,0.3439279213070389,0.257200874753639
PTH2,,,,,,,,,,,,,,,,,,,,,-0.02466028997727157,,,,
LIPC,-0.049197783763215805,0.02303393629681284,-0.027797185463357632,-0.006114836939524523,,0.0293678742748278,0.04355005696779912,0.08608508347237649,-0.09779466661537198,-0.0027303434911210745,,0.03140891469209981,-0.02341617587726955,-0.03414100169293226,0.04223730155199269,-0.04514819430343431,0.08222333955169929,,,0.02691610309947706,,,0.009682006467604103,0.029226276661068955,
COL8A1,0.0001508384720390263,-0.2051310653662303,-0.02892131722544249,0.09446957630189466,-0.019766920327474714,0.02263805424611371,-0.11777398543343151,-0.21066233136076928,-0.10001417065527927,-0.07579100730014397,0.058699663505789076,-0.21577284923943613,0.020582311140969634,-0.25858215270876656,0.10921495565923547,0.0016350708110667914,0.141421964526823,0.049854992547057164,0.08594382182670998,0.0768047470251825,0.0034302926977832346,-0.021368876615614207,-0.04864091211658988,-0.1773776551143913,
