,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.021315149112094353,,,,,,,,,-0.0019899275731367597,,0.019860678334729955,
BMP1,0.08049714088666647,0.051056927938878324,0.015014412868192314,0.0008427864215936128,0.03508912703372425,0.040615192148735185,-0.04334359909599362,0.11606200068390916,0.09588225120798076,0.06719051497735747,0.0337405805808623,0.033517342725952116,0.05208773203164948,0.04471524373920388,0.00578095547957281,0.024203281394125992,0.010811715506597363,-0.04330230363952106,-0.045349942066559526,0.005795155510039745,0.017735799261212135
NDP,0.027120640569082647,0.07331772512288871,-0.019506410189725158,0.007449423101752712,0.07182310336428269,-0.001813173456937726,0.0428593709100134,-0.021787333004887718,0.00208137878165184,-0.013537613185724568,0.06523967542108748,-0.04802108564688192,0.07653823766339964,-0.07382497611205946,0.028029425407555368,0.03984876015739805,0.09923170492204798,0.037717469792315286,0.026510105169020835,0.11004399673329679,0.04878782679431597
TNFSF18,0.019964029866674036,0.06721665470125315,-0.020386767400550895,-0.03352436494892058,,,,-0.016966905308462045,0.07914677729740165,0.058139310379834865,,-0.0015829236176371092,,-0.017800125927263623,,,,-0.003298327614470614,,0.02954102048526719,-0.024814213038343292
IL36G,,,,,,,,,,,-0.013752911436744552,,,,,,,,,,
RTN4,-0.08347570940023592,-0.06545474771595182,0.03269488756191671,-0.03273072739039364,-0.019373797686940107,-0.02653672028246448,-0.0018411447607253335,-0.07191274042867891,-0.11599858852982095,0.0008071214515664759,-0.00414201082190395,-0.07895532779182038,0.1538982444864828,-0.05581995974230252,-0.09748798547585316,-0.001151380419567668,-0.05813717025200527,0.04045589608212312,0.08956864193743533,0.02053805546965479,-0.011649676493371704
HEBP1,0.07847522484055745,0.015506023034780329,0.07246273746280812,0.0621117532475253,-0.05082903913711677,-0.006118985235091231,-0.03100460559655622,0.02622504933268371,0.08752315741987232,-0.03517642803350819,0.02289852410896175,-0.018648264401630005,-0.0021144848472341255,-0.0073637321084573035,-0.03942048355018941,0.038660801513477505,0.042286880379573184,0.07149910464194563,0.05248685203606223,0.06101703447143633,-0.035452692256889316
WNT7B,-0.019520828748303996,0.04662546871027246,0.08567457999170477,-0.020824296292643787,0.04360147420676942,-0.028867302110798618,0.011412483520883546,0.04747561269724292,-0.06477304228402303,-0.0031750072545436614,-0.015116034573743229,0.018639862246209414,-0.015174616986203513,,-0.030936027119547488,-0.015927009187822697,-0.036452822574613755,-0.05069449811167241,-0.025170811065557776,-0.06245594071358517,0.01977007709332527
PTMA,-0.10818247482529195,-0.06597492050391501,-0.024731371739306326,-0.001676484781426795,0.0853612406075123,-0.009648606873025791,0.009517615131188812,0.12212097973240116,-0.08044454898295376,0.02559012672041964,-0.013028251480548151,0.009620208140409857,-0.011929212101166908,-0.07257340970037414,-0.1063541730758637,0.025169109469675953,-0.00482262156880526,0.024126452382089107,-0.006235184227089054,-0.05707113927564336,-0.05267675187962137
FASLG,0.0047985997277900745,,,,,,,,,,,,,,,,,,,0.0029159930945672325,
CEACAM1,-0.009568127888076839,,-0.019877316227502086,-0.015981394907521155,,-0.023783917246155303,-0.01824295286471932,,0.02425369581105995,0.00029448289602298675,,,0.14699794595158625,-0.05123389425694359,-0.027743924633929426,0.04538467137779212,-0.032853001682842164,-0.019916481723729902,0.05302043734890456,0.11735824522350966,
PDAP1,0.05995673142718741,0.03175283651272995,-0.04884895621243321,0.01098201414782984,-0.02137475566041021,-0.07353400905285733,-0.06132287561577026,0.023937162898902138,0.1101484672389052,0.01456883587991142,0.0058621958306146905,0.04751286409161929,-0.0034187730146201366,0.053707739430062,0.038463943391672174,-0.0050787419082544425,0.04102256598199081,-0.033134466142137615,0.09484123036214692,0.04110251331673709,0.023546918288117665
QDPR,-0.04871917534014755,0.09691396897571816,-0.05637121465847043,0.002565044644106875,-0.0010277468328132467,-0.03638092337189633,0.1042234211619836,-0.09778705297316312,-0.15342875420966892,0.016093461938408642,-0.013196652413068066,0.01797617028337744,0.10499518082613177,-0.048410050606037626,-0.11734409062820642,0.0008504275094945479,0.014674674514891831,0.0028695583879526877,-0.031865384806352516,0.0748685496863045,0.04320527627793241
POMC,0.046064634906477574,0.15130679082255355,-0.002259288302340361,-0.02839638903740868,,-0.021896932855020704,0.06279545263888445,-0.0023484893993519183,-0.017658662769971196,-0.017297333376677326,0.027102492555940515,-0.01953298067997445,0.05405279478030884,0.01920078177696877,0.008524006159442838,0.038374191631738074,-0.013149419686011491,-0.015679578678842895,-0.011898173441942146,0.0015232039550347907,0.016167122674530625
CCL18,,-0.05188331307483765,-0.02480501256303614,,,,,,,,,,-0.07671631435685737,,-0.019670898719334046,-0.01651823466401525,-0.052054051420297606,,-0.015195900449233884,,
CCL17,,,,,,-0.01932048442868689,,,,-0.01859239284718771,-0.012563675042489455,,,,,-0.02305567055249525,-0.04742537042202999,-0.014488469774600572,,0.09508791999311557,
VEGFD,,0.0051987783357018355,-0.02480502043978942,-0.02289014186789411,,-0.021525153209252034,-0.017453824418565907,,0.007584445445525761,-0.019808622012455604,-0.013464879681973988,,0.05981119135712876,-0.06965135651157783,,,0.003728979862859227,0.02954291156273298,,,
TNFSF13,,,-0.018718664412301883,,,-0.013326837753698462,,-0.016454358653097825,,,,,,,,0.050879699282870276,0.10906266852163495,-0.0023198282796517843,-0.02039852307016771,0.07729777938545387,-0.011439733802998996
WNT5A,-0.0016194254514920396,0.03415449465445239,0.08663988407137828,-0.036040519639048176,0.04445151847736904,0.01539120892833645,-0.07179759342154032,0.1178026109208007,0.061130200560932456,0.013280657399638851,0.04884857347517609,0.0772352436751209,-0.05505377244431214,0.021606627717557877,-0.012436275663582227,-0.002232752261931912,0.01224346987853574,0.005882951481519719,0.046814042775821046,-0.02286721840204297,-0.02200246069399505
CXCL8,,-0.1399107201960401,0.06326855303624541,-0.021432972103118567,-0.07089041646997045,-0.05866569032979044,-0.035023119918452104,0.04241642175470379,0.04913557053862088,-0.03389582597295078,0.028123190468350805,,0.03705011661141445,0.08008769492404967,-0.034633714245282374,-0.0642639733693655,-0.024622782024976586,-0.03177366055129936,-0.038576024685575735,-0.029123406754049747,-0.0338836311829708
GRN,-0.1429504728959378,-0.03838364239452752,0.03195944071192068,-0.003355015158230265,-0.0009550455955758954,0.09561249373691164,0.005161857381931771,0.04983297521688434,0.09096142459390796,0.06080900560003012,0.07703375304529837,0.007077016423036118,-0.0536496172481051,0.07924088860906206,0.08934152091879377,0.019671986489433527,-0.01897395512534189,-0.059547518070198625,-0.0854544594973052,-0.0413965362890763,-0.04012949593110394
MIA,-0.02555108834123992,0.026996612160010907,0.0064590931221041314,0.04568072769591271,0.01702694384341259,0.0257829905335255,-0.020189476664944653,-0.004882786902291575,0.1470841935013977,-0.03654359407962359,-0.01844076978704828,0.11406258194128484,0.27574856378393303,-0.0010080008510430954,0.010572399088153939,0.07921268177826289,0.0620731249707862,-0.03610025795485145,-0.04061993817095526,0.07291861719839791,-0.005231253652241911
COL4A4,-0.022607504681930953,0.08438487583081732,0.06555243802773449,0.025524340588107017,-0.03737367003233558,0.0030706259719610073,-0.0055515379065779556,-0.015655595298014642,0.05260204020570416,-0.01941103335639862,-0.017888230829369873,,,-0.0545383838784996,0.030462950185251286,0.07180488762698944,0.04398362458979613,-0.0035075313040700963,0.008851406030649921,0.046251262224361676,0.021916032877424267
TAC1,0.03004264207881477,0.06674628988080257,0.003865345849626893,-0.0031778431954771207,0.11578400651147831,-0.0322191540809526,0.06516866254245263,-0.0774165607746289,-0.09398726006706645,0.0003401599427108273,-0.03170168871892075,,,,,,,,0.0530975114386286,-0.033139095225659373,-0.030981246266251632
RARRES2,0.11016314162434697,0.02438687811660496,0.018853305478323056,-0.055053925991494425,0.04957415803763149,0.04250576065906121,-0.08847537499940773,0.11143744883992246,0.12278276605668204,0.052917561889723866,0.017385525312018063,0.02687083321346828,0.08013939587282001,-0.14621247179682675,-0.016254935042074755,-0.03600484203473175,0.04836094496846896,0.03472349675180803,-0.023530754962510753,0.014726529408702326,0.04719011493843577
FGF7,0.00115958287209646,-0.0020495873016361404,,0.03711046257531855,0.0690293487650687,-0.0008494431984067922,0.08493502669858083,-0.018070675037567877,0.0509526532757955,-0.0032369538892326965,-0.013202149886568586,-0.027184791707204194,0.06135914737269398,-0.09596500740107297,0.06429732469900444,-0.0003018790894444024,-0.02975927464601875,-0.016140385141660205,0.07109390902946255,0.053809003977198726,0.036899391391564236
EFNA2,,,,,,,,,,,,,,,,,0.025990952074044584,,,,
