,MGH258,UKF243,UKF248,UKF269,UKF275,UKF296,ZH916T1,ZH916bulk
NTNG1,-0.013065991180391784,0.03591240143060341,0.0787134815220026,0.07431549690355387,-0.004935521410916786,-0.00592231330803567,0.11511836305437431,-0.015017154717197168
LRIG1,-0.010761318327357263,-0.04019670740948178,0.04386760582465666,0.10732348277922664,0.029704968560722474,0.06306631503443155,0.08977183246313175,0.07570887709651053
CPAMD8,-0.02325240266839386,,-0.03177397202234833,-0.018000492632946157,-0.012978023690282304,0.02816279924045384,0.000409477952290735,-0.04134752584400114
GHRL,-0.037097536824946285,,0.011555008630238678,-0.02773893719511915,-0.022755079562600884,-0.01905385439948308,0.06807199057809211,0.01994168512126967
NPY,-0.006175184835091409,0.007481541315299971,0.0754562949910389,-0.03634245668210754,-0.047191356253736834,-0.03504387846172036,0.019243703540270427,-0.023728666020583482
MMP2,-0.05163820929876244,0.028046881950202076,0.003256612136165779,0.11058757383704984,-0.04901348019760557,0.012534455281181682,-0.006632268293393198,0.028970170941310252
PPY,,,-0.01391273263021995,,-0.009484823939769838,,0.05447124469765039,0.07538301008159537
ALKAL2,-0.034820664334260266,0.04358615574914574,0.1655834432376429,-0.020409564734038554,0.024762873907209177,-0.013891504138965876,0.062175711084156815,-0.004188013356748867
CSF1,0.03106181534637299,0.05802055995926714,-0.016582514880179804,0.06820803277258665,0.0016618883587923433,0.010627840818066624,0.08571817669443298,0.0888870453449114
SEMA4C,-0.06909253015971133,-0.012794923697998502,0.013630307700558085,0.04332739234038405,-0.041980041180778964,0.03471699625698889,0.09340537573678281,0.004489650445847749
BMP8A,,,,,,,-0.037297300907729855,
ICAM2,-0.05288566773970545,-0.02387241650498898,0.03228341397528016,0.021136804269336007,0.005078851584286941,0.024718647407468874,0.056714167933340214,-0.062011036669248745
SYTL3,-0.06354177061053859,-0.05847138066501052,0.015475202218413881,0.07863117846577378,0.0009190544416866012,0.007078370425668469,0.07020575171994661,0.06134351985379783
IL1A,-0.02701891819464847,-0.0066970825299265055,-0.02354672221724343,0.01810181391762605,-0.0403057554202056,0.05094201766339502,0.13261177746651293,0.161725538310799
HLA-G,,0.08393487366904112,-0.00858176198984661,,,,,
PGF,0.060501394958897704,-0.03267182450963901,-0.02658055160410456,0.10625765402361959,0.04026091184456086,0.05819985705028115,0.013997284589179329,0.007476800722100779
LGALS8,0.0606338733054286,-0.008157314400807077,0.027950021210372288,0.02777295228086299,-0.004789640087389177,0.014684685046797933,0.048308134098192713,0.01926542339196526
DKK3,0.023718126875786526,0.030706279382288912,0.03778894153745094,-0.0827198185553605,0.027842720869385686,-0.013576925956487849,0.08642537526462073,-0.09589376852936536
COL16A1,0.056522861683169834,-0.002774131513445734,0.015613051217244954,0.05182920057471084,0.009045091240224274,0.022845710407123212,0.049126650313531105,0.0718972073989096
TPH1,-0.04331800973975546,0.11059822680943175,0.07942754740411519,0.05036494349615811,-0.02193640748658313,,0.15657439644453994,0.04695235515909934
TNC,0.10552948552240878,0.01743466606043788,0.03403975370239769,0.15412268263086681,0.027506542826738978,0.018834890862461724,0.16839960535868953,0.09817134720950642
TNFSF9,-0.02325239163242523,0.06989157334219519,-0.02325260938138371,-8.038299326238286e-05,0.006381185725040149,-0.031825691087617715,0.02806396088398146,-0.0001749494499728192
C4A,,,,,-0.011243783034103408,,0.03224294279139429,
CNTN2,-0.09480826196623046,0.03181107825582709,0.02897135302161409,-0.04900905847340064,0.0021230941914749503,-0.025279685447729176,0.07660190624448372,-0.027184509255501192
F7,,,0.08377013550920671,0.04702526117609054,,,,0.03347038125606323
LUM,0.010250191289031959,-0.05699588403377265,-0.020553285364873015,0.07839148059354388,-0.02238024120740004,0.03521903371936677,0.020718027480729515,-0.024122312294299515
IZUMO1,0.01898933088320953,,,,,,,
BTC,,,-0.02023724324865806,,,-0.01785163862869831,0.11768012615673365,0.004335873829884502
APOC1,-0.1113968335572742,0.020302901330377914,-0.019547572364356364,0.14636369642862418,-0.026837984590890575,-0.018627232447813558,0.08704852776669297,0.04493967738056582
PKM,0.020544951636600462,0.007967802874994764,0.010998416638138714,0.06101394260484082,0.02958181081997789,0.007558936124890201,0.11642923954499369,0.06908435200832379
TNF,,0.014798226670297,0.009725479796375322,0.049210091950851166,-0.004094339015061305,0.003659785381075165,0.10334340384710902,0.057298077723511094
GNAS,0.018468317562839637,0.0018060572486728738,0.033491660394654975,-0.11774544468645927,0.03441080885371297,-0.013432921264217454,-0.04336058794778128,-0.10281596972422614
BMP8B,0.025783283564484023,-0.009860208862516238,0.004170098935341806,0.09107576163484281,-0.008999688909222958,-0.01849630619016287,0.06482527937783746,0.01864195587956846
LIPH,,-0.01464252213768649,-0.022864881727128618,,-0.009065562799080747,,-0.004232223353861101,0.009654926149814688
CCL28,,-0.023934032331825728,-0.032162300377394835,,-0.013959475332400205,0.03099113669442413,-0.02792662133215775,0.02559186890845589
PTPN11,0.01095748492266898,-0.03975076145054331,0.014151421490913052,-0.006054630153103778,0.02256850935531762,-0.02049396896174899,0.013667486212210072,-0.06817801073404631
ADAM12,-0.0018592436692606515,-0.0015386415433247282,-0.04633517338696715,0.032039944465669566,-0.007014779151028823,0.04880587592362137,0.046157644150523945,0.034296187931128416
EPO,,-0.01869059237154213,0.003209845449527309,,-0.009484824353784277,,0.08634552528899234,
EDN3,-0.03265524099267649,-0.03303171302202493,0.03160594256731797,-0.03189431436209202,0.004073773843886183,0.021470665789914786,-0.040270475384295144,-0.03210239899949864
CCL22,,,,,-0.019097899243024262,,0.11025979533198557,
CCL2,-0.012919414640508248,0.018520954125955332,0.013987341897820157,0.0043744310443834524,-0.03898472883984868,0.007276468166036408,0.09956405243736144,0.09050214896655331
DSCAM,0.05911997153740096,0.05770378121117619,0.00844743697034613,-0.04862979937735648,0.0029572570089843038,-0.01963461882453119,-0.01821305188594707,0.07589619806841992
GPHA2,,,-0.025484072509614156,,,,,
ANG,0.019845072993020758,-0.01605599304905047,0.03282477764438133,0.13116918406730993,0.04301515267881663,0.018975828197559726,0.1249411895461822,-0.012391123321086906
FBLN2,-0.030618305966535992,-0.06535693000191324,0.008510830719267143,0.1181873358644386,-0.033189217325229094,0.027598465071465066,0.040365369175308204,-0.0026870213505986876
VTN,,0.04794787412257095,-0.02661248864579261,-0.03034294023197715,-0.015582501247763775,0.07312054447453459,0.058271682233750934,0.0006989207158724542
VEGFA,0.07205930215385406,0.004770227334782235,0.00483683575215755,0.08952573627546853,0.024061229627656118,-0.01487714130237597,-0.1221735305593217,0.08652635592475337
F10,,,,-0.0031061544441372017,-0.010399904904055344,-0.017415682051772113,-0.006536713256151518,-0.0006280898548132428
SERPINA1,-0.12720034502152733,-0.04252444635092746,0.05313221988499462,0.1212062806243174,0.017145311700117065,0.05289490666778103,0.13366873412385283,-0.05010674217480699
VWF,0.08400010666361962,-0.06247421597934522,-0.05475999777916364,0.09772683183506495,-0.039454823430040656,-0.00333339953531581,0.015637952698557167,-0.07370401821321329
GDNF,,,-0.035808061041617587,,,,,
VASP,0.03473681267300136,0.024670545202068805,0.020197370850951496,0.09109385042963723,0.02184019844154272,0.01183470311244661,0.04423362072906762,0.02588416635328845
ADAM15,-0.017031485711285717,-0.06889270457649667,-0.016044306190129035,-0.010403395771386775,0.01563842820449394,0.058016732249290534,0.02796017964017754,0.02532071401383928
WNT2,,-0.027830056486322533,0.005129538280475031,-0.04620448780176295,,0.020692412492772837,0.03837307230038903,0.02010011761276426
CALCB,,-0.029128413186993975,,-0.01989808139482074,,,,-0.04303232753325214
OLFM2,0.008462961044914733,0.023556348452920085,0.02137257875917663,-0.03549067998092141,-0.019830332264730313,-0.024362579315360938,0.04818764758552215,-0.007808168487894759
MFAP2,-0.012739999346507993,-0.021093991447395533,0.01748541811063073,0.06159617372882593,0.022471657097404136,-0.001858008901221717,0.056877609201773933,0.05426453256131752
HLA-C,0.10081070979069795,-0.015080405936618134,0.03645396148068518,0.17983948129471314,0.021305327300220233,-0.008535738849781415,0.12984808058639122,-0.025164652309151447
THBS1,-0.05047137277889101,-0.02892846123016185,0.03868601288499248,0.07221534193774125,0.02737252999596676,-0.013773300008690018,-0.0034992896853433112,-0.003915627032231954
HSPA4,0.020872103075206955,0.06564379304819698,0.015363736324930296,0.04625633455704413,-0.05385974611369367,-0.033316905412883145,-0.0019083978203989877,-0.011241501674722973
LMAN1,0.05522210108799655,-0.002616209125975483,0.03561054748116784,0.13723218529779393,0.0007513534326274406,0.04718953024470649,-0.035105082395883634,0.026079615960818234
LYPD3,,,-0.014269819167512264,-0.018511239589480494,-0.013279517005762067,0.030563314375994036,-0.010575809473932276,-0.03885560012585809
APOE,-0.021399440368500083,-0.08220101724836447,-0.0942231195935702,0.09494308538478947,-0.054268769348121956,0.03507755485191543,0.05298684439030631,-0.05900297597199557
SOSTDC1,0.058352453278336956,0.03216175433304475,0.024222093485063274,-0.04819182916081939,-0.022940646300670484,0.031914338385632644,-0.005540759118310774,-0.018078813074122575
ANXA1,-0.07325698614459984,0.02618227723994892,-0.01127731094566706,0.12565102562524352,0.007134800854341339,0.05617881476730614,0.12505266646445937,0.0820039813731774
WNT2B,-0.03267795941652651,0.016966703031983527,-0.004449341660867563,0.01809423235865791,-0.016529740357240134,-0.012243962233123292,0.05489182364339055,0.002492523220206913
AMH,,0.0020907242339879128,0.03119800760668963,0.04896687795498287,-0.013671894150653438,0.011502698343979807,0.043272327737324874,-0.013791344333121004
GDF10,,-0.027159919012900734,-0.026463693767770496,-0.03206267792226305,-0.012773352891005207,-0.02131146610048837,-0.023586091910769585,0.07433515949008161
EFNB3,0.0686217626555576,0.003796819173238138,0.019778006527249575,-0.030651559121511168,-0.016875814004121015,-0.0030584400537680243,0.04623096561510193,0.007912260123203113
LTB,-0.00029422447561764704,0.09081349333026613,-0.04506650078213361,-0.03256330594231121,-0.016502861539279563,0.02384671830659663,0.05992770312362275,0.05979151864186125
ANGPT2,0.009325599118273947,0.015190924878611284,-0.038516882033439254,0.09925361039586789,0.059701881363432206,0.007966624225975655,-0.01755042110905104,-0.03799284892500489
ADAM17,0.013398094155602358,0.013097268675915224,0.04562584100329204,0.039515937662204015,-0.013184502402008734,0.006657809499860007,0.0362548215679874,0.02279225146838772
LRPAP1,0.0014160185483153664,0.005163594281899234,0.025077756932217678,0.11967837346567234,-0.019545803319454904,-0.004982448082695379,-0.017520373825060335,0.009248841105520883
NID1,0.08418860412305694,0.07007949584158756,-0.03878382685017806,0.09965986490730261,0.01710171462849844,0.01207203427550513,-0.018436741363871387,0.05074054252383512
MST1,0.005664632409261222,-0.015085455228116393,0.006371310891336735,0.07279601609009333,-0.026481675501519645,0.020071378706748046,0.12689186480152972,0.04167854557272531
IL13,,,,-0.02015535809995978,,,,
DCN,0.03609270476774143,0.04580149105558458,-0.05236836556553529,0.10332148246593173,-0.00686197539883575,0.06000182262010738,-0.019232942866630222,-0.027484181546913955
IGFL2,,,,,-0.011243784223832437,,-0.00596845692685401,
COL7A1,0.041103317697384636,0.06149373593691311,0.014364396499558268,0.04829782011072954,-0.019165519492638474,0.02311113376340594,0.06252379953381315,0.08127231049672048
CALR,-0.010529482189002003,0.02237229957636524,0.06806651726774961,0.1612006431294892,-0.008375549062553136,-0.0018319099724665982,0.03276049603275419,0.03952095355666488
PIGA,-0.020123489888329963,-0.028686053410575212,0.0319943262120802,-0.020280155425498738,-0.03805357422903277,0.010172698019824941,0.04587951910499251,0.03574575536586791
CD200,0.024346815012729933,0.002218758493950393,0.0004450201951373145,-0.04052089034759589,0.034341057114616866,-0.008562062940743447,0.0465074360116839,-0.010199944712471506
GRP,,,0.024851630976352936,,0.044506988422354066,0.010109723380251465,0.05017325330636721,0.12765029800382596
CDH1,-0.028952411575292245,,0.002248713341105125,0.07740965686462212,0.0358702668099563,,0.01769300557084839,0.08888542027786751
LPL,0.08140283856548577,0.05088790261881754,-0.028280572606671862,0.12418874072331129,0.04440656237075741,-0.01740104936033123,-0.026503045127642205,0.10918096922160357
SEMA5A,0.028858040483458896,0.009425081787009348,0.04731779315629778,0.0922689864091635,-0.019570533884838034,-0.012654028796335618,-0.02930414900472434,0.030475231332571674
SEMA7A,0.056124251107234686,0.0006176708616902886,0.023719840775264442,-0.005301910444363907,0.015027860980562129,-0.025059168751017907,0.0834900741547992,-0.07150522281411768
SEMA4G,-0.021585709596388614,-0.07867424495607639,0.059112022524043205,0.01690536345759642,-0.03472734956434048,-0.012227949829638181,0.07640083670068307,-0.02062244199068702
SEMA3B,-0.033348740292558576,-0.020420780459319155,-0.0417720953559521,0.04129265904242339,-0.022661453078547843,0.009443544840415501,0.15448061725119913,0.038964317339040426
RPH3A,0.07252530883264054,-0.04467328590795628,0.02431041743650754,-0.05299830767240956,0.03902545995815553,0.0021855985219719535,0.06449515479225065,0.012453189448084146
JAG2,0.01823410981225631,0.06209556674230367,0.0078020975238668935,-0.033717871013882,0.020457457955652805,-0.044955720588741435,-0.015806693700977315,0.06077608109323908
CGN,0.026450503835215515,0.03489195399533513,0.025604872661894637,-0.01958598143987579,-0.032714397223650826,0.027047721522701317,0.0028944299303233774,0.033361572338065686
GDF15,-0.0016814134856519426,0.09355041428008118,0.0027416200046341847,0.12933405013635407,0.057339207918001046,,0.10487776002958686,0.10184792279015417
SEMA4F,0.004765930897336181,0.004877573800508102,0.029202489304028273,-0.06052611596316902,-0.00775541414171437,-0.03776633697882834,0.118708762109434,0.06722014053824046
NXPH1,0.0019980444391946802,-0.046438569510395135,0.05191157016042436,0.06914295473829336,-0.03704611511980261,-0.03271958813796966,0.0030137498715363743,0.0354227638801851
ARF1,0.06569450997760122,0.015530167478763299,0.07855135206238999,-0.036845386298175214,-0.005401985237713104,0.0117267926320622,-0.013152352082809071,-0.06227917107330747
DSC3,,,0.04999298314316481,,,,0.030862023902228013,
EBI3,-0.001550631898725665,0.017611026509358668,-1.1540171910176318e-05,0.002133189637906892,0.04643284743715159,-0.02042494698714371,0.1668875640539952,0.0006101183904057279
TIMP1,0.005571182429727335,0.0022877058280802902,-0.019307896622133336,0.08672401969167286,0.03442843705296171,-0.005590279395259693,-0.018445090708927175,0.003687246325143092
SEMA3C,-0.0527914651795347,0.06046876611933861,0.05033507594160497,-0.0055784909883614285,-0.03276207633105104,-0.01583621143774199,0.05748772219965141,0.11882144287984614
GNRH2,,,,,,,0.02536781975012647,
GAS6,-0.06597742863484259,0.045618051249793616,-0.013646218850301546,0.08032095877537367,0.06355026452935895,0.03086562448376378,0.05568686852014824,-0.08242279572624493
MEPE,,0.033387550686607655,0.037331541756104945,-0.031725167525150255,-0.033472080877253695,-0.016689923997732965,-0.009675273704160716,-0.07933634006531362
SERPINE1,0.06173430950386307,0.0026198336597115135,-0.02478434792705685,-0.08629918482236079,0.010542466305040512,0.0068036011323075705,-0.04844174949492432,0.08141130462160222
RSPO2,-0.024567494789098924,0.08503222318161893,0.05271235007536276,-0.05013768517851907,-0.02244306518447938,-0.006014965604206152,0.06263561858343439,0.05440790954105799
SHBG,-0.009640600239627753,-0.023971249337323,0.029030358308183228,-0.033057260741384334,-0.004535256835376527,-0.006855411708858015,0.0535563673385176,-0.04080204554519901
LGALS3BP,0.030261267312746844,-0.03418968010905642,0.011970011764410192,0.1144160326108161,0.05382408984394666,0.04831682693552519,0.13806872933573047,0.12090972372853147
LAMB1,0.0291895678201079,0.017003765107954018,-0.009889980365809606,0.03325376062096088,0.023747869171230673,0.0213087589490877,0.004496662721396707,-0.034447343480561145
SPTBN2,0.03670656231654643,-0.0038953290665978933,0.0573903440945421,-0.07989321569765717,-0.018146520562583812,0.03847230038162048,0.019960989235803136,0.036058399129841226
COL1A2,0.08046557031727226,-0.027652269251279137,-0.011133706164490907,0.09147296716110355,-0.019757636335220877,0.04374931929326942,-0.04356661154483647,-0.03908187769263581
DEFB1,,,,,-0.010017549555029827,,0.005791641398938883,-0.027767620029174454
SCT,,,,,-0.009207362521180349,,,
WNT11,,,-0.027642874845097396,0.10077772189806411,,-0.0049191859151111895,-0.01771240546813769,0.08826061710758754
LGALS1,-0.11461592580956598,-0.020631131118459184,-0.03126551256719123,0.01047830377100695,0.058148431960912655,-0.0011201986066282827,-0.04476333745582016,0.04412944491997547
BCAN,0.06621501968571145,-0.004810947292483223,-0.006232139451399577,0.13299334450451486,-0.03478772409160856,0.04070560178316825,0.0005636925177546493,0.03262114294381158
ANOS1,-0.010040668987421229,0.030097644217670638,-0.024243116697857454,0.11495999471313251,0.008021608280726797,0.06362138766557765,0.09450202622082265,0.0787061454803947
EDA,-0.03458589960491461,0.014714266882706948,-0.020237250182572657,0.01005475757100483,-0.014427030615105797,-0.027843460485643616,0.13830482096397767,-0.0381353146366579
FGF22,,-0.013389277996329845,-0.016309206213798264,-0.018000490255106267,,-0.01577198326293149,0.09968747590653954,-0.027618721959077157
SHANK1,-0.02928139231116001,,-0.027642873070459005,-0.01712632322321964,-0.013477028273079417,0.002871969959984776,0.03441724110932785,0.038430208576353736
RAET1G,,,,,,,0.04256075483728077,0.058551284039663545
TGFB1,-0.0024548558569858297,0.027409636955604614,-0.027176873578451253,-0.03900001558516456,-0.021936406250918264,-0.052146181838002986,0.03780664572756249,0.008897515768063104
MSTN,0.052040005726332064,-0.011277582604200021,-0.0195547582937474,0.10242988693893809,-0.0014288158931095802,-0.0038120436078470485,-0.0015533520695540193,0.05832729282273345
WNT4,,-0.030984039343046353,-0.018625707335142475,-0.02040956959017615,-0.014148201877693648,-0.043249091117208434,0.04505252399810635,0.015553508213543623
TNFSF4,0.10065041843442717,0.012195624788737935,-0.02509933491561622,0.03905597714359103,-0.024207741263400268,-0.02503430704844638,0.016126216080715093,0.02124597102583784
NTN1,-0.02075674171200559,0.04116915383014224,0.020096169310851,0.12983140775597585,0.010677246418724994,-0.016045006406258517,0.09024533818568226,0.08195811890943068
CXCL12,0.05351410053925463,-0.04562425948281514,-0.04038077954349801,0.0436730946201538,-0.023871826009395553,0.07327348890579702,0.055063905901749866,-0.007578906664053645
GNRH1,0.013983630396507947,0.10873282944050074,0.01908213075594999,0.05020883236522879,-0.021354746055156158,-0.03721187848360333,0.07603441505247402,0.12101770743330115
RIMS1,-0.0020492012289175915,0.08378578163628471,0.02821581932863869,-0.013790047680338759,-0.038822486339638675,-0.032101478268039406,0.031026074598594605,-0.01027988892885626
FGF14,0.08285142381842878,0.026889633374972816,0.0021923572040759057,0.013680257978343735,-0.005326278895389162,0.0066986719152936965,0.05075821141211713,0.000260533745820068
IGF1,-0.04475050564483022,0.08189435803129755,-0.002518595779220143,-0.02555715642036479,0.0002982295629519004,-0.0036363096604211573,0.12492953702650905,0.03571119346095462
TNFSF10,0.041033432543617736,-0.006610421610788866,-0.0019771497329267983,0.018772341750780366,-0.0192918773758289,0.002998822818750484,0.060065904531850914,0.05609333300310547
GDF5,-0.024567485092080323,0.03166423750652849,-0.02855384258138692,-0.03172518669871897,,-0.004651803754008275,-0.02277290304841121,0.04334116190936704
CHAD,,,,,,0.027962241217185473,,
RGMA,0.03523157674052629,0.0067361350806126345,-0.001990463904700388,0.09665115585203991,0.042690606295063105,-0.0401319525946667,0.0696195586373526,0.07062097204432914
CLEC3A,,,,,,0.012236270371573894,,
WNT16,0.041122090659171925,-0.04447905713268235,-0.0009904680927193923,0.1209975656859636,0.05377135858735838,0.03616586343980127,0.02827241153430523,0.03343806983248316
CX3CL1,0.02303369730228135,-0.011731794854681232,0.01743763283426696,0.07065113853893426,0.0049889313763372125,-0.009927995160364647,0.041311732337572744,-0.036131735595067146
FGF1,-0.10598361429312929,0.03963228087383153,-0.014757557013862499,0.036236494043122604,-0.03879961908571499,-0.0033954435997367877,0.11129970434968572,-0.10689600442702647
ALOX5AP,-0.09437842161123314,-0.00015270276130521066,0.0006648408492364763,0.09562063582706971,0.020804827313160777,0.03527424866591516,0.026940812897187447,0.03660806381132048
IL1RN,0.02167729012842067,-0.010484024687171953,-0.004494171137780506,0.024632225777138937,0.05768355994443454,,-0.055685447873815457,-0.0006921756093009149
NPW,,0.040288170309909895,,,0.030708795582459873,,0.04565010662421776,-0.0026179695994454025
CXCL9,-0.03886660560367044,0.003968618932350539,-0.045333638372268566,0.03053744661136328,-0.024851112181074286,-0.02688000564252698,0.04867578060181395,-0.006242021811262395
ANGPTL4,-0.049315040416951936,-0.009215225083236585,0.019692126740894576,-0.03018951009533636,0.06405862124155368,-0.011144313516890053,0.12143828145042132,0.04324709353837468
UCN2,,,,0.04206972026890817,-0.01442703150486023,,,
OBP2A,,,,,,,0.0490211009848411,
COL4A3,,0.02642627388220872,0.02058055976367645,,-0.01866289549689137,-0.008598994954423508,-0.04226871154291517,0.024945807749212043
NRG3,-0.015240777178804734,0.056892184786555985,0.10419602129394373,-0.04703700754290988,0.062118916083512596,0.010464106074159181,0.060631992743303394,0.02975562811282556
IL23A,,0.07766228751681291,-0.030512362056498404,-0.023700877370428655,,,0.025780480129735415,0.008197632496092023
COLQ,0.05734037456482357,0.13052803270290803,-0.03759301934933749,0.08851495358101678,0.04671857107033488,0.0794546123301906,0.034361948624935953,0.046479954868835854
TNFSF12,-0.06979173196438596,-0.00024602890756975554,-0.049985224002077444,0.10997247603040915,-0.03330837933801814,0.041112921686175606,0.018833490386279874,0.04804034984068656
DKK2,,0.03832826919504067,-0.03196023911761968,-0.034503724843021125,-0.01479130460344416,0.013251827652945702,-0.01898424047813257,0.0040217670016465075
FYN,0.0035000071360655875,-0.015312078959151015,-0.01368577982542107,0.10046033512582918,-0.011212457506917293,0.06282142520866328,0.1349486560117182,0.08244160428548813
ACE,0.032386896166182524,-0.004654912409367462,-0.013816516507281997,0.07352470892268319,0.06657173829034645,0.03392083866473247,0.05532220780913504,-0.05009906212684817
IL18,-0.03772766218967052,0.05937604792440925,0.03674085608068729,0.12159027054416345,-0.019804262827034586,-0.006316935771330491,0.15517034057865228,-0.027235482680401442
PPBP,,,,,,,,-0.011028769306774232
CCL27,-0.024886131343637905,-0.06170760172576884,0.012938958494067232,-0.015180799515437294,-0.020692724706857322,-0.004232783158954935,0.046428203149794296,0.05245303934246729
SERPING1,-0.018833692875724,-0.06412422515484738,0.022000303379777975,0.15892976647711213,0.009627249274760715,0.042099223210163045,0.1535415390520218,0.10662320583586413
AZGP1,0.03871194581177247,-0.05169898027319423,-0.0020202870496165144,0.010050362103263688,0.0037739371724157486,-0.028553071510827213,0.18423415697992104,0.02347721998989348
INHA,0.021916366815637002,-0.04055268006663875,0.016364166289109482,0.050573801119378425,0.052694983784702686,0.1228223125497165,-0.027379200160470043,-0.015131034854281931
SEMA3G,-0.0377576551927459,-0.03934916203171676,0.03131131138905789,-0.037254734985015296,-0.022878925220863978,-0.019022093858047744,-0.021960447458101554,-0.040850953215183915
COL6A1,0.04746357990298228,-0.009723738934011414,0.0075537524280583765,0.14095488655406566,0.004229485176240363,0.06026013094637747,0.02148835277492555,0.029869586890833993
FGF17,,-0.028485926069082373,-0.003690077993278486,-0.028533646807999392,-0.020959614200473323,-0.01468086659258729,0.08443251879391594,0.021670117834389744
TNFSF8,0.04364809253910482,0.033393933231369584,,-0.01828301339153875,-0.011811474318288597,,0.0036039645391717496,0.09224172903523087
FGF20,-0.01025960782315427,,0.05442753468088702,0.009556223970431373,0.018932193131282138,-0.023369225069524945,0.1076548919778677,0.01992884344183541
ICAM3,0.044325896792492964,0.03160796214699037,-0.026048006761651137,0.00697875363976296,-0.023456721205577048,-0.03088503913975309,0.07613913786461428,0.06820363804198808
LAMA4,0.07147827980556297,0.030845447359560765,-0.009777648072041215,0.11553788797092635,0.019846444127483202,-0.022218397675998616,0.012888506175343505,0.056686983459502294
INHBE,,-0.0338760337480102,,,,,,
DLL4,0.046236973457628304,0.04955951254245176,-0.011179451236758963,0.10893453009923644,-0.016884351814435813,-0.026680794190320458,0.0036295531718970498,-0.007149479466461298
SEMA3A,-0.05015798696863614,-0.010776750668732224,0.022931630899370437,-0.014844832233347666,-0.00270438291498093,0.032545974527890424,0.14142533701305096,0.11493452303663407
RLN2,,,,0.07781739916312923,-0.012031461499299475,-0.00019087170643118689,-0.004923871343749683,-0.04481480848831916
C5,0.12058330862287056,-0.003123940965311935,-0.039448649920633225,0.06650128458473491,0.03897539710332659,0.02120241493626805,0.12110030058518866,0.087101201130882
COMP,,,,,,,0.026214764261288177,
EDN2,,-0.008359278291250202,0.08138061737728179,-0.024988354101284898,-0.014610203689741244,,,
C1QA,-0.13097153826547164,-0.004859083981375132,-0.025773121874075475,0.11913075080029542,0.020130028656977328,0.02496812862830744,0.08265707593052078,-0.025976973477454424
UTS2B,-0.022912603530167414,0.025666399130709793,-0.024468004690928365,,-0.01039990465138052,0.04871124816306122,-0.023663663368580563,
COL9A3,0.07148292103912615,-0.038186702312103374,0.004008700428811923,0.10791396708269288,-0.002064684754334581,0.05266340035387049,0.08147648838536442,0.018400430269482352
DLK1,,,,,-0.013903390903999535,,,0.005058480890839926
HGF,-0.016047728877784023,0.013614543949711042,-0.01539463708158864,-0.02686886297779225,0.009223316775596947,-0.051236065246935136,0.1097270662038459,-0.01180108079960784
P4HB,-0.001865319863428314,0.03639511221728152,0.04696801653197358,0.1140091884605158,0.0033359300404755014,0.024933538560653,-0.043825376928445264,0.03556936228290568
ADCYAP1,0.0500265106635412,,0.0037576086974424575,0.01827811277351615,0.08094759714576684,-0.036463674256258266,0.043375246056678855,0.043265297084730515
GREM1,-0.06347017416303416,-0.023161044992938074,0.012260013445983656,-0.012930480613476028,-0.0138766515689048,-0.021635107863215916,0.11399442467521483,-0.04286078795006135
EGF,0.01134095845502193,-0.006073750428859422,0.033861536503922054,0.13526600075984455,-0.04154103689660134,-0.015766993600697388,0.07170382334045562,0.03278554568278158
VEGFB,0.0215982042429783,0.01106907884919111,-0.0037922382224645237,0.09376994682862953,-0.011707633770587368,0.001315561555629173,-0.03491438162034593,0.03135135938996702
FARP2,0.03887251090857449,-0.01738414884215373,-0.027285328775045345,0.09655997236407568,-0.010185363441280954,-0.03409467335431445,0.10204215858068078,-0.0008467854018965329
BMP3,,,,,,0.03956859132199037,,
IHH,,,,,,-0.04503302409800013,,
LAMA2,0.04170300918830035,0.02285793127297033,-0.05666611250729586,0.014682270012449301,-0.038136377638768496,0.000663987313644806,0.0025408624332447123,0.018173783150595396
SERPINC1,,,,,-0.011126958482769156,,,
NRG1,,0.08084591975033,-0.009232537134397381,-0.021239857754851113,-0.03417290714892029,-0.021029652249840047,0.08847893077811811,0.057133916195707984
SPINK1,,-0.04303730625047459,0.048597654371513054,,,,-0.01373105420897094,-0.03322620016804842
EFEMP2,-0.009285067464042182,-0.06649876139614236,-0.008033327894561355,0.08234033005704122,-0.029845444524598926,0.005441173387797006,0.11321458616490496,0.13380924878493827
SELPLG,-0.04517787835414043,-0.010127481328720907,-0.04934954628805162,0.06972715464136359,-0.029097229231295,-0.004749271861063752,0.13129041161763474,0.012246766786467083
GDF6,,-0.005554840699598562,0.027590685566468324,0.041424116386436366,,,,
HLA-E,-0.013121014149211362,-0.00381918856395323,-0.03277463630585245,0.1915919689684186,0.022820473357689476,-0.015786327669289738,-0.005728251876100689,-0.10251699660753645
PTN,0.11069462926924109,0.01034346757214729,0.03784234624330021,0.14462426973286516,-0.013140658750496945,-0.020399408516450813,0.0415712455109354,0.13098475838474763
CD274,-0.032462726315242794,0.15734073528235332,-0.03346489299688697,0.09116787737901633,-0.013532013509039431,0.031162042870731325,0.11734934392063939,0.1347133879423139
FGF10,,,,,,0.0001668358091748509,,
CD14,-0.019425954714401148,0.017153182263220344,-0.022795655080147297,0.10631375656084459,-0.011338662480685472,0.029890458249930304,0.11088037306237572,-0.04894645945419229
SFTPD,,0.010682360333468945,0.0464404820203671,,0.009718972369135439,-0.028644169180607044,0.042862517806318584,0.11667897808114934
