,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
BSG,-0.03507748921358868,-0.00954959720359772,0.02382888067361939,0.012439916093511817,-0.009611276957101332,0.07430482009432168,0.0527747356380969,0.01957621724161075,0.011936540453119704,-0.05447030187563087
ADAMTS3,0.06647580821311895,-0.03905525861522506,0.11709804123239276,0.018129082724413555,0.07487747546888625,-0.02700392684403769,0.013029472424408117,0.07968056848985747,0.023844375449792996,0.03126096822512761
CD34,0.03290297882784165,0.02095698017621433,0.07810959582837054,0.03259328731922013,-0.04878828512911566,0.08838411756768809,-0.03483830121236726,0.0658565043379554,0.04344436434358646,-0.025020771227040477
CCL23,,,0.09648500126866669,,,,,,,
PLAT,0.010542376050638451,-0.044327596287508694,0.1463218338391618,0.030556103963498525,0.013085253688993556,0.09099742846412914,0.02925330258971033,0.02357890745941929,-0.030079962680483352,0.14317831400118056
NTF3,,,,,,,-0.012564323738841133,0.028011593461089862,,-0.01881919764560485
LTA,,-0.013094779544502238,,-0.01560512988663657,-0.021067213530404534,,,,,
CKLF,0.053670380186996054,0.049684746061434616,0.11546576236808384,-0.002518523647327029,0.02697867809439055,-0.03430806611654861,-0.035448871759603165,0.07023167421184989,0.0786488764949137,0.03845627142566307
CD24,0.016084009475372446,-0.0739305823158272,0.005693127531241977,-0.028589573193658967,-0.0034833786828114156,0.012708133174406121,0.06046526712675958,0.023153405823471484,-0.019608867489310868,0.04407386376007547
HSP90AA1,-0.019052268360739442,0.02589892331740073,-0.07941363834799417,-0.034936934337731096,0.012355326785988848,0.04249407630463383,-0.03596212653422882,-0.03716041124788082,0.0021221943180162388,-0.06892407278976372
BMP4,0.028214957011825626,-0.03055169264065828,0.029991666915476323,0.03867008619655579,0.0008549157804006617,0.004171361556614257,-0.007012639517056522,-0.008380146150982246,0.13854999688815767,0.019186828645780227
SCGB3A1,-0.014877741429819027,,,,-0.01470042299926924,,0.00891817485853396,0.052358229052021685,,0.08079841141446782
IGFBP4,0.0033021595947629856,-0.03728990675407948,0.06294311431849435,0.021520281985750633,0.01916699779688745,-0.0071942841781803355,-0.0232409140731634,0.05413474286520688,0.048291814161434,0.018693396491301525
RSPO4,,0.05173838191074862,,-0.018149716074284606,0.030699117173367863,,,,,-0.026307229996221714
LEFTY2,0.0028528247556627415,-0.029259146044728443,0.045012164659267516,-0.044696410513232546,-0.012408559395659078,-0.028819761087005482,0.0053870813728060345,0.0987261077469196,0.08677705020566688,-0.014520999873037147
PF4,-0.015433268506605837,-0.008914077131605826,,,,,,-0.01624551723639401,,
ANGPTL2,0.021312825173872143,-0.022222042488033614,0.10445742256004026,0.013550930455771392,0.004467270263102608,0.03868623199956445,-0.0168689677959525,0.026551576382231667,0.08350926115706092,0.04245406620921812
LRIG2,0.027395493419966194,0.059567359489825146,0.022308313109137,0.0814070748504627,0.02221859101158263,0.052613314739733436,0.01471127367100674,0.061368980935653725,-0.004711873198975029,-0.020490766619372786
ICOSLG,-0.011510650288606027,0.011472128009844214,0.08052486844142338,0.006010104145775165,0.04749798332706295,0.09962045286666857,0.025919166607403208,-0.022224959326534906,0.01833055370401928,0.04147055580077018
WIF1,-0.027769661652725396,,-0.07431921094593828,-0.014005706006111706,0.02155800487214139,,,,,-0.024455118449929116
NPPC,-0.014288273086899873,-0.0138279318998186,-0.004981477019877424,0.05413626811886192,-0.005554024877126506,-0.027003874981379152,0.053500925891180974,0.025369047290326276,0.05498316989963255,-0.007526952350259801
LYZ,-0.0017047962019370298,-0.04791019454235986,0.02829235193721827,-0.009061802140659358,-0.018850828020009997,0.01331505730629477,0.0033179983847122915,0.012590862622281877,-0.0264978793162132,-0.021592504533990135
EREG,,,,,,,0.05967926517159264,-0.04350426328975606,,-0.032766098502046016
SPTAN1,0.026159787530289542,0.0034417169467695617,-0.016512615094514023,0.014419758540431133,-0.0282026295685778,0.11097747871919322,0.06788911244135107,0.02103975051731269,-0.016804701652550807,-0.000865046720664968
PTH2,,,,,,,,,,-0.032009836900035796
LIPC,-0.01889437720633371,-0.016019260502362218,-0.01720720735412049,-0.0073198134650306725,0.00795199129838515,-0.025996419595497318,,,-0.030602296117658093,
COL8A1,-0.02826896221763013,-0.044697752526804815,0.04798681296524547,-0.02794707595164812,0.010755470900431016,-0.033727385348782224,0.03225106699501839,-0.013836236916892347,0.04430224036227918,-0.049853508480979955
GSTM2,0.0032301100909926813,-0.039295476220835825,0.02626091917348054,-0.0025161394224038117,0.009934968077965626,0.086934564828747,-0.05620165269468504,0.11274875561228269,0.007221207040017323,0.00893776187879712
SPX,0.01491356040261549,0.04928835729014269,-0.03944222065274731,-0.022155237249714164,0.03394403553389098,0.03572431380092122,-0.032635283410864774,-0.020170886128042877,-0.022550137322924053,0.014409151769792863
MFGE8,0.0066535018231835925,-0.0377860162287714,0.03826631046718061,0.032748439836331175,-0.007062799570614516,0.04290038580248605,0.03666745679895031,-0.017515442350853595,0.03434554573779499,0.0017508116885331232
TGFA,0.013410393159797281,0.0168359151198702,0.02427549008143107,-0.01778209024518029,0.007561212744046462,0.03503360523093724,-0.041844098440759675,0.05541905709549085,0.01498647916250668,-0.007251236619012176
SLIT2,-0.043929873634044304,-0.01953976283893562,-0.021374906809580187,0.0019052723355234965,-0.008623498184791618,-0.030538994453379372,-0.03918102397071221,-0.004701036696895247,0.017179084452259706,0.04248933457637704
PLTP,-0.013895874775909443,-0.048199392900560495,0.09898366092284196,0.011008247394982922,0.004853860234788655,0.04795203015521889,0.07500871878134754,0.08704375742237784,0.039593628152415426,-0.027930862925367277
APOD,0.0404918850813386,0.0028443120980097577,0.05208020414714014,-0.06318526372365735,0.021808419969084423,-0.07493605626609273,0.046310156335508064,0.04190426279304834,0.006388497892618503,0.024833753673225933
B2M,0.04027413838795521,-0.08191629739507282,0.13850715882552658,-0.007479705634997393,0.024482409198673557,-0.09939730107235116,0.04572867335452204,0.09651163702930177,0.0376874541612928,-0.053394347592566976
OMG,0.05051612252090462,0.011704227914730235,-0.08511956853774769,0.02723522618195359,0.01875213277309738,-0.0054817077323198755,0.0039264120589326615,0.051441820431139214,-0.013490987118767585,0.02514456167716691
CXCL3,0.01878652479528064,0.09941148950257282,-0.0227405533135427,-0.008773445972358697,-0.015172208727521027,,0.0005405319060486096,-0.04101610604866709,-0.01850605930093494,-0.013921980462404514
CXCL10,0.017964247280120218,0.03151191567119245,0.1430031723010059,-0.03648763532207771,-0.00971740442247414,0.04735067794376568,0.02043742010334593,-0.0217899481324056,-0.02493160931582686,-0.024920255138931174
RSPO3,-0.020209521365776355,-0.010351961534293496,-0.028440635095423286,0.04463301440359035,-0.015854665704580346,,-0.02465585545795219,0.08441572194024681,,-0.013390101535998157
CORT,-0.028230998037138466,0.1515340272404365,-0.04922289098979852,0.018734365616362544,0.025138565419875927,,-0.03690850965255191,-0.017000108091538593,,-0.0344463648972226
NCAN,0.0691207077616538,0.022784709789392833,0.08321300453647164,-0.0059225100614776986,-0.005231863482748858,0.08846042414046645,0.015427653442317248,0.028186268647382776,-0.02508584185074277,0.00800052936928522
PRG4,-0.0070642504214750695,-0.010216939606240543,0.039443944477901595,-0.023194616626618265,-0.018536725081576975,,0.025911697039501174,-0.025084699794457023,,-0.02624254943348084
ZG16B,-0.020630936974141225,-0.01185800794211056,0.01711073041197483,-0.012399692304937215,,0.0847085457166304,,,,
TGM2,-0.01444130206496991,0.017459744511832343,0.0028898616565325034,0.015362397184546269,-0.01652339851383465,0.054436970798463075,-0.029029223700270505,0.0696633019115584,0.08390035694293094,-0.01079014772225351
VEGFC,-0.004107657791643681,-0.01820932206337064,-0.008123262464413703,-0.01667003147893396,-0.018917466817077604,-0.032496297825928326,-0.03009438923653281,-0.03406202078482288,-0.024409797163541372,-0.008683613353780116
WNT6,-0.024004909295293024,-0.014131343037836804,-0.008369820328597816,-0.017222902596031684,-0.01651020976401584,-0.023842012308210942,0.01914588224009173,0.02148307913653022,,-0.01230814612424715
NRG4,-0.01370292354797076,0.010281777771684637,0.05496178329599447,-0.0007825528375609459,0.1171283699893435,,,,0.0813592303309729,-0.01284445763935915
PMCH,0.06924406627280665,-0.01722918744639886,,-0.018149715198364773,,,0.03542136694147133,-0.023852061148250035,,-0.001612365861806176
COL9A1,-0.024775873668994065,0.03233918140026306,-0.021458245386442403,-0.03323279485567529,0.08445777648557337,-0.016631996359053595,0.04156936238159752,0.09283677966465864,0.05585343380869264,-0.0145301302487571
GDF11,0.013470133120338195,-0.017334127668943617,0.07462208615211503,0.02557801162221523,0.01749801907998752,-0.013679298721962324,0.010522379891544267,0.018014438019214662,0.050429824978004,0.00027356777940848936
IL24,,,,,,,-0.02452961255992847,-0.015986490723584358,,
SORBS1,0.06477514195861671,0.05076336076814947,0.020775846817236092,-0.008438367829557437,0.021564657798044156,0.06746352122374627,-0.010131379390454899,-0.015941824272043836,0.013151303134148702,0.004609183048375805
DLL1,0.04094335799351153,-0.026394183133075646,0.044031078610207344,0.06441585959724877,-0.0023454585357445953,0.05099160143229943,-0.018093696497399975,0.042157848032370264,0.017598288268463384,-0.006587661135377359
TLN1,0.021678022555920388,-0.07945709099706989,0.06323793268087101,0.005583664234066526,-0.016210264972836178,0.01747269510206024,-0.017846671617569743,0.010231094289121176,0.0783410451811557,0.040252994110044946
COL2A1,-0.019485008744911794,,0.04590709244062526,,-0.015402906758650378,,-0.03656162148861833,-0.031291207134117364,,-0.032856704997241346
SHH,,-0.010617077730003867,-0.01787684410985589,-0.04645034208652802,-0.014700421714360755,,-0.03908861819407941,-0.01434251084182816,0.03002954282942815,0.03930722473849923
PON2,0.02551297548357578,-0.027371375339706034,0.0701462819015033,0.021434780493311923,0.020145469915451988,0.11325535512471774,-0.00749625630655779,0.024379953160558528,0.012103042140445719,-0.05442393754680534
ICAM5,-0.040098610093049346,-0.016547469201829472,-0.009550822416948166,0.04907732115583428,0.007265368098919392,,0.07596055957015882,-0.03347407142015122,,-0.02511348606892097
HPX,-0.01655508223052201,-0.02583279449101572,0.014341059736058145,-0.024333627641918657,0.008473119417139097,0.08765121602866664,-0.022735303322066316,0.08232554873178817,0.04949363247376216,-0.047923956696983
SFRP2,-0.01977999687923312,-0.012091700963243896,-0.018149081523019445,-0.0202804873973856,-0.017114451949974983,0.07202376460962494,0.024030823921125252,0.010099843402284727,-0.030109160405069807,0.05045179524556181
CFC1,,,,-0.015605130829735182,,,,,,
CD70,-0.03613756468541366,0.006937881058973648,,0.00813830667545785,,,0.048009076349072845,-0.000435378379048671,,-0.050589315342932935
HP,-0.01207043694818763,-0.014499495089813123,0.004850335111657763,-0.0002529852930039239,0.03100158491950836,-0.04324996748862083,0.05758500738518783,0.15070041239965473,0.10069292026348642,0.02711711487650043
CXCL2,-0.02608303514321598,0.05103794265125798,0.015866334650331337,-0.023600040653613888,0.016735896860306555,,0.0524662768436905,0.03539005993180038,-0.0177459960563012,-0.03980685866655255
NPPB,-0.019193726380889536,0.027475831665000564,,-0.013664487194712093,0.01634185624337993,,0.0727430921668865,-0.019984634629398756,,-0.017399620404255745
CCK,-0.02046731564491635,0.02513330086723471,-0.0852391800710357,-0.028841585720150716,0.023463004687634063,-0.0312032886936221,-0.0384422988388667,0.0043991238068475476,0.02513681806436875,0.040394480004634165
SEMA6A,-0.047297783772329065,0.009555376648021394,0.06641401550661638,-0.023719526658633378,-0.027589627486752154,0.1084665174102779,-0.00787818728054042,0.02236431446153183,0.07957415772369157,-0.05422237018812571
IRAK4,0.020438182574141477,-0.019049298541401496,0.0863815073941937,-0.021925048491289702,0.038268248632323164,0.03439310070062341,-0.042440992171181226,0.11903346192773882,-0.00981758037075687,0.017616027566882006
GSTP1,0.026177957918687073,0.004066552849838522,0.09232176332358413,-0.032912221609098465,-0.0005728125552470067,-0.01794994249321502,0.008396433343821992,0.023556497443710463,-0.0253618400673951,-0.00500223173591029
VCAM1,0.018320193314315246,-0.017084576468169094,0.08774550882299811,0.04558548296124116,0.05022858243172062,0.05425731714849318,0.04368342028118843,-0.04302168801994821,0.008540847839735988,-0.026360519540479865
NXPH3,0.013603257254411777,0.07295055892974066,0.06165817644214976,-0.0018705446434269329,0.07119210109913553,0.13130334852589426,0.04932050652408302,-0.005053476588355205,-0.031058006885428813,0.04519558809246633
MTMR4,0.05511340746857839,0.011944009069730662,0.00026049681909643785,-0.017606378789248967,0.03594793565213375,-0.05453311629732852,0.006706443691434515,0.037744430987810905,-0.020707077979230885,0.02670437785352135
LAMC2,-0.015065068252230925,0.02454375640124272,,-0.017202064910762004,,,0.07282156724972329,0.05609179218988163,-0.01895086110759489,-0.019414576087879894
IL10,-0.020108177728157338,0.015782250461390535,-0.029840693518025443,0.0035761575933941445,-0.016933823541576326,0.07271490493071162,-0.048331190857128274,-0.03985184086267549,0.1450209320397151,-0.04834626630326713
SEMA4D,0.0012506155267278086,0.009947230249566168,-0.039484319905025,-0.021635994971735927,0.041370596000356065,-0.03755079977887475,0.056904270183473264,0.052293248311388686,-0.006028315093628617,0.024150583256969966
TRH,0.0205494103905309,-0.025167686009559084,-0.005174257249133455,-0.0043003893750267206,0.05930777591336478,,0.008806036516151555,0.05614558190301784,0.1275459818666526,0.02850547319193043
SEMA6D,0.06245796722828305,0.0038763982799421273,0.06441014805771184,-0.012007678526659214,0.021018533318322697,0.04020244920956111,-0.03438047670859706,0.039890814034982056,-0.0015909111596107512,0.003159340548281475
CEL,,,,,,0.1097284891764313,0.03293248325484701,0.0819170495177818,0.08472743527260959,0.006422651798468099
PDCD1LG2,0.0011493576063528275,-0.025177165656796948,0.0569791445232971,0.011397259786501909,-0.02896731656167957,0.004093196419296667,0.06327085530342533,0.055303803693769284,0.019552960996561685,0.016421270758600108
SPINT1,-0.03811200200539132,0.019743853987381793,0.048966212394138564,-0.01107645248296001,-0.024855207419902228,-0.010413270575756256,0.0023263403713945792,0.08295831618204197,-0.022714539948827828,0.0320494031554293
CTHRC1,-0.005190545074050441,-0.024985137773783462,0.07560077658163913,-0.025734362516598448,0.003089777943260944,-0.008336998938749573,0.018373505837334478,0.018065694217063027,0.10102108824607198,-0.014201313175556236
PODXL,0.006398141171116948,-0.030238630106481243,0.11571238080841585,-0.008547435967738118,0.03773649814718084,0.048687632035352986,0.03215103684214394,0.12382012538467199,0.05800351450756292,0.06961019942936608
JAM3,0.019154869290961527,-0.004585599095978683,0.062321602830538225,0.031603363691041136,0.004634807401942793,-0.025244004909727894,0.02781787068274407,0.08855903296372186,-0.05866490596573408,0.004449744247743991
TGFB2,0.02221344766990188,-0.0629172916233105,0.12887439592651076,0.02607371732923162,0.03669127630382842,0.024957645305393204,-0.04367691280724523,0.04541370700814301,0.02339757060540624,-0.0031460047584672282
COL18A1,0.004996564782246433,-0.009082368395875536,0.06536786195710947,0.00010605076292447808,0.04502305471633107,0.04299445773101231,0.018730533159564116,-0.013805608909963575,0.08568373780620898,-0.025241689638703584
NODAL,0.04057426366420611,-0.02090936011646811,0.03780908629359033,,0.01312721621216567,0.013432870376642748,-0.03666932357244917,0.12488630210211114,-0.02850817839613811,-0.02220202387660923
INHBB,-0.004331668415356724,-0.05948108620523197,0.11206054915339383,-0.015536032236721104,-0.029497652347200504,0.014038270298739157,0.04491028844188815,0.05209744614661807,-0.015817186102142767,-0.046827201132262845
LCN1,-0.01506507164193262,,-0.019956161392132094,,,,-0.03900375275551604,0.003108633883465878,,
ARF4,0.02555496554312391,-0.005470780866135131,0.04805306263048371,-0.027128911341184808,0.008544522464863228,-0.009931949373768272,-0.04903985690802354,0.024849193863063872,0.05430101417867729,-0.021885325507385173
CXCL14,0.03169132933382794,-0.03834865544502442,0.002620226749486944,-0.039194111601636134,-0.004949632809299461,-0.08859017219900352,-0.01835880690192742,0.03418543054266242,0.01550667368062307,-0.08704475568303786
LIF,0.015609346541782023,-0.03888013804939495,0.07288726830588865,0.002581165801665684,-0.03132959613546026,-0.05167646986415361,0.03841064264551244,-0.033748846440971515,0.06426343754687379,0.07406963852868792
IL17B,,,0.06229646795282314,,,,-0.03394151658936643,-0.029859360085922673,,-0.027621380759497795
MMP1,0.04449975394202461,,,,,,0.14771173724657755,-0.03073760571806346,,-0.02000149898018142
MATN1,0.015409663414760244,,-0.002876424215768149,0.06726800259311592,0.006657914771968985,,-0.04907798737724859,0.01777852769589348,-0.019169711838426754,-0.002194905560710406
ADAM28,-0.009373555935147519,0.043122991231596096,0.061085363478960236,-0.022609166858811806,0.008983574655347352,0.02897731812116447,0.026090257672856953,0.0694901830069715,-0.0264706016026601,0.040140470206934835
TCN2,0.001145934842849062,0.01002462436862054,0.08064647740244268,0.005119684374755602,-0.0043509338748303145,0.03607332684690031,-0.004355516862687481,0.03968260689096842,0.026169733603472363,-0.02755844923221101
THPO,0.0009423755672840416,-0.021539332007400002,0.03552262736370889,-0.009157249390286252,-0.015402906611202812,-0.025859639205357724,,,,-0.009578573913103766
CUBN,0.0066158832235103625,-0.046816995772293514,0.10120504788395995,-0.027707037593186264,0.021518055036976798,-0.006675724292458393,-0.022862976044601458,0.05000023866763717,0.04399243830905517,-0.04512726652535417
TIMP3,0.0075882146309943985,-0.03585440749483932,0.016811567841888038,-0.020253981306516074,-0.03431019737186806,0.061182011649343636,0.0019595049534274645,-0.08606991610420059,0.039042478758489034,-0.04495145705676368
PIGF,-0.04273482369080301,-0.05043951176868963,0.04526224320073358,0.009104497001814945,-0.02673863063492669,0.06577585498330946,0.02278772609170396,0.06687002737617435,0.06545053565949248,0.008196001016457911
CRH,0.0017271865009639824,0.03663184115104317,-0.030687328473730017,0.06617850181144856,0.09288907456339668,,0.06071495155115242,0.11523197589910603,-0.032310308956421445,0.0010847405868152635
BDNF,-0.023564870847242844,0.05205250422968187,-0.04290659071359503,0.010995500695812014,0.0019092428989683184,,0.005952534475690491,0.04643819666238522,0.022809924254586732,-0.018599787585313603
CCL5,-0.014682322934654718,0.03281256543015725,0.00854779833078359,-0.021096093926564318,-0.020895895103700313,-0.010447029372798752,0.04406409002331791,0.03590836592720315,0.01924617640149436,-0.03420926532500134
GAD1,0.022825139235868586,0.00037834888070360925,-0.057496900543171324,0.06781717623624,0.05906407557665403,0.048879580004223856,-0.01445961584801832,-0.012604336532865162,0.08097309513185919,-0.023714059972471727
COL14A1,0.030811822331435194,0.0005383744084864754,0.029850083657680264,-0.03005500869250175,-0.015803304601870297,-0.04591146857010102,0.0541996196688463,-0.057187115379016586,0.015465490937406255,-0.025370936216392453
HLA-A,0.02201917430649047,-0.05335432266816107,0.14756623488682832,-0.039143318766456964,-0.04693730724800456,0.005318883348314935,0.013544522355180657,0.033705023452934656,0.04478234794067185,-0.08573439817577086
CD5L,-0.017650523011437522,,,,,-0.029518067521631972,,,,
FGF18,-0.015970533098803582,0.19831233896344572,,0.11301387307374651,,,0.016313548994952166,-0.0151621185631608,,-0.0003044858006872519
ADM,-0.034675567013282206,0.03704869028273846,0.045724987631348454,-0.0152692675624915,-0.008647205703418268,-0.008696228129180208,-0.01842717350060653,-0.04889595780373747,0.002363376218936762,0.010989432339720896
CCL15,-0.029448334181233438,,,,,,,,,
GNAI2,0.021818170218594404,0.028618567935796257,0.12042561203381948,0.02174888714531945,-0.0016007071650017495,0.1354321118457017,0.007210448121357294,-0.036200499725705375,0.05237678108224893,-0.002843632901904998
HDC,,,0.018549774730354525,,,,,,,
COL11A1,-0.025211407949642096,0.015228283286205499,-0.03628198121399742,-0.02831588719089843,0.041287164220368114,0.014235650094149621,-0.023319864844465604,-0.006063845072157796,0.08282264219679802,-0.024106377607840616
NUCB2,0.02146854094682849,-0.024218669603113786,0.046011240574130786,0.006491065282146098,-0.05788021906556546,-0.051664571987934726,-0.010545267707732274,0.013571740480067616,-0.020728993897712406,0.009407483302928104
CXCL1,-0.02054950685187932,-0.011825331533693511,0.005537050915884535,-0.021589055694425482,-0.020895898646422037,,0.026196994302549126,0.00888773722666,-0.010733967887238698,-0.05705471924257439
VCAN,0.016788080272501095,-0.016226111557280987,0.12687536388202386,0.022314943982263257,-0.014594989307511236,0.009760148553388985,0.0328093339340489,-0.026134562541411756,-0.06043038773174882,0.04636886390632564
