,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
INHBB,-0.21071505158577752,0.02362150227233252,-0.04104393561300036,0.08983582617738735,-0.013820112894345479,0.04185479736299038,0.029516498761269286,-0.13528882693597782,0.008162129857042769,0.00769240197745398,0.007879975976209064,-0.03208450885132037,-0.04545588256265878,0.02277980404641573,-0.056789691849289406,-0.03367581714197811,-0.02169818356322942,0.03315621994732286,-0.01776091498201979,0.03616900951967212,0.09323623355226061,0.035958975756829804,0.11565865059504757
LCN1,,-0.01728110311479158,,,,,,-0.04174734868646989,,,,,,0.07063187749206516,,0.015532029629090022,-0.015401077485346411,,,,-0.019628468756960293,0.0029884827469855903,
ARF4,-0.024100899451365097,-0.03935095308084534,-0.046010460438384033,-0.06273976244152699,0.015140852497194324,-0.06581782679164282,-0.07862149120568947,-0.1523058361149065,-0.1158892377120408,0.0068724598096651865,0.03887419552772251,0.012637724446792188,-0.13928862149342627,0.041290467181513385,-0.04682272041980771,0.029760017493813434,-0.0028627568998514296,0.0031347847695133006,0.016337499880446457,0.027014794104927922,-0.05404809086505037,0.0075221021734265476,0.04337016786279708
CXCL14,0.1976068965384752,-0.05361960799470019,0.02855807270576732,0.0011977503754448582,0.020477416610967376,0.2220134273255023,0.26584075849634864,0.17109982191045406,0.02393156395873954,0.04550904522311137,0.04913395075413857,-0.01418523836837039,0.18758899680811972,0.08884157683774196,-0.11552463460109713,-0.09632006387716624,-0.014826948669597583,0.059272750034036426,-0.04557648680431256,-0.04585457763106418,-0.00893973589751241,0.019733359826854525,0.09145817650456378
LIF,-0.19095289456573283,-0.03079142888880113,-0.020206524323832915,0.017302646237540867,-0.021540511241974095,-0.08629851865575726,-0.04210851573147102,-0.1037661449868231,-0.09450297740766768,-0.022006956828835345,-0.018015405790185332,0.036999826642199043,-0.02344866597117473,-0.007847162279939498,-0.07646128687128578,-0.0902847594557758,-0.0053115971853300685,0.06808909448345676,0.02179885124225641,-0.1001506434437956,0.00501102959519798,-0.003259305369088526,
IL17B,-0.0017465093109402512,,,-0.005654323280392881,,,,-0.0656363756456546,,,,0.04332386494194354,,-0.03735968448702874,,0.0808049548206982,-0.013339719069564122,,-0.024240719932419167,,0.032762042072056095,0.04044227025804272,
MMP1,,-0.043756836219337444,,-0.042841560944921586,,-0.026042366420262725,,,,,,0.011061595949631485,,-0.0013144577790247384,,-0.0340386461132535,-0.04965456706538596,,0.03475411523163471,,-0.06274778871813051,-0.011723979093670926,
MATN1,-0.04031072952485821,-0.00882940985532512,,-0.016188488220059284,,,-0.06573372891970448,0.018459564676308736,0.010249357396834146,,,-0.015105616605050607,-0.024697225718522838,,,0.04566251451080494,0.027136829552342017,0.03818020028728447,0.041386384590420454,,-0.023606732076326024,-0.04844217752783023,
ADAM28,-0.03052126360475688,-0.030709315268432163,0.021165938246568546,0.006053863806758519,0.003632797688563761,-0.008532220217730806,-0.04163455620872289,-0.14935348121347788,0.014538851509831413,-0.04395897104947049,-0.03260984248283364,-0.032422237177990046,-0.07631472557899933,0.021609251769886442,-0.0183548634602316,0.011744510801895392,0.009910653434809381,0.0015639494438843206,-0.030217782593390745,0.008225430724883577,0.02065280456356681,0.04302261564369798,-0.053115532611295944
TCN2,-0.06829309716663441,0.007372476148564417,-0.0017543574131753943,0.07172122854937296,0.004268318648548296,0.04945280101379935,-0.058635739092692034,-0.15561580764554744,0.006897342735553455,0.022689324410612412,0.010002747044197883,0.03475868698097555,-0.01902277404081402,0.09003127102959844,-0.040791297470182314,0.030096923767436282,0.02114947385055275,0.01389292670370611,-0.05287239818499106,0.02020864349807744,0.002417840134978912,0.01594110270017387,-0.056450222188819475
THPO,,0.011854865510850047,,,0.041552789929604615,,0.02419631083415432,-0.026274787154061268,0.07869711118338475,0.12125897827485023,0.03474904112361483,,-0.024697228555555367,,-0.017355631313113015,,,,0.025666967880191,,-0.00886919811842641,0.06749063892673662,
CUBN,-0.14416375533097645,0.02655494855539338,-0.0016748657871263702,0.08273002778207769,0.013578998808886095,-0.012014019544838942,-0.04295807663099793,-0.08640114131017475,0.0066296067470367,-0.02429858387481591,0.037637073485444594,0.02693057332845173,-0.006031370422028412,0.03045072936461718,-0.0681798490468441,0.048061401355187064,-0.01683012693034916,0.06642052102260843,0.02671674519341821,0.015650965702256502,-0.024021921888077336,0.02080507879124273,
TIMP3,-0.1978608757328365,0.007686869010005379,-0.06479410709050304,-0.018727174563933566,0.07615073272990154,0.16740318567041387,0.008148003869390012,-0.21938041482473186,0.01618043761795257,-0.07874238397651177,-0.008326908853182317,0.030894172567071956,0.0062472760182710535,0.08138946280937427,-0.00018098529463003425,0.055879763415273336,-0.04078849358204584,0.023862371236194193,-0.024051263236333352,-0.09335208123972194,-0.02440956545139985,0.04669779356047694,0.03594962388763582
PIGF,-0.03363720618854579,-0.003570276577683406,0.012126502141544886,0.05325721542656987,0.0696306634687247,-0.019168775309568887,-0.06812594188443072,-0.24692177040575186,0.02699430471173862,-0.013855795623603194,0.021027672496194666,-0.02121847234817757,-0.052984681702042805,-0.12942083666872026,0.014064290467739597,0.09180747367524204,0.05644041072357199,0.055063301914447776,-0.020196658499358554,0.02529052041900183,0.046335343055376656,-0.031418603741857835,-0.0020980679223407193
CRH,,-0.009844291883253798,-0.02003973474854941,,0.04218137738606664,0.18055087610960643,0.08334459698122179,0.13438246593014522,0.02278368546112578,0.053230623737984276,0.03095137171398749,,0.08294147222197379,,,0.08962796063674361,0.03782601780563857,0.12832425162771197,0.021209870928858773,-0.0547058502244119,0.0012885001626301241,0.06281116604934735,0.06527585433654952
BDNF,0.2814950119852577,0.05039830447973369,-0.017926722650330795,0.06203828722338446,0.06780613561094166,0.020413366983115782,0.2143645808912155,0.48028039657073474,-0.002468172249742661,0.01849769556903962,-0.010582876052498894,0.00961414956749725,0.03689709429597892,-0.028763894492685568,,-0.009468950603622999,-0.01772387120155503,0.019202500552755523,0.028347765379698187,0.13690676902028256,-0.010784996650218613,0.05989072216818218,0.11717069230706713
CCL5,-0.02435917883815881,0.07132784417626142,0.04034135649403032,,-0.025452903499682687,-0.029058922466362186,-0.04473965851636434,-0.09463952438634314,-0.07940558070129937,-7.166840505825845e-05,-0.023210220555551313,-0.008952211562783573,0.007882998946292304,-0.041431067040390394,0.012991815558313465,-0.017647877137845547,-0.08403023175785293,-0.029123219271148103,0.04968941644633164,0.0004975423690243994,-0.0022790953277976997,-0.07635715153354514,
GAD1,0.3775751865197891,0.010271175122482153,-0.03961013736741376,0.09012970941693818,0.04135544951248575,0.2620182007937321,0.24172749356498216,0.4143791315942201,0.143285938083549,0.15616701215631273,0.0842693240540046,-0.022629923368978493,0.14075410688582402,0.0005928863921855414,-0.07534230018913703,0.03487512711291118,-0.018945971070503154,0.05080728287624356,0.06874191012435531,0.021621045275624192,0.033428406620817586,0.14818109398355497,0.05106991115967618
COL14A1,-0.05000659307621153,0.03729884738395133,0.06753868402200279,0.07777793419966178,0.005996761907267284,-0.044494086352856996,-0.04407320842408292,-0.08124121906265114,-0.01156033540314702,-0.03405954259541512,0.07029539350917156,0.011220507208582748,-0.0033066055007327138,0.1178177305074182,-0.006747994581419169,-0.026421166370421224,0.03335142895266273,0.05952331294964408,0.019756149920967893,,-0.011697028789699805,-0.04150308184355684,
HLA-A,-0.26385853421594047,-0.05621052263437931,-0.07111747535185395,-0.05527823769915083,-0.05670154547765946,-0.2548543436296546,-0.20275314316483942,-0.3649968034949548,-0.06423135036918014,-0.02144812376984607,-0.04026055724330299,-0.011105804014777391,-0.13792477993457303,0.019121908555452566,-0.02472013758576658,-0.100350589691595,-0.029469645690195386,0.04682905934781309,-0.08224297485620047,0.10951931494185448,-0.04740706362132797,0.11553940788305667,0.014574229481690506
CD5L,,0.014663081698415133,-0.02609374888633201,,,,,,,,-0.012419362637787874,,,,-0.04287743476509595,,,,,,,,
FGF18,,0.0694942912766522,,-0.026571786446599577,-0.015243488462722792,0.04377108385700491,-0.03202090879345281,,0.00625909460073011,,,-0.01568463144228405,,,,-0.042827593490054675,-0.0275952469955594,,0.07362563383978987,,-0.01941002162401728,0.045910077689727755,
ADM,-0.2605855865074078,-0.05015055326408672,-0.005906571904925218,-0.10936071852999568,-0.042615611633798935,-0.13702314640435959,-0.02631234069054294,-0.10021548347141064,-0.103186438885826,-0.06471159507999091,0.07830825591256382,0.008111658099890028,-0.0877779375701126,0.10646917560776635,-0.08018732427733999,-0.08148811366451701,-0.0420642350248365,0.016381848104956735,-0.07591263572856183,-0.04212621895211638,0.015982163134890006,-0.09657401956611956,0.051837159955754226
CCL15,,0.13904465351997353,,,,,,,,-0.07759794629947532,,,,-0.023691375673990767,,,,,,,-0.016834310247647175,,
GNAI2,-0.07002525560554407,-0.0045198843836358644,0.023569706406579648,0.05613976725206402,-0.030584332288911345,-0.09634024032181347,-0.20302232932369665,-0.3917995909458198,-0.05361375066434913,-0.06308575710669219,-0.050513515276057706,-0.041808615781040274,-0.07660822154143727,0.03717907546983203,-0.06565022685515792,-0.033256241507646354,-0.018954004782452724,0.012236280837309023,-0.015011937017521034,-0.04194019323992149,-0.0332851895765402,0.01849645576620499,-0.05074084374672497
HDC,,,,,,,,-0.1314484649940824,,-0.003230987797464388,,,,,,,,,,,0.11953565793364912,0.07155011324709779,
COL11A1,,-0.009987849914435291,-0.03849450908393803,0.016962289805767545,0.025207523147853145,-0.10134606004891271,-0.20394792400352502,0.05581415033257851,0.026481294624422277,-0.0011361549341318655,-0.03354351908526336,-0.035852949937235264,-0.0038007398645865088,0.011673063045719453,-0.03209210099027596,0.05119139670703325,0.045597391893434966,0.07154047085195157,0.03876838375110565,,-0.02545592996404658,-0.0007024940558973681,0.054983214083165886
NUCB2,0.03794638743828776,-0.02137711630435622,-0.0014565037248335303,-0.041167901132582986,0.04507378079804551,-0.01377126539079713,0.08117316474083815,-0.07523701433280147,-0.026358586928691564,-0.00035254013424215584,-0.030579054307693653,0.0007865459973306628,-0.017043462492907314,0.12465419073191635,-0.03158965353507967,-0.07458224782941511,0.012497055704093629,0.006808700316741834,-0.006969927462647308,-0.008164394991987388,-0.00983984681555443,0.07755332686044751,0.14017450783145965
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.024282112613741573,
CXCL1,-0.05483665081755153,0.05808983600079092,0.009037124932121927,-0.02618285763696043,-0.03160047006599289,-0.01640547677917123,,-0.08171439609531135,-0.008978388832742039,0.01389961951240673,-0.04405220038682761,-0.0028045176624772908,-0.013152994490025794,-0.02537279390858751,,-0.013187121516717398,-0.04083362742110729,0.03449549376241724,-0.014688953359844298,-0.023199039201729922,0.030895427748551797,0.003988084161712892,0.044819639717794235
VCAN,-0.08246065823999095,-0.03010487470592306,-0.0004101860930776611,0.12643806751342895,0.019413401939384418,-0.1618293170004649,-0.2441516709254047,-0.29488272263749193,-0.03190969075848998,0.045808096274312246,2.809077797057667e-05,-0.00012120987415444583,-0.14633518404850834,0.012711092528432567,0.04198455349643171,0.03217514703316312,0.08050284010005034,-0.06574119000989673,0.029645919698868105,0.10036353777534732,-0.04532826463436592,0.04127544317241771,-0.07504644129081485
MMP7,-0.008623136509261303,-0.023101536707524104,,,-0.010034772855018097,,-0.034978427909844505,-0.03689126556306261,0.04495161388604874,-0.016067540802679126,0.006592661841780742,-0.031093455198653544,-0.03817208284579528,0.008574342245834476,,-0.029808901126192538,0.0074707957377577435,,-0.11260389046082336,,-0.06859880460314484,0.06208856100246575,
PTPN6,0.09787671779284263,-0.0012246917717680635,-0.00153514145637822,0.09237497707341404,0.04478898703482725,-0.01025464379346381,-0.04050088444548032,-0.19015144977430912,-0.01067183551721257,0.022846496936161215,0.06605323958213642,-0.00466494189581854,0.0007433085780122788,-0.006677717844559423,0.062008321439065456,0.08725505456879347,-0.0024260717562096935,-0.004296808354210363,0.02212954679632683,-0.06340437031775834,0.013145830511271028,0.01758064634417488,-0.02565041080113613
PTGS2,-0.08604593295867766,0.0005825186304531355,0.048941445533842796,-0.04653816887283347,-0.032778101634238374,-0.11931144118189506,-0.010600804346368339,0.462655349852705,0.0875503935346487,-0.02219805173028351,0.06214592664238501,-0.03980458026850878,-0.0046675477075576064,0.08554701145859285,-0.007012937880207599,-0.05123022942061141,-0.07265637193051365,-0.012168620911791708,-0.0634193534958883,0.003941189509298511,0.029426684220560766,-0.02972131639946137,0.09913793104563802
XCL1,,0.041798385146250935,,,0.018019187783174524,-0.004912140324145165,,,-0.03450451643007872,,0.1190045564153536,-0.02816794107165543,,,,,,,,,,0.07309039221875709,
CD58,-0.04245038970584148,-0.02531091126263946,-0.01961606330974222,-0.03769967934562283,0.03567995074833724,0.031972665945383505,-0.07712802182202708,-0.2889442837297071,-0.053448765504890354,-0.07474109154135727,0.003284055260630192,-0.01824164544605229,-0.0022198193054866577,0.026872868474512913,-0.02716563361849476,0.02941874180472635,0.024495923285561886,0.08035163122025578,0.027813818724372,0.052100879431212166,0.030057282368745396,0.01908541068566663,0.02713636034892496
TNFSF14,0.019809363363572113,0.022433733360855378,-0.008094318919634042,0.06105783284410507,-0.027861151719796872,-0.054621774333647885,,-0.0768683733922495,0.015681402364600475,-0.00924115088666683,-0.08274884418634824,,,-0.03019548332363427,-0.02306189939773358,-0.03425982218282567,-0.0512683081469272,-0.024754370364421175,0.07433524531595644,0.01359838626750921,-0.00478448689567312,-0.008310482154509023,-0.06232469030941685
CNTN4,0.25665331594298485,0.03763596879528583,-0.01755151110152808,-0.03054714815067817,-0.01965475106229363,0.274762171782606,0.10658007704295883,0.31558305311388585,0.0951326396843821,0.10282637321356251,0.05839001566919207,,0.09733119169037505,-0.028173923585257755,0.07273286770696434,-0.03482193498808141,0.02138618171113917,-0.027786521088685883,0.10751123692520834,-0.02931487939544117,-0.014183344479994413,0.04810439572408758,0.12852815460330544
NTF4,,,,,-0.02097988183114424,,,,,,,,,,,,,,,,,,
INSL3,,0.03369052182718328,,,-0.0152434854728015,,,,0.0004502819711760816,,,,,,,-0.02630247454361221,0.068071105610489,,0.029517998699307702,,-0.004928103050830205,,
BTLA,,,,,-0.024196044008529406,0.03706283298807775,,,,0.00396213012045761,,,,,-0.032052493851693106,,,,,,-0.02228818702565599,,
MFNG,0.12663254790078088,0.02048715101021849,-0.02783787351152597,0.11682349396350254,-0.025549293321038936,-0.03264715671141908,-0.1599743752306847,-0.19671368451931437,0.09428486846986574,0.023877687679693532,-7.518568379986365e-05,-0.036812688239248624,0.002029406168464463,-0.0071997224473389935,-0.035661156052906,0.04236588013200899,0.01244002392264384,-0.03632798551600553,0.03010075010049372,0.13939160659590735,0.05071189612343196,0.05222512527065765,0.08418641922386583
ICAM1,-0.19911878091103313,-0.041541434457060426,0.009409547059606614,-0.051952974619303316,0.009933831909820088,-0.11249031070808584,-0.06205371974058675,-0.23535196017373342,-0.07955656529384368,-0.0019358364104188448,0.03174935732256436,0.03644980678117615,-0.012135403196628747,0.005811232396636584,0.03921018917210647,0.02193063366116714,0.012940671119592774,-0.02025435308497043,0.025408167311734103,-0.06338404959364469,-0.017030436546195658,-0.01387784388447532,-0.05268022842811702
PROS1,-0.1700821695676054,0.02457940357002808,0.009419966386651407,-0.009223615748218013,-0.020198002931711836,-0.0769909620466011,-0.12159803416361559,-0.24027466764890754,-0.09107609649551184,-0.03067238256389606,-0.026449310138935655,0.014129807443529836,-0.05520586667453486,-0.02957124829481372,-0.07459769077241056,0.01309150921505617,-0.0011240716336796185,-0.0035268719376249603,0.008870724558842347,0.04867570349204453,-0.02331809835151805,0.06139727583486604,0.0746948406531036
CLCF1,-0.14041654478743673,-0.003862444657186357,-0.012992263560537428,-0.046224553085354156,-0.058650156214414835,-0.11056131350000442,-0.04073499448549233,0.08464589262449576,-0.06861658740009227,-0.07027353744809245,-0.05728210583584046,-0.024139038266916442,0.012222406126894896,0.0322748615665934,-0.09090347845105129,-0.000663437886374251,0.010470252505761288,-0.04282634004892195,-0.043747454058641624,-0.03458262535279509,0.020448770216315183,-0.01199862338690206,
PSAP,0.23283598002149328,-0.04416144831675074,0.00863463585648031,0.11001061951597478,-0.026384909005118543,0.00038539596902778766,0.27348184958966476,0.1890463623590182,0.1217589974418625,-0.0832566900482371,0.04645577720171098,0.041550113459801405,0.05531878605957552,0.05164810247683887,-0.03517981684850616,-0.04294429503811137,-0.01652245006458561,0.01218839401733915,-0.06712292298688373,0.12856103335811414,0.00037799833162799036,0.12561645038525598,-0.099074200479406
EFEMP1,-0.2485722007091505,-0.026790212745149745,-0.019876415134263498,-0.0356760043305267,0.014395051897118863,-0.18173161636210902,-0.17992750217821205,-0.3171223430509897,-0.04469048929836048,-0.08651402549556066,-0.026437932805096705,-0.024247779653832555,-0.14538511566496487,0.07457911333627754,-0.09444446667303973,-0.03181397504012462,-0.00904936915070983,0.07635229088035157,-0.0599233667474474,0.06741702098616148,-0.03694391291808926,0.04254309442682457,-0.035364732269391734
C1QTNF1,-0.2630652984537828,-0.019182468093487712,0.051002549236893936,0.029065061421909493,-0.007619511738300696,0.0272979039838555,-0.0015484362639612058,-0.1764344196361323,-0.05008230813070279,0.028135878908438057,0.011490121778006509,-0.06327431378599604,-0.06502165053193368,0.046746528911166894,0.08277271135810202,-0.06418197720332165,0.008062329793462143,-0.02406114211248473,-0.07628340268172353,0.12743351434374509,-0.05892240866105436,0.0389971599486333,-0.009437451237030997
ALB,0.05725800598022842,-0.00499548600676556,0.004469613459536618,,-0.027062632178657956,0.0241106568216676,-0.020730215079124224,0.07900270330705278,0.053221726427608265,0.00675419900556401,0.02005755612759285,0.040050922139656,-0.027084231489987835,-0.006879482375969366,-0.01644891259891397,0.021372780878528532,-0.038091389983132364,0.05852573967821563,-0.043091368745544555,0.08134631499960063,0.037292974791745,-0.007593305761392003,0.018239586100841264
CCL13,,,,,,,,,,,,-0.027253060940968216,,,,-0.02543212783415348,,,-0.05800036685974131,,,,
EFNA3,0.044910059785950716,0.04387735373454306,0.019827376750425882,0.006098214100792973,0.002028354522136687,0.04687223347338308,0.21597286451950712,0.3845595896534309,0.053736480713545226,0.05358689438126886,0.1082678709288553,-0.0429757180419936,0.013826193153886408,0.04383184600614256,-0.08659008080344438,0.06288119647494834,0.09588886642355714,0.017956858082525933,0.11772023850708417,-0.05204742117366624,0.03566745159145117,0.20264293432613534,0.1271401906255652
DRAXIN,0.15231187186728648,0.024266402276040818,0.0034829111898929815,-0.04917886126788238,-0.06216173661929916,0.06558812725782494,-0.02149446928887603,-0.20846287258962257,-0.03735155063986608,0.023023807821093457,-0.05308464793772613,0.09918566193992308,-0.02298484989927104,0.043945557575728926,-0.011721940832108587,-0.04641857040646758,-0.024794694785877695,0.012024591425781534,0.020062350875199583,-0.0195261214138767,0.029996429136347112,0.12841936651276967,0.0525646419203908
RAET1L,,-0.010480911726087158,,,,,,,,0.05101623581437097,,,,,,,-0.001758895810353303,,-0.0016309067326624757,,,,
NPTX2,0.29891609182217765,0.16896322465048286,-0.009996431584633517,0.10645701621538319,0.08828394782836713,0.1990210005368038,0.33732747874557445,0.42204231944045056,0.2046947557182113,0.14020150129531408,0.045205001047183536,0.016488419068723083,0.025338818669249856,-0.020193225427381327,-0.015185347342778403,-0.036813472942634616,-0.02433608693659063,-0.012505251726224064,-0.07693674831216463,-0.13890443663453103,-0.05686149544006363,0.14231903711954327,0.03742060128996163
FGF11,-0.24326002784899556,-0.06398536559086475,0.014697606913628815,-0.054550490767605715,-0.02919885252280771,-0.04228277853378786,-0.1216655104391976,-0.22848925833706257,0.00978865256285056,-0.02478428357303099,-0.0399626561325011,0.007576549291522008,-0.06945491371222669,-0.03581688243658619,-0.05144247859602301,0.01794142879462547,0.02629180021921773,0.04217720142610641,-0.016400008445618404,0.005555958525950444,0.04622563189666549,0.009941221333763711,0.056712305414261345
CD59,0.05236538622214571,0.017222365900148744,0.03912017644795791,0.0615373622898092,0.055266166369821706,0.1548117739260591,0.19574781882179015,0.27216349676400936,-0.037251121728846565,0.04739548225404675,0.03573418678095564,-0.023634108744730795,0.05771495615901137,0.15036370252147702,0.05456509137108593,0.012034193377144687,0.012744657374377215,-0.03423373453330042,-0.06358012242827536,-0.08810067774191009,-0.0862678479187,0.18417030804216306,0.008346677411338266
COL9A2,-0.08566075452295131,0.031347175588912486,0.0035464829320528734,0.0764068271680631,-0.007798136783488577,0.06238717139408309,-0.09508374267983548,-0.19158436291551262,0.10115547850928716,-0.03435549273803925,-0.07737835603557047,0.0775174879773248,-0.03502048582763546,-0.12707265688089286,-0.02813042435070644,0.0876200946955599,0.029150170098056833,0.023723719914023705,0.04481305240210084,0.05775933659828931,0.04653847520701826,-0.012024337383260553,0.04758089873930011
DLL3,0.286252652945843,0.05025816489503535,-0.0006680758808514705,0.07069726542173092,0.00021953716327376897,0.10241331507628379,-0.09601740470486364,-0.12190365659972366,0.02225839173952347,0.1061739891024353,0.022102102570034254,0.0032166920626858415,-0.020136458317992535,-0.031159508183106612,0.020503465215836146,0.12506792274928477,0.03329321862406886,0.021775463777689602,0.06551708499096322,0.06505700792229428,0.020919934293864094,0.10191092127973672,0.07420977750033517
FGF5,,,,,,,,0.057041951677015305,,,0.008520963199444747,-0.034498349058915655,,,,,,,,,0.03724754236272226,0.06640979072430989,
LIN7C,-0.03875342430872843,0.03397937738481404,0.022130488048692932,0.08408665842322254,-0.01519419671416819,0.05130273298443492,-0.04082731590693196,-0.09591191193326301,0.007312372101205576,-0.0071410392590867885,0.06214890731345571,-0.030317847313045272,0.04000722776010328,0.028712172528296026,-0.06798565460740415,0.06872898366765202,0.03137509767200968,-0.05776955025090679,0.04304404404192965,0.13591918392289026,0.005671708642578706,0.044814917456614395,-0.02396840000266813
GDF7,-0.024405818355169223,0.01935080284731016,-0.018834020356876913,,-0.016289267988694844,,-0.06434622180891268,-0.083851122872567,0.029155372989243037,-0.03506001937528688,0.04532218288080745,,,,0.06333304182227144,,-0.025825125565994648,-0.015098309115624979,0.052383906528113304,,0.033099351392554974,0.07092326441504751,
PSPN,-0.03079554679333735,-0.015622221282498294,0.029220561179156716,0.11198619188122338,-0.020385011510255,0.05070626399429308,0.03357940910486066,-0.022044732017539526,-0.010800937104209332,-0.008814371549538014,-0.0583384101707708,-0.021934123816178822,0.08330384732449533,0.0014711502846589159,-0.08062063389192248,-0.01765814954515489,-0.07188495378698653,0.01806850723550925,0.03085752208012442,0.09127463729638077,0.04745378937350799,-0.04909183490819836,0.1283135456387898
ANGPT1,0.032199919420870075,-0.01384382626093208,-0.04569349736600885,0.04965249902354986,-0.009506588204691599,0.04052818524497075,-0.0013347228168232351,-0.21883592647303454,0.07720542712669114,-0.03593786545383621,0.02348767558176113,0.016530132387881535,-0.02027014243481842,0.03334909053442184,0.036665127458494616,0.0028944019365087586,-0.013853917178015152,-0.052912654669925036,0.009360918080191532,0.07318484906805117,0.021699923006440507,0.05805850719231318,-0.062273669348666814
PNOC,0.2957751145719397,0.03673247639192001,-0.002806626415161528,0.10764694682002524,0.08242338495751106,0.22722620868982044,0.14250621583028816,0.3757494764685275,0.1678316930228479,0.09913525853161419,0.05517502190844688,-0.014299324764510624,0.1055210469270012,,,,-0.01207419512923828,,-0.03403121737652244,0.07488081514748733,-0.006206559564116046,0.20506069677393166,0.09416187009863854
L1CAM,0.3602333793317563,0.0656052248574453,-0.011172079971471079,-0.04408435725522174,0.0385510241847907,0.03295968972518972,0.06055714692120632,0.24026710928659822,0.057008260396238665,0.11242813388880363,0.12191815532836038,-0.04628374000679405,0.14382093451477165,0.0872605355309561,-0.03126007382002093,0.008218064587005578,0.021987167544267196,0.004151367934807346,0.08539993132918863,-0.0018104101771506953,-0.02895323565199844,0.15701345781493659,0.1248934031899189
APOA1,-0.022049701976905475,0.10530753203829395,-0.026082589776543503,-0.0445961298441903,0.025028403452351453,0.08085130839685066,0.036821527322374696,-0.036274301175395464,-0.029883314181226587,-0.04082665304559674,0.035652820147661614,0.016792972784047618,-0.02504803455705525,-0.052135511632353866,0.02593729881719045,0.03794397203030997,-0.0364795233031625,0.008591989834757561,-0.01787696597434116,,0.04495453180240028,0.02671595271496927,-0.0658930015402795
PSEN1,0.08322034513100271,-0.012633311515349025,-0.026886869369412102,0.049624517864161256,0.013433427157410804,0.07975228606686774,-0.06645884205437502,-0.13325988364714403,-0.0786608452778083,0.024584416065969672,0.04991353555458828,-0.00974220059205931,-0.040271578573450685,0.08379591170313754,-0.012704858948186223,-0.03760824143909368,-0.017945009396002586,-0.0024732275213159905,-0.03732137298712946,-0.09457812829489863,0.003212726092635082,0.021431629834609937,-0.014859860566217829
CALM2,0.3148858108281276,0.07311822784930878,0.02078120724762881,0.09816288458622872,0.024175215946003064,0.1850320904791947,0.17742635119101974,0.34084272499964957,0.10501991226868905,0.14292274754917542,0.10286459142413974,0.004627116734445685,0.16178209333207313,0.0023700951776892878,-0.03294556425608396,0.10486861568217852,0.10049618733053557,-0.018880775043174813,0.034564966388877086,-0.02676446511592911,0.06833553026079625,0.0714656178205108,0.042797593165272804
CLEC2B,-0.06698451457300963,-0.010606672056346229,-0.0017914656608958926,-0.09658876166685626,-0.06498310533088485,-0.06487974380650104,0.03551124319164784,-0.1739114943489032,-0.024136130147510048,0.023399842886217496,-0.04347452662798815,-0.038752171342262824,0.038578607505432724,0.029989890410646296,-0.009004017764230838,-0.06822807095989429,-0.00364627039426979,0.03997190864591509,0.027743712796239058,-0.017598739095201574,0.054739344526116396,-0.07450300547469556,0.04253044583913211
NTNG1,0.22053380658896818,-0.002627487350790687,-0.0176527104553011,,-0.044777808765341404,0.01675217812358228,-0.0605645163428125,0.005297232719062658,-0.04524687817932215,-0.03062812156139975,0.02023406338282489,-0.0234324646333841,0.14786103038400134,0.03333286362402357,-0.0418631294550694,0.03688319425038947,0.05947673019893203,-0.025316941127916055,0.0348904002957981,0.095811379936944,-0.006987428657467719,0.054644301961178136,0.081882582329057
LRIG1,-0.18370279212222448,0.044814183854377694,-0.047420805694543246,0.06614678126109773,0.04298319463575556,-0.11251058808400126,0.018988188387837696,-0.27696733593481115,-0.045145059825662595,-0.07325277126557404,-0.031977141066497704,0.03285706396817521,-0.12000622352022841,0.0024093573886662415,-0.023385350307005292,0.09634158938506428,-0.006618464209507168,0.024804784752649554,0.026698768130162445,0.007357760790838439,0.045271304586071516,-0.002216977228455314,0.0660553736111022
CPAMD8,,0.06911760739424469,,,-0.018030323328604658,0.014116814476582756,-0.01474284739480959,-0.04457592227416098,-0.013501511386857745,0.08758316471064047,-0.021382820042149062,,0.003156435373307971,-0.02537279057798712,0.07312247386189678,,-0.029012442922868555,0.02386268173409914,,0.015334030688524647,0.04412605685843749,-0.05250720744851057,-0.03458314831582588
GHRL,,0.004044376287940986,-0.02388892080915974,,0.0251333307879688,0.028206684971038398,0.08420618344763256,-0.023628297965428223,-0.037123317283700684,0.008948482821761364,0.0029538986627393182,,0.0018310617984957167,0.14061017152719463,-0.03954850446662167,,,-0.049568021413581936,0.006153897490522215,,-0.02005064644274336,-0.04628564970566806,
NPY,0.3577944465129307,0.07400367177563262,-0.01782981720815103,0.14797251148819926,0.0433241705492032,0.09822917619521054,0.07945671716365536,0.34799438358223683,-0.015150252699538876,0.04124330919034537,0.02037348414501979,,-0.008550706120998567,-0.02962992488589647,0.014177542305896492,-0.018500589672831653,0.005081985239736672,0.07655379808438759,-0.05378046984693018,-0.06217962382780058,-0.029106498834292754,0.09264582878942122,-0.05793428144471627
