,MGH258,UKF243,UKF255,UKF259,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,-0.03138662993537335,-0.04899109050299862,0.031693852485454324,-0.0301535138077789,0.033471135917559215,-0.009095423832344643,-0.05407534350266561,-0.026991940188274638,-0.0259616344895294,0.045087354202919726,-0.055200582280994615,0.031533884858232934,0.016408572774760394,-0.03457876868635285
EFNA2,,,,,,,,,,0.03151005058239967,,,,
HBEGF,-0.022088608279577933,-0.020077587534172953,0.11975222402813104,0.011841468244068775,-0.04554816956990914,-0.02196815130767323,-0.03176339519968059,0.06287360319653137,0.0260369036339955,0.04878063320397197,-0.04915257370978424,0.027629576043223948,0.09440731277659041,0.06999104396928055
CSF3,,0.015507649356313687,0.09802961061688957,0.39528929966152576,,,,,0.0009804656011877632,-0.00015502993619245217,,-0.024154651702300422,-0.01670848093884958,0.1485802670681337
PI3,,0.06453470576304161,0.14591503536252096,0.2240973446164976,,,-0.03083823864846427,,-0.02607750951613123,-0.03572709780631454,-0.018599274738766818,-0.07240234213271748,-0.036301978231500984,0.058272050255805306
PCSK1N,-0.0438683736993406,-0.061055882231724444,-0.0977148226950712,-0.06600074659394198,-0.0752745019741135,0.026333840018482855,-0.05055245762296859,0.02653638237283901,0.04688944317505567,-0.020993416600960737,0.037564003880604054,0.01028821893961101,-0.03780603682523837,-0.08894652277683457
NTS,,,,,-0.01583826648508941,0.03314806517873565,,,0.022741548449297207,-0.020936417675916703,,0.03432066262199284,-0.024742981881633062,
SFRP1,-0.029027407027874198,-0.05394661734378592,,-0.018608035052320348,-0.009383561076025221,-0.016503009746776633,-0.08400952549816292,0.017182025428121514,-0.033998121496040264,0.019453095981784543,0.06660883858229076,0.014775798234908533,-0.02416801766761039,-0.002127063541821423
CXCL13,,,-0.02340288781711874,,,,,,0.004303587538270034,-0.0061070752091595595,,0.027086430021257612,,-0.04262517283270999
MICA,0.03346478511977442,-0.01986836844288377,-0.009702023260283354,0.042408396841841965,0.022025143698934397,0.0431581909168345,-0.02268749060227003,0.023329910161351053,0.10714796746466275,-0.010690579959038923,0.03654618446260659,0.05248941374805017,-0.029294470280763395,0.012890822936394368
TG,-0.023104262140374383,0.08638921801398591,,-0.0200810179714112,-0.01337861016625502,0.05816629458679854,-0.0654524128483745,0.18989146330935783,0.050520492836485645,0.007307670969351197,,0.05311595488092478,-0.03258472484616873,-0.03651166986323625
ADA,0.018474008240239995,0.0009448067003672316,0.007509010117922923,-0.06283006109713374,0.004858230762896308,-0.019396646409519495,0.0007865183830784957,0.0326301371044897,-0.024148206366242785,0.021375522616075487,0.002568100664647231,0.11082565056075386,0.016885036294792048,-0.02170453489504137
LAMC3,-0.03763243529768409,-0.012782071594938674,-0.019519074726895794,-0.08207250874254564,-0.039553594634895946,0.023452251261608978,-0.04986497684545438,0.05522755465713082,0.011682151972290084,0.006261255604488006,0.06018572373265947,0.009011499836256837,-0.021251555807912766,0.05003246493886978
CCL7,,,,-0.014518543909299391,,,,,-0.026926699482642008,,,,0.07939060656110888,0.025424970838178216
NGF,,0.0012567015942953495,,0.04467673156152093,,,,0.02299069084010335,0.0257485659067876,-0.01695380731370538,,0.008103935165051989,-0.01122371337559291,-0.03208033386981204
TNFSF15,,-0.02960914638347506,,-0.016167108735891302,,,,0.031213592443059313,-0.026250508388001702,,,-0.014999624022924856,0.032165086978193064,0.054525987555320905
HMGB1,0.03310371449463525,-0.010942797186779644,-0.09316440153249464,-0.0540631498159154,-0.04938011453894521,0.009275695129354437,-0.08667821406003202,-0.062413531810531116,-0.12001936226537893,-0.02334911825777915,-0.034155165444997686,-0.003745043750998209,0.020121114663574455,0.007553127291796702
ITGB3BP,0.011260733022289604,0.00938999326733208,0.051868900084458,0.05902176232986094,0.02298680257852398,0.027056953263760133,-0.03258799573436469,-0.0342018908852171,0.03720956196360457,-0.0072768601416841345,0.00862814359897525,0.00667186442155644,0.06645115340572406,0.03407412072671202
AANAT,,0.06763199893935368,,-0.014710417052642389,0.03447608355721339,-0.013767067650656686,0.1764452144315273,,-0.004609381838245708,-0.02312608628623119,0.00940371286354507,,-0.01852511291720378,-0.016386486025687468
RELN,-0.019154045858087446,-0.04126711520869157,0.0503837919745644,-0.025533989678427772,-0.026489396231881936,-0.04341836286740641,,-0.057744566417720966,,,-0.03386201515967857,-0.018117920275519263,,-0.009464264882924331
IL15,0.021004751901376347,0.07083801952469938,,-0.04485750466167346,-0.024609809821418662,-0.01988598299953527,0.03784545265048037,-0.0007982183201049582,-0.04327704565853784,-0.041927379338944845,0.1009163571495692,-0.01647713544200123,-0.023908335946952474,0.07600833408945856
UTS2,,,,,,,-0.054784933833854854,,-0.020116128563964726,,,,,
BSG,0.03102916308463871,-0.022698575966115436,-0.03398235005752165,0.023586701545612147,-0.009292874955900605,0.016025838960215942,0.026834550207438215,0.11068550351470385,0.04872443242689652,0.032572400794592,0.06066971583725767,-0.03702007606951332,-0.03569130064155454,0.024651792369057166
ADAMTS3,0.004709579218282556,0.04067420341360288,,0.07112605939628529,0.05447727090032904,-0.03742448243396345,-0.06638632454518695,,-0.015344666565931893,0.013348761964000373,0.11049030028823448,0.09178444885211769,-0.07815261068429123,0.00879708482801927
CD34,-0.03213131587913693,0.010645977215960136,-0.02179849405312201,0.02415592425482279,-0.008267949008162674,0.018819211353855468,0.084320033147444,0.035634561358604135,0.00289546170266951,-0.07292619157686432,0.044381870651208855,-0.03888018175594859,-0.06288703200291705,0.02965239254662042
PLAT,0.012375332154166667,-0.08417398971361863,-0.07480282512446076,-0.08257420898540552,-0.03739650096298925,-0.016871928719564146,0.019976763776700553,0.07437856328259246,0.047532565623495844,-0.01888233227003138,0.07224450843846864,-0.08085438659347785,-0.046956495153186256,-0.021812880658044796
NTF3,,,,,,0.0029620666761450273,,,0.04241102360548715,0.03647554663825813,,0.025447253854674258,,
LTA,,,,-0.01860803418180722,-0.011587552076450623,,,,,,,,-0.024932010185036203,
CKLF,0.0037963019407525234,-0.056446468632391146,-0.07567575562889475,-0.026618969236012605,0.04067132931144639,-0.014876929060752431,-0.035477899065465064,0.01820934126631912,-0.02165626915334475,0.013373605153919464,-0.01369399466977591,-0.0063983587958125225,-0.0072476511854720265,-0.01390392336197812
CD24,0.003008973295063299,-0.04935188683066272,-0.044166770247995854,0.05269673880451387,0.030824686317244207,0.029359591045025828,0.08035800285250821,0.0010302724545844563,0.0012995766180477065,-0.021760862193210856,0.04899008831899416,0.05207140765740426,0.12062547088633652,0.08330340444653936
HSP90AA1,0.07578357185922052,0.12134914256446497,0.11916988818357685,0.03685518071786339,-0.06266160448816871,-0.005338621745901794,-0.02595735032974006,-0.0645779913780206,0.004609234436680368,-0.016842099404809602,-0.0072165082292845245,0.011829103651200037,0.01863883731633681,0.0364166934835606
BMP4,-0.003448036294123813,-0.039124312018683396,0.013395749653675295,0.10132536190187758,0.005410360717496539,-0.038951838087898,0.08871764331723367,0.015227056284278532,0.04353877758563013,0.033852778362801386,0.0667537497102961,0.00827420008503782,0.06115476567164263,0.03900776745414224
SCGB3A1,,,0.12289756400997703,,,-0.011612656214742464,0.21705670815684067,-0.00962642714944128,0.04804864970531223,-0.020008754583773,,-0.006510961955254165,-0.024987723636675372,0.05956684535380169
IGFBP4,-0.0032360426796359965,-0.023185382521151862,0.0032539381673647883,-0.0326414650544386,-0.030136920760790782,-0.017456158739143853,-0.0674440781602265,0.04956190040625733,-0.02323561658797394,-0.08076139603297355,0.05012561983983756,-0.0028946558846365774,-0.03720537530120788,0.011721159703896224
RSPO4,,0.009419759073526776,,-0.01761420013901631,0.006668450682800214,0.012460127640292185,,0.14751580887074,,,,-0.020977853208018343,0.08128773528756832,-0.015931934889077726
LEFTY2,0.03800994458367453,-0.04897323384300323,-0.0419507717935311,-0.004088979582610437,-0.033189213304531284,0.00945950745913838,0.061844584566434435,,-0.022857718652842085,-0.01975943238264659,0.10906429257343352,0.011610923067147156,0.045047301751580386,0.06989347832006593
PF4,,,,0.03320759039250747,,,,,,-0.01575105890075071,,,-0.024932004415584116,-0.031694903137632034
ANGPTL2,0.00767332110508643,-0.023550961544022232,-0.003879408023753407,-0.05842029493678481,-0.027910059663867316,0.00293247895845298,0.030902961844025707,0.0054714945342743985,-0.022479686391125936,-0.03037246301498436,0.07458945571422673,0.04993146193669468,0.043217796012686556,0.003257322467130504
LRIG2,0.030717134050662183,-0.05007031107948671,-0.024021295697742282,-0.01811725128588628,-0.018722493284767768,-0.002540637273059542,0.016369091594125775,-0.0734341099397447,0.029802708165060872,0.009437725391072982,0.022616546798318996,0.018790405424062094,0.04820390744038135,0.0269418725823483
ICOSLG,0.010775196295129463,0.04083347754939421,0.07473903713353444,0.012865122169169883,-0.02540112439510269,0.003273864169272645,0.08530461397235511,-0.013429917707486834,-0.034644428585839486,-0.022188515919473222,0.0728648848908859,0.007070240074634529,0.015303765890028003,-0.003100296783109438
WIF1,,-0.016997989627499425,0.011778453118320821,,-0.010399903678613725,-0.021852611454249944,,,,,,-0.019500946511700173,,-0.003023160482470589
NPPC,-0.01681670621424669,0.0023475592983815425,0.09750523264015365,0.12695074832825806,-0.020286907645336028,-0.016138747914223914,0.16713472978525643,0.044629942814548476,0.03693354045354362,0.07040826540193379,0.09165598958836207,0.002526743887209529,,-0.016261433898592394
LYZ,0.0677400125376633,0.0694984426376801,0.01708194014074605,0.01652729023698159,-0.013927164965705069,-0.027158330263573015,-0.021982972059959322,0.05557715028060182,-0.010215246044048566,-0.005464624311272119,0.007835656314153512,-0.020066596369071453,0.03718437945892781,0.016355502548096697
EREG,,,-0.020215635454047844,,,,,,0.0033012055119985267,0.02029116118810499,,-0.011980004331200191,-0.02569504951493274,0.04858622013538071
SPTAN1,0.01561472270671155,-0.07885499232053392,-0.10480191245877156,-0.08866014129252446,-0.009703787470468945,0.012571826401241862,-0.04878676992731849,0.013142924441675157,0.009335524337346772,-0.021990726612403883,0.015196262561546629,0.038878645377965156,-0.05649054388876845,-0.01667112999304521
PTH2,,,,,,,,,,,,-0.009935185468696804,,
LIPC,-0.029580371777968094,-0.0207247347994467,,-0.02276380033601867,-0.02519667724498482,,-0.04203326795120859,0.1364742316486074,,,-0.03153145933428078,,0.06080513073503389,-0.04942630421901867
COL8A1,0.17057859857983285,-0.03571097409029136,-0.040239905308776726,0.010782453446800679,-0.014672450528715426,0.0814098521195447,0.012939097842347464,-0.030543186213630464,0.055406703651931725,-0.03878560880695902,0.038831815434791445,0.006803160775506491,0.013718491197517203,0.03489296767508857
GSTM2,0.030196682664620233,0.006081113294953968,-0.032597757860902035,-0.0008603397728855027,-0.01196668355283155,-0.008507171267007166,-0.042047094927150634,0.07299861148898837,-0.050117777177083954,0.02107336831481508,-0.045389262378658306,0.08685040388891607,-0.036014971099108395,8.231988003440992e-05
IL4,,,,,,,0.015049797533538932,,,,,,,
SPX,0.0375016994153699,0.0029423296713285657,,0.0639228249331188,-0.02466753364538795,-0.04277161774178982,,,0.05191705483345656,0.06361906524123359,-0.0443488954906455,0.01567888476349754,-0.023821316198446456,0.007040469990324049
MFGE8,-0.019810956606389565,-0.021101393834402068,0.050333581056224236,0.007715954042244283,-0.06164521083675722,-0.03676746737924649,0.12063491388548078,0.07440845189687109,-0.016761011432846723,0.019904211333885678,0.05226159382425134,-0.0074383528021588225,-0.05404227820341456,0.055351150019880016
TGFA,0.025061490129400642,-0.02736113246800051,-0.04581197129839995,-0.048493345030006255,0.04926775864217979,-0.007778150700077622,0.04261713215155802,0.005432692999832941,0.0009462716472445853,0.12238707228797586,-0.050112443481298174,0.024310480528163,0.029156350763699785,-0.019084910436153964
SLIT2,-0.02377763610782244,-0.05925204971384232,-0.025606268462915034,0.00462742930083783,-0.016049684072452525,0.0072252357620526285,0.09221829524745517,0.03569622695686573,-0.012869783602061414,-0.030744890960440818,0.042081023181810256,-0.043993228379156174,0.049119338951877624,0.048027294723124815
PLTP,-0.04470452326610736,-0.06966538336431753,-0.03609785502258201,-0.05610704905679527,0.07255629500765706,0.033154510683327254,-0.01204192502500935,0.08730224842433676,-0.10804223012013361,-0.03217855565911351,0.05792853941320842,0.004541010188668658,-0.033846765867439337,0.07027264200055922
APOD,0.014814259945091297,-0.0616340797799488,-0.11331990196591213,-0.06705364160013286,0.03044284774511949,-0.050588756570170375,0.0267955891198612,0.029036886102141383,-0.01991437556841407,0.01841924191486927,-0.09811885464644104,-0.018858477866683997,0.007665305778850108,-0.004347059913242896
B2M,-0.03194793138625022,0.008400419460044516,-0.04520265013362038,-0.02943419355604155,-0.03514879242654366,0.016195454417651033,-0.06640360368807742,0.06937463004310354,-0.018690189335504172,-0.003982378513339178,0.044187947260851554,-0.006328725914110199,-0.073578367363318,0.007273837127061669
OMG,-0.012595045226034026,-0.045374296806968625,-0.025284458365285506,-0.0870775720135325,-0.030041842626865416,0.026256186716102584,0.05274430445166184,-0.028264242915463755,-0.0018953284623037575,-0.025428585317757105,-0.1067148946002045,0.014998004048534123,0.0070627552247483965,-0.08205281458104735
CXCL3,0.08418358320257412,0.1495538500061764,0.017669022818654435,0.182974116746314,0.0007014720751944662,0.05488966831435973,0.09459127108461288,,-0.0009363966963911852,-0.02804920851772233,-0.019067950131641108,0.05190567918486862,0.058091061692867645,0.05153261053293315
CXCL10,-0.038338231129629786,0.046477575850636235,,0.005678390675153344,-0.04916184678403262,-0.004072892129809158,0.009881442454455248,-0.019264628686983993,-0.027805271577291298,-0.021126736162572702,-0.025688596118987266,0.027252424535544842,-0.004726745324126464,0.02892446003416601
RSPO3,,,-0.03223013083747368,-0.01471041596570912,-0.020355014303790636,-0.030167023573219497,,,-0.016153908798403775,0.03527051603724809,,0.010083443462086904,-0.017768077726220993,0.006525538575619572
CORT,-0.023104266975107327,-0.03278054424422971,-0.042773774711364225,-0.032989237344429975,-0.022032901354625687,-0.010806905179474328,,,-0.030703563218058335,-0.01648268257467864,,-0.002087440785883234,,
NCAN,0.06018737472549986,-0.09331270386798023,-0.034811641676685864,-0.07885525959142314,-0.003741596772342793,0.008876069333426625,0.04295027625583437,0.02591301464572944,0.015022958405240401,0.0009582421553954642,0.024893525620297913,0.01170549542694452,-0.05857592806635629,0.024744430277717215
PRG4,,-0.018066817256674642,0.023797484659504625,-0.014518546171798942,-0.01722310740165043,,,,0.031444156125314246,0.011324262595772388,,-0.03347547143018367,0.00039344462696728886,0.02427361690601652
ZG16B,,,,0.0537271291330166,-0.009207362025129055,,,,,,,,-0.02215488072618367,-0.00872178714774886
TGM2,0.026368055501557856,-0.006015817815730228,0.04602065020623665,0.0032497770680864793,-0.02638009031884164,0.007149095278437508,0.07977946555753897,0.05788238922573299,-0.0005109019331685491,-0.017664379060833728,0.028708658708049558,0.00425735059057751,-0.016637120432944758,0.0058306605593141745
VEGFC,-0.023104268462718076,0.04363390202679166,-0.035819923557593274,0.007106244995641598,0.04809946203643948,0.03840017358208496,-0.04554660959184116,-0.04183549601950872,-0.021274625064730213,0.07086979727525551,0.17654012491214277,0.04303494293342799,-0.052026944618285706,0.01090007902786671
WNT6,,-0.040711638623876084,0.012133160621383891,0.009407971269691754,-0.02049065578213974,,0.06738094097950141,,0.09837592276280244,0.06707013269191377,,-0.02784103477197927,0.0668073913950292,-0.027939402384959497
NRG4,,0.04361164079224392,-0.024158215607363993,-0.017669734854650208,0.09512383524033237,0.00598247144473243,,-0.04352264887820141,,,-0.020195841883816654,-0.02770179944603752,-0.017768079717598594,-0.017563170530944507
PMCH,,,,-0.024483139088962845,-0.01347702784671459,,,,-0.011145863628854917,-0.023126085466133567,,-0.015949552379162745,0.04311914033416635,-0.014845341218235024
COL9A1,0.029189189839859245,-0.021616665848648058,-0.016056098332644476,-0.018454748417245797,-0.013639456361359752,-0.0013097115162643675,-0.10086552168423812,0.0761235012904305,0.04925821814379575,-0.008880721989496375,-0.024299736336283368,0.03177421819259902,-0.0032747002594404567,-0.015898292391304678
GDF11,0.07067285498975244,-0.07500090246140345,-0.04141879416354318,-0.04486368229426223,-0.030198636343318503,0.024692811321220864,-0.0454544235732377,0.09139870619242176,0.016602599025211422,-0.008039469947520951,0.0428822781563422,0.012312303244849046,-0.054545430279317526,0.02668282536610326
RAET1E,,,,,,,,,,,,,-0.019491457204593846,
IL24,,,,,,,,,-0.02040576867064498,-0.01549991627471103,,,,0.10186144892236004
SORBS1,0.08988335054183381,-0.05078856236613261,-0.049523628242846465,-0.0795709302848658,-0.024519247625405086,0.03811973349618238,-0.03201609527070606,0.025584574928813397,0.02985154249995173,0.012663844079271097,-0.08710729480369661,-0.016362978558046873,-0.04750774892325745,0.009185634742466193
DLL1,-0.028350774020885903,-0.007256018897042479,-0.011043196707702617,-0.08533682637205756,0.058565480115035234,0.02067808413702754,0.07802077994378974,0.007864135688178923,0.018389134003467155,0.010478599691171823,0.0011583251206805309,0.03349415181769501,-0.03296110156752776,0.01051654927471065
TLN1,-0.019978934530610653,-0.05781290658559249,0.02131414597197458,-0.034999205125026266,0.01581977529045522,0.02504928369770957,0.0151518056856111,0.0304382051660941,-0.034767672632617104,0.029744280686856268,0.037674067544792765,0.0009994608054103812,-0.015765560956835484,0.05413449310653834
COL2A1,-0.021700815396506538,-0.031054739515900258,,,,,,,0.06788395680637788,0.013235820575180766,,0.02431421680790882,0.03796068969095855,0.057647694180990874
SHH,,,,0.0038057583923585157,0.018104725891146662,0.09115103820509936,-0.008991142854553335,,0.027724357777060386,0.024839219398239926,0.08498450855566478,-0.009041319593289972,0.0015108128950296076,-0.04829628640347197
PON2,-0.07003815582279525,-0.07264727007136719,-0.0887793836537547,-0.15184149692146856,0.004001670124305604,-0.037759446313692054,0.017826071202885745,-0.019412330966367273,-0.005109614829726564,-0.0285096305305603,-0.028920499521035932,0.02908077667744241,-0.0470239341725202,-0.00742918510302231
ICAM5,,0.07610295092037407,-0.034450823978317294,-0.023514399114822948,-0.029917172533574527,-0.021029349538996697,,,-0.03340021545283227,-0.041170215829087246,,-0.030412312044026155,0.01004359406649953,-0.04490312519337301
HPX,-0.02464956797040352,0.01441032533237098,0.03397168616242621,-0.028928113607650942,0.01380562147431222,-0.011612655030860132,0.12351517957895604,0.011142498744777855,0.024301536716621372,0.0526494843843821,-0.007718350145214391,-0.04414908776143422,-0.01971816613341775,-0.042416751224822746
SFRP2,,-0.012533789244101118,,0.01599429759501536,0.0037753867641661765,0.011207729028978335,-0.040179816235171084,,-0.01530251625210876,-0.01719491512092906,0.020495415591062657,-0.042278311777523274,0.08193345232789852,0.019076955377314173
CFC1,,,,,-0.011587552776746253,,,,,,,,,0.04948488889307377
CD70,,,,0.23837570965681673,-0.021614843104442904,,,0.051600177146668494,0.01803474593914317,-0.026483423054481536,,-0.04034082004493123,0.0854538559658892,0.06262645787190262
HP,0.025285259214518813,-0.07930444575376547,-0.029109541190894598,0.01373938275180323,-0.04478710081809109,0.08206288552501194,-0.05438413031768446,0.003026513043932749,-0.04948752566921715,-0.023212842970194533,-0.02586567354221474,0.0012306830868456962,-0.026579103886456977,0.06473298538652943
CXCL2,-0.01892576323350062,0.10425872309057475,0.06651356267067185,0.1730317903661661,-0.05813126130599988,-0.016138746651155673,-0.05688940122382648,-0.019770558687915968,-0.005948192193149682,0.00990417213638669,-0.07339295586745073,0.012954557171733374,0.025968218874280413,0.06429643726494935
NPPB,,,0.03299149792779589,0.13382957393935793,-0.010146532461886877,,,,0.012794443386894686,0.014616610495175339,,-0.008056106651857037,0.05215599859181561,
CCK,-0.028614812698442887,-0.03542402146165325,-0.07101250816558456,-0.018426584477603435,0.02592434399841123,-0.02363071399439582,,,-0.003976183357827459,-0.026615309247889223,0.06023714776712718,0.08838670995728011,-0.0052337006512298175,-0.08301700330935434
SEMA6A,0.053616622310189294,-0.07214817966449719,-0.08669028151872638,-0.0700633538598365,0.004177059694901373,0.0010967740784485224,-0.06790671517116514,-0.031181078914339216,-0.018586481041865333,0.0010279414827376954,0.06435243642786857,0.05772031391533457,0.0023254996177550073,-0.01737282575485407
IRAK4,-0.03568032825717674,0.000274285906940888,-0.0054968995900489875,-0.044498059157598434,-0.017099687259286213,-0.023436344840647053,0.002983542512229197,0.048789055458925146,0.007762227849073744,0.10180015152059503,0.04636023294413863,-0.03212794814838042,0.05082830546209064,0.02774024690453282
GSTP1,-0.0241898662193494,-0.11148430825450792,0.015683871862926774,-0.014443509494596005,-0.028137499362885603,0.03677833510155828,-0.06203221507108003,-0.004121425216852427,0.06587426128612615,0.06001010414235794,0.04357107437191987,-0.03755900781222357,-0.004422671630527905,0.09814142201018033
VCAM1,0.012572211110210535,-0.01841444389121965,0.05652660310602764,0.10573869478182114,0.024033458788365505,0.0438572253283789,0.018832250027278324,0.06918229859124037,-0.007840706342079787,-0.011455510417263332,0.009882533860673396,-0.02422735028793196,0.06043392050718561,0.00982312047110764
NXPH3,0.11034841031515095,-0.018478786364412116,-0.0035570467606774923,-0.025497504828760155,0.015212868505320125,-0.007259538818427885,0.13326279626884716,-0.06970782734014762,0.10027699550559122,0.010768331497396326,0.11687613287895118,0.013004092488839821,-0.04379869367461288,0.0011663351488104858
MTMR4,-0.02603788028713869,-0.039433731328218646,-0.02965644452460923,0.015542786583947766,0.013782588678476877,0.012501878229001527,-0.00040219740768450494,0.06895290766763144,0.022480196760568543,0.02199257324121919,0.048406550583954266,0.013893347868612592,0.11189572752479306,0.018535451324902006
LAMC2,,0.014137961359135372,,0.16548031258211574,-0.012773352379888516,,,0.1751754235798214,-0.025087031114838107,-0.020355739261744853,-0.019526257247701594,-0.015481528360300232,-0.03434074816469134,-0.04046039977844344
IL10,-0.02399829987104271,0.03906606966635978,-0.03363319046907331,-0.03788602591408556,-0.014963705628264566,,-0.04287645616011696,0.005597228733511313,0.01882082471202327,-0.030855655536355348,-0.018834950314838558,0.038739051574296746,-0.006157103403360566,0.022532203979620455
