,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
VEGFC,-0.026990527643961176,0.06778405740756951,0.051894002260427355,-0.010272246417313679,-0.02918635611362758,-0.03792170450307512,0.012952301732116376,0.0014976562569778422,0.005642460616615033,-0.028171972946532026,-0.052041160280812626,-0.018294993774899238,0.10554137171209274,0.056529631433036756,0.08172653930745902,0.01962104356203803,0.00016433486488757196,-0.008068345563633476,0.07048870071389508,0.06097352946426762
LMAN1,-0.0035842045645237855,0.07453298508287033,0.08943824968292473,0.015748342012220334,-0.05294790508146012,-0.04335379602587025,-0.06862381831589333,-0.017968790105559733,-0.004461852241004483,-0.027826495265983266,-0.027718514600536318,-0.01923150151464864,-0.024895493486992385,0.07064530901997444,0.046519742531668316,0.017100980428403034,-0.00620345933051279,-0.02935308759848054,0.018025836170296808,0.012787896411751092
IRAK4,-0.011063024070467655,0.014350477931688109,-0.025229216985464317,0.0007105710690535266,0.06188179938047771,-0.02853018272957663,-0.005635860410365553,-0.033092240284985024,0.05730767721833241,0.01953657829139031,0.08164861855619746,0.0012942422454438668,-0.031908288108593634,0.02214993013906142,-0.07254473318514365,-0.08625011164161546,0.01312195185080353,0.08992594727708132,0.09941518438952524,0.07185686480155129
MICB,-0.06172863304625493,0.07580207554856322,-0.03580665799612142,0.03631592990551564,0.030028008069864432,0.01992941896089022,0.003107727834275696,0.005745406509326855,-0.022353976105000957,0.009099882495792985,0.06657043229476466,0.057360904809825704,0.020259465670690615,-0.024496858381434134,0.057793008299566205,0.06431947788481937,0.03146882318675644,0.04775404989562568,0.1051484743042118,0.07207348557585834
COL1A2,0.0005009525029206242,0.16603137425588446,-0.05423913064164826,0.05094430325712433,0.052757368281858716,-0.022758741156082223,-0.017965705314941224,0.00415348444466031,-0.00748982702081116,0.0243971767873471,-0.43665198428338786,-0.012242013700864661,0.06443686396875749,0.10003678974704572,0.0811910182889336,0.07913626992685376,-0.05713063108950141,0.015372721334320284,-0.009404898228219952,0.11140963499711581
ICOSLG,0.008717412687243763,0.11084726723346056,-0.027569719823731482,0.0076964236732799994,-0.008768812475927968,-0.031350335908367694,-0.056552002601304024,-0.00443383286770958,0.045651181673071084,0.005856029496880307,0.003745858291478357,-0.024542780997150574,0.0834791648888255,0.08116259404197773,0.14732270074255954,0.032250469707055224,-0.009310482707929358,0.0675639227122246,0.037332547293373895,0.08127867179713133
GNAS,0.01237684428127284,-0.1016715665851705,0.05467673273574103,0.03186598792450779,0.006567314974306525,0.11178189318233915,0.07309521903924873,0.01722734166512336,0.023676747147120425,0.10186858792356922,-0.30051350945347716,-0.03360739291708073,-0.0013559920783218441,-0.07785951680216543,-0.01972877313191357,-0.015654474733601684,0.004261850184286425,-0.09558526769575162,-0.03769662144741187,-0.04115826320561197
C4B,,,,0.03520865611939246,,,,-0.014147887612921036,,,0.09655834247044501,-0.0006969182687653835,0.03236516964943884,-0.03238169942409816,,,,,-0.0018412316861730839,
COL2A1,0.031266422665518975,0.028357302919653066,,,0.09232536503092034,-0.029032138603784605,-0.0230861545116529,,,,,0.007766763611909511,,,,,0.009513649661748766,0.043483790508366885,0.028729756388785686,-0.030433618086508706
GSTM2,0.026519954628863814,0.009356160782872915,-0.005289862193635407,-0.03780772665448753,-0.001799471473464765,-0.02209356781721566,-0.04082335566103,0.007922008124512726,0.03625766088500871,0.0018208361343758882,0.15225910965771888,-0.0048999654659231924,-0.03434795423029735,0.001350918636819861,-0.018241419247651033,0.03890518810693244,0.09144310489902091,0.022871622965750765,0.05700605708942284,-0.020228262439556367
NLGN1,-0.073497329503232,0.03782983837451564,-0.053685425562325646,-0.0197268446297891,0.011541349630429139,-0.028452985669567468,-0.06721718923172992,-0.014383628448881077,0.03972050891901784,0.013734560154953605,0.21020547532534498,0.02017756964472661,-0.020081914250710313,0.04688566522433565,-0.010404014215800087,-0.02063180553122478,-0.04912575645104877,-0.006410037565679295,0.03933307426033183,0.03767528288307471
SCGB3A2,,0.049219617614538,,,,,,,,,,-0.010735646267977721,-0.020620088563825415,,,,-0.045904157606172634,0.060290411125794294,0.0345059614180248,0.0825987258585723
LEFTY2,0.17149911683079766,0.0777535036120986,-0.06163786204417245,0.028695011615967686,0.020699553790866222,-0.016118950356080713,0.0239846841281483,0.007374855784246206,-0.012601063356094983,-0.02423530423758136,0.13833518100052405,-0.025151480133987936,0.0484940073110224,0.03341159907745622,,0.10764064207572853,-0.0018126019489745266,-0.03825382000343265,0.04042685426038445,0.13565874056530453
ACE,-0.004748646749788758,0.11105967831377113,0.002896046342914905,0.057358804129122816,0.004697413516863765,0.037234216607832375,-0.007854410065853735,-0.0014595272823320709,-0.016916475899243517,0.03951059987995053,-0.03592395339142073,0.049063880547228274,0.036887869675421674,0.10151553207078537,0.020826878494205666,0.09664133923119497,-0.1088790919090952,0.08940281692414953,0.0709874027750146,0.010058180787080399
RPH3A,-0.05297637533809789,-0.08035024472166874,0.08682155241701091,0.0053920364805313085,0.025554256285414155,0.06102172362978651,0.0474881372506595,0.03943973282266612,0.03255736007609539,0.08876429411532803,,-0.01719839421116565,0.05445539210732325,0.07595109094986069,,0.009802539150552354,0.044298831172876175,0.0706759823435298,0.03317260573176849,-0.015953315265837653
NCAM1,0.014989323944281973,-0.07495138932135709,-0.004356766273846707,-0.024517685859841876,-0.1076867929672428,-0.017486605151156433,-0.03242891452028567,-0.012613325130771307,0.0035041907821835886,-0.009218968123149833,0.0002918750657025439,0.01494986210943011,-0.06049458715810327,-0.009074687632190746,-0.09273268234211002,-0.037578420259018676,-0.05166638034809194,-0.06800514192085721,-0.0306447451842139,-0.08012139775474345
GIP,,,,,,,,,,,-0.05703263975405645,,,,,,,,,
EFNB2,-0.02096173422475927,-0.01887248068522872,0.02871814899074979,-0.02179527072771414,0.007672923619303856,0.0772828049177956,0.014843644227373776,-0.001775456666051216,-0.05490364332005172,0.08971525195002716,0.16604334409986296,0.06691370749951206,0.05414706870602768,0.00013279282381226017,-0.013699757751220702,0.03631774915038148,0.036495136587367756,0.03252743161964277,0.08885262916476899,0.09711153829075309
ICAM5,,-0.025924705036124297,0.047931449753827064,0.028122362314469417,0.009270946921891824,0.06992443332151328,0.003374708422781152,-0.0176502749102762,-0.02558636500072691,0.07663086357592439,-0.021460532685921095,0.011185476845580676,,,,,0.014148830061412557,0.009825400756419009,0.045555695391331794,-0.013687565598723292
CCL5,-0.016402382839594956,0.06932809271911287,,-0.03728104305715494,0.058654201956382206,0.03946410397794964,0.006163388316250479,0.04716895522472109,-0.03542627645946113,0.0015515373427916744,0.08271055623548201,0.04606787718175184,0.006063182712044394,0.11199272038332123,-0.006837713023672832,0.06033995092251072,-0.002761646171714378,0.022147038710925777,0.1271576379018401,0.10272880708346038
PSPN,-0.028821896468711652,0.0516937300094785,-0.04990602156180281,-0.019425260957586774,0.004110897538648907,0.011526073767789675,-0.004707990616139584,-0.010010650313173256,-0.038864809556885455,0.033975533460474036,-0.0245079715684259,0.08492730962159625,0.027157750725530026,0.11740527317947042,0.11002623283786575,-0.01556314380227898,-0.0008043175000331646,0.06630826020651712,0.17041419631105909,0.056235644081021476
PENK,0.06308819230621557,0.005880754819332507,,-0.010181730193315124,-0.028282907534406692,0.03229005502895173,0.007894719993517338,0.0034197585149671195,0.004039724857743204,-0.048470659444100665,,0.027231496070320414,0.02441389216515977,,,,,,-0.0005940363593451135,-0.026307370533859394
EGF,0.005965371181567619,-0.01569344928037367,,-0.05556702548397781,0.03958553862507421,0.0005212500611137598,-0.017138461956872655,-0.025584474631199092,-0.020001187805429813,-0.03484286351104023,0.13603945799996908,0.0747081270125736,-0.0237589640409337,-0.059131777633687266,0.09096526812082376,-0.03154354562280892,-0.015986501944254848,0.002331485595917893,0.06094728017898123,0.03697780307864137
SERPINC1,,,,,,,,-0.012633791037022054,,,,,,,,,,0.0019626237797520257,,
UTS2B,-0.021735547322255227,0.017002218242758736,,-0.027461034391434352,-0.025847148032937736,0.03648385435167365,,-0.011808278279636056,0.023049049537602194,,,,,,-0.030740862191913954,,,,0.026381896007846017,
F10,,,,,0.10778046219032919,0.12667669962164582,0.06667687895723814,-0.011808278566528555,0.04462959990010093,-0.0335497899475613,0.12450677937405745,,-0.024124943592405877,,-0.04562829069955494,,,-0.024944208283542837,0.039401954458115174,0.018356929164013977
FN1,0.029741766619775966,0.1383454923650969,0.026216198601360978,0.05248696907887074,-0.021555686131934027,-0.04553790996244596,-0.02120106694383558,0.016704029495757704,-0.010989550417105172,0.03275384142228584,-0.46447392847433044,-0.03809973647418974,0.03890358031018939,0.08873207738532139,0.12739461919545156,0.07317833840213232,0.07985709548295906,0.04402137798474108,-0.039657538528274305,0.07685006623625251
FGF2,0.00310399750382962,0.039419113044012674,0.0740069817456205,-0.006086428499185032,-0.03148523997279255,-0.029208813055016544,-0.06050063628826135,0.03599807060635229,-0.02979003230894668,-0.026169978331380895,0.153852646717817,0.00033315490725006105,-0.07625712544606765,0.05856096144123355,0.038713795736648175,0.0642719800458104,0.020012229780275663,0.026921391854966798,0.0802871631399537,0.01639568652778399
GDF9,-0.02751721831115065,-0.002190216885016355,-0.031778420824761594,0.003066107894286441,-0.015039695889270177,-0.048691860713555156,-0.06026888479983208,0.04697759880879366,-0.02000118769897472,,0.027250613983298567,0.020502006040080137,-0.030623763125883982,-0.025712379191602387,0.08179369034877763,-0.03127745906157138,0.05399749862063365,0.0642795310035365,0.0005245561614238889,0.023361732154664454
CSF1,0.05864941276320057,0.11838737264897932,-0.005309430868354421,-0.012482747935303648,-0.006235120824513764,-0.019441228986699324,-0.027594090278429486,0.029644171893992894,-0.003190874102069753,-0.02844281429593413,0.16438815727569556,-0.022533289219115953,0.07114122122024849,0.10893202402913617,0.07035061915135095,0.08846892039907026,0.09180128024721619,-0.0015702721048612264,0.12844466906253202,0.08594048015839605
GZMB,-0.02725502249555443,0.09310766800226362,-0.028836179197518953,0.02967671340063339,0.085638705560177,-0.0018799886768644024,,-0.0052410872572215845,-0.01457883950763237,0.04283723068577147,0.0996533186000837,,,,,,0.01835672345100539,0.09507288758463409,0.155208782749372,0.037258613667417464
WNT11,,-0.03786163656993693,,0.01753688334861411,,,-0.01949319983318129,,-0.006173260754262512,,-0.03792011319396748,,,,,,0.03488639775118556,-0.024944430007268648,0.07139153746810803,-0.019769301747351902
GDNF,,0.004766599895431219,-0.03598922169684422,-0.026958571300098138,,-0.012162211518807194,,,,,-0.09208262528829365,-0.01792678022135199,,,-0.049721948952199974,0.0008998581882311593,0.10367691205351201,0.06740062768743182,,
FASLG,0.10038342305054378,,,,,,,,,,,,,,,,,,0.03965294767611785,
SHBG,-0.02618249351177435,-0.014829308822907854,,-0.03002398840345658,-0.016255626513614087,0.012513063534245946,-0.03225513427898109,-0.008484757884870022,-0.02253291516490123,0.020990408292637906,,0.008427057500427645,0.0969794115274639,0.029922018586255008,0.001406595892948772,0.00841241687310304,0.053109131532390205,-0.0028499859829252626,0.04819976452769372,0.06178086348797298
EFNA5,-0.023959875264260678,0.028212111991440903,-0.011341695847990337,-0.010805756360831796,-0.018442627191498046,0.0812962081563305,-0.025620256057338288,-0.010635835999559164,-0.012191932312102173,0.0793757486136828,0.010718475531105642,0.0045370239222176315,0.05586173607333113,-0.042559987263190116,0.12202327988361023,0.09685402790467214,0.031890616524084966,0.02627465914142014,0.027531643716790663,0.0862925247940319
THBS1,0.02352328879816245,0.10563793221226828,-0.0431735215147244,0.05001997706818534,0.025066163096253535,-0.0554177968739163,-0.015375211452760216,0.03334733596813269,0.011767067046261969,0.011173557665076665,0.1859171800474417,-0.04021273988498234,0.03789909885686263,0.11212045497790446,-0.05358666313930738,0.041749666372455356,-0.030745372601850778,-0.02600939023832727,-0.021742413121372525,0.11111977473910306
PODXL,0.033583168205907316,0.11160987529208238,-0.009917543728702434,0.003974971876192486,0.02352475617803806,-0.05192664092709184,-0.04089925223434224,0.0457229264101375,-0.04325403708800441,0.07558253921455228,-0.061166788112464926,-0.05425621460661482,0.06309971787559958,0.13335279510997733,0.10752276257802426,0.08191821757263902,-0.07639859983599845,-0.0003184247163920268,0.058093521393417245,0.15127806504781682
LCN2,,,,-0.03251042933986314,,,,,,,,,,,,,0.05789384936258655,0.03921798237469817,,
C5,-0.04956177739005488,0.012863369223443511,-0.02889203849329562,-0.03772830972490217,-0.008913112890555477,0.02947284350898425,-0.02536954104873633,0.07482265290449495,-0.004972243122672446,0.004393060694922109,0.022399736431039614,-0.00990182633936625,0.026171157241733217,0.050851408468307116,0.027741238157868643,0.026447326437387904,0.03683552058567496,0.06143098505543138,0.2155402391766611,0.032096148812914234
DLK1,,,,0.0006301705180925784,0.08340881244430803,0.03156674552277013,,-0.021227437548647306,,,-0.03425059667518694,,0.1516867209851417,-0.04810048277230607,,,,,,0.01881688798503648
CXCL5,-0.010471994755294473,-0.011082392179683242,,-0.007391826806508432,-0.028156861226019233,0.047756153751911196,0.014578761007884643,0.023503490929149422,-0.016039778681643378,-0.008520177964901551,0.04197630391775737,,-0.03120830135548953,0.1657277988252861,,,0.15177697879607613,0.028410012775741036,0.040875733875709565,0.06390130089844413
BCAN,-0.004481162412476155,-0.054076870912696105,-0.09564983149260117,-0.03808315194698752,-0.030519824937440973,-0.06041082626470184,-0.03915979901827686,-0.0021137658544738203,-0.01776988999355039,0.023598574205811743,0.01670117590563014,-0.06278077854607815,-0.10024522384703316,0.020661119338097347,-0.061867039815507535,0.013550133347110043,-0.14314102486209193,0.030375106073411227,0.005619709231315026,-0.04252294705626501
RELN,-0.02237585687080395,-0.015032302552267533,0.0066321966954855345,-0.032445710473124716,0.08185040562121147,-0.05719404854717747,-0.011166401146396275,0.0409670180956429,0.04488274651767221,-0.011269922279804369,,-0.010175585329445515,,,0.05124720920040027,,,,,-0.02761780315698579
COL4A3,,-0.026117301500269134,-0.028658975993238564,-0.00926669957444725,-0.011967999976331127,,,-0.021190258076241725,-0.023323524668282178,,,-0.01987315675461425,,,,,,0.0246691266705904,0.011921948953521114,0.016021321836235804
GNB3,0.006423468209399438,-0.011229335046317401,0.05722336821894747,0.03609211535463817,0.06791557100585548,-0.017714223177555638,-0.013203854488883967,-0.02792265038278331,0.06950374788743047,-0.04316907299949647,-0.036953688725570505,-0.037553437357845734,-0.03310100551802472,-0.057508755367017106,0.021619039517159055,0.04969651623760804,0.12744973962874964,-0.02843934395608043,0.044999653777163785,0.06202405210482605
PYY,,,,,,,,0.004778684883455976,,,-0.05186866714697992,-0.014672972271076105,,,,,0.04296505988773149,0.0874661289686999,0.03526778856207585,0.020336504293005955
MSTN,-0.015298020851148585,-0.005385223366602042,,0.01800014380177717,-0.007754054229891752,0.0935383568385154,0.03351710914549899,-0.006552957608761641,0.03393884443354967,,,0.027437242487031645,0.038386177917202446,-0.026059051351591707,-0.23587781707227828,-0.026947398407644593,0.0009751199689862485,0.023224166580526825,0.00528726092873318,-0.009471138126828064
COL18A1,-0.013581234313452342,0.13960679166594242,-0.056280596641993516,0.07430782365956048,0.018070253369808515,-0.07563870837276805,0.00749071902155642,-0.003172947760073996,0.027124567638066185,-0.02469127560651073,0.0370040967875634,-0.06857183796089905,-0.0029578272234304106,0.1242907264316857,0.053021249396952665,0.10032270593331366,0.033851923736267366,0.04298340264200836,0.0457174998668685,0.09244458264713777
FABP5,0.0262534977932479,0.05546124544334797,-0.009486575987684355,-0.026141283766162593,0.10573936252822445,-0.09795595598535209,-0.046457959958333274,-0.025121445871205572,-0.0316907868191146,0.009436323086482623,0.137317021171977,-0.05085858918910405,-0.013733784547188196,0.03057544340344475,0.12126210659896962,0.04724218330344172,-0.07411570992638537,0.002506939841491584,0.10249059099550714,0.0785173482629287
TGFB3,-0.06889352238443955,0.04235987714225802,0.06204314751482773,-0.0467384822321035,0.06425243159894735,-0.00048100918147647785,-0.02198282191973123,0.017938874471908568,0.004892544568848035,0.01166828581089325,-0.1545840811733509,0.025102851013744838,0.07790650632442388,0.04826376634401405,0.08838069538654558,0.11527323430065213,0.01769386604244795,0.04951895717868056,0.04941201740547025,-0.011138580748405777
BSG,0.023562358531190986,-0.05346151755873308,0.06951266508468482,-0.006424133372427873,-0.07948171047087697,0.038307984139169735,0.018427564325939588,0.012743569091708231,0.038136426785569305,0.10518021121639312,0.24747128734925414,-0.03889599600195684,-0.018511423520312924,0.04700032160647448,0.048555231650755246,0.12883663123860561,0.18361839194391705,0.10891954770931442,0.175919287555738,0.09411017009911564
TDGF1,,,,,,0.03126942842677705,,0.011558156093793195,-0.01714533403184647,0.11494220480271315,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,,,0.06906266262346225,
