,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
JAM3,0.05411488384244297,0.032503437403880175,0.0004073827481722238,0.03374823610029512,0.0068247912038944415,0.05834495202989307,-0.06800730466465695,0.03914213351058711,-0.1010664248510193,-0.048431616457340905,-0.0072757596550601855,-0.04541580852866327,0.03014956311622324
TGFB2,0.0037758959341815837,0.013088839944715044,0.04110995115822374,0.1013213997728732,-0.00036682056069530465,-0.004523231755293014,-0.18943260340314388,0.11604726255405765,0.09086147278983535,-0.005470716096049156,-0.030670318822136184,0.0068101126227064135,0.07642646221897954
COL18A1,-0.00022553982118832632,-0.07731375598006622,0.04925805058847121,0.07080517513445615,0.017162590585679448,0.03093915809972486,-0.10864274587397577,-0.05031946628341114,0.014829171783558949,0.04339148560326727,0.02162922870151576,-0.09405496151158009,-0.04573517662897566
NODAL,,0.01531808138278187,-0.020982010692434865,-0.007043828597926783,,,-0.04338378555751356,-0.0899710515615948,0.025629963486121694,0.02405339974313823,-0.014204247444002874,-0.019675526757905768,-0.04197616638953213
INHBB,0.1085176233988164,0.00916257826372273,-0.021998266899112988,0.0619519593203377,0.03323767563390594,-0.0032609609962210187,0.11347276081511125,-0.010380370519526652,0.09421145237604243,-0.001237395255922774,0.028879045147330713,0.05892657833395072,0.06284792040768898
LCN1,,,,-0.014337205094468234,,,,,,,,-0.024161809508898204,0.08171072626353175
ARF4,-0.02603635469964395,0.04657021419422872,-0.10006643010633867,0.005511474223524543,0.056543084023205306,0.028905570623416244,-0.01886891993350466,-0.06505868073205895,0.08445089846691253,0.12633489370319856,0.013072750978612886,-0.022634388968884506,0.03860829856035337
CXCL14,0.01626655646711661,0.06282303101086525,-0.05643066094347654,0.0011288564320623244,-0.012953233910710054,0.019882815081390892,-0.011754800059235094,-0.05414534814857486,0.042455001772780845,0.04211504432851341,-0.01764624892466437,-0.06033523267821128,-0.02627968256594886
LIF,0.009026965000500004,0.054009993349041635,-0.028730968089555373,0.047102975789717894,-0.0038562539666321186,-0.021406647456871184,0.07943784507572896,-0.06960518273548873,0.0904625344705411,-0.01026365061739094,-0.036325346467963426,0.038160269306344155,0.10266957135018229
IL17B,-0.02644835071278947,,,-0.02367810720796481,,,0.07555410257426558,-0.0601809586370637,,,0.06701452411295633,-0.04081267703750471,-0.03156347722943456
MMP1,,,0.004690224131980682,,,,-0.015009756229432406,,,,-0.012796411820130773,-0.04391042736817322,0.0689681326917965
MATN1,0.03516589731627855,,,-0.015031584826941969,-0.009340207101101814,,,-0.004427662746149067,,0.028596272252086125,-0.01821227863533342,0.11840330402480272,0.04538580379770041
ADAM28,0.10093559587765544,-0.014137011408122208,-0.03720860126970841,0.08303254757378176,-0.007993804499684579,0.0729757798976234,0.07230178281054495,-0.02327805512991537,0.05409894444727893,0.05877321912443497,0.03264417717981183,0.0007216576328051898,-0.01946821669927678
TCN2,0.02914830767657659,-0.00594642628304123,0.026735938417481446,0.03215082995290754,0.06727352804434804,0.040268106676539066,-0.032580475164862274,0.040999535062310084,0.027991706774664067,0.04164778260477864,0.04121899152358669,-0.04077401881011523,0.0686884191071887
THPO,,-0.0302771324299318,,0.02278664361740265,0.04813412092036199,0.05199153424469504,0.005403268199588256,0.030757920956193927,-0.008215634023743144,,-0.015798308163063705,0.06510330900791983,0.12304217344813345
CUBN,0.07858268558338836,-0.004923401302962085,-0.010582504362576187,-0.02438694117262756,-0.03829281125278524,0.01778076676803298,-0.0039047805415424555,-0.08861743593070687,0.07783939394686301,-0.06616365404428255,-0.0004930188061214635,-0.011998642674050994,0.045718573711081324
TIMP3,0.02003297833780295,0.003461102775323637,0.02837033512375056,-0.01725169624235291,0.0018687874927361384,0.04672395637119246,-0.11781420452835974,0.080059813172254,0.012565487377793016,-0.0015210862751258338,-0.008640861111646317,-0.05728963528549086,-0.005518004200292418
PIGF,0.06588334843541788,0.008699392098347247,0.05173369395632503,0.03378044559994473,0.03706595603299522,0.015099561194621443,-0.0702969187200747,-0.05176305338076809,-0.06258143566658134,0.044621417210226576,0.004461552647600604,0.037834268948717734,0.08480331431892645
CRH,,0.002859871778536252,-0.026308105445335822,-0.022046851269836125,0.04739981675559966,-0.04129261274874533,,,,0.018958501103663615,0.015859576833791376,-0.03582887109629518,0.008378075260022214
BDNF,-0.004290394710772468,0.018368214979827296,0.020844759761373885,-0.0636298612683449,-0.007671683288801465,-0.0013197370675377003,-0.05064817235598058,,,0.02554975288368343,0.010883999762626426,0.053081709573332504,0.09564843797738802
CCL5,-0.04826866788182355,-0.005332707102379032,-0.0388477237274486,-0.032545577183224046,-0.001285202357695106,0.061164948506821144,-0.004831803181431899,-0.10882768496960145,-0.028050790599181603,0.07703133321962438,-0.03219924768474278,-0.025198862887689903,-0.0016833971130331739
GAD1,0.01563503291094043,0.04158185007675686,-0.05763139921755136,-0.08692198250451,0.04604690041701658,-0.0020143431411887742,0.03932429063786584,-0.027143139985238686,0.01011555078702545,0.03356652036106626,-0.0014919092865717232,0.06404429546136553,-0.03339549126855338
COL14A1,-0.0031691656762942097,-0.008342311158817403,0.10203448985163557,-0.02543337294336667,0.07888324095226967,0.012087314485995183,-0.030097588652355685,-0.0050163670027096865,0.03789965888083449,0.021836007849554587,0.04574714347709173,0.01304901449225109,0.031469436424724155
HLA-A,0.05764618091050194,-0.021457390761141778,0.014956812890567361,0.055043713372578934,-0.003322776110845399,0.025116851537065964,0.012349084645298129,0.018300881280010062,-0.019849822010168876,0.05114592074225712,0.09070382356344041,-0.02340754797083586,0.014925485438996407
CD5L,,,,,,,,,-0.03499495678101348,,,,
FGF18,,-0.0032199985855017373,0.051814305459857934,,0.036513051222513804,,,,,,-0.022113110189695872,-0.023892910386950017,0.013753134377720567
ADM,0.06115297750403664,0.033057981433104976,-0.006210750455742187,0.0184137755700156,-0.013487785915765337,0.030394269989447914,0.1491677512433309,-0.009909342647704404,0.1308642455613816,-0.004391138030477036,0.10867627741740489,0.0650617092062049,0.12247123019724529
CCL15,,,,,,0.08762481502566415,,,,,,-0.020722319323717524,
GNAI2,0.0508514113380469,0.006877183969971836,0.04970968976119844,0.0832245474981747,0.004398356195055649,0.00838551306439676,0.026400009476250697,-0.015007327387527455,0.08726620366460114,0.020791205275762024,0.03235825229507047,-0.022577725252314804,0.05165555047267354
HDC,,,,0.09082959634562965,,-0.00034326547560706674,,-0.005648863856561939,,,,0.034072355289123,0.059445192155812655
COL11A1,,0.05321302358908318,0.031150838812128132,-0.01121916432690841,-0.032624851933588106,-0.0031849067397407035,-0.02149517086369002,,-0.029815544053336033,-0.02920216762098328,0.034819175844751166,0.010987135096324365,0.07726764716334367
NUCB2,-0.025979115961656116,0.05773449939338389,-0.04438310888464047,0.03696793733354749,-0.014858707303127893,0.023905171157597677,0.014809741088605803,-0.04831961904821012,0.03730625160680393,0.08458134570247786,0.048120313063169315,0.02156550377865891,0.032883330885652554
FGF16,,,,,,,,,,,,,-0.028343281948235415
CXCL1,-0.006581383958999365,-0.02457028150837375,0.07064224269036802,0.06612216821418188,-0.002871263891530681,0.05706402643701445,0.07103828485650054,-0.024765627253018296,,0.010455781314752187,0.0893445852407901,0.025823400753096918,0.07326120909516733
VCAN,0.032659228234614146,-0.0058639493217845975,0.033356952272128176,0.06172031988417708,0.010618643345707727,-0.009660784361617767,-0.06598654403625752,0.050779404264841385,0.07094294425053303,-0.002365668862022108,0.01556643496218947,0.014855793012006872,0.07092268840132188
MMP7,0.01597360384608884,-0.03464627469234977,,-0.010464977337858443,0.031955753001368416,0.01421172301287853,0.07606004360948865,,,,-0.03229305533692727,-0.028250941813206393,0.03653658705857147
PTPN6,0.006356919694084757,0.014657258129559302,0.018456182747091144,0.06657836712139355,-0.05628012951924781,0.018648844855490728,0.0837895425538101,0.0069079972279201185,0.05432465687631427,-0.036223881377810095,0.010197879370513942,-0.028680245301681992,-0.016207109028833273
PTGS2,0.008142463756723577,0.0069613757650298785,-0.01843199869921441,-0.04041740496478933,0.034849059470673543,0.04284906382890404,-0.04033215080652743,0.0859893364932124,-0.0021248186189792057,-0.017635035749764133,0.0871194783832441,0.018376065133243347,0.13484863908842626
XCL1,,0.001618241344426123,0.053211594678772116,,0.06063639088290143,,,,,,,,0.12200282418972334
CD58,0.03208548648918312,0.09136836097023357,0.01129803437374211,0.07311358103898699,0.027159537259305592,0.043511416637719166,-0.057306454671532704,0.04384336627489755,0.03489247155106388,0.03933355092732316,-0.02651872419119465,0.04485763274323744,0.06449249829539207
TNFSF14,-0.032355877972575164,-0.030408807293369183,-0.062179266416631664,-0.021805318231027656,0.008434904568602079,-0.013871331708808674,0.011236955675589206,,0.058751136538896784,-0.036242824773592114,-0.018477347097953862,-0.02297167450509767,0.028602158074462276
CNTN4,-0.0016375735655370935,0.029093908711737136,-0.05326720598010491,-0.037158973107754,-0.016157976320247083,0.02515803107760261,,,0.012564570659634754,-0.018650145945062636,-0.038931040167894324,0.11119109294092187,0.014638953844750783
NTF4,,0.06364292309966313,,,,,,,,,,,
INSL3,,-0.026549127673302766,,,0.04419345741562682,,,,,,-0.018477345312744618,0.02884546394365911,
BTLA,,0.030036423990735646,0.03509374064901837,,,-0.029491378706750726,,,-0.03927280192979647,,,-0.027435809480636907,
MFNG,-0.023007889103182876,-0.020404604668101522,0.06730625975066666,0.06679694419501761,0.0497259573188636,0.022208343047507552,0.019338274253663815,-0.10341703729253918,-0.01960425667400603,0.04757018175083891,-0.013320052738902558,0.04085242410943983,-0.040754646783111734
ICAM1,0.0033075358581242855,-0.010133433314384089,-0.046544921845384925,0.09364918295625617,0.0013167101004728284,0.08687634418263644,0.10659891453730208,-0.0712832840146079,0.04569608564424177,0.0036405132399329136,0.04252463810643818,0.048504128788073086,0.08357068363129797
PROS1,0.03454666067340926,0.004029398523051585,0.022277304402051248,0.07462320178203642,0.02030490477660012,0.07940280741674904,0.042901672921909356,-0.08274198959920862,0.11078637209689043,0.0684990400415387,0.041588474637888624,-0.023952026407034498,0.05782951253576402
CLCF1,0.016214974787299687,0.04981909979661524,0.023816288710543546,0.022508862304723192,-0.025285083834059672,0.055397522715722826,0.011177214099207656,-0.014950881383449237,0.0041431157713331624,-0.0006654526403102475,0.05952112060216653,0.04239643185768126,0.0950782038240072
PSAP,0.06183393354795849,-0.011318611770775878,-0.02549860824274542,-0.02824612845677297,0.06748759196071709,0.032614734369379034,0.05612969629986272,0.08691562418195374,-0.023218944255653965,-0.00042507784869972844,0.07046344381541099,-0.05941995457159046,-0.043179653518970414
EFEMP1,0.010695479438789438,0.07077231249985673,0.08878228296794789,0.08260600199308382,0.08859742119324934,0.08908600772871497,-0.0435245583940627,-0.07185647625935203,0.01723433893826191,-0.0246940957428962,0.004885176772311871,-0.08959387719192705,0.09471166967698506
C1QTNF1,0.015517542689013399,0.021787885121091585,0.04266507226822647,0.024147128510908777,0.005239931241170728,0.05227376665763763,-0.03837121318966828,0.05761688396910352,-0.04016060424222331,0.03558411081983104,-0.00014200029297110054,-0.005383057943047686,0.08375347337249874
ALB,-0.02949511493774332,0.04510927173816164,0.06120563894210448,0.11131794761226992,0.014368112532340462,0.016689312296467383,0.012226755933783962,-0.05944205477534017,-0.004853416788529328,-0.004542602833139657,-0.0052940239071207935,-0.03208369691073386,0.03456835370029548
CCL13,,,,,,,,,,,-0.020726182288467714,,
EFNA3,0.04824206561421712,-0.0028829990817926944,-0.021298681990129475,-0.03569628088884453,-0.028085622111150038,-0.02190430510222858,0.060826228250320115,0.07478313993508354,0.11349175769533022,-0.04060318125589291,-0.027621861293276744,0.015431444622073243,-0.01258317327143943
DRAXIN,-0.06406911544876187,-0.023581176352214277,-0.009390152115852105,0.0775420043509518,-0.03604019949652912,0.02816409528752842,-0.0113523018606634,0.013844977989280919,0.1074521114570478,-0.021044084332176673,-0.03141911444989347,0.016568433663568805,0.04081219676187494
RAET1L,,,,,,0.017668011163678683,,,,,0.046802380366314185,,
NPTX2,-0.040776004774454706,0.05144306717542806,-0.020052843810594124,-0.04443572451407283,0.01786213180793891,0.0776484307303173,-0.054439330074487355,,-0.02603714780775449,-0.04934308542836845,0.0367441157550261,-0.0012904027573911831,0.0024373638757283654
FGF11,0.06658256013414025,0.04412350307234583,0.012432929640821062,0.06484895630757172,0.027867890083504394,0.01758687857329133,0.11920922354917704,0.060387004790441186,-0.03819219900829449,-0.04835488220962045,0.07508824119963836,-0.027955085717412967,0.06544406006843798
CD59,-0.002734270693371176,-0.010845238266277986,-0.036801865624966894,0.037245591781267594,0.053199618055696785,-0.0014106621015904906,-0.1495388459729474,-0.05403987442908695,0.017162506379000738,-0.021645062003152374,-0.0067444323080825125,-0.1032780266647395,-0.0004592217866745532
COL9A2,-0.0005825225344184001,0.007600863730081573,0.04753056834263178,0.02360108344070897,0.028587525273297918,0.024201557849028995,-0.07113850179370977,0.0041612170135989475,-0.04177338546594754,0.025221293868750758,-0.05925666007181229,0.0246603594980831,0.030225396642485552
DLL3,-0.04146666067094362,-0.04719331033273772,-0.036300484736074945,0.02527529330224906,0.04399436301514673,-0.009215333049215403,-0.04813083311123011,-0.03979274200178055,-0.04783318256461397,0.0492232091237029,-0.04974530236374876,0.05214405887950808,-0.014138019320780501
FGF5,,,,-0.013977898819777344,,,,,,,,-0.0005752092876097111,0.06738309143639698
LIN7C,0.06041912789022971,-0.0589692675140945,0.04685188111166407,0.06342756533643598,0.04814831506677114,0.039665179734104494,0.0243226878250334,0.09019188267564318,0.08070119059829843,0.014314284068527201,-0.04876729000236708,0.01510947714488796,0.022755888851544302
GDF7,0.0072549951861184065,0.05587317300340951,,0.08615894104428876,0.048687732270905414,0.014807356932687239,,,-0.010576752669618163,0.011686767906728021,0.0346714037282506,-0.007770577836348312,-0.043969762426001154
PSPN,0.012967851850164748,0.02562433327435088,-0.0007757121248247195,-0.006161692905884355,0.0021202364794189396,0.020786402187228974,-0.039818327144373396,0.06600033241531013,0.07139975643546191,-0.012120175973404512,-0.040619381878270626,0.021380293142767865,0.0261019362413003
ANGPT1,-0.049243432593456274,0.07625364701970773,0.0038658855069367204,0.04440028906602203,0.049150765421120034,0.03355268207966439,0.07497641975322836,0.06254368867900856,0.14157122362220464,0.043887186670423975,0.05683171324195377,0.04322053820102892,-0.06768966685054013
PNOC,0.022248138708703177,0.010006579393951574,-0.09814944463130047,-0.0463040443870556,0.001982792658142621,-0.014738988095374819,,,,,-0.01780801283064387,-0.02928414331316968,0.04849504860281632
L1CAM,-0.05808829087356377,0.018467600613055035,-0.03212353851068536,-0.07239899176578861,-0.008849124645552221,-0.054923605570628364,0.034418466481009935,0.09252669827277571,0.03000369737440486,0.04099254300554294,-0.001228741908263835,0.09781529013831015,-0.04036756049879208
APOA1,0.09255340642879903,-0.041345879836297665,-0.012497525588251637,-0.0299148175998844,0.021290662250305674,-0.019002042275534488,-0.038925804416603066,0.027654472080808894,0.006262510599591961,0.030996726469707712,0.0007721074287988324,-0.04852565284095264,0.06475385199689437
PSEN1,-0.025323804301207224,-0.012376861105449605,-0.03761722317575665,0.028680371025040365,0.03186529674514914,0.004306269614804312,0.034375547578429866,0.10170275590038028,-0.002117958048725981,-0.034978530372607265,0.06068818076374667,0.01895761433236713,0.01617735461258089
CALM2,-0.061620787172543455,-0.012336070797868002,-0.019137469370632283,-0.05808298525737353,-0.014020501902782903,-0.07180050680427108,-0.12768989959529,0.0783113008983425,-0.019746084027731033,-0.02647171100774983,-0.037332350047805885,0.014396567159416427,-0.08010328113123283
CLEC2B,0.000952012059774897,0.024383593692023774,-0.030160663855551575,0.053809113690511744,-0.0019588736416536142,-0.015961510011126483,0.03560022276714977,-0.12784902327609318,-0.008175591732570953,-0.01397774001807297,0.05641621086881034,-0.026212682285661187,0.04915244886186557
NTNG1,-0.042101085998048314,0.0452483554492372,0.018223729727055587,-0.012553629782282293,0.07876975967579122,0.01853864311003431,-0.018414796533153782,0.021159295461766328,-0.03416711876594577,0.07761668772711817,-0.039449192456219064,-0.03535369171219697,0.07617745204169225
LRIG1,-0.024200715385204335,-0.015306463936875986,0.050862451143355074,0.00557553014207696,0.03900959872511502,0.09140076903346864,-0.03607259883695808,-0.11839668358583959,0.08755466344041858,0.006801191776557659,-0.08194628883944668,0.01365528795227232,0.018846029600780367
CPAMD8,,0.005713037848815269,-0.03495179710324344,0.017645747649646767,-0.008826945585314272,0.021768533660101362,,-0.006069214105362046,-0.012616347059221242,0.006870862162491412,,-0.02973003507567092,0.05113664448443949
GHRL,,0.006894532840078185,-0.013670501620752097,-0.02689114318605896,-0.0031910623878846508,0.025937708108959852,-0.002865697860245267,-0.026299623036625183,0.01826900428602191,0.08902374446804603,-0.0162481313362673,-0.0408126719124043,-0.027483605421066135
NPY,-0.03962605989206194,0.01992458972519141,0.03659112390817467,-0.036406433284804175,0.00982631232071954,0.02096438576151772,-0.0317560174753038,,-0.039641691981351604,-0.019978669132039162,0.037078677008073456,-0.03582886107994389,-0.02089922054574866
MMP2,-0.04699737297474946,-0.10043483471484799,0.11685227467189944,0.10588074696072854,-0.020435310382369884,0.044331149587193475,-0.11643336629042993,0.03334826948786641,0.06088984098657797,0.1123328221034332,-0.008351454905648904,-0.03844085563830638,-0.016358031770298216
LHB,,0.038992114780584404,,,,,,,,,,,
PPY,,0.0015384679930164037,,,0.07331528596346798,,,,,,0.014424300807795352,0.01267716474100054,0.09878192875185496
ALKAL2,0.0769415086525591,0.029197000774713138,,0.142900210041479,-0.020858707315689746,0.04388948183007349,-0.009020186323467117,,-0.05492116221797547,-0.03294864975982611,0.03989965327612415,0.008067928502409854,0.025955453703420728
CSF1,0.01428964843821853,-0.028672412566037694,0.027024277197461685,0.07989049816272852,-0.009150545905109437,0.031690812950190085,0.017728431673226727,0.04187897794804352,0.06158595902880181,-0.04388851013015248,0.007034192349904462,-0.01317651619957577,0.1595737391869123
SEMA4C,-0.053472640506464636,0.03361117880481857,0.041297659030177555,0.03121595908135767,0.043000753416644985,0.03786703526818002,-0.013187518812275367,-0.01684710581522941,0.056917814565719954,0.013529529023283825,0.027248026335424988,-0.010928517831829142,0.046948567025216
BMP8A,,,,,,,,,,,,-0.02546679339521034,
ICAM2,-0.022502939328819846,-0.06489297428229696,0.029419941901826556,0.08665849436337683,0.036730075741784496,0.07260734781750651,-0.046397848863888244,0.11514968179163433,0.047717007170223695,0.03737425203472163,-0.049765600121939806,-0.0050579320731314005,-0.110508822282796
SYTL3,0.02381688625088918,-0.00709118775515942,-0.010604190800643044,0.015845845774097835,0.06310689422068722,0.020314074607525656,0.057222051932992964,0.07806731919563553,0.08171524711093653,-0.03159386365622368,-0.03838238797739185,-0.06951786985483367,0.12774789314681692
IL1A,-0.03019751734529648,0.018674704749182182,0.036887638284231236,0.04902797922354266,0.050946861435493235,0.006117044981272249,-0.0006156644518194036,-0.08861577914935878,-0.028696708871731837,-0.06662718286168445,-0.023959269704389816,0.06856282822155639,0.13969308410489717
HLA-G,-0.032958256275063554,0.012123553825693639,,,,,0.053608909141662955,-0.037376365645639134,,,-0.02724275047729743,,
PGF,-0.02524162452374031,-0.008836981913773976,0.06113851489765772,0.0851607560233682,-0.026221529542834857,-0.002947962573693535,-0.07128722659950501,-0.016271342348667794,0.14601800671578874,0.06030135780924397,0.04635849161330039,0.01116914865827728,0.0350469711084387
LGALS8,0.018873569697089178,-0.02185761309483717,0.022303860201298435,0.05327228514499164,0.009991989245066847,0.06475043190274751,0.036496236342726814,0.01366144987059454,0.020644661990358606,0.0027068626207002754,0.008636163786493232,0.019356014472965213,0.006196769401090354
DKK3,-0.04736703809821991,-0.015347200900287303,0.03021360040993403,-0.08235507646124225,-0.014372266290776183,-0.0635846339935479,-0.16433363677787713,-0.044725415309712156,0.11590907410592922,-0.0495670919607588,-0.02708716302753414,-0.023242622025357113,-0.11658811545777
COL16A1,0.010286411985379149,0.0339299245263118,0.06652895655537235,0.033597517347421814,0.02296125969198313,0.06699786133136387,-0.10168682362793102,0.024382316063359607,-0.013075032487214354,0.04300845517885565,0.0376579606508526,0.05355602047756126,0.09715855620506036
TPH1,0.01462617047967289,-0.04122839413631887,-0.034309719775912524,0.010641407570686287,0.0022300897487323905,,0.0496626890794443,0.02521074062650861,,0.05106550559802558,0.03584952103620121,0.007323953296182531,-0.009856351683706724
TNC,0.03489813478126325,0.0759226285142093,-0.007263641122743905,0.05287827235440818,-0.05488383963484563,0.04477967529293221,0.12389511889463063,0.041485614616061074,0.11704191354079532,0.03485723726924985,0.036761023476629774,-0.08187345171347829,0.11888072329815201
TNFSF9,-0.023174801768042527,-0.026872892290758763,-0.03960334138298275,-0.033932370868669896,-0.016010594358884574,0.04152582604049316,,0.056925810862629385,0.0787319306235954,0.06348805800893163,0.09190317317689424,0.02258304790519548,0.06427683275020177
C4A,,-0.03242446379946742,,,0.0212981396354079,,0.0486053289197707,,,-0.012823130232769667,-0.015179424432607919,-0.03429492929969419,
CNTN2,-0.01970646403463552,0.01973836320929453,0.057743875250731394,-0.004250493109088034,0.018790682458226394,-0.02289663718174268,-0.10234750300708159,-0.04156639991765506,-0.11994627885338247,-0.022503190238282282,-0.054427173288769955,-0.04228416100333795,-0.043563030480736786
F7,,,,-0.012644883230653532,,,,,,,-0.015021004678678548,,-0.02434122889784396
LUM,0.10914849416781831,-0.032707322577894445,0.06822700227005393,0.047179689099796,0.021919322526653538,0.03661106092971983,-0.06540331808543184,-0.05855596544849943,0.05261961322159545,0.017534603309732066,0.018669503017850544,-0.04247426168354389,0.0423635462335761
BTC,,-0.01051181122040332,-0.02806293070958186,,,0.03913935751351711,,-0.04090801470684387,,0.025404070349337816,-0.01453611614658756,0.010341365722667044,0.008758074647038292
APOC1,0.018012573103896336,0.05404127900793857,-0.012865213396404325,0.10195359119969495,0.02216693116833831,0.059003941756079516,0.07860251585704707,-0.007354994891193021,0.03750796231319243,-0.008030930135747886,0.049419779833420815,-0.009106383525466317,-0.0619468468182443
PKM,0.06033388778351408,0.043281888009550046,-0.032257656714039816,0.017542982456627155,-0.03460244696331686,-0.03599200370992119,0.0454912496316425,0.11636186595394302,-0.002462582261085714,-0.02319402237929358,0.05285506733165089,-0.02300611287345101,0.0717109339216544
TNF,-0.010361382633654524,0.036045122449512725,0.0017545605292485168,0.022506541456795412,0.024538274919264916,0.042054698025268046,0.04103947504355587,-0.08796387271492837,0.05838015716489629,,,0.06291822004250165,-0.029993489258301025
GNAS,0.005386657749023388,-0.06186319271263856,-0.07285248611004116,-0.0903392236827963,-0.01377242039023471,-0.005983432949067296,-0.04300232658645986,0.017662167493836575,0.023740549154918113,0.029292288802823353,-0.011529548022610359,0.05815049690626049,-0.056837670386233774
BMP8B,0.061680910829889274,-0.026175846879491104,-0.005290894368340438,6.349318867780465e-05,0.04460609461733177,0.01724991272921239,-0.036733919528788926,0.03732054921817596,0.07725313578001104,-0.04796459836781827,0.01885957783445196,-0.0031913780232482943,-0.02018783836173709
LIPH,0.013393782465049443,-0.02628486725355361,,,-0.019584902114548292,,-0.05615299809295243,,,,-0.007965342234655004,-0.01140802594494807,-0.004820587429985116
CCL28,-0.020838831282122418,,,,-0.03015752733886879,0.0027188539834980215,0.06542438474319119,,,0.05061484774914206,,0.06509975929939632,0.023180373714185416
PTPN11,-0.05662450868345122,0.0035123482590122468,0.003461450387815609,0.028612978464088296,0.009262963662589871,-0.027774725518775963,-0.010601895805503322,0.03845202811112769,-0.00955837215361057,0.044839405759911063,-0.00744495588779906,0.09282431796838513,-0.09905714432788959
ADAM12,-0.01689914750799664,-0.009122536876269249,-0.006960487238177134,0.04296621813152739,0.014650443593903745,0.009973912925124097,-0.15525381472607525,-0.034472195867681035,0.0502568713699121,0.06890557958747437,-0.01420389848744473,-0.04183552551414559,0.05887869429770422
EPO,-0.05749829454061657,-0.027998817344049232,0.0540947905411246,,-0.02049065906436442,,,0.009906469697440063,0.03392592481240599,,-0.014371076930025106,-0.021029090456700362,
EDN3,0.05322754316424942,0.0035050437865994126,-0.017997811614313915,-0.022404948768111516,0.0049767529742808965,0.013630044711598942,,,-0.03065766310190981,0.008093942469230899,0.054757273412881675,0.04117762153727774,0.0495570013157949
CCL22,,,,,0.03161531483811347,,,,,-0.000654377864864862,-0.012609994394499852,0.02103031321908289,
CCL2,0.0391615388106955,0.027012144029318598,0.038661097564885484,-0.032170094902918125,0.0418900748564894,0.03731332359465868,-0.049906036131476546,-0.10336192111165564,0.07876567468316509,-0.025303677142051006,-0.050912801750889115,-0.008092605774188985,0.09092309075894688
DSCAM,-0.010418884137418783,0.01874025849718941,0.06097693213461482,0.01745125121960296,-0.008687825301698631,-0.0010673599847097182,-0.020821123163598066,0.05760170071655102,0.013343084705999547,-0.03028101947984101,-0.03504193291341432,0.06733503794528455,0.12203400597840998
ANG,0.002663374159896227,0.07239168440983881,-0.027669521140318076,0.1268981183373821,-0.02320586361602609,-0.009198500745278924,0.18717729999123095,-0.021294386269133842,0.16008311084036328,-0.04759921990473758,0.04175685197759847,-0.0015159557813582013,0.07354979742080621
FBLN2,-0.01398711277674378,-0.007408901618985578,0.02443870870394208,-0.0015539065484080196,0.01321880774092973,0.06657332864748484,-0.011271857389540701,,-0.05520359393286784,0.04338392926571857,-0.007866656893089612,0.018851306061949076,0.06434732253959036
VTN,-0.005657353034939562,0.05271999290579067,-0.026294713587658048,-0.021315147698529366,-0.033663851699116315,-0.015528156644874806,-0.024357954785491288,-0.05524987761875338,,,-0.01860860496034586,-0.034294936419732504,0.03817324348236885
VEGFA,0.07294825036480188,0.04815848181624183,-0.03483555546553154,0.011068324417980079,-0.02136750483025114,-0.00215521807279429,0.1799300690148117,0.11573998777938793,0.07433972174103498,-0.055691347995021824,0.11199805692711998,0.029506618577520446,0.12021188559912875
F10,,,-0.0020912284363598993,-0.02056084979279829,0.042494710547433104,0.07738236420546968,,-0.05920629755468745,,-0.03484634062653196,-0.024889778704984773,0.008676918066827775,-0.012504438954965327
SERPINA1,-0.06554184329593289,0.03412461311851854,0.08191767756681126,0.06493801619498721,-0.0026815659665890435,0.03591850715371825,0.02886638335646549,-0.028342277401900234,0.02997283402029555,0.024494529097027585,0.03432029125339261,-0.02990186253892989,-0.048041036163240895
VWF,-0.03756195407456099,-0.06278574132907114,0.05616217958195335,0.06929311635114431,0.023195954936321934,0.0029932444073351573,-0.059585725999879394,-0.043094845360350666,0.09088168723682022,-0.0022561710838388937,0.00382188218065283,-0.038034799499117554,-0.08740325870015589
GDNF,,0.0502754649076057,,,,,,-0.007123163533087381,-0.034167109225550746,,-0.020123869275345877,,
VASP,0.0014097912752253675,0.0386346410767015,0.014339180537760784,0.03617871366780095,0.032389361598585194,0.03822694110174866,-0.10136027730881776,-0.09112069933343041,0.08904975274461312,0.06447035468966923,0.007573159223346984,-0.06160850333547602,0.0295263841661946
ADAM15,-0.0438356845682496,-0.1030749694524949,0.0711785795328411,0.005336086622539009,0.029204133663032428,0.014101596962053023,-0.01983059204804593,0.026329564684495793,-0.05361754427081593,0.056972533324427393,-0.030173493092166707,-0.03784104950759363,0.0700957633713892
WNT2,-0.00030827610878537943,,0.02086866992099725,-0.02051306875294668,,-0.03174571568828293,-0.062175407163217886,,,,-0.017255690671473416,0.024921484913964672,0.009629560624383922
CALCB,0.021225488698056894,,-0.03619646276594503,-0.01397789866787497,,,,,,,-0.022448247297101945,,0.12653841192650067
OLFM2,0.037664176212982306,-0.025965827974786408,0.02454765383812693,-0.04318176188048237,-0.029397475314258854,0.04338900633535458,-0.0872554458938539,-0.08968082794464649,0.03500273194202295,0.01304055927086328,-0.07600756750768863,0.013656714177449758,0.003859994996636142
