,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916bulk
CD5L,,-0.014882719088657393,0.006090045695860828,,,,,,,,
FGF18,,-0.013466170812705049,,0.020447889315740514,,-0.010686911925450824,,,,,-0.04184799624052278
ADM,-0.06260812212619361,-0.07783323086356744,0.006311760809461617,-0.06604923555800221,0.02212981084519133,-0.06603921806396641,-0.004774252867818267,0.08409354839934872,0.0027426466433822395,-0.015142074712104693,0.12520267655029071
CCL15,,-0.010744830504218738,,,,,0.023766306016884883,,,,
GNAI2,0.034707637251065196,0.03926819454539376,-0.03465875193883715,-0.021191531940050874,0.02552482217586115,0.002826138537683191,-0.02778792601893508,0.05443738713066823,0.02045766441300132,-0.011821307712891064,0.0013889171748130888
HDC,,,,,0.02947965277293611,,-0.04335446468197064,,0.09172782902600349,,0.019211258959727955
COL11A1,,0.017995398885338677,0.002452817341326631,0.013855826814441813,0.05444359433852758,0.09105218751101174,-0.03801002686615574,-0.022346865551587488,,0.04533601128708194,0.02159760884907367
NUCB2,-0.024163125021486702,0.02752142853143639,-0.03422850204832349,0.009546857574283753,0.0024447476145372693,-0.030897762481242947,-0.002141458377051991,0.01741361786426313,-0.005399465876995673,-0.022422928892341286,0.020264854246825722
FGF16,,,,,,,,,,,-0.030037264198608252
CXCL1,-0.016026203469406173,0.09694642143391269,-0.015825170967820296,0.04697787324512081,-0.010783699953154579,-0.02256722814854494,0.015500239396582521,-0.03225061212077521,0.004993905942244394,0.0025520386731567412,-0.03965034731079759
VCAN,0.001293406352967621,0.06261426007505895,0.01500756796270289,-0.033175961693326234,0.02738177765030571,-0.008236227817198358,0.004470477405418734,0.05963873947092124,0.07374815588584803,-0.03735248809955384,0.05264501852931105
MMP7,-0.03128050700182428,-0.0007995440551151309,,-0.009398509318304184,-0.009679612969938632,0.04486441107469783,-0.006451284019216205,-0.008397439011993687,,,0.0928618415912408
PTPN6,0.0022037981860583288,0.03320161616163001,-0.026568122973707576,0.053106633913757834,0.03811668155010283,-0.03473659728051942,0.003700424848412455,-0.019228496305949003,-0.05922737330625514,0.012365775595146178,-0.04187109509036662
PTGS2,-0.05111065681876305,-0.03704906350492172,-0.014123134960801363,0.006409358952525528,-0.021512642291689667,0.026094568165554975,0.005198196134092852,-0.022028338902187767,-0.014641306918863011,0.07737645050564752,0.06643850945109557
XCL1,,-0.016308798195955012,,-0.03496862828609283,,-0.01617778795230077,,,,,-0.03624168866777139
CD58,-0.0020992509301434818,0.030183709122643197,0.024158188128111057,-0.007271509933115382,-0.04177463513747455,-0.034930213574176944,0.04198497497748872,0.042311371445422095,-0.0034167707650568173,0.03549643773909155,-0.002612925395133428
TNFSF14,0.034115523296846424,-0.016432795465366076,0.02188345364729058,0.036777448086177986,-0.020168896152228787,-0.0260874146858797,0.05378742912789437,,,-0.04274257808009481,0.023542462523054107
CNTN4,0.01979149754401741,0.06473965788392055,0.037347151441516985,-0.004381312577434952,-0.03437030644511863,-0.027286246478472595,-0.005847663494253975,0.0449368972164617,,0.033526196420583264,0.0641322537381911
NTF4,,,,0.09583420824689523,,,,,,,
INSL3,,0.1513453928657055,,0.01630538788384307,,-0.011357757069136089,,,,,
BTLA,,,,-0.022696716937213212,,,0.04062112585761132,,,,
MFNG,-0.01301065825233948,0.016568870221434218,-4.427402429082484e-05,-0.020770037292525863,0.049351137326894,0.031529995916864416,0.05148924784282243,-0.0039654167261735295,0.06925324286203716,0.05951239439701799,-0.09211359129852345
ICAM1,0.00230474924738244,0.009867570983802476,-0.023934347841023967,0.03293995625956508,0.0008880266153420513,-0.060968920303295704,0.00891355897125551,-0.021079928361300165,-0.014202976454981081,-0.055062318054455904,0.03654510551814456
PROS1,0.046749150664624144,0.0648452909350471,0.02481169647771981,0.07356495186493113,0.028337623629079604,0.046980486935672236,-0.040404999229659094,0.037320054806392756,-0.018727855713700125,0.03284836522277734,0.07302004368635383
CLCF1,-0.031227708591132306,0.008595745284832852,-0.03182030520499447,0.04846237606571237,-0.02173037882777341,-0.029540621740629127,-0.011233846412128398,0.04795964535349707,-0.051540133450706675,-0.020531943313110083,0.16559075403156576
PSAP,0.0532618934034785,0.015544677295353068,0.02773112948035417,-0.028404876957437295,-0.04423452208067414,0.04854762607054342,0.013762092835156534,-0.030734262930406223,0.08410435161369494,0.01097205402205709,0.03284070035558807
EFEMP1,0.045791128808436436,-0.01085760304213431,-0.009615435185796686,0.05610184502588524,-0.017062237541228268,-0.022502106450012778,0.061261904688571026,0.04612802568696991,0.045333610661713104,-0.037016071400932715,0.11145163251116155
C1QTNF1,0.07716200898009068,-0.04748986981734276,-0.007559457123370182,-0.02296239026721162,-0.022470630269770975,-0.034683828456183036,0.007261420941976301,0.0786806300660115,0.035392108152919086,-0.003337155204815228,0.09512995049263177
ALB,-0.009411628031908661,-0.022586936079225302,0.038845672673574236,0.01783400927740065,0.031120982173518823,-0.012399691758234485,-0.03467756602575259,-0.008668330281703244,0.14745565065376837,0.006126503107267246,-0.007694515682538909
EFNA3,0.014303252654913508,-0.07245209303783302,-0.013809009142339717,0.01284663606522941,-0.01610392527676579,0.026029235883930253,-0.06044461810638709,0.050818042770314736,-0.08966050375543992,-0.013492124897564154,0.013126346450160429
DRAXIN,0.017032458352177756,-0.012448208123062358,0.08747853072101054,0.011071625986609055,0.038964208101244284,-0.013215605249377696,-0.0167596994334375,0.025087886418846128,-0.036927050598701786,0.022946046703087145,-0.019856996826202653
RAET1L,,-0.01138107734743244,,,,,0.014132415344871987,,,,
NPTX2,0.06050792805086395,0.00023958161941610136,-0.0027351033874513653,-0.0013052589230528112,-0.011545316060058328,0.04042779600974232,-0.019377207698850804,0.02238038665505152,,0.022800173885817364,0.01595523995228161
FGF11,0.019218523860166994,-0.03968882821865485,0.010724348223269533,-0.021838220258469668,0.02302593194797773,-0.018426610488668043,0.00965529831625007,0.06957233854588847,-0.07937762021330474,0.03334771021542185,-0.0011070849014186994
CD59,0.05796533559779449,0.039920597487531025,0.014540835954780576,0.030201286063259707,-0.0005982985349893035,0.01782162479281786,-0.027403133915916245,-0.04172684403262972,0.017813183671651966,0.030228305875654688,-0.027369802573713034
COL9A2,0.1013888229143736,0.06307759792365397,0.01287650570791887,0.06033214465369585,0.03027996630565549,0.04412876813526538,-0.010024377309500739,0.009165645036119418,0.09079307683810403,-0.029134971765131416,-0.04214173859180911
DLL3,0.045837765035852025,0.05221263690598563,-0.06654346267206701,0.017790667276877246,0.027645580689915548,0.004748587251411565,-0.010492566427284356,-0.0019011107671418116,0.03222692574347926,0.04543680316419467,-0.014981748869391527
FGF5,,,,,0.07626824210661112,,,,,,-0.022332504535061266
LIN7C,0.03577609346637857,-0.012854411148140257,0.04114891342755688,0.026877434369433094,0.0213740639251589,0.0027509256185534246,-0.021765901966814816,0.045812584465927064,-0.010619427259852475,-0.010699018671092454,0.004497864493206523
GDF7,0.007082922387199005,0.02637247633605271,-0.013864255745351153,-0.014641259126714,-0.023127690195594627,-0.03235579992967341,-0.02290450534291032,,,-0.024264834377689098,-0.002801510971487232
PSPN,-0.004754464356463089,0.003434550446773921,-0.024979720065680278,0.02418150318340647,0.09323394386329649,0.029980897692247738,0.010696513280277455,-0.005059385020004464,0.0396572451348663,-0.010103317534172642,0.040006331999985795
ANGPT1,-0.059852350218876915,0.00841840303725211,-0.019496368385233498,-0.001114598620039057,0.021271746179510238,0.03573855218171704,0.05069170392944341,-0.019899788703995287,0.034495883631782666,-0.036451764561350984,0.004825671144833781
PNOC,0.0227327920307808,-0.0032672991168183146,-0.029013566379438874,0.031200431923859524,-0.02080435961025203,0.012898106198677341,-0.05795056181361574,-0.024281896513462096,,,0.014384641108951414
L1CAM,-0.047897051666493946,0.02324222551305223,0.019565476007152548,0.012095890039925186,0.005779629785658506,0.10066648250610655,-0.06483776220407246,-0.03190905333203955,-0.052554938889051904,-0.03471062149576407,0.025165108069667638
APOA1,0.006420354143094837,-0.00787967853058924,-0.019200132967417273,-0.031104552140224808,0.003167008102852335,-0.014789775475121097,0.01621313745616109,-0.011678343277494042,0.033391025600934536,0.011506278495179555,0.01955493555419655
PSEN1,0.018549866630638012,0.0017563124961843658,0.07884649068534985,0.04205665246572697,0.008642305474995667,-0.006321348102611136,0.05995427455132402,0.05023685531933039,0.0730958769777463,0.003931943022009985,0.026952148821141664
CALM2,0.040156296663905994,0.06411698255511498,0.04183869977387404,-0.04826837418832403,-0.04510158743949615,0.0625278446390713,-0.05122642180139355,-0.05986903852580042,0.11098808829516414,-0.013353356109202366,-0.015572651667756858
CLEC2B,-0.056381399778746275,-0.030512800552940894,-0.033717538862770936,-0.026914550551227198,0.0866045719991875,0.0009707403487403903,0.03574908369658444,-0.004491423515834697,-0.02870119071638345,0.0857536857851292,-0.050021234635668745
NTNG1,0.0023140263440403286,0.006078899846791573,-0.026067269176009798,0.028293438632196903,-0.026703809265009183,-0.016703351442605784,0.007232323209616206,0.01795772527006082,0.0024190663700246664,0.0835599046735327,0.034810204055650114
LRIG1,0.09385456340953655,-0.00954140943571361,0.013678502425722723,0.03180745506057595,0.027689255626066864,0.03247874693500646,-0.004515675834689232,0.06547333426425118,-0.020936550900966227,-0.012551887152679153,0.05917458648056979
CPAMD8,,-0.02286576120017026,,-0.007524139956808194,-0.011695930427064613,-0.012598374934915288,-0.014055876744114992,-0.0034035329392265476,-0.028848818590712203,-0.006403341201283402,-0.03304125231167705
GHRL,,-0.030322928629426465,-0.017585311118010923,0.022907876440106886,-0.009107626330462686,-0.02208942061171705,0.055847978146678065,-0.006669533908245013,0.026970892988235372,-0.04936912303119516,0.04582917515007929
NPY,0.08690459215216652,-0.03484733770188046,0.00037567405890352246,0.015546867411891183,0.0008438430239987478,-0.02404230309112145,0.014966017208847512,0.01662615071743112,,-0.03934675858987995,-0.01716101251901229
MMP2,0.09233628016703663,0.06076202816522079,0.013692669262224191,0.008315491350221612,0.02015353633022387,-0.029935791595519217,-0.013707441443836862,0.05953983388031769,0.0561492808683669,-0.007331962149587904,-0.030874754614102693
LHB,,,,0.08062284861998216,,,,,,,
PPY,,-0.019190745494704915,,0.04861126875745503,,-0.009207362464159713,,,,,-0.008085385595353864
ALKAL2,-0.02723806959598902,-0.021343422816555987,-0.011128336758788139,-0.031177126493357788,-0.013261239791797667,-0.022209642574435418,-0.0305117746388862,0.10768239661104523,,0.06591843626946903,0.056846207474305625
CSF1,-0.004320536894023606,0.032262989120446145,0.045037607724209436,-0.02165340259599539,0.03593079837468837,0.00488169848641378,0.00040653726014022,0.01888490907714146,-0.014062190453368924,0.02591532286816727,0.03540894064862223
SEMA4C,-0.020976622488817598,0.0690314598178895,-0.0014753784820246143,0.03563523898193807,-0.0029736995857504132,-0.04376131432897839,-0.0045661316318411005,0.038428969204424894,-0.0508696641561928,0.02694237506169473,0.053065457351236744
ICAM2,0.04498406583628183,0.05126430665810106,0.01844450477063533,0.022016730738780008,-0.0364240598850484,0.013618880913227025,0.016343897156587312,-0.0014793699760900397,-0.028223138229527527,-0.0035524371332400595,-0.054862374356526425
SYTL3,-0.028366216864379144,-0.011071730735151218,-0.027823988789664696,0.015525011295419064,0.018802975083731844,-0.042490752954080835,-0.005723018320245762,0.0018763338278367687,0.03630919028624242,-0.03648920778307812,0.07680074566647184
IL1A,0.0017491425030610654,-0.028967508762051973,0.08299825600035493,0.03346810198845225,0.05701289043640448,-0.05741201938289806,0.010864969171249548,0.0075091288925250976,-0.0622884623855594,-0.045539340872616935,-0.03109757398282798
HLA-G,0.035067843498931835,-0.017512760441602555,,0.00951760129492192,,,,,-0.03336389284146464,,
PGF,-0.07449410034166676,-0.03393656551055274,0.033803174462433944,-0.03830409574923779,0.0638700570604583,-0.004872685652706475,-0.04505111551310918,-0.00479832468329795,0.031175040842720752,0.05075262644282681,-0.054219069288362474
LGALS8,0.00410155732583899,0.024125708392179975,0.04313416244231091,0.022559361380246855,-0.021047485749294558,0.04005640930071715,-0.009820771443812108,0.01778137881898299,-0.08035353290986573,0.06080267306184512,0.0018392582506473012
DKK3,0.034216269617820184,0.03558181759157016,-0.031522009824322454,0.002245367191988216,-0.012376921613978246,-0.02650498022776219,-0.05337493916018968,-0.06964976066049293,0.07486766525085438,0.05853798857588672,-0.05528557632037295
COL16A1,0.07886652326085244,0.08244242516790717,-0.004950181251549631,0.03850305688978586,0.016006084156157754,0.1005191146209382,0.0013606669156737534,0.054724704836376745,-0.05863878383549812,0.01730318821873214,0.025780122654805972
TPH1,-0.027753510984691847,-0.012858813819245671,,-0.0074324816092275784,-0.013903510478687512,-0.0212946973157394,,-0.02860947497283729,-0.030218064703149736,0.010318966056622596,0.047745870064898784
TNC,-0.0031994315380747566,-0.039104148700200715,0.005887943206829012,0.006971853460662685,0.01663589835325166,-0.028734912847679824,0.07900510594009125,0.08049747826887318,0.0354347400733325,0.0032843540173993083,0.1479422821963317
TNFSF9,-0.039112719462928436,-0.022865758826329425,0.015586374736195287,0.0522097232212145,-0.01731435700734934,-0.010087409792786795,0.012352133441444072,0.0026374128951468837,-0.03006248809546643,-0.03505119218440081,-0.03580377711456314
C4A,,,-0.010966477065019534,-0.0037335810616832173,,-0.010914866371876136,,0.028619158703924105,,0.10442212559402066,
CNTN2,0.06753527888190992,0.008881054266644692,0.02879463741829157,0.041617354016084435,-0.02955345440579312,-0.03511413244611559,-0.06051198420385957,0.03187610805322532,-0.04655732794166249,-0.0076335979126220975,-0.07018927523099026
F7,,-0.012544742005724733,,,-0.011695923628998604,,,,,,-0.04084085504360187
LUM,-0.0014728466092812616,0.03165260327800958,-0.016168403908819868,-0.012946589493320705,0.01858303545009861,-0.02172554747883448,-0.006083983392068676,-0.05381123253284721,-0.008242984092940806,0.007788128822317567,0.003626159614186349
BTC,,-0.011381072606847946,-0.017160588858042645,0.00043189685349812794,,,0.025642469800171055,,-0.07575882741843572,0.04454783248802971,0.04436830096688425
APOC1,-0.06719468023043978,0.05681470667769579,0.004085447480768603,0.09733697374319321,0.010920637347858628,-0.0026042453452006405,-0.01055748620504322,0.03487657147871398,-0.10182187650182734,-0.041283579372161545,-0.06652120657548852
PKM,0.06491296006654274,-0.04114269016187028,-0.001351514790103031,0.010621270837732245,0.01805763019355977,-0.07314337628762231,-0.08688313110193203,0.0727723523678539,0.02133092784075401,-0.03649243117812429,0.08560065105654138
TNF,0.1051645598943761,0.019365039710837743,0.0172060296400058,0.05228918915297979,0.051212003860783194,-0.024901487366580027,0.011835201909369738,0.0021301479432562134,-0.04136695711282484,,0.03417397171764535
GNAS,0.0659181357000339,-0.023972950175813884,0.013175372214039704,-0.024038388777571862,0.015052248881796099,0.015979980039609907,-0.08439830067168633,0.07518453455461376,-0.013822180246899176,-0.005200053344608505,-0.115910550750502
BMP8B,-0.025947079675353556,0.04731459644187776,-0.007111757588099193,0.005851881428382331,-0.0159442899805895,0.002618316969778565,-0.030696546373667224,-0.01794448755311907,0.032683126751691195,-0.08081946478976142,0.001068755349691647
LIPH,0.0505048173643127,-0.012858810653506246,,-0.00017194125238761954,,-0.008800366054529446,,,,,0.020628055156165868
CCL28,-0.020838813802510976,0.05882738080273695,,,,0.06898902373727286,0.06913196902480255,0.03583995031629584,,-0.027113532755756585,-0.04809096501056516
PTPN11,0.03084454219356141,0.009210790041755998,0.06757656091191332,0.01176487776415143,-0.03853873062519419,0.02732508695565088,-0.0044000823997077075,-0.0020782118181517685,-0.049656719031043,0.05888836655925664,-0.06928468964090886
ADAM12,0.0022742383843898334,0.03661026305711117,-0.013058954763311642,-0.017867560763431302,0.058380644881739434,0.01698171689307886,-0.006366437257252351,-0.0006370975081562158,-0.1102495966676065,0.004756335071061609,0.019070523004257565
EPO,-0.03509409381782558,-0.017278060657586386,,0.07947891765532131,,-0.009207362866062902,,-0.028609479174235584,-0.007665599176470065,,
EDN3,0.07472439514312436,0.08739393893388288,0.01262138149941805,0.05786893322866299,0.05560362597425392,-0.014270958336759176,-0.04214776567671447,-0.028904686421945457,,-0.025110961681220578,-0.04081358641540458
CCL22,,,-0.013864255409622675,,,0.025905686678101895,,,,0.06298154959998255,
CCL2,-0.001365644703819898,0.032314363176176426,-0.0338832931340779,0.011237486234276554,0.0759029186373388,-0.06439050129311398,0.002357196363393528,0.06813864540841526,0.0037578538754380704,-0.020412086146283516,0.06183974065804058
DSCAM,0.08992906713877467,-0.03461034231757896,0.012382829973857267,0.080478286837268,0.006922840007497479,0.009582427358544256,-0.03195464390582339,0.019758459491732168,-0.04034491186659062,-0.06549402748248614,0.019844547980098885
GPHA2,,-0.014331797863294884,,,,,,,,,
ANG,-0.06210650204604686,-0.007109181127920242,0.08280608957788252,-0.027546973570179403,-0.053831687849915114,-0.009071678372626556,0.07519057936762083,0.06991399378411751,-0.04235265698128985,0.03966652991273635,0.02879195269032008
FBLN2,-0.0017912963572399142,-0.008179752475722031,0.0015150767157417042,-0.0665726373262181,-0.016909844022096044,-0.03221832642921667,0.030377132241087634,-0.020552195936295186,,0.014119058070061264,0.06407775233987975
VTN,-0.0269770968580556,-0.024307633394748465,,0.015468176275777894,-0.019715511410850733,0.05666519658850633,-0.0010067427693956508,-0.02377275471783154,-0.00046300923222403054,,-0.006094927364051699
VEGFA,-0.038754781855110845,-0.053986025235137916,-0.028470290955721667,-0.03771608927051191,0.07199646484436478,-0.06269301042087545,0.045605604314384054,0.08201169708546018,-0.03498884282571117,-0.0021379645022298146,0.1282561644536052
F10,,,-0.01582517064784249,,0.044781779396107724,-0.010095674379671547,0.01853836907695828,,0.04832390461827719,-0.029118921123177845,0.05445547458389239
SERPINA1,0.012477202599589933,-0.002084361491003483,0.004929176940149105,0.03776218222231278,0.007218449523965002,-0.040393695405833666,0.023289885273609392,0.05382623505336415,0.03483028393170035,0.047051992530199864,-0.010205288039871118
VWF,0.0710137774220288,0.05938676149639809,0.01809822512737448,-0.0352481796490825,0.028927296533715317,-0.04937572646510923,0.024804395731691332,0.0015605457753400183,-0.0004856102898225285,0.022106138004617158,-0.04439407245365549
GDNF,,-0.020137828933400638,,0.014159338004764375,,,,-0.028609476946221107,0.025288266930134966,,
VASP,-0.018829088560421516,0.015059375121279802,-0.019474083071983714,0.047943417979497284,0.01243493206088745,-0.03265868531528645,-0.010879232277582163,-0.023977479104400182,-0.06750922882995054,-0.02168409623859147,0.10132418218293793
ADAM15,-0.026889221093591653,0.0049634555901047735,0.04011237402516515,0.021259464735506963,0.04632331753250949,0.01745610938643651,0.016779175077189623,-0.030773877984128936,0.009145159442106242,0.015486216573371882,0.08347730381138142
WNT2,0.023988860375187705,0.007070305111916515,,,0.04664980543111093,,0.016156713428730707,-0.026774228714221977,,,0.01808967641212046
CALCB,-0.025361442248877823,,-0.02005797424274936,,-0.012928900356867707,,,,,,0.002726464803378885
OLFM2,0.08967810367014953,0.04946396116614429,0.07818244654409172,0.05090045168910268,0.0058856325635299545,-0.016013484120988127,-0.011527382118289499,0.06164993830580393,0.09108348160827164,-0.028515205700358953,0.08212886735386381
MFAP2,-0.032514595874911324,-0.008459701496914784,-0.030109382894518383,-0.03270419442612081,0.0495547085756211,0.07434990149338544,0.011968359662059431,-0.034325836006862676,-0.012066138323057852,0.030227319051333613,0.01884861327081681
HLA-C,0.037827373484085734,0.008080198087072471,-0.0059006612401510785,0.022067083103305032,0.007609072458559995,-0.030340922558712867,0.06169692315530305,0.09056991161350318,0.0146986657502114,-0.03102137142143077,-0.006782117889008199
THBS1,-0.017191873966848775,0.060910003373435884,-0.022714897045826153,-0.03599393501417684,-0.017319893093084168,-0.04559565304177566,-0.04449894270376179,-0.013974271495075899,0.009364686030283812,-0.019966365066380786,0.03898293729112809
HSPA4,0.006225147159939698,0.028443052724657147,0.0015305156534080203,0.04010866537291738,0.0028537183391695053,-0.055589902985423184,0.031503866880420665,-0.011483074142841613,0.06958560108426122,0.049033092479092974,-0.017729109539587486
LMAN1,0.026697377772020674,-0.021996974826310092,-0.020419678687577308,-0.04595967562335561,0.034662440886427254,-0.045353636740844215,-0.012867987363715316,0.004927806932660606,-0.03501608580410197,-0.01742589784387017,0.023585440409008302
LYPD3,,-0.01961661793940733,-0.012779958203308857,-0.0038960039368708737,-0.0200563902572257,-0.012891048605377832,0.009490847165677944,,-0.08535576559524197,,-0.02318472289449187
APOE,0.08625394366079418,0.035337881601793894,0.02868392458661042,0.061626025323467115,-0.03345009625103478,0.0391030134492325,0.02099330708759733,-0.0275246043015276,-0.08845507158563336,-0.04949745670000357,-0.10580832010098092
SOSTDC1,-0.030686367728092363,-0.004377109363381756,,,0.10070246881737868,0.08191789588066534,0.03562347873906489,-0.04350322334621246,,,-0.04814430056883943
ANXA1,-0.042609653817248745,-0.04300930741449116,0.013021549050427897,0.06795537576295992,0.016216806724782474,0.017615207491894314,0.09533684620671379,0.031097923441466443,0.02615413587776377,0.01329626896716278,0.07725735623911623
WNT2B,0.003480943283968885,0.08777458306487196,0.017354045184083115,0.038126088841143,-0.00018588928242045837,-0.03290214068457145,-0.002986278396672446,0.05351242388433729,-0.027609826637484892,0.0352822047814611,0.002710358264884132
AMH,0.007371945356311841,0.07359895723722211,0.058013739688788334,-0.03833243189891467,0.12069143386527405,-0.013271947462184087,0.003274414770725843,0.03811316003739601,-0.021676385096442867,-0.027113529298204823,-0.015361288958789713
GDF10,-0.023647519454902573,-0.014882719771446992,-0.014377662021661094,,-0.0013206275704411214,-0.012399691411980095,-0.02783768834955494,-0.0014047851062213683,0.043914294362448855,-0.03422031896430819,0.07015393967253826
EFNB3,-0.04394544602719205,-0.012261549755429743,0.011223969819824231,0.0549516835049323,0.00622642091916892,-0.002377310653783828,-0.020358324294693184,-0.01354784591261501,-0.028697166065209324,-0.031529570396070135,-0.053042680403362685
LTB,-0.028759949719121193,0.02711372295367446,-0.020975357454801884,0.039288778598951045,0.050765570163594974,-0.01602009998845322,0.056610223260039984,-0.012730573458215102,0.03681312456955638,-0.00838152122105944,-0.05902794931153647
ANGPT2,0.06277618495281394,0.029136779210011104,-0.03273263148067317,0.02510215947640285,0.03274686960205979,-0.06145146437674249,0.0366887459032382,-0.003981399065051558,0.021396897441937915,0.011614054385991902,0.0247084378608618
NRTN,,,,,,,,,,0.024523072572030045,
ADAM17,0.00264939489078381,0.0033591489624295087,0.05471413256154889,-0.029192839345428222,-0.005119592789881119,-0.014633576640437955,0.008421533834828127,0.05198553027436576,-0.02834443713540771,0.03322961619289152,0.020865011558822637
LRPAP1,0.05020464336851444,0.025384629374853498,0.09220814043931876,0.007043460151542644,0.029741435725634903,0.04413660313812495,-0.014011865371267002,0.04606417382764972,-0.025563323042404582,0.016582900395412405,-0.014166310999143363
NID1,0.025032785938542378,0.0663930989574792,-0.00875056526842998,0.013621454336351847,0.008321376510398517,-0.029524518837144572,-0.014203728641080085,-0.011819423169909913,0.021668617888150766,-0.006689403955954198,-0.016818727344518385
MST1,-0.03487001928874245,-0.019545869234063006,0.006330515866373794,0.03559690583401952,0.03504445774233803,-0.037481313352063006,-0.006228210089720229,0.08602840880693795,0.03190015828620784,0.024829118307324104,0.10070406031517312
IL13,,,,,-0.013096067473077802,,,-0.0022631164148112872,,,
DCN,0.05143881723753821,0.06208735069222455,-0.022801404027100104,-0.019378190902002396,0.005713153386637639,-0.0409146930425696,-0.04582037497666288,-0.025757015150400877,0.0415929556433336,-0.02121484602549228,-0.05546444027841079
IGFL2,,,,,,0.16189409475261285,,,,,
COL7A1,-0.003993239128403771,0.06128170755541585,-0.018169474602208507,0.009774059757110959,-0.026291459928236716,0.006325754936446659,0.013705355407693564,0.015017221460625107,-0.021358948056801497,0.05905375045816129,0.022313355238915127
CALR,0.018657393712528333,-0.03846637857313754,0.03400390883401406,0.00938208963993617,0.012494600983404302,-0.03756919553560943,-0.008960275576992237,-0.0003302570376090065,-0.01432896626436782,0.03507701202110797,0.01327060692398326
PIGA,-0.04479586043517211,0.025065045258808465,-0.017865939831778026,-0.02086377574046926,-0.00586575719069324,-0.05302227391938095,0.00762113925117203,0.03819077993920831,-0.029137228198615046,0.026336215482689756,0.018485573121445442
CD200,0.01186055772486089,0.021628586552072535,0.002564562133937798,0.009077982521858466,-0.00284803703441607,0.0168487961045201,-0.020965998205233285,-0.012797041157246987,-0.05710680471573543,-0.056417607810809026,-0.04224913188293546
GRP,,0.03247434606975358,0.013774687209031784,,,-0.016946652578748805,-0.012912604549100162,-0.017009429192617814,,-0.01079676080389959,-0.02693302712018985
CDH1,,-0.022252746753076626,-0.01799563685959998,0.040723510400593,0.014262399346766732,-0.03494807407525267,,-0.03966656251162765,-0.05528929485031064,0.03179627271860534,-0.009307196041523887
LPL,0.02562830086824309,0.0016108171317371011,0.0500066465575985,-0.03600629688098543,-0.005120147770576207,-0.08843676531916914,-0.012355743404180757,0.07036072216244246,0.0836055436568877,-0.00010076995294749619,-0.01574470843617963
SEMA5A,0.08959507501310117,0.02314236647292551,0.025723078618326522,-0.03872939340417235,-0.03474410268953347,-0.04751684472144656,0.004847490913708273,0.023175258453858538,-0.06153652305058325,0.11050370711659939,-0.046456291928629295
SEMA7A,0.005297087965181955,0.011483936785271725,0.014257161237294844,-0.033242925129691285,-0.048867979705415864,-0.010991218218670416,-0.01951845576190267,-0.023134053880399953,0.08852188525025209,0.02656718151154992,-0.03437586590052212
SEMA4G,0.04216782497854901,0.05053517428955107,0.04600305544219412,0.0048514943312597,0.05092166067836551,-0.03371146337442936,0.05687420112293253,0.012241607036355606,0.022535074500668585,-0.003957730724781229,-0.04533951971537703
SEMA3B,0.1400443941726357,0.019562883037398872,-0.004396792310189679,0.014811485280531932,0.0002484041245407245,0.008827370445713916,0.037688223419857,0.022360702920553147,0.10260650481992638,-0.008525421008105665,0.018619846801138783
RPH3A,0.08856757459065391,0.03842774541988344,-0.018319040905983117,0.05432577089834884,-0.03431440908806408,0.002307482410565722,0.0031302182552409535,-0.02523289143980788,,0.06734717815021476,0.0025647919153885157
JAG2,0.03163849071924302,0.047732439721699764,0.06113203927609307,-0.0537721083047134,0.004777094634244668,0.07190013143178484,-0.05025232598436752,0.05172180934708313,0.07132849847305711,0.1266033246737377,0.009274348429389056
CGN,0.04196979924563196,0.008317495345937162,0.021685113914359667,0.08843571318909023,-0.03437032683638213,-0.03175739633623211,0.031844035249017355,0.04761378713794642,0.02057738863249513,-0.02078030805971372,0.014717525735641503
GDF15,-0.06175558142588591,-0.007854647063086537,0.0988122020065105,-0.003902432607612653,0.017583458306049207,-0.02747490731705784,,0.02283793466401758,0.015146315904558982,0.07936226203475294,-0.018677588886424328
SEMA4F,0.07580746513799214,-0.02939193279836369,-0.03150562239780809,0.04773268868732377,0.018594496994181274,0.0033266226015096954,-0.028829257205467793,0.0015677112393979807,-0.06733943754148865,-0.06688790428710152,-0.010523356002462968
NXPH1,0.02923937876196046,0.028363713392895663,-0.021243939977783285,0.05239185196014075,0.00738437359778625,0.003486556072386364,-0.0035820903631236713,0.03657802233286777,0.05697860812352882,-0.05058565196298784,-0.02047732924685438
ARF1,0.03518918391510077,-0.03311348042744638,-0.004661770127593503,0.01563972981018639,-0.014155279535925805,0.0523732941606463,-0.024659453305783497,0.01914337003912808,0.02435748332676747,0.006179174807441249,0.0033296530735553664
DSC3,,-0.010846021122553656,,,,,,,,,
EBI3,0.01707843414222762,0.04829416324158472,-0.016361444217175943,0.06700960916645575,-0.05068246854554058,0.0468609862800858,0.018479707325425563,-0.002639936978367295,-0.06209981382497851,0.019412538860919686,0.04393405169335433
TIMP1,0.02489537052961782,0.01784897101665079,-0.0010940084055108903,-0.05242776868791999,0.05746584789145709,-0.057855133703592763,0.03260907263292941,0.019742107071305838,-0.03284379828874788,0.013396555397370634,0.1265040621207867
