,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF13,,,0.07765500160248413,,,0.08153764713191342,,-0.012202297787146208,,,,,,,,-0.025170859717333762,0.000423208325599004,-0.018740349947355416,-0.02931908172568028,-0.03687583704289936
WNT5A,0.05246838282139336,-0.0343918802186752,-0.006044144695246389,0.020900723007807275,-0.022527920509024035,0.029726964997838508,0.005494893194501601,0.04338885701962724,0.07503552765241607,0.021220141274066084,0.010220925135192559,-0.05655277699394292,-0.0024844003236689795,-0.024126399643143063,0.06481921170635188,0.016156991575669747,-0.071105698656417,-0.008432242568491382,-0.004454167411268179,-0.06563534429352823
CXCL8,,-0.02219114999478052,0.05225951352953498,0.003790892296043545,0.0036307987799193125,0.04694067977215027,-0.044990299792975,0.06755639744579095,0.09477260204195388,-0.04676834540549037,-0.015967242560371766,-0.05919666344049425,0.02260112542413143,0.06892024626734015,0.036647285672571646,0.059923198096129816,-0.08618817155193909,-0.05636280475227065,0.03344556986413601,-0.011373956712128642
GRN,0.044788161625050366,-0.06679453325998796,-0.005950879763909012,0.015056493276594142,-0.04805734995555864,-0.03581349969833895,0.06544247089511471,0.019082544026538587,0.12889905118414957,0.01409718267076946,0.007994801806082901,-0.09196961335584665,-0.03704410451654052,0.03342016785620471,0.06459615852534063,-0.05617256893793581,-0.026282761652729907,0.017446582316629995,-0.06699682209492609,-0.05324202930353152
MIA,-0.021907106210573644,0.11844476152267865,-0.020674291080263245,0.06800108313010776,-0.0060579462265071835,0.05646366108064165,0.06587494496263338,-0.005667209062244088,0.09715227755760984,0.06402298893011915,-0.019500137294128413,,0.013166840494828488,0.07601618089093233,0.06431407389828214,0.033045136992117974,0.03140529297188656,-0.08382179570721209,0.07564405668495662,-0.02535745304970915
COL4A4,0.02907356745149656,0.03107108859453629,0.03650091591848574,-0.013461104157985383,0.03478019534457166,0.022084175877847553,0.10476144564042426,-0.011609947241878983,-0.03163553858374939,-0.007277830269114737,-0.0327586798596611,,,0.07796061052716517,,0.056816669079825646,0.0274677826541843,0.010624863742256263,-0.012686532826080387,0.00942528801829595
TAC1,-0.01673685094060571,-0.003432460989627875,-0.009205214819726878,-0.0066438749192407,-0.08136949365246336,-0.07001608202942025,-0.007119819766785977,0.007141456754875463,-0.1099525135102955,-0.038410552154031385,-0.00044803608560548843,0.05920504281321819,,0.00770818775542478,,,,0.025929792503773835,-0.023654426862784607,0.00029908219999485905
RARRES2,0.027496783681326895,-0.060368220117747916,0.015129921522866881,0.02827984500154702,0.06736876137008209,-0.01463506268593528,-0.005594274143471006,0.04508651651499379,0.12679004028092958,0.03607857899816214,-0.026334042693309065,0.0012029304249413697,0.012432204269779892,-0.004382893915292839,0.10954344132313187,0.07569910028300837,-0.0017091387318209162,0.01441802276631389,-0.016023509033926204,-0.019214360753567222
FGF7,-0.016632774667215154,0.01700251276000344,,0.0637123237801696,0.08980037730632258,-0.011941819187999204,-0.026276164324697444,0.0217948287518846,0.023554024919004563,0.04141460985995483,0.040937114923790124,-0.023131346643107297,0.08387094906183931,-0.06380494586648505,0.07187126217229535,0.00989670445247211,-0.00718329473717351,-0.012491528266269798,-0.023323129496192505,-0.009112654378773366
EFNA2,,,,,,,,,,,,,,,,,-0.017366337987223802,,,
HBEGF,-0.01684080784409133,-0.04105916439991519,0.010482073720221797,0.10001081212331871,0.06210100869664617,0.0386474058254286,-0.022117411552290692,-0.003447600815518509,0.07563842949018727,0.03588267498726104,0.01022050155053533,-0.018198338923476335,0.04891244224272939,0.06696340438510885,0.001278988409814508,0.04932878017588698,0.015846334064845025,0.0036736159733557444,-0.0025546768356284797,-0.035710331815209675
CSF3,,0.007156253053966012,,,-0.023107236196567325,0.18608533175575528,-0.04572248187768248,,-0.03346979091310167,,,,-0.004546282790849639,,,0.09840568047181808,-0.028351286187946398,-0.023925605619840713,-0.01894449296564579,-0.0315654084270135
PI3,,0.11572394069120981,-0.002271356470204752,,-0.04411380571235114,0.023905248517995855,-0.042097612332233664,,0.02648429151044608,,,,,,0.010677828566793661,0.05475064992187322,-0.06967012062174668,-0.06067246244841052,-0.020037999738028084,0.00453528494110299
PCSK1N,0.01768877122457973,0.021313647428976127,-0.01879410483622531,-0.04935313677206244,-0.04135458248910731,-0.10889102209012132,0.00892276863813278,0.00960957720501866,-0.015588729963164632,0.10890160603995808,0.008312271947732614,0.07075330630496124,-0.02298912229509313,-0.0005464651354493672,-0.007157197646029504,-0.03572862960857289,-0.015512652974691218,0.035738460023176384,0.0060967617787512,0.00704562913197583
NTS,,,,,,,0.01683472054613406,-0.014173107707377532,0.009067160015485649,0.051577622658425755,0.002249267045354735,-0.023389132645623794,,,,-0.030602184496737263,-0.021157587341676394,0.0451614600814253,0.24292786820711745,
SFRP1,-0.024352540887870196,0.011617887916731453,-0.009474401133330985,0.039801419980927545,,-0.02207853188957245,-0.015655930158813187,-0.03464914935576367,-0.008104755501203733,0.013223767354448789,-0.023375418926853353,-0.04032243601042091,0.05937492397658171,-0.010155329896021716,-0.039797714629606164,-0.000889261731790036,0.006180961850739368,0.009712940864524013,0.04840898331959509,0.03373077704707603
CXCL13,,,,-0.02915219202316253,-0.016778587591415657,,-0.015515226722745178,,,,,,0.008517407645271044,,,0.1078107094919238,-0.01731877251757092,-0.01799539386085416,,-0.035164978343368375
MICA,0.018193612010366754,-0.01144660749836322,0.036294998745556833,0.039023350732133436,-0.020089350952692257,0.042041857586592464,0.045912448096391625,-0.030082885995025514,0.11911487138102791,0.06267328045178887,-0.00968912424395838,-0.014535887251351107,0.01811337226752072,0.04026220941669873,0.06206595038580247,-0.02919124687205317,0.056407215652868464,0.0136780654956904,0.037239091845367396,-0.004883875268225073
TG,-0.01938331894120767,-0.036894777301669776,-0.03014665707187429,-0.016393590150347106,,-0.023826233904347394,9.639622670434794e-05,0.006109187655473898,0.018655510067616454,-0.032271367568683915,0.0003504385466670747,,0.04827819234778325,-0.025021720685557462,0.10493438336945694,-0.017430118568376427,-0.026057881683107312,0.13415854439502742,-0.03694537480067591,-0.03875198811101087
ADA,-0.033878266058075104,0.09023096542936407,0.030417755057696366,0.027258682096620565,0.051616125793691,-0.042432861206393134,0.048714375496076476,-0.008677061005092962,0.10162364797691062,0.027442612560019827,0.014561597951946809,-0.029542118839321722,0.0361538854885715,-0.014431014456138917,-0.050367643789450633,0.03905184762128569,-0.009871700214806265,0.0588402063863379,0.03190870212175891,-0.03693730298940898
LAMC3,0.0321315258596599,-0.07073683767075291,-0.011557927472713794,-0.029152192132817736,-0.03131484484283652,-0.029218178117584273,0.030030774291316467,0.06173988366251622,0.13255185484376125,0.0459745530019985,0.03492762453935221,-0.036230478769678866,-0.02025208595099046,-0.01253521309083456,-0.04711181871628586,-0.021544543583213012,0.022269564506966762,-0.01319733891535417,0.0385757519822428,-0.06190096791814946
CCL7,,,-0.012176999848339557,,,-0.017226329044971005,0.03304574424131962,,,,,,,,,-0.01966038032928417,,,-0.01985199224943883,0.03559253952355556
NGF,,0.06526653193424486,0.011569631295753181,,,-0.009232454589792008,-0.021956682128052723,-0.01561135329509787,,,,-0.023389148045815798,0.019143009763070616,,,0.1073814986080084,-0.017132905187800602,-0.023037939547327267,-0.045560276310013074,-0.027798788935423816
TNFSF15,,-0.03298772949594225,,,,-0.019182359920536147,-0.01523019964280289,0.00018238984061067862,,,,,-0.013219503873745264,,,-0.019166663150746437,,-0.014857390337953434,0.025546836646641098,-0.026607818093607013
HMGB1,-0.0021628297200344247,-0.0953882787832668,0.005586376653713793,-0.0006723456748054654,-0.04175405510466651,-0.01786397186534748,0.016132717792240008,-0.0019359046315389856,0.15079065760805044,-0.011688085299329177,-0.06750035167234951,0.015974506934524468,0.046108064367850796,-0.01270731689364378,-0.1291354528838907,-0.07636747365102764,-0.039496562999243146,-0.011475425932273194,0.07235735323368248,0.04393202984629565
ITGB3BP,0.02923736803554722,0.03560756440649086,-0.007550487374440582,0.01264027923887935,0.04825398218618785,0.07672142635818965,-0.027564497913854024,0.07801343886287813,0.11753670021863585,0.03722514825557472,-0.024130997063363194,0.08733153011507137,0.06957345637705226,-0.02756088798298599,0.042470561179983414,0.0012471572574461382,0.05447645624638188,0.04290939599704207,0.03821454203650971,-0.021347707675237127
AANAT,,-0.034648981535751903,-0.017666974178758357,,,-0.017453987543148794,-0.013723320731760186,,-0.030190657160440726,0.009244840735874695,-0.01950013837877584,-0.021989238916110387,,0.03654800607611604,-0.013690236152776876,0.031902988828325554,0.046273164161224435,,0.019645807389156954,-0.02647114260674307
RELN,-0.016069285295765373,-0.04597594324238783,-0.038140824081011285,-0.020829614715983217,-0.02602227857152728,-0.030296213640939148,0.018959886383739983,0.014337917962063565,-0.08351272409205437,0.0054380860820094894,0.00661987199886801,0.05934071035443505,,-0.024737034444759547,,,,-0.017946117398269342,,0.0014752012045343868
IL15,-0.019343639162000662,-0.046891488063614775,-0.0009599181446597483,0.04091506811617933,,-0.021352729200215834,0.0527377297824146,0.09654398879010267,0.06523744081107263,0.021337585502969058,0.01672710372252825,-0.04506086218151331,0.0006808441882482398,-0.020723276803071792,0.11938843112720375,-0.002746043386569446,0.11968373778373784,-0.03624174770673737,-0.015429391793747095,-0.05096993455441575
UTS2,,,,,,,,,0.096819898573078,,,,,,0.06437873617950071,-0.014687679734951258,,,,
BSG,-0.023805626781828345,0.05311258064153564,-0.039769592186972416,0.011517655324122456,-0.05292371887539834,-0.01842664599877819,0.058303486775911254,0.057027392885810345,0.04448287549217685,-0.03477030214620006,3.589871296699451e-05,0.11406927298870867,-0.01633862148658336,0.01106424506944125,0.12103230200998777,0.07075825357154313,0.018457052867742445,-0.07454856570575769,-0.007682082139744364,-0.023968242208722866
ADAMTS3,-0.0022697680282235183,0.030492365012609223,0.06533425317814569,-0.028804726455766993,,-0.00021724304494980575,-0.05005514362439817,-0.0049938148821079935,0.13661889197364985,-0.01995848992426072,-0.02522920380935358,0.02740280260241553,-0.03141499926396967,-0.03443539776780246,0.03886947865448342,0.10146968249993779,0.03789681152026064,0.062456681965294324,0.10214412736936875,0.00014011579289704613
CD34,-0.07484839830317074,-0.028308274834411097,0.022450249674411196,-0.02301042031036249,-0.03831434036267993,-0.04154622309145665,0.024318032329436832,0.03399342443960166,0.0767576376992827,-0.0005871642998664016,-0.013033073010492446,-0.03638632250132324,0.025060255894123206,-0.008800432826995329,-0.06326075860791841,-0.02095793622879,0.04710779797193169,-0.0059037998558962405,0.04244163948970367,-0.0432769874034785
CCL23,,,,,,,,,0.10602480601251371,,,,,,,,,,,
PLAT,-0.007603461519360288,0.019296121728478152,-0.043974750860559866,0.004233925251057341,-0.025805662470606797,-0.08051945081254189,0.021454009421834917,0.05800837875816551,0.15629068728297502,0.027528615455538346,0.01837365588453508,-0.020816947799451084,0.043507865881962905,-0.023806790314681792,-0.011486754156494151,-0.03511977739784177,0.010929614222036477,0.05192833675858479,0.04821966933704287,0.020501516267174492
NTF3,,,,,,,,,,,0.006939860160723006,,-0.058356274639159135,,,-0.011201852544894725,0.03456359891831314,0.03479838504072587,,
LTA,,,,0.09320090023967424,,0.004507442610176004,,,,-0.027951046307008197,,,,0.04277829502537553,,,,,-0.013179692801958728,
CKLF,-0.01175320569212665,-0.004289562570537127,0.046501769965192355,0.010605149786267675,-0.004535388453194187,-0.011241384208470732,0.011432939940413845,0.02412461472543815,0.16711787041395426,0.04852894554422106,-0.012097441091681028,-0.02431865751663656,0.08359790069368403,0.018029203819807726,-0.009880465207735289,-0.03209393331499719,0.023146393909287046,0.021271773514335457,-0.023509233542207728,0.03879150913534861
APELA,,,,,,,,,,,,,0.058364403235177484,,,,,,,
CD24,-0.044788940403759504,0.010044480027620173,-0.031161978410218893,0.03465141718776455,0.07461774168008073,0.06984147763444687,0.03268574459767603,0.06407529352033696,0.006280016655327972,0.0432081567094939,-0.01458098311714352,-0.007675804140897638,0.02595020341953598,0.022981661404644537,0.04688359007981493,-0.003366401854258098,-0.00026059927270443177,0.06735480353339428,-0.0786556498118644,0.0027035167012954987
HSP90AA1,0.037536535406088804,0.001542037593352548,0.04434645249493683,0.059537897612044775,-0.08915632418607852,-0.06330382282450571,-0.06758112674736312,-0.0026476726012737944,-0.1605852452308655,0.05567077826378795,-0.05033800169254892,0.07740467850733472,0.005690873729451246,-0.008715092249956131,-0.09269194601596056,0.004887699935364291,-0.044466436309539246,-0.001088891905647742,-0.026980826414911334,-0.02837825148372754
BMP4,-0.019948249171296582,0.1336433210184969,-0.009262612156306287,0.03752476129904471,0.029778020328815488,0.04220632012855699,0.0009065025635525421,0.055070724203860937,-0.02862541166380283,0.00731032345327827,0.002881344027997272,-0.0035165497245827305,-0.04198267220038853,0.0414298146627819,-0.06204539310632126,0.08627500199478555,0.08801169199927913,0.05165703862081057,0.01540696027168408,0.002192966561247077
SCGB3A1,,,0.015396321662671951,,-0.02469935041034809,,-0.016342780853038984,0.004293426557713914,,,-0.01644855744729545,-0.038707214136878346,-0.001271531016684971,-0.01446043028431149,-0.03617122930074401,0.058637033815641976,-0.03324363368229392,-0.017798360506530747,-0.011240960749406566,-0.04250561170635843
IGFBP4,-0.04641948092072929,-0.08173009016658613,0.036820429766473595,-0.021295525337254394,-0.013118886347376485,-0.015246432286239273,0.04806268586844715,0.03311890015698088,0.14199529581857126,0.033957213975126535,0.01827938485684398,0.015204260083559176,0.008180380556151832,-0.0029525650102608775,-0.04637970491871257,-0.0393645536934374,0.014553601063527748,-0.06044557079979971,0.0013456425141029627,-0.07925067665356766
RSPO4,,0.0038773241611043284,,0.01384092261279855,,-0.024879685182743624,0.15387826607622718,,,-0.024068961831862277,0.0005403727586090345,,,-0.028746450977705684,,,,-0.02077893106436956,0.008357758794959444,-0.001634490851496851
LEFTY2,-0.01919167067133043,0.059755583623387495,0.01161620266623276,-0.012203962492385409,-0.014708147720360587,-0.004299627191906527,0.010695107985877573,0.08653234991284271,0.1745607348772106,0.0174862564903261,-0.01803604177305759,-0.023389148045815798,-0.030977000378990555,-0.012049439249413383,-0.040976861662352315,-0.01668943653730541,-0.019968168524775533,0.02834120248302423,-0.0503235076125475,0.03045673810560377
PF4,,,-0.0126316813851072,-0.010966477549302144,,-0.015029632712818621,,,,,,,,,,,-0.015917451092880477,,-0.013886779565987209,-0.026147708228755794
ANGPTL2,-0.03516311304379289,0.0865136287745221,-0.06410309207056046,-0.02080040716079021,0.003921749525200412,0.025522251666425622,0.016979362977046164,0.026783272882016877,0.1470939525228409,-0.03325857774519316,-0.0022170260154235895,0.015211439758612196,-0.059952923173574785,0.02367600922088436,0.09883400187244809,-0.037214581149450796,0.019190372760173425,0.05821559094210854,0.013261863575883354,-0.05307748461331285
LRIG2,-0.022799441870486898,0.015788801517315015,0.00014851965074612957,0.06637651898029014,0.050366623498964966,-0.030504335865260728,0.023813708240941527,0.038572318811291625,0.08070062990966571,0.015373511283015843,0.018909424955676605,0.04412633363844828,0.021967762231465068,0.0011166571342153407,0.030386149076767476,-0.002758630242488913,0.08651550416932677,0.0014806161774108516,-0.03703620107326171,-0.03782303636316401
ICOSLG,-0.03110663873467869,0.10173319358009884,0.053195753784247554,-0.03316332267588702,0.006702000739608216,-0.009295448226637122,-0.035640019859066216,0.0560551732512216,0.062286067296009225,0.011593425784432121,0.017662155845729034,-0.06648395636747825,0.04128626465342333,-0.024186855730704258,-0.04983669798837491,0.06256921490168448,0.02426720003152487,0.04569255849730723,0.000881035405461099,-0.03779998004093986
WIF1,,-0.02143916897905433,-0.02272866036247052,,-0.040052816364473616,,-0.010034041354357896,-0.009681593647527267,-0.10688601865837227,0.010599593439383043,0.006027771561073935,0.12933533625299484,,0.02609851031151996,,,,0.019581328095807586,,0.03318221164351826
NPPC,-0.01722358051768425,0.11179437413747884,0.016111295823815482,,-0.030987379611864346,0.0011061533357973343,0.015777763632232645,-0.03303213843475155,-0.013574231537045043,-0.02447988177632786,-0.02285946619667659,0.07739722385680572,,0.1041352992016094,-0.02723329813378737,0.08970514664818463,-0.030116884573739813,-0.02546695539120143,,0.016780564342782054
LYZ,-0.07666811795946632,-0.02162964844140954,-0.040354804290750355,0.058094823503739054,0.08127007333188205,0.02051545261279213,-0.02115300340417773,0.01956825205712304,0.07977088147779204,-0.03826096146798676,-0.012613510200068788,-0.05281969635340147,0.10189988049186695,-0.00649062125638595,0.03307630471050684,-0.015433011685026697,0.04591157458586128,-0.06912363965508554,-0.007844076199591331,-0.056857600971456305
EREG,,,,,-0.031146852750758167,,-0.026543627001633388,,,,,0.06552323710411266,0.007929272600863306,,,0.07994232999045851,-0.023403319532153858,-0.02588050897491453,-0.0012403478793962333,-0.03010375797985868
SPTAN1,-0.03214568091778416,0.10886866497769,-0.0270292780421488,0.010381222313164669,0.020807340240661144,-0.06482481297213227,0.04215810857958193,0.025312911180098617,-0.057755624799038056,-0.01123169972742272,0.00045365696533261027,0.10633325096660985,0.08745090235086811,0.0005235420348828299,0.0008049100807837416,-0.01878352000672755,-0.024021432817786372,0.02488387704291993,-0.004930140033287431,0.0029739285675645494
PTH2,,,,,,,,,,,,,,,,,,-0.009087643989048442,,
LIPC,0.05116486180502909,0.11845901522773222,0.006392852821901904,-0.01650513481041437,,0.015558161100304176,-0.01826173902990632,-0.02091649177047126,0.0399446094808045,0.017701638987920085,,-0.015312481091064372,-0.010109394885153954,-0.02217141891343463,-0.04038389874032688,,,,-0.03574212055560912,0.01310519012865561
COL8A1,-0.03306552562385561,-0.0033396729579112695,0.020306002467304844,-0.04043385545589925,-0.010788955337318634,0.006450746702153991,0.04172225903897932,0.04745224799870141,0.04099367611207928,-0.000540431118787184,0.09538151529765145,-0.02445723684265694,-0.03991618787982096,-0.014361790498018936,0.053475352083522186,-0.012685401297181226,0.06604879197727298,0.020905231616877056,-0.08792846131179317,0.06471465432316797
GSTM2,0.01447143574072765,0.015374511516067713,-0.04075604398692596,0.03236804714983875,-0.024288626457272058,0.049801292754023126,-0.017561279639864556,-0.011405954153065615,0.12841684034823617,0.009869616637297594,-0.014841985679309846,-0.03826867775891411,0.043375727522708254,0.014200397599934,0.08290085667250152,0.022837670724954087,-0.040293857943960565,-0.0177592654532738,0.009228767155112314,-0.053689754132245984
IL4,,,,,,,,,,,,,,,-0.040281515892463635,,,,,
SPX,0.003949272121462606,-0.01802193923307817,0.015971872474760295,0.02356508928699667,,0.0105406628917571,-0.03662563766909163,0.05586876055374065,-0.062446436296205096,0.026124667556962116,-0.05919030615648557,-0.035505231529855796,,0.005425470357545308,,0.023270936045360582,-0.01976355007791989,0.01645333828900152,0.03284418416076735,0.11560446833186225
MFGE8,-0.025046252911840986,-0.00543213196506334,0.024109658624994177,0.0022308680101317292,0.030061145304567535,0.013794818774166547,0.03625777425740722,0.03158759839037141,0.023071154459403675,0.01955470945186387,0.0026066429575224604,-0.007170071379926013,-0.025441051427333067,0.058867585300321,0.0284180173293339,0.04753389063090441,-0.009297540982087514,-0.01433166962929509,0.057421154059086016,-0.09525411001952688
TGFA,-0.05408043554135192,0.0404016750738304,-0.05717978028826721,0.027508678268827514,0.0008251303551202244,-0.037212637524810216,0.0473361779240472,0.031757222656198625,0.027526856804152056,-0.021349310335293255,0.029250516463320962,-0.020384861357950673,0.003566730399063761,-0.006578233200242482,-0.001241541815451764,0.041179326857136135,0.022920602344850487,0.01337561681786563,0.1016466210078399,0.07313688985490766
SLIT2,-0.019948245979277565,0.01395245178547445,0.03518252463109481,-0.02859474864671745,-0.018358290722568574,-0.05115307826997077,0.013896285081702856,0.12428178838617783,-0.06188739028611451,-0.020833344236099803,0.03189624814584931,0.10016015063006115,0.005842545231713683,0.03517790785661191,0.04570905705608496,0.04844755199967752,0.05557042860553913,0.002251052205762659,0.016192054249144352,-0.013828183759285864
PLTP,0.026461758220303385,-0.020959266975116506,0.013497143287883316,-0.02144715068546105,-0.0512459686401304,-0.031082098144273176,0.054109102878642096,0.03269339916194543,0.14795751628232579,0.046949143612186724,-0.003038985618381336,-0.10164789195402346,-0.029445645991069806,0.024487466498660536,0.0010598536980523997,-0.032457893281596574,-0.0001282083143408238,-0.009532670800313168,-0.05048336027278515,-0.043263822177763325
APOD,-0.005306489306812867,-0.08090911558174262,-0.0058295889078744684,-0.09698185950330775,-0.07718317451833397,-0.025357594273845853,0.035521307796311186,0.03133998363962403,0.0682066345282862,0.028335251539571386,-0.05022075418079882,-0.01122372414157714,-0.009448559991998442,-0.06196044192556939,0.09785313413512632,0.009361894799013327,0.02135035210904514,0.0048128206362827225,-0.07835300401506955,-0.016467433203127227
B2M,-0.06692744753222087,-0.08338623469137452,0.025228436233354776,-0.035411906060072676,0.011439929418131649,0.01830889806397768,0.012030558659631152,-0.004779247523307852,0.17921302188819202,0.09017261331322285,0.002451627590769283,-0.12258655339994871,0.08309447137475359,-0.030526750938100967,0.09283715501173648,0.008358433940451956,0.07096321218738265,-0.005972212808204755,-0.06343922402473495,-0.04089525812942618
OMG,-0.0388631036001434,0.03204908034812582,-0.007188905238252367,-0.03714923672994957,-0.02473532989531359,0.0022930370786236843,0.00716511949673542,-0.008579639229662987,-0.029780426715233177,0.001402768724178145,-0.035663235411891876,0.012352874366590336,-0.022940077403319974,-0.04135682279181251,0.028092167252388014,0.0018448366667321318,0.06258134135537405,0.0050307126778286445,0.03499372016687497,0.030342539344403466
CXCL3,-0.015609448220260471,-0.007587544363818845,0.12631862714992304,0.03678714973442824,0.019843479934828028,0.013108045488803385,-0.04125035464973401,,0.000501839963856695,-0.010059341066869565,0.014740473538462886,-0.002268428248016261,0.08064233871684756,-0.014924513843870097,0.06779804885258557,0.12524896650361855,-0.0314521514794667,-0.05828900925824326,0.07692678186657187,-0.04974739478026387
CXCL10,-0.027083320130438154,-0.006867572821004446,0.020778655141278413,0.06231611512138431,,-0.00684695648001867,-0.037396440375879525,0.022588468356941706,0.1683652205078677,0.12393814225285707,-0.02673033655978598,-0.03888872371781444,0.06669573231726539,0.07428750974600119,0.1402856181748163,0.022961241318164016,0.01588975701447938,-0.02839249716867315,0.020935632901309845,0.04712001782091062
RSPO3,,,0.06901604449489102,,-0.02310723691730779,-0.017453986253496725,-0.01826172777064838,0.05056505531930993,-0.049574659898199695,0.006920012725451653,0.09866901868683926,0.023456396681598903,,-0.015595829325016375,,0.03676805291257504,0.00745977779752409,-0.04016261878324934,-0.020145890265510728,-0.007819554284115567
