,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
TGFB2,-0.0006363097269906975,0.0032166421198382986,-0.021967518033252198,0.017809316780067405,0.11727596385324288,-0.02130836067614466,0.004735859640752329,-0.05002025584784948,0.061713218293041466,-0.0049093778214512355,0.004959178643702095,0.08740792882066094,0.021067139884593845
COL18A1,-0.009103989242898503,0.06125224299545525,-0.04511860416511872,0.009864990439708973,0.10077326254583865,-0.0047715439697033546,0.007250382672286148,-0.049760056555173654,-0.04105278498403849,-0.03951847120903219,-0.07445186821774429,0.024108244316623804,0.0009519416474987052
NODAL,0.017478665933970905,-0.013938849053532354,-0.0297127668206917,-0.012038219867943609,0.029675077473333273,,0.08726154585541597,-0.02260269440320834,-0.0011866262019183155,0.08987974168467833,-0.03201948540877674,0.01081249848637162,
INHBB,0.00724467185005588,-0.0217884540821617,-0.01872107031219726,0.04255191265935249,0.09963694446495747,0.0525477738267087,0.031435070485500934,0.08769650805429526,-0.031654112356593746,0.024464609899991142,0.08958496480167603,0.06184789117787291,0.004410139429542269
LCN1,-0.01871914634089256,,,,-0.016830991293777218,,,0.052952178697504924,0.02179136351380467,,-0.023659258216242356,-0.019933928602470438,
ARF4,-0.017010868365865597,0.0100670445592323,0.022671556048485194,0.044592729995051865,0.0823456375445476,-0.052944002529522895,0.03668054156159447,-0.019694282792869482,0.08175355651475281,-0.012014697745914056,-0.0011519578992662985,0.00891787437886628,-0.11205707280384382
CXCL14,-0.05312564850967354,-0.019398027673464123,0.04121676475735493,0.0005488822974815492,0.004317028114830448,0.004161233795756583,0.016131272883820012,0.03362543980378682,-0.024948882526620083,-0.0005961836426034316,-0.04152203381705786,0.047392273977067925,-0.0641969214105697
LIF,0.06289100447644129,0.05646127933318366,0.0019130382779996111,-0.06268159737664511,0.004498874720575866,-0.0021823071204084507,-0.05309033272172819,0.10058414599719448,-0.046845587760579815,-0.05866917214213867,-0.009205060676825517,0.027835348385055348,
IL17B,,,,,0.05684410643166958,,0.051398929965725114,-0.020921294758414224,0.10128828513304605,,-0.039963797586055096,-0.022538046762130233,
MMP1,0.028703859957706055,,,-0.014043899515270014,,,-0.07859542340719465,0.0582104788058402,-0.03224123082040842,,-0.021004942821712117,-0.031057449880873157,
MATN1,0.04516059562198913,,,,-0.01764615011691145,,,-0.030251301156968027,0.013332409928740595,-0.022451463882142485,0.05978326399633501,0.07604589016315834,
ADAM28,-0.029562180812609133,-0.048713686752341175,0.04046620977663221,0.0288985478059251,0.004136201802829442,-0.056348048977235374,-0.07509710347561989,0.0692115402578885,0.07837599280306597,0.07380500324692596,0.0016422632233474318,0.035476130437248926,-0.021440363737190212
TCN2,-0.03854734064905914,0.013822374885550342,-0.011342983347482228,0.018804565756741606,0.12384461859427236,-0.022466146341627895,0.0018308392553435346,0.043045976014172385,-0.023141361615521536,-0.04226432992263157,-0.042490709682764034,-0.013772685354452429,0.005403163371682776
THPO,0.02168904923768089,,-0.0018924098311899702,,0.08136620797735929,0.011563382637762557,0.01927624448643201,,,,0.09136932713679799,0.018310837345539285,
CUBN,0.008657755555780416,0.0538790338687626,0.03500225422750904,0.0064091553299791,0.04217094680763849,0.08689902429051602,0.15044173770651514,-0.03859459935525005,0.036523305895120636,-0.012745367920087443,0.020100883466444786,0.08081647409658325,
TIMP3,0.0026380318665577083,-0.0625522797908444,-0.00012443314549710744,-0.022192542844355307,0.0646095468596278,0.04021948647961613,-0.08065599959243587,0.032913717803190606,-0.021683445496881698,-0.03599288670289426,-0.03976018548874916,0.039371415640514065,0.03162115558122599
PIGF,-0.04463120343305517,-0.0037297218831046455,-0.017876728393160457,0.05781685296037059,0.09157451102358498,-0.011841990563419351,0.05445909995315649,-0.03738322090928079,0.0679661263073389,-0.017443062350480217,0.005129905015302808,-0.0046258440503834704,-0.05644771550885479
CRH,-0.021931708611980277,-0.017493218807733742,-0.017017355853632433,-0.014271161755374873,-0.025881638668960955,-0.034310205362337136,,0.04847366006641532,0.014454209007402137,-0.03784166087994232,0.014952473762766672,-0.022812349882624306,-0.061497569723112995
BDNF,-0.015438025972310889,-0.01564871420518643,0.03543874289236747,-0.031113388806650273,-0.06143351758461415,-0.012641079735646758,-0.049048163289752686,-0.020196666640008028,0.032109558118581155,0.03410040763953994,0.027244282455705666,-0.05143782790888444,-0.05840498844324435
CCL5,0.010877183516659372,0.006440966752718727,-0.03197194930789816,-0.06406827220612137,-0.02817809304060578,-0.015267104769431643,0.07029241173807355,-0.00434898544178436,-0.054561710193339934,0.013122354684038866,0.0348442751836146,0.035029369863832135,
GAD1,-0.0059961679934821075,0.015865453566775524,0.008514530582025713,0.023379117500273196,-0.06196913529250542,-0.04287360113810452,0.08582985512191205,-0.013512587815707824,0.05264716869848301,-0.01599838135592788,-0.021195540735859074,-0.04897902601875181,-0.08993117655111292
COL14A1,0.032768623268995205,-0.021829329564146297,0.03501215972650038,-0.02786798851991029,-0.0298572054846559,0.04335807196637756,0.029463728769058336,0.041399988959168244,-0.06617896736769455,-0.00013269973333402982,0.0018957457032839115,0.03213558921154334,
HLA-A,-0.009097466859505377,-0.11117651153679554,0.003987850950159677,-0.051649503083194194,0.13919373779741095,0.007707588740413961,-0.061755789776570626,0.0890833355615902,-0.13372241437062077,-0.028040241985385315,-0.015764473502159596,-0.004415342707681404,0.09673740832104859
CD5L,-0.021931706074648644,-0.0368339459414067,,,,,,,,,,,
FGF18,0.014931711706063255,,-0.01352016196600982,-0.01947171809818234,,,,0.098714124405438,0.06505228152566195,,0.011960284886644548,-0.028196542929300794,
ADM,0.05159078201184844,0.01398402307639535,-0.03718176643827219,-0.05586272463054276,0.03587069594550771,0.05692680517252618,0.0626781648477812,0.11821906898241129,-0.1174569142012011,0.000173798341842166,0.005163222492769681,0.04026300015291079,-0.09389553877404253
CCL15,-0.036591108899851246,,,,,0.033491764162377584,,,,,-0.020291307384850688,,
GNAI2,-0.026983199096514112,-0.012715115152950726,0.02854067495131963,0.04508706017122072,0.07790407618552497,-0.028011889698745483,-0.11148547758369706,0.0009707218880448654,0.003352122305182708,0.05421915675891414,0.058409247565418446,0.050007106130097616,0.11265901046975482
HDC,,,,,0.0925703958204893,0.014578236457169437,,,,,-0.004102694571074823,-0.020539139029231233,
COL11A1,0.003828525297317612,0.03731775324344194,0.0010930315629179323,0.02283595506227201,0.05682751868824237,0.035802685760274476,0.05488463721182997,-0.008188588489704692,-0.04556629798007217,0.08536464050350875,-0.010541494352710703,0.050234861850881045,-0.008900056312137871
NUCB2,0.03561785300055523,-0.0015532812561842488,-0.01853610921129994,-0.02397712588943111,0.032952758533949494,0.02183651577786447,0.02860248870402943,0.0011028994105758154,-0.03455582805838632,-0.025332441362394917,0.004276766489014341,0.04120786686079836,0.03567567984090661
FGF16,,,,,,,,,,,,0.15012039664556578,
CXCL1,0.05100364381781627,-0.018766040306436523,-0.04475842957510642,0.05196033035231771,0.05231692453932115,0.01584393220767667,0.031705470484563854,0.05629701085016555,-0.035586447993411784,-0.004648091890099386,-0.0028931661153010664,-0.009787202848111664,-0.037508865048347495
VCAN,-0.01522405656872043,0.055823466199746825,0.026373091815560797,0.06855174523470807,0.06676087564537876,0.0309063994440409,0.024243650457932104,-0.053948531028477596,0.038670844254053434,0.01087240088294028,0.0573887442392408,0.06619985832456819,-0.001398239492374602
MMP7,0.018015098764135568,,-0.02687900166832726,,0.1101108865815463,0.02763941715835624,-0.0817513507724686,0.11392651559654252,-0.027526696093073764,,-0.03774791823141443,0.014420867085761516,
PTPN6,-0.013688132285760015,-0.004138121000863177,0.07484640157892353,0.02872083877610035,0.08677495314061646,0.0017652231516453415,-0.015134614921194481,0.004551838936650928,0.0010119425158637387,-0.008411500071168697,-0.006343891420020724,0.028409091387639557,-0.013769606664475239
PTGS2,0.07182612592492667,-0.016747706578752127,-0.04540379120948369,-0.04615478272409192,-0.025277570499137425,0.04267250275388872,-0.020929550918890653,0.14106312420690614,-0.07530489028452243,-0.009006806475062792,-0.003171301777994315,-0.05246632119376107,-0.037546227328411695
XCL1,0.019984806241538134,,-0.014710420082641775,-0.014933128017538164,,,,,,,,0.10781140620896756,
CD58,-0.009872150448153342,0.029025500011063844,-0.03358146115815091,0.04120808390415759,0.09895234880518293,0.03253367330564813,0.0394441618170829,0.010619114191363901,0.08342621647553797,0.07272735317701334,-0.013410294250007119,-0.007321889287112174,-0.06674771624830295
TNFSF14,0.00470027232433798,-0.01957236136396331,0.005073802493195967,-0.02268258759023223,-0.02559809383253301,-0.01685530218172417,-0.0553681886432949,0.07071400951316766,-0.008525918211823141,0.018833005898355487,-0.012720717220690288,0.15093378250984188,-0.04073062858634707
CNTN4,0.011601174880680503,-0.01532118203947901,0.007254097341830163,0.00820897705564484,-0.043622334251437744,-0.03257619921534959,,0.037750663316625445,0.09064307120511172,0.04602867016014357,0.06687672342955395,0.018481271268008897,0.00732300354472621
NTF4,,,-0.002904291184733136,,,,,,,,,,
INSL3,0.07277314779782798,,-0.013520159314108963,,,,,-0.02200437117320517,0.1269088633333463,,0.06260245888856732,,
BTLA,,,0.07296709871615112,0.07830678307117352,,0.03196636116971478,,,,,0.11360087155546764,,
MFNG,-0.0399029999393333,0.043285692448780534,-0.00967500421593705,0.038946272419419205,0.05533248109331987,0.009827721133524276,0.0234428325169573,-0.06726856910458089,0.08942787268192805,0.029370672633740328,-0.02273175976997899,0.005797377872599834,0.11970051878274034
ICAM1,-0.020025364749079417,0.03864768690292077,0.033337680068182114,-0.03946739028089696,0.09221985512549248,0.022923058632393252,-0.04220553031504836,0.0671857867085295,-0.013183654208264036,-0.046897233295739756,0.012166307029273725,0.027418691561399765,-0.09515476856402935
PROS1,0.014121469763456976,0.08852400112789845,-0.0005657210798744262,-0.06996241149975568,0.08730110101605383,-0.035717883514085474,-0.01322479911608387,0.03686236716073223,-0.032300024035921596,-0.0009220902641164813,-0.03585834939036221,0.0071970066312358775,0.00039700097377641486
CLCF1,0.011863606768010147,0.039703293555314205,0.03625991395514765,-0.02996595362960026,0.08064119849262903,0.013073506856554267,-0.012660535498968428,0.062016281534682256,0.009066953943320426,6.206805755421197e-05,0.037593122730795216,0.040850114463008125,
PSAP,-0.029591050505394186,-0.03023838573620749,-0.0018254730800532065,-0.06197887864271404,-0.07343344715511214,-0.016866227824731503,-0.1556230126482551,0.0485333232857389,-0.0899061153851666,0.017704231091948044,-0.005485259170955989,0.020174015739924372,-0.02872387888713898
EFEMP1,-0.013231534949092731,0.0239752729174019,0.034939585799249925,-0.03520324051394025,0.07875081766252323,0.018816273794029316,-0.11033472217719088,0.04236875468323202,0.02815574430980473,-0.05655592848800981,-0.04079940389223594,0.06621598302724178,0.16119910165865872
C1QTNF1,-0.039408914936268684,0.014491251134299207,0.010327548945711104,-0.053596889012892376,0.06627538932513051,-0.029451252023191005,-0.037522698271794004,0.08408320054156328,-0.07098877184449648,0.010893993304966891,-0.001884614227916492,0.024500304957925413,-0.08387085985587261
ALB,-0.022647772892724887,-0.0005244406608645846,0.039592320876940784,0.00807405951710101,-0.020606937051997162,-0.01914406331524723,0.12613175636910529,0.0538268273583174,0.035537392736003745,-0.026325777941375396,0.07795977623424848,0.040827663450919364,0.2336191725291773
CCL13,,,,,,,,-0.014687675258134608,,,,,
EFNA3,-0.04035940761724806,0.007916231955906567,0.021448763519719798,0.009939691739704822,-0.02292269615042151,-0.042013683250823476,-0.02523957973426997,0.016246196371111604,0.018763157789793185,-0.021781405563549915,0.03975078770210053,0.0016774579643412527,0.03531499591502421
DRAXIN,-0.009554998010533756,0.06822235955294248,0.008176499691307171,-0.03109299743023933,0.10118107052744615,-0.01537174340778952,0.03373977406937365,0.05664233530155478,-0.07403479767552704,-0.03507752855812091,0.08602314620515876,0.018115929699387166,0.10229915441551139
RAET1L,-0.016771561816749155,,,,,-0.01841112216204311,,,0.10414163717941995,,,,
NPTX2,0.012284764164071763,-0.04423174096635397,0.05747173602307304,0.024264815886535708,-0.09450842823885153,-0.04511892234885462,-0.048695619832145036,0.0029879078756884754,1.7560142955174894e-05,0.05247624561003508,-0.05249146260979967,0.03813369162140317,-0.08802837835869526
FGF11,0.029988925821170194,0.05780567405184599,-0.05130625025542947,-0.02868352776079961,0.02435400973543624,-0.026547161977007093,-0.035516155616517095,0.06527750539997848,-0.009905051393241398,-0.058935674644089005,0.005084386000199268,0.00039061140184297764,0.07319088398155395
CD59,-0.006125997156374495,-0.031860236159779856,0.026109976127938257,0.00809877739172358,-0.015270891988807293,0.04345877123517116,-0.035466785334888846,-0.05459997228323963,-0.025953148103370304,-0.004646972872147463,-0.07091838201580263,0.03724750117442866,-0.01026578970345355
COL9A2,-0.008064618224232918,0.05696373248164401,0.014505859114199458,0.09436471865120058,-0.012857518445242862,0.018253977099129483,0.033513018010464385,-0.10159960819453295,0.1443967252947611,0.05852879616748771,0.042268915127391816,-0.007043199386466149,-0.025065230012730973
DLL3,-0.012257552471670383,0.04506360818431972,0.011203763538708025,0.014403259621026836,0.07562405738074632,-0.007373957519678594,-0.008290277919256855,-0.019591208641761733,0.09627281521516662,-0.05623269480506432,0.07872884761967851,-0.00024333773875836947,-0.0024190470891211524
FGF5,,,,,0.07657371821426935,,,,,,0.020425237820203102,-0.005393299684988375,
LIN7C,-0.0028118158260639096,0.023844139530759815,0.012936215506385372,-0.007664279943848475,0.05470014452883872,0.0409921129515601,-0.049233259095735664,0.03760969656001846,0.04862118777744046,-0.02468337271890682,0.0648115013170358,0.1404549503872624,-0.0415031539898634
GDF7,0.07939040249691835,-0.01644071856569899,-0.02412391143748053,,-0.0154283891803873,0.01720457320590065,,,0.0829248841176918,0.220622667035998,-0.0288772694701616,0.03643782454379379,
PSPN,-0.008657778700852372,-0.029621824279135987,0.045064858138608783,0.04596586708590581,0.054585497233147734,0.014960961604054182,0.0444129463009908,0.03563281873962059,-0.020490412968837697,0.03352377672978735,0.02675668147047044,0.07403185991625647,0.04431286679228082
ANGPT1,-0.03414739827250428,-0.004729671066704319,-0.004278330947075444,0.010698969508598567,0.11742753694135262,0.0007385458082248049,0.06554450549501654,-0.005167347022154022,-0.012988050602379217,0.049918030972395555,0.050947197287567976,-0.016310203224718586,-0.06512075756115195
PNOC,0.007203782082398829,0.004254294182183098,0.03423829336009534,0.04796909196579189,-0.07260015543930899,0.028655571063591716,,,-0.0178317229263298,,-0.028675050518570316,0.06027931598264556,-0.021980168781353605
L1CAM,-0.05486800566732734,0.07251538618368507,0.021850034727901705,-0.02336635263147153,-0.06733812976513277,-0.011311577082395757,-0.049133626147064784,0.11637444406866354,-0.07118533311689429,-0.005581356780111581,0.0029887579279080936,0.06060180253997967,-0.021556918685194788
APOA1,0.013325267558609593,-0.022768188090237177,-0.02105541429637521,-0.026328874527944322,-0.01259795652663177,-0.027278687239259688,0.05737965614968527,0.10893893048630403,0.0002992556461016083,0.0013877311798379652,-0.02475531701134665,-0.047729429104197835,0.035175195273208275
PSEN1,-0.03177878679382666,-0.006338003030097195,-0.03311752111183274,0.022002622343205776,0.0016903514422441414,0.045934377346528436,-0.08192966522001593,-0.029921142472088495,0.020337727041910822,-0.007821389098753897,-0.02052774547633601,0.04531437958218971,-0.027016962125517203
CALM2,-0.026371870865259196,-0.009348398397037766,-0.003864160748310793,0.04882431108019528,-0.09843306680313187,-0.032923126322370926,-0.04363704451392068,-0.05432125318062985,0.10466559636369215,0.01566483337223507,0.00013448932845103894,-0.02666008409444119,0.02912099861822847
CLEC2B,0.011370199078995015,0.039144370709162955,0.010161377725287218,-0.04317951258504332,0.12183937742192864,0.02296526296592148,0.015501609773091866,-0.018754817514809157,-0.08662530719456289,-0.027639139387796528,0.04569459462965281,0.011249289969398292,0.06513883880256272
NTNG1,-0.04099279954673008,-0.027672251586972563,0.07130563663469607,-0.01754832570670529,0.00640237755258101,-0.023557499151401862,0.04809545223594087,-0.0053330229682461774,0.01198615072062182,-0.013732912736970287,-0.010435772610512583,0.05668669096286444,-0.022288999850684173
LRIG1,-0.034727111392985545,0.023626481937055424,0.03718877610758046,0.045621989415655345,0.04676776273562353,0.0036964763265951977,-0.016667164166821076,-0.100101411264216,0.0812286367923806,-0.02836398563279659,-0.004444468976715803,0.05446163531345367,0.06955294313554772
CPAMD8,-0.022706688503483157,,-0.015991935986201255,0.020565599521671498,0.036578270502435284,0.04350803289772865,,,-0.018838083266507665,-0.04501335198749154,-0.029111667997142314,0.09203907736249481,-0.004311003175060526
GHRL,-0.013205151503226592,-0.005535732360420751,-0.020128938503681585,-0.020678035454321172,-0.03156853751216161,-0.01537174340778952,0.02070852811708079,,,0.03071432153631427,-0.019269107568615128,-0.01962479544535978,
NPY,0.029403812252341514,0.03468343540194456,-0.003379970036572138,0.046328326308166246,-0.038218775610932676,0.0053591475254253194,-0.027436547502463132,0.16498412998708628,-0.01337315897403636,0.03342232736129025,-0.023411477601454442,0.010542004399825937,0.026870501879333552
MMP2,-0.07333067560774115,-0.00043305849728179246,0.010174972823242357,0.017677819737202075,0.061890036450479385,0.040910440284510866,-0.026951967167140944,-0.08595903449735987,-0.04348791137390108,0.017401497044701213,0.002994803103368569,-0.022296639520864414,0.06580710635045749
LHB,,,-0.013927768528781461,,,,,,,,,,
PPY,-0.028280167557823938,,0.024160420805531945,,,,,0.09846134391376297,-0.05264515010668084,,-0.05558286797310484,0.047370523265123136,
ALKAL2,0.07759038708301702,-0.013196370300432941,-0.013725419775647882,,-0.016830988565958008,-0.026574083027456577,0.021026169440253935,-0.0444031281575212,0.03256331621817263,0.015970402325586403,0.016041696832802058,0.05347484543518632,-0.02348470028234374
CSF1,-0.0030597975008132957,-0.01830086540707875,-0.012027833857091604,-0.10244617795737194,0.05477771074263225,-0.009361160193205292,-0.08070181729675584,0.030061909666240373,-0.034025401915464486,0.029854418744273883,-0.04586399865958324,-0.0010595646759569719,0.06335630083847674
SEMA4C,0.004078649362693083,0.09250279764857341,-0.012293985719053118,0.02653415243778063,-0.005016802179366754,-0.005682822979215668,-0.09542279529016649,-0.0033666672382566872,0.04311339724877198,-0.06818025146523904,0.03596790171866321,0.05506766823461023,0.035978132117118845
BMP8A,,,,,,,,,,,0.08978942626185031,,
ICAM2,-0.04750047199685548,0.0125015324615101,-0.008480350810803838,-0.030680190784019293,0.06971655804412016,-0.012217676809921238,-0.007194579604204885,-0.04480422701986278,0.07061424679162938,-0.01891061240999188,0.007623478190956781,0.012238077444537863,-0.08160566181263969
SYTL3,0.07165902539464318,-0.01096083128803029,0.020272899644230388,-0.03562511486601983,0.022893868595355908,0.08520024090540067,0.03653698319359167,0.008011102674551499,-0.010514323141502436,0.005041937716974257,0.013210141869887627,0.07768380343208037,
IL1A,-0.00822144038876626,-0.014131825897021633,-0.013431238213152584,0.0029483127386038554,0.03723261449424788,-0.01699501175356689,-0.06312677508148042,1.5954585002189438e-05,-0.005838711430180459,-0.017888706975024492,0.02687716059575598,-0.020755503190193845,-0.0030224472746650296
HLA-G,0.01470277509083047,,-0.014710418754167289,,,,-0.05107002211596645,0.191484666610353,0.007798245002728519,,,,
PGF,-0.0272849218652732,0.039193345232590805,0.004790419114983708,0.02083264378981081,0.1415613312634827,-0.027794811975887415,0.060764058734427584,-0.10219355584828403,-0.009907855914021296,0.01883322952470713,-0.003316472062002132,-0.008988239500047132,-0.0167796901493742
LGALS8,0.048613633988496795,-0.023481032285191498,-0.004057341093688258,-0.04549038471872244,0.05721890834240276,0.03869604382933949,-0.0577439644254069,-0.00479912888800822,-0.02731353047226297,-0.006501152125381791,0.02321313226112477,-0.00643707646813167,0.028795058022584
DKK3,-0.0005494025983712302,-0.02964939396798634,0.05786030897666829,0.04671001664515667,-0.09091038572168321,-0.06724645689520369,0.031690195744570264,-0.05490434335983955,0.01759352057897823,-0.028481294646949245,-0.0012139580535061323,0.04130083371469622,-0.022560593092938806
COL16A1,-0.05790733641121637,-0.019884146209163393,0.014920871123738681,0.0025939027541740153,0.002826720151143435,0.007346874636381003,-0.00692481439563345,-0.08492137205575742,-0.01590662277194832,-0.010549536978800577,0.03601035556092359,0.0798548565483104,0.07672709574402596
TPH1,-0.01894920702812026,,-0.015566334535823073,0.04077352100147904,0.027078597500079137,,0.0634354797362093,-0.03558702959974336,0.011151796529709901,-0.04356009182806342,0.011459000151672062,-0.046351290592044465,0.003596999015863088
TNC,-0.009361226414956523,0.027851383315386904,0.03520843777878625,-0.038085034694209964,0.12864648804543866,0.05001357044940589,-0.018440233317449924,0.06235693533588797,-0.05398785907920867,0.02487194655259075,-0.03760462956788628,0.04886068163387314,-0.022316888857395953
TNFSF9,-0.01314745621532853,-0.022067339584205325,0.00035820773247577793,0.007626638976617567,-0.03983450295261228,0.00764037236484736,,-0.03609850855999185,-0.04212610453681236,-0.0243940157829424,0.005227558507320777,0.006166499434924315,-0.05103178369889917
C4A,,-0.013004431423852986,0.08826123636120799,,,,-0.0198212463350123,-0.016352021544438305,,-0.03058490549856238,0.044496600109994684,,
CNTN2,-0.01722512001441705,-0.03828703249007294,0.04324033013751117,0.05516822933469217,-0.007938973328774909,-0.04172942593380916,-0.027038416457112635,-0.05450509057855556,0.052258633594476245,0.02923598259028122,-0.04129456921410139,0.036993665549727925,0.06461067270952339
F7,0.057015177750650334,,,,-0.014844310182050366,,,-0.020602603041403714,,,,0.010109249600136634,
LUM,-0.04015363680916272,-0.019173057912653377,0.009004411687802853,-0.04000122322346934,0.1320130493232539,0.024297350971068582,0.09650659041474605,-0.06706493438312765,-0.027325355836219565,0.016412077057330377,-0.028322173424537044,0.06969818141625024,
BTC,-0.016771554830854633,-0.02034962546989594,0.0330048186961884,-0.008416886016539393,,0.014721187023740343,,-0.014905258989262421,-0.028575244365410354,0.011195130628550445,0.09930997360797114,-0.018748570878273692,
APOC1,0.01055652828195584,-0.028167072823717172,0.004094911952113754,0.02289246315204644,0.116966133514277,-0.014605772461858891,-0.11972171319040611,-0.10428644948091015,0.05379589543399903,-0.027919602320603584,0.05245161500835161,-0.06281503417198155,0.05559732650831372
PKM,0.018512231446720453,-0.010010504680966141,0.017649802604284077,-0.02924968062536314,0.019205607496615026,0.020144924801576758,-0.0066773776508745365,0.1033592147817165,-0.10125724538175476,-0.05025301463575521,-0.013356815967705445,0.037071169271494946,-0.07975964264584431
TNF,-0.03451187260886058,0.028553010892378626,-0.03645318813543537,0.0923112704200175,-0.021785867130749977,-0.022473149138464234,-0.026034017821057936,-0.014467024966478914,-0.019560868667444838,,-0.02729320367313505,-0.021416989596844533,-0.011463775444537715
GNAS,0.018177816823257132,-0.009722293964154739,0.014008074793804783,0.05245227291010686,-0.07127406019237198,0.018282650422704466,-0.0066419656676777105,0.10864908562689943,0.01574146015583067,-0.020853196781201507,0.08006183871824207,-0.0017903203939865328,-0.16584995804781716
BMP8B,-0.030354824422099146,0.002314418367152218,0.07413579863258185,0.010256840452092214,0.02175291090828526,-0.014921940033025863,-0.021555747759673585,-0.05830845098704316,-0.060923903811788596,-0.009305515616567096,-0.013044175294222794,0.03519159103429344,0.17001388509248933
LIPH,-0.018949202362973643,,0.049778497734905204,,,,-0.05107005157178506,-0.014687680659904273,-0.021808685717798378,,-0.004347377707135809,0.09317977812881845,
CCL28,0.024915187395990704,,,,,-0.01764950417954014,0.07597163945539391,,,0.0030054788603358774,-0.019363711460477658,0.03169938911799011,
PTPN11,-0.0006561585614552855,0.03874871143376224,0.03441437081681149,-0.002730633065044798,-0.01190515407428797,-0.05595970408671759,-0.04078658524311254,0.024550433645756077,0.012319939055303352,-0.08036496206280014,0.024389501954305694,0.02746649061790707,-0.08186307235503759
ADAM12,-0.06697434317072082,0.005854741024185533,0.012315202728344628,-0.005614892033436089,0.07546784534012715,-0.017057148600345934,-0.029444112198126253,-0.029852852039719848,0.029590449918931064,0.016455169106457893,-0.018751102912246215,0.020051162615271165,
EPO,-0.025461566910238573,,-0.021326318575340033,-0.01997133930034466,,,,-0.01595119630134695,0.049167343558898374,,-0.020591697860400836,,
EDN3,-0.022021889766363097,0.009189107718311884,-0.026548302356153654,-0.020459786118756523,0.0924171091801031,-0.040469524629155144,,-0.02617425905810232,0.011062356711282964,0.028623726345087478,0.008091251733784959,0.11460662903101435,0.11766920707934693
CCL22,,-0.01644071816758044,,,,,,-0.018053318605968652,-0.02071306234734168,-0.026243004345952687,-0.01900193022752154,,
CCL2,-0.04152011322216933,-0.005125432164054951,0.04750268614396496,-0.07282119302307206,0.08744950892950952,0.006638812457954588,-0.004118947793252185,0.06239655199308167,-0.008630955984837933,0.07823335723598936,-0.07069459686709634,-0.010073053237601944,-0.03812029276678797
DSCAM,0.03328392529170904,-0.03730061557596461,0.009038776211666528,0.03135189687853476,-0.010545999386102945,-0.03421548942974714,-0.07360420211393782,-0.013016823225183926,0.09072448986483976,0.012153211697657651,0.02420634033022851,0.010428897778260176,-0.039969872816647746
GPHA2,-0.021119848892304567,,,,,,,,,,,,
ANG,0.016397477796922307,-0.023320889229057437,0.01811244668934462,-0.02539125894736009,0.06541954311733071,0.031791756350464696,0.023331502489077546,0.051596250030051874,-0.06119942799426947,-0.03982655822899829,0.00877961296819758,-0.006083827759397984,
FBLN2,0.028148373475701018,-0.02989793177958597,-0.03233684094203404,-0.023949271101751084,0.04875920396635145,0.049687771692656695,0.04452230879041851,-0.009538550310835541,-0.024160026529476315,-0.02000844225960529,0.015291799298343334,0.06608825056257124,-0.03328940116307291
VTN,-0.016631292592166228,,0.060482485943125275,-0.0017220855709687217,0.036023320282656195,-0.02353503858418904,0.34841498603843996,-0.018233308966104617,-0.01592701120641131,,-0.03358162210347902,-0.003948243967129967,
VEGFA,0.031403484861892296,0.01643629603447777,-0.011086998082489792,-0.045364977904561676,0.06387784704049682,-0.005952830235857661,0.007911281837972352,0.11266421067591086,-0.1177869810218686,-0.02538486916040616,0.005480834655482291,-0.008111857057130361,0.05870998524501372
F10,,0.016235478824787777,,-0.018786630837729936,0.05463165802335288,0.06079354671800209,,,0.03327419916992712,-0.022705140970920107,0.10729912939464444,0.13826702651580633,
SERPINA1,-0.0070846205223069935,-0.05057656464647298,-0.027009660995170957,-0.05126163378182455,0.08580828803069883,0.02971258408355363,0.07427097296073715,-0.02832525525395908,-0.04285896827305865,0.04881862103739805,0.015190771595174348,-0.07771546694162976,-0.007445622802015017
VWF,-0.030970087581704168,0.025303789972631816,-0.030450751838064918,-0.008778903145600371,0.12103975235700731,0.06150706347453918,0.04243853883283697,-0.07614470554583369,0.0006489602696707348,-0.03203229660181304,-0.06433445462333562,-0.0023640019046009624,0.007686425508109781
GDNF,0.04176134594094035,,0.08258381225279342,,,,,0.02663078605115149,-0.006493164022311336,,,,0.059329913780759094
VASP,0.015614821348347872,0.05200199677423666,0.0014869803972735165,0.037297125611535926,0.06351408567217819,-0.02754680104245319,0.024043281682567783,-0.07289867718198209,0.022619635532253254,0.00011435510834643252,-0.03652972587291694,-0.01942267193026701,-0.05078904563933393
ADAM15,0.012499678255990472,0.007286700953562188,-0.026558688296210897,0.05295350201435447,0.03963665566531024,-0.025077013078217754,0.006110561089484865,0.04763609894557477,-0.04710826148357404,-0.004475042023394462,0.0023389092063405897,0.04975594453164269,0.039117240103245396
WNT2,-0.03314700138003707,,,-0.016179812823820753,-0.03810307647523933,-0.020024686171227508,-0.014481641052170507,0.07007660821944296,-0.00608479746596132,,0.06142291628369368,0.03013456178800319,
CALCB,,0.030928607928464046,,-0.024321437279743893,-0.016409187790378723,,,0.03184791794228503,0.04591422209839418,,,0.049100909061857274,
OLFM2,-0.0721280164199518,0.012358890207972638,0.04638209002519234,0.02414809334343717,-0.04275680404142503,-0.0035126323656227533,-0.03297182847140892,-0.059055344662908196,0.019822137853876143,0.044702723803655954,0.07118946709470662,0.009981596267535264,0.00764203237650079
