,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,0.010642122423425104,-0.0358719533368559,0.014064029247501907,0.012707009964714473,0.051876504190214945,0.016794457761218354,-0.025624106906793107,-0.12287387741661493,-0.058869868731393826,0.04968512784409795,0.006723357766988445,0.026849222047868087,0.059984335398781716,-0.009078366483151992,-0.10511589848416869,-0.023417342473476495,0.0058758809019671555,-0.044883672177355456,-0.02218863041134543,-0.053701699814135355
POMC,0.08152193112940984,-0.05032114514497187,0.05618618139442313,-3.719085417388491e-05,,0.0008072525442435136,-0.016133582294982306,-0.04124656913856246,-0.020630252259853966,-0.010643326009177652,-0.028311553322120965,-0.03568121594665503,-0.018197025330293107,-0.049757093763442964,0.08479080107940075,0.007311157289591641,-0.011614028071663516,-0.015235060197989453,0.005290865087341499,0.06592223678886852
CCL18,,0.059076728422776364,-0.02886355806441522,,,,,,,0.07829984450503212,0.017402035054307822,,,,-0.03164987521135473,0.018839720657295046,0.024570261003941492,-0.031303571149890144,,
CCL17,,,,,,-0.029904024456438083,,,-0.022174848931856957,,,0.01913326065425588,,,,-0.016284308689156837,-0.0016857679137834722,,0.011044618439745383,
VEGFD,,0.12222580506977351,-0.004328397987585615,-0.025610730996371914,,0.0004461488331217022,0.10001426640311194,0.04765577539277702,0.022990630349935353,-0.02348394767986851,0.0008271836047250596,0.074133726056003,,-0.05450288449966851,,,0.006275212159688494,,,
TNFSF13,,,0.04162483990154956,,,-0.026179296150979206,,,,,,,,,,-0.01619794007281938,-0.0186075330949458,-0.019794254158803055,0.003351401375936677,-0.04565637180070245
WNT5A,-0.026581041832875577,0.04995451495612171,0.004566821450753568,0.03852548459381813,0.03275520378008546,0.02358512770324821,-0.056637365060041855,0.1299684316061374,0.011203482796054981,0.019410817790403906,-0.0006523743710192949,0.0823404360410917,0.005593983249768192,0.0809904116514211,0.04305250057494253,0.005866299446523177,0.014999690048685553,-0.0019665067024071284,-0.005970219347648153,0.08436710432988999
CXCL8,,-0.06567168308748224,-0.062497898079373476,-0.023980370508564844,-0.023029170699887223,0.12582895333602967,0.1143266875128299,-0.002644452571017457,0.0319775392698519,0.00015329493782473478,-0.03142951690589117,-0.007650241066769664,,0.09664917449549211,-0.00045182331307503835,0.009419825799978057,0.06296835475414714,-0.019524130281950613,-0.018650308000682736,0.062307564834605283
GRN,0.02029373243650545,0.0440422268554133,0.07684696138908849,0.07693892528275384,0.05887156348454401,-0.015371388466935405,-0.03734113922056564,0.13958615374073427,-0.016791363306586517,0.08476470743902888,0.04094441954073881,0.05252915470534898,0.009357908970814217,0.031121320193718743,-0.004338081287835029,0.03404125632567513,-0.02134813539297508,-0.02235145319414523,-0.018299992485636855,0.009317633690741806
MIA,-0.007128635513035653,0.10378222737492011,0.014145947468182363,-0.02277639311744328,-0.018763390510837398,0.02495818052937789,0.07928687157410796,0.06999258773105023,0.018554423172042898,,-0.025941587388998925,-0.014633980104018743,-0.02464103281231502,0.10975422882387495,-0.02051512348063932,0.10196508192201234,-0.03830130719148967,-0.09544075551127947,0.028050703500909196,0.024869708046953865
COL4A4,0.015288365314977952,0.10858537184412807,0.015531366736822932,0.02113439196702872,-0.03137251649881545,0.009113154147152478,-0.01591832415089323,-0.0274880415340532,-0.023151228345225275,,,-0.022661458622007132,,0.03956978371585882,-0.005980429268016079,0.1800244081968916,-0.01832333450328285,-0.03552506200994345,0.045098694444115496,0.05057411906753899
TAC1,-0.008004972664069368,-0.024461680443156365,0.009531032155676066,0.017589224436781653,-0.038415714873568325,0.02519865625912033,0.027960915383980402,-0.1305805192683725,-0.07069245995074235,-0.053978927092521736,,-0.05287521301950438,,,,,,0.021660643318119958,-0.031243076866401483,-0.012285746409605664
RARRES2,0.007882342575631822,-0.004297580157346517,-0.008361707569489807,0.026268530015574793,0.022271374624121813,0.0433886330935479,0.08574916688197765,0.14975211719201584,-0.01025090068030913,0.04490558607201713,-0.08673548054728664,0.07723630235502493,0.09085241139484766,-0.03056377330110176,0.06328949572545542,0.07132740434352436,0.04462379518811389,-0.04148617317522014,-0.01639323040886588,0.14041644322057548
FGF7,0.11657593845873979,0.024116144859067178,,0.05935736357939841,-0.011439215728963987,0.03405359516900621,0.041775510019116724,0.05944437061673987,0.023272244006049946,0.021207217865331137,0.034949113538877793,-0.03154189137352976,0.06886678115549512,-0.01494929977052507,0.09606597842350041,-0.029241659004277058,-0.03931158370122086,-0.03662714191956997,0.04163028841122685,0.062334637198641546
EFNA2,,,,,,,,,,,,,,,,,-0.024136071856769678,,,
HBEGF,0.013708282890569308,0.007391252881395889,0.08351065512886202,-0.0342559460315452,0.009804405685913528,0.0463870784148866,-0.015389826512783802,0.07700054098286511,0.09029961666418554,0.1064465449125967,0.01354414802422442,0.011121149685992069,-0.06330055967265596,-0.03674494396277025,0.00974800166434213,0.042198634327736365,-0.05743710410828392,-0.04980261090706747,0.02626044731543402,0.11148400377300802
CSF3,,-0.04053830125873676,,,-0.030964993250666355,0.11827501551094222,0.06809918921622134,0.09096620360432991,,,-0.02873714211705229,,,,,0.01666579517649313,0.017688276713150583,-0.025271113926516903,-0.008303213394854745,0.05730380462640543
PI3,,0.0006813558635645913,-0.01915471833941306,,-0.036424084894125505,0.048854764096032045,-0.05841827810084354,0.029417275654333913,,,,,,,,0.02095671430252016,0.04297268998244517,-0.03879751035591776,-0.00602396401397562,0.08879223705223169
PCSK1N,-0.011819706886941624,-0.021118013629758996,0.035747853775479614,-0.04684565964086442,0.039470068012532736,-0.13911747954043455,-0.02587638059305962,-0.07839705130721498,0.04717307369401222,-0.09654673811036768,0.08828647902630535,-0.02526331553988309,-0.016595785274953225,0.004818433692586867,0.035201179773764885,-0.032089189952029425,-0.0966476177305057,0.011413066714632913,-0.013810418035853735,-0.13186543252712596
NTS,,,,,,,-0.012692740167592125,0.05350866140583631,-0.005786075332998809,-0.021143096592222126,,,,,,-0.03798959703774112,-0.029405223413840553,0.02131733377921074,-0.0026188522207477856,
SFRP1,0.11797718089252475,0.03001755953757728,0.11597561779941154,-0.0008262742001603885,,0.06999111136604654,0.010452607887655903,0.011677223357239966,0.00500211352477412,-0.07324416809980121,-0.0123644201664677,0.03102521027413695,-0.01813691507548741,0.005098470094936091,-0.028623690033725925,0.027778578023762688,-0.0072348729270268405,-0.04226943573287756,-0.03619331944765405,-0.03285020932595081
CXCL13,,,,-0.04323743069772827,-0.02248424896444695,,-0.000800943773388525,,,,0.00851408753929229,,,,,-0.0242497553708316,-0.04811239759841748,-0.03125882896824598,,0.03763634381697774
MICA,0.00796613791849877,-0.018310942750208475,0.06978393647408096,0.05252996630329774,0.032854884402981434,0.10277198486703176,0.01346930403080646,0.09689404634141631,0.00977930110890475,0.0674771630977327,-0.016148135462256876,0.061966502219838085,-0.0255724271085548,0.00806606697595251,0.011524576180492201,0.06593786318060672,0.03913686229141438,-0.003481356823268454,0.0385583511992308,0.057633497838899796
TG,0.0785231910502615,-0.014020400655958535,0.032952255377746965,-0.02431435404409424,,0.03844759737501477,-0.0398290171590771,-0.011863630858657754,0.002580512435765993,,0.026312505510892224,-0.03513072660915927,-0.03236891910414622,0.04404195776277639,0.05045857881751712,-0.02163777493738292,0.012504639974949336,-0.020798515092137947,0.00623308855871713,0.06347622661479362
ADA,0.09731221281612756,0.03768484076907954,0.09598556613558835,0.028254612802232144,0.08263507986308812,0.006456414563255882,0.031245066247029003,0.13185537536647213,0.011775097762789509,0.07534235662451091,0.03274538834717943,0.05099896153611775,-0.008960948077584102,-0.0030345259128621957,-0.036831171723080536,0.014552570334303065,0.04705059063002836,-0.060995413532510645,0.04929335022705013,0.08212019706008647
LAMC3,-0.02337246421917331,-0.024147374086736385,0.11448896388679776,-0.028161754960105638,0.04721000360250182,-0.030924775383590116,-0.0394243886068577,0.16299252574098505,-0.009213466926072618,0.004264520132613663,0.006063903691897818,0.003955265192604266,0.002040183119640316,-0.08684879586260215,0.019259789409128942,0.037850204307492995,0.06005252264743319,-0.06763400573302746,0.021576828144468204,-0.060157271280635034
CCL7,,,-0.01835966125784978,,,0.04386108095419928,0.08044256432307366,,,,,,,,,-0.024406425181766663,,,-0.026220771418319175,0.08246238984102029
NGF,,-0.02335526771711701,0.0129416915113514,,,0.030434359497057677,-0.02064391193623777,,,-0.02114311051354841,0.04526247178736898,,,0.05385440973360073,-0.030192504874604252,0.06393117566422589,-0.023811642444837803,-0.04338498014392727,0.0032998546015173442,0.0587218546629927
TNFSF15,,-0.028893380983040305,,,,-0.028771690915311718,-0.027383352303436404,,,,0.06438467610164823,,-0.029835949457621764,0.05849917587307772,0.041790272442548036,-0.02379352394704407,,-0.01569292789687187,0.03077562909677734,0.07096761095771634
HMGB1,0.01966552680808983,-0.04493865677413061,0.017595260895667358,0.05344709513438612,-0.04532579499129567,-0.07386911628714243,-0.03910899228529413,0.0834504936546285,-0.044236816830988956,0.0012063336963234912,0.012868900721834537,-0.024291656096386248,0.032155306934587014,0.02339416553558123,-0.032613605639593875,0.02877846068107403,-0.02236855402187258,-0.07205100567650466,-0.0043891136186010385,-0.0285176568431925
ITGB3BP,-0.02852082189753399,0.03684140086031334,0.0006857734750782528,-0.02816086758479341,0.042203820956871786,0.03492990578864109,0.003543847865403392,0.15811823211776008,0.027695465645659015,-0.023336381565198475,-0.015097337677581838,0.06679336742836213,0.11334164072195584,0.011105839790141703,0.06936031091793164,0.07412889095022751,-0.018549407176308538,-0.03477710126869909,0.06865160406391087,0.012446978987237036
AANAT,,-0.013979990888616126,-0.02663707525769671,,,-0.014735585832280901,-0.024674038107466538,-0.02623258762513532,0.06172280984077039,-0.019877633319581874,,0.023970789426978636,,,-0.009760312945720679,-0.021411321521594806,-0.03248061556952135,,0.019214494906110383,-0.032774207333568714
RELN,-0.006634697551356058,-0.04026953247328988,0.0023988922339674653,-0.032664446439049984,-0.0023172513285458804,0.05591070768737641,0.014275406198666837,-0.06437223356838451,-0.037885932244297524,-0.06984559919387248,,0.04338311722804189,,-0.0542732707552875,,,,0.07816561196823811,,0.002711185268199896
IL15,-0.06942737980358145,-0.04107144232677082,0.009604611308617412,-0.009768072696382702,,-0.049348163432191526,-0.005607074717854419,0.025094750284889597,0.07358503176510985,0.01486913653831726,-0.04303123060709234,-0.017423657409804703,-0.05092961053474416,0.11040703593257166,0.0351612415697856,-0.015528092416885039,0.030224062939377124,-0.03827988096709002,0.014132678964317922,0.03413139498698117
UTS2,,,,,,,,0.10417106495683781,,,,,-0.05514077135569553,,,0.09881802112858676,,,,
BSG,0.004787031257372887,0.057209793845556155,0.10507498334411895,-0.00941737633646988,-0.026385945114368484,0.06079528395670809,0.02105110367987968,-0.016894362031666107,0.05696910810149123,-0.05914528004371741,-0.02170814108642707,0.002129467683314355,-0.024734436818859732,-0.0999478086453382,0.028939802873363174,0.08893168850613291,0.01063501272445257,-0.0005281421739440598,0.02462129554894874,0.04008498730146695
ADAMTS3,-0.035358473582644226,0.0016734426967222632,0.006633571157628131,-0.0023496246532919746,,0.04430057718173738,-0.002777803863701415,0.13393147146386927,0.00929136471706528,-0.03191880838041714,-0.024946819608077216,-0.01977642700184646,-0.09077995415081432,,-0.03947183846180962,0.026153229906616615,-0.0464649325242507,0.020692063183132277,0.0837310908502045,-0.008693106539360496
CD34,-0.02103621280252489,-0.03904421454271995,0.09085451876789025,0.005067260246354617,-0.040084679505710305,-0.04007800173495228,-0.02028784440867654,0.12127763076441603,0.01338486241483164,-0.05577113809635467,-0.010845051586569189,-0.002336387418606793,-0.037312997133221115,-0.092791345002587,-0.010456184134222132,0.06519595342226911,-0.02090213930915137,-0.014368455013413148,-0.0036879384283422445,0.03695997063194715
CCL23,,,,,,,,0.09035638908170006,,,,,-0.028153485762333307,,,,,,,
PLAT,0.06298204735514061,-0.0063930506053484285,0.09401703662927484,0.0014674085112661639,0.002951683607236493,-0.015424927899189892,-0.006643728842484128,0.13879201920469814,0.06984283905897125,0.050261792612279595,0.06529526473523699,0.05919484027980485,0.025784163188750993,0.03346858288688577,0.005837559913657164,-0.035551190853761405,-0.10217917408896149,-0.07047789024442974,0.015729214466522565,-0.0549363604795915
NTF3,,,,,,,,,,,0.013160214028830114,,,,,0.04166784349884978,-0.05314603391046798,-0.004721108678538038,,
LTA,,,,-0.017880852389928276,,0.004382538527949878,,,-0.004656670357312877,,,-0.029095675346678174,,,,,,,0.009399351291492646,
CKLF,-0.070030714359492,-0.05462745911708295,0.023691934597216777,0.005927870381576426,0.004918559108755316,0.017527662726149282,0.03623769755929725,0.14759365712723077,-0.010228286826375407,0.033264345764307264,-0.01842124250410782,0.05644062603802511,0.09214659678463318,0.05071851111576278,0.0023867428894932398,0.034743807991908765,-0.0291410054819926,-0.00842691749913022,0.045227155675498634,0.05177577342709102
APELA,,,,,,,,,,,-0.03373576410636559,,,,,,,,,
CD24,-0.004496591541449966,-0.015528132166928816,0.043128068427879605,0.024038953806878493,-0.03275048927063123,0.050489031900528135,-0.08128959411777048,-0.0006034660096912014,0.00828456993136059,0.004742317827559811,0.055822834718295626,-0.003062450392595152,-0.08501015056987621,-0.08961531443506175,0.020878679449661104,-0.01696131160417782,-0.05630443365583351,0.028114572534852608,0.039016837709566835,0.034720690055227495
HSP90AA1,-0.03779145101550109,0.018034172068759104,-0.01061940435504724,0.032994035811984,-0.05803873312161621,-0.06725793517166927,-0.0007415440820809162,-0.15268856767405925,0.04500556354311072,-0.06800303342533837,-0.00960297084107296,-0.003161372279604765,-0.1388528040646161,-0.021520864972211548,-0.002727037158594695,-0.0543390723471541,0.020075129930604195,-0.01638477650026577,-0.041693910609663924,-0.05785776753856496
BMP4,-0.030921801665478605,-0.03916384421362869,0.06547890792498672,-0.018954751708992867,-0.044479001252611984,0.07913752739764841,0.009903002891683466,0.03768389307641369,0.00030178878383536423,-0.01470788693598035,0.014580782624667025,-0.010597631230751694,-0.04988500918259997,0.05490296059532305,0.003742279478950624,0.034045714934830766,-0.011599041006682517,-0.04571857024889892,0.006235601611319603,0.04827716141682768
SCGB3A1,,,0.018821780954994705,,-0.03309851564445809,,0.15125197404873028,,,-0.03499019735838596,-0.028161163727920942,-0.020302577482697863,-0.03474366317513707,-0.047292705471765596,,-0.02574872808114928,0.054061864029321754,-0.009455138810222755,0.0590109298201156,0.029145273069703576
IGFBP4,-0.0014308816387877466,-0.00989957299535317,0.04522430562909975,0.024932201431248937,-0.02833468260960185,0.012074751966886062,0.06353002591722365,0.16335353489006235,0.07443447120110623,0.039398014718942206,0.11213506116369218,0.011459117333126852,-0.08862497503065571,0.008041597488102799,0.027026181230214996,-0.02111278844987663,0.01033026646775417,-0.07894938816221979,0.023539493593247012,-0.04876055932016545
RSPO4,,-0.007940037608989425,,-0.0289064400688278,,-0.031413046016209215,-0.02242308388291887,,-0.022504665334918652,,,-0.04036028229122878,,0.050945323134546805,,,,-0.02194747930491133,-0.014989945772206623,-0.01627548030966645
LEFTY2,-0.01322952250164245,-0.007247959271061865,0.09267669522733081,0.018503569728073745,0.07689293479592924,-0.005610146301634731,-0.005720767002838197,0.1569871281216394,0.0500132639426797,0.004557405609468063,-0.02069205065671475,0.10319260313471519,-0.08069149696875343,,-0.025281243227860958,-0.02071829116992561,0.0011346008094276,0.01043310458155588,0.06594600513167763,-0.029498072556295104
PF4,,,-0.001204514272621415,-0.01626506551066226,,0.004325142052905405,,,,,,,,,,,0.09462935011188774,,-0.037337443752902516,-0.032373759739732756
ANGPTL2,-0.02947048219942803,0.01956930102790457,0.04534622588265431,0.016403021009333656,0.023616643082447975,-0.038947875412121594,-0.061612636542979674,0.18101980358416384,0.012281170676698438,0.07751433478250716,0.10319977946760021,0.07091215018218672,-0.07547543611913213,0.02453561686677708,0.05244307107390262,-0.04682385269101964,0.000691265236211291,0.01738987203989945,0.048507141401013615,-0.05826724051080978
LRIG2,-0.03471755819401081,0.015346383955953355,0.011713157679021419,-0.0014345312577303108,-0.026155685829526536,0.005726392339237125,0.029828253497404495,0.08098160961025207,-0.01715093118055481,-0.06629928251954985,0.024001381500140383,0.04923037598859179,-0.059932673914561356,0.057588274633588434,-0.01228385550991983,-0.05407505410011301,-0.006793870737763769,-0.03660142089738896,0.04662618354614525,-0.008601944517939041
ICOSLG,0.09237346095027027,-0.020623925655885923,0.02037736302976665,-0.007836116249999508,-0.030967693425332704,-0.0006332377302435004,0.05030513705812411,0.07866091138852145,0.0014993581750837503,0.08086755944266878,-0.004583415258160163,0.07387797006423617,-0.08814961572000984,0.03245903255135834,-0.017977509060293148,0.028540077585553218,-0.028160854618508882,0.06642708008082895,0.04017662385705476,-0.01918839431934163
WIF1,,-0.04504659044007485,0.014508949047009877,,-0.011525935923761754,,-0.07982271211563229,-0.11318695624898337,-0.017366317200597187,-0.048432869165448485,,-0.03363889430361153,,,,,,0.09253828586409867,,0.03135701326238167
NPPC,-0.017317344336967067,-0.017715677130884278,0.006478412328481117,,0.011418397936441392,-0.0025470244335687787,0.15172703733680049,-0.008304889267354214,-0.03387616694110453,-0.009927083152383972,,0.0016424342394268897,0.09590022388948391,0.012619992303277117,-0.03947176265378022,0.038783957766183194,-0.032249567682406666,-0.00617900396379191,,0.02096399499778964
LYZ,-0.01623828771670533,-0.01174287374891029,0.03142809991148772,0.060504059590521436,0.021306555678647927,-0.004620914162479383,0.05722584227596377,0.14452572850658987,0.01587779737797295,0.06069643350390914,-0.035410543988180825,-0.028516403435145086,-0.07479978685066561,0.08069858408082466,-0.01796359053421521,0.00446470657737015,-0.0128791607570169,-0.0736447068495868,-0.03047942578749779,0.04129924854219779
EREG,,,,,0.01099345575932,,-0.008413180539246194,,,-0.02175008189044367,-0.024196123634740257,,,,,0.03986765922951037,0.0464746636069316,-0.027335955510315,-0.01691013112789071,-0.037271787629602954
SPTAN1,-0.00879513156548439,0.05158367024039704,0.050786863686334914,-0.040768354739158956,0.039785522644720246,-0.09433662712584959,-0.079602252984123,-0.0697521149582013,-0.043909713457373434,-0.0864172121043332,0.015299914129560013,-0.034742361769240115,0.0018311256555413246,-0.03654220669892568,0.05339522679389132,-0.005278620055061081,0.008513088764360905,0.060445090677782344,-0.0166980555528739,-0.013656574436177462
PTH2,,,,,,,,,,,,,,,,,,0.030191523400723685,,
LIPC,-0.013630780239370949,-0.0016961261323952287,-0.02331633011191347,0.02900813233473491,,-0.01834562360132032,0.059265397765258104,0.012914530895195923,0.012807722500894467,0.033018045703654665,0.019982354931855552,0.041406161002265775,-0.026376936190040286,-0.06313390495796224,-0.02009956023776646,,,,-0.008823205227861015,-0.010582082785871201
COL8A1,0.02601267551472069,-0.015235975562349206,0.03939063899922369,-0.007930014738278852,-0.011732958669430535,-0.026739566588136972,-0.031221952337481877,0.10462442173133353,0.0023432848927072533,0.07909872635277647,-0.027601957197554844,0.04223945076026569,-0.020884227156540248,-0.048689213640186024,-0.04766893964237745,0.056258073269818194,-0.009641489827928278,-0.0401189337531635,0.04839457540228327,0.07482267664936186
GSTM2,0.0019200757032726435,-0.04350343081405163,-0.0068658725852082545,-0.016150273549539507,0.06655618625534857,0.03867785848260705,-0.013895433904656303,0.075335786298721,-0.01737762990913378,-0.03459377320965911,-0.008382007805957138,0.04019692676982064,0.014185705114351233,0.027789138414076375,0.12265635609028953,0.13072536115943276,0.004902925229627104,-0.02237579730986753,-0.05033648222235084,0.03618170395758838
SPX,-0.040858989163676175,-0.0027986681540017183,-0.028837712263518937,-0.019621811005335773,,-0.012627554609458951,0.013837922661214572,-0.04656415105647197,-0.045478073574189856,-0.014646276976224814,,-0.0441494099273982,-0.0329760153683097,,-0.02693907456002571,0.04549742586383345,0.046051234012438484,0.006790173479522155,-0.02402471276226121,0.04632995537513673
MFGE8,0.047684018107277994,-0.006488531233452338,0.08114987613314872,1.2489112340244434e-05,0.05816630966539352,-0.02433991938801272,0.051750649356539426,0.030854459864446144,0.0029511866132684982,-0.012039555264527766,-0.04203621184704258,0.03487618426364352,0.08572404813487153,-0.03492087974939252,0.10799012218993655,0.005800289944563698,0.029223789852790113,-0.04441622684218371,0.05306228003872631,0.01754398278879109
TGFA,0.014920704578509697,0.06827735426717547,0.05365881071352905,0.015682574590850096,-0.014577644345467825,0.021027317469522383,-0.039200785882841,0.07719532539777776,0.04279437024527616,-0.006633005856389328,0.013738267980218922,0.03369725716870654,-0.07273186647361803,0.010869320020487589,0.06151065665738355,0.02282076387360313,-0.03125026855910522,0.04013547820924367,0.017254078257963403,0.016885928456398008
SLIT2,-0.030921796717526623,-0.05781970287949801,0.024776821220506645,0.0242444410002732,-0.024601139811023975,0.0893215039010625,0.020583106971040835,-0.060091876409198795,-0.02513909811677652,-0.04671745320161476,-0.0006270108127459604,-0.04984916392100107,-0.03701628152675788,0.04875560654155527,0.01785106455601423,0.04724419241636197,-0.026409271504611975,-0.033304474949370395,0.032908766964881965,0.021371333088149907
PLTP,0.030313394767694804,-0.03756271544037864,-0.028530869210777837,0.020752190833112687,0.02780941293510941,-0.05614856653505542,0.05600427347454981,0.17992509155691888,-0.0070319269198769905,0.13260038047932757,-0.0059412731603257505,0.052596889098431424,-0.04927273181036398,-0.09329288543506689,-0.010068179638254455,0.0232313959634563,0.0017884341337647458,-0.06141715009583566,-0.04469896891445173,-0.0021925277753277487
APOD,0.033219911888203356,-0.020771854132586098,0.04684003514575885,0.04810467823503341,-0.04796474333423358,-0.05981075655420058,-0.09171115351038918,0.06561329554797384,-0.00012435388151380106,0.05336130880882957,0.014769255991946008,0.033139772138918354,0.02998667484152134,0.051475716112417906,-0.06659323974640984,0.02859240672913613,-0.059162639677980196,-0.06635374461958404,-0.07148922226490918,-0.11082666426829262
B2M,0.03568653423568485,-0.0252471453536587,0.09512390567003974,0.010289378115791328,0.08325244691830468,0.02068264292996709,0.04093468166580495,0.2094912322841783,0.060492716649491456,0.10726021032973468,-0.026319158429770517,0.11070198566023316,-0.12062153930573834,0.06554415656880921,-0.043046128518730034,0.06724632135836503,0.010556639871141938,-0.09332755893348606,0.06193309579090211,-0.05732124612546405
OMG,0.06609828795925136,0.039210658589771415,0.032138690591759736,0.008705728392179823,0.06742417168741585,-0.03050110094172274,-0.13414531918346703,-0.028633566137727457,-0.07999415202670637,-0.03269879440110714,-0.01532353804083604,0.0013214778154194533,-0.002970127334555761,-0.02560120067444874,-0.04085452247099477,0.029364901835719402,-0.056096859010607986,-0.007628919535521828,0.005531859292186946,-0.07909363034903527
CXCL3,-0.024196221825270092,-0.02942502268577045,-0.04703154676110492,0.14072628696848397,0.02118724560842263,0.11427121544922933,0.059361721294800614,0.04639940908767159,0.05541815519295733,0.09311493849832841,-0.030325177330671624,-0.020954155080399585,-0.02563573981480422,,,0.0022463198381695443,0.02403473000102656,-0.01447619972549371,0.04521930767252525,0.08823094114242067
CXCL10,-0.05391705347100012,-0.011180510212020121,0.005349741897212976,0.09034784478079486,,0.006246183028790352,0.01869043061563326,0.17049372312215377,0.026442872711558266,-0.012448835717958493,-0.020879890344847784,-0.0028265307633935865,-0.06473275014654191,-0.050584074036817576,-0.025981304044286346,-0.007850103404527955,0.02512924169951239,-0.02998921080655281,0.022057527948716717,-0.04834165505139353
RSPO3,,,0.003998503061604726,,-0.014256570629106591,-0.02617929701069186,-0.03283393106730694,-0.04307529984706107,0.0017569634725207303,-0.03492165933673362,,-0.0218966882072384,,,,-0.05543619954630097,0.025941034550846807,-0.04532245591533583,-0.026608955767924516,-0.058377602864931516
CORT,-0.03004610901908364,-0.03198811412572636,0.021679570933715604,0.05112908296145043,-0.02857226249035823,-0.01591256903846789,-0.021327060081319613,-0.06342235896643852,-0.00140763464850537,-0.053221963460765076,,0.02116220639403573,,,,0.06712067289993112,0.04847953377410864,-0.0032792770980723915,,
