,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
RLN2,,,,-0.017206094660914294,0.015484946150874595,-0.019193323828619144,-0.0074083927539649996,-0.027181482782771115,-0.009087392149312815,-0.001481868610261982,0.09182869774358243,,0.08650766840106516,,-0.019204147448006477,,-0.02885432865769208,-0.020266627402505254,,-0.03073754872428347,-0.02136786776738275,
WIF1,,0.0355011732174884,0.06609794300384869,,0.06349138006943585,,-0.06483543430952332,-0.06735393140774266,-0.02946626838550835,-0.020211894078207754,-0.08853172526898179,,,,,,,-0.02259159058946779,-0.03694726872068518,,0.09350701246174381,0.06637978348924917
IL13,,,,,,,,0.09286412934890854,,,,,0.05976279288297554,,,,,,,,,
PLAU,0.01843270049816886,-0.009674353807438798,0.06106789676340849,-0.00712134784156975,0.1641742871947883,-0.03601380394070823,0.01755888114913951,0.14063936483754585,0.07169717673349023,0.05495410222184776,0.1099891847187394,0.04887111018999545,0.15022087194367084,-0.02124921521666638,0.041459209424961105,0.024553038167823983,0.019023251147705873,-0.020465116969636415,0.06214509850849424,0.03871762691369634,0.06294129394292107,0.05423215923574554
CXCL12,0.04093353713952399,0.03708199107851898,0.02556754097066399,0.016475534079404257,-0.0013888204849322047,0.07961392416784047,-0.10255500837277076,0.006604136860729783,0.03513927357053313,-0.0021463664823205206,0.10737702967272342,0.05613489127772235,0.0549158670816725,-0.016811458579844594,0.03982327435911738,0.04733595297086571,0.040366845875612276,-0.00222348440393403,-0.05754827929710823,0.04347559156285352,-0.008114060707279602,-0.006971420610307218
MMP9,-0.013088615983895819,0.007240652869653443,0.13908242636094864,-0.016265068788363972,0.016708419002904602,-0.0713731649038652,0.14839814788744138,0.09284668693680886,-0.04487488869789732,,0.1623111480496266,0.004807490321419199,-0.015861927942662803,0.045044183842250785,0.0649906396665075,0.03595449222238238,-0.08577193168088079,-0.045628142082624674,,-0.013903206567218258,-0.025123671732767538,
TNFSF14,0.9999999999999999,1.0,1.0,1.0,0.9999999999999998,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0
HBEGF,-0.05080212273717376,-0.007392259257066328,0.04511671164123044,0.06365776640327657,0.06430904812732133,-0.0212092054722048,0.12964031710448434,0.09280516109614115,0.10254641848528692,-0.028753143677305068,0.16558235588697803,0.016228917832142916,0.00987286133146621,0.06766618925078498,-0.0517170956250934,0.07382307940575675,0.04552483114950076,-0.011121345248671208,-0.011492093717925455,0.028410723209671127,0.02490709627082725,-0.025425439749002812
NUCB2,-0.04570026337890275,-0.00950009312441242,-0.011296591246386229,0.022556592780348463,0.04611521584257287,0.007860037969821309,0.04604243531228534,0.023684323838612305,-0.017357480001025927,-0.0013254520487671474,-0.0050825494505588546,0.0664623405079889,-0.013717817340986219,0.03725477357142068,0.01532122398291725,0.005842916426983259,-0.04196968845065156,-0.03224013406849075,0.08223577525481028,0.040279470787359134,-0.010909066606009762,-0.024844618199943193
VCAN,-0.028861010616489793,-0.02292856206903597,-0.0033713820248799462,-0.018802858195851764,-0.012729828786477002,-0.03112499518337264,-0.03473546900723394,0.09999558209813404,0.08061835481558699,-0.08373669976812978,0.055653432152749836,0.0056589284553777135,-0.07707241653137514,-0.013645592905740042,-0.03679713377531695,-0.06628544653693767,-0.014869332286297153,-0.04806306098501934,0.056556208674058715,-0.0491955626384225,0.08493680089706512,0.01979568729693294
VEGFC,0.11620278436204981,-0.05051774744711959,0.11395159198323705,-0.012053355314329049,0.05377618033469491,-0.03580972467611158,0.016963409581576768,0.044544779223271484,-0.04933044006923033,0.029623155966133147,0.02104562137731811,-0.02648757225006145,0.03509482970224069,-0.04024875940591988,0.017504794863597354,-0.020771244187740807,0.08423082193670371,-0.031173229143852302,,0.04939553857621803,0.07431979095156444,
LMAN1,-0.03327063599830892,0.025656239698510306,-0.017865518758653474,0.009198666245222436,-0.1354604474740418,-0.01691189154039932,0.062209883498637826,0.1540450903072412,0.005854195827858853,-0.017582249472333077,0.05344274490106598,0.048145804894587196,-0.022436250895806236,0.08578456718378738,0.092826727829868,0.06500734464887878,0.03466418190945202,0.019889040054013252,0.051286845536399776,0.051165865561064915,0.018941619773113597,-0.035277003511906845
IRAK4,-0.02787179398612649,0.024670774857755148,0.027436965570399197,-0.033423030310057694,0.10213591947775127,0.005100676928591143,0.03541851319235285,0.05305666602004274,0.03541877937596278,-0.029201569263799975,0.08600530104330305,-0.07288247217794648,-0.06449064967456108,0.03749402320037642,0.04765178310110173,0.00392488185732976,-0.0012382649799145393,0.004454661042883315,0.1642995125146563,0.0227812443850457,0.06738461521498822,0.08220493405016549
MICB,0.0466429379252572,0.008208718730859654,0.008912658863872741,-0.04367382781163106,0.05435299428821583,-0.041823586341620145,-0.01253576382618514,0.10478064042681409,0.07580556453739036,0.0334254323433669,0.07180814184397667,0.05145924804228929,0.07632347418000161,-0.04385632028447871,0.08086975847966096,0.06510622074922287,-0.009205483206667212,-0.03892550339141514,,0.07216134571544201,0.03921176305376098,-0.039504225840987374
COL1A2,-0.00888256298044768,0.0005556978622663494,0.07790787572440926,0.05175614983231932,0.020013351962889864,-0.022515836642697105,0.025223178880583296,0.20062832631078623,0.019952575877019155,0.017485781883986768,0.05994543475035187,0.09701874906073453,-0.01622760503139624,0.025530057782860764,0.0371150972336017,0.10272656317761962,0.0038458402301474867,-0.009794058325538339,0.09629943868329222,-0.027753158500813335,-0.08618067384819143,-0.06438664963321818
ICOSLG,0.05434824752259523,0.04444974317564198,0.07757051428777258,-0.04234024544790609,0.006003044770728001,0.07991612028842515,-0.01807128709357522,0.07626242746838222,0.0247467025075984,-0.020383964376276837,0.08078085704728757,0.03356472405029335,0.02297656393879931,0.015158408886270944,0.04130702573896324,0.02830323143138876,-0.02617119797709834,-0.05103554877259945,0.0038361742309287856,0.03938138888575927,-0.000986323719325622,0.10222916240606739
GNAS,-0.11316116634619264,-0.06160520697742992,-0.07438232339327124,-0.006236384180089521,-0.04100713025022521,0.007693508784627316,-0.20070324229178457,-0.13009457805047367,-0.10661700438270447,-0.005751746788941663,-0.28472452051917263,-0.03374889693880065,-0.059273734417693506,-0.0039367267038676775,0.05431861299957865,-0.006478389341163413,0.062119654640411075,-0.0034789462887112794,0.03102761384096089,0.008577820827970222,-0.02195031250076854,0.03401007530759141
C4B,,0.030478548437438375,,-0.018954759159728888,,-0.016065702098084392,,,0.01391402028827837,,,0.010619020272903934,-0.023216747168947807,,,,-0.011832982534602444,-0.023461450971526295,0.07939786755376183,0.020257022130049294,,
COL2A1,0.19133949536655462,0.030407255985709966,0.004815464940546753,,,,0.01937301614337954,0.04611163474992241,,,,,,,0.09991102935711552,0.14026857715350408,,0.02393904044878217,,-0.01357795855322988,0.0004499127656643171,
GSTM2,-0.06383206282556218,0.028400656220912965,0.05549840483234315,-0.016469963752817358,-0.0006585213413019177,0.07921816889316527,-0.039210583432720186,0.01802519244634311,0.03264253890565099,-0.011472570023366706,0.09157930537504368,0.025820133142752867,0.0046979325975550325,0.03590764120555081,-0.05484185442907907,-0.006999551004647887,0.006061518044618358,-0.014583872412858528,-0.01640270838445451,0.028937116746912676,-0.03486043414877349,
NLGN1,-0.02077549685150064,0.0653840573251442,-0.029283071635885626,-0.019129956095607224,0.06986074646783116,0.06680248703687348,-0.015809561849663305,0.030964639544647735,-0.0029066849811982313,-0.04012337640853701,-0.032089305942229925,-0.032429644679526234,0.00938803972576696,0.061378700998902906,-0.026208578398234306,-0.030759512380942867,0.029615282861342938,-0.04697629955040059,0.07815955625375214,0.003263952101443155,0.041644747285375976,-0.017326979130683852
SCGB3A2,,,-0.02822403859114054,,,,,,,,,0.025986027128185388,,,0.04973887526184208,-0.02473280568645039,,-0.02069580460303313,,-0.01687505034594216,-0.015308212487222346,
LEFTY2,-0.034956542184022846,0.03652843104817664,0.1353953929809274,-0.01810045824766698,0.09997441721374539,-0.050728516578267845,-0.03331586868793637,0.13741771841991443,-0.05422440366029201,0.012686745773816354,0.02856187962230389,0.13044729664716131,-0.050154899358965256,0.1259829178871201,-0.022482462043630927,-0.03141762019965661,0.03401293932179417,0.023618396240930106,-0.056218807121428425,0.028931462126691634,0.10041029989743654,
ACE,-0.04805975852502237,0.07439500964298501,0.07281131368025844,0.15540430767914404,-0.016300079176577657,-0.0020218011781001884,-0.01521791989054245,0.10083447885268773,0.051638093228946406,-0.015810709335624465,-0.031769551785242295,0.04604620546839274,-0.012503043526407197,0.09759254951864,-0.04853383626082793,0.0881008736740443,-0.004439623681180801,-0.022377932905695105,,-0.008010725972778743,0.005747610300307525,-0.042513644046786946
RPH3A,-0.10973064353873259,0.007725785495137515,-0.0030222650614296002,0.013227607646030133,0.10001502291742123,0.06269300204412566,-0.08507320737583673,-0.06667719006897192,-0.013561357155401207,-0.04402599710741808,-0.21059875347192575,-0.05095256633385494,-0.0047214144586303405,0.059313496655627004,-0.007127438589224139,-0.07518355288312951,0.025108156800317655,0.01891039196605377,-0.012487653783775554,-0.013744302076453802,0.07099919131930925,0.051508919026485626
NCAM1,-0.055378576405610606,0.07117385958556761,-0.058970767125560264,0.034580819027477186,0.08474938757555014,0.07798607590819145,-0.12506845794877736,-0.11520960275282362,0.017589544991481878,-0.03311150394844072,-0.12212018834692862,-0.01633972158623439,-0.04313780808108204,-0.06628588412713973,-0.040778655390651126,-0.059226146122275565,-0.021463019646967917,0.06272275382534977,-0.0011456987924399677,-0.020619520398895433,0.042277269783298176,0.012043417297782893
EFNB2,-0.02221805221293756,-0.030045842605078782,0.0953467589829582,-0.03993665472545801,0.10681547622543826,-0.01084934355677692,-0.004012852872272355,0.08850641391241455,0.034703403360023845,-0.03320273153999542,-0.039362396167394786,-0.012523235933223987,-0.04666057559726667,0.004743622768529912,0.04120609079603269,0.004470092516618563,0.015577675866287284,0.0018922696463428762,-0.042206303547395865,0.008548669605039508,0.07081394576507487,-0.018516919624056605
ICAM5,,0.0285132610628709,0.02219445783371433,-0.023299355445210203,0.06473018153502715,-0.034995333270181374,-0.06677620604047044,-0.03826525027087271,-0.05560567427908341,-0.00471946235692134,-0.1127048857333043,,,,0.05256582445046992,-0.026399364955159675,,-0.0023398055632663493,-0.020550100262371907,0.046417658414128246,0.02599380181143704,0.06086434102127714
CCL5,0.06280879127646422,-0.04787030614986376,0.06184609966845095,-0.04979740025577109,,-0.023625530027303464,0.11742600900556487,0.053907640402684476,0.05715277412790081,0.03611062574026442,0.04476975866779435,0.05326449832864298,0.13561934325329508,8.897084978748267e-05,0.08084551437508267,-0.01265660221901357,0.04710364618117487,0.021661012585241477,-0.01869933287476494,0.03741216668039626,-0.042301171002460246,
PSPN,0.01786342267575007,0.04714481974044443,0.013976198010861373,-0.01767730420171606,0.026432984189564343,-0.003515168083486463,-0.037938484741918375,0.05102579235333377,0.029270325013104854,-0.02572610736778888,0.006122705645104876,-0.05121039975642279,0.04935074164125689,0.13235073534024688,0.034268686648173535,-0.021520489653000487,-0.01772332781220813,-0.046474675914518475,-0.06306602129241562,0.06207465455992391,0.014749840750739448,0.03802597892861147
PENK,0.035546206076320475,0.018322533899030765,-0.0005185246112386437,-0.030436089887007092,,0.0346622782741568,-0.06848042930686217,-0.040192647685629246,-0.04094788314136688,0.006988123813895005,0.010079950419836363,0.029495279720437348,,,,,0.06429299805231242,-0.02629757251584064,-0.02914724749849858,0.014539688888103164,0.10477582316344526,0.12542975278656104
EGF,-0.0009655018245347858,0.03775060858553516,-0.017791873267693464,0.008796474661256078,,0.03887979508852159,0.031641441426441055,0.005568239358251943,-0.016796654044908835,-0.01869378519748483,0.1817782207183845,-0.03170353900113837,-0.006999447016497026,0.004246360421654647,-0.023480237555387504,-0.028748930289697123,-0.02780698788611729,-0.025516577156541986,,0.0002937043422162191,0.07318441936618618,-0.04192637974818667
SERPINC1,,,,,,,,,-0.03152624528381249,,,,,,,-0.028748932576737916,,-0.019771024066189316,,,,
UTS2B,-0.01210977580612594,-0.019096412865550395,-0.019285771759502243,-0.01957236389118446,,0.0639057882121152,0.08943947307579449,,-0.02946626838550835,0.018059376447072128,,,,,,,,,,0.06585620562313156,,
F10,,,,0.004980098875598824,,,-0.0266082470516893,-0.01088912180678882,-0.029466269101417242,-0.03156522192679807,-0.02729509973567173,0.1381665266088712,,,,0.05257142814479489,0.04739964203541673,0.05009670792528726,0.06130100154811657,0.020499457188088682,0.03333330792764537,
FN1,-0.11921958897977067,-0.03851184508466068,0.09177456422158764,0.01413714415917111,0.04350169243019629,-0.051343394663416676,0.14158392162578404,0.18081056897614284,0.033062272410599815,0.022962441636108444,0.1643467625236918,0.06756536878799961,-0.04886462440617396,0.04456840500113236,0.03823732046616819,0.07701246928040263,0.05399658070017578,0.0323138707515342,-0.05501554040599687,-0.032525959155945784,-0.04538405275397407,0.02867705319834238
FGF2,-0.03281403054372247,-0.022761780516858454,-0.08489541333719852,-0.03155292368567513,0.0717334487346335,-0.002666339823049835,0.07706262470031204,0.06896350563234997,-0.017536708352100347,0.016946385117264637,0.023417248938141524,0.012738032468197026,-0.045148322805409605,0.012693731576656847,0.019144768773935367,0.0351489292480417,-0.023804702726276123,0.012522901550588196,-0.005615090293021734,0.05157722491149281,0.10018777298365203,-0.01474034482384701
GDF9,-0.03599457909952111,0.003918384913165279,-0.0086705691239087,-0.035449153722301806,-0.002627400971110323,0.02258607353303125,-0.054874723287357846,0.03683378564756724,0.05082151400156716,-0.018693785097988306,,-0.04086380479175687,-0.044112990459329295,0.07440278585227673,0.0183386704655516,-0.02469180067979816,-0.060335571341662016,0.007318133414905318,,-0.0003360330554589438,-0.04945686314801237,0.19235001129805468
CSF1,-0.017030255908387967,-0.014652231859735736,0.0019019487787755088,-0.006884264278598288,0.08230294074848743,0.06180225787839655,0.13697919703195774,0.08821089755892213,0.10535954988905216,0.012550724494566413,0.04971899627621401,0.11839711897260936,0.12137448359920694,-0.01921770168637455,0.08074126190177357,0.05366938347007101,0.0636243354816933,-0.004230907416151555,-0.027949350380293714,0.11499909054626004,0.05440301382152246,-0.04688718619723753
GZMB,-0.035651607367519496,,-0.03369692264102856,-0.016505134898404213,0.10877811631283055,0.007998494283134486,0.06455674513050204,,0.0598010781020637,0.07161323382329103,0.003444395163979346,,,,-0.0005041923385191902,0.0007239810746369824,,-0.013599615082889377,,0.058142791348715486,0.09679035295026435,
WNT11,,,-0.02178821615301917,,,-0.00014627628820884387,,0.06542867782752033,,0.019848951932260123,,,,,0.05045410308126954,0.025766106074361243,,-0.015845060078415643,,-0.003629691130987261,0.16056893385709656,
GDNF,,,-0.028224046101110935,,-0.018133657093820404,0.00990167701836442,,,,,,,,-0.035695157996650066,-0.03673875790468889,-0.006204119807070252,,-0.0161378620383646,,,,0.14219179592735937
FASLG,0.034466449417974034,,,,,,,,,,,,,,,,,,,0.11133523350684718,,
SHBG,-0.00708570838470826,0.007464509167582235,0.048838568044576605,-0.003105930888074824,,-0.03379322743860792,-0.044640841747837307,0.11936241743407197,-0.015913089883160005,-0.021060023037804788,0.04066501345414236,-0.0326736778082372,-0.04270984280835607,-0.0032083203735533664,0.03833525238379643,0.015082823513842655,-0.006333740310631159,-0.02940840680456053,,0.005860337574988544,0.02468175368335974,
EFNA5,0.02414923079198638,-0.02187688702079762,0.004755334805990076,-0.00027618946978564933,-0.041799557707818444,-0.06717053856730937,-0.018688853754992584,-0.05711346235004953,-0.02118602453448706,0.008563551268286906,-0.10645262403019189,-0.020560821076549014,0.010210300500458767,-0.031543572593545004,0.05988876432196903,-0.023020072679523433,0.051115764547833516,0.04848829627872675,-0.04085729447908635,0.02149339196809017,0.13262468498721836,0.005664852335422438
THBS1,0.011437976694076557,0.040660347881397385,0.02866093518999615,0.047081404932740475,0.0543161303049122,-0.06288067102771831,0.18072440211425067,0.10162984917078086,0.11528746127087564,-0.009573438099592367,0.14640192919886158,0.04201320813326415,0.05724876521912865,0.03686186451592512,-0.002641306939979752,-0.0014577107330471994,0.06894282228957314,0.06529402521174806,0.09047035766347192,-0.006179086488240399,0.018916870500731448,-0.008563633581574238
PODXL,0.004870604205732263,0.06538214370808931,0.05373498877802761,0.030347332726712,0.11416050434307806,0.04798072130710903,0.19359124943415965,0.23108543084079233,0.07067680536206665,0.003606274454867328,-0.08434198094048173,0.04237232466767019,0.019019576161549208,-0.00173724845975252,0.0719425943376285,0.03581652920756854,0.03024960115204353,-0.06416845745309079,-0.04962768110500861,0.03695442650595079,0.030971454187571856,0.0780107200954493
LCN2,,0.03311293127532091,,,,-0.011847196561366116,,,,,,,,,0.015002179890753786,0.0770368638543087,,,,,,
C5,-0.0005172439989476723,0.06839331473575805,0.004470148371493582,-0.04042362687673945,0.0006893551576282025,0.031737297821525526,-0.01673150184728271,0.05119572225717651,0.04458868151735896,-0.009155561034524825,0.028832378854669882,-0.04069650413015941,-0.06929594485800947,-0.002282653015822738,-0.04656363309654201,-0.04932190646808078,0.014681862839052868,0.012392881904484348,-0.04866716307167089,0.07626558095783989,0.04006905746279283,-0.021361549625344787
DLK1,,,,,,-0.025173224999715332,-0.0316541866654561,,-0.02321816438856991,,,0.01593739199064147,0.04632488862001429,,,,,,,,0.079737722169106,
CXCL5,0.040346329670336904,0.05653875380644576,0.023698739049795053,-0.023072286761549862,,0.011011689065759323,0.0632208871498214,-0.025325292967717117,-0.020546730608781354,-0.03905987805880086,-0.0008202642834078898,-0.041643802207806994,0.2051068851891568,,0.043611359968646936,0.08675834308467867,0.04637991100478979,-0.028345909280743785,,-0.0554969339250117,0.037730366607275925,-0.03887872266524326
BCAN,-0.10188964350153502,0.05715186136886122,-0.0025908258057845343,-0.04959369259301712,-0.0034979489625448098,0.029036155108945496,-0.1704287342844639,0.06256351762310333,-0.007910217679304377,0.02881218722023148,-0.21161884636907943,-0.08887994338575503,-0.1024652127595772,-0.040935982038232614,-0.0960162128918709,0.042033004358880674,-0.02764843326583371,0.009019804131488663,-0.015935814478652575,-0.013977810846911057,0.005555107970378891,0.07694860308602448
RELN,-0.013722815750462919,-0.0456845365298787,0.006385083800278656,-0.042667272261203475,-0.0386709826556758,-0.005022936665292266,0.017479112515133944,-0.06017141586502121,0.0086095046049651,0.029625370369720794,-0.09659198913742342,,,,,,-0.032877488873237506,0.031896545302733524,-0.04644172110170814,,0.055751002895874056,-0.08131562800193665
COL4A3,,-0.02058773605910228,-0.017469697788731767,-0.030930977663194567,0.003895058610272129,0.05337055086244444,-0.035593981959702384,,-0.004047893784279436,-0.021798953364096776,,,,,,-0.023827245658355565,-0.017995522108067066,-0.028345180349746514,,-0.053639704190569425,-0.04296347618555423,
GNB3,-0.05228374835833054,0.06717364442552053,-0.026284645763762115,0.06855254044658947,0.06503537346596559,0.021995526818606292,-0.00299498552576963,0.05439304378379147,0.009413606990150977,-0.0017563252410157009,-0.05691921798193476,-0.028710861097317342,-0.030142522196402826,0.0077248846291071,0.003231563425071285,-0.04425772111266326,-0.03061241067125178,-0.0018588179127433499,,0.0074518230586898505,0.016599896393779606,
