,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,0.06188554861352815,-0.058437196914119666,-0.01616840410583826,-0.004306918918315611,0.0339637191878447,0.0960029691028423,-0.01622047469323123,-0.05459665558683356,0.024285007366822216,-0.09620352607929714,-0.06339446001356332,-0.06020994893378592,-0.07972162268098718,0.012877932865786734,-0.06133128747259816,-0.000990612106217126,0.056395752977387796
GRN,-0.02280157320345707,0.0329063906508081,-0.027137106435844428,-0.0018237531986403273,-0.03269615514439938,0.06065003080858348,0.005463647204869737,0.007385368671444201,-0.007411942926098628,0.052997004518562416,-0.008190769037940183,-0.018777154032792766,-0.0982211625894174,-0.013288521880214264,0.051973487462779286,0.07499208658654417,0.0498956272463476
MIA,-0.03255896549646224,-0.0284110683091713,-0.015356640459943222,-0.02003635220902411,0.1019914258541202,-0.003953628911156498,0.007084716558544016,0.05352710591948157,-0.02424420261648861,-0.08255395129943892,-0.09681042951778072,0.11844701977881093,0.12144845881278238,-0.057532056569642484,-0.015888038956295522,-0.0016613927182322942,0.19656093988986534
COL4A4,-0.02189571678995603,0.0041204717854475496,-0.025825295331481757,0.023372899830860466,-0.03605940669575109,-0.017728101797805138,-0.016435346102122373,,-0.009412527659911888,,-0.03445164572707263,0.06411624790455436,0.09635340153425495,-0.01857052968275055,-0.011424381013501154,0.034231352283072045,0.07489436408981234
TAC1,-0.04772507024795616,0.10349253462924707,-0.005400614391842521,0.027685721755528112,-0.021763214574644908,-0.022298790969257815,0.017304238206054708,,0.08544307911047244,,,,,,-0.029341738489798503,-0.040462045492865736,-0.05033688950712971
RARRES2,-0.11180393496655162,-0.042133475320808474,-0.002900346153490806,0.056591744526053846,0.05576292525084835,0.04308006096676776,0.020839247852628407,-0.10659279580519118,0.05078315577109095,-0.029158168715880173,0.10642141060152141,-0.05642864560586152,-0.04014701743412031,-0.023913203622327354,0.015521599715189342,-0.022534662406448663,-0.003867689119540503
FGF7,0.01869637743164687,,0.031177620702171713,0.031394033133996,0.0710025329430832,-0.05052239087289619,0.018463567776747628,0.039417013221142126,-0.009167467210989249,-0.03262992162294363,-0.015914939776747343,0.044204805549183206,0.11053884840397289,-0.021593527990986284,-0.022617856246107258,0.03753564235003132,0.10995390339527218
EFNA2,,,,,,,,,,,,,-0.02053569763177544,,,,
HBEGF,0.019847447743325298,0.08455635447091983,-0.01583645983567151,0.004884056847426612,0.06584861173540145,-0.006435964959189342,0.04320029458279618,0.039774588295925346,0.01219039277315925,0.08931983049809587,-0.05665736435191033,0.04564678820930657,0.0014887537641489592,0.01136714574432779,-0.016772067419836598,0.11052927013829451,0.10249813328932532
CSF3,0.14190016245901887,,,0.05570198576832972,0.036954099802577585,0.10742077895278766,,-0.004054816631415965,,,,-0.060721398246530056,-0.046342551779875306,,-0.02438170680930695,-0.018783874384177987,0.024826172413212052
PI3,-0.04514246475636918,-0.03508506025257578,,-0.028297187659651574,-0.03439187716435948,0.016412803853103747,,,,0.04118924310974355,,-0.05678964674121215,-0.11157317097303701,0.06364441707934174,-0.008989541535091523,-0.019694247069300515,-0.04302785377995984
PCSK1N,-0.016435887971960026,0.0013411820885044245,0.046696566348288227,0.025091187635817427,0.023574516936213402,0.008253391598064933,-0.010913454400551957,0.027909103127543855,0.05635847638683823,-0.01886665475990386,0.16536214576036137,0.05949341580264862,-0.040653628058458416,0.0027023342045853446,0.0008355038424621865,0.020231436985050838,-0.06050710565204532
NTS,,,,,-0.04736091448351653,0.04425500486994803,-0.01877547243508332,,,,,0.08987114531438357,-0.025018850640025077,,0.01036100981697016,-0.04798808949187574,
SFRP1,-0.037670951931902334,0.011049673689485806,0.0710609281916903,0.02166620796382456,-0.016129125461467674,-0.067654012917604,0.014450983198037426,0.11504883071421708,0.006255105363553944,-0.002133215122596339,-0.04823677407608969,0.022374567517784587,0.03127757105597755,0.08154893349662731,-0.019400367837418782,0.004308255741660916,-0.04149120021410108
CXCL13,,,-0.005167223977806169,,-0.015984169310655837,,,-0.007881852850777096,,,,-0.028573199358937897,-0.0003121571526847595,,-0.029625614195011304,,0.18323829546537898
MICA,0.016921097154456388,0.029726517499913688,-0.005814004566155748,-0.029415126308656416,-0.0381978310238682,0.12490749978027532,-0.00019641368328566388,-0.055189358134886964,-0.01846482449195133,0.03475422768032186,-0.036157772201869,0.06458753267337583,0.032698789181892514,0.009020082032464615,0.03905073748514688,0.09751356358108886,0.0019567707198685736
TG,-0.030376715807793477,-0.00028481624547553125,-0.01639358748093278,-0.0009830384769884308,-0.034209256146509465,-0.022636802447043768,0.018358817566123495,0.021897296339966166,0.030372032871459717,-0.02997635843847663,-0.011526272165107456,-0.016902570225427696,-0.0042921490285307475,,0.05444243859688769,0.018839450600027192,0.008298958289171507
ADA,-0.017072477471414303,-0.01538736425334786,0.0059808629905106344,-0.02464673293153691,0.02640440499368841,0.03707387312392627,0.018069691220565964,0.06931139243930726,-0.03719673689062148,-0.007257276396538422,-0.008680468141371139,-0.06000699645945253,0.04632682213865696,0.046822666692953464,0.03168694357186525,0.04086762470129404,0.010414720415919853
LAMC3,0.025951666854701273,0.031580728894567284,0.017977017649317844,-0.028869705480109347,-0.06883644622299874,0.07908077277222282,0.058757968631300506,0.0243108293068095,0.05147973588913193,0.07987507746438675,0.01300559613056749,-0.004070149151712842,-0.008232330598594337,-0.0570123227711581,0.09671685961410209,0.027742405778897535,0.172868377362806
CCL7,,0.04474951513717717,,-0.025371730151100193,0.08113641196547645,,,,,,,-0.01906532981234315,,,,-0.03395779649113227,-0.007304215073938952
NGF,-0.0219540594152991,0.030140387867195296,,-0.05813311402030799,0.00967547772992991,,,-0.002770718930718859,,,0.002665749290409995,-0.0026229498066633146,0.05902161977249483,,0.013785631606012929,0.029218929684083694,-0.06019579880732787
TNFSF15,-0.02715991143812252,,,-0.028252662438675837,-0.01569052738164423,,,-0.02702465853998262,,,-0.012648163179192743,-0.018586555715139095,,,0.13133601726261193,0.09444476628279708,0.0005455755493310254
HMGB1,0.01297933491377178,0.0006585141582669524,-0.020182659718738342,0.031550394687378566,0.00873124484331163,0.05866568618356216,0.011579825576772305,0.10973836755292417,-0.0019943739708038178,0.03710295070199929,0.0713253960729269,-0.017426632254725148,-0.08042607349954808,-0.013196628066590567,0.007259785671383349,-0.07470126524677757,-0.064681009275781
ITGB3BP,0.03180105246062999,0.03684997351842394,-0.01246815488851558,-0.04666428474561453,0.009648958995312089,0.05696854260578249,0.02907776324813114,0.042899382954460864,0.01231074349065293,0.05920848670703946,-0.11721273726457196,0.0383268025410406,-0.028998030739047345,0.05588054307488178,0.02838773018416166,0.03993623236834287,0.05689375971536146
AANAT,-0.03934918013405869,-0.03077696233680351,,-0.025707036063769832,-0.014138103554704391,-0.016918410984722805,-0.014262696559509217,,-0.02215670950111198,0.14555982576961407,,-0.016725673812824124,0.14930543151236125,-0.004295535370465386,,0.04702483069415067,0.06293059344598215
RELN,0.03970112270121715,0.015586704882628425,0.025599990744714064,-0.03077898957751428,0.031887012396858205,-0.02561550969128854,0.022878337180403052,,-0.024529389841762034,,-0.007826519505310253,,,0.19508322310149628,0.02150281812312463,,0.007033318045138489
IL15,-0.023966877607672785,0.05453585242117193,-0.020885179643440485,0.06262392678644974,0.008053818174473138,0.07610618661711811,0.03967854900385099,-0.04452980215083502,-0.02054932399582682,0.0245183192779523,0.022609455024485334,-0.0024197502841019443,-0.025633386372439178,-0.04326537356051155,-0.03693263530640885,0.026171503032088945,0.03748825646516131
UTS2,,,,,,0.006670670348552556,,,,-0.08013830745294862,,0.015441583221247746,,,,,
BSG,-0.07278503326091829,0.04129811216533672,-0.02514890690490888,0.03566810623595944,-0.0022050676347629694,0.04707252955537085,0.03758405663645423,-0.06406760163451417,-0.027026094658736927,-0.017252796748879293,0.012157114630494861,0.05203986614300954,-0.009790655541507463,-0.01490369961853188,0.055849499780807645,0.03521930281417667,0.1613278177268305
ADAMTS3,-0.06122249716068553,0.012751496661366307,-0.028804721765412485,0.011030713419830624,0.018842251575593532,0.07095577156970326,-0.05086771254969408,0.021946879336469174,0.007977247940542912,-0.0647765687647472,,-0.009590749226705393,-0.0029533554970064173,-0.003279127606157675,-0.06438284304241226,-0.009022744156568145,0.055643852121630456
CD34,0.018140085989130986,0.06673587527783248,0.05834449719667265,-0.0050463458035901075,-0.003103450544617217,0.03830952490615037,0.048262638377591635,0.08261225586382767,0.024316044098692965,0.06432479306724234,0.09245478181927806,0.011924747644643833,0.07758113336647318,0.005444915944611217,0.06089712920941802,0.07295190419479713,0.03489507290147817
CCL23,,,,,,0.0592683713299701,,,,,,,,,,,
PLAT,0.04516267625104145,0.06404694376620029,-0.006898639963199803,0.005610463814892692,0.07117331793522233,0.05555610630404259,0.036823641982550205,0.005096295045392169,0.018246837338083816,0.06485536518530693,0.02306832807222857,0.07369752879503184,0.039037831968419937,0.0107801540606145,0.010958721677170458,0.01385704003361729,0.12950738996579467
NTF3,,,,,,,,0.018045119335141465,,,,0.008987747253186176,0.17123029946085877,,-0.045368330161025164,,
LTA,,,-0.01205589576249238,0.049192152002315026,,,-0.01373646319225087,,-0.020549326532444966,,,,,,,-0.012670322377729425,
CKLF,-0.07019485393769445,-0.007001496486520529,0.01958500479286533,0.010084013832800352,-0.004321480768691924,0.04951130235503652,0.05459597311688735,0.010434514793767054,-0.04003562361583833,-0.008495148520586832,0.03818668995806146,0.006405722872946201,0.09891269436171514,-0.002235516779363814,-0.0006310477692987534,0.009733890969471543,0.07378561512832735
APELA,,,,,,,,-0.04115147260492159,,,,,,,,,
CD24,0.03255497769461588,0.05741766299194958,-0.047099258287834414,-0.009043383870377205,-0.06414898537065408,0.004169051385051729,0.02043588224462134,0.12219163364844696,-0.012916974629851839,0.005183360437460707,-0.045293052187044894,0.04771524897472954,0.032366224010082253,0.006544352146656216,-0.019992594377782762,0.08382536891977682,-0.0325614568575028
HSP90AA1,-0.01020133306824289,-0.03579920456362566,0.0018500147509902124,0.08070950215125393,0.035021953784917306,-0.06962528542680715,0.0496355276506386,-0.013132888026977147,-0.006681813250396472,-0.09968531680752676,0.054550092166553044,-0.08592315813718444,-0.11780697631937019,0.032927712939235,-0.0827950363648729,-0.08402326920307727,-0.1563260913947925
BMP4,0.004977713681036046,0.012263113163699773,-0.012779956224920156,-0.00018749570360319421,-8.062443204638576e-05,0.04490922857458955,-0.0032037713499556333,-0.005619594544681341,-0.017510148631027816,-0.04263576356213475,0.039098493184700676,0.026012422443273956,0.002074032525391173,-0.015422983157612999,0.0979182357634362,0.05628007876739567,0.02652781627196569
SCGB3A1,,0.027275554280218647,,,0.0681534744822335,,,-0.002464282405904434,0.08073999686691366,0.004887753746012323,-0.025169412200110174,-0.029018237959005596,-0.03931060249911832,,0.03790385328118028,-0.0018548365983780289,-0.0562598149489559
IGFBP4,0.10354373170638106,0.10179374327119173,0.015901951076526637,-0.01766637434611573,0.02323545689496742,0.06968590969550643,0.05474358525145115,0.0885123134335524,-0.03460860846519668,0.08521930043375377,-0.022270372199381275,-0.048845661962470754,-0.09366882005767958,0.012118968755862032,0.0414326562947758,0.04177388867062051,0.12121289272012227
RSPO4,0.060602012593345835,,-0.019489732409558744,-0.013670544797151973,-0.019432330231274067,,-0.015976342947181307,,-0.016024272900995645,,-0.04316603429710869,,,,-0.02117504622755008,0.09068305536323076,0.10948776770534513
LEFTY2,-0.017732375121218048,0.01678308749690588,-0.012203960505179922,-0.005755296040232588,0.006689910248081035,0.0279106739286904,-0.032366002942321205,0.02198102890798579,-0.025367914116938728,-0.018928700451990285,,0.03798982293191287,0.114698227531261,0.025486577236302637,-0.028796663922069088,-0.014939143106372187,-0.050205884675167296
PF4,,-0.006647237816883346,-0.010966475763599806,-0.02213633470394585,,,,,,,,,-0.018822388632102262,,,-0.013775854506097798,0.0018755621162687922
ANGPTL2,0.019873097659066873,0.035838430654056515,-0.035688452774294534,-0.028873838158188447,0.06658178762959138,-0.0036846754205315368,0.021433772201286026,-0.052820315928993236,0.009681269721793883,0.1020249841703596,-0.03975443067421163,0.01282383945688756,0.05817095261584674,-0.0358243064700719,0.02050050458547554,0.0747017895089344,0.01579294160845238
LRIG2,0.006195949086856815,0.03376023022701766,0.04383264460230481,0.04218259503998101,0.017669542833371528,0.07149152127025532,0.022342457088258928,0.007962593164275795,0.028963155002242,-0.04958743354440315,0.1327767445124031,0.04275005986608363,0.01812515430805683,0.02578872318396418,0.014705049740793936,0.015012466566210447,-0.005629374499777483
ICOSLG,0.02904755581048609,0.040949261940599536,-0.03345568640646275,0.022420428764395848,0.0265944229232646,0.037680580706272365,0.036864310015922726,0.007585941861574298,-0.013843432271219216,0.037109943719586466,0.07708511536925503,0.017824102840557483,0.08127421624252429,0.0864653458725718,-0.008876803019456,0.05999099664884124,-0.016167960196549758
WIF1,0.013289262280066603,0.01512650282139364,,,0.03350076082659051,-0.03841706085112986,-0.012328565441752093,,-0.019958799446804204,,,,,,-0.019684256523846658,,-0.0005218966459055555
NPPC,-0.03137990816301589,0.00913611415349234,,0.01635927482140349,-0.010902774321981794,-0.008696746480551775,0.06928669210984315,,-0.013018668812415493,0.004029824608603551,-0.06224433255394672,-0.028461099289411037,0.06808362518480163,-0.032960422026693546,-0.026319914008434715,,-0.011180840543878166
LYZ,0.07771534598327892,0.022552549715170535,-0.033042298955256164,-0.009756365960300648,0.02248792824356894,0.06919335006228261,0.05259932466633385,0.012951755818335192,0.018498387708445536,-0.03258716867776951,-0.044474898505590256,-0.05696474136201766,0.04601914159586116,-0.018451270646404918,-0.06133568042003557,0.036729406566346885,-0.006683857428875466
EREG,,,,,-0.027345899334556074,,,-0.02471974508190009,,,,0.016839333678636683,0.05451869954026388,,0.0324234945186443,0.07395221061593017,0.03280799938313756
SPTAN1,-0.06652988781474148,-0.033454084704128334,0.002244163660857197,-0.009451848891806083,0.029458340582602285,-0.03350552478253779,-0.020399778592041097,0.04111950604754956,0.00412438029099431,-0.03428065882938413,0.018728416545065935,0.08537759274593826,-0.003507381534318988,-0.015319123439887224,-0.05450470796318133,-0.0003461889483219884,-0.03748360462950663
PTH2,,,,,,,,,,,,,,,-0.033675377797818026,,
LIPC,0.00929175635485463,-0.02694011285940592,0.0634332649327345,0.005913340962197529,-0.01881369404245403,-0.006168986690584636,-0.02986940013380089,-0.044677108226377944,0.009845467477090582,0.03761263799258746,-0.05472250943607051,,,-0.04045725538896024,,0.08175070711959627,0.019510423942270472
COL8A1,0.028432084394916485,0.06137594142474677,-0.040519237570076645,-0.03882909549021826,0.02278241859620813,0.038471740404466756,0.03830617837218516,-0.055101144803218156,0.06976553577912643,0.005288492241170648,0.034500142313440514,0.03580946845376684,0.0010659009308829602,-0.007142149694280916,0.04345584952282133,0.10744323705120037,0.008752215811234865
GSTM2,0.03978431500979876,0.021566999147168715,0.04800818500474837,0.011997732783616353,-0.03809488341474643,0.03766960074795199,0.02218653636395324,0.06465170386658485,0.03865861004103037,0.01232172169654122,-0.06738530179255531,-0.008393691395530086,0.05421409755115628,0.07566085338163418,-0.01808658300281816,0.06455587878208115,0.0072653097959869805
IL4,,,,,,,,,,-0.0401798072663744,,,,,,,
SPX,0.015307647711608788,-0.019126354472415556,0.04900398563233365,-0.013829246422445622,0.04484410398420713,-0.04427771072638926,-0.04439757618841224,,0.02046859731477913,,,-0.019222543749865643,0.028973984388082446,-0.11246706420599524,-0.005954401266812977,0.00016736540013661093,-0.023943015819238054
MFGE8,-0.0037535175783834536,0.06291359156024957,-0.0011265127151028472,0.001224403786875739,0.039920381077011714,0.014046963678746286,0.07598496722067562,-0.05498798356393556,-0.01272950504884322,0.09336643854339097,0.09511307940355586,-0.0351673825432134,0.033964832513248576,0.047452331461852564,0.03520966266329581,0.029807954116741735,0.11306486488051877
TGFA,0.05263542982899954,0.03243208730144956,0.03852355790993152,0.0042549991597539,0.01920649195855251,0.04109138385465058,0.037703333616713526,0.017939645016423398,0.027630698751217608,-0.10640074399639712,0.09713641241597705,-0.011690582414469975,0.023526936825058596,-0.011173589407781301,-0.01298701036217994,0.07406954443103453,0.03944295637601679
SLIT2,-0.020604223857967993,0.04360786435500509,0.01768673433963323,-0.0059528622951875035,0.05334303147000364,-0.05621728803840788,-0.025896741235778595,-0.004021805259447107,-0.014641142019133703,-0.02097315120158634,0.06595683384097091,0.02234683524986877,0.010097587045292669,-0.03722891253318452,0.03438466936186134,0.0647041978384809,0.006553994476955627
PLTP,-0.07078242768226692,0.004386946120202841,0.010717599308317017,0.016055654756872442,0.04832317239645003,0.029167730336609,0.028479248091399855,0.05433572707664382,-0.03575172918780435,0.026709389743821546,0.007501926252402152,-0.05560175166770134,-0.09084912534352302,-0.07434644610628478,0.05310513607820587,-0.04133530363143581,0.09663941417543127
APOD,-0.035046421630564734,0.043614667903615185,-0.020555461307315375,0.033580576277420095,-0.03440197049631599,-0.0388614034924464,0.04718002023830174,0.002996334891152562,0.0832856266733845,-0.030096374565250394,0.03549123813408406,0.07225346838747011,0.07360474881807334,0.014510081371335103,0.045964454554610706,-0.11654655044085738,0.15707834736672657
B2M,-0.01239920384686355,0.12654052532030563,0.031759349600389127,-0.012864733291695213,0.06322633461350391,0.07262981413383676,0.00726883950974474,0.07156541018435382,-0.026964600327083744,0.09536450083847417,0.046538293402091126,-0.02598711841344346,0.009859897925419839,-0.00586681815416878,0.06031190515078418,0.05783602183219344,0.02649137495899717
OMG,-0.028151615407954078,0.003575255550090683,-0.03246965518023699,-0.07686289195632291,-0.04522102772543101,-0.015687635689099692,-0.006722006881009673,0.01126627400428622,0.05385632373722573,0.15786179546196175,-0.058823289900339915,0.03945023777602735,0.10612312861507436,0.030127022831791972,-0.0039965082515287,-0.0066828635346935835,-0.0861897679943947
CXCL3,0.09223661601471626,0.020995433096277553,-0.02254603051005976,0.03790502737294805,0.00804423547906652,-0.004360273312802031,0.06071349144891692,0.11376367984686388,-0.014799236306703644,-0.08143131421398646,,-0.014155787414584444,0.0013595771181203326,-0.024465627170673365,0.021680876975434128,-0.008468278857173816,0.028569816136781175
CXCL10,-0.008130621873056621,0.048080951338350934,-0.01751450678067305,0.007039304602481205,0.028179019656865596,0.08053897321747959,0.06140898801208912,-0.03083389530987996,-0.023517777461796986,0.03944600531929352,0.08311663075372712,-0.019687398876515227,0.07099383519527268,0.09050343018589363,-0.016174938580004915,0.0006707026857022773,0.0921796188614923
RSPO3,,-0.02881528088928396,,0.0423146395497427,-0.018813682442888748,-0.027780927925099702,-0.012797280985064793,,-0.01546491671316544,,,0.01599565908429792,0.034689298000684564,,0.012076792188865813,-0.009957703143290732,-0.05387952858129898
CORT,-0.030068974871346642,0.043825025441766564,-0.019585431266178004,0.021369984850737746,-0.006784387802817517,0.006987105520281993,-0.027307815001925972,,0.004584233389818634,,,0.017411202517332938,-0.01969667303481386,,-0.03521694180505272,,
NCAN,-0.05786901071029951,0.00790262317449192,0.038902907645771326,-0.0038931900516128936,-0.004263536864977981,0.00024862175122202445,0.0028616560410735323,,0.04031728871557422,0.07230155510413024,0.02759762700799575,0.07080398115443219,0.07002177182601808,-0.00906352657390711,-0.004578142827391498,-0.038056510269653836,-0.050586225654801455
PRG4,-0.025780289153135055,-0.02096175742241464,,-0.02537173410490771,0.09487051978198761,0.0900484633873141,-0.02041713204981105,,-0.01808104408272799,,,-0.0004134069939063487,-0.014692666470416373,,0.05650576228740353,0.09446499461532486,0.17249754914555038
ZG16B,,-0.029416146635007464,-0.013196371215215899,-0.009161993554991147,,-0.010554390101985247,-0.010914866981521661,-0.011095961446147813,,,,,,,,0.03372499197532375,0.009390344471111537
TGM2,-0.018991564988759622,0.05190669856381198,-0.03812721239814915,-0.041182289219568395,0.08125504770517265,0.02510538020251262,-0.013047728250241374,-0.009324786962621843,-0.055561762797987274,0.11505627383009855,-0.02407572645392316,-0.028810019829573385,-0.0001692802592181641,-0.007198717732004125,0.08366060938491388,0.004667179673384748,0.021677668967404005
VEGFC,-0.02944493198052319,-0.022440702120924298,-0.016944648826320047,-0.005257139642357962,0.05016406878896823,0.01861405278756954,-0.010053477178605346,0.05498585572988125,-0.018452426194369875,0.08183075152262585,-0.05562926902649792,-0.024535984212108473,0.013511592058693256,0.0648552749426509,0.016999851100265344,0.023526319646807504,0.016794722237801353
WNT6,0.027035284722777022,0.017367591715121374,-0.012203960825466802,0.0003948879615519115,-0.018561092209379394,-0.023665593796185394,0.03330735708299447,-0.018352718979449692,-0.016104345791638636,-0.05095072758274701,,-0.028461103129323796,0.0752220138280116,,0.02698985974013441,-0.02659079161995991,0.09800173165293011
NRG4,0.05539298155452118,-0.019537998149121064,,-0.030878561057801596,-0.019187007105634188,-0.016360300976636762,0.07047646813261108,,-0.02152690743205722,,-0.03445160772386069,,,0.012725803423443077,-0.02796219794463788,-0.00912756670442444,-0.04246848165190325
PMCH,,0.03763751179704115,,-0.04278525464383116,,,-0.015976342176150203,,,,,-0.019378595382743297,-0.0276354860283096,,0.07496659596727905,0.04761316186521439,0.0036820094317932773
COL9A1,-0.04335580307557981,-0.040499164413759677,0.024252864863408097,-0.013033995284589569,-0.04697595930458524,0.03130620134181316,-0.029253269061318848,,-0.02452939925034238,0.11720200783606884,-0.07656998389153062,0.10989938682208077,0.10593502810158273,-0.014420844262042308,-0.02689529157430506,0.026042827038984064,0.17668193316785366
GDF11,-0.0077952207667634004,0.06021683932739007,-0.02001261974060588,0.015255879410283646,0.02555464806130665,0.027614618356369833,0.03945809157357144,0.0377935514172948,-0.015496988976886568,-0.026385828076333585,0.016397272739997127,0.045198679811017974,-0.013869200163272645,0.059705981101417165,0.011643159615096925,0.029085202893746293,0.07400126435025575
RAET1E,,,,,,,,,,,,,,,,0.0051055775311403375,
IL24,,,,,,,,-0.025419084920984655,,,,-0.01444821375271104,0.02670610876030141,,,,-0.025555710107687243
SORBS1,0.02444325239842733,0.02112860601738588,0.05614851010020285,0.04168815585780219,0.03513102390162212,0.04270668090854204,-0.001564958448584467,-0.006073096373252956,-0.006338571768339566,0.013689368258685993,0.016895749610730534,-0.0011186885713511104,0.03383483765513929,0.062319642895061526,0.08023775336433953,0.04569028103509566,-0.03154776935309853
DLL1,-0.057657638829626365,-0.008169121469352128,0.02426332440264782,0.052479291179626596,-0.03726492869109625,0.023659273939296187,-0.050774905491083926,0.027712294343539886,0.017254364930765428,-0.0019230589905233405,0.02644638135501158,0.088260364842846,0.16191800508894316,-0.005870835313169563,0.05170462111266649,-0.010100119275719174,-0.01877763292407922
