,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,0.055251876089686375,0.00983591467173661,-0.058353348819317676,-0.009645005946633697,0.0478962598601656,-0.03279281821209366,0.009930272849423024,-0.010821463034576925,-0.043805255401024944,0.038429318746755856,0.09758483054953476,-0.056878082205159754,0.05629895254157064,-0.04684921233953811
TRH,0.05765490674447495,,0.024733299928840904,0.02344467584139425,0.019544240851711404,-0.00986254869721587,-0.02706545393620032,,0.02967298466771393,,0.0848658490573806,0.039388614919471175,-0.020753583419131052,0.0066557739871210015
SEMA6D,0.031483243065878894,-0.026573161474368678,-0.01422387643154241,-0.009928653303237675,0.011321976399727107,0.06700730637699538,-0.05056388883867983,-0.014067927391729181,0.05374877276968044,0.02962810196144431,0.03440978396832318,-0.004989355270595294,0.06212818070604689,0.019983771522853373
CEL,,,,-0.022386397800692792,,,,,,0.03768585553644432,0.03043201654983521,-0.017467115975845385,-0.009447233834263238,-0.0255732379493031
PDCD1LG2,0.005066054532972022,-0.008975608387278943,-0.05021435380884846,0.056986886956991854,-0.015459234979636827,-0.006436875245663434,0.04111943372201346,0.004357054586154599,-0.025631539106361824,-0.03524922267826079,0.09145694305261283,0.010847809366827357,0.10206546646799389,-0.024220638199285688
SPINT1,-0.04005555621207766,0.004939094674629509,0.07899936725704135,0.02100001993576835,-0.01999558155790272,0.05388847273994086,-0.03784017144650978,-0.0409147958717816,-0.03225342279458738,0.0945680524039963,0.041002498759472386,0.003021716452242963,-0.012315259430516493,-0.037464267933317835
CTHRC1,0.009219197240788533,0.07155842034094191,-0.0132016108475326,0.015102357009243355,0.051121739130423824,0.086894866219525,-0.04526063536124369,0.043034698400664304,-0.031049358645126094,0.032940930260959594,0.05402399562610813,0.11177399329853882,0.06900863794788124,0.05200899262903429
PODXL,0.005298328481739477,-0.007914832965989748,-0.011050888584857128,-0.0006024551405011848,0.05605426629823897,0.078104096836497,-0.017642283084215293,0.04071638217150993,0.04561016267806725,0.03859260246854111,0.10150559980853752,0.046332188351952054,0.07194758546738156,0.03626025739485104
JAM3,0.029700348032723298,-0.039824599606059746,-0.02196753753583619,0.015041218061918417,0.040085069007254635,0.08763440263066823,-0.00479553087005703,0.05040239471602505,-0.02109337979537833,0.08751423043293749,0.07046482291849397,0.0551029382680413,0.0013883148446424602,0.01567750010723106
TGFB2,0.09430682493777014,-0.032641972771993925,0.05406855887835763,0.011116058422331605,-0.0378611718540084,0.1051459494342253,0.01955098839181433,-0.010067983920572078,-0.010824327973851681,-0.0030214118684043605,0.07321058069416407,0.035355250459689035,-0.0643120225339964,0.01868865839012487
COL18A1,-0.029541277334839078,0.02521021453095583,-0.011240480113575589,0.030615978583975585,0.06781144662024396,0.08469615178337173,-0.0008199225651278173,0.04254765038151325,-0.11079225733905816,0.1490086905783569,-0.02210920330246014,0.05387711358365792,0.04079523813094734,4.017155403130212e-05
NODAL,-0.04729388228808822,-0.017078101246393904,-0.04825176954416821,0.010258046825441913,0.09779281771217792,0.03398072717593247,,,,0.0486142775644988,-0.024875707079012748,-0.022741076291025623,0.13818594278375765,0.022769498863718807
INHBB,-0.0012937020729686661,0.026936058422335377,-0.048050674341086896,0.008595371641082828,-0.030903978828859778,0.07408415234853201,-0.013678862397136494,0.045620472460048675,-0.023777262541263226,-0.08113730528734964,0.028209025533526045,0.13436504948244965,-0.005878375627737869,0.0737811192934868
LCN1,-0.02301719639280717,,,,,-0.016651624929812578,,,,,-0.0052119990620226484,,-0.02098715314750537,-0.016789644517392406
ARF4,-0.0030824319846800086,0.020219632826596105,0.022517185625853316,-0.07185683940892766,0.029300688988842596,0.05910430414862218,0.0011699693322105914,-0.0018471376918861057,-0.03782517658541178,-0.08186080478766589,0.046514000235715926,-0.024272466148841234,0.028840498725375082,-0.07734863284747294
CXCL14,0.037422168245310194,-0.00839164260338149,0.00022335289879150662,-0.021189563154015687,-0.029094881206767134,-0.039290318976416605,-0.023076637410530686,-0.030144845052162767,-0.02468264936819047,0.08810165244761797,0.009020830565415158,-0.027411625889210412,-0.013857250378399388,0.017986792468854113
LIF,0.036919421606206544,-0.021611357442227846,0.02285442059919149,-0.027127333351929916,-0.01950306895469075,0.009552931996080405,-0.013900884698239687,0.0004428155393136325,-0.02901538591379466,-0.062457722960194924,-0.03655127913535526,0.08303806065209487,-0.06830473322440164,-0.03258482099968642
IL17B,,,,,,0.09222808405491575,,,,0.05577030218508593,0.05446007163417827,0.159878383166674,-0.010774695957033495,-0.018983001333998814
MMP1,-0.03173300609715833,,,-0.024129696071562262,,,,,,,-0.017053355198750543,0.016336485820231287,0.05630643201681316,-0.018223554557321983
MATN1,0.05453622024409161,,,,0.0009943557051609881,-0.017458096678513266,-0.01751927351106262,,,-0.04341101443319097,0.04196656315926429,0.10494154378366623,0.057122853109039765,-0.017299399734400162
ADAM28,0.02822330403069351,0.011925061629664564,0.040572249435893916,0.04251019851020534,-0.019434974432896712,0.08041271949960607,0.06019939095349998,0.04421305867515829,-0.06546613054397067,0.03914701818687695,-0.009975462666934769,-0.028009891202832902,0.017211303891340946,0.07433729490622784
TCN2,-0.039157932310239243,0.016172233614411363,0.0034282418563314513,0.009880159489704929,-0.0107028670013426,0.07362106786463593,-0.029111850720400918,0.024486191068373568,0.014490573580584276,0.017208812487338954,-0.011879059968201378,0.05750156848213379,0.028502340831092696,0.03597289803713658
THPO,-0.005615673878590792,,0.09302631412954834,,-0.026774354820891435,0.10118325092745273,-0.0032459322740651924,0.01314115100994079,-0.0288027948578012,-0.04160533246885399,,-0.02529317604622912,0.0025567546867503363,-0.02592472337035383
CUBN,0.041224332279008576,0.029901143762866733,-0.01499241691915729,0.04968462612474135,0.0002742828980161295,0.03379896581414894,-0.008252709410921441,-0.02161777989589808,-0.022148427790241645,0.11263480977119215,0.10953212169338619,-0.019416428222174736,0.002288957846835119,-0.02383676610787948
TIMP3,0.039663707797433195,0.031247199576396094,0.006006572028565361,0.012518570561376697,-0.011032182590706048,0.09384660452884915,0.014893846149031602,0.023343578005767304,0.0694240657297968,0.06110556510401511,-0.0531247631388045,0.018539324961141773,0.031285955027339545,0.027812837918936597
PIGF,-0.01909956578295476,-0.022467625863131984,0.035554288720452916,0.0244949587956295,0.09369985451170976,0.09749575388510048,0.01608340786401239,-0.0411048588841878,-0.0037927851107654046,0.008081949844688043,0.062460968193859503,0.002669085997606699,0.04324237838996261,0.004274500177232244
CRH,-0.026967385967222486,-0.02143297203208396,-0.0051105201471081585,0.06888596605226158,-0.01586658151767876,-0.025605820368038032,0.03496700427092401,0.011188567752288095,0.15076607877197742,,0.05030300041695144,-0.055766730183203134,0.021960132889817404,-0.037888415917678255
BDNF,-0.015480959317454367,-0.0191730554327461,-0.04719648275863356,0.024159788210098038,-0.03693684282282761,-0.07753213892172911,-0.03559741449843113,0.016663280847081508,0.08303760130975703,,0.10429133560312617,-0.010934916987349183,0.061133555085536195,-0.0517024032458461
CCL5,-0.039280027126827724,0.056320923319004144,-0.026387212595854644,0.030130060566654765,-0.006936282886672502,0.01392531060847681,-0.023320278424706676,0.00983958452632089,-0.06040960776488223,0.016225909706345694,9.841847161160358e-05,-0.00499247599100594,0.07271698730907365,-0.05197014265586812
GAD1,0.047836894110348874,-0.031338662709554786,0.07508210256733301,-0.04354448993678415,-0.049633459155260226,-0.02507732651558621,-0.008398249294154224,-0.011850639582592314,0.1371824666507354,0.09526852988782375,0.04685807872336944,-0.0645443499437163,-0.05430966793531683,0.028688515136947316
COL14A1,0.005204102068487416,-0.014519887067821584,0.0039288071746749744,0.0652666079652489,0.03618621092865705,0.07673487316143862,0.00020869778500479975,-0.014802513908036207,-0.050802482596687716,-0.03198447073502669,-0.06259880266611298,-0.0025375140540942246,0.05044622033017173,-0.07240243398519633
HLA-A,0.014495851475092527,0.005834370762898271,0.004534742448298362,0.0008083642299453152,-0.052225178469974265,0.08589590494449706,-0.013542408456382164,0.03869644217698627,-0.13140669721044612,0.0876455638836204,-0.0864078798906989,0.06451638300657765,0.05533122280512591,-0.01029773515739231
CD5L,-0.026967382847301342,0.030572914549093718,,,,,,,-0.030058922800354014,,,,,
FGF18,-0.010586754706786054,,0.029673233623403864,0.03616953275729429,-0.022013838419067473,,-0.0187725917725435,,,,0.00983477801807509,-0.035403207937499535,0.00011944635586911209,0.06495105678416148
ADM,-0.00475541859135346,-0.0009313037230350072,0.005592683710135756,-0.06522826725742376,0.036966249566168924,0.01425328596647316,-0.03642612180629623,-0.0037017286167683183,-0.013147110598287607,-0.02162286259831048,-0.1330468421520692,-0.01285352598524206,-0.038743899554390976,-0.01887521860308777
CCL15,-0.04499268954047354,,,,,,,0.009576551773322763,,,,,0.052129222698579274,
GNAI2,-0.04981834875226795,0.01826765527712879,0.010553655825868851,0.031582061697476446,-0.062161461958286736,0.10394438426196478,0.01755849419906968,0.005739353429408406,-0.10383354744375055,-0.0302775183809887,0.026131562652763125,0.12200596178961928,0.0070337242333725165,0.0131230163431612
HDC,,,,,,0.04947760060416516,,-0.01589721128949375,,0.011167750733092112,,,0.011860865369226961,0.0391442272408569
COL11A1,-0.03402759629903143,-0.01671843131980231,-0.013093340922845045,0.07577557714996269,0.06297132847028815,-0.030274055767267168,-0.011907749217254137,-0.00924785103978627,0.05273297623025813,,-0.058500293766062424,0.09963204877080253,0.06591855592647883,-0.005488147920588345
NUCB2,-1.2618260789157933e-05,-0.058719794136724214,-0.015306858501083037,-0.020191660679062653,0.04559420637695639,-0.017977494977758475,-0.008994535692223643,0.02168823042875424,-0.010871756883530374,0.00795752828718544,0.004210277610014317,0.009952527825446674,0.008830469066767942,-0.01973755170973551
FGF16,,,,,,,,,,,,,,-0.0170463018102298
CXCL1,0.017386911342476524,-0.02299245333071559,0.01945444608507703,-0.035535243512073225,,0.003402809072496432,-0.024848427757298015,-0.02264186533240747,-0.041009705591174256,0.013363991822493496,-0.049734612674577655,-0.021318298280231386,-0.045280102523426596,-0.05473157703252064
VCAN,0.053428857775466264,0.0300350860046678,0.03545523190460073,0.04885966544029244,0.06412554217533602,0.05890880423723835,0.04177577500826675,-0.006586724110632142,-0.10955820375352053,0.023782913339932703,0.07817439632035596,0.14278077584637586,-0.06411230267803406,0.0021139498251207867
MMP7,-0.02177252363504492,,-0.009099873834325443,,-0.019503063480275955,-0.012154312948779824,-0.017301974186932634,0.020019091935721534,-0.017689245133025003,,-0.021481283604689486,-0.0003312469689728037,-0.011140636867201969,0.005900900678392016
PTPN6,-0.007417740209828874,0.019155449167955797,-0.0019038372161119573,-0.01736487711132541,-0.010201175405922617,0.07088984733093985,-0.005909334536909469,0.0718438176970002,-0.09196936178981507,-0.028147879744216443,0.05075876552616527,-0.0686060983409982,0.04036581645949138,-0.0013836214557586051
PTGS2,0.016822871361792068,0.0435844953865169,0.012751607385605872,-0.05550417519108522,0.08389200558744828,-0.0314785758063027,0.04736294552520135,0.02929178046214801,-0.04048646594151884,0.03628312383070102,-0.08361738761188207,0.0543352451418852,0.0005251291651449643,-0.0009963215579944225
XCL1,-0.029551428210782167,,-0.0238888489923878,0.005078151340054456,,,-0.018947333628315865,,-0.02320325646726214,,,,,-0.030787402496608614
CD58,-0.02881700044280509,0.0017093364745878012,0.024310609257684794,0.061206897600473764,0.07566841613349487,0.1105409976701698,-0.008772573359601733,-0.024388733243195126,-0.011345688693340482,0.036543027435175235,0.0504407623833281,0.020288720603255553,0.07003115194924847,-0.014910499888042664
TNFSF14,-0.02977611039528812,0.03007751979317932,0.03090646261216149,0.04770766024499966,,-0.025325297243489277,-0.012050009557775791,-0.013327717419013736,-0.05038534931286239,,-0.03997903705306852,-0.029582331740337198,0.006672266828211439,0.07132943473892428
CNTN4,-0.03805336909848933,-0.018771757774243628,0.06288918527289235,-0.003193886261021007,0.006057500512798802,-0.04315745494957372,-0.03533387170228378,0.025423274306086603,0.07236222155011976,,0.04608323353034809,-0.02594306681777868,-0.030627409372900025,-0.0012767754823235868
NTF4,,,-0.010358355283211159,,,,,,,,,,,
INSL3,0.07825129627967391,,0.0310152004469136,,,,-0.019950995984428635,,,,0.06475614760342834,0.008532225198525147,-0.02464551152865395,
BTLA,,,-0.018130274029949787,-0.026748834159850146,,,,-0.04023261765562163,,,,,0.02856775659864889,
MFNG,0.01458469824415262,0.06632536695981474,0.023920446886414037,0.004020005834499754,0.0440029589141069,0.0678146227357139,0.013352506562818453,0.08232358233134676,-0.07471431096228513,0.1083307712189715,0.06094883371966678,-0.020070907768174048,0.01605213390654044,-0.020058815951779715
ICAM1,0.13512316902299717,0.04066636147887716,0.007885743609579526,-0.06381831576118346,-0.002327573463176694,0.08780773863912483,-0.018917729986073068,0.006464362068736169,-0.08064430600110005,0.021261464648263378,-0.0485985278446389,0.023175022294766815,0.01193954980587658,-0.06868560281846996
PROS1,0.006362629601369997,0.015088141926475031,-0.0008372705658677109,0.006379520533623378,-0.03716030731091151,0.09972562259182588,-0.007267961679969219,0.043612416508709034,0.003730396438293867,0.039066830606556115,-0.05206273003032487,-0.005867256297561436,-0.0037182830730885155,-0.047565511809713926
CLCF1,-0.007709249137042494,-0.027518990181534246,0.01449022104147962,-0.02324292103342493,0.12355850903159483,-0.02796665379941945,0.00763107934777439,0.03438839194383657,-0.04068777412058377,0.0056186916100609404,0.03955025441556874,0.004890662332442313,0.005174927852264871,-0.057432642604934164
PSAP,0.04064498547398384,0.00825264973179172,-0.05914552831307642,-0.024514040527616864,-0.08972302469123195,-0.030833106479977886,0.02254180985800441,-0.03125739781372076,-0.0941247538071118,0.03585667186955236,-0.03671394617088948,-0.012036248676223885,-0.02533778826564909,-0.07527011416658516
EFEMP1,0.053462203221051136,0.007839168013569365,0.0044167981434457895,0.03709977713645322,0.07152014913468294,0.09824095642965856,0.04134790949703613,0.006958455221219557,-0.1281098828290802,0.05577507221028833,0.048755173015344454,0.018898006473044047,-0.08015684162104081,-0.037938402225992894
C1QTNF1,0.007653696110636338,-0.019716040795778045,-0.018262423634731798,0.008454184802524576,0.008593819264368625,0.07003499857463477,0.0018426000865687034,0.00900889648700783,-0.007437916059096026,-0.05216150542385149,-0.02658576696656532,0.09404082774519068,-0.013536524172295679,-0.009181003731606872
ALB,0.01923024432733168,0.11743968378655649,-0.02271192651527568,0.06606617379929171,-0.01865583770943029,-0.02038733077290465,0.029136963886210402,-0.020158746065873277,-0.0632689512690979,0.10242015507841942,0.047349293769316646,-0.04952008464722394,0.0020668692973346637,-0.02449283325325758
CCL13,,,,,,,,,,,,0.026471226153967953,,
EFNA3,0.03695992983541709,0.005079627012404786,0.03410454230994752,0.07278203213787646,-0.004016411121485571,-0.09889660665439871,0.019867580676637537,0.03595955781160224,0.1640932884769685,0.05547594786979549,-0.02513673951632566,-0.049379373041973616,-0.025142508782835835,0.009840114552624173
DRAXIN,0.04252039078183788,0.02440001913919267,0.0010890232360530748,0.05750080354591655,0.025083873552699126,0.05286543426673708,-0.01446096084022864,-0.007727048826754063,0.02011175934999625,-0.006428493551908373,-0.04474635649011194,0.03576627485550809,0.09882247039269643,0.03297197185008275
RAET1L,0.12763732880744375,,,,,,,-0.03441275778220613,,,0.20212879972679618,-0.024998630908361564,,
NPTX2,0.047428921715649976,-0.026249357801535124,0.004423954221063715,-0.031271064421881274,-0.08138890303473811,-0.09407444134768485,0.052216823915597316,-0.00870530943516543,-0.041734494830694455,,0.018852339166213358,0.05438856518375809,0.06664883400797296,-0.07360950855078413
FGF11,0.010104790454569143,0.05656396022973675,-0.03363196063937393,0.03544227108724517,-0.002770459257122715,0.004034914429607154,0.0034495221788710543,0.024119889246966168,0.01499263745630935,-0.04685843783621685,-0.04095611748259831,-0.06463414212992745,0.028077658110922905,-0.034889939366929634
CD59,0.03338815357972546,0.0025178950713481297,-0.06944417331026809,-0.05076617806967464,-0.060557026736730045,-0.03857399482445079,0.009257215152518627,-0.0322428589983856,-0.003582833440486275,0.05855487432379308,-0.007095559277294213,-0.011075254991669944,0.0007428600435708739,0.018152951933765652
COL9A2,-0.023140792346498986,0.02449087556417979,0.0726192188586259,0.006792526640171296,0.019684383835487963,0.019251297030242344,0.00019717151999035248,-0.014755654923977532,0.00420998208730158,-0.003682990011066613,0.06072053866796269,-0.06967693147038187,0.05262304406776128,0.04363479096089961
DLL3,-0.03112816789106582,0.058077515574228376,-0.01068693974394536,0.026918348981914027,0.0612389369671838,0.06492725290569608,-0.022829002923436068,0.025639660986777283,0.15540383299349309,0.04100641492642686,0.08398379338501417,0.0014881086143314094,0.05562089886281167,0.002349115034075536
FGF5,,,,,,-0.016234316724924768,,,-0.017012674650790455,,,,-0.010682220033996251,-0.010815490368491124
LIN7C,0.025681456267149662,0.0017472531974678396,0.027568864066626324,0.03148524115112252,-0.038175527569115325,0.027274773472149762,-0.005073419542229097,-0.04470762316859287,0.04508403736342845,-0.05073158974417679,0.09241604955013932,-0.06957685383563653,0.039807052919387416,-0.019527058545424684
GDF7,-0.01805320834216651,-0.0034463542840623743,0.05945503071270361,,0.056917121863474515,0.09403062259273548,0.004612942998349341,-0.022453232423383287,-0.01310989315999616,,0.2082794733778546,0.13296829609201993,-0.035155643337591996,0.012175174838400441
PSPN,-0.0015194082652415866,-0.01738516493020627,-0.008241376614380486,0.02162332896386861,0.09153955234259824,-0.01433086579852865,-0.00736134403840572,0.02713906980155059,0.019694734938865525,-0.01582176414482912,0.002494682101704614,-0.054958841668791135,0.047935430347350524,0.12051183699663157
ANGPT1,0.059815644343015416,-0.0071498194726547695,0.03016483147463266,0.008469560259364024,0.03827297158788795,0.08925789716303152,0.047524241032255644,0.016273452295903653,-0.054737854192690755,-0.07206351774013499,0.036616352547444574,-0.04770091128524975,0.007954725311071345,-0.012363879988036657
PNOC,0.09520702312070085,-0.04215392505353452,0.030059667352867435,-0.012269561895670883,-0.010018628528648198,-0.05617899259807525,0.03831196473789035,-0.014640960078451382,0.10389221289629731,,0.01846855742298208,-0.0019450651650613302,0.03952020023276591,0.040265814995613665
L1CAM,0.0317883385582764,0.00033456808822596455,0.009869167832846677,0.023298807108615892,0.042913596086921815,-0.05997973860066395,-0.009156638356277452,-0.022562674448796154,0.04410112360360754,-0.015834761915969872,-0.04822670336086795,0.013857509251436194,0.00969562002277236,0.02144424628575336
APOA1,-0.05535131303646018,-0.027895948934425974,-0.025119886821017755,0.0012422049927163393,-0.04308681060072479,0.05559411024104951,0.0068977578363600455,-0.005021201604727748,0.008138387751326972,0.10031508465347064,0.06085154115872901,0.05620672096646705,0.048394607799433886,-0.007117888825108304
PSEN1,0.032660145495986274,-0.011336237240420174,0.030381250347955868,0.05691130680865707,0.015056484081718176,-0.00015329933287815475,-0.030346749322203527,0.005740306102815462,-0.019975767440599635,0.028847760728841744,0.054464200740950874,0.05423985031791398,0.024524564106166262,-0.038418422548067065
CALM2,0.031570710158456694,-0.03041753647014153,0.022316391484894536,-0.0038419582415164673,-0.03357941206966717,-0.08472446356109253,0.05273247548937138,-0.044183011500947535,0.11637438881030554,0.00770593214085726,0.10700430146026564,-0.06560914116908818,0.031505717367961004,0.036711976533071324
CLEC2B,-0.006246143487040127,-0.05681243658328317,-0.06364073952662826,-0.10319410836874787,0.001108089805117676,0.07259204354678842,0.016173943131523337,-0.0007707925702065604,-0.07465233662383108,0.034311755528406006,-0.06785235055532252,0.0700437559055198,0.002531647933975841,-0.04403526308531323
NTNG1,0.038931156961751465,-0.039546263041897275,0.04170852158292526,-0.06519312386360726,0.007588389382102926,0.03249103982168849,-0.031173780584840327,-0.025718307995199696,0.0036562944101132303,-0.03843137977080382,0.07965265498539026,0.025626080234096536,0.058913732985806384,-0.0038981985195280207
LRIG1,0.10548102524951039,0.03369669196606618,-0.016208840436057644,0.09473358224821218,-0.0036106235513337207,0.05368226967872762,-0.02292327636156449,0.027276293383396644,-0.032931793833361075,0.055343432234898945,0.0667426142058926,-0.003696010462108199,0.0390476874587462,-0.017730026730281904
CPAMD8,0.023222468554658354,,0.019263212365882843,-0.03257642360700537,-0.0054468639104195155,0.0912042885075462,-0.02213026094913121,-0.03198547375658224,-0.00948411176409196,-0.0495437051785888,0.01411021519179733,,-0.02582376121225634,-0.018751080503493292
GHRL,-0.007651949429448709,0.05505755856645353,-0.005584403895463877,0.001808375061265596,0.016992055157837416,-0.01830527662469542,-0.007207989834707526,-0.01748549282853544,-0.01897399667942852,0.005573087105645236,,-0.026013345357529957,-0.012079974000628005,-0.016529272569647795
NPY,0.011938419246425462,-0.07020824623902575,0.08842752958668497,0.03916723830045663,-0.02649969724236312,-0.01665420461281438,0.039888022205766885,0.018413534674824896,-0.0006458220911665002,,0.030426209805428747,-0.020192667372195088,-0.03112125332784176,0.04996283976022651
MMP2,0.019688340505353927,0.00344682056474153,-0.004150551677529531,0.009038303574961111,0.06653876259678641,0.0338510076719087,-0.027063440094134434,-0.010192441433774667,-0.05009003870384222,-0.01492216887408883,0.038934275285154085,0.059086097819572976,0.08199950561352885,0.11169714870754736
LHB,,,-0.022617869327715368,,,,,,,,,,,
PPY,0.004020149153343714,,0.048110547537260996,,,,-0.01617362041038988,,,,0.04989102702638495,-0.012112782661144452,0.035358230232879116,-0.003745170612662822
ALKAL2,-0.02122374618342419,-0.016168404379024878,0.029648907062058607,,-0.010453125015020714,-0.01665162223106349,-0.03140615876346671,-0.030946437299276996,-0.057048582555042984,,0.0033515867742860404,-0.008709250751245672,-0.03401485351086231,-0.03586468578727204
CSF1,0.02031578829483527,0.014361936546275851,0.02429444382427301,0.023423611354957255,-0.011024085378452396,0.06257030018714647,0.06512906297832816,0.017077324221547726,-0.08398005000166069,-0.002972533577946226,0.04155333542084389,0.030832068816578018,0.011748909194757483,0.0055469258008924655
SEMA4C,0.026574864146175443,-0.035367839335487226,-0.04607712673310768,-0.006233282166151737,0.045203556788318666,0.04040318722431869,0.005517041883685043,0.05021213348031356,0.00143413914825302,0.16565742761428964,0.02720717521171222,-0.04641459971067192,0.08213321116529303,0.00037617451984021304
BMP8A,,,,,,,,,,,,,-0.02212067324528502,
ICAM2,-0.05477057221888325,0.01718022819698816,0.058138974568988346,0.02406945666653908,-0.03932550192103692,0.05749178070989421,-0.011136618673188381,0.026180480987623482,-0.004677585415921849,0.11880880660067922,-0.002622764262858246,0.006323637985298335,0.0639518507137621,0.07488372232502641
SYTL3,0.11139831609642349,0.007982464963956418,0.04286115282254543,-0.03837179035343374,-0.011237031253620858,0.03370069792592933,-0.008491548686583984,0.015181080683940657,-0.026237581724662035,-0.058731058430795985,0.015778350350652233,-0.001466462711750465,0.02253161476960415,-0.021530121552539975
IL1A,0.024757803411067186,-0.03226185692890032,-0.026037659014469416,-0.004834225481522189,-0.026648610329504205,0.02767380814576292,0.010903360665904185,0.004818133302995111,-0.04196458624541906,0.0596561398847076,-0.0530601635401067,0.020436939187609644,0.03427930653732431,0.07723967778724283
HLA-G,0.010780686979804196,,0.00046867515348890214,,-0.014393299947324675,,,,,0.0019152724796452085,0.03364076580781597,0.011580782517149694,,
PGF,-0.03971493930679262,0.023334256937860263,-0.018013466936586654,0.03123504735246189,0.07522674216829422,0.09201999918453588,-0.027104737815292258,0.012704931948999772,-0.0535318486230926,0.029090198163015262,0.003347361125563309,0.05050870324707219,0.10840352514221231,0.013154382039435862
LGALS8,0.03864608566644595,0.04194457021131628,-0.033630979519080895,0.0152034566040698,-0.010219470329094527,0.07983632025940442,-0.022237258520337873,0.0024310580266079184,0.08695908017882141,-0.05183247955253667,0.03847236826558879,-0.00423699460796924,0.031240997757054845,-0.03327806119238504
DKK3,-0.012013761517045002,-0.018069632993914984,-0.013652502560732945,0.0428811918183702,-0.06891487634415219,-0.10695205915706388,0.025078279511594796,-0.02687858270962681,0.12728955652965662,-0.006890934574615451,-0.01035776798698907,-0.009379724012899587,0.04171926553227263,0.034101924929747084
COL16A1,0.04768611219246307,-0.013126143756994396,0.029606408732386975,0.061474748998244184,0.0033314029666932526,-0.04366641371943233,-0.04643777471206598,0.024216381624636775,-0.052150348788970985,-0.04432445263823195,0.03842990162234607,0.08478106304881694,0.07488672750304963,0.014025113259493441
TPH1,-0.023300080661339023,,-0.00896594430710483,-0.03197798276169488,-0.015251708448288446,-0.017458096513716184,-0.014542765776199857,,,-0.041605251654972156,-0.06133668510577262,-0.005729959409781057,0.06374221679296616,-0.00961769758939562
TNC,0.08222257845510264,0.08556732978730126,0.03726885964132334,-0.005058144241053191,0.032952139412235355,0.0747881765792025,-0.04353440742256806,0.039529234213689535,-0.08740372935588218,0.04473979871843013,-0.032330355158210485,0.07471492704809013,-0.06314050253451332,-0.016479493102167078
TNFSF9,-0.03267310225671422,0.032316379623389846,0.029574704461671125,-0.0017461200818180743,-0.05052211566854032,-0.01961869926493662,0.026155022723130496,0.02783822775105053,-0.024164671594022434,0.0063256676387372255,-0.017628399395474205,-0.016296555163247906,-0.010341968667867648,0.08175826435132785
C4A,,-0.015933237791398987,0.01935298266594884,,,,-0.01917301574864902,,-0.02047351951014083,,,-0.024302339876621858,-0.015471748886632093,
CNTN2,0.08095340408613563,0.006918561220042602,0.01832261753523322,0.05629073226361037,0.02494820041149977,-0.008978175579645347,-0.017677350455866467,0.035043414049141554,-0.09050043895660015,-0.03326147738726408,0.014056377576615714,0.004625095132616402,0.04830777706898328,0.0060471265023605714
F7,-0.022730984732946442,,,,-0.013246152309158155,-0.014686115700427523,,,,,,-0.024048709001468778,,-0.023177395140178594
LUM,-0.046528636584550885,-0.02349113782477536,-0.04121622377359853,-0.005653073576405006,0.021467422447787092,0.09791986045308376,-0.030475821112866723,0.009255634123214217,0.012757133045280086,0.049601500745396696,0.018124425189641958,0.10094183266637337,0.012011181199259646,0.009833117881891546
BTC,0.09713146666372612,-0.024932687251750383,-0.04113556770992069,-0.030289732022855405,,,,-0.004084882843823177,0.019552038732343232,-0.06271411036524388,-0.022271210027998138,-0.023272399862642824,0.13384226430293342,0.08602447261493275
APOC1,0.06300529352811143,0.014092818896401871,0.021658800892322264,-0.01983170146879147,0.04700263805800032,0.0832179366635819,0.006531467014049261,-0.014425720121076145,-0.10951630076409329,-0.018688476119899256,0.07452721405738665,-0.10248412012825975,-0.012424075684210239,-0.036992105045886146
PKM,-0.015965105294451516,-0.014306661290479897,0.00634508409612585,-0.03698634190036843,-0.048601819732139874,-0.016843483922371408,-0.004004959407320586,-0.02824915263634504,0.07161530264866119,-0.09753183833449909,-0.05909658604098919,-0.0042956089826696455,-0.057975054536649036,-0.061538635961861377
TNF,0.031354205257928536,-0.006881116625468813,-0.040070879743305546,0.05797168686161639,0.14210540334600416,0.013801967694208958,0.02264359100417225,-0.019797259105062092,-0.055827400807402054,-0.0024576570434363242,-0.02349194998110961,,0.056798011291461684,-0.018038774450067376
GNAS,-0.06852520772047233,-0.013781084653141736,0.05043018126045205,0.0017857400231751867,-0.06515001016254733,-0.05540087355877803,-0.023575060664828975,-0.017448835636396126,0.15095203433018864,0.03763370998093292,0.01471562913393157,-0.05011823115293979,0.06539032177955906,0.13425722825963346
BMP8B,0.021069601539213688,-0.00392899337444597,-0.034632674449967954,0.015008552495773639,0.052170444341951484,-0.02915027076296332,-0.03875912535134945,0.04699112378264706,0.00690207365977532,-0.024045533530030114,-0.024066455903181287,0.012974981098601972,0.002332827654978122,-0.03112125710405715
LIPH,0.04977076111930476,,0.09093207336810462,,,,-0.015458691953584283,,,,-0.026191503186610912,-0.03819041356852981,0.055014506263230345,-0.02876411880722554
CCL28,-0.03277445374518859,,,,0.010658160627567635,,0.04848917397445207,-0.032989195713377904,0.12169099324283673,,,,0.056384045206412145,0.050220704593827936
