,UKF248,ZH1007inf,ZH1007nec,ZH916bulk
LIN7C,0.007607221023073662,0.03749976867475718,0.02132102087220813,0.019577929803209975
GDF7,0.011511648240039694,,,0.040742643398409384
PSPN,-0.02505678905207803,0.03214974818169017,-0.06875701878298673,0.05728674381015728
ANGPT1,-0.017026746451424653,-0.041712430735427346,-0.006247821570763263,-0.03400984669048697
PNOC,0.04043547498613336,,,-0.015002243074940214
L1CAM,0.036556873273993214,-0.03991257121863424,-0.024070264814895305,-0.0728166343670417
APOA1,0.043861659627188895,-0.05280447336737997,0.027676220436634598,0.14365472310293304
PSEN1,-0.011766582966887432,0.006505563315330933,0.04782737634366339,0.028072547139064447
CALM2,0.04056777652308429,-0.048091225225278714,0.06851610799798903,-0.0512570041456129
CLEC2B,-0.027691729448196898,-0.024819853488311477,0.08773657332601233,0.013715175204623474
NTNG1,0.02972678234950365,-0.021891083429988405,-0.04186878116817838,0.02931300259318571
LRIG1,0.03550203786046756,0.03183345165688913,0.015700548156222377,-0.004755725785408633
CPAMD8,-0.02286576120017026,-0.02745514525431318,,-0.020575967235102518
GHRL,-0.030322928629426465,-0.036990859180807245,0.12753441259007858,-0.018137929211588143
NPY,0.02363282948432563,-0.03206166421136373,0.026381615771688207,0.03772566664825
MMP2,-0.015162437659462565,0.023821570548396752,0.002508442574943486,0.10792905911620246
PPY,-0.019190745494704915,,,0.058797293802577755
ALKAL2,-0.005031151588432441,0.08984923431187976,-0.043853724237996806,-0.027169555855060833
CSF1,0.016330870365966255,-0.08067960178951093,0.05218639514521902,0.05485898821965413
SEMA4C,-0.037761307472335304,-0.005901903582803586,0.006837778143216544,0.0372850935390026
ICAM2,-0.01886601375207358,-0.019129594044629734,0.013082645343524204,-0.04617117156319254
SYTL3,-0.028707887037240018,0.1015478528313062,-0.09925973452680098,0.014017026734473779
IL1A,0.04164997397640311,-0.010149458679724731,-0.12329035088527587,0.04408316076646662
HLA-G,-0.017512760441602555,,0.06516081970293493,
PGF,-0.026901079969627643,-0.07945155732874778,0.15111302600606458,-0.017866490461716372
LGALS8,0.002088862217250298,-0.002457405897798679,0.15814572450827488,-0.023021712620096453
DKK3,-0.003924361320617538,-0.04503909484097574,0.06427166211396551,-0.08179637953630003
COL16A1,-0.004288961198862264,0.08973433710262821,-0.0037641829616846326,0.12633768272460227
TPH1,0.09256482907768192,,0.016937908124194014,0.0405343578025984
TNC,-0.06538689895941613,0.020765083198986137,0.0370825074122482,-0.012566024026293532
TNFSF9,0.03652950573960446,,,-0.012753120692391762
C4A,,,-0.030161229053030522,
CNTN2,0.05019154427429066,0.0022382646609607785,0.009000745872313245,-0.08916257633674111
F7,0.09451567048313177,,,-0.025433058266188663
LUM,0.002188684344373982,0.007437314577165736,0.0245585100653604,0.0325696915134361
BTC,-0.011381072606847946,,,-0.012453267143273649
APOC1,-0.0428046498288289,0.08724155009594896,-0.09394531245055726,0.07621495634421625
PKM,-0.06794366901098187,0.022220453335080166,-0.057776143377063986,-0.004637476092401752
TNF,0.10047632360022848,0.02834166667108761,-0.008624558363780116,0.004893532819620142
GNAS,0.05176597591038858,0.05880081034343813,-0.058209637679042754,0.025286583312684092
BMP8B,0.043375641110894717,-0.04866784459764517,-0.03364700277083165,0.050478775714161636
LIPH,-0.012858810653506246,,0.0076062015126687746,0.0857755317496303
CCL28,-0.018087516728478126,,-0.03944518588339016,-0.029947960538170833
PTPN11,-0.024141240910728858,0.011265695523391246,-0.02471999528255651,-0.022749823476331893
ADAM12,0.029060007877481146,0.027934153002514756,-0.00966742937126631,0.028009319420921545
EPO,0.022872861251471498,,,
EDN3,0.14429694532670542,,,0.030792718129185718
CCL2,0.014617491527830385,-0.0021171050309202973,0.13128409995410595,-0.053959054822293094
DSCAM,0.005930980466288482,0.005499653068510572,0.05016472855888676,0.08304090044230539
GPHA2,0.009096311063101586,,,
ANG,-0.02696676919193354,-0.03151063490731665,-0.05786819146982222,-0.011054998453575457
FBLN2,0.003620357566058608,-0.005066967605230139,-0.09004631360552658,0.08109980344639606
VTN,0.030918827537999866,-0.023284802726307778,-0.05563711554021335,-0.00045230937216457777
VEGFA,-0.007388414212349764,0.060765479876609,-0.07570056419808217,0.054649716369629335
F10,,-0.025257730132240728,,0.12941572568948898
SERPINA1,-0.01611994818995959,0.0226345047300098,0.02944807918440402,0.05328932187265568
VWF,0.02994412469314582,-0.03500079228813993,0.07220940390383934,0.035586865858760815
GDNF,-0.020137828933400638,,,
VASP,-0.04031889459839313,0.02331350579160015,0.05916559835885791,0.05474837102191179
ADAM15,-0.029881992755764673,0.011187678027526023,-0.004126560103260535,0.05013168822090402
WNT2,-0.02249334860185216,,0.022945781233431262,-0.018522203047689333
CALCB,,,,0.0015414124782545764
OLFM2,0.046296661629592326,0.01811571949559901,0.07483486104597258,0.044279265482310634
MFAP2,-0.009390208238133057,-0.019415098409208346,0.021361470081141486,0.06967576242586164
HLA-C,0.0057039317608181435,0.08864490386600085,-0.04351282397906357,0.0244090361938889
THBS1,-0.0054325648156694556,0.008700069038681141,-0.02019760515326438,0.023820563365030502
HSPA4,-0.03362907014659304,0.0015876192548673993,-0.0006778248488408517,-0.0846850281399584
LMAN1,-0.025365713236731886,0.012497256717736382,-0.009479380295103387,-0.042914631613205835
LYPD3,0.014890372445777489,0.0019619854677646806,-0.03536849981300728,0.16926257235659903
APOE,0.0002685512340209686,0.05362931624613358,-0.0877285263338936,0.0007569863751923406
SOSTDC1,-0.028967509636879215,,,0.07430253234916817
ANXA1,-0.006381597841123293,-0.009550996562957883,0.09603785038131792,0.02648881780031509
WNT2B,-0.02116668492210962,0.012302358237000597,0.10783991956430249,0.058681640260115006
AMH,0.004995720782710095,,,0.08705408561580616
GDF10,-0.014882719771446992,-0.04340659355167599,0.002266768719577178,-0.0008933715152481643
EFNB3,0.013822019316185864,-0.02568115705222963,0.06487472774525545,0.029523926755225784
LTB,-0.025344613949434207,-0.006651805447313596,0.00030219036819412344,0.0026058680583612324
ANGPT2,-0.00726408324485728,-0.07857852345519986,0.07717534668067533,0.05883925757036053
ADAM17,0.004283622395015957,0.06725410531593078,0.015884245881851375,0.019219810632473498
LRPAP1,0.006241537951804956,0.09006064386715287,-0.03855868174195486,0.04530887367830582
NID1,0.011539529627619189,-0.052847969619650555,0.05674134061527496,0.07407449390539884
MST1,0.04329848262347704,-0.02459009242869908,0.06760613857853882,0.03884506977584126
IL13,,,-0.05741051404941887,
DCN,0.03873295346851312,-0.05396397620888016,0.09337218945583417,0.07007759037107643
COL7A1,-0.037172992392277136,0.15421289886904174,-0.027728903233835287,0.13204971931824128
CALR,0.050598832907546375,0.04299721050079055,0.04213125096928301,0.04688005645055682
PIGA,0.029226549423226864,0.04392781937800814,0.07676652367671277,0.05045325226230623
CD200,0.0379390972553099,0.010268128141623312,0.030977502987394365,0.0027196887246596084
GRP,0.03475378590826645,0.07790066809342307,,-0.029578958145895184
CDH1,0.03445250335341077,-0.03559996086019654,-0.007037336073524603,-0.019880810658637737
LPL,-0.01849041035303133,-0.010587564415798903,0.048012360066050766,0.13742748227620513
SEMA5A,0.049171261270339495,0.009243378644745996,-0.05968959731530686,0.09379059176321397
SEMA7A,-0.02874890436726367,-0.029840029467354486,0.0336775749403577,-0.05025947607184628
SEMA4G,-0.005084222535110426,0.04494381607594975,-0.050909400001374096,0.07419551305482328
SEMA3B,0.0129243563236569,-0.023815490528226634,0.016902697758358655,0.07101365816188678
RPH3A,0.035581730994026776,0.132424073645373,0.020765251855767216,-0.07256446818238095
JAG2,-0.011872436310252758,0.15006611145002755,0.04699037589985978,0.0592309673841913
CGN,0.03787847453705009,0.0729469508404127,-0.0897490991588451,0.09661240064877426
GDF15,-0.014758990287738917,0.021954868701971837,-0.029690358190417834,0.12492737315537343
SEMA4F,-0.024592325810063792,0.15230517482301137,0.04310029139832926,-0.0013162171944354093
NXPH1,-0.025268191374340887,0.06234234706527516,0.017306002302860793,0.10482865022021154
ARF1,0.035435019373940314,-0.01800586382927876,0.1013184732756295,-0.05278040256850207
DSC3,-0.010846021122553656,,,
EBI3,0.028798647529670856,0.06839879589987828,0.07602051851935959,0.04592378201252054
TIMP1,-0.008508130157731851,-0.006457820734150916,-0.019983958653187896,0.04924177096642109
SEMA3C,0.010336031774817393,0.020888182814741543,0.01657967770092688,0.027565681698493924
GAS6,-0.016481767372437145,0.0035298411125600513,-0.06124144065137212,-0.016375154482701246
MEPE,0.06511552897937294,-0.027455155345360093,,-0.009969887948734745
SERPINE1,-0.03209659146343411,-8.53187848852292e-05,-0.029064749184160334,0.09468641900142001
RSPO2,-0.003453676360119491,,,0.03391060501259392
SHBG,-0.01404880338794004,0.11989906964111179,-0.010641377881442877,0.13584855129117868
LGALS3BP,-0.018973141073242134,-0.007257706615866936,0.011041544945824325,0.050048882868860244
LAMB1,-0.012337327396942484,-0.01314821777979391,0.03429710738135656,0.06390378441393252
SPTBN2,0.04526451017275224,0.012099359433744666,0.018648735902893426,-0.024521331583662657
COL1A2,-0.0034123445715375242,-0.02652399711080389,0.08045855327075122,0.08754736738668663
DEFB1,,,,0.05507536595431018
CEACAM16,,,-0.001293999021467357,
WNT11,-0.015545870640998782,,,0.02467977116341932
LGALS1,-0.06159738674494351,0.026073021458749422,-0.028586805723032748,-0.02638611802394239
BCAN,0.06430096693663896,0.04519078586929874,-0.06503841665600837,0.1371555270353813
ANOS1,0.024382741889261483,-0.026429508469335512,-0.09960827078767706,0.020792398892773227
EDA,-0.011381076506360565,-0.03559994989362726,0.08059074168858646,0.14316462239695468
FGF22,-0.016183935270611818,,,0.06880572112941599
SHANK1,-0.015545869642973106,,,0.02628214424832667
RAET1G,,,,0.0038508157507365763
TGFB1,-0.015283799657050186,-0.03067372732837575,0.0002892694629341171,0.05150121124531518
MSTN,-0.017317174113484542,0.004061248377012524,0.01752778673699061,0.09899206039546521
WNT4,-0.010474772918945536,0.020790325603033264,,0.09868357132487568
TNFSF4,-0.02395388820350138,-0.035316411690803885,0.0551124385982004,0.14260479497980005
NTN1,0.022081001167192298,0.1360320694032966,0.03907104436956409,0.13996179699516667
CXCL12,-0.010757758675229573,-0.017865698480489543,-0.048436599455853296,0.010855452272012614
GNRH1,0.004376506566245602,-0.03834080851309131,-0.03441275734280632,-0.027867505684460718
RIMS1,-0.012584873905101301,-0.034743619706707196,,-0.0478801893746964
FGF14,0.05478739592246111,0.07360058619942557,-0.06212425381503774,0.007960196638890107
IGF1,0.016877065362406476,0.06543584761612697,-0.04577066824881255,0.030850540200931587
TNFSF10,0.02174157904042282,-0.0798303262904198,0.06103529496457961,-0.031228038317108124
GDF5,0.026209151695365272,,,0.037084194197941366
RGMA,0.00835999380636667,0.08376782410281758,0.054887435674994836,0.0641356983924889
WNT16,-0.011903516625415483,,,0.3000720606183564
CX3CL1,0.02280996691090137,0.01653592926921809,0.10994390862173532,-0.026316943075614746
FGF1,-0.046248551398123165,-0.11954507102543152,0.0582520130679551,-0.11315890253183429
ALOX5AP,-0.026505604300142874,0.09044168083671937,-0.022117391850382008,-0.017998236569852156
IL1RN,-0.015938485752620638,,0.03567012002299677,0.04187324257034284
NPW,,-0.03175193604388977,-0.0519333474487193,0.07136744323124412
CXCL9,0.016150292854862167,-0.03939408332198281,,-0.011625781208010727
ANGPTL4,-0.031416628633986386,-0.049267044322625284,-0.06981335385840523,0.013386370889294053
UCN2,,,0.0074575924070466254,
OBP2A,,-0.029835949687824985,-0.03993293489082096,
COL4A3,-0.021047617037617365,,,0.016004400029170945
NRG3,0.037817121712468094,-0.05777339007823817,,0.06842174830312044
IL23A,-0.017159620196514055,-0.0274551495790462,-0.06872440911252674,0.09960277629466732
COLQ,0.007103268121981549,-0.03416294602037773,0.14869519247198093,0.10124654485118159
TNFSF12,0.013718668371652889,0.07725379718804914,-0.014667785377623314,-0.01217532279821163
DKK2,-0.017973881000514797,,,-0.0344434015663664
FYN,-0.039942612874683,0.022051195463756654,0.046504444779890276,0.0478194005054932
ACE,0.018976790936181175,-0.023870960302133325,0.06999749308081538,0.011770918205427123
IL18,-0.05055674052990757,0.008714901094330733,-0.11359505883177473,0.02258834852502287
PPBP,,,,0.12966213205987243
CCL27,-0.011381076582821635,-0.027455148858257228,-0.03751947465512201,-0.018591613813981105
SERPING1,-0.0007610163253904109,-0.04252582996565242,0.008094443557042197,0.019235285826693736
AZGP1,-0.006817484024527085,0.1298268807154314,-0.046071879670832316,0.036627104732194826
INHA,-0.021828812907881964,,0.19841246706550336,0.004908356975683128
SEMA3G,0.07755729624974124,-0.027603445943150538,-0.009363729413550433,0.12771003665212613
COL6A1,-0.03586053665598978,0.0033251496862211883,-0.05852581053564542,0.09421171799112384
FGF17,-0.011067697081486997,,,0.008648262428901233
TNFSF8,,0.08141967468240228,-0.040718530714727114,0.10878665671994264
FGF20,-0.007697996121015765,0.10328810055714607,,-0.018983011008054808
ICAM3,-0.041927669815752425,0.028992378544412323,0.05806060720010208,-0.0055918703838330535
LAMA4,-0.011631192764030301,-0.07785979834763787,0.10702203449196913,0.10717489688909695
DLL4,-0.003199089149428538,-0.04979862363154185,0.13380787408309774,0.11348088553916302
SEMA3A,-0.009302412561682698,0.014279579245281325,0.10484237131203128,0.039592896751480575
RLN2,,,0.00834193720590489,-0.022301407696848498
C5,-0.009073705100451412,0.04540302494719321,-0.0054385341364710255,0.11654592219419378
EDN2,-0.012858812627838086,,,
C1QA,-0.038780087277677455,0.007383718902734715,-0.01669010085951305,0.02402604270735635
UTS2B,-0.013760379045234701,,,
COL9A3,0.026520316473112107,0.14108454986950483,0.0015935243633298565,0.11903097139844976
DLK1,,0.07833530271228932,-0.0818479363589689,-0.006374238958103838
HGF,-0.013017091517934537,-0.037654598562710244,0.03927777603039187,-0.07245069060418866
P4HB,-0.06909287116390793,0.0261940485379813,-0.11085438290891117,0.05114840382691008
ADCYAP1,0.001509544449978296,-0.05200284277999952,,-0.012123382312876312
GREM1,0.13363440605577642,-0.053138174801818615,0.013437924881173121,0.0037473325554737156
EGF,0.08068451066383864,-0.024874566013759116,0.053029011125345686,0.05959042606095447
