,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GAD1,0.06030449916208942,-0.00810196683146363,-0.029092064804862358,-0.009230817803634035,0.015044205395061508,0.01209109839079593,0.015774037661305768,0.02872088194190471,-0.04818347206661115,0.03345638280450397,-0.03273236040350021
COL14A1,0.0003423990464893821,0.00678277816810349,0.022751845368834754,-0.042966513073409325,0.05246182356228305,0.07522693002540215,-0.027116921889759987,-0.015896033116203842,-0.007730027477764699,0.07563974668669438,-0.021724300943293195
HLA-A,0.08477694973271427,-0.0008039571114470325,0.11751216463443731,-0.025919749068799864,-0.06292846278108948,0.04698684462223361,-0.04595187406932605,0.14215147704006958,-0.023355359511665248,0.10254659411012093,0.04405426098645887
CD5L,0.03678700411854729,,,,,-0.0025090835642285867,,,,,
FGF18,0.0467203538920284,0.043775148879313996,,-0.017172384992495442,,,-0.029045040522772358,,-0.004690754875426261,-0.02969161068544747,0.07142789239164651
ADM,-0.010502648456667131,-0.005233976515522752,0.047250885172883,-0.029481028585222002,0.04206905180888266,0.10466624821445478,-0.1341574721328302,0.05510901282167039,-0.018260937037543664,0.0019674020031975265,0.007591752453481562
CCL15,0.06963045694791337,,,,-0.030486193728160395,,,,,0.007400061127276081,
GNAI2,0.10047462775806978,-0.010520498334885666,0.10820451207196745,-0.041605506956850884,-0.06578105177393581,-0.009469994209963853,-0.0006628774440734856,0.03115512169371842,-0.004609340657425886,0.0658233607701857,0.057074133261336576
HDC,,,0.12082481112459897,,,,,,,-0.009112425200155826,-0.015723862263555138
COL11A1,-0.0001284405605795296,0.022272147483100642,-0.026066243484906684,-0.021541330356381432,0.08195308328850677,-0.029282859245091077,-0.050179216846277505,0.057271054327286866,-0.06512712382275324,-0.00952454345878025,0.048426221754346105
NUCB2,-0.03637629238785599,-0.006390324758526503,0.00029289918652239394,0.05930444804362561,-0.015791962799525786,0.08423996081264534,0.022001883785064832,0.016076707347366766,-0.0005657189089225081,0.04971222754819792,0.010658973293265546
FGF16,,,,,,,,,,,-0.01549382217141533
CXCL1,-0.05239247261980285,-0.01501349844351367,0.00697454982600055,0.06593171601056604,0.08271599663443492,,-0.03462033942071252,-0.014267918677268948,0.04246801920755197,0.1342649472592198,0.0626668904906899
VCAN,-0.07115941745942553,-0.029764485458937815,0.09453996598534377,0.07083754374770887,-0.08441329795061744,0.0672985391560504,0.007067921499228832,-0.06175130736370849,-0.014970531301071644,-0.023376974019011808,-0.017027075525075028
MMP7,0.024062046422980585,-0.0207918196328811,-0.010464976452121006,-0.011829311940188887,0.12055102880914631,,0.0006915157913960759,,-0.047869152721079694,0.08316496291059147,0.01029039635804472
PTPN6,0.04975056126690494,-0.05479910201211519,-0.01982985896101222,0.03311272435163493,0.030374217664754816,0.0531968893376363,0.09079877729357426,0.03531957079264948,-0.010334344492081881,0.11651173528444304,-0.011711597632052628
PTGS2,0.02258310893415389,0.022445820244303832,-0.08466412099135498,-0.01770094834119204,-0.005556788365722852,-0.0072313676242798984,-0.09253873068674202,-0.004993351377185231,-0.014441274838216014,-0.010977147963740096,0.02608804610995786
XCL1,-0.025159152605989842,-0.011379008969764081,,0.030145260501120666,,,,,,,-0.027983462026700538
CD58,0.0455261929540158,0.03207390170225691,0.05046673874191791,0.10325346835929128,0.05178547683007347,0.021078496393555607,0.04551253509302611,-0.00012255447751959768,0.010069161233109813,0.05861226387153211,0.07296393098104885
TNFSF14,-0.025350439921361285,-0.017603601338857702,0.014991031283071261,,-0.038855715556034946,-0.03390662354447892,-0.02323450473196028,-0.030701095967243436,0.06168255373843742,0.05410708817751026,0.058171055416761604
CNTN4,0.019395209209774937,-0.02045012631831949,-0.037158969962683294,,0.1332578909563087,0.03634838708313151,0.09458228312190196,-0.025497802155082395,-0.03136329638529064,0.09442212474681538,0.016398398774337554
NTF4,,-0.014393948033328953,,,,,,,,,
INSL3,0.14478178807559614,-0.010458301886934071,,,,,0.041248202534010736,,-0.018477345312744618,0.04789403289946675,
BTLA,,-0.016600503419132828,,,,-0.009572412391353997,,,,0.04115567690440979,
MFNG,0.0678560489133053,0.017003719510114795,0.04841328697084992,0.10785636713581416,-0.007598533031482988,0.03685162656219542,0.08083284269091001,0.05584683790480466,0.11472882818758473,0.06015241438349407,0.09485396901903331
ICAM1,-0.05833735320049932,0.021583034699934108,0.062880116906275,-0.0024567035217494828,0.08259035048213006,0.12737184536777893,-0.03707258183412354,0.012683498935098316,-0.010589517435351019,0.009154773878893217,-0.007908465706451838
PROS1,0.07478085097496537,-0.016381475090583117,0.10819252623608523,0.05514220356133918,0.07071926644770302,0.0055246746301130635,-0.0035716818241718446,0.10405939166625106,-0.011508528757682702,-0.01535097095712438,-0.01836609433735363
CLCF1,0.0499482004754226,-0.017804266692523163,0.10437148847833,0.04128762567299408,0.04546665551936809,-0.030837563090402146,0.008410794016709045,0.14020721123707666,0.007961294430916855,0.00944657159499686,-0.012803572913789365
PSAP,0.04161553689464169,-0.05682952343144472,-0.10188638448057169,0.030186323595273287,0.015744391846959308,0.020248516729484595,-0.05395838867967817,0.034217405805918644,-0.0027954410069543486,0.02141564975331402,-0.03639129115491597
EFEMP1,0.03980681784052051,-0.02303248439670405,0.06696233219283523,0.040456009686351026,0.10084396651789365,-0.029222950815408686,-0.004212520461421845,0.024302933852038237,-0.047011168600305464,0.0005921741523126203,-0.0640433410904308
C1QTNF1,0.055042263949090654,-0.015548916865067161,0.0633138732348016,-0.020011216657865403,-0.018447083425661297,0.0347419552967917,-0.05209553887043375,0.10048706478232114,-0.037598613147598915,-0.05498512655962115,-0.009486029506329884
ALB,0.055000961153867524,-0.018567221891900104,-0.017553681344157558,0.13074999949147664,0.09340916461000875,-0.0456904878439347,-0.015392105971487581,-0.04474226463794254,0.029503111465496386,-0.03987026371403082,0.024599520101936338
CCL13,,,,-0.0030468719442000355,,,-0.01724769297847306,,-0.0027298939146312823,,
EFNA3,0.005255069439005727,0.060956759496236156,-0.04254712580125678,-0.014752139047599385,-0.049575024822138936,-0.014608487736865601,-0.03453428373316525,-0.02372192658046338,-0.018842146659622513,0.011349507406222033,0.034687311041517996
DRAXIN,-0.034765642997279085,0.04897376941236599,0.07214431267149704,0.035972992320043334,-0.04407077620015646,0.09574542192843971,-0.08145825104175947,0.08542145024837755,-0.03301772291258219,0.0771194613714134,-0.03285411183535914
RAET1L,-0.01755728769000562,,,,,,,,0.011001664399551034,,
NPTX2,0.049556937886280156,0.024461700930982044,-0.07469984630231036,0.0428874957571068,-0.022465489101971936,-0.02717445099003663,0.09552688592273838,0.057927941368568776,-0.04815655477533438,0.13781828046409628,0.0005257153216749863
FGF11,-0.0343342615327732,0.024248121313526074,0.11054481518533289,-0.04480106845979534,0.00997591916655751,-0.04182662238158322,-0.05082133410364871,0.07219443172842249,-0.032940752934780354,0.00444810210068491,-0.0009954366445097899
CD59,0.09701164725434548,0.04175278165987164,-0.011233003894481433,0.00024986174373794356,0.09943764581603486,0.09068489182675478,0.02573552516506744,0.023482975066911306,0.024564410969390982,0.08672302251587419,0.02865797977359337
COL9A2,0.011250075533968283,-0.023680773322396056,0.0035803852574535946,0.048360223096884154,0.0907721014279658,-0.009381596413691417,0.040330434413889706,0.06717046375147645,0.015694907482886926,0.051064155557168624,-0.02599333496168265
DLL3,0.002221572229266538,0.003573192914539419,0.07217155942015728,-0.0200614908010507,-0.041974452351313064,0.013104123539803787,0.06859416204351974,0.041860235953645,0.020745459471408753,-0.029451798201892938,-0.05796712642083674
FGF5,,,-0.013977897636712356,0.002844186238771624,,,,,,0.0023578907762920507,0.011054965874431708
LIN7C,-0.0003691187887252112,-0.004290753793942229,-0.005891254971539519,0.03938055897995588,0.05667135932435032,-0.011715964975214061,-0.009994593139072801,0.05480890255875774,-0.008403847229576551,0.043585846751607295,0.046030353509873036
GDF7,0.009116343568826138,-0.018660663875724483,-0.025004174654555643,,,0.041185041234822785,,0.075255917729819,0.1540538093780157,0.05249087359713443,-0.024036019582772947
PSPN,0.0574272562023621,0.012349920936820625,0.04459518487385616,-0.04574245754260975,0.0037284166289494216,0.006355244782990883,0.05162877381243662,-0.027544735246500328,-0.03315911245739539,-0.004030826186735363,0.0032201739373594394
ANGPT1,0.06399038503547524,-0.03791220311344335,-0.02045203854546545,-0.02573466547320256,0.1851711604104025,-0.00017222696504890357,0.04209799353138027,0.007586341839892599,0.013521860455018783,0.06483820271846663,-0.0012534281164563856
PNOC,-0.04588413599131307,-0.03976854907263966,-0.0742278983716824,-0.015655676124267433,,,,,-0.01780801283064387,0.010265431769723225,-0.015755203821106584
L1CAM,-0.009734523244301387,-0.020696999882184982,-0.04241345449753965,0.10172630723150544,0.002866623933050971,0.053860503374017196,-0.10129672829395822,0.09231041469073412,-0.02833306703559017,-0.03454916270596821,-0.044950873036971324
APOA1,-0.014434237382860567,-0.016287077241476416,-0.0031572680386637315,-0.006751208670427647,0.03118655517691227,0.1682055571398297,0.030539657458113812,0.1540871931778212,0.06260860889017165,-0.003631698986151188,-0.02567663260300598
PSEN1,0.03606034350772928,0.004826186051625741,-0.009408885756032461,-0.030429866670535648,0.04409358695277044,-0.00893659032468606,0.041632777001154524,-0.06094168619832386,-0.009169785478795793,-0.003892742688133031,0.025352733134652843
CALM2,-0.02399632555126446,-0.03473390349144931,-0.12356010348812235,0.01608958688001083,0.010381081321919769,0.011294205409816025,0.0029548877959349952,-0.053164168337805594,0.004932031228775913,-0.07907037406437195,-0.052909664487094485
CLEC2B,0.06186002991731201,0.007080470367972599,0.06542097415749691,0.013410469844796364,0.053056032032169714,0.06072872639610126,0.04662150748170618,0.08843509220473468,-0.0016247037195224572,0.08293354533360776,0.0028368192956112715
NTNG1,0.010893683346685402,-0.03111816359635265,0.03604070655608329,-0.025655132891596193,-0.017838857152245712,-0.027717044994924757,0.05274520585935182,0.0745541956720466,-0.0282586878948767,0.04187882056415253,-0.05184170388946538
LRIG1,0.05058833577029347,-0.028820111460213158,0.05363291600529409,-0.02637948480662693,-0.04735216364042938,0.033477377853754424,0.06680802063431025,0.1081809000078332,-0.007493608242549003,-0.049620863601775915,-0.052442338258499255
CPAMD8,0.14561305032291977,-0.012370304995273636,-0.012644889510045432,,-0.03264984776016007,0.0620211890363102,,0.04689297164178148,,0.06429245718200255,0.10029903970592542
GHRL,0.01361565784274367,0.007358911244127064,-0.026891140910039482,,-0.02709689795847381,0.016608593650213093,,-0.040866279217603566,0.02955989147107901,0.0013142686712825865,-0.01502388099589349
NPY,0.08142017815328263,-0.04853719670599915,-0.04426778178377354,,-0.03812795181893804,0.05507205651719708,0.00662680248591152,-0.0490332953875855,-0.03416793975540702,0.002743947045047377,0.0405430768023716
MMP2,0.12555057971782416,0.025890698361554054,0.03693945268092545,-0.06956685291578665,0.025076038410910495,0.09824609344613515,-0.03414409977285324,0.10659002006952914,0.013839936548905585,0.11871521627989531,-0.006241678534108167
LHB,,-0.010773601442205771,,,,,,,,,
PPY,0.08611045707112869,-0.0027846432095356673,,0.08939638271978446,,,0.005146348985781611,,-0.008277705685425431,0.07160959270267798,-0.030509666446511544
ALKAL2,0.07228549833523615,-0.010617077817184038,-0.014337201557344137,-0.004175031302258773,0.0033699779618076163,-0.04455313703204059,0.02737197900161276,0.05084447078318506,0.00684593337831226,-0.0018478069150023196,-0.05808999688115103
CSF1,0.0034785473885787545,-0.008795376876580323,0.03529566003804015,0.09615816049865751,0.04669175680224967,0.1348158293690089,-0.012999450830431549,0.04047364033131037,-0.0191202640484602,-0.016273513747135034,0.03978534465740869
SEMA4C,0.03461378083978408,-0.019406653877183155,0.03915094751929137,0.02418454939469488,0.09711947856568509,0.08050788683896315,0.010949205138168147,0.058727956408203254,-0.029883672619500052,0.10243354598088036,0.06316865131620035
BMP8A,,,,,,,,,,0.09835862410093256,
ICAM2,0.11725289829904252,0.05099060098141626,0.0679100065160906,0.07526968764594545,0.06422713423871897,0.1239342426835977,0.11151962538895534,0.1348783046738024,0.046095003107707984,0.15623807945223,0.05808467023415833
SYTL3,0.027921129956561666,-0.029818552789941617,0.03763995850254667,-0.01802820101905162,-0.04260696182296258,0.08968813799250458,0.0858571995131334,0.007983364366172765,0.0049982760592033795,0.021069386115166032,0.034026277956210084
IL1A,0.0038852406019234346,0.025346056518276382,0.07330130188573868,,0.013418240213919094,0.06339470868175001,-0.02322647331069999,0.01146597983346873,-0.023959269704389816,0.009949828473025099,-0.007546501913853347
HLA-G,-0.027016473391135713,-0.011379007942144002,,,,,-0.014975294484390752,,-0.02724275047729743,,
PGF,0.17641039675744935,0.07329141856745308,0.016515755111899743,0.08624751774299681,0.09201705387520809,0.1066482291216222,0.1455774521022612,0.10561544585911661,0.039442635014966,0.18930811809562245,0.08072011093057815
LGALS8,0.016454252137754397,-0.0026016562699917134,0.017986801016759705,0.03735789707275541,0.05126616052956485,0.06933589938798033,-0.031956440676337725,0.022465738859819617,0.036274065318443606,0.07348740161063178,0.0029120195963533964
DKK3,0.014298218828062325,0.02922129596083004,-0.05516976235381152,-0.019845370957097742,0.025977445950259907,0.03295915075022034,0.11040527638533675,0.08293428386102154,0.01029229077556001,0.07329217803045253,-0.027115187852300004
COL16A1,0.05201936773105247,0.0035839314787258427,-0.0054587176023532915,0.05751311766744447,-0.07145819031797643,0.11095951515004089,0.029611220892717626,0.0929124305608993,0.028904366585918696,0.1085228452933806,0.07875248853496722
TPH1,-0.019836952749262244,-0.020706855849647512,-0.015031583412803013,,,,-0.03040706365325844,0.05076530703892844,0.035138458527551854,0.04013623818442118,0.00889834047747488
TNC,0.03074278824267789,-0.017845531129615986,0.0898613634737779,-0.04820313350912936,0.10814009355036118,-0.016818716314051324,-0.09937663089936354,0.1307489940129482,-0.026338551255052505,0.01577975663011356,-0.03725259124543222
TNFSF9,-0.03527440273962465,-0.01866066513094969,-0.03393236799669318,0.022492516210758432,,-0.031677818242982936,0.04954056120898695,0.008910662318406447,0.1087103062475,-0.015168829560873046,-0.042613503146714
C4A,,-0.012772729677208649,,-0.01717239431146357,,,-0.019202129827839635,0.008113241492631615,0.03335557217553129,-0.032767886010880015,
CNTN2,0.011535470227170334,-0.01780482303309017,0.0007360348622255277,0.022961446800793713,0.021768549015645854,-0.04416242951942286,0.0382707671868484,-0.15394488694584146,0.011387003596162945,0.10747776085141038,0.0012235448002044743
F7,-0.019352442450546726,,-0.01264488216041266,-0.015655678321149388,,,-0.00672077077030697,,-0.015021004678678548,,0.026280882411165878
LUM,0.15286762337742058,0.02872364317555756,0.05469752586681783,-0.08293163908997489,0.06741937096124982,0.12834230740692276,0.11456271300923782,0.16168180087584416,0.03282751990156745,0.09908713797945354,0.014728874398640433
BTC,-0.01755728037683102,-0.029241808075659174,,,,,-0.01750320090097596,-0.023749510297525207,-0.01453611614658756,-0.003909599906879627,-0.04291942202125823
APOC1,-0.07098086386278359,-0.06938510138399949,0.08332545488302227,0.03669039391270847,0.09043343923965774,0.0641896556264942,0.05030943442836169,0.02309876624343349,0.028502617503580248,-0.035944956463598236,0.014332837521821339
PKM,-0.0027162352409481273,-0.001291803847097431,0.05467561039680499,-0.0089740835169468,-0.037383402482523836,-0.006963486832307496,-0.13175471855086554,0.11584963706287171,0.010780261988087899,-0.038264529941084244,-0.0627899262268512
TNF,0.001523236904523891,-0.028197777659597918,-0.01855793359558392,0.16791504478299266,0.07208190335937396,0.20512257791268235,-0.01698858400314491,,,0.01854771131668478,0.3221283450407051
GNAS,-0.06522196525375014,0.0028036720244328742,-0.028861355542559013,-0.08416120738736,0.04777756668453571,0.005236385259660465,-0.08142409057836947,0.11188059714427899,0.0028431910287532057,0.03617459126494992,-0.04396589947415075
BMP8B,0.02703638969789632,0.05521440179241149,0.018903117202078257,0.006637455873084548,-0.002604774202158348,0.026904197674846683,0.04767241634065816,-0.00169446665444264,-0.045670383477777826,0.12871234362374748,-0.0392620343795715
LIPH,0.05080350359041166,-0.01618137229376803,,,,,-0.017247699321754968,,-0.023854019808652465,0.015358291475383421,0.013336971931235588
CCL28,0.020350009192798165,,,,,,,-0.019132695349916847,,0.047612517965633046,0.03828061839953695
PTPN11,0.02772366146594041,-0.0761603634719471,-0.0035613805500034723,0.0007446070641867545,-0.10052006736593472,0.013311506351132846,-0.011774111859962919,-0.0008202017950180239,0.04911929901105401,-0.0031136575434739648,0.01661637666144165
ADAM12,0.12839165855736043,0.02567394914457644,0.016047892373000458,0.05602134477839776,0.03825957286570116,0.01901516659242933,0.055126934298563766,0.08350774487517484,0.006751860189133103,0.11216075072407229,-0.00836477450959558
EPO,-0.0005614517958602355,-0.016496630891404174,,-0.01423474684299439,,0.009936535180846853,0.02675538485174704,,-0.014371076930025106,-0.01055163718176321,
EDN3,0.035979246645708354,-0.0063372950156748206,0.08270785016549857,,,0.15114286959950415,0.029473421503276424,0.1373190698070105,0.03299980343298708,-0.01108550520880468,0.012739553591307424
CCL22,,,,,,,-0.021199957861667,-0.02374951134858655,-0.012609994394499852,0.14268574080662186,
CCL2,0.11148685263540349,0.006456983337559008,0.07187503617536461,-0.0018152060256324644,0.14410785180590743,0.04741698738360187,0.025220530506730187,-0.005703526841732724,-0.024922337976168937,-0.05478191753716758,0.03743790326980353
DSCAM,-0.03838247756337212,-0.03274382689768568,0.07869372259373639,-0.020942511715904066,0.01584969623851636,-0.019934902279205313,0.05773357928278116,-0.04915039819963638,-0.060261604466056454,-0.013613331374287947,-0.02565266114454137
GPHA2,0.08318890096307932,,,,,,,,,,
ANG,-0.004273128257423589,-0.032130583038773836,0.013381269214745145,-0.04175468676000622,-0.030669341256019285,0.03264625982693636,-0.007940221844028227,-0.0053908072834548985,-0.008040199873395092,0.01252032154581381,0.05102634951740179
FBLN2,0.01411428938328412,0.08340638061830827,-0.021444142011534086,0.02214455313243924,0.05083443233277547,0.07988329879628066,0.07184530233272002,0.04249901643065616,0.025386789021646015,0.009219578778418239,0.032712579855931165
VTN,-0.00036959255911608386,-0.02121225873964224,0.1091702833202602,,-0.02769044771379876,,0.05762581801992525,,-0.01860860496034586,0.02836336009455511,-0.0265780448896587
VEGFA,-0.09894765221701074,-0.027453440152550454,0.08377586487599477,-0.07028263570693734,-0.019721218308739543,0.012742713173026934,-0.15633830671373333,-0.011235899111384983,-0.027700050279025584,-0.11159333590264536,-0.020789541172225128
F10,,,-0.02056084805256381,-0.01202895217232742,-0.004601466903108815,,,-0.020547799941331327,0.18229743976436444,0.01561063367919231,0.002951755592602231
SERPINA1,0.0546543840596947,-0.04367883644792868,0.08871090169988191,0.06886206970625461,0.03395487897095427,0.11645367637145934,-0.025575067280824905,0.005773145348946034,-0.0056222622984186356,0.014370611915621211,0.03549791506578588
VWF,0.21834428175972467,0.046283649199282344,0.1128882592082869,0.08707653170393766,0.05142393649623338,0.08579838414288109,0.17800627477183367,0.1340133463630283,0.06369097339776228,0.152899474136276,0.06772928355274789
GDNF,-0.03106609728081657,-0.013418051310509369,,-0.03082943146815705,,-0.02771703725556693,0.037705530983588656,,-0.020123869275345877,,
VASP,0.16525986945115967,0.02647262377853735,-0.0035139545501094317,0.0251096158796307,0.03243943348782314,0.03304652944581891,0.08618692484248994,0.0745802621231581,-0.017600130926161816,0.14698662328848358,0.016311171534658577
ADAM15,0.08477589889369636,-0.03887456743877284,0.0696954623959609,0.042057496606138486,-0.019698300099811227,0.05490686284176082,-0.020915105738189964,0.006436538170789408,0.03127029949128685,0.07608414007876933,0.11757186553564827
WNT2,-0.03469989531381212,,-0.03245748074984266,,,,0.04973938855639658,,-0.017255690671473416,-0.002174237201642071,-0.04127232799815257
CALCB,,,-0.013977897484809996,,,,-0.020334432131418938,,-0.022448247297101945,,0.057764356467845085
OLFM2,0.012735431045457248,-0.001187943727049004,-0.053259814102719676,0.103210235119531,0.016570352939834432,-0.026555317916328428,-0.04553328112880094,0.02218290142171581,0.007735446620535704,-0.00321072443394125,-0.055133513724477404
MFAP2,0.1337226368312315,0.03826975166874372,-0.00573519213496044,0.10621120996216038,0.07756940036391208,0.02918631961525366,0.07505286414217349,0.21644655945887942,0.04144913043449201,0.14212405815629567,0.07123779247758702
HLA-C,0.040594167023636024,-0.02708184932780463,0.0888520962973513,0.06468949771350692,0.06366591655561538,0.06371612680567276,-0.0019396799951013836,0.08331404440695504,-0.006421027689965302,0.09812549110097013,0.021944876142008417
THBS1,-0.02708849743791274,0.07591746826009262,0.02560467999074368,-0.004566907145036249,0.06993141162548963,0.020520421365660235,0.057682205498401605,0.09595826271893051,0.004624765500844492,0.019917598936012144,0.03518134127355668
HSPA4,0.018645836661913426,-0.003461065104378167,-0.003249227385282597,0.040600726590975265,0.07091136580642987,-0.06267090107721832,0.030072482244240514,-0.010589089661257569,0.03267409219673327,-0.024308579371414427,0.04298821983761603
LMAN1,-0.029695116667304955,0.05086114220806347,0.10583065254492094,0.032122677262936244,0.016368416961969882,0.032402424605705846,-0.06254479195142287,0.04555319368847675,-0.016157244233317113,-0.014794869941805181,-0.03355662694857292
LYPD3,0.05954493622927475,-0.012094978392892844,0.18109294963497835,0.03285546869832437,0.13023670364652992,0.1748715659979385,0.05136575996716704,,-0.022888570136295954,0.09232638181839568,-0.023879448680880763
APOE,-0.02078694505721005,-0.069580384603822,0.06949572194626842,0.05956492310122117,-0.040977309775273946,-0.034048400342686774,0.0023946364908310567,0.08067219724215328,0.0019055956245575376,-0.028892744138020614,0.021842023796298394
SOSTDC1,0.017564799204394212,,0.05609345994220012,,,,-0.03868768965180745,,-0.03882500468572084,0.042260458627820366,-0.03276228300006062
ANXA1,0.08762310361776783,-0.002397332047531327,0.06729869655060401,-0.05318709160470131,0.04983295991678376,0.03948802126292799,0.017173379553183078,0.004492479334903533,0.026846782482854083,-0.06742458378461427,0.02855910049405204
WNT2B,0.010907835521306284,0.014766450005387517,0.0009486000915232928,-0.009198655748783032,0.25192093883044125,0.11603199612779469,0.05904144067946827,0.06717620021138916,-0.032019884609250114,-0.06657942015032718,0.041038426847340055
AMH,-0.018221977437875906,0.05107165342349783,0.1261309608931638,-0.013314675195552546,,0.06225675334226993,-0.007032340803620652,-0.0191326929100915,0.03669879548540555,0.04370510526964677,0.04011941765575694
GDF10,-0.022959179053112982,,0.04504160450757947,,0.08596229275830806,,-0.028883993738205757,-0.024147607153187475,-0.031101954467114085,0.016630922149444987,0.05153710844984658
EFNB3,-0.02563806722759287,0.004845455145739625,-0.0021557217111147563,0.03482864323168058,0.04660807833907925,-0.03734397882603473,-0.041104606830234654,0.07670610217177241,0.03130096803399029,0.049340292536796976,-0.038258668797927435
LTB,0.06191681873243291,0.056692202853193145,0.010914622157865438,-0.014089738407287883,0.002621869775862131,0.13146010253518178,5.817311638392408e-05,0.007508227206046953,-0.030672285516194272,0.08810793180101868,0.02010401965602499
ANGPT2,0.13134091109830826,0.05704364838763987,0.11160008965885428,0.08888150482874793,0.056428950347781046,0.03204525349640416,0.14388022939561898,0.1190728115786368,0.06758616616778683,0.11302012364241391,0.0896607444844416
NRTN,,,,,,-0.028388625144498598,,0.018054707483390373,0.1866917306531305,,
ADAM17,-0.027689149833441968,0.007652517146784827,0.04468111435337023,0.020483832492436512,-0.0208653242762929,0.0010617968217821365,-0.06695339259311305,0.022151067971446316,-0.04198300761370926,-0.018462875298827366,0.01518769559780799
LRPAP1,0.04470137158059666,-0.01815008546440702,-0.02040900592388434,0.010868446473627046,0.02813156406716821,0.011160773157320353,0.08109884870280532,0.13616812494061561,0.0132989951757082,-0.05296546662854062,-0.013279955963669706
NID1,0.15815323305932175,0.02957410042215069,0.09636363421269634,0.057643448897363996,0.025326179667602984,0.09553697778991407,0.10710734590617743,0.14948191775943445,0.03823893437696025,0.14000011661202588,0.06162320407379169
MST1,-0.021383427254441117,-0.03159782911436629,0.04151659785563394,0.0015810891005734774,0.0009831697779349488,-0.01805933545226592,0.019265621806263768,-0.02930914727854342,-0.030217891554967576,0.00530554568351367,0.05044283453961576
CCL14,,,,-0.02195716129503767,,,,,,,
IL13,,,-0.014158627844602336,,,,,,,,
DCN,0.1313060386821177,0.01665186114508346,0.07443394596994145,-0.08776283737692286,0.07150099401367938,0.01932423817683091,0.13005380605165723,0.13317019354583726,0.033567786182387635,0.02087324984396748,0.04277236927378228
IGFL2,,,,,,,,,,0.05527353024469999,
COL7A1,0.10326294845087583,0.013923954822588572,0.04433775305920954,0.033599247768845826,0.07531111195744329,0.018828476430003314,0.041895405160174676,0.10108547103246127,0.04956553033260083,0.08656100195909468,0.08229781736981427
CALR,0.0311242030181885,0.06681584732197345,0.08667727866862444,0.0437369898195822,-0.002812549093065893,0.05286202586221168,-0.0353697945188557,0.05038490118577259,-0.03188915108450685,0.13558189025169404,0.020441693451894328
PIGA,0.010447056010136242,-0.03693411958900973,0.03826725914638869,0.044654073860232936,0.061634542247793786,0.03319412557358599,0.04022952619532367,-0.01176955475429309,-0.023457925546155643,0.06669531653401259,0.06512868348877453
CD200,0.009961783220916853,-0.007715149880540611,-0.041706075372416496,0.09271276143316344,0.08339762844267055,-0.013129279920771172,-0.0025498162586039875,-0.0023110603012671755,0.010957338127263943,0.09447517871702937,-0.004095503009258126
GRP,-0.03681556903102496,,,,0.07990442746795041,,,0.01115607373088104,-0.0140355733000328,0.024367763556899645,-0.024500633009556943
CDH1,-0.046661327452163844,-0.04346579776924144,0.03942230736724637,,-0.024335838216567447,-0.027190165548944493,0.05043427915025275,0.04741828357528862,0.002257568940827647,-0.020086817102709407,-0.0354845050491883
LPL,-0.004811668253887765,0.022341532681608375,0.10457065305372532,0.027091856058328187,0.05039217802549058,-0.04451793592255554,0.06040357847138247,0.13201185987903222,0.004235144325502827,-0.011269977942419612,-0.031040440688340068
SEMA5A,-0.01387732342519984,0.037475633638169976,0.10010819393906972,0.023824014890848195,-0.003177526470338883,-0.042553650102527554,0.06186596638399257,0.09461663457427419,0.004254330089552928,0.027602322626153353,-0.017616567757984387
SEMA7A,0.12461982263638527,-0.031025694221837853,0.013586223488611758,0.05834801934875001,0.07878218882551864,0.014281254836625071,0.011429533032280278,-0.0038662489054284398,-0.02092633810452487,0.16729676206523575,-0.004066593692071485
SEMA4G,0.017964304210461395,0.00067195715906152,0.017168555927961057,-0.023999007292093328,0.021932758302971214,-0.03167686060926965,0.05949757300630064,0.07926483177314224,0.021144468733136003,-0.03927628329206381,-0.0353692945234649
SEMA3B,0.02848195368602775,-7.235580504252122e-05,0.06474405448278361,-0.04375118351399029,0.01608640810478276,-0.028409088835570584,-0.05526490900502343,-0.12332177459793749,0.007034420937527194,-0.013949134351882412,0.03271670310619609
RPH3A,-0.004887775684145439,-0.036752254799289466,0.04142695838210862,,0.009143197097844212,0.11192095493958776,-0.015615535015365122,-0.06965400076169226,0.0314236351198286,0.008656612395541562,0.018954284590187446
JAG2,0.10464931230618035,0.07828632704877653,0.021235046225923187,0.027937682104271368,0.06591320616926757,0.09460617037836684,0.05624746768489079,0.1356640577055076,0.04079507813289894,0.11004405238182477,0.038991262725312885
CGN,-0.028216342247426734,0.018472982703234702,0.008540741306581608,,-0.048679071338511654,0.0404003586555339,0.02662913600538173,-0.050293766712801384,-0.023868244991218375,0.007586271075161356,-0.04085428361941932
GDF15,-0.0025395383346350497,-0.008432265310063365,0.07360622007732681,0.05522783177229718,0.11252267314835421,0.04593140177050545,-0.017922045332778407,0.14725289271390718,-0.024796497749887743,0.03681047390693596,0.04097088413555187
SEMA4F,-0.008649130611117549,0.0005174003194856052,-0.03902584826945405,0.05215057817594644,0.04294862082162301,-0.027216999854485686,0.03356164847132718,0.009406253668108532,-0.04740763126406673,0.00821285933628688,0.0021120021594981074
