,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,-0.010068370681086332,-0.03957214015678419,0.03021005074625347,0.008799141123571807,0.004903754376602587,0.057906532489977534,0.00036978025140959594,-0.029217119719401788,0.035454972300025644,-0.006769358789893654,0.0212294875367705,-0.027499309079641716,0.026629332382145193,0.006576799730641691,0.01161579926718297,0.01608976607827986,0.03199950902660972,0.0650870785174805,-0.015395607803216985,0.011354983417895951,0.05926960806546888,0.07294932107608287,0.1364844326823648
RBP4,,-0.043491098270515706,-0.03376992529240133,0.032852238766782116,0.040865921218488095,0.04720928485435275,0.04957935628841074,0.06717002874865444,-0.025689474409247386,-0.03736670455863608,-0.022633605286228025,0.03393500384084715,0.0503284847401462,-0.025180337228662888,,-0.03185586455309253,0.0034601320040970013,0.06596339832287747,-0.025398458477530597,-0.03030855580806688,0.056018692637271446,0.009990586204726445,0.008776707869180835
DKK3,-0.02529880401375965,0.0484651406430683,-0.03256909040207865,-0.07005968650420076,0.0052410454988742325,-0.0850629146021439,-0.037540047544517306,0.006219577794514013,-0.02414070212862935,0.03466697556743142,-0.03911102077112734,0.1125072857404491,-0.007672945664405149,0.06820452761659053,-0.053014990176259665,0.07650627796725372,0.04815705833569027,0.048417804487761576,0.09146421891456853,-0.0424053695723594,0.004992787198784017,-0.07173250058001258,-0.05913439519688077
COL11A1,0.001641875875775035,,-0.01715947428434879,0.06681904472471013,0.02156427465693022,0.05404895532764918,-0.052602605072459695,-0.002563067149819783,0.01108823038454133,0.01554987353904134,0.013208514307013667,0.12934316366028195,0.005594930514364763,0.005631056598673754,,0.04895216434897808,0.03703249720632542,0.0027666753369563883,-0.0097528063246403,0.013658712063382147,0.004310132412373254,0.06408049215522744,0.13509835064258882
COL5A1,0.020324709221670928,-0.056459561431732364,-0.060979209484909265,0.03405274894833807,0.03439446896156061,-0.019889557390217274,0.04526861573068416,-0.06267441381571104,0.09794077477398921,0.014581644287840293,0.008290868405825574,-0.02471688829746706,-0.017567839051118854,0.011944155040084245,-0.03329282669470317,0.09765640041692314,0.01997571180662516,-0.0825753033707473,0.02230775223941811,-0.04785279962185167,-0.05882990254816919,-0.03652763968740581,-0.041881260955711014
KISS1,,,,-0.005118110045672239,,-0.028049196972596745,,,,,,,,0.052179293113276876,,,-0.008327809845821557,0.03435443188330534,,-0.02761605493564715,,,
MEGF10,-0.021533327435781867,0.030548861165876347,-0.03461812361226737,0.04075750252859022,0.012841154137804988,-0.015975558206137958,-0.05131252866878652,0.008648418893338183,-0.015358531998058868,0.013087418942212896,-0.03229481375711746,-0.01712324227875101,0.005797272567629019,-0.014470383061429008,-0.012198514914553493,-0.022333111742214473,0.082287196561509,0.04171871119169518,0.015086208286116076,0.02241410094733954,0.07549780683101018,0.05714739533668032,0.03614747110620535
CEACAM1,0.06110422391083916,,-0.01712206745038976,-0.028141884966103543,,0.10985726830395426,-0.024608627972267982,,-0.005166597441851856,0.038910395599029944,,,,,-0.003259929606995615,0.06193175928947665,-0.029190086222371778,-0.025816661771386203,0.029863651506929732,0.008614291494677004,0.012579119848819258,,
EFEMP2,0.03590792489414317,0.09536506629636243,-0.016478447120234288,-0.036106728167897784,0.015427572898343674,0.005019031472079479,-0.014512407555324167,0.014615948352761006,0.07402976194750313,0.04510181398090857,0.03725711519565072,-0.03984102345640449,-0.03692838334217913,-0.028885725039365352,0.018338919212959992,0.011495070313860998,-0.0038032955895950173,0.020497048575172098,-0.01501412271374996,-0.014826481924954405,0.031383778792243223,0.04614016144437451,0.07407372720529447
IGF1,0.036604905437781186,-0.030770634946928787,-0.04256989436112396,0.0007328590220196322,-0.012030550464535508,-0.019326620802359543,0.042849145366782485,-0.0057414259003208705,0.03881614581888342,0.027426848919752535,0.03375664255838819,-0.020530576332571344,-0.033286540173986814,0.011893174869796554,0.04612442505512523,-0.06216485302910178,0.004435955094221785,0.006248156318404524,0.015560775435839185,-0.02204133148888565,0.05918866747296704,0.01668712819095643,-0.03238220545017272
COL6A3,0.042521167792066245,-0.00985773356224218,-0.08275606394106547,-0.005243209100750652,0.14609039146840544,0.004523936918638513,-0.025899241063215905,0.0022271094344790627,0.04028030023774416,-0.031248143131903616,0.009515853792773015,-0.03876152849498772,-0.015070730779883374,-0.047448748675281475,0.005114578954581213,-0.008181565597231646,0.02199365296556416,-0.061431050044587335,-0.06681707243784063,-0.010790864119076987,-0.0487020966066089,-0.016558717893950893,-0.025534706522545605
RLN2,,,,-0.02707991364380914,0.03350468690802869,-0.0023264409373692434,0.025672017019497076,-0.0003575502889651501,0.05038070355990131,-0.027088409272093987,0.017798929419101737,-0.022020319262327715,,-0.01919049320293614,,,0.11305426269530747,,-0.014797078527231347,-0.031307155869979585,-0.05022806486390616,0.0657707116107291,
WIF1,,0.042269802786020605,0.017590178818108215,,0.039162383674548724,,0.006694450817086738,0.08877302009979243,0.008015923370312759,-0.011797974942519404,-0.00020250858207376775,0.1460509272339417,,-0.03896241726152135,,,,,,0.01039438925564085,,-0.014768674974186224,-0.037069616458066654
IL13,,,,,,,,,-0.028992071232620403,,,,,-0.026691818814076295,,,,,,,,,
PLAU,0.02835726287014946,-0.038958796575283804,-0.03591281691913804,-0.004310458852898286,0.024417975160771196,0.04086444606732497,-0.05034676300555204,-0.017526443594824494,0.127174961700275,0.03570043103166489,-0.014400877522695484,-0.07693704557941823,0.07522286394494392,-0.027698013408950454,-0.002835997015333366,0.019036331563303314,-0.013088155199968312,0.04979410247797062,-0.030932879200844476,-0.06518200105790681,0.05900369018855219,0.00968787791198337,0.1569802553688281
CXCL12,-0.025006059803433987,-0.023173939569330216,-0.053667402457160486,0.00585937755954432,0.0014586751891566936,-0.034449133261740456,-0.03330810724064611,0.032232369942084886,0.044198271937865755,0.004347707299797423,0.05270592973755334,-0.03258570807044937,0.02546429894463956,-0.01166804032376368,-0.04210737605176713,0.03273227676784038,0.01918084881555232,0.05419854915146447,-0.06838318331277264,0.06585063769260052,-0.0016781440131839178,-0.0056938540045143905,-0.09553457797485376
MMP9,0.06164606881911659,-0.03437163505333267,-0.01502314040123959,0.061083055052129596,0.07835569065140183,-0.07144075693199067,0.062321271432126256,0.04300755447728554,0.10492336395057666,-0.03565929220154096,,-0.026010538538048238,0.06843528328532701,0.038782501825428965,-0.0317140201708482,0.13449031861736999,0.01943842363941325,-0.05571231066730169,-0.03540823227964721,-0.01994158139651518,0.012477313709136047,0.017139894045757855,
TNFSF14,-0.011870895656783844,0.1499223287775012,-0.01780337745732662,-0.03852767051429169,0.02262795083413813,0.05814540778719,0.03346655256307323,,0.026763509179750608,-0.014497383707878848,-0.023973720876823926,-0.04245094117077883,,,,0.1258155456847722,0.028389969601259547,-0.006150442470634956,-0.017542819660703275,-0.022440492184522508,0.013197552782129189,0.08455659016842718,0.04584722868630391
HBEGF,-0.05952519792817794,-0.02561285481103627,-0.03260495230499641,0.027930253182375495,0.05542840698265587,0.08038790662764592,-0.04629357878560334,0.026167059153045492,0.08516588152542509,0.002893544730344888,-0.015623524377903502,-0.06855325590941007,0.07365183571058091,-0.03669352357128999,0.04715172060643022,0.08887786731433969,0.028449902050728886,-0.04776456673615328,0.05653776453029257,-0.045445860039857386,0.019239979665063484,0.04659304643732447,0.09146140600189452
NUCB2,0.017660443777011103,0.060805667922928616,-0.018797339168266963,0.013040371777200207,0.03635450044502257,0.04891029678129497,0.013145329908316013,0.006531575065521301,0.013848775608965228,-0.03986707811067816,0.027733249141631357,-0.0003207178374080372,0.07420621130767913,-0.020622847579192666,0.03897703038442781,-0.00786591481196711,0.022626429375491062,-0.07808333817520811,0.06370012513368298,0.026682796164035905,0.033942962852321575,-0.01420380842524587,0.04674522849792192
VCAN,0.08771336553219965,0.01657725104190482,0.0063341261107229445,-0.026708009587577332,-0.06789694142627337,-0.0728120547954528,-0.0887914721136584,-0.03937560929920185,0.029478011866176365,-0.11161131559742997,0.01314436231091835,-0.06277220631603778,0.06579233109911692,-0.05614914239959501,0.016001006570565923,-0.07797617896613736,0.04439618096538098,-0.004974607292355597,0.017612435621360646,0.021390722741353483,-0.10196533055650957,-0.011511811750304007,0.08032671255066758
VEGFC,-0.026123006161512065,-0.03552880294096052,-0.025951759815144537,0.053328182535077116,0.011312112105108072,-0.013593372864576668,0.029573527763176857,0.0053717407696090335,0.03663838421911376,0.014611916030614206,-0.021436904778652132,0.11485477057154558,-0.030811040259418134,-0.00818709259743046,0.03748073812729957,0.009872691240552211,-0.03994405553612453,0.034388300117453134,-0.013292564524496214,0.008483360330782692,-0.03906817730682183,0.07704183367111425,
LMAN1,0.05369697654994061,0.008696042506243867,-0.07336804234346915,0.005543853148364614,0.008410140186548095,0.045239285992660735,0.014332210332641298,0.015680974497058416,0.0724103362287611,0.03165655611488207,-0.005179848748437567,-0.0006918741326745529,-0.03370048261751314,-0.019349896925304096,0.00865710736834256,0.029330816167702552,-0.013976578198052071,-0.06301303643638732,0.11284654258873177,0.018165823489427517,-0.04556915489410121,-0.03978703152954573,0.01487580177963439
IRAK4,-0.006775124441863288,-0.029705069442671147,0.011384023552495499,0.03466976551273372,0.014355935817981835,-0.018414217337292742,-0.011244453811163277,0.001595463737488754,-0.008380977425880544,-0.012519086163835366,0.04825783988160055,0.02939903902687005,0.06741413050553625,-0.02061719269400896,0.04129521048865086,0.07888579114399014,0.021684071799785345,0.0043262842005917495,0.018589133102502008,0.02571353720810293,0.1119110292074799,0.05453501604869504,0.04761594428747265
MICB,0.05171923797850948,0.04625307731318491,0.003500732528267163,-0.00098563307811035,0.03388689837157859,0.011535763992083368,-0.028783918275251424,0.01710288987627859,0.12782997814425842,0.014612824671250827,0.037544994372162785,0.054314097670230474,-0.035598516273474747,-0.01787029241376263,0.0023474676916035828,-0.013999090952797572,0.012123820185827198,-0.034693455897161385,0.0112438904247483,0.021118572627303683,0.12087100738207152,0.002144942096909917,-0.04936450333893075
COL1A2,0.041850226979116965,-0.016917487798874486,-0.04173992724578945,-0.018023290096414436,0.015077048839736928,-0.049585004883051516,-0.05416719331571695,-0.0005043023131924998,0.14009316316332876,0.011939502697459501,-0.0422828210134254,-0.07757235698192454,-0.01913163942128193,0.0020418570049333873,-0.05617944008990105,0.025985730263653795,0.009605213441917426,-0.07744832032022404,0.0013259111611872475,-0.027156317628838033,-0.14694721367871813,-0.08083687614559189,0.05584875064853567
ICOSLG,-0.06701190271855839,-0.05262243950424113,-0.07060936520349564,0.042873358670874585,-0.05852315495435811,-0.01947937920062487,0.009219663999172272,0.027845111932983616,0.018921359807905984,-0.011680670692789455,0.00836560287840352,-0.0714306600785583,-0.013135267695565375,0.020725304423198167,-0.061234573163030395,0.01851633051447291,0.03625626598571781,0.04685997267563649,0.05698211728261215,0.03244251693543715,0.08328415951218732,0.019077053367424286,0.11705506347180215
GNAS,0.09854919149173375,0.001606686772509284,-0.01716986181335398,0.05958120854717612,-0.010784906809564154,-0.1373810923430884,-0.041926056668957115,0.0026074365258114745,-0.010345499782847316,0.02592212990720535,-0.02668751669009771,0.14748852643607196,-0.10888730853240387,-0.022886345322771548,0.021103907617219423,0.007138234669563664,0.02230635149835712,0.007734762049291309,0.057073482614881293,0.054417737011988314,0.09183307101019267,-0.04665615178731948,0.05727048532473656
C4B,,-0.02097912482589147,,-0.029832059587040726,,0.04293366209285859,,,,0.002962542119531273,,,0.02748720545492751,-0.033292287157149957,,,,,0.02897213701277496,0.07185784245641597,0.013684597732544624,,
COL2A1,0.015186071213462356,-0.034371649380347646,-0.03417975097960161,,,,-0.02003556782102164,0.01651501700693813,-0.009109124494467612,,,,,-0.01891124528447127,,,-0.023115025161833343,-0.02774041298606615,,0.032821537818321936,0.034350798143422755,-0.06463026220660603,
GSTM2,-0.028712188360360647,0.016276873510338057,-0.04548879445746384,-0.030243756468868635,0.1328359770757791,-0.017837479527741836,-0.04442390822353542,0.04096603016533908,0.032361472785092,0.023595066685079095,0.0037187386272257046,-0.027821153022333456,0.04390597600427335,-0.017273396232852865,0.10842809963994654,-0.035686083533054275,-0.04817041158221893,0.09286427509141927,0.005796056926298409,0.07939651797098,0.060456161442889234,-0.03477758155842882,
NLGN1,0.01981749912585089,-0.0018104215791787703,-0.02394707265547751,-0.02328785840823524,-0.05347854729596343,0.009134782233075456,-0.03204915163851678,-0.025150796977253146,0.04396724771698783,-0.02237666454278806,-0.010553189025366795,0.07214571587542004,0.04575621963881631,-0.012670955995942817,-0.02641323024966715,0.01836129221478831,0.023433412780781357,0.04415745930688555,0.003872726538159681,0.014201228625971002,0.08133780917674341,-0.0060462061185272906,-0.06552881417456813
SCGB3A2,,,0.010930146177078874,,,,,,,,,,,0.012808402938900983,,,0.035978173627160034,0.050311887437041715,,-0.009567551680925861,0.013586354150865636,-0.04237702192945982,
LEFTY2,-0.025864713650315757,0.03668635824086634,-0.04625674156144178,-0.02848751305394414,-0.05258193125685313,-0.01721382810440997,0.002978718443092395,-0.004327489985754901,0.11926982556976716,0.01532947560980629,-0.011472258869921252,-0.017003803239401937,-0.033537952120956935,0.06656532657933471,,-0.02917907180387572,-0.01029260492962751,0.06034304850401608,-0.019818091479458552,-0.004051795153487182,0.006379085176321274,-0.03918430746917402,
ACE,0.045522832783953436,-0.014762677885119462,-0.08005269733561639,-0.011019474063208367,-0.03289355807475928,-0.03765713114977492,-0.032318750102003774,0.04220285961051866,0.07958929582695862,0.005433076179646888,-0.032183860993907555,0.014665433867688467,0.00426192979622281,0.07575331162450817,-0.03894017933199006,0.07747285346577627,0.016577379537353297,-0.020609058329252698,-0.03775950993477732,0.016312113385678877,0.0682093212227271,-0.05085103451113278,0.039414314368292645
RPH3A,0.06048896589526787,0.07059246536430888,0.05532944676944401,0.014687531727536635,0.043085355437167835,-0.05139993475182099,0.01599957353920971,-0.019286936107558106,0.004801245028228364,-0.020812106198840382,0.001339418769074823,0.16743029698888373,,0.003748312224409944,,-0.016200606473755964,0.017381156145491457,0.05506276803676766,-0.021735698125359287,0.004443613662765108,0.10056560281164639,-0.02856311646474811,-0.1062968774770465
NCAM1,0.03708337816967297,0.049057845889290776,-0.007487196444218104,-0.043322696813091,-0.03139520559147861,-0.07133249625017123,-0.034205800852224584,0.02045231939378292,-0.03768014828900163,-0.005857992806998763,0.04389781290477516,0.05598194951234567,-0.038915645109218376,0.01918778523964954,0.104420996114353,-0.0608866859084538,0.021876192462220608,-0.023712762348972054,-0.03700723106706531,0.012546137971848165,0.08274004257132331,-0.07962387516306596,0.02552201518179164
GIP,,,,,,,,,,,,,0.02771164891195588,,,,,,,,,,
EFNB2,0.03415013236419236,-0.013918203960169205,-0.023349791852637705,0.018807451745930005,0.07355707438302722,0.03274060660996154,0.041829127611136475,-0.04395885593527051,0.034010404090979364,0.031444124204488645,-0.009739354882623404,-0.013093267810053908,0.04672458807066532,-0.04508484088172388,0.0007496437556624855,-0.023479505987737577,0.008946428749018145,0.006144297681414204,-0.008836964320571263,0.026490870661576457,0.05842862949780582,0.026323273659630414,-0.0066843870907180155
ICAM5,,-0.025709600964879085,-0.03663067950368693,0.04798668048139474,0.020983761118725755,-0.020578760199152463,0.012223656738868686,0.1038010421983662,-0.018091235487653942,-0.005369319549101407,-0.005007916882554376,0.07227517091730062,-0.026410080900178715,-0.0249168124787785,,,0.03149841166905256,-0.0017650492567991387,,0.005924712973060899,0.04146126467706994,-0.026634852804937638,0.033893696074718045
CCL5,0.03693976608799012,-0.012923565740344718,-0.07084299276929476,-0.027819728824331976,,-0.05267930628327331,0.023062000572713258,0.003816646962285088,0.12543387269633594,0.015188409172722996,-0.025210574508691273,-0.00436990729153917,0.06084052020411074,-0.011866721431199172,-0.049856648218221104,0.008214681332708527,-0.008451032938764794,-0.00955476555273662,-0.01603024184718724,0.05161010365701167,0.02991169118609808,-0.06680775129350691,
PSPN,-0.026779331912030507,-0.0085161365549175,0.07721306175588386,-0.020980970987510644,0.038280899107118786,0.06921427284253578,0.054893784021223586,-0.006736963522443719,-0.028236447923421913,-0.010317931178816665,0.011711623904289774,0.042854003573789906,0.05223577097116336,0.004822865441600849,0.045132696218555694,0.09529651739060775,-0.0033422013343128104,0.07332199297895972,-0.0019332709918863558,0.014899290773218183,0.055627995476989225,0.01142986057423301,-0.06545599221287965
PENK,-0.021348907885190605,-0.014447608772777492,-0.03648181089073436,-0.011339750120812031,,-0.017683109949922733,0.03993892061183495,0.011368951198277386,-0.04556905902390263,-0.0453772044096071,-0.02076349693097349,0.016045324055909044,,-0.022949045932097453,,,,,-0.044321629196368596,-0.02165071480594658,0.018176932677468286,0.0656079148856976,-0.03910919840041847
EGF,0.05807889482050346,-0.06151005254003168,0.02573082403453328,-0.04242697461641618,,0.09376445482886153,-0.02426600813845722,-0.03192846661940285,0.06323953050291883,-0.000691530430795305,-0.008020577024180794,-0.02444620416690886,-0.03590737479956674,0.04230048328818694,0.0703290514171056,-0.03569514430263381,0.03421731729501011,0.03643630998371531,-0.01810822672507494,0.10463802781656631,0.10980478714100243,0.03511674341884356,-0.0289977148228544
SERPINC1,,,,,,,,,,0.018270197724560885,,,,,,,,0.13448818656145703,,0.017622867647468288,,,
UTS2B,0.0671328031643334,0.013258707307043474,-0.014908067383576095,-0.019909522463147443,,0.035399193412557865,-0.022994617821332723,0.19571210999491684,,-0.023415016837626278,0.03465973881858429,,,,-0.016127612304477623,,,,,,0.0669050716240762,,
F10,,,,-0.03694044830464569,,,0.08378573733204943,0.0034952613858468006,0.014085950031786768,-0.02341501740651469,-0.022665749690086025,-0.023538967012717377,0.006005989968304566,,-0.0472334779658673,,,0.09403809236441688,0.034903513066330445,0.008771607183252877,0.026926138027213702,0.07642246831084386,
FN1,0.09515035656932624,-0.07510094195175883,-0.06067878922455035,0.020053991461547988,0.1005883729827109,0.02033123212110505,0.03166427214381182,0.01723358812089521,0.12243582840964765,-0.03570840139078686,0.03202145827619847,-0.052207357600907695,-0.04362579686701577,0.049950567751204565,0.0044276241355558615,0.07963903812596732,-0.00307376270053669,-0.10622505324797812,-0.024010785607405324,-0.014600636428995116,-0.0653292731124055,-0.03029741861092947,0.05553491371471719
FGF2,-0.010626682101980593,0.05974117944400196,0.05893049355595278,0.05073633275546373,0.022825098796108105,-0.02341888311806235,0.0009063061452181076,0.03195284311805026,-0.032197003562291576,0.014920966655627348,0.03807919977161256,-0.01606710181046931,-0.04129367032521693,0.023050984473918717,0.03455813075363408,0.035323303369251165,-0.008868572420332241,0.0019528550527183022,0.04947862020466476,0.01006900466286475,0.0316755174314139,0.01833786176734074,-0.0027702811359442466
GDF9,-0.008676152941756667,-0.05439921512268618,0.005497957246915873,-0.008319012170002641,0.05461976148842394,0.030076277098265103,0.05567359181016798,0.044557256434847134,0.06219811170112756,-0.017391863677958152,0.007642600857388327,,0.014772221851411884,-0.002813013617040527,0.13901833982723583,0.004220338724570178,0.18390349083503513,0.07840939321119644,0.004915805575276253,0.05775109094121715,0.10180190935719684,0.00957924351512672,-0.03228301251403303
CSF1,-0.021998574987235373,-0.07317593927669748,0.030569865537985692,0.02195195754127695,0.03492991629220688,-0.0038506479969389754,0.07194072154058741,-0.015822152066604575,0.04275229221350647,0.016961438438639606,-0.020490677277653645,-0.05160992889865792,0.025210646995360242,0.02957508849903193,0.044326238990115126,0.040431698323144596,0.019925994533058197,-0.0022514326005116107,-0.06428883093150813,-0.022513586982619127,0.03190731251216242,0.0231095880197397,0.07849965075679945
GZMB,-0.026378999698541142,,-0.026048010917898073,-0.02597670398405539,-0.03770921660442979,-0.02459683945876665,-0.0014802680062546139,-0.04894941076895492,,0.08635683098261579,0.013614734597246679,-0.031035404587048412,-0.026296008060719432,,,,0.03132160415301852,-0.032769922712198474,,-0.025102916996884352,-0.04527863970211522,0.033800427088534264,
WNT11,,,-0.016842478415056927,,,-0.04119878604457084,,,-0.028247384550385207,,-0.0006896683130953057,,-0.011022172554396815,,,,0.026860762395390862,-0.013187815013015438,,0.01728131729141472,-0.027801028532789488,-0.05682689048813942,
GDNF,,,-0.021817430298334082,,0.054164883574863744,-0.01764027211696646,,0.0031529308728030316,,,,,-0.0040392187647591326,-0.022758857161271854,0.0020032586852740783,0.09214632047314773,-0.019027466845370416,-0.03911254704759522,,0.12605407475092165,,,-0.034488570151428054
FASLG,-0.022556352696971257,,,,,,,,,,,,,,,,,,,,-0.029035804863734638,,
SHBG,-0.025340943621191502,0.005538674636841989,-0.015220547840835291,-0.008920426339649507,,0.012553492910995343,0.036348676133648644,0.023194940671188758,-0.02436094741781697,-0.004368063385334689,-0.028949511620270974,0.20950089584772966,,0.054759621695286684,-0.052399198219894125,0.016862400532474217,0.01079333541287514,0.007309607089833865,-0.03394748037103209,-0.0032095819303112143,0.08431633964138896,0.07089994767699237,
EFNA5,0.08679831581251253,0.0723120350424521,-0.03896055380408143,0.02693491557981719,-0.0069116846622675095,0.04890764763160362,0.008799493288010532,0.013250154221085723,-0.04981185172743237,0.059843884335742274,-0.01946716968249487,0.07966584208333191,0.04018879672076452,-0.0044348946431696816,0.014754472801863833,0.0029136807342327996,-0.03173401956714859,0.06106768525256955,-0.025273479404236448,0.003934579979282507,0.0674213228843212,0.11695735353692907,-0.022949576041083216
THBS1,-0.005470520975893758,0.011872837828636547,-0.037869653802763185,0.01145230462769006,0.0210747193334834,0.06326267170800341,0.059114637088101586,0.008142719008306579,0.07154332932100137,0.012198432409094306,0.051998052635435305,-0.015908156193409927,-0.0287383896512918,0.03826257986897728,-0.024356674968247834,0.09993577181587039,-0.023195759688998327,0.007178713557854301,0.08973819682152617,-0.12230392111252887,-0.09690495571868647,-0.0462896922518488,0.14230878581190604
PODXL,-0.045938617175329884,0.023506581881505853,-0.028948831490288218,-0.03883770645158143,-0.02985078023190883,-0.04005439729030244,-0.06176122628776302,0.012111225378989737,0.12065420074856989,0.03160992329068933,0.015203586523046613,0.1119690602684753,-0.0010580294608834762,0.006823238467322817,-0.1260163022386356,0.036907690436681496,0.022427949940007637,0.05346052450954277,-0.008671066959937433,-0.02694197039524527,0.02490156519206637,-0.04374527567932678,0.009818367411354627
LCN2,,0.011623163241136613,,,,0.13883817885895236,,,,,,,,,,,-0.009941379626406763,-0.029380541369278656,,,,,
C5,0.054418261066963375,-0.019882067340197422,0.002126659747714854,0.09734164857037314,0.08882414608488627,-0.010055745655256146,-0.04591833066367319,0.03103900507634198,0.04488759428385735,0.031211410445833337,0.009522540751313105,-0.035089557234125754,-0.04924134310971072,-0.03168425539978151,0.054232661718672956,0.011004126625854895,-0.04504789338926588,0.06558694145343426,0.07458285003138207,-0.0320180854092086,0.07525243603429557,0.15082811768982277,-0.07569788404944365
DLK1,,,,,,-0.05282399331374343,-0.01872819746793651,0.07937397741469517,,0.01605332124754633,,,0.06384507099773988,,,,,,,,,-0.012594513672191285,
CXCL5,0.035770695779001264,0.035330459650146764,-0.020674589794199852,-0.0099369634786704,,-0.02672012033027251,0.14664346496385083,0.02151313219828085,-0.00546965656649312,-0.008072543696491206,0.00608341967976693,0.07252197126867226,0.05060678857482794,,,,-0.03613789236518669,-0.0949632804972109,0.041693608952687956,0.004579975457584691,0.0647369104737828,0.04380730489273521,0.07928128920327991
