,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.017401839255289552,,,,,,,,,,,-0.02651424633216851,,-0.009642794314967944,
BMP1,0.041960915669123314,0.05406570897979923,0.029338739242237195,-0.0412409967097163,0.03574157268083509,0.012754587770881513,0.17366914921262028,0.007119735401954762,-0.0017109692278769256,0.0793639243596765,0.07499364522079473,-0.041690083799660535,0.1204073698096191,0.06785240498549343,0.053131895934246796,0.01789597598148756,0.030839085743978,0.019776080433607828,0.0012718717096419346,0.04583569929560137,0.06747240036489768
NDP,-0.0016245697512282833,-0.03348303608586089,-0.007716699490489488,-0.026409891069648684,-0.008400234387105382,-0.006853106067217777,0.019454177468312128,-0.024955297485570873,0.04264121277480793,0.011713271605945257,0.03475590815766061,-0.00435390528914657,0.0616817218022881,0.11044775005227328,0.07519256199490325,-0.0176932803145296,0.06711369477548738,0.09679566804942968,0.0357637717117207,0.06007867062077552,0.07427849777856084
TNFSF18,0.34387948756414244,-0.02178237148625849,-0.01179523659545862,,,-0.011638510287894591,0.005704059977152183,0.10649022053073108,,,,-0.03158894189610056,,0.03386559451274552,,,,-0.02734367423843407,,-0.009798932084782346,0.14955832078047523
IL36G,,,,,,,,,,,0.010471418168646274,,,,,,,,,,
RTN4,-0.08507665960840953,0.08712760110248823,-0.008673654810297792,-0.022654813804824137,-0.028361855888027906,-0.0772138116288349,-0.2313148069123176,-0.021113696997515186,-0.0559211151220285,-0.04094675275257984,-0.1057732240578422,-0.026177587233821454,0.12168529449529192,0.014927129617086872,0.005248300106855874,-0.06284110032442293,-0.05677375276078736,-0.08754609639078868,-0.012533264324997996,0.010481668709194574,-0.029713746776947537
HEBP1,0.08480688112783723,0.076333003893463,0.033654305714281206,-0.004290483481876841,-0.003941701329884812,0.020660312729318696,0.08494242350627523,-0.0013362608876950378,0.034913018218975946,0.021611443995561704,0.02297721989963081,0.008075047824910458,0.029556126843571364,0.04947929796729854,-0.00021371745593090898,0.04398962958624937,0.0665554690216801,-0.025167470541035658,0.039005151780574975,0.022355828430563413,-0.009069890245660371
WNT7B,-0.048821830727060776,0.036176622161717464,0.03738789745271563,0.035702442251222516,-0.015655157081920574,0.023771613785329573,-0.07803394472856919,-0.0020294105977662707,-0.023495584745738637,,-0.035831639015765464,-0.013764389908234686,-0.01695561461371919,,0.03338926206350241,0.05557454167155821,-0.008214674649237634,-0.039764519826244446,0.015424899868215092,-0.012424441244539255,-0.038974959511485996
PTMA,-0.017046326678113455,-0.015100635657351183,-0.013625884001341904,0.0682611863582846,-0.04056009440702353,0.10747705355597258,-0.11272512257361385,0.0044604927766738415,0.0309258832190873,0.02762082019631766,0.0962989601584084,-0.008545632364054777,-0.054893124472612215,-0.005848992330013513,0.03641480719130183,-0.03831018785361672,-0.05653648022069569,-0.08555252087612658,-0.010866073994355437,-0.058620592150114566,0.00023264051462734141
FASLG,,,,,,,,,,,,,,,,,,,,-0.016205630806787094,
