,UKF248,UKF266,UKF269,UKF275
IGFL3,,,-0.032369226820824284,
BMP1,-0.012647828055843368,0.05992804062088423,-0.23506685674793198,-0.03681064678187366
NDP,-0.04962529108542791,0.04153473532909278,-0.06979482527213678,-0.007613298284186085
TNFSF18,-0.012972544759613156,-0.0239679390296728,-0.04806733007810598,-0.01739600639083213
RTN4,-0.005029663012246651,0.11794101693297263,0.3190656242272996,0.003279310438404433
HEBP1,0.0025184065113770604,-0.02129587497105819,-0.07345109767931957,0.03764273993216889
WNT7B,-0.036305943588532945,0.12008384779013165,0.2555817645669503,-0.026602313339235902
PTMA,0.04113112426222546,-0.012781001522275117,0.06530263530096461,0.06131773631111798
CEACAM1,-0.021474234023414925,,-0.038177136867552065,0.0034139717104803577
PDAP1,0.0132751063444299,0.029633125616519786,-0.14761927051410778,-0.02040451775184414
QDPR,0.02449629079012618,-0.04042421879419086,0.04627253988833894,0.10363727185712376
POMC,-0.015591376283253335,0.09632729991557792,0.022571611879038823,-0.020184950172140448
CCL18,-0.0007299326348391769,,,
CCL17,,,,0.02914833013285686
VEGFD,-0.026797823598672364,,-0.04001210402899391,0.07446450721111712
TNFSF13,-0.02022249762467321,0.039952973367509824,,
WNT5A,-0.014971472478876863,-0.04951750144048007,-0.20791264815009208,0.005825925564015657
CXCL8,0.0371476159109446,0.069362985951487,-0.10782444708697403,-0.006970030075739366
GRN,-0.0435091451434215,-0.05181082290290775,-0.2869921465399345,-0.009877902853192934
MIA,-0.025397534332048353,-0.03337506406787764,-0.09246568387797169,0.011715004497165069
COL4A4,0.03424182268312763,-0.022115544747509392,-0.01931171043820652,-0.022651511221779195
TAC1,0.0009059397727339017,0.07450082748087217,0.31023700391610937,0.11826529464799511
RARRES2,0.03242662831571987,-0.03601912531158263,-0.26189527456825795,0.0834078125967641
FGF7,,0.029485885182713004,-0.07036279839088293,0.0014097346543728148
HBEGF,-0.04535813588172524,-0.026627195356377566,-0.09133830433155454,-0.09889378208203534
CSF3,,,-0.03374690975498244,
PI3,-0.028192431316637654,,-0.018301130923569265,
PCSK1N,0.046426951723941526,0.035660832862116264,0.20085697044202724,0.014446762940544694
NTS,,0.19281912631521028,-0.041479011550705505,0.06250630715299785
SFRP1,-0.05667111219634464,-0.022176347943885167,0.009295070357294023,0.0631006046707099
MICA,-0.03685305559709323,-0.030986097120398234,-0.049807417045328664,0.005039188191442071
TG,0.0427365405025415,-0.031162872866690082,0.007870626984583136,0.07046385191827131
ADA,-0.059357135990103206,0.02025356515971629,-0.18550306725633806,-0.03364884816562323
LAMC3,0.014472111756222617,0.043417111796316445,-0.1461448415451766,-0.045474492294531765
CCL7,0.0025731511465917826,,,
NGF,-0.029266576156620185,-0.029737739127834183,,
TNFSF15,,-0.02607754865893466,,
HMGB1,-0.011534726591327852,-0.004576116949985136,-0.23011628679146637,-0.02209261569528433
ITGB3BP,-0.049005135179116255,0.0008742366979354828,-0.20827094850774217,0.022365089198991366
AANAT,0.056743818049093175,,0.00856650123872292,-0.019657123687151005
RELN,0.015114518792847963,-0.0030344937174670654,0.22138038047698255,0.0026966249444182484
IL15,-0.012045622747270066,-0.025693084511636974,-0.059359857558261814,0.01378798511586768
UTS2,,,-0.07849987651735531,
BSG,0.0014576235834902619,0.034436509000001746,0.20698555069622152,-0.02848715654274307
ADAMTS3,0.003835869330143089,-0.04138412646241231,-0.23438364817647334,-0.04169962937138476
CD34,-0.012950591360956559,0.015363151899221177,-0.1169673032197074,0.03406635538021474
CCL23,,,-0.03463660009189308,
PLAT,-0.05966846492561025,-0.06155202908838042,-0.21735071106412662,-0.08693919905090135
LTA,,,,-0.0041753606482219366
CKLF,-0.01720888093058765,0.05527438905067249,-0.2509017102335405,0.04450573003860308
CD24,-0.03148440784533618,-0.05311604480650806,-0.04673377181365107,0.07019071127440785
HSP90AA1,-0.005896201675807849,0.03899384902112467,0.25378121463096504,0.03496628341600918
BMP4,0.036238974222195706,-0.02841196156981248,0.096172209627068,0.03608959362067486
SCGB3A1,-0.01704567251166153,-0.010646437973279176,,
IGFBP4,-0.050105371300100114,-0.028148541196569562,-0.08647865832866392,-0.08374860037013304
RSPO4,,,,0.0658155648421297
LEFTY2,-0.012672186099631496,0.02495122559899531,-0.18241221814364594,-0.026564080126890266
PF4,0.062224061535693244,,,
ANGPTL2,-0.013811040751574423,-0.02237885158330548,-0.21219164749286495,-0.011996299302918609
LRIG2,0.041057557034605126,-0.014059569350487139,-0.07853288824833855,0.00684947992873726
ICOSLG,-0.06195915459285874,0.027121589579197317,-0.10910877946220947,0.0006886199138155027
WIF1,-0.009729022053917784,0.04939396420508025,0.28029985263418944,-0.016991466849379244
NPPC,0.08317824663175981,0.035247231547346596,-0.007239671796172848,0.033254393097497933
LYZ,-0.04703341028693496,-0.03876144145364245,-0.1413669577537455,-0.009865464329592467
SPTAN1,0.03414290606286763,0.03891400631794256,0.14727897989620317,0.04830066136748117
LIPC,0.041342447601553964,0.017807853124181008,-0.05934133045240927,-0.026782460369865785
COL8A1,-0.05906765167356034,-0.05183070454721119,-0.09228130805111524,0.0012541725915924265
GSTM2,-0.011386700857878518,-0.021726962595511212,-0.004079540894532251,-0.03476875195325937
SPX,-0.024847165165473504,0.0047792833682495746,0.14770849491625193,0.05915265979925542
MFGE8,-0.03128469147066335,-0.00793287256668938,-0.06547232200785186,-0.017672563348254768
TGFA,-0.012041256518914314,0.035183615882687806,-0.1211839794789986,-0.06544444929654238
SLIT2,0.004914213366961078,0.03383265263903364,0.11034882244877785,0.10201947753175282
PLTP,-0.046092368000043286,-0.08389721738462737,-0.2365218842923338,0.06885108373552322
APOD,0.028274711572451417,-0.029835718336546014,-0.28604039035021556,0.0705812915387661
B2M,-0.024899807518675425,-0.10897430088353094,-0.3205869494647391,0.009106676827018115
OMG,0.050183368430957304,0.08312888260022443,-0.07902526467362764,0.12017616797816866
CXCL3,0.024464238743831974,,-0.039967086607329984,-0.04178277284645353
CXCL10,0.033899044941382385,0.007005457312215659,-0.21202884828892873,0.015929694087119434
RSPO3,0.006685963842575593,0.02819236554738793,0.07983392222660401,0.07185131705077834
CORT,-0.03695223395130065,0.05752862327923344,0.17120060314390134,0.05728656311362501
NCAN,0.03372998884398382,-0.005902174555882127,-0.09897501004871513,-0.06925148135400803
PRG4,-0.02563465833273982,,-0.008386923016096911,0.011166456386431337
ZG16B,-0.023637203061286048,,0.07936852678919191,-0.015043080345246766
TGM2,-0.017104250676161722,0.02878907420110413,-0.11263955567140442,0.0570051097816172
VEGFC,0.009579930641278465,0.006546380390142927,-0.020187126039814225,0.038457247899092
WNT6,-0.02750281851918715,0.08876409145935017,-0.04258056427645509,-0.03347783875731799
NRG4,0.005916174095300816,-0.03226117393555895,-0.02381672635596611,0.010331264304080169
PMCH,0.0008222257327842144,,,0.029773155130958903
COL9A1,0.042661475691111256,-0.007382978276568034,-0.06331685608216106,0.019058284846994275
GDF11,-0.02466810159463767,-0.046062438021928706,-0.16097767302541507,-0.00841567677922136
SORBS1,-0.052650628980818535,-0.00979432350931762,-0.032753485353255486,-0.03718547557918033
DLL1,0.008235382556946303,-0.03992693161470064,-0.049571087088171005,0.002800498502681204
TLN1,-0.009350166272476345,-0.021751745284650285,-0.2652642561716982,-0.08545766256860747
COL2A1,0.014960935661799556,0.09057949874763721,-0.03996710020857251,
SHH,,0.09137393453798774,0.07129320105811947,-0.03408809420411547
PON2,0.015421332551776714,-0.00870248034207187,-0.27191421877733707,-0.031023373947282995
ICAM5,0.012022171303591653,0.028061254137491814,0.20525627903996055,0.09122663605683594
HPX,0.07828193518660764,-0.026353189885563764,-0.04307369674332879,-0.010304559835116963
SFRP2,-0.022662267029949053,0.007858683702656069,-0.0048720044196272575,-0.024603917085761984
CFC1,,0.039333629137784265,,0.041081426205963466
CD70,0.03730125566745404,,,0.051499895147285465
HP,-0.022968764621601745,,-0.09729745356151916,0.02531557993381972
CXCL2,-0.029114465180782624,-0.03098901442989153,-0.059528392431433916,-0.034388411811868344
NPPB,-0.021990567298833693,,,-0.016577506416413486
