,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.05528100197474535,,-0.025133612455634287,-0.012055895283027524,,0.015090381659468995,-0.009524347366755203,,0.038710736991853664,-0.018493973566972494,,,,,0.16119108527429582,-0.022112351396512547,-0.03376093706539787,-0.03070308608576821,-0.015086231369921876,0.07394414422042858,
PDAP1,0.011850048839440734,0.015380650353979973,-0.05079429640908778,0.0268107807624261,0.042661901291241096,0.022479086664330846,-0.06771574866507003,0.02971595682689597,0.09258841008022682,-0.004588646425574639,0.07732371132061669,0.04745026207590573,0.0038760923531703084,-0.009398397129155219,-0.006336138627488745,-0.05280881757141298,-0.017844292903491724,-0.04451501704818194,-0.003614677899757091,-0.038508159325870726,0.049265949061236644
QDPR,-0.0655788162263145,0.0167071536092579,-0.010321542738253234,0.015844462664695337,0.021666672521416897,0.051562496153282636,0.002860975207423129,-0.009057683070809548,-0.08163189049273809,-0.018290488599940168,-0.020555449425229338,0.0585721773183177,-0.025452178480018555,0.04402229358725652,0.06061080276354585,0.027897603465171693,0.012810589757412408,-0.06837202010044334,-0.038704715802246235,0.04478391147432269,-0.07456693004374924
POMC,0.029438067900880004,-0.004495649427723902,-0.003498076619231774,-0.021421402489090368,,0.09046009213381766,0.004474529702650118,-0.03813122562680477,-0.02103644527124774,-0.02106706971171514,-0.02293886094034804,0.007646911059423404,0.007587949249047014,-0.0161260314894532,-0.04096562987988001,0.047659657482071155,-0.02202896618370926,0.002050823830254965,0.04139128874022819,0.04739599275473608,-0.03103588969348667
CCL18,,0.028229723341988873,-0.03136437361970949,,,,,,,,,-0.012508397187854162,,,,-0.0021570760228506133,-0.009020925604528105,,-0.04702665205049187,,
CCL17,,,,,,-0.0309148773164638,,,,0.06362819757428452,-0.015079037019233162,,-0.014744566920025907,,,-0.02454280909912911,0.0045694205276170805,-0.00814788479393238,,-0.0010402542105031219,
VEGFD,,-0.010546079864291603,-0.03136438357936713,-0.01726765122630833,,0.017366049266087896,0.006784081039797443,,0.00430310865718652,0.05744316578822044,0.06516450252652053,0.006725473334782304,0.11114749529249884,,0.011453081106833136,,0.07607439604136737,-0.02881149025432888,,,
TNFSF13,,,0.004833391590792115,,,-0.02132439047751181,,0.011999382513234626,,,,,,,,-0.017763548777718213,0.10396300701222003,0.03860335827133082,-0.03175089169757203,0.1304093919680922,-0.0422280193595206
WNT5A,-0.014847480053934842,0.05577601539950038,-0.000445871144661954,-0.022964141663191065,0.0721382534150138,-0.007030871213181551,0.03819623507075613,0.11329180359248121,0.10540374351053375,-0.03852499989841983,0.020147107095027768,0.008371223404612124,0.004488907646262304,0.010778124181643749,-0.0010597422288245858,0.04179200417045942,-0.04709060467395511,0.06981338735387307,0.004616689277144274,0.07145636614472275,0.04391311178828545
CXCL8,,0.0884543222546929,-0.08805584385712092,-0.016168405121986102,-0.1263290249126368,0.0155776414739063,-0.02581289800137472,-0.019938090667189257,0.023806292159062877,-0.02914904172868103,-0.010300163810586743,0.01745864699241647,0.04083268571033864,,0.08198147050203065,-0.0324377090515104,-0.07295228116366091,0.06649018493296087,-0.0531171505583523,-0.04460640402926196,0.059635628301662025
GRN,-0.04525825044345609,0.07105562870873906,0.10935845842949876,0.018429050476617467,0.055929536510797545,-0.009928390579140127,0.04527730612662124,0.07424603856994036,0.10633593380625546,0.005261576776045744,0.004943519693512889,-0.014119036795908096,0.012950137192632062,-0.0395431685959175,-0.01945621922841173,-0.011453124257835543,-0.025542808895537037,0.04489789557237033,0.0161776348704917,0.08106873304041343,-0.033801635465443174
MIA,-0.0013550071173621162,0.01867451320006091,0.00173572393875245,-0.015356641425073547,-0.01734921865303442,-0.003452104761873101,0.04347282317546516,0.13520355414846352,0.05526186345478296,-0.03144572216296743,0.14302700381366937,,-0.021641849479740197,-0.05173767865641292,-0.11271004364718348,0.058136864715512014,0.06960671812018794,0.11363367581897066,0.027309057633378705,0.040207739076430694,0.03446846898530016
COL4A4,-0.019670774469284946,0.06370534168982349,-0.02862824371724468,0.02639207675712779,-0.01959941319158705,0.03432098950714954,0.05368299617241536,0.09556427447496046,-0.02184371339790152,0.01161287332072592,-0.021131999936576516,,-0.020993396888451556,,0.03975514190630335,0.07534694866675631,0.032561762704230016,-0.014820135699475498,0.007247582268387874,-0.053876579562439235,0.026628435903687863
TAC1,-0.016985055396588886,0.019216528990932846,-0.021973344420077222,-0.04836485076016983,0.08620498280701357,-0.009378137331974018,0.030620394590061502,-0.06566943175213744,-0.10466883669252343,-0.006796290080589605,-0.011822085921297682,-0.014127183108983954,0.06258089150813939,,,,,,-0.033663139458656295,-0.04102773604181152,0.006944439407595682
RARRES2,0.05931032711378799,-0.019548697450221086,0.00020910432000232688,0.063532690998147,-0.12480539785827569,-0.008506002536729588,-0.017944412947307486,0.05534970132324358,0.07654750320643527,0.02558551196611686,0.03494292919602444,-0.07639483704842766,0.005375707977828868,0.05638683129123131,-0.018858288188329898,-0.03362510679161966,-0.008703260581934508,-0.028077482034839455,0.019331700131734863,-0.007475109940503631,0.11692901645457551
FGF7,-0.026933031415818817,-0.007085302576182098,,-0.01948973733457,0.03692441958886187,-0.006192217079409004,0.0033923013002899803,-0.007375298980445928,0.015602880477910598,-0.03210916696758691,-0.029122429421595215,-0.00921974181159626,0.024101920321322308,-0.0475745117074828,0.03902244276121257,-0.0173847887199084,0.07862048209551906,0.05452190523858656,-0.01402862763126871,0.05742027244995777,0.08815455809683495
EFNA2,,,,,,,,,,,,,,,,,-0.004024846762369516,,,,
HBEGF,-0.0014395177225939191,-0.03198011303126617,0.07333704138451493,0.025244111347793304,-0.037063987821386,0.04846267202674925,0.0394346216930914,0.01246578816081088,0.12249244879529919,0.01970081043508515,-0.02840482516031951,0.040276052544141766,0.04478258018538267,-0.03824221831486269,0.05265097550413921,0.05992831237685879,0.05258493954452958,0.054826721165615024,0.0020872810782034262,0.028828432489676575,0.1342989608677812
CSF3,,0.07474370187320124,,,-0.03070649451508792,0.010555140513170734,-0.018613546123096385,,0.04278855712843742,,,,,,,-0.02746103451960454,-0.06379298351867013,,-0.04053602600636516,0.05859884227576713,0.08437600916513176
PI3,,0.13299746656712202,-0.03299664342494565,,-0.0019193442971756408,0.029186178178049783,0.022531809297118562,,-0.02602242212800309,,,,,,,-0.07800932354462033,-0.054661241468218796,-0.023210638831105558,-0.06301956375721866,-0.07139066603582209,0.06068447980484859
PCSK1N,0.05141719214674261,-0.01604274109356754,-0.015136320137374303,0.030947512746189648,0.09731147828863682,-0.004220283051334561,0.013564291183194277,-0.0576454062604611,0.0005416908861105348,0.004068087556277406,-0.06282129829923247,0.04275047278749286,-0.006150510119722128,-0.09129505434145363,-0.05990829618129671,-0.019252224609147595,-0.04072744176623658,0.023183971786177923,0.05883834785131617,0.05619844347010116,-0.12825156755632464
NTS,,,,,,,-0.013034835756394716,-0.016280755785620476,-0.028405250585489768,-0.005607407767469513,-0.0036008430172186556,-0.02682299612397803,,,,-0.04105924263495328,0.0033699276471805227,,0.014574608707221534,0.0180090463262033,
SFRP1,-0.0247136846409174,0.12292756266149177,0.0186385640564066,-0.01250236159678887,,0.016706597508030385,-0.027150801685680095,0.17659139040994562,0.02749338922810013,-0.010150242672921698,-0.01507903717109145,0.027721321354695124,-0.0011140526978260152,0.05491199710059005,0.009069792020338323,0.045110862740412934,0.053699087434536406,0.029532033351529364,-0.027160014030968904,0.01882461145488503,0.03916168442825258
CXCL13,,,,-0.017714537981393972,-0.022296548296124822,,0.0009823997978533553,,,,,,,,,-0.02216963630855302,-0.03987930617559737,,0.0010115128826503038,,0.02428936059755561
MICA,0.0184602798430363,0.021034840386215517,0.0988577411597913,0.07260827753673467,-0.013269496482912596,0.01350865043456274,-0.029373064289193413,-0.03455643817317013,-0.007514337192840221,0.0054674814381972,0.06253777099764804,-0.056058040376357116,-0.051890862308287294,-0.06627210869393,-0.05471367337622671,0.05075283333985751,-0.003369333683663641,-0.015166259056295555,0.039682961378286113,0.10954035671612493,-0.0006746208852857654
TG,-0.01967077003640018,0.0400041144499718,-0.020181514037709142,-0.016393588511232893,,0.0600630723035142,0.02695471403273882,0.05933529717387784,-0.027891977975857452,-0.022813346952640423,-0.010912633608274281,,-0.02214842001560252,0.06494149917897349,0.029819240293092613,-0.03261125723879937,0.08888745991191667,,0.07205533852517157,0.18297278232859876,0.10257817664196252
ADA,0.05486362564033148,-0.036032646430610514,0.1109609203946448,0.014058958073550698,-0.012924527474280356,0.025563859697731943,0.01691407446112668,0.06861708277350126,0.03235490129470803,-0.0164943001661767,-0.017722994574416322,-0.010559993474432497,-0.0348470503925957,-0.023435559618958553,-0.012529132973170449,0.04464189597472465,0.025219371665950438,-0.00633565689355663,-0.006100432431567142,0.03640646664417587,0.07160760654567692
LAMC3,0.035578840740133295,-0.0075543582522547515,0.11173733439921665,0.006429530873659602,0.1102632313380114,-0.03320003606101367,0.022106280316528133,0.11872598562618757,0.07569646029756377,0.03672739689980379,0.026505790540744284,0.031759234494491854,-0.0376968429611967,-0.010806422763395678,-0.03239524356647257,0.04363938606424374,0.07650675232636654,0.06869451295557455,-0.002793180882545134,0.0437528373136307,-0.06264079486294516
CCL7,,,-0.019950391214326284,,,0.034213295352527665,-0.015165587695989377,,,,,,,,,-0.03678401370683496,,,,0.04398976683067808,0.06783737673939148
NGF,,0.0003253303614799336,0.05152856973718894,,,0.02976659646243349,0.00047500167863515606,-0.0179328793464421,,,,0.0136388875932408,,,0.09421196742893483,-0.04248259104844388,0.16405738003021697,,0.029386122215236697,-0.008509000855614129,0.08705543644188711
TNFSF15,,-0.029133666307428398,,,,-0.010174996304036356,0.02894181255601065,0.06253061093770987,,,,,,0.10021720796439983,-0.03701534978956118,0.01376718032539092,,,-0.009504532624103083,-0.0313019774765545,0.0019303994465907997
HMGB1,0.004080097379678569,-0.02383734611059287,0.013151007063361527,0.009672943018792067,0.1270428364758554,0.0025029870444401754,0.09142997214715944,0.06585970918317291,0.03944336019853039,-0.010008188500668785,-0.04073337540187851,-0.0004289034647295126,0.03195139619773988,-0.04155238699739053,-0.023596941901576542,-0.04087337590868823,-0.007186130761585925,-0.027251805422034533,-0.03985378869575654,-0.06929020679393379,-0.015589255422871635
ITGB3BP,0.07994776525277027,0.02949596094990949,0.005256961999522996,0.018024743941743564,-0.00401685848204739,0.020663149469311082,0.0612419324277218,0.11935495062227128,0.05387147071832691,-0.03369361526894287,-0.0035890166703029694,-0.006733465416264472,-0.051752092197268944,-0.01224899778484596,-0.009035367766596716,0.004367935092977375,0.02174180789203551,-0.021984479972874848,0.007090054243715242,0.05193640993654336,0.05912827018697635
AANAT,,0.06737660557342809,0.021714713639537774,,,-0.02132439275342342,-0.023799234914653463,,-0.020846051365970158,0.03584372298555231,-0.01257916755952532,0.06117745459010387,-0.0197784261901555,,,0.03923324298575053,-0.012497017085801785,0.13278953647001068,,0.03716591951180884,-0.030313180990732783
RELN,-0.016307589874627184,-0.04060442501075307,0.016446836335452648,0.04651091561721042,0.09045597219490634,0.019848318744922176,0.016349321548857883,-0.006559000155822866,-0.06116885536579606,-0.04516999742829409,-0.0491938459797699,-0.054762940067256224,-0.0218964249384816,,-0.013773838717276199,,,0.03335678397173745,-0.018526980803725935,,-0.015966182821890423
IL15,0.11006064937965841,-0.041413003767723944,-0.007524363941524124,-0.020885180956027066,,-0.06977907987118027,-0.03312370090963354,-0.015493813521077952,-0.04685718698606917,0.020323567298658987,-0.0270367535251117,-0.007038950756389509,0.09297510191374225,0.046516625388669595,-0.05372501305966836,0.014596118255930188,0.016371698003304184,0.05580365311266637,0.016167944624725344,0.1174525633922502,0.05790179309480607
UTS2,,,,,,,,,0.12897441569845253,,,,,0.05302283631996159,,-0.027480232001784493,,,,,
BSG,0.022793665975369408,-0.02878244706846372,0.015280276923773714,0.006631600725222612,0.12836214385694134,0.019425575428783724,-0.0406687841475952,0.042583397347360386,-0.07049478966177435,-0.03344242448214204,-0.013110178402105014,-0.030369864640097832,0.004267009247338875,0.06472768267505934,-0.0359961414847369,0.027569856325072986,0.009422904235138143,-0.01529212317721443,-0.006590304745998576,0.05854211615326223,0.062366634413108316
ADAMTS3,0.009712606104614867,-0.050274083406420526,-0.015814520516973497,-0.028804723575724483,,0.025954150449647686,0.015988939889525,-0.024956051417295216,0.08283125498171699,0.015181869135388066,-0.009997099616810706,0.06927976926823973,0.01650700963101156,0.03199664827598498,,-0.02981278537597748,-0.0009860940451360159,0.026368521091904552,0.01519536215732324,0.09623148575515872,0.07496361562924911
CD34,0.004512096858676056,0.012113676181412368,0.0409181290687444,-0.008303122693973292,0.06352115179965445,0.002321567861111921,0.02750192131998171,0.04271048541670921,0.040003770218837206,-0.018338012836925346,0.01235558238882698,0.05832454875168575,-0.010990483229660005,-0.09716233138402239,-0.0685559395641686,0.03853947142012641,0.10625038677833819,-0.030430520209302703,-0.016487530347314417,0.07119167194601643,0.02760116604968969
CCL23,,,,,,,,,-0.023719497361621357,,,,,-0.02689079245162028,,,,,,,
PLAT,0.04063533130272639,-0.05405018528855808,0.07168439819361247,0.0027905293626209267,0.05800117389426567,-0.04326496111588656,-0.004389178229567684,0.0740457986629021,0.06138718607193972,-0.04455657913030673,-0.02025017796596647,0.01796358247645676,0.029883510911087364,-0.08883136306504194,0.035862998437439765,0.0527092410851606,0.0009415178352246785,0.028757474715929526,0.023575410802069433,0.05705144238828143,-0.048295282810193
NTF3,,,,,,,,,,,-0.0055199099271546525,,,,,-0.035032087871979374,0.13553678516297704,,0.019175072226309223,,
LTA,,,,-0.01205589652017832,,-0.026974424167716452,,,,-0.019759215835336276,,,-0.018343578411720806,,,,,,,0.014409573966122243,
CKLF,0.020799731941318265,0.009766056345759035,0.022447189687868737,-0.0017789308201482355,0.041773364820352224,0.005421296022375336,0.0011796068451532546,0.08570905642025295,0.08262752467492519,-0.014941260049779243,0.008361926068092893,-0.007133186321366257,0.028143646251131634,0.06612535177471304,0.13057383737646833,0.03212168958765218,0.056965626696860866,0.0062646838348922795,0.046601794945357856,0.07971990433251946,-0.021256954106023705
CD24,-0.04545315224542725,-0.00553276716391882,0.05580373847209692,-0.01226057263498336,-0.004126791273913422,0.02064602284600078,0.03392598051300332,0.03219389088513938,0.016458398422481924,0.03305015424052194,0.058240061361948835,-0.019641462861075043,-0.015744564032421693,0.05157188859646639,-0.1137376944698038,-0.010866727658321036,-0.010708390371045514,-0.0020624841511263574,0.008753833437265202,-0.003989808895686869,0.04135833542451927
HSP90AA1,-0.08015161493640015,-0.009140654674538673,-0.04470719644424564,0.00249194140263308,-0.08499287022498116,0.012636129017950606,-0.03152519970273238,-0.11972835640456099,-0.07281741832181478,0.09302793002862926,0.008391328433321812,0.021816784643293098,0.026294760651201968,-0.06420663057528322,-0.0232772225475842,-0.07178110678794032,-0.10762641392121639,-0.048016259954449324,0.0036653115315207927,-0.1656478372453476,-0.09884965344867341
BMP4,-0.020244078079073143,0.08916601122453578,0.01218405288462621,-0.012779957028111669,0.009505288281150217,0.008178986008795797,-0.012520478595970927,0.08680290006610691,-0.03886737969798642,-0.02156453530129108,0.016127968860880568,0.013148325066370412,0.05098862326723935,-0.05947597431089717,0.040900505619317226,0.023233689878028665,0.024019254800081186,-0.014932349263716678,-0.014291194728767184,0.049916582489534816,0.14200767569835404
SCGB3A1,,,-0.019950389219313816,,-0.016590516529130694,,0.022876114695846488,-0.019778126988100827,,,-0.010610650869391251,0.016422184555981514,0.17424060788927473,0.011273817218340627,-0.06415253304702473,0.029698065724265678,0.009873785632616285,,0.03154492105179446,0.05313254656446122,0.013041755169887674
IGFBP4,0.012063273799247456,-0.023220142422894628,0.12863179182288337,-0.01651540919614232,0.07876572909317678,-0.013517955896595699,0.01788157909756503,0.11203168252097846,0.07680514167984169,0.01352527902959992,-0.046729098709390716,-0.004380951504625314,-0.0013483419383601067,-0.029879436959505117,-0.01160339427667337,0.02883564431015734,-0.0031789098909989462,0.05441814411633649,0.01057497078886184,0.06400182543235146,-0.03854265544281492
RSPO4,,-0.028768124436580347,,-0.019489733634444603,,0.09664065646425832,0.0813134679809548,,,0.0015371358289889316,-0.01061064931734353,,0.001259145489458592,,0.0530577449891197,,,,0.01908959048128332,0.08252284753106157,0.013659641743915705
LEFTY2,0.07437638031418661,0.014831283849505187,0.019587400655667612,0.014571325080376892,0.017818144782292843,-0.00438470309864238,-0.005418562978387032,0.15036344513659833,0.08908779712023374,0.030042744854848705,-0.01163470674755962,0.055351780978530864,-0.0226449426948932,-0.11240809681352529,,-0.017396517447857942,0.009316874864528153,0.04174027507584202,0.1045663773142671,0.07191810134708385,-0.00843441741624165
PF4,,,0.044974170122816265,0.04845778818245261,,0.02841358847197373,,,,,,,,,,,-0.029410425623640338,,,0.035652473971265426,-0.029942803142514934
ANGPTL2,-0.06048854428874748,-0.04294632314150416,0.08926642777896711,-0.0010702158894006272,0.06918492469038257,0.02279683802450471,0.010282721621086536,0.14178454612659463,0.09889215811348881,-0.04338518798425685,0.04436230079950786,0.047547594498366486,0.011096580979282018,-0.04430403856740018,-0.006598496464202849,0.07954113915469979,0.017382193690438412,-0.006238039423482656,-0.018856497958303558,0.06788902151125165,0.016454509149317134
LRIG2,-0.012499112058220263,-0.02703449428757724,0.02739456326530467,0.019654015162924646,0.02585336269310148,-0.02092542906856171,-0.07243508958102866,0.0914247120644089,0.005357938554059865,-0.032486388047133344,0.036677673459367954,0.003294141635752882,-0.04936935659903293,-0.016998224260873687,0.03306264257829784,0.03910378159192485,0.051735506984723505,0.014934338838043895,-0.034819852188423754,0.03706313826495577,0.036215771639677166
ICOSLG,-0.010609937425578909,-0.010592918019884101,-0.009192928473712801,0.0030436809588270637,0.016557640042447273,-0.01796369157103529,-0.050916265319786574,0.08234945218016487,0.04482745705911289,0.042083522686173505,0.03574457062622665,0.07569234984415622,0.0034580900529716137,-0.01433759947962641,0.02438445655792078,-0.03456294722467539,0.027842427329849,0.01349487978551701,-0.048791635976933166,0.07122522258475979,-0.018001569897465503
WIF1,,0.04916885628965319,-0.03723788056634239,,0.015386688227125253,,0.026872784370729857,-0.0734294783504742,-0.07631029785937819,-0.017734025279598227,0.009259133973372035,-0.004707555590244685,0.06990721547084987,,,,,,-0.008998412451354472,,0.07570471906954479
NPPC,0.013784448546569168,-0.019374511824858092,-0.0018678010790452403,,-0.0411781744036533,0.04150499182671788,-0.01642825151766112,-0.0379442667082155,0.024139209664518275,-0.018065339634057098,-0.014746205899865595,0.02494712063515411,-0.029660304357923186,0.0397487483339838,-0.034345674727362545,0.06667350773169518,0.005329080952869114,-0.00071883941810672,0.0013822083182662946,,-0.021732800484881222
LYZ,-0.0628844801384425,0.06546884753174731,0.08156550821842914,-0.00799470223094516,-0.012302918653138747,0.04170267830671276,0.011304998641557993,0.055643884240702386,0.07766461252025998,-0.010173953545238194,0.046784442737564776,-0.005826390504869733,0.031194725445165702,-0.04359630217488572,-0.07752036678151751,-0.007576326540722956,-0.04250013577110489,-0.04080805998457308,-0.006920988500600734,0.04634894384616284,-0.03842519362264466
EREG,,,,,0.05038844253740915,,0.008707158912700227,,,,,-0.007078200528711721,,,,-0.02829926755471719,-0.012735893524901705,,-0.025350795975960922,0.04535594029221172,0.02514065286865406
SPTAN1,0.09152139772717366,-0.03109095173580843,0.030886195244479695,-0.017921836610021946,0.0654598858528602,-0.031742180106185736,-0.03162488536494924,-0.03786742798450293,-0.01846314808700728,0.029794138966326454,-0.014435732966330557,0.0202668854251512,0.03967256623792243,-0.09674069565985943,-0.04760694926499995,-0.005478434803596238,0.0049177592556514165,0.010913522338136961,0.02961065093747733,0.012889127260850954,-0.01766944565524181
PTH2,,,,,,,,,,,,,,,,,,,0.07714252073146559,,
LIPC,-0.02518447407237579,0.019647381312797595,-0.025336519061110882,-0.016505133160147355,,0.023390630766989478,0.07592720977563903,-0.02402693195012718,0.079390711139649,0.011907920674258301,,0.04302688544563468,0.06675875013494183,0.24259354293416352,0.057105278536071245,,,0.055131068169087624,,0.16627262269939472,-0.03470181602809636
COL8A1,-0.033555881356149064,-0.029825257326371254,0.05528184920363435,0.0442959288950664,0.08788160728687235,0.04293904165093128,0.04305006997883967,0.07806985635567737,0.10577197032285554,-0.026312965618013395,-0.044899579066289864,0.02367160994293136,-0.015239252455881761,-0.08283004777398843,0.10446967504556146,0.040865675399598865,0.013698593778221769,0.05741005739423182,-0.028032196410864834,0.07727305085039923,0.07052766501496799
GSTM2,0.043844556924622295,-0.08835674333305518,-0.023947947250434427,-0.02403038233419295,0.02278836275567561,0.00623633367204643,-0.014278822564571522,0.015317517691890204,0.085187354524453,-0.005539090919118589,-0.03136163777037635,-0.019326358548695965,-0.04364184856376659,-0.033043737199077036,0.04181362733584292,0.045674398404042554,0.04836245283678402,-0.018736810852972994,0.044691434321169884,0.05281608615538314,-0.04845380412293978
SPX,-0.05042616362665025,-0.05126710531234425,-0.008318185208980299,0.009897644378413116,,0.008728243797376845,0.019883591140274125,-0.03247665759509553,0.021139730534126974,-0.013180366735076535,0.0018964076831613933,0.0507364176511995,0.052926898622752704,-0.03149702998188046,,-0.03708733705291152,-0.0141200666698847,-0.06505901514749125,-0.006958220147348378,0.053199166982540964,0.07026803862384975
MFGE8,0.02292737367107951,-0.002969821929751616,0.10108763242771918,-0.00048216856465497344,-0.003430003521517416,0.040228708523164014,-0.037259928320046896,0.014503590527673806,0.07730563549630262,-0.026669802486137813,-0.026056916408988377,0.030414183214385937,0.0031608161151309724,0.04268540850529325,-0.05180098467530432,0.09966315135806324,-0.008318159782097406,0.02681498854007763,-0.015005705297425485,0.06878958620788739,0.03942665268886356
TGFA,-0.03513270027573009,0.05337740517623166,0.010470622580587225,0.03803121015503893,0.09706289312512172,0.04855944911474723,-0.050236717701630025,0.13978860509872357,0.03483153095399499,-0.025096380746086586,0.029626718036725837,0.05483247068127986,-0.04801346564532971,0.05375689651028891,0.022073239073992154,0.03327605317261226,0.05659311466568818,0.08832576514202363,0.00994343178057258,0.0746893168083668,0.005766782976609461
SLIT2,-0.020244074839717064,0.042788341495515025,0.007323409793472024,-0.028594745787669587,0.1025992593381371,0.03442544176692391,-0.019077705256831484,-0.0009981630834008642,0.007175714473875817,-0.017795344897615046,0.047748165551226386,0.037466473994616736,0.022376654384957142,-0.026752500304615772,-0.007991846251528873,0.03488241346391529,0.0893593257459767,0.00598829079759137,-0.03268780205656836,0.03828314797324191,0.030382952757186135
PLTP,-0.012865419657139802,-0.030220130763412845,0.03150378567116795,0.02359695107313094,0.11906229543546186,-0.0060922301476847174,0.0016509866158295095,0.040802542836341785,0.09970778360824593,0.06668579258090004,0.02141687491526843,0.028157955381757204,0.02735384293027865,0.07144730518681143,-0.07195379398809897,0.044846839584730604,-0.04544733627330424,0.04640591376778115,0.03435294667052907,-0.01014198823161058,-0.014076850713398906
APOD,-0.052439558361252726,-0.046237364879655594,0.05200097114564309,0.052220630840951104,0.08805559684192922,-0.006455908439508068,0.031799226286212,0.015696143221848428,0.014324505558453549,0.09888273922695535,-0.019704768518583025,0.06023578104398203,-0.04541047098166552,-0.08571830645749855,-0.010398303489875587,0.0745582928155932,0.030762399369472455,-0.006203756786596523,-0.037664498479383086,-0.09201525844327338,-0.10843577280862296
B2M,0.08551495539719474,0.03505012383304116,0.02521559931288181,0.01853660871519594,0.08713602283720387,-0.00287786852001303,-0.021307845185832088,0.0712365329147471,0.13424064524449184,0.07451192146068275,0.0323316656634702,0.00789916182813207,-0.0007977563997874248,-0.05324629127479234,-0.004578820001712175,0.028081793644337796,0.06066937385345691,0.03125724181356588,-0.031108821985098813,0.0354357799256685,-0.05970655476728826
OMG,-0.03649476754825878,0.062036265740602684,0.009943857715251579,-0.0026850568754513866,0.12654954247695308,-0.0434602081642382,0.04170492892062631,-0.017894040460644592,-0.03922122990798524,0.019089088734365055,-0.0110568460604161,0.0033039671944072456,0.03397436962842105,-0.03925392537314182,0.06237303064696043,0.08041066799654348,0.09054870255304805,-0.03177277364766166,-0.06167927623461037,0.125301329182455,-0.09103791664847502
CXCL3,-0.015840933498910335,-0.0010215067845837688,-0.04441870354698267,-0.02254603192702708,0.047898635873505256,0.03718000632297366,-0.06853154381792562,,0.028863547495307097,-0.027268089130419067,0.09037459998828572,0.04710567066535485,-0.013210698228819468,0.035164473913816434,,-0.024776009968010763,-0.01452529599780413,-0.02379551407091036,0.01972487403631867,0.011338130046520518,0.07523117092746003
