,UKF251,UKF259,UKF260,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
COL2A1,,,0.029740413844072132,,,,0.022174629282562856,0.0628506905928317,0.04873047225237666
GSTM2,-0.02260129369102373,-0.021435310238490837,-0.0335647725713159,0.09936010085102029,-0.05629274442282971,-0.06090810804827186,0.02485988761906895,-0.021520890556385546,-0.03272714876089968
NLGN1,0.01794065464763921,0.022662928806704494,0.026347143873906992,-0.009471634774910918,0.025751999282552278,-0.07049296960484443,0.038662828665424594,0.021871233955242642,0.050898305732212906
SCGB3A2,,,,,-0.028022424159019704,,-0.01725136180727138,0.03318163680784331,0.2002239778754293
LEFTY2,0.09935795793455182,-0.008047390406935955,-0.04000439750985839,-0.01757056295028599,0.011756912592432165,,-0.016184309101742324,-0.024587454646256824,0.10971235004549014
ACE,-0.024573613559635187,0.011238018198965659,0.008709207519221758,0.041744742743028,0.09068436732084091,0.11128712468870393,0.09245977429132785,0.09339451024030923,0.05058023689794726
RPH3A,0.01401727338904857,-0.016985877644936937,0.02842530114447334,-0.02648646123980663,0.04925478233917191,,0.022771652046124777,-0.0077932300387772374,0.03426468833147153
NCAM1,-0.017107902313324742,0.046167018073964596,0.025829026859360487,-0.05280773247853217,-0.04614087100998376,0.06809387163547766,-0.024436052604844778,-0.004343443198603567,-0.006737100407860286
EFNB2,0.06584464526495579,0.03528488785322814,-0.0022101644031311445,-0.04074409950893519,0.007414084770262044,-0.03623301245403844,0.017452719371725663,0.031742777325645066,0.03585333996754179
ICAM5,-0.014775009734624766,-0.01679142241834784,0.011454392884719661,-0.06994337444297288,,,-0.028183389735855716,0.05458712922981501,-0.049523628845982215
CCL5,0.02530027191457745,-0.015284261890857147,-0.022284260447095975,0.02172180933887211,-0.10531631531625803,0.10615325458005573,-0.037333084027090575,0.05046096616087781,-0.043409385258615305
PSPN,-0.023494176585348206,-0.04047449468856379,-0.018608795008458925,0.015223969169408056,0.00819245662911331,0.044839516832554695,0.08215404086266694,0.021509599546985104,-0.06650590768777322
PENK,0.08538665197959802,-0.013538513840077421,-0.03417196030858579,0.031859034290265875,-0.002932561786313943,,,-0.016817906148894925,-0.0034936111614454176
EGF,-0.00922196663333348,-0.041305329149859835,-0.034030061000676785,0.14373130966108844,-0.03228811388821822,-0.04217559124805269,-0.01690257150846091,0.08227816848013927,0.06848432018570383
UTS2B,-0.012411582273247714,-0.012617800498786224,-0.01831396187471076,,,0.05646693914322267,,-0.017919443783845378,
F10,0.07058595968824556,,-0.021006196200776917,-0.024323552552246715,-0.03278547519649469,-0.03605288028944677,,-0.006711198345062905,0.04074864374303658
FN1,-0.035179562311085245,0.00561687574569632,0.012047689100183188,0.040345522862919654,0.16553460920345386,0.13119070087396223,-0.05790634876920549,0.038073805920980724,0.023874748827183958
FGF2,-0.03254949910294555,0.02051887322518637,0.008055739837797738,-0.05918879916905026,0.010407509654822763,-0.10149020701128326,-0.06012721660523133,0.022048732007337635,0.03378578473449465
GDF9,0.02039786494388871,-0.0037725685623380585,0.027337190418801498,,0.07222859573944683,-0.0016318817078636123,-0.02834864844339994,-0.02093624971228854,0.05203377151995286
CSF1,0.055872007043929826,0.03473964759874167,0.03493296684791208,0.030466854952018896,0.016722326506050413,-0.06706241679466735,0.025924727745246106,0.022260974042287072,0.05551126289280594
GZMB,-0.010466535409903353,-0.012269964251034597,0.045762282463160636,-0.03206985650837891,,,0.05965891158380398,0.027362331290314398,0.027226582415744712
WNT11,,-0.017053754697443836,,,,,0.05507351441375434,0.027185847559933512,-0.02411931236323705
GDNF,,-0.01238692867676697,,,,-0.01247037318998602,-0.0048868569918467,,
FASLG,,,,,,,,-0.013418613561365037,
SHBG,0.001302124850045567,-0.020189854336422307,0.012986837341097436,-0.01705229835504777,0.05455123335671603,-0.05805474992592112,-0.003933451245671957,-0.013907568459990296,-0.025931986764550555
EFNA5,-0.020230483922428995,-0.02401594545667553,-0.026187563635170785,-0.010583206653113816,0.07049414492798523,-0.023833937758037625,-0.022442236715962998,0.0656699880390877,-0.07174912140528494
THBS1,-0.00610897097635492,0.03232060726700039,-0.014585220579447847,0.005147609200680291,0.07338654304970049,0.07269779473576675,-0.014394250728962926,-0.05465491631299689,0.08864609536439164
PODXL,0.07309282424825535,0.011465083572183263,0.02724974312042037,0.03844145912393006,0.08952272266840813,0.19333656219616546,0.009778768978825073,0.06357499284563738,0.10936056902802144
LCN2,,-0.014937897301794002,,,,,-0.030108303482651446,,
C5,-0.018222512642450745,0.03697176965616752,0.018207301698074826,0.013590551020812887,-0.0038852520991513703,-0.04806182177426942,0.01760250120713752,0.06910206220578953,0.0214413839900187
DLK1,,0.022429058628259717,-0.01491599021452947,,0.12545256382190823,,,,-0.025137469626247966
CXCL5,0.014371800241219307,-0.009654623833759196,0.019417100122281653,0.09143284634249507,-0.04241166351730717,,-0.0517481690214339,-0.04209527701594015,-0.047019308150343136
BCAN,0.06501956206623885,0.008774249565758153,0.06608949990618446,-0.08801201955392907,-0.09566549166426741,-0.040834627779640316,0.1083148905287032,0.03754260786429337,0.1458789800351351
RELN,0.021567293832240125,-0.018233594004362155,0.048290269395070064,0.02053781365206104,,0.041906086434660025,,,0.07765789091880886
COL4A3,-0.025134353855427106,-0.01837633007500031,0.04951136418087098,,,,,-0.0071568749410129496,-0.0266266881188607
GNB3,0.06996935321975567,-0.04848819392534957,-0.0010666006217444409,-0.04506937204958439,-0.002303471713644986,-0.040946601674413656,0.053408069039014065,0.042356977605295845,-0.04879423788008568
PYY,,,,,,,-0.020142664636823255,0.011663174804021093,0.15058935740872595
MSTN,-0.03637268791240911,-0.012665334891778112,0.06098713517197312,,-0.03228813331212163,-0.003902833610477009,0.11450216805530537,0.12597154961959478,0.00444550298808006
COL18A1,-0.037299591902419535,0.03650031397659494,0.037275216360591286,0.03694805270420583,0.1373249416290307,0.1182671802946717,0.07047503593923272,0.05086097422734849,0.0726720247005726
FABP5,0.06051353715465388,-0.04676033460225569,-0.0308720671872855,0.06787292750384842,0.04755016284308887,-0.0015949381053403928,0.061235549186917385,0.010141147015457251,0.035872065380029496
TGFB3,0.08200587133763536,-0.016581655511730974,0.044866829571061216,0.08208252462642206,0.0919389840187975,0.04848384655296534,0.01313709103079212,0.042117170758174796,0.049048327068579645
BSG,-0.0036653150510244014,-0.017875289723002737,0.01603429230004153,0.027395884620254423,0.07279611261909298,0.0321875370388175,0.0020773065178541906,0.014522011748846703,0.043060251743601674
TDGF1,,,,0.045943060524404264,,,,,
BMP8A,,,,,,,,0.0826551183872936,
S100A10,0.048278047726078153,0.0551327299875266,-0.07151329551867619,0.04375898287192481,-0.03673460209216912,0.039865026992732616,-0.06551695506263532,0.002358224333751531,-0.029165300486557588
PLAT,0.00024202662239306805,0.06010234691499916,0.048065655664698295,-0.020626817788179055,0.029398581789458623,0.18283616169720332,0.03354691635181363,0.043597811487036876,0.09953124285534448
SFTPD,0.02011837179381204,,0.03932825973333952,,-0.004952478189444743,-0.021037019321315548,-0.026635109345720644,0.10120825115230449,-0.0051229106767607625
EPO,,-0.01522893194623036,0.04461325184265833,,,-0.03665222321716423,-0.015242615585413155,-0.013617261433590312,
FGF7,-0.018330681190733552,-0.015206535203164267,0.01758585297785776,-0.04530769811733504,0.10443963580315337,-0.007499330747971062,0.05131104164652325,0.032083001345616556,-0.00017577263429153985
CGN,-0.01562784249161882,-0.0347846975780015,0.031609212574738116,-0.03414082833789601,0.07327182105921988,-0.066275445075166,-0.04232290206114954,-0.038364701290108466,-0.011987984015495414
FGF13,-0.05373486548463324,-0.036606809420602716,-0.06490466303923838,0.02227267395209772,-0.03327610009311638,,-0.015060500138010182,0.10153425245560571,-0.005997488659851996
CXCL13,-0.001446197634157646,,-0.0035645345331301254,,,,-0.028573204777521136,,-0.030251512637767743
ACTR2,-0.0044565802617897885,0.03412773199825212,0.06939269270371934,-0.018361003595928387,-0.007147660609677734,0.020856342470313594,-0.030664133136403898,0.017628343983333593,0.04245215950518984
SLIT2,0.07913161003698058,-0.011806898643437633,-0.008583782101859058,-0.003329828076518288,0.09626775330747496,0.1254979663503526,0.004481516170056519,-0.04746593313101262,0.04009508238708575
LAMA5,0.034946939291315066,0.05366455523055152,0.06342743774653348,0.03363676493785918,0.012603890339694746,1.744336768459568e-05,-0.08401620254020582,0.02457519708089646,0.012120277654225062
TIMP1,0.015461493415180034,0.0483021751739756,-0.038540442336524434,0.04133549707122735,0.09027234900193015,0.1595547086473641,-0.06838687054949512,0.023359343013991233,0.02188008398078944
PLTP,1.6519823369921918e-05,0.035837278434620916,0.0079427726787972,0.06924075830845751,0.009977579648048664,0.08459465438769508,0.06631469670055694,0.003377691050466181,0.02813047549622778
TNFSF15,,0.013679011654860457,-0.020810639313474287,,-0.01980821418964426,-0.01992087212019547,0.07639556120776173,-0.024080366385152183,0.05458743642141671
PRND,,,,,,0.02609378096522561,,0.030002544904043364,
NPW,,-0.014135107005320455,-0.01648003385194012,,-0.023463184295249545,-0.03927517272832615,-0.0031064613408959157,0.004621508882393524,0.050452112058988016
SHANK1,-0.011338932168497108,-0.020561875067412,,-0.02791094728834001,,,0.09763652386570046,-0.024276838911991495,-0.021887054288549434
PTHLH,0.012091443466948085,-0.018307033056392398,0.004690631885730115,-0.01791072632671561,0.06235683794524777,-0.03382326596865042,0.021552149466828704,0.013953946698899636,0.009127197015253082
SYK,-0.058722943068278924,-0.007818485614440152,0.04636685653976482,0.03132472242014922,0.062392493280516645,0.04035255413737664,0.03238537950862096,0.04048749912384042,0.08486234860774904
CD160,-0.011886685176430852,,,,,,,,
FARP2,0.023411020802210636,0.011525582110622636,0.02603678073799602,-0.033802412295797765,-0.015254632194329305,0.06330056213107238,0.04636702968275637,0.07605532558736992,0.048479853417174736
P4HB,0.0003391502916527906,-0.014108906448989355,-0.10783604963186791,0.07677028944983291,0.07049610547012086,0.12073597861115637,-0.07890733499007255,-0.0009959690295012656,0.08731149073119897
TAC3,-0.037062356523569914,-0.020561873745574624,0.016551824454869458,-0.05529631046806005,,,0.06184384982086084,0.10285159253638254,0.036532022950271595
C1QA,-0.022380013296210127,0.041426663111028196,0.05631403451961271,0.041622802003563504,-0.03606374887352535,0.03961370496840163,0.009640191064753277,-0.0732095133735198,0.06382821521386535
EDN3,0.031191477526524066,-0.01895790351445431,-0.022877028092412547,-0.02652549422704427,,,0.04627340598229612,-0.02474246488108505,-0.0042884252202592225
AANAT,,0.09840466145512887,0.0013436766673403846,-0.016518913209133092,,,0.00976922016492721,-0.014197447684893363,0.17785620393484133
GDF15,-0.017966707840377526,-0.02796876054050235,0.012243694210319999,-0.03934363712242294,0.11428547715221159,0.04691556162841623,-0.05843427334161068,-0.02940968894038595,-0.02102293069381897
LRPAP1,-0.002190243518270099,-0.055070791031168985,-0.01570927158069416,-0.0246736389918111,-0.0340567846900585,-0.045329971768438976,-0.004775607000320775,0.0349123150980061,0.026483289961309383
LAMA3,-0.01466523011241862,-0.01847777523362175,-0.015328101471222185,-0.02526102216687868,,-0.008500597625031485,,0.008210637312811185,-0.032940061499587725
VCL,-0.035611308697218166,-0.03144561507041777,-0.009716675961765824,0.0482625435572128,0.07470574541051864,0.05625378786321436,-0.029006321936209657,0.004478630775538638,0.0953380826621945
COL5A2,-0.06505036131953548,-0.00452739446580573,0.034271843556096034,0.005339199423973028,0.06177186998284823,0.12423854339809043,-0.01998749979975537,0.04450505217178362,0.10474576626759932
DKK1,,,-0.017957264715374878,-0.04337868578847361,0.07324721542640575,-0.028741316686278495,0.0066995798093961246,-0.009538754632900784,0.0073568606908509075
COMP,,,,,,,,-0.020775604996907695,
POMC,-0.02014747007336028,0.024219535683117088,-0.029399416729582434,0.07348269609025972,-0.024495518161039245,0.008082227772374316,0.10839326185365619,-0.009552570720325802,0.06260781077097005
CCL13,,,,,,,-0.014035222410511299,,
CD34,0.006129152595363175,-0.05109933875892474,0.0687359850180087,0.03293361756175526,0.13264220687837933,0.14047373465831076,0.039463225613595034,0.0475930538978165,0.011561948094526693
SPON2,-0.032997221893012865,-0.0004507945653507091,0.04825637367576165,0.030991271831982237,0.028124827044834648,0.058459840080526286,0.026847900283499412,0.045570678956748156,0.039715729759986336
THPO,,-0.021856878410464544,,-0.025075943704832123,,0.06396017902174353,,-0.02036994611050691,-0.03109987145997335
SFRP1,-0.04179853790168062,-0.01328783165639004,-0.021392360132716226,0.056477838784422536,-0.05028841976143879,0.12350312253982924,-0.0004781477968559237,-0.01852210931274954,0.043102066442394386
ARPC5,-0.004518730862545565,0.010570881090889522,-0.027764232557814458,0.02361893043443788,0.1278487638521888,0.06928143297968602,0.05488286352966894,0.025953724893598422,0.043025663434184305
VEGFB,0.03636939191152728,0.03131402702678193,-0.07220070743572483,-0.018360770322018247,-0.05402640941583629,-0.024808438363984005,-0.04551212348517469,-0.05525080033561519,0.006864242396572244
GDF6,,0.006007569534726595,,,,,-0.0022393283438884733,,
LAMA4,0.00865102620344163,-0.01502979970068526,0.04452385190816874,-0.006466621048824001,0.05898405649604212,0.14009309401633446,0.03559812608518147,0.04438863009866716,0.08872374326991879
NPPC,,-0.014031791984017137,-0.04495981907464887,-0.005129406580402784,0.06702808400279431,-0.05732823353222852,-0.02846110468673577,,0.04641227658176568
HAS2,-0.03060579239389819,-0.05199840334168333,-0.008615789950729038,0.0890074943488809,-0.008292088557901726,-0.035074947893033594,-0.02306810642116214,-0.0004978052774154894,0.05703552116391264
JAM3,0.0005956271816737004,0.05573135478368521,0.013045562190558677,0.09222722714558312,0.03463251031096038,-0.12060356085935267,-0.02329574317098699,-0.04740532374031845,0.062990363050853
MEPE,,-0.02555756350508678,0.02103961530066591,-0.020130065666132218,0.047199696563269826,,0.00697359511626458,0.06980606919755337,0.01885752905941098
ALB,-0.020477819653583033,-0.01714040645533514,-0.004887836273519632,-0.03404408682525695,0.06042342990787954,0.005804456799781126,0.039753116793303345,-0.0009019347377639223,-0.02938214441037931
SAA1,,-0.034263156962714016,-0.03276205131018585,-0.01587010018073088,0.09589562326675521,-0.057625928114890715,-0.09940420838865212,0.01821584582258245,0.00556356303476677
SFRP2,,-0.012269964437082871,,0.08592714231852616,0.002552798707187422,,0.05470875663652339,-0.0176539377011915,0.014859005750618048
CHAD,,,0.01568943657775758,,,,0.030419538379387795,,
CXCL8,0.13381009153626963,-0.028621106482761793,-0.09093431922808716,0.08386676365914023,,-0.00917827286675247,-0.04975685011186489,-0.012004951808922585,-0.05332710870505465
VASP,0.00408285860495092,-0.027282190602343114,0.025269506796468624,-0.021207879031789594,0.14812605327119668,0.10262115304026813,0.0036946240194077416,0.03658306564805176,0.06748520684433938
PDAP1,-0.051064862777414996,0.005035409067728719,-0.06238081812900317,-0.08594014379530023,0.08923070587700066,-0.0745893527350568,-0.031022250549009093,-0.022882637349461284,-0.012728156780654316
VCAM1,-0.022056988672688967,0.022439864589332337,-0.02366124435859362,0.019624566402322054,-0.017762490018348332,0.02199774566034552,0.020581788018689144,0.035328413594447175,-0.029323450624913806
CALM3,-0.07218505510151181,-0.03775720991511464,-0.019115102808165498,-0.048843710469409544,-0.008968337436313003,0.0032515582539317774,0.07735819878035904,-0.008820909961109511,-0.05921622522376384
JAG1,-0.032593682674925635,-0.014063627590611964,0.0363788655253529,0.018950125897806237,0.03315876519817038,0.013518806304619567,0.014453456190171252,0.033278816539518585,0.04632442061339944
CFH,-0.0014264807233712086,-0.008550671571671999,0.06229867286936468,0.04297048146056171,0.10827823261608772,-0.04725262860644594,0.020555648978722356,0.0028167934800753234,0.04456849715195389
VIP,-0.023494180429058226,-0.01661447566232495,-0.002137225875687599,-0.04959212746296882,-0.03327614088072092,,,0.0016868221281398223,0.0856644611812054
IL7,0.013846480407797884,0.002334360745872604,-0.008142879211515115,0.03829086027638378,0.07457825305428807,-0.0299453623690616,0.030139441106353082,0.043441662745933265,0.03134686670233489
FGF8,,,,,,,0.03914364703314766,,
IL27,,-0.020855451481951157,0.06329253168016875,,-0.03327612347135917,,,0.012019333689115742,0.04601052745851278
PROS1,-0.020341812157009333,-0.01621165059357243,-0.03089566664005867,0.03278688119281617,0.06126742622008826,0.024482359025157517,-0.015470027413403588,-0.029056026163965028,0.07835372720060409
TGM2,-0.007536603721543929,0.05887652476589439,-0.06193753220983394,0.04822310445785719,0.060759336614645255,0.04231222428588734,0.0231112834059353,-0.0014592695141635822,-0.003934091814168413
C4A,-0.010314300881166557,-0.011791197384622483,,0.104764043662064,,,-0.01562563545313651,-0.022207475833631887,
GPI,0.06242804171992362,-0.017025944965860542,-0.07167929945643717,-0.011074235717150166,-0.0365295980924109,-0.08062015127590298,-0.11230203272551326,-0.03470495147252331,0.010632961232495344
DLL1,-0.0015014299212209384,-0.02589307436473646,-0.012292354222528723,0.06728589606137977,0.030085792863788038,0.0029912129002551734,0.049751431837588476,0.10494590267742135,0.06543257450195604
ANGPT4,-0.014665231267259366,,,,,,,,
DMP1,,,,,0.04694138780088579,,,,-0.0014119982609205294
DRAXIN,0.00284271297786469,-0.03440437771419219,-0.06071485550034167,0.029950791440106088,-0.0005908167165442836,0.028706206840525588,-0.053393192986803346,-0.0028293176367427597,0.04233685476853791
PCSK9,,,,,,,-0.015047705154733686,,
NPTX2,0.020819790368313225,-0.07413795360386,0.009409688990731602,0.006855174301480041,-0.046832894552206406,,0.07897197638869692,0.05066671323690153,-0.03255898464173743
PDYN,0.028213120133592007,-0.04278620754619169,0.024377189629667825,-0.039473848007805644,,,-0.029018239406704248,,-0.032094139834055346
RIMS1,-0.015413563925718644,-0.017958114363150677,0.02539594702714668,-0.048354950504492414,-0.045098513451796066,0.04642379385544493,-0.010829217809197803,-0.029363996359611358,-0.05314649585296326
FGF9,-0.016436395967088055,-0.027231636630924216,-0.0026189944460834934,0.049674751182893315,,,0.02780672999602448,-0.023803625118276,0.09203706806267087
COL4A4,0.07380151175022687,0.0004086403662371398,0.047862227374799254,,,0.015489945166674837,-0.008201641187717565,0.050593067140079315,-0.0061280738370538355
WNT5A,-0.06361530927255568,0.0187725255933363,0.0019034846739196694,0.007060224427584082,-0.06255662241927269,-0.005967530293597544,-0.05593081499038365,0.02411040540941625,0.0652352973792852
F12,-0.02385827704261078,0.05832993873885051,-0.02039675969368041,-0.0630802813150036,-0.050271606105365164,0.012958557758939638,0.03029861557386553,-0.02582648114583234,0.09461468338288334
BMP1,0.016002371605491783,0.041255314176713624,0.05824957744927508,0.038237209189052976,0.1640819846912268,0.045939828013551065,-0.005430249815042516,0.07157521499468254,0.09274784942847467
CORT,-0.018420685354736524,-0.02355731978540206,0.042480696000403474,0.09297799478463183,,,0.055903388256748225,,
FAM3C,-0.014381817650586801,-0.015610283179554244,-0.018279192075247228,-0.06944067780092802,-0.05977212761266911,-0.04118943449502397,0.04431693645141306,-0.018656808882496906,0.08078577376627447
DSC2,-0.03375066083067917,0.016452544038430054,-0.004617887532414531,-0.034806468586600955,0.10571120814718277,0.04900439470932205,-0.012847316413578402,0.017679185221503496,0.03450927105017505
IL36B,,,,,,,,,-0.02981955621664015
BDNF,-0.012411580441696572,-0.03259079558422459,-0.023824146337210854,-0.024889672124346583,-0.003539843832113575,,0.03512643123430924,-0.020662998699504585,0.02708858762836818
NXPH1,-0.019980563268693553,0.01535906219429918,0.04532298291673609,0.004125333104213179,0.01026680178386904,0.08516163545011496,0.0690081238231847,0.05623676475893971,0.05880492419702117
HSPA8,0.010564677698556006,-0.011367836591902068,0.020656910813424245,-0.035549219511265114,-0.04589239751474871,-0.03993326375076685,0.056372322028372716,0.004115622744071493,-0.0068378730603211564
LAMB3,-0.02312551424304376,-0.03941030183418521,-0.03486400725682083,-0.05015501549468251,0.053681504583654574,0.10186932252691444,0.06173448481187399,0.018414873535894577,0.08604633085177614
PON2,0.045159212816013296,0.019926476241169326,0.09731702288966576,-0.05416660865434946,0.07875099406903992,-0.001633165515840686,0.05163406745875669,0.0032696995419246293,0.03244973481225259
CFC1,,,,-0.018566691519582186,,,,,-0.026385641075610342
TF,-0.021485711847274765,0.0115791838866883,0.009831047533937213,0.08126783554876095,-0.06335640498006088,-0.10863235474549712,0.03857913877244567,0.0580038329859927,-0.045629996681877484
HLA-E,-0.014147939436675668,-0.027553669053835186,0.0697814617955166,0.06131296740909577,0.05126831639634628,0.1138256125545202,-0.03994940684289006,-0.017537058186481106,0.04781049268783472
OSM,-0.023785813171470067,0.03051816139906243,-0.0014875791856424105,0.07403997485832231,-0.042491302437529715,0.03269612644721239,-0.0028243844917949126,-0.0003932309438093117,0.05340759806733159
ULBP2,-0.012552198334987571,-0.038303463391430016,0.07648875565286825,-0.037217108948530774,0.09840058109678583,-0.03915239481012892,0.03913354985252396,-0.006147023165860762,0.052451498075921456
VEGFA,0.030498065209804588,-0.012775739049074695,-0.06837331156838618,-0.0004231984549885872,0.0008105221108434502,-0.10956633756253123,-0.08629911363203024,-0.08128601144270589,-0.05092165606641691
TGFA,-0.014341035713625959,-0.04215771193680104,-0.009709370364984066,-0.01848450941713538,-0.008687341376716532,0.02269943812031461,0.03312104458326515,-0.009595676861467102,0.10396476966008343
HLA-C,-0.0002591488672027239,0.01887540513223274,-0.025202617622087684,0.04386178376381881,0.03032087171592041,-0.022827849562967958,-0.011951093184281262,0.09712121377153493,0.0656760251300285
