,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.06476638107184893,,,,,,,,,,,,0.005138421218496554,,,0.1323801475669932,,
BMP1,0.05766823146837605,0.10513449699251042,0.08951328672169791,0.02184198390273686,0.016710483017033293,0.010839050922886503,0.04514209909999331,0.18344994067226433,0.04209739881204481,0.02856376636486645,-0.020340691377130495,0.06392778873508545,0.048245542544664836,0.1277719100626987,0.05435115216529961,0.1599847482849025,0.07864215961681478,0.06801315827899398,0.03874422128393234,0.048034530075724335,0.04276396380456282,0.03469174675076764,0.21596770546734417,0.1491175342893617,0.05978783306006767
NDP,0.03574724720219501,0.07849438789262288,0.08475151790301041,0.010634382578072801,-0.006544220797117192,0.021319118006653606,0.04169399202293374,0.07608448186518743,-0.07852851350303011,0.03879748421987316,-0.034905517909453614,0.020666822863430898,0.07408380123836494,0.09188973450834059,0.048513747807987916,0.023096943925688902,0.13157792868664736,0.06583958701292118,0.04408600768279778,0.04599415667785771,-0.02714523415609702,-0.016823360914144388,0.043891868193083494,-0.0028667559740493454,-0.05244668701735615
TNFSF18,-0.02139877598720652,0.009551982030023465,-0.01772210739128504,,,,-0.009841145810944125,0.030427346197358235,-0.011264163307658673,,,,,0.09495432885510252,,0.024535439936226047,,,,-0.00031473310524519546,,0.09207613039158224,0.120844038526662,0.03777085976915545,
IL36G,,,,,,,,,,,,,0.011223884914175633,,,,,,,,,,,,
RTN4,-0.013119683254105497,0.03633481792681214,-0.0183905046207683,0.015816887573034958,-0.0024220773630474683,0.033706796267682824,-0.1627421956867539,-0.2575263371364503,-0.04369442925795232,0.04355518268262023,-0.020921805134426465,-0.014231968636309919,-0.053706601193110305,0.009169201406318023,-0.05426829229083263,-0.032131993960699844,-0.08438157284246776,-0.06813079590982048,0.014984004024848365,-0.08631884532909989,0.10580544431343546,0.010851329621229078,-0.0377514805172924,-0.1454274942570262,0.10393764760480653
HEBP1,-0.024364318429555824,0.009917796832778408,-0.014285555405066848,-0.011451454185903358,-0.01236656712224135,0.01801500115461054,0.015491955407031402,0.08395395697670646,-0.03610093272242763,0.03910830416137163,-0.07115358710835161,-0.001515894719273232,0.03586005931351791,0.06977949542238834,0.0015053333989134123,-0.09631036303053135,-0.029458913426574196,0.07920446711649519,0.09039391749181123,0.03865917873933828,-0.030229909472242224,0.047419215155254844,0.020962505164430593,-0.07226902234723402,-0.04168623905253915
WNT7B,-0.08026781067124066,0.060507636559640525,-0.0015033959799943947,-0.03260071537364715,0.02913086206953806,-0.031081100721931078,0.002724193525820419,-0.12191067550556758,-0.04347539467071886,-0.016214407397805677,,0.09819406139509171,-0.004885975608618713,0.021944117796766256,0.07525527304842251,,0.017874192247533293,0.010554919168436762,0.024357532675099894,0.014785846207948941,0.022027515884629055,-0.03214815424790401,0.11221164235383639,-0.018942509633169954,-0.04192632242873451
PTMA,-0.05543866124119252,0.058154786949190844,0.046671766166963696,-0.00026591850841796975,0.0013575736274687295,0.04004726824133877,0.16066084568160185,-0.05261285293162048,-0.05061782758297799,-0.03964504839875444,0.00965619822901089,0.05561835291664358,0.10804762825230349,0.11564891335225244,-0.08245699440816572,-0.0974245041863254,-0.15776497857415755,-0.08732298358134348,-0.04052491247941013,-0.12634874756995246,-0.018879773380532608,0.020395972184808587,0.10441450728567517,0.10957888486975029,0.010629097206270057
FASLG,,,,,,,,,,,,,,,,,,,,,,,0.02774144353071834,,
CEACAM1,,0.02909040232353146,-0.00473824076176441,,0.026535114523836497,-0.022521714452639757,,-0.015598275579583947,-0.04082389066461164,,,,,,-0.0075552231793367085,0.0308363149074207,0.0006079090420799835,-0.0020276569722922446,-0.036355658080600844,0.022592308041064567,-0.03722705941492526,,0.04895110709887535,,
PDAP1,0.007726598082284455,-0.004989241276019459,0.025558336005456286,0.10827501421250792,0.03743797136543485,0.023203391924536715,0.07692220339451136,0.2099444934806307,0.04281301434844184,0.0006430560819235809,0.05531642152238529,0.08235463162305001,0.03320395854582641,0.13500103167451305,0.014415131587023863,0.0017474977536253453,0.054355623307841903,0.03377042086828125,-0.006398026008603572,0.03810616576994131,0.022801925523491764,0.048720746049336995,-0.05254793821737963,0.021979158286039874,-0.11827562325045209
QDPR,-0.03526010098421056,-0.04188636524578118,-0.00019081892456751133,0.0657726719169657,-0.0004981717005883728,-0.00318810724690819,-0.10245242893421364,-0.2091795140839603,0.010650488294144113,0.008513930560093077,0.014218080558386734,0.04865934729722068,0.07372333349873489,-0.07375135638365413,0.020700729067708812,-0.0010659331630424413,-0.16565524800972883,0.04175616656678924,0.016842738626069033,-0.03454475222747886,-0.02328991703684381,-0.0341323849044308,0.022206093641437448,-0.11693568822029302,0.08059124779895857
POMC,-0.03155946198246981,0.04319595758307357,-0.023923565620848825,,-0.022351433588866904,0.020473187659371585,-0.006494969911285131,0.00927759852134003,-0.03500434949753344,-0.008920259523664714,0.00524890180642946,0.059951391023082695,0.04339576017741178,0.04118613500578023,-0.09238156973083361,0.1268257086349292,0.03322051250750843,0.09351811602023688,0.0721994324928164,-0.050356569313104046,0.007161315594171283,,0.16007774173627798,0.06163365164960665,0.03789043900040819
CCL18,-0.016396168727753138,-0.07085201807459386,,,,,,,,,0.06690199512411185,0.024421266230664696,,,-0.0023839619859764077,,-0.054213826312176014,0.053339931802608355,-0.033435501146572344,,-0.07102220775053554,,,,
CCL17,,,,,-0.028378970873852407,,,,-0.00013528378496275103,0.03621147919592312,,,-0.03318924895042331,,,,,0.032720900994125474,0.04465512754529842,-0.003750920426943283,,,0.021806211903881108,,
VEGFD,0.06920912032628208,0.07784904941643381,0.025214549930732803,,-0.01148851663598362,0.048068924631383465,,0.0802992233754558,0.03116903377568898,-0.014720774255102929,-0.02042608824433621,-0.00031576262537003275,0.04669346214516481,,0.05372387742715907,-0.030123953879236182,,,0.006863917705352162,0.07489424782966077,,,,,
TNFSF13,,0.053327234468223884,,,-0.029747298694284618,,-0.024593984569593136,,,,,,,,,,,0.054936220986702665,0.06355349626082185,0.06167939476087673,-0.041602608676437114,,0.06104512866286893,0.1474767200336953,
WNT5A,0.031208668822352337,0.08128899303263917,-0.024108158074676214,0.046231429161517505,-0.014489786308349246,0.005069069594449459,0.1263349389002444,0.2135090655152811,0.02413249089782846,0.015295808579829392,0.052307743699836595,-0.013245079527228363,0.040547207968163336,-0.00810811192612587,-0.04420275714311283,0.07377121075355289,0.15733723095517807,0.0635885104946517,0.07521023249050816,-0.00849693139597865,-0.009169398051903144,0.057967120517403374,0.021394999813362348,0.15877285707999342,0.010999964976528633
CXCL8,-0.03588596437352021,-0.04192130066664967,-0.013409171681787218,-0.09024790032748614,-0.08161792945494986,-0.01241810027986585,0.010499804311661686,0.11072439522307255,0.025205130890504933,-0.013708625066896112,0.037120147232669994,-0.05426398249929056,0.017829126594838762,,0.007581904717197064,0.002849223320793272,0.003293070607666311,-0.09185771281153073,-0.10369188002715876,0.017094395871755555,-0.02817725423754116,-0.11995583686940124,-0.09487021550645591,0.005824161365074188,0.09132847605785008
GRN,-0.030356650334612552,0.11020423155151667,-0.03975117716426333,0.09149223726522314,0.008858048129971903,0.02204843416937514,0.06782775906167517,0.20209457029511668,0.021068266511586827,0.026963030946497702,-0.023279623489430582,0.02206888214671681,0.016202585611332452,0.10452395060442002,-0.09882383204359249,0.030265659349198597,0.08054516611569033,0.02443124118573255,0.03408475319946054,0.05181070566565962,0.0019533064405750956,0.07423376282938442,0.09954457970640682,0.07156966455640476,-0.02881655279545476
MIA,0.053077525637799626,-0.00103551201272314,0.018671100206622757,0.0356914672579031,0.012096651827697584,0.00040042610302226927,0.03135959080793468,0.16146240896479366,0.06334991606635947,-0.016741780548987947,,-0.037047477765078066,-0.017619676755055762,0.13759192504854603,0.038160194944664966,0.1147753119957769,0.013923500317956597,0.24173287628780596,0.13153870407134827,0.027149260350849882,0.016049703908120574,,0.09786020457945348,0.1557303574544673,
COL4A4,0.05219096074355787,0.022673140231774795,0.04283878870768475,0.013227190224226764,0.004123242080800108,-0.03423751915887612,0.03935915307147814,0.013990433564787203,-0.03205099954823648,-0.02812485989266008,,,0.006012736247757647,,,-0.0333017140189807,-0.008405013298982673,0.07225842385536414,0.05587505609866337,0.015683922844150707,0.03765015006853778,,0.01087222968449496,0.050579118090208874,
TAC1,-0.07116155236791438,0.036445453794767074,0.031004680143451605,-0.017596280593083012,0.04283340910977509,0.03699986243157515,-0.07728197642705167,-0.19688705388717148,-0.04310860158808187,-0.017638317575849185,-0.022504557096493783,,-0.06795782191597238,,,,,,,,-0.010126632097658317,-0.06003609732359049,0.032174001318373696,-0.03788548245774532,-0.06534316006245204
