,UKF266,UKF296,UKF304,ZH881inf
IL15,-0.015832786056594998,-0.02866571143341166,-0.012594698091489668,0.07390944433865339
BSG,0.03149995580114784,0.06018475036124859,0.04580697836985205,0.0024622391551940744
ADAMTS3,-0.025502038111526813,-0.017543558811289203,0.02293157562167147,-0.035134623343644346
CD34,-0.05159171493256774,0.07564282123881208,0.06055794016160862,-0.01961641371790223
PLAT,-0.06085998877243738,0.052478122148907035,-0.011462431478247397,0.0022994170428077576
NTF3,,-0.022229719000204207,,
CKLF,-0.054640902715954044,-0.017291085113691117,-0.052142290352347305,-0.0405301403003619
CD24,-0.007886286589539968,0.024529981909752117,0.010209498907246156,0.08671167156119666
HSP90AA1,0.08614225718252307,0.0337411596379002,0.07900162311175639,0.015769852764185213
BMP4,-0.055654619594845994,0.05918934634142339,0.07151643457289979,
SCGB3A1,-0.0018575825918487616,-0.01662191308583658,0.06090099600130875,
IGFBP4,-0.1153481169713364,-0.0216223749646057,0.059326947812873336,0.009438354160820646
RSPO4,,-0.01662191065450578,,
LEFTY2,-0.045383638653068534,0.046176584784490333,-0.020667622079263582,-0.047317155684387026
ANGPTL2,-0.0705566325214495,0.033134551170371826,-0.060753891266612056,0.013388139490960693
LRIG2,-0.06788911703883867,-0.017510170561501153,0.020050524461593524,0.014029921300783949
ICOSLG,-0.018577663302718025,0.034606509041012916,0.01789800086531045,0.0211409141053937
WIF1,0.05225831373495818,-0.012388255678510133,-0.01213383419534705,-0.031097060853558785
NPPC,0.042458708747269924,-0.010049880364102919,0.032871451659815046,0.12378330625710862
LYZ,-0.016400489844322932,0.04492335984042511,-0.046802893131000535,0.006624225937665852
EREG,,,-0.021260943247526077,
SPTAN1,0.04624007886993444,-0.012518127809090522,0.12443249933855165,0.04513766002062852
LIPC,-0.00869305969387872,,-0.03807796185087744,
COL8A1,-0.049903492699416775,-0.01884215977237092,-0.0032148012774315523,0.10759832317795816
GSTM2,-0.013388752536837932,-0.03652383828914708,0.030207252929548244,0.09525535937550063
SPX,-0.033755994265104096,0.0009564325018594188,0.022124449547783257,-0.049726425764691266
MFGE8,-0.08232394074334785,0.00490169032881202,0.0011764549134719326,0.019443155380708545
TGFA,-0.009198039904602745,-0.02733346638016647,-0.08577210680533578,0.0898999861747881
SLIT2,0.1138358323624383,0.036126032336259356,-0.01265878393453524,-0.02742450253994612
PLTP,-0.02421199262983209,0.015492768987527647,-0.07814218632741844,0.014772794626572059
APOD,-0.03505853514151356,-0.03142213288005458,-0.06690202310786204,0.04250712735737316
B2M,-0.1100885231771195,-0.005277054915702535,-0.0854932880593427,0.010654785124140935
OMG,0.016574035084764994,0.028109632707976808,0.051180448644126894,-0.06233778855954708
CXCL3,,-0.01778193091590082,0.15075122395131335,-0.01954005381924867
CXCL10,-0.02164162487498929,-0.02701205455101948,0.004985531720975584,
RSPO3,0.027955887742604,-0.04317992667826154,-0.009576300960008801,-0.034284027205218386
CORT,0.039625508909493616,-0.038611444397406755,0.12306589817808548,0.09586031795799235
NCAN,-0.005529871869162503,0.011521663328887037,0.05034218047418738,0.04078250156292301
TGM2,-0.07892411233205565,-0.02255672591992091,0.06742958876833646,0.04445681143257253
VEGFC,0.03850525895879936,-0.007229449496621678,-0.024024773296770826,
WNT6,-0.016239560066518915,,,
NRG4,0.01873125868451709,-0.018485987384385897,0.015028757219725046,
COL9A1,-0.08163406410954087,0.08432941854406718,-0.02096620763426615,
GDF11,-0.05351993340372053,0.0033864360897057034,0.12738597882779043,-0.0466147990828476
SORBS1,-0.03766277779136714,-0.029396999399720448,-0.012507219283925177,0.022764786767125737
DLL1,-0.05016222901019865,0.0337986628537032,0.041113428288628476,-0.020853125948368446
TLN1,-0.0541716485844562,0.012628912900680174,-0.08573444768287591,-0.03723651462354812
COL2A1,-0.017593542274252652,,,
SHH,-0.01920342228779304,0.011974190487672239,,
PON2,0.004090076699105403,0.0023537270431918805,-0.053345411037506375,-0.05139120913213524
ICAM5,0.034451737155374015,-0.03266034276234952,0.07776259736909805,-0.06469963846660366
HPX,-0.016239561161991854,-0.016621911391272576,,
SFRP2,-0.038390272328284535,-0.012624521215856952,-0.009955713767262607,0.005403612299077242
CFC1,-0.027440884129441765,,-0.021839332335265152,
HP,,0.04166033217007272,-0.049280345842607064,
CXCL2,-0.02509894479615739,-0.023100386267294225,-0.004886633158344653,0.038916230996564785
CCK,0.036432800069913875,-0.0012460100855496076,0.11379259578277758,0.07856602337146894
SEMA6A,-0.044229516641127,0.015378143578559038,-0.03850805019306592,0.0373379797768607
IRAK4,-0.06242382784221778,0.014099235824745865,0.031247371323513934,0.02666111998144092
GSTP1,-0.1269609937097663,0.04344673379204229,-0.06994042286735674,0.0375753078788955
VCAM1,-0.0383432524522974,-0.031705117038681244,-0.004583045998090826,-0.0003296678235331319
NXPH3,-0.02008326828252531,0.04203896910982972,0.0799840419912864,0.030607746624677183
MTMR4,0.05157313418106922,0.04796864265566182,-0.04443983992847257,0.12557241599417382
LAMC2,-0.022250824601906954,,,
IL10,,,-0.025872341410469527,
SEMA4D,0.021886392234526455,-0.028101788803756085,-0.029725261251617896,-0.06042251698015991
TRH,-0.030439556080187013,,0.14474456381912043,-0.03214813497237497
SEMA6D,-0.051090649144040226,0.043246592513104,0.03154122625128841,-0.055019116466701906
PDCD1LG2,-0.015625656432815948,-0.03117433011737608,-0.048689932171559806,
SPINT1,-0.02021083760028846,-0.027163860120970974,0.1462837354522295,
CTHRC1,-0.07622595433062156,-0.029914748989180708,0.003006015856855226,
PODXL,-0.08992480408346012,0.006815350951024078,0.07795078023581288,0.002249702412204568
JAM3,-0.02548059215254068,0.044620663407645075,-0.038555811550366005,0.034746374923898954
TGFB2,0.009015790535996342,-0.012435881337957028,0.04912742004702612,-0.020166086379386487
COL18A1,-0.10440129884397441,0.0062657568589774065,-0.019355567355983393,0.012156266468659884
NODAL,-0.043727313518055644,,,
INHBB,-0.06724187223520739,0.03911492398145352,-0.014345129344604862,0.02286093514515529
ARF4,0.054924024801688606,-0.0336310464946535,-0.00788053074544205,-0.12145374260768234
CXCL14,-0.003922669764784312,0.021761231559562878,-0.04270050955810743,0.04453390069419
LIF,-0.01971302301006073,0.08494260839698288,-0.0297136389173735,-0.005819731892306557
MATN1,-0.019030770595499534,,,
ADAM28,-0.05039102401316022,-0.04191781748887544,-0.030451528094555442,0.04534083885476509
TCN2,0.003524896374950028,-0.030865784937572964,-0.046651023656605874,0.0597807565549736
THPO,0.03017389235865914,0.0069113268288156495,-0.011402866035798282,
CUBN,-0.033855191066744936,0.008047594041801063,-0.022681427981072564,0.059248885361722445
TIMP3,0.008703801395892066,-0.04443012531509536,-0.0007233546744015117,-0.06291684173904313
PIGF,-0.000759046617856307,0.027076990921603105,0.0002613434679701662,-0.0021546415478820107
CRH,-0.01603738812981935,-0.014198351669609359,-0.025303290004459404,0.06724892055290216
BDNF,0.02768023332423816,-0.02458865615996838,-0.02927682730475087,-0.034652333840705575
CCL5,-0.023426676968821475,-0.009832462821912219,-0.02594069565860885,0.019221724065813822
GAD1,0.09005276164968735,-0.03401592708055943,0.06363254374966752,0.06449165239148731
COL14A1,0.006699920815325048,0.004698657536583873,-0.05202504038612364,
HLA-A,-0.10368443651219557,-0.008353013562598207,-0.0830112051453131,0.007792610417371653
CD5L,,,0.005167610813507487,
FGF18,0.012065746658109451,,,
ADM,-0.050603359140046496,-0.01793272654683837,0.04203716651583753,-0.0117180161642514
CCL15,,0.022337099495679847,,
GNAI2,-0.06904530379139934,0.053355744775927916,-0.057383375180772855,0.03637092176322756
HDC,,0.008615778818557992,,
COL11A1,-0.045316679779462264,-0.010517968307477416,0.03588214199253665,
NUCB2,-0.012118056401388352,0.011033423564730915,0.0071971008435396805,-0.03526163566959612
CXCL1,,0.027026337315435384,-0.04199660096420143,0.034398447798306794
VCAN,-0.06137225699641248,-0.059473354252143854,-0.019347749767021,0.02628457311688218
MMP7,-0.019713017476712873,0.01213328738799861,-0.01811493544029419,
PTPN6,-0.055907006663950654,-0.017707973308306153,-0.008576421497081004,0.036171839528956445
PTGS2,0.08651357963621265,-0.03177341466116063,0.006028915612889635,-0.055713565636783625
XCL1,,,0.023448612275484854,
CD58,-0.04069516663066003,0.025536040731312343,0.020508931054112292,-0.005999597185758101
TNFSF14,,-0.018226128323099524,-0.05159786882229098,0.014269442937986246
CNTN4,0.10269285310921232,-0.01776990631231218,0.09786213349899954,0.024727036987668018
BTLA,,-0.023275389248488335,,
MFNG,-0.07220278215621888,0.005443134565880039,0.04209321948761141,6.371482773632887e-05
ICAM1,-0.05644349728300751,0.0387446318493725,-0.035546001040483714,-0.06918634532969277
PROS1,-0.0740806950577983,0.05957671691877427,0.04037369382614662,-0.04523863688573522
CLCF1,-0.01832521829469824,-0.032708778443682036,0.013006997947513544,0.03783687742469144
PSAP,0.05787168328619604,0.05256007433526628,-0.007357724768881791,0.06233593423859276
EFEMP1,-0.04777809707359408,0.04441729691845601,-0.07755030805209809,-0.01846367846973802
C1QTNF1,-0.03093853348037595,-0.04044782722955858,0.13198903934752446,0.005520992702699953
ALB,-0.01885667116761673,-0.020701032283334947,-0.02006677855730948,-0.03968031432224054
EFNA3,0.024087086626903436,-0.05137056051673512,0.03155110321288194,-0.026475054329557945
DRAXIN,-0.06213058972292393,0.018467781844321702,-0.024799000547643165,-0.010409683986837046
RAET1L,,0.00953933701734136,,
NPTX2,0.07302863934378984,-0.008692311670401014,0.020800541823782534,0.10338722795368348
FGF11,-0.040858538241645925,0.05784780989714455,-0.012405197469537494,-0.03025288044932844
CD59,-0.025443953620700774,0.048409213904639425,-0.01871467043089331,-0.02368280981123942
COL9A2,-0.06990296634045934,0.05648178397138289,0.007489264252191911,0.08747049240061286
DLL3,-0.020623189273982635,-0.0415012310055163,-0.0077466593918880935,0.05907498376697144
FGF5,,,0.04342281425152442,
LIN7C,-0.0365585244804697,0.0010164443449862978,-0.0006031285420019781,-0.038338113031989814
GDF7,-0.026935490965072487,-0.018226127614832145,0.12203526900615812,
PSPN,-0.02792917399350114,0.08703045604070388,-0.03810958855756078,-0.012897708370739178
ANGPT1,-0.007773212407352005,0.041674515552146574,-0.009275968372195532,-0.07263795027381817
PNOC,0.015127682717579926,-0.002254106155294045,0.03109630191873447,0.08579714535443528
L1CAM,0.06935458255248744,-0.00019797624484759062,0.045582017192374084,-0.04480913164964904
APOA1,0.03170970861083171,-0.010027854018577734,-0.023903430398187556,
PSEN1,-0.03351505131523292,0.011810156479030795,0.0010948328349156815,0.03677410435380216
CALM2,0.1349255244728262,0.012195177644088753,0.10760041575435064,0.05952447362756105
CLEC2B,0.0036213023374818227,0.033381008235715624,-0.010140703242235935,-0.07285646689174789
NTNG1,0.05779821541854782,0.004561945391700671,0.0726763952845344,-0.025971464108541363
LRIG1,-0.06378069717724069,0.04090307041553615,-0.012013409929276147,0.018337067839701113
CPAMD8,0.02361470841997664,-0.015817421541518738,-0.025801491703447626,-0.03836411614232783
GHRL,-0.02004614408549344,-0.01662191308583658,0.00787846563309884,
NPY,0.12423419986832177,-0.02176142328995294,0.08909487064073585,-0.036119923493669506
MMP2,-0.07107730262935072,0.05561401597153751,0.05809357324393004,0.11811852088951559
ALKAL2,-0.048651538256461554,-0.016750849720308967,-0.05140768200587165,
CSF1,0.016152076293861,0.07162215880301996,-0.03627915044141727,-0.07678624751163247
SEMA4C,0.015247887375676896,0.04871256119923521,0.06907647248257784,-0.02595388768164589
ICAM2,-0.015659959395924197,-0.014951046506922154,0.004716986227914933,-0.006877104099736247
SYTL3,0.018595441328346632,-0.021942216048002526,-0.04957387086846492,-0.04806534862965204
IL1A,-0.026935487426726804,-0.008814232399741469,0.011138212489548828,-0.036170979383592934
HLA-G,-0.01454824641760163,,,
PGF,-0.07588367919619801,-0.020781182394804545,-0.044507224410967945,0.1099954343003609
LGALS8,-0.007846703387855918,0.01927359668202629,0.010624639509115127,-0.04650913966443721
DKK3,0.10706525159079212,-0.00656127506567487,0.10275272446536633,0.1088714618713982
COL16A1,-0.01078219345860523,0.018288101316876408,0.007687814897660872,0.06845066772579486
TPH1,-0.015415895840922804,,,
TNC,-0.07607690224563499,0.005951650817008958,-0.09081442513076406,0.08055239801795036
TNFSF9,-0.05701601411103972,-0.02776361465055685,0.020447865696802996,-0.03829454140219528
C4A,,,0.054713961212005086,0.06749027746220335
CNTN2,-0.017388414216702116,-0.008965879247457075,-0.0592163869514679,-0.009082359453734942
F7,-0.013388749528181334,,,
LUM,-0.016927207388453245,-0.006237065942236418,-0.026079170729543483,0.02807469011309842
BTC,,0.019889849969550275,-0.025552080540226826,
APOC1,-0.10288043802486622,0.030432831581427615,-0.07091138494816024,0.04786145140734579
PKM,0.09608669563992078,-0.011874871720588973,0.09016977275642567,0.08860421096559375
TNF,0.014826700057385546,-0.02430086957835268,-0.047067758264736734,
GNAS,0.07631520794303749,0.036725801929252726,0.1226541801810383,-0.02074366116947508
BMP8B,-0.07739998114664431,-0.016135527618508994,-0.056919102644071504,-0.07156777389222928
CCL28,-0.028792105758983225,-0.003969007453184148,0.014091318104132333,
PTPN11,0.03416256965254202,0.007072014720969077,0.044676229295108554,0.034388513579576445
ADAM12,-0.033013568549642346,-0.01844439072431279,-0.01885484382066208,-0.013870161815370229
EDN3,-0.019203418449733074,-0.02215900611943513,-0.031200986086863863,
CCL22,,,,0.007771318183677722
CCL2,-0.08199694804454964,-0.0011982350351853288,-0.02201437615041919,-0.04848452474255741
DSCAM,-0.01904146323776233,-0.004423426113602968,0.029050492455255608,0.06225648273406774
ANG,-0.018427601512278895,0.01349874740974726,-0.027275590334057152,-0.055798910673077656
FBLN2,0.016962595676956113,-0.013665942748265275,0.06575648375649766,0.0064265221447950055
VTN,-0.015415890799910964,-0.0026994711853660525,,
VEGFA,-0.011965693285439429,-0.03314855927208985,-0.0012513193359780283,0.0036016931096127924
F10,0.0469710374890089,-0.04314292740466377,-0.009696231364330721,-0.03266234110377398
SERPINA1,0.003429791698787785,0.039864535501457625,-0.05957418159447275,0.0029826499854493397
VWF,-0.05721934064063805,0.00989299626846839,0.0387910086677155,0.015557339379430843
GDNF,-0.023995431756644755,,,
VASP,-0.03342885151426201,0.027912409671303116,-0.07726642704449513,-0.08527702140099566
ADAM15,-0.06627999705961789,0.02063590577112607,-0.05397386647427398,0.0036970560944280554
WNT2,0.0781741447764951,-0.021653275381934147,0.007239233594186112,
CALCB,-0.015625654485316744,,0.007741994309763697,
OLFM2,-0.0450993125047436,-0.026419315248361875,0.01725330330331798,0.0029900875738787095
MFAP2,-0.03867862114679761,0.012503440360775308,0.02566251958678326,
HLA-C,-0.00025762640837206344,0.026587581172306397,-0.07615508113869325,0.06738042868692612
THBS1,-0.03785201561460182,-0.003529052296166692,-0.07921698045494115,0.10679057137348434
HSPA4,-0.012132138977198982,-0.052536776628703624,0.013891888334745505,-0.027762796738039504
LMAN1,0.02123887497327408,-0.06914898205279463,-0.02673986161964272,-0.052289288664674825
LYPD3,-0.0193746564632475,-0.02528800748381947,-0.02376163116849294,
APOE,-0.10925901494975074,0.016008994771411614,-0.08128736646770243,-0.05859265063848815
SOSTDC1,0.012622461239026059,0.028203802015275795,0.0944381266458096,
ANXA1,-0.06771121230683959,0.06464809555519076,-0.07586009470666306,0.03429230698499414
WNT2B,0.008753912576078353,-0.02017707396118384,0.12134470152488083,0.13178682819516252
AMH,0.06719420712507904,-0.007942863244147863,,
GDF10,-0.032347926380825634,0.06087225322732799,0.009753058546909388,-0.03836428066198992
EFNB3,0.06195055610819308,0.04166914050459385,0.11015580628409208,-0.036696881177280094
LTB,0.030036874104986615,-0.0230692656399085,-0.04313586062565792,
ANGPT2,-0.056226401911228116,-0.009336193094222369,-0.057649752186476916,-0.04175847858269775
ADAM17,-0.03714195182803133,0.009845829237322468,0.010675806060922194,-0.07156986745766289
LRPAP1,0.0677066260347744,-0.037563180261511835,0.03421233723167761,-0.019453329546722565
NID1,-0.0732293732643591,0.03237697903457796,-0.028528659581582558,-0.039937162621243735
MST1,-0.043106932729097,0.10267347756678454,0.01303231323557089,-0.006884534668262115
DCN,0.05290873086283677,-0.011843559145935323,0.02607922618858995,0.02697044120754894
COL7A1,-0.017732281953442473,-0.02367063071185481,-0.02293265373087136,0.0018667800533853532
CALR,-0.09641040994630183,0.003231081041694174,-0.11426942944428033,-0.07211837304860573
PIGA,0.010018186952251118,-0.03550232091992097,0.050493825293963866,0.010892290548358845
CD200,0.10028350335727752,-0.03148315478880516,0.0777946503888734,0.09363730118183597
GRP,-0.020857708521622352,0.02960946223557451,0.1023522349917547,
CDH1,-0.02413578114546712,,-0.036274082520006905,-0.061927500520008956
LPL,-0.05482910567165544,0.05357831811997184,0.03722796836881867,0.0695339869176122
SEMA5A,-0.08357801559569446,0.007782176250198348,-0.0049174737071097365,0.07345951907692615
SEMA7A,0.07507609254885096,-0.0096678793284417,0.0030103816876326903,-0.0056232983116145325
SEMA4G,0.09179603751911992,-0.04014092897738086,-0.0312597563207614,0.03674651269494914
SEMA3B,-0.034432782791339295,0.004561183762640525,-0.08656502981885165,-0.06855932342496228
RPH3A,0.02098006506213029,0.018398017531462373,0.08068636106323163,-0.04948107660153391
JAG2,0.006967182924202224,0.03151534360757866,-0.009859505975980742,-0.008286637942565457
CGN,0.06424902312555157,-0.006240950249128203,-0.04015863006535954,0.053218880705748164
GDF15,-0.035312459732573805,,0.028007769867348507,-0.043387135688465216
SEMA4F,0.03770495890445384,0.05303697691886074,0.005222729896514625,0.030265387937665082
NXPH1,0.030247370373215267,-0.011692106580101695,0.07555324177944203,-0.018342998749633372
ARF1,0.09887663305800526,0.06928456721439508,0.08151476698366553,-0.05411600906695075
EBI3,-0.03848656800453751,0.012357795400093791,0.0680019841342259,0.006527599601238079
TIMP1,-0.12132038866742988,-0.004699633760332178,-0.04393746611984013,-0.0008871773156679026
SEMA3C,-0.02673200745376769,-0.01782893621296089,-0.03478525888966685,0.00015466114484205263
GAS6,-0.0034863384452913982,-0.031641421814448116,0.014976731101850582,0.046243305901456526
MEPE,0.0878226763377196,-0.01322851473932511,0.039668395233163824,
SERPINE1,-0.002167680122501588,0.013693292977000676,-0.012475262907117524,0.00899360157768545
RSPO2,0.020238094374254834,-0.03356246118397206,0.09394910080991335,-0.04651110854662931
SHBG,-0.017216870155337863,0.040148409175060004,0.0075194427990227545,
LGALS3BP,-0.09141678498897562,0.017233932339627674,-0.0744165880510726,0.007555257306917881
LAMB1,-0.07884739849381388,-0.0005542513007317187,-0.03648738732524718,0.04099396328466231
SPTBN2,-0.05559038762034568,0.04946458937270665,0.0776740316438353,-0.0755604075097935
COL1A2,-0.07115825268664625,-2.380678928808921e-05,-0.025089120189785825,-0.019791036169787526
WNT11,,0.057324663154996534,,
LGALS1,-0.034619879522958474,0.03527582926928851,-0.09141024169766387,-0.019595834172236093
BCAN,-0.08843260629575898,-0.007076081803974429,0.035003443988584355,0.01749848654674382
ANOS1,-0.02875362273568247,-0.021656592081911896,-0.014116080855801665,-0.012686191540347622
EDA,-0.029507380840331554,-0.024949259258371905,-0.0032827497567306844,0.10594831387546833
FGF22,-0.025233927185813958,0.08714494655239124,-0.04232439687017388,-0.03266232701499285
SHANK1,-0.013628207557320658,0.037269247135696966,0.06818328067179716,
TGFB1,,0.016364455470948044,0.013577680087315528,0.032254645229046607
MSTN,-0.03479734080086095,0.041197605901873435,,
WNT4,-0.013663057552728819,0.020309337888222652,0.006259182120784,
TNFSF4,-0.016636944681324952,-0.021839049842572053,0.03183875244137504,
NTN1,-0.07622882755531478,0.027646113201773043,0.04110512388494653,-0.028658687854268478
CXCL12,0.01101712098216851,0.008632343214323837,-0.019005542274338354,-0.048436120051219424
GNRH1,-0.013863687295000284,-0.0062234198845045234,0.023269932327333872,
FGF8,0.05650231444996156,,,
RIMS1,-0.015962284305289603,-0.012176005040732544,0.09571298029660859,0.07117274454203361
FGF14,-0.02210422614774976,0.023835246779360754,0.08986379412241761,0.13221271015713537
IGF1,-0.027125961599443846,-0.04188489316175104,0.01671614939633385,-0.04656002646042025
TNFSF10,-0.009412895182264873,0.020391619251919058,0.02272051019463227,-0.03561123562267807
GDF5,-0.01603738902715959,0.0382540946993243,0.007831136198036909,
CHAD,0.027610250051268433,-0.01970565370253438,,-0.0401110627819299
RGMA,-0.008933538289390506,-0.0354545054579077,-0.04022660270121549,-0.04958589461207054
CLEC3A,,-0.0074429255506780695,,
WNT16,0.06075794035920916,-0.014235112916059651,0.10746550977455192,
CX3CL1,0.07492265224625619,-0.02589434841961137,0.08472176934932264,-0.025715909824034246
FGF1,-0.02962978923308681,0.020238226544875115,-0.05314192319921294,-0.06045111197344554
ALOX5AP,-0.036479337269530905,0.004996999877656821,-0.06085442629352033,-0.010221133369332907
IL1RN,-0.019030768525462677,,0.01617417800255866,0.11034706693421359
NPW,-0.019713020308740718,,,
CXCL9,,-0.023449172444028,0.03030783112344584,
ANGPTL4,-0.03161212945765177,0.08943023273698532,0.006992450964388197,-0.011316473146683353
COL4A3,,-0.02480486791868484,,
NRG3,0.03129469936501565,0.03430414180609102,0.06282475700230161,0.02174523891898278
COLQ,0.04330011532432482,4.358335671129028e-05,0.031750738057539474,
TNFSF12,0.016703405046246407,0.0090246743520336,-0.003894569704262728,-0.0019721996838257486
DKK2,-0.027189177354345968,-0.01613552579899217,0.06516263527335178,0.009607069875434556
FYN,-0.09485934831090684,-0.004629711282646322,0.02981231945764424,-0.04950996512075932
ACE,-0.02851799963665703,-0.02446792399985047,0.08650361383966812,
IL18,-0.03756666660762804,-0.004099313506093277,-0.00229476516820432,-0.03582615075211665
CCL27,,-0.01662191308583658,0.08373720622457541,
SERPING1,0.053936468015068115,0.00928479882045975,-0.07169911069032951,0.02017973884815912
AZGP1,-0.028648725274240838,-0.032072088338323174,-0.05273611944177431,-0.07789496963907923
INHA,0.036652769890125815,0.009508481705315463,-0.03496776599448441,
SEMA3G,0.002313964743230648,-0.0312789951649465,0.14355146022243329,
COL6A1,-0.050115543157146294,0.01733025885902102,0.05797956638752061,0.0870943211440829
FGF17,0.017415865451081647,0.004547747424446242,0.06932251738667396,
FGF20,-0.0166369499336124,0.009513427340209135,0.02422928597082852,
ICAM3,-0.02442422951058701,-0.0001281579769436062,0.020799828223805623,-0.03513459248516085
LAMA4,-0.052266441586297493,-0.018401714562435376,0.0558376541079576,-0.04651551612575498
DLL4,-0.03195708132732422,-0.02327538737278436,-0.02883438118868372,-0.03608235224503764
SEMA3A,0.038545064868375015,0.01545102184401074,0.07821433361754788,0.0006974723798219522
RLN2,-0.019544511034188708,0.015908882295100357,-0.02676504956984697,
C5,-0.05079531919301078,0.0055064895677661005,0.038451345902149006,-0.04096123432156511
C1QA,-0.08242015228297184,-0.02828768937271008,-0.09618623319165169,0.0882700719910821
UTS2B,-0.01454824404396046,-0.00489800844103272,,
COL9A3,-0.04681683567586163,-0.0355810045184137,0.013673432719798297,0.02278188770896258
DLK1,-0.037112641782083296,,,
HGF,-0.006856296706994218,0.015461262536817327,0.007526639824748701,0.021974596541264182
P4HB,-0.07646246325208576,0.0018036387469567625,-0.08819819817861352,0.00024019366792738233
ADCYAP1,0.042600023683806894,-0.03180962820279685,0.07008376454773065,
GREM1,0.018102619659907306,-0.01887370791050186,-0.09809618363916285,-0.04972106364763493
EGF,-0.023282582340579512,0.030872700468495544,-0.029713641229593614,
VEGFB,-0.007639440425691157,-0.03404844153028436,-0.05334904758872425,0.022267888017682383
FARP2,0.017133633528110048,0.0341046654204347,-0.042963855320656566,0.04677052368284263
BMP3,-0.022698107921363665,-0.03238270783524417,-0.022681436797901296,
IHH,,-0.0474849541253137,,
LAMA2,0.009553317016150592,0.032368824982042486,-0.011836281952123393,0.06626633486817406
NRG1,0.08802975378289231,0.06338335967988999,0.0671448929974748,
EFEMP2,-0.0595901430854097,-0.02049695067636773,-0.0355679453828489,0.03008234273189711
SELPLG,0.017895218597706382,0.0052840528489318354,0.017361546725564374,0.013126113723704489
GDF6,-0.029032142082949353,,,
HLA-E,-0.07629375690589144,-0.01580260467033027,-0.08445107813956916,-0.017173474918583835
PTN,-0.08354080619304345,-0.0020127610934589945,-0.05733753422125954,0.05015961124992985
CD274,-0.03245740168901137,-0.022387728447233125,0.06682614979648052,-0.04843618540225393
FGF10,,0.005596562926721099,,
CD14,-0.020221193657886986,0.04595957672432815,-0.08922411985067673,-0.044471148157719735
SFTPD,0.08263737664015858,0.013592327795986809,,-0.003684071003011675
SLIT1,0.08548723002499586,0.005256508640778941,0.04753297076838798,0.09869223719549865
LPA,0.03637040748176486,,,
CNTF,,-0.003310997072663478,-0.03627409742098541,
BST1,0.026563473009217013,0.02093315774705603,-0.017320203824590118,-0.0417975067294147
AGTRAP,-0.040872511910726994,0.013091481666466322,-0.03276039530767773,-0.0347790436524031
LAMC1,-0.09720787867965504,0.014842721239290653,-0.027158493990347747,-0.032108360314801396
COL6A3,-0.04717177433275793,-0.02408461949776026,-0.022438814250578053,0.09294926642153233
FN1,-0.08524522889621872,-0.02335634277108776,-0.021168579201534227,0.001702406586828679
