,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.05298315967816731,,,,,,,,,,,,0.040766126799243095,,0.027292014751753673,,
BMP1,-0.042957941560371665,0.06450652369472028,-0.02404100458807302,-0.009014121260617756,0.006179759244640201,-0.03411022063529396,0.014122727433380257,0.027910035153276384,0.11695330689375927,-0.03130619702541035,0.015290560900584487,0.05610534541811119,0.1715676008690995,-0.013427261216600574,-0.016980855055854355,0.16218309989909926,0.04687706469395614,0.08674682394546278,0.04313993097950073,-0.05243380589787694,-0.000958670998033144,-0.04363959338603342,0.15014580587354476,0.09425218147553649,-0.002523817954178466
NDP,0.056556037794921105,-0.10860246548075851,-0.010436818787829413,0.005061331951762196,-0.034421076362102065,-0.028560331461017063,-0.008804921500178522,0.04559207207828742,0.061455954753165724,0.033550679141037945,-0.0014207512597661938,-0.05426666710571203,0.037630531303002125,-0.005536716780760507,0.08070854208340343,-0.09287349216971637,0.07441060291544967,0.11788697619515712,0.07702781339908181,0.02884652915233584,0.05975636285431296,-0.02124600372307105,-0.014957941365224811,-0.035685363478463634,-0.017034693610453792
TNFSF18,-0.012780737053180101,0.05767349254863211,-0.0025956712750123487,0.01737456528985375,,,,0.02711799053851305,0.05962814824547664,0.00972152243704251,,,,,-0.04370276424249813,,-0.044714914168951035,,,,-0.02694913292035969,,-0.013926942988970568,-0.06841535224001917,
IL36G,,,,,,,,,,,,,,0.019900418501176024,,,,,,,,,,,
RTN4,0.038738754775248074,0.06708475630679425,0.04091512353073412,0.041227707890127564,-0.010538152449025335,0.008183132431226568,0.09176611903889764,-0.02830525282448563,-0.08761442637624926,0.04275720540457021,0.03550022174973506,-0.06750584881972689,-0.020715045327013057,0.10736533393494256,0.09390878175799727,0.11785032448631262,0.060346375041542034,-0.07724576278131427,0.04291028754783125,-0.012925584657059069,-0.038027429718835576,0.023373345005337394,0.15366490429262405,-0.06744227122508735,0.04352183930851499
HEBP1,0.028989535510725514,0.09751957798566732,0.0537276648294176,0.04593262588117636,-0.0252221152879084,-0.011860456213483505,0.0021190497401707455,-0.050562404345548706,0.08364362564682026,-0.0006451011755224821,0.04921309949670743,0.023583309527751322,-0.005946909793412433,-0.022107468516599827,0.06923111020917241,0.09335691909433579,-0.04962700507916568,-0.03525881488195739,0.04338064964411786,0.036672649629601164,0.034049315650591494,0.07004950470300329,0.010494813318580227,0.02823580106086406,-0.07454985027147383
WNT7B,-0.02560574746733237,-0.10466735458802973,0.023116360135325635,-0.007203161571367577,0.001487602850645264,0.044486918347260956,-0.04669469022802684,0.049468419009096966,-0.060561007400420384,-0.030780700048814117,0.0485031373636014,,0.10610618620066425,0.03727354836095893,0.04986186081263655,0.08477668291837938,,-0.04792811789727411,0.02378302204490223,0.025587228164715585,0.09474047286418581,0.019455048764789058,0.0581205367054899,-0.03301796649851426,0.03746727299886868
PTMA,-0.020038741726554437,0.07964346276027617,-0.03289631151443057,0.002427029397976103,0.0013594648072402416,-0.007939244533175903,0.009523554032423989,0.008991048180347112,-0.1619540878354696,0.06155487018601288,-0.04340237148397501,0.03512195797379723,0.1986794590149789,-0.0969326598825015,0.04279162768015399,-0.22778866015846594,-0.12684976490587752,-0.09509072943621243,-0.11139878217621642,-0.0029896999167194826,-0.00372310263785451,0.04535797547154526,0.008156341922815242,0.1412774010273703,-0.1539494205659765
FASLG,0.04924183597309921,,,,,,,,,,,,,,,,,,,,,,0.04084744170789346,,
