,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.06171213783708645,,,,,,,,,,,-0.03180917992532217,,0.1247116512535511,,
BMP1,0.029227184579240353,0.04521724935646157,-0.02339254189019148,-0.010520719958128729,-0.00981727880162967,0.0031324484197784927,0.0038746618524453007,0.012670577058618656,0.24908833241139683,-0.07108573916079011,0.04113540082220515,0.002223402609934672,0.029715135094464617,0.049663814040257104,-0.04748671372181962,-0.13770059108679383,0.09757149369685196,-0.02129096389841444,0.03004649995390036,0.009793408292004188,-0.015816340405336218,0.05708217952850016,0.06291366931960468,-0.004694448040906858
NDP,0.06572966046781704,-0.04140229722908567,-0.030029449491566506,0.009574665042650305,0.020886398923198414,-0.03650927652875633,-0.03718255798300251,-0.0041872528304349645,0.03573956330059234,0.029200670942309364,0.025870328294735196,0.010141089077813125,0.010867661274011196,0.016742241870465024,0.058006111949294996,-0.028032822146612922,-0.02543369606511134,-0.01674332927866589,0.07020206482181975,-0.0020842935361239066,0.057028823108588395,0.07243074972142091,0.005296855306288181,0.04680887993185537
TNFSF18,-0.04242127275798021,-0.0009426015664277737,0.04552293507835643,0.04923983626135918,,,,-0.01654899188172488,0.0837925520040428,-0.0039026936820971605,,,,,,0.017718171788941046,,,,0.0012577518563009935,,0.0725080879897444,-0.00525595725675894,
IL36G,,,,,,,,,,,,,,-0.016551353865199726,,,,,,,,,,
RTN4,-0.0665265608826982,0.05906092115428955,-0.06432634723011146,-0.015919582093770854,0.0020349146009193374,0.03394389653080457,-0.022195326579107368,0.04307739047420426,-0.27049920327023236,0.036707096043560025,-0.02650635586797204,0.0037394220668547054,-0.04863792717552889,-0.06477936062148204,0.056005346242825146,0.03416714126835084,-0.09023220947320339,-0.03567003176945211,-0.018100347960301858,-0.00871904117717028,0.009893853611773194,0.028558592542012484,-0.08603838451485941,-0.001867920252306938
HEBP1,-0.002502978696280349,0.026638038851549792,-0.01764687211891406,0.04620599575607094,-0.03822283652215018,-0.039759961931379054,0.033667576776747296,-0.011654987212303226,0.10328762875479312,0.014599934145964376,-0.06901096266667239,-0.007773019792324411,0.0114836754322717,-0.028432020072572967,-0.042870145513669536,0.10664589177518354,0.05014837122954108,0.016330112968136416,0.024474678039474056,-0.04740242053285565,0.04468138682388399,0.05377210909952379,-0.03539618102458003,0.11579804232316711
WNT7B,0.029042236536983613,0.06747764553138001,0.01972017180643355,-0.02927247454706465,-0.01222200304800331,0.004381055653894057,0.057810307717985905,0.03062636276639648,-0.08536487284857039,0.00692574850495437,-0.0034056241839559766,,0.07438842790955652,0.011589394780727773,-0.07118795034301616,,0.03590446899800437,0.03305742686387203,0.05711237262438504,-0.016011072279245753,-0.016583122584086042,-0.03986311232226435,0.02105114136500835,0.1251934705808819
PTMA,-0.018339333385916746,0.018763505379340323,-0.021050307614885213,0.017457586392491172,0.026549229164257917,0.02776896607773029,-0.006915634507729863,-0.019167947142641244,-0.09199848368778032,0.02056757510983322,0.014971159425622486,0.04487757270490786,0.16018457262727112,-0.009666721429520813,-0.030290164656527212,0.05464429420262215,-0.15415420772001304,-0.04782617476463422,-0.023301614158139024,-0.08909589244472949,0.015024235477709902,-0.0015202357862816613,0.06831573081977975,0.025897804701603525
FASLG,-0.023285612661466643,,,,,,,,,,,,,,,,,,,,,-0.024791104705525716,,
