,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.02953827445944761,,,,,,,,,,,-0.02350783077836773,,-0.032702452042472775,
BMP1,0.03489229670456107,0.07628372500490375,0.03182279607931728,-0.008771633060403057,-0.015627171297262862,-0.029208539093886,-0.028333148031563497,0.06088484101263681,0.11442831590708345,0.056968092522683186,0.03153750631483901,-0.012301923503360254,0.008574176466108271,0.07398006466039843,0.07316509388112578,-0.010017126790782304,0.039442123992935264,-0.015202558898248978,-0.03608157562112794,0.037221583059016385,0.03866166437967709,0.07566802426833531,-0.026382963227765687
NDP,0.06685710199518788,0.03745780744247835,0.038625690261884824,-0.038617704752061825,0.1122778903794614,-0.054080751099923746,0.027904310849915244,0.00429052359047626,-0.00980682843548561,-0.08883910567283348,-0.005763360951151017,-0.05085464276059269,-0.0005109286129954473,0.04562345769135856,0.030101476515412645,0.10697229389255437,0.0886517885284975,-0.0062651389086085954,0.08141994602162769,-0.007378918208159007,0.0012130312069634124,0.04586746627194901,-0.02940423576911241
TNFSF18,0.0645356087294027,0.0004001130972401104,0.00036016693841575296,0.05672060714918779,,,,0.0027843862441355506,0.13216689595082828,-0.02159965717813029,,,,,,-0.03300390533433614,,,,-0.024243210944150172,,0.0489712214774924,0.06144589961291293
IL36G,,,,,,,,,,,,,,-0.032134793992652434,,,,,,,,,
RTN4,0.0796224224097012,-0.17851823121709498,0.006817608291936539,-0.017886541541065955,-0.042042377302520195,-0.04353894877968412,0.008286105391891277,-0.10887408987651288,-0.11158225942757649,-0.008236175424339165,0.020598879205408045,0.004674927936395126,-0.03394075550995914,-0.0484657521050932,0.09462775968173673,0.07545607195572683,-0.10285143416252482,-0.029802608038812958,-0.0958948330322853,-0.032715777215357955,0.0772804362863432,0.010392797704107575,0.09474733775812434
HEBP1,-0.08105701758088543,0.00690248205684021,0.03864249941642564,0.009787424085096714,-0.042040429578554896,0.08536258662848614,0.0008446871316665447,0.07003963174836496,0.07376418873746393,-0.0063579807723467465,-0.01240950095287896,-0.025515000166157938,-0.005077437890413431,0.027050773588883928,0.043163453741570365,0.04010151341032869,0.06355600444882545,0.08170213180403028,0.05761405548278219,-0.040078498801620364,0.041704620621840875,0.07401207881359034,0.0050365431402817325
WNT7B,0.12203554616080804,-0.06071471446818221,-0.025809378078823792,-0.018628563433930274,0.044928375758202195,0.0650403838484631,-0.01630365028437736,0.03225084680950896,-0.08572861039332713,-0.00945843102355079,-0.015025368263699218,,0.008008212691356476,0.006008844906854722,0.048478464175649334,,0.06327216288718976,0.057896930353904676,0.05228540857247111,-0.02839305651465957,-0.011853704409275216,0.0015148110383857649,-0.00889059615271928
PTMA,0.015273703226810903,-0.12649360677811144,0.06329418791079701,0.049516317225367874,0.015520638847849853,0.0284906867455694,0.05241005796512879,0.09266675891367188,-0.06875154798991419,-0.030332473813641292,0.016919462547542143,-0.03782890371647515,0.0960859415697622,0.10783358981558747,-0.004195265467593572,0.01905629302921452,-0.17624410954757655,-0.05627131337783802,-0.04687316168254044,-0.07528647630831214,-0.021234050811127753,-0.019549634283088035,-0.04947010778059276
FASLG,-0.022365594129861163,,,,,,,,,,,,,,,,,,,,,0.07919627905574736,
CEACAM1,-0.014961999731407388,,0.03917433199134034,-0.014296302002897202,,0.0520697208579404,-0.019110428821262845,,-0.024566510278793356,-0.017615435973790897,,,,,0.02664785329299052,-0.04464457594881231,0.03144004614764706,0.02090858411259027,0.03900981549111124,-0.005694410381724574,-0.026506979090782565,-0.017136013532482227,
PDAP1,-0.0651498231940122,0.0635328256976294,0.010773478925637577,0.013615337374093607,0.02630922763940856,0.03931007548747057,-0.04513625330275625,0.020226597084544135,0.11187270928815363,-0.0435546982822431,-0.05934809072353017,-0.049513809929312855,0.047708048118141944,-0.004881947792024635,-0.10240030884846167,0.10181162805064141,0.07795383571232747,-0.026084956202442944,-0.011420443879039479,0.059557716493792885,0.07840662523668954,-0.018305090548901698,0.02132930844915754
QDPR,0.06291881862966965,0.02859962856177885,0.005087996416152044,-0.047890911896033755,-0.03456599002741091,0.014339240736956105,-0.017509138063138016,-0.022470192428123353,-0.053102760540077384,-0.023694392684173952,-0.02063766397177912,0.0003302157825784557,0.059108499742802655,-0.049050772405952736,0.0008714362341312524,0.03619790069554881,-0.10970478978193972,-0.021115071633013207,-0.023046962481893637,-0.13404170578977348,-0.02687631058303847,0.02033531028217499,0.050373240920545445
POMC,0.028737651926910437,0.023258626031047818,-0.017354693938656074,-0.02540224778999107,,-0.039209556644646454,0.0020053141791329444,-0.005924640806369737,-0.0030606980753055146,-0.025062534128847288,0.04929790305943566,-0.006359235081025066,-0.03404915020170577,-0.00789502727431844,0.09312236551536818,-0.04783631050532123,-0.048870519386310596,-0.05126838735056864,0.008008724896669955,0.002646411834797162,-0.024318225703112997,0.027256934242099757,0.005429591180390015
CCL18,,-0.044903091535526,0.02464395075939194,,,,,,,,,0.043288106930047615,0.046649843627043705,,-0.025274164756161257,,-0.022974120244503304,0.0895474536403294,0.1407841801402437,,-0.022423585144411402,,
CCL17,,,,,,-0.033071303995107534,,,,-0.026938977825210157,-0.01859719387965595,,,-0.029356046618780135,,,,-0.023633444245588178,-0.04366522858179438,-0.014083234278282574,,-0.02570771561384775,
VEGFD,,-0.0505926596714798,-0.008422325471560538,-0.0204765843611416,,-0.0013029722550631745,0.044584864196287814,,-0.016397101140244785,0.05096385203817749,-0.01364126661450713,-0.024256554416809007,0.012053962427196665,0.037674543545937196,-0.07184967990568121,-0.027970718030266465,,,0.13106745235213565,-0.03268880519366396,,,
