,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.028503715597447715,-0.01859094267923981,-0.024308152432149434,-0.01620797514531824,0.06922861226491846,-0.022185234007989472,,,,0.03666144160037798,-0.04627516587728303,0.02896069955173301,-0.020833084301387913,-0.024386215929531527,-0.03323672888434074,-0.01895504498637431,0.0321684091502567,
PDAP1,-0.003052556027616238,-0.024438372684207076,0.012414126159521558,-0.0486032582507303,-0.009128871897919888,0.09391999715144109,0.010674653415680241,0.05011442540267118,0.029311257636119963,-0.08268949910494285,-0.08618464679083446,0.01581135019005843,-0.02085812995469712,0.004519852113065709,-0.04886302509236059,0.002455166565381012,0.08272440827605414,-0.03101996012975625,-0.000552998034465826
QDPR,-0.0030901216050473117,0.018408664608169426,-0.012390441310151228,0.04528988267458113,-0.02569340217169308,-0.16031631348599001,-0.047389401325567584,0.08845457186166246,0.02143122045570573,-0.03191979701679491,-0.029437898353423808,0.05743251132293746,0.04115546499596133,0.007251184276199224,0.021445394096454212,-0.044506055912494666,0.009601629299130325,0.09653755807979943,-0.013764706261902682
POMC,0.036452665145401526,-0.03213616599128795,0.05733459237746804,-0.009591655012817252,0.0015331546338657135,-0.022776918658455297,-0.016367381082751604,-0.01030634150619349,-0.032315304100257465,0.0043734321347964015,-0.029268570830341425,0.1213191523871082,0.004799046040554659,-0.015530283145848407,0.019724700404318285,0.0055887550992644525,-0.005193626344419193,0.015995171453026633,-0.023367491814849085
CCL18,-0.04588103392997693,0.005253720734360246,,,,,,0.11202693079739828,,,0.1836278805099077,,-0.018136150639320923,-0.014861779299097924,0.008049350387284403,,-0.053408486137472594,,
CCL17,,,,-0.014089305803147423,,,-0.0014879240242192374,,0.10877432376045866,,,,,0.10145861820640681,0.0010231406580662786,-0.029571719781166437,,0.0630978360189358,
VEGFD,-0.028885612828767154,-0.02562725685271785,0.023228913852777314,0.020785931867294893,-0.015506872953334102,0.02898227461371339,0.011643700373516652,-0.016993078118755306,-0.01476702719535766,,-0.05232739003111974,-0.013613759324425224,,,-0.024386215929531527,-0.031189037077964298,,,
TNFSF13,,0.036382271871172746,,-0.009718487815036083,,,,,,,,,,-0.028360724662665676,0.026960058796138896,0.03582563269539211,0.08624330854109474,0.0910866690835199,0.05358029456724068
WNT5A,0.04973791867204746,-0.033743284234302236,0.059863306179653984,-0.041853717799994535,-0.0118188457373892,0.0739424239121987,0.005182544596090676,0.10728129956950896,-0.006695206185224807,-0.031925984323003635,-0.03143401091792134,0.003716044339807869,0.013333470724565253,0.035484822283841276,0.06518315315072103,0.02858883301958458,0.07339109663625618,0.08414761130101082,-0.007649278033427699
CXCL8,-0.03694111112122049,-0.08065128199022714,0.025725014204620422,-0.026230996322605872,-0.05056970836580241,0.07385881534976366,0.020791261827922698,-0.010571859678666373,0.0007943145912888281,,-0.14193153712178855,-0.031975923732984496,0.08156267810638065,-0.05316346784849107,-0.1260400782465114,-0.029348364527838476,-0.04163856844326604,-0.006708242128015638,-0.05014603271711109
GRN,0.08676837074749784,0.019735602854464986,-0.07649791031604895,-0.028409710694639087,-0.015034844092203578,0.0934515608025799,0.007366864379476258,-0.005324806675852259,0.03301735400066559,0.01617915937437045,-0.05628838934555152,-0.024796649769946815,-0.052957901931724734,0.018687656512400914,0.027990639704207475,0.034990819861789875,0.029052771891359207,0.09668398584190528,0.0639808003224587
MIA,0.033970973876200676,-0.027863332376989337,0.03180218045584496,-0.018825942748850008,0.00732736850381904,-0.012280175676142074,-0.0013653331682872115,0.010855015214159736,-0.02022412048087085,0.10803542097228327,-0.09256510138150964,-0.03717646114883047,-0.0575310845020096,0.061360162906751586,0.047197412551046154,-0.02293962617240344,0.04977857769526499,0.0012519404225317101,0.07291918392724583
COL4A4,0.009663891777623381,-0.026279425681044296,0.07065962729544079,-0.004237808687023466,0.03081168902259678,-0.016099505537506158,0.10301340217082625,,0.08124243235997644,,,0.08506058124564131,0.006792796069291562,0.03540989290628209,0.15087312675451575,0.07248518486537196,-0.018287587955253346,0.10042798428701277,-0.015163653421848593
TAC1,-0.019591461679319532,-0.002135245498436302,0.0041894502836257765,0.02622036865752,-0.007568277297314674,-0.07451523194906945,-0.033149832806977086,,-0.034767462503046694,,,,,,,,-0.03270285256195447,0.021219738422671126,-0.04347535945202343
RARRES2,-0.009517766122894124,-0.05375171046215779,0.013441614202052253,-0.03660906529234342,0.01792339810622804,0.12077749162686983,-0.06943961846305999,-0.040150816710514486,-0.008787979504089669,-0.028620741587674685,-0.006814706376934833,-0.05673233732769367,0.031900321396337736,-0.0014818494615865742,-0.004722919206091932,0.02567820592310678,0.07020810941579092,0.021660403220980683,-0.08105003275716387
FGF7,-0.00840570800586514,,-0.030054390911185863,-0.024974601782090898,0.020340901326600384,0.034406916122222304,0.017088986822291617,0.005497908631076463,0.03330019461601917,-0.03755105124700697,-0.10429771609945064,0.02952444037098184,-0.02310497363445153,0.031596310641911735,0.03438939011650591,-0.032998273502433936,-0.0035648056328834972,0.08187842281002737,0.04157463581512728
EFNA2,,,,,,,,,,,,,,,-0.023177466240408996,,,,
HBEGF,0.025051658962419652,0.045186252936286864,-0.03463830509301431,-0.010036587258509765,0.010131439626646034,0.05358340709077856,0.057783423101065,0.06690520665669045,0.012451700812284623,0.06198038176580673,-0.0481686183977907,-0.03884604269261156,0.0656002056349289,0.007095792326628957,0.03143651159083841,0.01889103041527614,-0.004502947804469975,0.03982798131540323,-0.018767248010779405
CSF3,-0.039305146451868146,,,-0.016793224027984555,-0.02214324575374535,-0.01703296698167958,,0.00531665910653036,,,,,,-0.01071266064165997,-0.034627495440012646,,-0.027174646221824535,0.007784813953174108,-0.03935422352601965
PI3,-0.018573894371066473,-0.03742108069483672,,-0.007817555967943876,0.0007276696249109719,-0.01917934563220171,,,,,-0.07434901109627529,,,-0.02791522293466526,-0.08539288937177218,-0.004987974149876603,0.02828932590416516,-0.055561283075272375,-0.04476364052378232
PCSK1N,0.022923341047776092,0.02229076671363243,-0.03846393203459678,0.028065016209490493,-0.015671030208420374,-0.015904069098527283,0.055204867623269205,0.039663907361204266,-0.03647488516306288,0.047705530235688666,-0.04404448701260813,0.05222730243693234,-0.0496265247957671,-0.01596262471206342,-0.004203354260100741,0.017706383135110047,0.007956316250322058,0.03868324379877741,0.019271013383478183
NTS,,,,,0.04872050999123736,0.0530742289626728,-0.020982668239026166,,,,,,,-0.03448035300877655,0.03160030912378052,,0.052245792166734716,-0.014954270720062626,
SFRP1,-0.014511189416246767,0.007615914337838951,0.02934077086598688,0.03495072905520887,-0.017690656608685115,-0.006242368552023268,-0.038960412903210236,0.10094157899629144,0.05556496652364482,-0.021784274707197022,-0.02484541364497081,0.007489494926859621,-0.020079846367577144,-0.036617052926942964,0.010854683908135395,-0.03113166089695029,0.007018399423386247,0.02417615861410425,0.046317870817320826
CXCL13,,,0.07621916735352324,,0.1308119158403421,,,-0.006618006359259757,,,,,,-0.033199056243031495,-0.052251443900670276,,0.01872741916404873,,0.024946202586803967
MICA,0.014761839617146647,-0.0009423775358355957,-0.0057260613631128394,-0.036854643563949456,0.00574505460250913,0.061131209010778946,-0.005502236586814932,0.018234542500778154,0.027572506014564988,0.013829518738139526,-0.062250869388580446,0.04316778643343045,0.04974508665059509,-0.07720492642809693,0.09510592878742818,0.05351976610411163,0.03345481174086007,0.009277717726350155,0.057956242902383624
TG,0.003636616539203562,-0.003721871731993631,-0.025279936260597602,-0.013266595270483761,0.03866527838317545,0.16748435755660956,-0.017724094924281553,0.00828209811452933,-0.02069750624944528,-0.03091719699190694,0.05704761521838906,-0.021588996747698756,0.07020333663542393,0.0903947323199051,0.10264133823863317,,-0.022365151421958985,0.10299766777787474,0.005791025829020503
ADA,-0.011074654068103248,-0.025600666203901903,-0.013273293902272474,-0.008949683095949066,0.009347977683563876,0.0415350118852328,0.03075166173770741,0.08367802313321081,0.06196614846744697,-0.03621067424273466,0.15885680423763995,-0.013218428183391206,-0.0011693041356927894,-0.0422323728480139,0.09820989888979097,0.010291072282356567,0.029537622396799353,0.03045829980197998,-0.0024906925045534486
LAMC3,0.004376384540967448,0.09610063410103269,-0.030313819723060083,-0.03729136137633943,0.04698457367133968,0.1038836498618013,-0.016644742183384544,0.061036918961482424,-0.007004656645414892,0.06499005889394058,0.006537986344822933,0.062101188292700754,-0.012879682135982713,-0.008420805131183942,-0.026808520380516003,-0.06301094782510823,0.05387162636830016,0.09205901073162982,0.04901625302277983
CCL7,,-0.022625489202348928,,-0.009591727184131706,-0.023243753116184002,,,,,,,,,-0.02215191056418867,,,,-0.026797856218167427,-0.07085642396556333
NGF,-0.02998144091756632,-0.021391336993114272,,-0.021977096820992206,-0.009653106187801982,,,-0.04521648120249835,,,,0.0013534833746363236,-0.02695146487878586,0.0409514105520191,-0.022865922100705184,,-0.012021538362552,0.0028710314615597145,0.03054433470530585
TNFSF15,0.14242901429536842,,,0.09661056006762629,-0.01720959593134575,,,-0.016257462692762764,,0.07966669920486107,,0.042455180754475755,0.02522372035799445,-0.021595625355062723,,,-0.01687498877264059,-0.0020363587263018124,0.014079716952105218
HMGB1,0.07174475249002459,0.06254628569898305,0.02882915803646124,0.04765590997225086,0.028014312471673707,0.10641132214784449,0.007677165466265388,0.06661677895862476,0.03928837210117838,-0.039390801441325625,-0.01180791575806866,-0.10039093208005508,-0.019203634844483824,-0.0024307317642410426,0.04436599018409834,0.012932664133711642,0.07323007800118082,-0.0759407614791721,0.05223777229505383
ITGB3BP,0.03326527863005981,-0.039174988985347964,0.005065402069361969,-0.025770871902388585,-0.01826944139614033,0.08186156018786744,-0.013394761144120984,0.049123938323854734,0.02777862888220323,-0.03734020044930528,-0.0338946558806511,-0.009359679483346848,0.08317821434454437,0.033258657524337515,-0.0077349405935767356,0.0290037929286971,0.0099759223328837,0.015367038165715486,-0.014324784976598101
AANAT,-0.011880226551329462,0.010538590487316339,,-0.009718488852271789,0.1260539768475525,-0.015364197162274426,0.05349204838658131,,-0.01848276759184438,,0.009240104480737182,,-0.018889561124560313,0.13642322223301484,-0.031190592044046048,-0.021996121094720236,,0.0010412176801650745,-0.030131038931772144
RELN,-0.029086832454072148,-0.02934089114859646,0.05965050027576552,-0.016869120240153114,0.001318950836464339,-0.0024394576069052226,-0.026606467822842903,,-0.00438504648571117,,,-0.016667728607671947,,,,-0.021767166273624107,-0.020383157655532162,,-0.029436203297298968
IL15,0.02091901458776128,-0.01876304839344949,-0.0322062520355224,-0.03373258564583766,-0.011225925776216096,0.05929768128265556,-0.018131709766586863,0.03809064435031861,-0.017141912681813906,0.03739714478364009,0.07237064966544711,0.02063141069429164,-0.03193163207065571,-0.009989960788579817,0.1114144602572149,-0.007826782861908594,-0.0031265070053307486,0.08518119728769713,0.056219476995898056
UTS2,,,,,,0.12270266848430543,,,,0.028527903512066858,-0.019931857957870447,,,-0.01654902715180245,,,,,
BSG,0.035310477717829886,0.018164207699557715,0.039755072280722954,0.0072210042133320695,0.01291595901083733,-0.006171310190466722,0.09020459998332785,-0.024113409623558832,-0.04849662909520179,0.059855084953246755,-0.15381788763834586,-0.016745117924819683,0.06842692100134906,0.032243068290418224,0.03466663799644104,0.006368634686339168,0.027968322688639198,-0.033796852522392326,0.12726683396492822
ADAMTS3,0.01342254728187021,0.06781917567598299,0.009869022554036783,-0.023178809421691267,0.04427596624447631,0.13258224057830575,0.0016288555128501697,0.04638464667028764,-0.02848432645611824,0.02941489679850168,0.08553619206396346,,-0.022618326409625016,-0.0014520199394022662,0.050763253764875636,-0.02594617999939554,-0.0002205418031091743,0.02202698499182566,0.06669215862891163
CD34,0.049627533009940036,0.07214095320734876,-0.0006984635290245593,0.028869668282491278,0.11465249335926245,0.06966616653831437,0.025034690499187107,0.14142479027964322,-0.03969792329716663,-0.02486604551588379,0.1415432295224888,0.05415178177168307,-0.053307471769380346,-0.060779180927833715,0.06338095670066546,-0.03262027802296401,-0.010683041256338744,0.0790805306599226,-0.04339623888805829
CCL23,,,,,,0.025732012154993687,,,,0.027856211260638454,,,,,,,,,
PLAT,0.04009071051565707,0.046766327189548616,0.03699510386835476,0.027908808414736315,-0.0036111046546230363,0.11577457278770273,0.08700446204041531,-0.019048509779917677,0.014330414687207423,0.10427579877562254,0.1455149407510055,-0.012364416740682544,-0.05816169100266716,-0.012460923342602886,0.09761079294536916,0.03458986517489799,0.02009988889042205,0.06360884229173583,0.11319255407194317
NTF3,,,,,,,,-0.012586614547365512,,,,,,0.01999113973655957,0.07927885636564212,,-0.00928048951369967,,
LTA,,,-0.018590944587003527,-0.012293463340395352,,,0.05776095737593602,,0.002230658039345405,,,,,,,,,-0.015295443247944273,
CKLF,0.07558658402323049,0.09339332086645864,0.054683872982183086,-0.02593924712681615,0.02690314473963096,0.09470639394387499,0.017601335649933297,0.054857185194441875,0.08388327787438868,0.024936747263906187,0.10823898421747162,-0.04971888352269277,-0.02114132353105519,0.006428702107582809,0.09436669017373032,-0.08604212668985024,0.032030559675077556,0.02947946800465634,0.07527209012096138
APELA,,,,,,,,-0.0021597144333629047,,,,,,,,,,,
CD24,0.015267109798030642,0.04007207443904784,0.007483027894014082,-0.0211028400901443,-0.02656762056632374,0.07978789526071904,-0.03381826895276519,0.022208014980275054,0.015057782851279991,0.07531850023385268,0.100564766642121,0.08824541341314168,-0.001333113329447606,0.01579200658877015,0.03697945841060793,-0.030104987629835833,0.014933046510379284,0.05737185651411953,-0.07819068040313314
HSP90AA1,-0.05901725000963068,0.011958730107439954,-0.008003785597190486,-0.015294735551087337,-0.0634417380928781,-0.09485325723942038,-0.020485506634873227,-0.047493279596571014,0.0013976685665483752,0.01642748167527652,-0.1644198723663619,0.051453912209867086,-0.09416213889007524,-0.09583105144351067,-0.09031641902623426,0.09060530268099774,0.030887709872175897,-0.08233091951588146,-0.05554458575143089
BMP4,0.08167592990344047,0.09360311254842607,-0.01970749106350127,-0.028682125742441122,-0.030093596218092537,0.012256894160036004,0.029615495459320993,0.06181941660671702,-0.014606681900563662,0.03862641646860374,0.3800901629676777,0.048736214759807904,-0.07346490006690483,0.017316968779788205,0.08604454227751679,-0.010401062192204368,-0.00855702778493626,0.04486734540060249,0.012480086045324058
SCGB3A1,,-0.022625486939830238,,,-0.018466774006356663,,,0.06963757962501113,-0.011961401453576204,-0.010777859088976303,0.11959045399564891,0.040716624016545445,,-0.021103551996074943,-0.006991410295096435,,0.008026860775442372,0.0833896081196146,0.031957538366045896
IGFBP4,0.021701974984758197,0.031108003471151686,0.06518006977097274,0.026549151198687677,0.03588880930631575,0.07112777778283798,0.025521516081442992,0.07888256245297168,0.05681748692399049,0.14733026973312233,0.09546208115839211,0.022969502731309228,-0.04357442637904427,-0.06484619186491591,-0.028375586036073746,-0.08453207795158268,0.028083549948281158,0.12227843158435342,0.030358359564638324
RSPO4,-0.02041945288900476,,0.0704580812375213,-0.01881729946219707,-0.021313659072793808,,0.10788441295965061,,-0.02377853450757518,,,-0.06171987813640331,,,,,-0.02360066071111984,0.0289721732695705,0.06804304880048834
LEFTY2,-0.019614478967156387,0.07345147448967446,-0.018819269672158703,-0.027468674676784384,-0.03308209355086171,0.1701781999998382,-0.0028891410982147345,-0.018382148223426494,-0.02116150238327201,0.06712586670572881,0.08157697457881034,,-0.024139258230038686,0.16572392756401372,0.04893879490741008,-0.0202760251148119,-0.03209533936944463,0.06999110709333187,0.07533521858221481
PF4,,-0.023470310778169717,-0.016910990875526,-0.008368592999861636,,,,,,,,,,,-0.0022660644684892126,,,-0.026579413340180522,0.005963251170752899
ANGPTL2,-0.0008759273097189498,0.012171564511170274,-0.03204932102405364,-0.00702261318436546,0.013020377717165339,0.07026852952940987,0.017086841589446677,-0.048820317079414484,-0.007692892987983203,-0.027601587805356893,0.06844769243989385,0.028969453659615892,-0.06399006014971675,0.05062160167974266,-0.0026864827998978715,0.019437640769493,0.0325434020301763,0.020841260998942453,0.10985906103096518
LRIG2,0.10364841225762694,0.0382271676429486,-0.009679661779928095,0.0189544135052799,-0.011749310498965758,0.02359272035637983,-0.02671442728150235,0.016552715749004274,0.039752208095236274,0.09885226893298912,-0.012877629840647562,0.014767890896517326,-0.001977561487562473,0.012224035407367682,0.06936299121874137,-0.03334340472814581,0.02367245173310598,0.052662640754934695,0.02510771656138367
ICOSLG,-0.03792205087540556,5.962082313132079e-05,0.0223015758770046,-0.02805903000931225,0.005927071208795953,0.09444148103072861,0.03884455459493327,0.023866218177144405,0.07139887969953278,-0.0024397716704389043,-0.04603073198757578,0.04849308038023869,-0.032119626956722054,0.06635558706845963,0.10931097403594137,-0.021164032788279198,-0.004470521606523692,0.036582887409041316,0.024203305668406762
WIF1,-0.08523316846012836,-0.016354887492614167,,,0.018746344768164704,-0.04374077243547084,-0.0137778795938063,,-0.05724478691900989,,,,,,,,-0.021939100135967036,,-0.008495164579124994
NPPC,0.10502339700541859,-0.006009771818643993,,0.03139394772582663,-0.027395913643747577,-0.002913492813237183,0.04345750637807354,,0.005298505395498326,-0.023758964781717695,-0.03174328251978768,0.05264979789180967,-0.022618282969774726,0.019235987899802045,0.10545540075590022,-0.03470305802004253,0.027179107499046423,,-0.039198579865029844
LYZ,-0.022485035211352804,-0.027482794658458702,-0.02697685235959989,-0.020390721551678204,0.006825188118647479,0.07675227227211534,0.01625852757287817,0.03562877316678957,-0.004953342174432934,0.017767940465715375,-0.0482376823651874,0.009116696500595272,-0.009826144575648831,-0.0037361160394948495,0.07198066853836643,-0.018096366743669642,-0.0019440861768565834,0.04765874722646747,-0.02122226204159649
EREG,,,,,0.09536454234072395,,,0.014067089699619692,,,,,,0.008331078999626946,0.01607298993055747,,-0.02939502082450272,-0.003868249067344352,-0.0342658991777979
SPTAN1,0.09219194059428015,0.054564919226917766,0.010409516631415504,0.022612368486035674,-0.026126601166144018,-0.042863566266018595,0.0012004005409145407,0.004196380176822949,-0.05041621178740827,0.060033025542842317,0.0933356153113081,0.05777325296978568,-0.10509138956318753,0.023655114873616892,0.060399341615220564,-0.06604195118540789,-0.020760278265054794,-0.053048686161854756,0.001184728716573585
PTH2,,,,,,,,,,,,,,,,,-0.017233508580327968,,
LIPC,0.10492185016934784,0.029635562595155814,-0.025451945068360227,-0.015038984891403836,0.015377446915349202,-0.011194651989334913,0.011814839791105066,0.030560120188240517,-0.014718235042770087,0.004404807122568483,0.054068093429496526,0.005364079848012977,0.08288107136287934,,,-0.0028150230426417003,,0.049443274470824305,0.05328707174815589
COL8A1,-0.02738269173354066,-0.01798023764983222,-0.05643929115004348,0.038165967000837256,0.05217932938439117,0.038789629576939114,0.02513691323654091,-0.08035704470381759,0.03377129703213496,-0.030478154564930013,-0.011322351191312953,0.02657398670478079,-0.005228105965912816,0.05844719964171413,0.015072444352420436,0.0023536784967561654,0.002678153166253979,0.04589861049449078,-0.01094230130948194
GSTM2,-0.00014551572986858883,-0.0015144072759455316,0.08544973360985528,-0.018656486299071705,0.03167777664338419,0.004009382134130527,-0.007247271352798564,0.04038186557001287,0.0289678389734834,0.11285084217470635,-0.07830864609760801,0.02696739454855815,0.054018444834644866,0.05647697039181218,-0.02381213994135108,-0.023631943508011767,0.0040596465030180275,0.10505430133547905,-0.023034688110048794
IL4,,,,,,,,,,,-0.019916575604523767,,,,,,,,
SPX,-0.07652623871699361,-0.001295201853892536,0.07808478572496298,-0.024643067459869113,-0.04138569682576685,-0.0178175055806885,-0.004525209254145482,,-0.04667670819793182,0.09297991441904954,,,-0.05339609998281179,0.0739306227743538,0.035089827135159186,0.0050006204328007006,-0.037529077475878046,-0.0035134072852528926,-0.0336632654076897
MFGE8,-0.057235547953121586,0.03847335796299472,0.013562625974308224,-0.03040234352745998,0.013594402891532562,0.05162395721875517,0.033987703378209014,-0.038539924895019145,0.03459270907240221,0.03576409360795716,0.11233521128415919,0.022650356772612488,0.08328071128983686,0.029447868304753447,0.02230514896616515,0.027228223177157833,-0.036816602488496296,0.024033205350651246,-0.01679745989860161
TGFA,0.038699763438734595,-0.006764171687723201,0.03455166589915805,0.04510779417184728,0.047786774960715116,0.029638297206448463,0.07389847022070448,-0.028968703841245683,0.031065829856044867,0.004628615490069846,0.024799882167058317,-0.07045334916411823,-0.08923876705063903,-0.02362908270021271,0.023795092988601788,0.04431764646864496,0.04864302521686842,0.08219392027113123,0.002001355393083863
SLIT2,-0.07422385505272622,0.003806417200449817,0.04211539105016715,-0.02848235222450561,0.00026105618788037333,0.008604010372907001,-0.005588076805588474,0.00708393228732528,-0.03855875395416258,0.06856463651181799,0.022144100156863526,0.044428383890751044,-0.025579277738295828,0.06820442057194182,0.03789180511049828,-0.012256683591372287,0.022572977342391717,0.05789483039866206,0.06102867119281553
PLTP,0.08302563999043266,-0.0222369774096103,-0.062461680958843094,0.03342551082591965,-0.00975102764196971,0.0987001801704551,0.011846262964465264,0.08017303099121305,0.03521266190468941,0.028183383025124558,-0.005439164906732554,0.029577903368185686,0.06327572652716766,-0.01742529532947812,0.03179807485967399,-0.036635336276328395,0.00817185474161603,-0.003672161123493662,0.03572197360981296
APOD,-0.015926098108834736,0.028229587430336232,0.050442156056390706,-0.030360804180290437,0.03366482781532193,0.018403270739348578,-0.00846558717363452,-0.018506618974653576,0.03446770644064306,0.014720513588214882,-0.03227993194922882,0.05719708036940645,-0.0243731078191354,0.0869597085400043,0.05998662311750078,0.052630295070579536,-0.011284549444907454,0.0503463927326278,-0.001894557666537928
B2M,0.044298897624472255,0.011499374750472214,-0.04043805650382876,-0.015199708808858205,-0.024024562703946768,0.13056656369031083,-0.04963673627123818,0.08326100148745627,0.02630306132929887,0.05756857694736196,0.10719801192022672,0.0752492304197427,0.004194023972147911,-0.016970018627895923,0.14635019833140675,-0.03285521740612754,0.02116319065550341,0.05808681068368582,0.10665409929558566
OMG,0.0984948159322645,0.05277477995259495,0.018285436160442863,-0.029351983227271866,0.047350256627011617,-0.01632820289118905,-0.08632743713135188,-0.013612935336718547,0.008096172831128146,0.06355688702210108,0.08768664220537853,0.04475232320591161,-0.015406138665345027,0.04423071768971461,0.06837522234130809,0.04339993399622822,-0.0033535192417815667,0.06588798684098125,-0.03131435190071846
CXCL3,-0.030122468711551657,-0.03990057160110789,0.02245848994552072,-0.02206373231140484,0.03244769525278787,-0.020172456425764186,0.04192432915070553,0.11505875693907579,0.04145484714571831,-0.02448599582017088,-0.027412189319439215,,,-0.0006159573499042764,0.009229838393395962,-0.02575913859698168,-0.04613067133885414,0.008567303555585794,-0.04129834125579626
CXCL10,0.07548817818557722,0.04418000842256892,-0.01594893873782094,-0.03875601873325584,-0.03364768272793297,0.10710984785705936,0.002622175041298337,-0.018549018924005563,-0.019618148402464477,-0.04779573406835764,-0.016682989692381883,-0.06437205879530297,-0.0305093448927768,-0.0228746894728109,-0.028494030538203475,0.03777520305744786,-0.03224813106812317,0.055652846536848904,0.057749056755574096
RSPO3,,-0.007715145557222177,,-0.009718488134185493,-0.020635117287487903,-0.025228826417421402,-0.026966493620950088,,-0.012900582616851187,,,,,-0.007182562366771414,-0.037533218525597274,,0.058456408685182606,0.05201002624337191,-0.02851647118476406
CORT,0.11971102957209609,0.023133070900706255,-0.030201958822079836,0.033199065970507646,-0.02504383042572945,-0.02615024014182627,0.01887472072019537,,-0.013334076946301884,,,,,0.04535014434014741,0.0325813446485725,,0.0013282242483864833,,
NCAN,0.12751173408585328,0.10107518132984086,0.011653053273249779,0.041018045255567334,-0.02926982013034151,0.034775979237945835,0.04457184208108773,,0.04586816512266513,0.015000303615476834,0.028371223657228436,-0.03828674637395004,-0.028545451535631167,0.0564461466266856,0.07244152624925126,0.003239599554645812,-0.018022232602371988,-0.05425524063164247,0.028443509270376637
PRG4,-0.035742114689391875,0.00935589845593823,,-0.009591728678860005,-0.014774669893965036,-0.021855018018679503,0.027907886829544183,,-0.015082913624073224,,,,,-0.02426247212454148,-0.0067683990594039995,,-0.020792136026773194,0.0862118450474888,-0.041425883282507264
ZG16B,,-0.03137472157765354,-0.020349628998524796,-0.011132374197750908,,0.041040833491403896,0.056210995635372435,-0.008317200092394431,,,,,-0.02099886790905723,,,,,0.06346354827669329,0.05334878716789881
TGM2,-0.00707964339728109,-0.030067579854103566,0.010835116233338899,0.01214577149083495,0.004445096866468786,0.06576528115533545,-0.03469596510527351,0.04411571150095253,0.01581684813209341,0.12534755188849728,-0.1528696122024872,0.04112461298032673,0.05709217183097713,0.024302755704019595,0.01282245834791097,-0.004222960422920098,0.02179479843806311,0.07037585855374508,-0.0502871511717196
